ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,dte,execution_side,direction
GLNG,2026-03-18 16:20:48.115412+00:00,CALL,55.0,2027-01-15,174720,416,426,3175,47.48,REPEATEDHITS,True,False,174720,0,303,ASK,LONG
GLNG,2026-03-18 15:34:28.768040+00:00,CALL,42.0,2026-03-20,12100,22,181,2781,47.5,REPEATEDHITS,False,False,2750,4400,2,BID,
GLNG,2026-03-18 14:19:31.180016+00:00,CALL,42.0,2026-03-20,11000,22,22,2781,47.05,REPEATEDHITS,False,False,0,6500,2,BID,
GLNG,2026-03-18 14:01:29.375308+00:00,CALL,45.0,2026-06-18,92000,200,200,1773,46.84,REPEATEDHITS,False,False,11500,0,92,ASK,LONG
GLNG,2026-03-17 19:56:34.226415+00:00,CALL,42.0,2026-03-20,18920,44,64,2823,46.3,REPEATEDHITS,False,False,3870,15050,3,BID,
GLNG,2026-03-17 18:49:53.532764+00:00,CALL,45.0,2026-09-18,18068,31,31,233,46.22,REPEATEDHITSDESCENDINGFILL,False,False,18068,0,185,ASK,LONG
GLNG,2026-03-16 15:51:25.658686+00:00,CALL,50.0,2026-09-18,1375000,5000,5001,36405,44.31,LOWHISTORICVOLUMEFLOOR,False,True,0,0,186,MIXED,
HIMS,2026-03-20 19:47:09.256539+00:00,CALL,20.0,2026-08-21,151250,250,254,607,21.765,REPEATEDHITS,False,False,0,151250,154,BID,
HIMS,2026-03-20 19:39:22.987130+00:00,CALL,25.0,2026-04-10,10965,129,2913,833,21.89,REPEATEDHITS,True,False,5865,0,21,ASK,LONG
HIMS,2026-03-20 19:33:39.109173+00:00,PUT,22.0,2026-03-27,26840,244,1343,3004,22.0002,REPEATEDHITS,False,False,9790,17050,7,BID,
HIMS,2026-03-20 19:33:39.109173+00:00,PUT,22.0,2026-03-27,29303,264,1607,3004,22.0007,REPEATEDHITS,True,False,29193,110,7,ASK,SHORT
HIMS,2026-03-20 19:31:32.323259+00:00,CALL,24.5,2026-03-27,19000,500,2976,8865,22.14,REPEATEDHITS,False,False,19000,0,7,ASK,LONG
HIMS,2026-03-20 19:19:46.244227+00:00,CALL,26.0,2026-03-27,12050,602,2280,13853,22.41,REPEATEDHITS,False,False,210,11840,7,BID,
HIMS,2026-03-20 19:15:55.708812+00:00,CALL,25.0,2026-04-02,24347,400,1285,3210,22.385,REPEATEDHITSDESCENDINGFILL,False,False,300,21107,13,BID,
HIMS,2026-03-20 19:05:59.198944+00:00,CALL,24.0,2026-03-27,17700,300,2602,9798,22.51,REPEATEDHITS,False,False,17700,0,7,ASK,LONG
HIMS,2026-03-20 18:46:47.646952+00:00,CALL,32.0,2026-04-17,16458,422,584,2128,22.98,REPEATEDHITS,False,False,0,16458,28,BID,
HIMS,2026-03-20 18:46:13.790976+00:00,CALL,25.0,2026-04-17,16215,111,7914,15592,22.98,REPEATEDHITS,False,False,447,15768,28,BID,
HIMS,2026-03-20 18:45:50.751928+00:00,CALL,25.0,2026-04-10,226345,1953,2045,833,22.98,REPEATEDHITS,False,False,194648,31697,21,ASK,LONG
HIMS,2026-03-20 18:36:51.324839+00:00,PUT,23.0,2026-03-20,12836,1428,5224,4144,23.195,REPEATEDHITSASCENDINGFILL,False,False,12026,0,0,ASK,SHORT
HIMS,2026-03-20 18:06:30.251161+00:00,CALL,24.5,2026-03-27,25172,300,1732,8865,23.775,REPEATEDHITSASCENDINGFILL,False,False,25172,0,7,ASK,LONG
HIMS,2026-03-20 17:48:05.221655+00:00,PUT,23.0,2026-03-27,34563,389,1466,1538,23.445,REPEATEDHITSASCENDINGFILL,False,False,34563,0,7,ASK,SHORT
HIMS,2026-03-20 17:32:07.222115+00:00,CALL,25.0,2026-03-27,13780,212,2597,6359,23.75,REPEATEDHITS,False,False,12285,715,7,ASK,LONG
HIMS,2026-03-20 17:29:58.469939+00:00,PUT,23.0,2026-07-17,10560,24,31,327,23.74,REPEATEDHITS,False,False,3080,7040,119,BID,
HIMS,2026-03-20 17:26:28.248701+00:00,CALL,35.0,2026-07-17,15343,67,127,599,23.7125,REPEATEDHITS,False,False,0,15343,119,BID,
HIMS,2026-03-20 16:53:05.678374+00:00,PUT,23.5,2026-03-27,20680,235,1649,228,23.985,REPEATEDHITS,False,False,20680,0,7,ASK,SHORT
HIMS,2026-03-20 16:31:32.890260+00:00,CALL,25.0,2026-04-17,43319,228,5160,15592,23.965,REPEATEDHITS,True,False,41040,2279,28,ASK,LONG
HIMS,2026-03-20 16:07:47.122263+00:00,CALL,27.0,2026-04-24,26600,200,210,324,24.15,REPEATEDHITS,False,False,0,26600,35,BID,
HIMS,2026-03-20 15:42:33.937528+00:00,CALL,25.0,2026-03-27,37184,448,2000,6359,24.205,REPEATEDHITS,False,False,37101,0,7,ASK,LONG
HIMS,2026-03-20 15:21:26.321388+00:00,PUT,23.5,2026-03-27,33915,357,1172,228,23.87,REPEATEDHITS,False,False,33915,0,7,ASK,SHORT
HIMS,2026-03-20 15:10:17.853599+00:00,PUT,23.0,2026-03-27,16940,220,667,1538,23.725,REPEATEDHITS,False,False,0,16940,7,BID,
HIMS,2026-03-20 14:53:42.012932+00:00,CALL,25.0,2026-04-17,62820,349,2914,15592,23.7,REPEATEDHITS,False,False,62820,0,28,ASK,LONG
HIMS,2026-03-20 14:48:16.805018+00:00,PUT,22.0,2026-07-17,109060,287,297,469,23.86,REPEATEDHITS,False,False,60800,31540,119,ASK,SHORT
HIMS,2026-03-20 14:47:53.567017+00:00,PUT,15.0,2026-05-15,15984,333,341,1483,23.8391,REPEATEDHITS,False,False,288,10080,56,BID,
HIMS,2026-03-20 14:39:55.352731+00:00,CALL,25.0,2026-04-17,11799,69,2092,15592,23.565,REPEATEDHITS,False,False,11799,0,28,ASK,LONG
HIMS,2026-03-20 14:39:47.540351+00:00,CALL,30.0,2026-04-02,13062,622,790,2416,23.54,REPEATEDHITS,False,False,0,11907,13,BID,
HIMS,2026-03-20 14:18:01.732111+00:00,CALL,24.0,2026-03-20,11000,1000,3696,9632,23.32,REPEATEDHITS,True,False,11000,0,0,ASK,LONG
HIMS,2026-03-20 14:17:31.495804+00:00,PUT,23.5,2026-03-27,12260,100,613,228,23.34,REPEATEDHITSDESCENDINGFILL,False,False,12260,0,7,ASK,SHORT
HIMS,2026-03-20 14:13:24.618883+00:00,PUT,23.0,2026-03-20,11060,553,1355,4144,23.28,REPEATEDHITS,False,False,11060,0,0,ASK,SHORT
HIMS,2026-03-20 14:09:11.975274+00:00,CALL,25.0,2026-03-27,11610,215,946,6359,23.3453,REPEATEDHITS,False,False,0,11610,7,BID,
HIMS,2026-03-20 14:07:41.974340+00:00,PUT,20.0,2026-03-27,13500,900,939,7537,23.59,REPEATEDHITS,True,False,13500,0,7,ASK,SHORT
HIMS,2026-03-20 14:07:25.344277+00:00,CALL,23.0,2026-04-17,10192,40,82,1784,23.6,REPEATEDHITSASCENDINGFILL,False,False,0,10192,28,BID,
HIMS,2026-03-19 19:57:55.910851+00:00,CALL,25.0,2026-04-17,16000,80,7119,11258,24.08,REPEATEDHITS,False,False,16000,0,29,ASK,LONG
HIMS,2026-03-19 19:46:18.731511+00:00,CALL,35.0,2026-05-15,10597,87,575,2099,24.13,REPEATEDHITSASCENDINGFILL,False,False,0,10597,57,BID,
HIMS,2026-03-19 19:41:42.093654+00:00,CALL,25.0,2026-04-17,10300,50,5886,11258,24.19,REPEATEDHITS,False,False,10300,0,29,ASK,LONG
HIMS,2026-03-19 19:41:11.639568+00:00,PUT,20.5,2026-04-02,10626,322,415,16,24.24,REPEATEDHITS,False,False,0,10626,14,BID,
HIMS,2026-03-19 19:26:01.035826+00:00,CALL,25.0,2026-04-17,18952,92,5315,11258,24.175,REPEATEDHITS,False,False,0,18952,29,BID,
HIMS,2026-03-19 19:22:30.212440+00:00,CALL,40.0,2026-04-17,15930,885,1071,8122,24.25,REPEATEDHITS,False,False,0,15930,29,BID,
HIMS,2026-03-19 19:18:03.667244+00:00,CALL,25.0,2026-04-17,11130,53,4427,11258,24.27,REPEATEDHITS,True,False,0,11130,29,BID,
HIMS,2026-03-19 19:17:23.811569+00:00,CALL,25.0,2026-03-27,12250,125,2896,5820,24.325,REPEATEDHITS,False,False,12250,0,8,ASK,LONG
HIMS,2026-03-19 19:15:35.453421+00:00,CALL,25.0,2026-04-17,19321,91,3258,11258,24.33,REPEATEDHITSDESCENDINGFILL,False,False,6360,8085,29,BID,
HIMS,2026-03-19 19:15:13.024632+00:00,PUT,23.5,2026-03-20,29715,1415,2638,3088,24.37,REPEATEDHITS,False,False,29715,0,1,ASK,SHORT
HIMS,2026-03-19 19:15:01.982340+00:00,CALL,25.0,2026-04-17,32300,150,2132,11258,24.33,REPEATEDHITSASCENDINGFILL,False,False,27806,0,29,ASK,LONG
HIMS,2026-03-19 19:15:01.982340+00:00,CALL,25.0,2026-04-17,63875,299,1932,11258,24.3,REPEATEDHITSASCENDINGFILL,False,False,52373,11502,29,ASK,LONG
HIMS,2026-03-19 19:14:58.369935+00:00,CALL,25.0,2026-04-17,19080,90,1396,11258,24.31,REPEATEDHITS,False,False,13780,0,29,ASK,LONG
HIMS,2026-03-19 19:14:58.369935+00:00,CALL,25.0,2026-04-17,28592,135,1531,11258,24.31,REPEATEDHITSDESCENDINGFILL,False,False,22684,5908,29,ASK,LONG
HIMS,2026-03-19 19:14:58.369935+00:00,CALL,25.0,2026-04-17,10811,51,1582,11258,24.31,REPEATEDHITSASCENDINGFILL,False,False,10600,211,29,ASK,LONG
HIMS,2026-03-19 18:52:02.624186+00:00,CALL,23.5,2026-03-20,14455,295,2133,511,23.495,REPEATEDHITS,False,False,0,14455,1,BID,
HOOD,2026-03-20 19:48:55.218336+00:00,PUT,66.0,2026-03-27,114000,1000,5054,740,70.26,REPEATEDHITS,True,False,0,114000,7,BID,
HOOD,2026-03-20 19:32:49.249088+00:00,PUT,66.0,2026-03-27,110233,1000,3805,740,70.31,REPEATEDHITSDESCENDINGFILL,False,False,0,110233,7,BID,
HOOD,2026-03-20 18:58:22.005361+00:00,PUT,73.0,2026-03-20,56637,200,2754,4146,70.3882,REPEATEDHITSDESCENDINGFILL,False,False,10508,0,0,ASK,SHORT
HOOD,2026-03-20 18:47:54.760653+00:00,CALL,73.0,2026-03-27,106492,674,5325,1577,70.48,REPEATEDHITS,False,False,74892,31600,7,ASK,LONG
HOOD,2026-03-20 18:47:38.935862+00:00,CALL,80.0,2026-04-17,85320,474,2180,25362,70.5,REPEATEDHITS,False,False,49140,36000,28,ASK,LONG
HOOD,2026-03-20 18:22:17.155357+00:00,CALL,69.0,2026-04-02,306422,652,702,6,70.9459,REPEATEDHITS,False,False,306422,0,13,ASK,LONG
HOOD,2026-03-20 17:25:15.545307+00:00,PUT,60.0,2026-04-17,115506,837,2158,6204,71.0903,REPEATEDHITS,True,False,18768,92598,28,BID,
HOOD,2026-03-20 17:22:57.994964+00:00,CALL,71.0,2026-03-20,68400,1368,2805,126,71.155,REPEATEDHITS,False,False,68400,0,0,ASK,LONG
HOOD,2026-03-20 16:43:58.536147+00:00,CALL,65.0,2027-01-15,73150,35,159,2060,71.37,REPEATEDHITS,False,False,0,73150,301,BID,
HOOD,2026-03-20 16:42:24.449654+00:00,PUT,65.0,2026-04-10,112696,587,660,3206,71.39,REPEATEDHITSASCENDINGFILL,False,False,112696,0,21,ASK,SHORT
HOOD,2026-03-20 16:31:53.722904+00:00,CALL,75.0,2028-01-21,113306,44,242,2065,71.6,REPEATEDHITS,False,False,0,113306,672,BID,
HOOD,2026-03-20 16:31:12.659567+00:00,CALL,75.0,2028-01-21,74715,29,157,2065,71.645,REPEATEDHITS,False,False,0,74715,672,BID,
HOOD,2026-03-20 16:31:12.659567+00:00,CALL,75.0,2028-01-21,66999,26,191,2065,71.64,REPEATEDHITSASCENDINGFILL,False,False,2580,64419,672,BID,
HOOD,2026-03-20 16:27:16.020387+00:00,CALL,75.0,2027-06-17,69300,33,124,637,71.79,REPEATEDHITS,False,False,0,69300,454,BID,
HOOD,2026-03-20 16:26:16.557297+00:00,CALL,75.0,2028-01-21,59680,23,89,2065,71.86,REPEATEDHITSASCENDINGFILL,False,False,0,59680,672,BID,
HOOD,2026-03-20 16:26:16.557297+00:00,CALL,75.0,2028-01-21,70065,27,117,2065,71.86,REPEATEDHITS,False,False,0,70065,672,BID,
HOOD,2026-03-20 16:18:43.060374+00:00,PUT,80.0,2026-04-17,68545,70,143,2723,72.015,REPEATEDHITSASCENDINGFILL,False,False,0,68545,28,BID,
HOOD,2026-03-20 16:03:32.934138+00:00,PUT,70.0,2026-04-17,78806,200,714,4576,72.355,REPEATEDHITSDESCENDINGFILL,False,False,0,78806,28,BID,
HOOD,2026-03-20 15:44:40.091666+00:00,CALL,75.0,2026-04-17,82775,215,2480,4349,71.95,REPEATEDHITS,False,False,82775,0,28,ASK,LONG
HOOD,2026-03-20 15:22:14.965293+00:00,PUT,70.0,2026-07-17,117302,125,285,6623,71.925,REPEATEDHITSASCENDINGFILL,False,False,117302,0,119,ASK,SHORT
HOOD,2026-03-20 15:18:37.509266+00:00,CALL,74.0,2026-04-02,54660,198,381,68,72.09,REPEATEDHITSASCENDINGFILL,True,False,1662,52998,13,BID,
HOOD,2026-03-20 14:46:50.107105+00:00,CALL,73.0,2026-03-20,74052,2178,4732,1772,72.42,REPEATEDHITS,False,False,74052,0,0,ASK,LONG
HOOD,2026-03-20 14:26:01.308263+00:00,CALL,80.0,2026-04-02,61952,704,820,1617,71.57,REPEATEDHITS,False,False,0,61952,13,BID,
HOOD,2026-03-20 14:05:56.985288+00:00,CALL,73.0,2026-03-27,409290,1727,1857,1577,72.2637,REPEATEDHITS,True,False,408588,702,7,ASK,LONG
HOOD,2026-03-20 13:56:46.260068+00:00,CALL,90.0,2026-04-17,75788,1242,1409,10824,71.905,REPEATEDHITSDESCENDINGFILL,False,False,0,75788,28,BID,
HOOD,2026-03-19 19:32:38.930140+00:00,CALL,75.0,2026-04-17,250076,500,2124,3496,74.36,REPEATEDHITSASCENDINGFILL,False,False,0,250076,29,BID,
HOOD,2026-03-19 19:27:32.946633+00:00,CALL,79.0,2026-03-27,54740,476,1271,1402,74.475,REPEATEDHITS,False,False,54740,0,8,ASK,LONG
HOOD,2026-03-19 15:13:47.669983+00:00,CALL,73.0,2026-03-20,196964,1201,3187,584,73.57,REPEATEDHITS,False,False,196964,0,1,ASK,LONG
HOOD,2026-03-19 14:31:51.575480+00:00,CALL,73.0,2026-03-27,371405,1259,1359,133,72.91,REPEATEDHITS,False,False,371405,0,8,ASK,LONG
HOOD,2026-03-19 13:42:44.768856+00:00,PUT,60.0,2026-04-17,592110,4386,4530,2629,73.115,REPEATEDHITS,False,False,592110,0,29,ASK,SHORT
HOOD,2026-03-19 13:41:06.940151+00:00,CALL,83.0,2026-03-27,143456,4483,4533,4090,72.66,REPEATEDHITS,False,False,0,143456,8,BID,
HOOD,2026-03-18 19:22:13.130734+00:00,PUT,75.0,2026-07-17,199155,187,197,1476,75.525,REPEATEDHITS,False,False,199155,0,121,ASK,SHORT
HOOD,2026-03-18 18:14:04.663069+00:00,PUT,65.0,2026-04-17,268632,1638,4055,8107,76.5624,REPEATEDHITS,False,False,268632,0,30,ASK,SHORT
HOOD,2026-03-18 17:47:05.118761+00:00,CALL,85.0,2026-09-18,112000,100,356,286,76.13,REPEATEDHITS,False,False,112000,0,184,ASK,LONG
HOOD,2026-03-18 16:22:45.044646+00:00,CALL,85.0,2026-04-02,72210,870,1949,1633,75.35,REPEATEDHITS,False,False,0,72210,15,BID,
HOOD,2026-03-18 15:06:33.362224+00:00,PUT,55.0,2027-01-15,180948,249,250,1217,75.86,REPEATEDHITSDESCENDINGFILL,False,False,0,180948,303,BID,
HOOD,2026-03-18 15:05:40.511377+00:00,PUT,78.0,2026-03-20,140532,478,573,646,75.865,REPEATEDHITS,False,False,0,140532,2,BID,
HOOD,2026-03-18 14:14:55.148517+00:00,CALL,77.0,2026-03-20,91728,624,975,6771,76.26,REPEATEDHITS,False,False,91728,0,2,ASK,LONG
HOOD,2026-03-18 14:12:50.289996+00:00,PUT,75.0,2026-03-20,139992,1228,2104,7294,76.51,REPEATEDHITS,False,False,0,139992,2,BID,
HOOD,2026-03-18 13:53:56.410307+00:00,PUT,65.0,2026-04-17,259116,1716,1805,8107,77.12,REPEATEDHITS,False,False,259116,0,30,ASK,SHORT
HOOD,2026-03-17 18:56:16.903817+00:00,PUT,76.0,2026-03-27,111629,431,760,295,77.37,REPEATEDHITS,False,False,111629,0,10,ASK,SHORT
HOOD,2026-03-17 17:54:17.260748+00:00,CALL,90.0,2026-04-24,50232,276,409,427,77.39,REPEATEDHITS,False,False,50232,0,38,ASK,LONG
HOOD,2026-03-17 16:54:44.463290+00:00,CALL,85.0,2027-01-15,224000,140,207,6605,76.77,REPEATEDHITS,False,False,0,1600,304,BID,
HOOD,2026-03-17 16:39:40.469092+00:00,CALL,105.0,2026-08-21,121250,250,312,292,76.52,REPEATEDHITS,False,False,121250,0,157,ASK,LONG
HOOD,2026-03-17 16:23:44.527856+00:00,PUT,85.0,2027-03-19,77385,33,33,6983,76.4601,REPEATEDHITS,True,False,77385,0,367,ASK,SHORT
HOOD,2026-03-17 15:24:27.632230+00:00,CALL,80.0,2026-04-17,102500,250,1403,21486,76.78,REPEATEDHITS,False,False,0,102500,31,BID,
HOOD,2026-03-17 14:44:42.144967+00:00,PUT,77.0,2026-03-27,152502,500,583,229,77.165,REPEATEDHITSDESCENDINGFILL,False,False,0,152502,10,BID,
HOOD,2026-03-17 14:20:41.400600+00:00,CALL,79.0,2026-03-20,98805,941,1888,13423,76.79,REPEATEDHITS,False,False,97440,0,3,ASK,LONG
HOOD,2026-03-17 13:56:52.607484+00:00,CALL,78.0,2026-03-20,546768,3797,5434,7489,76.69,REPEATEDHITS,False,False,538704,0,3,ASK,LONG
HOOD,2026-03-17 13:45:08.992081+00:00,PUT,74.0,2026-03-20,52318,518,640,2413,76.77,REPEATEDHITS,True,False,52318,0,3,ASK,SHORT
HPQ,2026-03-20 19:46:15.165213+00:00,CALL,19.0,2026-03-27,26964,1498,1698,476,18.2,REPEATEDHITS,False,False,26964,0,7,ASK,LONG
HPQ,2026-03-20 19:19:55.659185+00:00,PUT,18.5,2026-03-20,33369,1589,1820,1519,18.305,REPEATEDHITS,True,False,33348,21,0,ASK,SHORT
HPQ,2026-03-20 18:11:39.202172+00:00,CALL,20.0,2026-04-17,18300,610,1329,2200,18.285,REPEATEDHITS,False,False,18300,0,28,ASK,LONG
HPQ,2026-03-20 17:17:14.808630+00:00,CALL,18.0,2026-04-17,113000,1000,8015,451,18.42,REPEATEDHITS,False,False,95824,4972,28,ASK,LONG
HPQ,2026-03-20 17:12:29.275350+00:00,CALL,18.0,2026-04-17,103152,921,7015,451,18.395,REPEATEDHITS,True,False,32256,70896,28,BID,
HPQ,2026-03-20 17:12:12.648909+00:00,CALL,18.0,2026-04-17,33152,296,6015,451,18.395,REPEATEDHITS,False,False,0,33152,28,BID,
HPQ,2026-03-20 17:01:37.913651+00:00,CALL,18.0,2026-04-17,79695,693,5712,451,18.435,REPEATEDHITS,False,False,0,25645,28,BID,
HPQ,2026-03-20 17:00:48.462213+00:00,CALL,18.0,2026-04-17,116000,1000,5015,451,18.45,REPEATEDHITS,True,False,0,94308,28,BID,
HPQ,2026-03-20 16:06:42.865574+00:00,PUT,18.0,2026-04-17,30384,422,509,4199,18.315,REPEATEDHITS,False,False,30384,0,28,ASK,SHORT
HPQ,2026-03-20 15:50:41.292260+00:00,CALL,18.0,2026-04-17,420000,4000,4004,451,18.305,REPEATEDHITS,True,False,52605,325395,28,BID,
HPQ,2026-03-20 14:40:06.570791+00:00,PUT,20.5,2026-03-20,12656,56,57,4,18.245,REPEATEDHITS,True,False,12656,0,0,ASK,SHORT
HPQ,2026-03-19 16:25:00.480059+00:00,CALL,19.5,2026-04-10,83160,2079,2081,75,18.58,REPEATEDHITS,False,False,0,83160,22,BID,
HPQ,2026-03-18 19:20:37.223433+00:00,CALL,19.0,2026-03-20,17334,1926,2315,12630,18.415,REPEATEDHITS,False,False,17334,0,2,ASK,LONG
HPQ,2026-03-18 18:06:07.969797+00:00,PUT,17.0,2026-04-02,24596,1118,1291,175,18.335,REPEATEDHITS,False,False,0,24596,15,BID,
HPQ,2026-03-18 17:49:11.673870+00:00,CALL,20.0,2026-04-17,18480,528,656,1425,18.365,REPEATEDHITS,False,False,18480,0,30,ASK,LONG
HPQ,2026-03-16 16:07:15.321147+00:00,PUT,18.0,2026-04-17,178794,2709,2877,2879,18.655,REPEATEDHITS,False,False,178794,0,32,ASK,SHORT
KWEB,2026-03-20 19:49:43.541738+00:00,CALL,30.0,2026-06-18,65000,500,1395,3467,28.16,REPEATEDHITS,False,False,0,65000,90,BID,
KWEB,2026-03-20 19:49:33.107582+00:00,PUT,32.0,2026-03-27,25875,69,70,678,28.15,REPEATEDHITS,False,False,0,10500,7,BID,
KWEB,2026-03-20 19:48:49.010492+00:00,PUT,29.0,2026-03-27,21840,195,265,716,28.16,REPEATEDHITS,True,False,13888,4144,7,ASK,SHORT
KWEB,2026-03-20 19:38:18.059353+00:00,PUT,27.5,2026-03-27,51444,1429,4112,133,28.185,REPEATEDHITS,False,False,51444,0,7,ASK,SHORT
KWEB,2026-03-20 19:37:20.149816+00:00,CALL,28.0,2026-04-17,12446,98,119,96,28.2,REPEATEDHITS,False,False,0,12446,28,BID,
KWEB,2026-03-20 19:36:57.094939+00:00,CALL,31.0,2026-04-24,38287,1033,1034,20,28.205,REPEATEDHITSASCENDINGFILL,False,False,1254,37033,35,BID,
KWEB,2026-03-20 19:15:39.286589+00:00,PUT,28.0,2026-04-17,32256,336,1693,40082,28.285,REPEATEDHITS,False,False,0,32256,28,BID,
KWEB,2026-03-20 19:14:06.495768+00:00,PUT,27.5,2026-03-27,82756,2508,2632,133,28.275,REPEATEDHITSDESCENDINGFILL,True,False,82500,256,7,ASK,SHORT
KWEB,2026-03-20 19:04:46.691836+00:00,PUT,28.0,2026-04-17,17150,175,1357,40082,28.275,REPEATEDHITS,True,False,98,17052,28,BID,
KWEB,2026-03-20 19:03:11.318793+00:00,CALL,30.0,2026-06-18,41752,307,787,3467,28.29,REPEATEDHITS,False,False,0,41752,90,BID,
KWEB,2026-03-20 18:47:38.935862+00:00,CALL,32.0,2026-04-17,15000,1000,2025,86197,28.295,REPEATEDHITS,False,False,15000,0,28,ASK,LONG
KWEB,2026-03-20 18:42:55.266522+00:00,CALL,33.0,2026-06-18,27300,496,2812,71238,28.295,REPEATEDHITSDESCENDINGFILL,False,False,27300,0,90,ASK,LONG
KWEB,2026-03-20 18:27:00.039558+00:00,CALL,25.0,2026-04-17,11100,30,30,23,28.335,REPEATEDHITS,False,False,11100,0,28,ASK,LONG
KWEB,2026-03-20 18:17:50.220812+00:00,CALL,29.0,2026-04-17,12432,148,3939,1729,28.36,REPEATEDHITS,False,False,0,12432,28,BID,
KWEB,2026-03-20 18:01:12.103052+00:00,CALL,29.0,2026-04-17,24854,289,3791,1729,28.385,REPEATEDHITS,False,False,0,24854,28,BID,
KWEB,2026-03-20 17:52:31.519070+00:00,CALL,31.0,2026-05-15,13065,195,302,7968,28.36,REPEATEDHITS,True,False,13065,0,56,ASK,LONG
KWEB,2026-03-20 17:51:14.440268+00:00,CALL,35.0,2026-08-21,11664,162,1272,7340,28.345,REPEATEDHITS,False,False,0,10152,154,BID,
KWEB,2026-03-20 17:51:02.823748+00:00,CALL,35.0,2026-08-21,72000,1000,1110,7340,28.345,REPEATEDHITS,False,False,0,72000,154,BID,
KWEB,2026-03-20 17:44:36.193921+00:00,CALL,31.0,2026-04-10,19000,1000,1250,2768,28.295,REPEATEDHITS,False,False,0,19000,21,BID,
KWEB,2026-03-20 17:42:57.087843+00:00,CALL,29.0,2026-04-17,19422,234,3500,1729,28.305,REPEATEDHITS,True,False,0,19422,28,BID,
KWEB,2026-03-20 17:39:50.671227+00:00,PUT,27.5,2026-04-02,92000,2000,2015,2450,28.325,REPEATEDHITS,False,False,92000,0,13,ASK,SHORT
KWEB,2026-03-20 17:39:32.651407+00:00,PUT,29.0,2026-03-20,13440,192,2902,29461,28.315,REPEATEDHITS,False,False,0,13440,0,BID,
KWEB,2026-03-20 17:28:47.403606+00:00,PUT,28.0,2026-04-17,17190,191,988,40082,28.385,REPEATEDHITS,True,False,270,16920,28,BID,
KWEB,2026-03-20 17:26:15.225300+00:00,CALL,40.0,2027-01-15,127840,1598,1811,50240,28.4,REPEATEDHITS,True,False,5920,121920,301,BID,
KWEB,2026-03-20 17:19:15.176084+00:00,PUT,28.0,2026-04-17,24208,272,795,40082,28.42,REPEATEDHITS,True,False,890,23318,28,BID,
KWEB,2026-03-20 17:17:01.783970+00:00,CALL,32.0,2026-05-15,88000,2000,16083,23118,28.425,REPEATEDHITS,False,False,0,88000,56,BID,
KWEB,2026-03-20 17:05:06.538270+00:00,PUT,20.0,2027-01-15,44900,616,1031,4098,28.4901,REPEATEDHITSDESCENDINGFILL,True,False,44900,0,301,ASK,SHORT
KWEB,2026-03-20 16:52:32.639405+00:00,CALL,32.0,2026-05-15,44000,1000,14083,23118,28.415,REPEATEDHITS,False,False,0,44000,56,BID,
KWEB,2026-03-20 16:48:51.948706+00:00,PUT,32.0,2026-12-18,254992,500,500,4587,28.4201,REPEATEDHITS,False,False,254992,0,273,ASK,SHORT
KWEB,2026-03-20 16:34:23.508742+00:00,CALL,32.0,2026-05-15,45000,1000,9083,23118,28.46,REPEATEDHITS,False,False,0,45000,56,BID,
KWEB,2026-03-20 16:34:14.896690+00:00,CALL,32.0,2026-05-15,45000,1000,8083,23118,28.46,REPEATEDHITS,False,False,0,45000,56,BID,
KWEB,2026-03-20 16:33:06.832625+00:00,CALL,32.0,2026-05-15,46000,1000,6083,23118,28.44,REPEATEDHITS,True,False,0,46000,56,BID,
KWEB,2026-03-20 16:31:29.886795+00:00,CALL,29.0,2026-04-17,19189,214,2929,1729,28.4321,REPEATEDHITSASCENDINGFILL,True,False,3690,15499,28,BID,
KWEB,2026-03-20 16:31:26.679573+00:00,PUT,28.0,2026-04-02,30060,501,509,11,28.45,REPEATEDHITS,False,False,30000,60,13,ASK,SHORT
KWEB,2026-03-20 16:31:07.448489+00:00,CALL,32.0,2026-05-15,92000,2000,4083,23118,28.46,REPEATEDHITS,True,False,0,92000,56,BID,
KWEB,2026-03-20 16:31:03.839680+00:00,CALL,32.0,2026-05-15,46000,1000,2083,23118,28.465,REPEATEDHITS,False,False,0,46000,56,BID,
KWEB,2026-03-20 16:19:25.711519+00:00,PUT,28.0,2026-04-17,10416,124,403,40082,28.525,REPEATEDHITS,False,False,252,10164,28,BID,
KWEB,2026-03-20 16:09:51.265011+00:00,CALL,29.0,2026-12-18,175000,500,1029,306,28.52,REPEATEDHITS,False,False,0,175000,273,BID,
KWEB,2026-03-20 15:37:32.755079+00:00,CALL,29.0,2026-03-27,20500,500,669,324,28.525,REPEATEDHITS,False,False,2091,18409,7,BID,
KWEB,2026-03-20 15:35:54.018601+00:00,CALL,30.0,2026-05-15,11982,118,464,6589,28.515,REPEATEDHITSASCENDINGFILL,False,False,5406,6576,56,BID,
KWEB,2026-03-20 14:35:11.123960+00:00,CALL,28.5,2026-03-27,35000,500,518,46,28.625,REPEATEDHITS,False,False,35000,0,7,ASK,LONG
KWEB,2026-03-20 14:32:37.425207+00:00,CALL,31.0,2026-04-17,12852,357,465,44319,28.615,REPEATEDHITS,False,False,0,432,28,BID,
KWEB,2026-03-20 13:54:09.402243+00:00,CALL,29.0,2026-12-18,177500,500,500,306,28.62,REPEATEDHITS,False,False,0,177500,273,BID,
