ticker,event_ts,option_type,strike,expiration_date,premium,contracts,volume,open_interest,underlying_price,alert_rule,is_sweep,is_floor,ask_side_premium,bid_side_premium,dte,execution_side,direction
DKNG,2026-03-20 19:16:45.401132+00:00,CALL,26.0,2026-04-02,32827,1132,1186,271,23.795,REPEATEDHITSASCENDINGFILL,False,False,32799,28,13,ASK,LONG
DKNG,2026-03-20 18:24:48.831248+00:00,CALL,24.0,2026-03-20,13302,1500,1879,293,23.84,REPEATEDHITSDESCENDINGFILL,False,False,13302,0,0,ASK,LONG
DKNG,2026-03-20 15:15:16.652226+00:00,PUT,20.0,2026-05-15,18509,223,414,1849,24.24,REPEATEDHITS,True,False,0,18509,56,BID,
DKNG,2026-03-20 14:42:05.915309+00:00,PUT,27.0,2026-03-27,13400,50,146,1940,24.41,REPEATEDHITS,False,False,0,10720,7,BID,
DKNG,2026-03-20 13:44:55.827825+00:00,CALL,25.0,2026-03-20,31746,2886,2925,6183,24.605,REPEATEDHITS,False,False,0,31746,0,BID,
DKNG,2026-03-19 19:51:04.501324+00:00,CALL,25.0,2026-03-20,20976,437,1044,5886,25.07,REPEATEDHITS,False,False,20976,0,1,ASK,LONG
DKNG,2026-03-19 19:20:31.837789+00:00,PUT,27.0,2026-03-27,21397,100,912,792,25.1413,REPEATEDHITS,False,False,21397,0,8,ASK,SHORT
DKNG,2026-03-19 19:14:52.748752+00:00,PUT,27.0,2026-03-27,21420,102,812,792,25.165,REPEATEDHITS,False,False,21420,0,8,ASK,SHORT
DKNG,2026-03-19 18:22:37.244945+00:00,CALL,24.5,2026-03-20,36632,482,584,573,25.07,REPEATEDHITS,False,False,0,36632,1,BID,
DKNG,2026-03-19 17:31:43.141594+00:00,CALL,25.5,2026-03-20,12675,975,1681,1393,24.79,REPEATEDHITS,False,False,12662,13,1,ASK,LONG
DKNG,2026-03-19 16:33:55.619850+00:00,PUT,27.0,2026-03-27,15799,61,362,792,24.62,REPEATEDHITS,False,False,15799,0,8,ASK,SHORT
DKNG,2026-03-19 16:13:32.036594+00:00,PUT,27.0,2026-03-27,14351,55,242,792,24.66,REPEATEDHITS,False,False,14351,0,8,ASK,SHORT
DKNG,2026-03-19 15:53:00.976243+00:00,PUT,27.0,2026-03-27,14820,57,127,792,24.76,REPEATEDHITS,False,False,14820,0,8,ASK,SHORT
DKNG,2026-03-19 15:42:52.862976+00:00,PUT,27.0,2026-03-27,15744,64,70,792,24.86,REPEATEDHITS,False,False,15744,0,8,ASK,SHORT
DKNG,2026-03-19 14:51:07.666892+00:00,PUT,25.0,2026-04-17,15510,94,202,1392,24.8,REPEATEDHITS,True,False,15510,0,29,ASK,SHORT
DKNG,2026-03-19 14:50:13.577797+00:00,PUT,25.0,2026-03-20,42350,770,961,4478,24.83,REPEATEDHITS,True,False,33550,5005,1,ASK,SHORT
DKNG,2026-03-18 17:48:39.642437+00:00,CALL,30.0,2026-06-18,73546,571,3760,17930,25.64,REPEATEDHITSASCENDINGFILL,False,False,1584,71962,92,BID,
DKNG,2026-03-18 17:48:04.570981+00:00,CALL,30.0,2026-06-18,52526,404,2964,17930,25.625,REPEATEDHITSASCENDINGFILL,False,False,655,51871,92,BID,
DKNG,2026-03-18 17:47:44.351525+00:00,CALL,30.0,2026-06-18,41979,327,2280,17930,25.61,REPEATEDHITSASCENDINGFILL,False,False,952,40897,92,BID,
DKNG,2026-03-18 17:47:22.133323+00:00,CALL,30.0,2026-06-18,31518,244,1832,17930,25.61,REPEATEDHITS,False,False,5460,26058,92,BID,
DKNG,2026-03-18 17:47:22.133323+00:00,CALL,30.0,2026-06-18,14139,108,1940,17930,25.615,REPEATEDHITS,False,False,1198,12941,92,BID,
DKNG,2026-03-18 17:45:45.852444+00:00,CALL,30.0,2026-05-15,15059,173,4147,10075,25.6,REPEATEDHITSASCENDINGFILL,False,False,0,14531,58,BID,
DKNG,2026-03-18 17:45:45.852444+00:00,CALL,30.0,2026-05-15,31592,359,4626,10075,25.62,REPEATEDHITS,False,False,0,31592,58,BID,
DKNG,2026-03-18 17:44:05.117222+00:00,CALL,30.0,2026-07-17,10323,60,4339,7690,25.67,REPEATEDHITSDESCENDINGFILL,False,False,0,10323,121,BID,
DKNG,2026-03-18 17:43:05.238676+00:00,CALL,30.0,2026-05-15,12130,138,3467,10075,25.58,REPEATEDHITSDESCENDINGFILL,False,False,0,12130,58,BID,
DKNG,2026-03-18 17:42:15.992487+00:00,CALL,30.0,2026-07-17,10245,60,3101,7690,25.61,REPEATEDHITSDESCENDINGFILL,False,False,1038,9207,121,BID,
DKNG,2026-03-18 17:42:01.973671+00:00,CALL,30.0,2026-07-17,12427,73,2446,7690,25.61,REPEATEDHITSASCENDINGFILL,False,False,855,11572,121,BID,
DKNG,2026-03-18 17:42:01.973671+00:00,CALL,30.0,2026-07-17,53210,313,2759,7690,25.61,REPEATEDHITS,False,False,8500,44710,121,BID,
DKNG,2026-03-18 17:41:28.742596+00:00,CALL,30.0,2026-07-17,69855,413,2290,7690,25.605,REPEATEDHITSDESCENDINGFILL,False,False,1530,68325,121,BID,
DKNG,2026-03-18 17:41:04.920749+00:00,CALL,30.0,2026-07-17,83625,493,1874,7690,25.6,REPEATEDHITSDESCENDINGFILL,False,False,172,83453,121,BID,
DKNG,2026-03-18 17:40:15.672180+00:00,CALL,30.0,2026-07-17,85140,495,1316,7690,25.58,REPEATEDHITS,False,False,6536,78604,121,BID,
DKNG,2026-03-18 17:29:23.711260+00:00,CALL,30.0,2026-07-17,95017,546,681,7690,25.61,REPEATEDHITS,False,False,6090,88927,121,BID,
DKNG,2026-03-18 17:27:57.433048+00:00,CALL,30.0,2026-05-15,62193,676,2026,10075,25.615,REPEATEDHITS,False,False,3957,56304,58,BID,
DKNG,2026-03-18 17:27:00.377592+00:00,CALL,30.0,2026-05-15,44175,475,969,10075,25.65,REPEATEDHITS,False,False,0,44175,58,BID,
DKNG,2026-03-18 15:59:02.378063+00:00,CALL,32.0,2026-06-18,16434,166,402,2142,25.86,REPEATEDHITS,False,False,198,11682,92,BID,
DKNG,2026-03-18 15:54:51.100429+00:00,CALL,32.0,2026-06-18,17622,178,202,2142,25.865,REPEATEDHITS,True,False,594,15246,92,BID,
DKNG,2026-03-18 13:57:02.442833+00:00,CALL,30.0,2026-07-17,20400,120,125,7690,25.735,REPEATEDHITS,False,False,2040,2380,121,BID,
DKNG,2026-03-18 13:53:31.376396+00:00,CALL,26.5,2026-03-20,12948,498,698,1348,25.92,REPEATEDHITS,False,False,11414,0,2,ASK,LONG
DKNG,2026-03-18 13:52:38.514782+00:00,CALL,30.0,2026-05-15,10815,103,103,10075,25.94,REPEATEDHITS,False,False,10815,0,58,ASK,LONG
DKNG,2026-03-18 13:52:32.909163+00:00,CALL,27.5,2026-05-15,22860,127,127,4755,25.895,REPEATEDHITS,False,False,19800,0,58,ASK,LONG
DKNG,2026-03-18 13:50:38.366026+00:00,CALL,29.0,2026-04-24,68000,1000,1200,20,25.735,REPEATEDHITS,False,False,68000,0,37,ASK,LONG
DKNG,2026-03-18 13:49:59.116776+00:00,CALL,29.0,2026-04-24,13600,200,200,20,25.68,REPEATEDHITS,False,False,9248,3944,37,ASK,LONG
DKNG,2026-03-17 19:51:51.612898+00:00,CALL,30.0,2026-07-17,16804,109,3130,4781,25.24,REPEATEDHITSASCENDINGFILL,False,False,932,15872,122,BID,
DKNG,2026-03-17 19:51:06.773319+00:00,CALL,30.0,2026-06-18,34796,290,2114,15972,25.22,REPEATEDHITSASCENDINGFILL,False,False,480,34316,93,BID,
DKNG,2026-03-17 19:40:00.728370+00:00,CALL,30.0,2026-05-15,45448,598,3139,7458,25.225,REPEATEDHITS,False,False,0,34124,59,BID,
DLR,2026-03-23 14:27:29.311611+00:00,PUT,170.0,2026-04-17,55440,198,1430,159,177.34,REPEATEDHITS,False,False,21560,0,25,ASK,SHORT
DLR,2026-03-23 14:27:29.311611+00:00,PUT,170.0,2026-04-17,113680,406,1836,159,177.47,REPEATEDHITS,True,False,0,0,25,MIXED,
DLR,2026-03-23 14:26:52.645575+00:00,PUT,170.0,2026-04-17,183860,634,1231,159,177.06,REPEATEDHITS,True,False,101790,0,25,ASK,SHORT
DLR,2026-03-23 14:26:45.220063+00:00,PUT,170.0,2026-04-17,105600,352,353,159,176.86,REPEATEDHITS,False,False,69300,0,25,ASK,SHORT
DLTR,2026-03-23 14:19:13.065006+00:00,PUT,108.0,2026-04-10,12261,41,41,15,109.4132,REPEATEDHITSASCENDINGFILL,True,False,600,11661,18,BID,
DLTR,2026-03-23 14:19:13.065006+00:00,PUT,106.0,2026-04-17,25133,89,89,0,109.4132,REPEATEDHITSDESCENDINGFILL,True,False,0,25133,25,BID,
DLTR,2026-03-23 14:19:13.065006+00:00,PUT,108.0,2026-04-17,25562,71,71,0,109.4132,REPEATEDHITS,False,False,720,24122,25,BID,
DLTR,2026-03-20 19:57:58.971311+00:00,CALL,110.0,2026-03-27,16600,200,234,108,105.71,REPEATEDHITS,False,False,16600,0,7,ASK,LONG
DLTR,2026-03-20 17:38:04.536924+00:00,PUT,105.0,2026-06-18,59070,66,71,524,104.85,REPEATEDHITS,False,False,56385,0,90,ASK,SHORT
DLTR,2026-03-20 17:35:07.281962+00:00,PUT,105.0,2026-05-15,10240,16,107,128,104.665,REPEATEDHITS,False,False,2560,7680,56,BID,
DLTR,2026-03-20 14:35:29.550854+00:00,PUT,105.0,2026-05-15,15880,25,71,128,104.82,REPEATEDHITS,True,False,3815,12065,56,BID,
DLTR,2026-03-19 18:13:06.809752+00:00,PUT,115.0,2026-06-18,73695,51,56,730,105.15,REPEATEDHITS,False,False,0,73695,91,BID,
DLTR,2026-03-19 15:27:42.843209+00:00,CALL,107.0,2026-04-02,67130,245,251,19,105.49,REPEATEDHITS,False,False,67130,0,14,ASK,LONG
DLTR,2026-03-18 19:46:29.349802+00:00,PUT,107.0,2026-04-10,27050,72,76,97,107.73,REPEATEDHITSDESCENDINGFILL,False,False,2280,24770,23,BID,
DLTR,2026-03-18 19:46:29.349802+00:00,PUT,102.0,2026-04-10,21384,108,108,0,107.73,REPEATEDHITS,True,False,19602,1782,23,ASK,SHORT
DLTR,2026-03-18 19:46:29.349802+00:00,PUT,105.0,2026-04-10,15423,52,52,35,107.73,REPEATEDHITSDESCENDINGFILL,True,False,11575,3848,23,ASK,SHORT
DLTR,2026-03-18 19:46:29.349802+00:00,PUT,104.0,2026-04-10,20286,78,78,1,107.76,REPEATEDHITS,True,False,20286,0,23,ASK,SHORT
DLTR,2026-03-18 16:27:01.495030+00:00,PUT,110.0,2026-08-21,21870,18,51,7,108.05,REPEATEDHITS,False,False,18225,3645,156,ASK,SHORT
DLTR,2026-03-18 15:40:09.737703+00:00,PUT,115.0,2026-06-18,12900,10,19,737,107.85,REPEATEDHITS,True,False,11610,1290,92,ASK,SHORT
DLTR,2026-03-18 14:32:22.660567+00:00,PUT,105.0,2026-03-20,22780,340,369,2168,107.74,REPEATEDHITS,True,False,0,17487,2,BID,
DLTR,2026-03-18 14:32:22.660567+00:00,PUT,105.0,2026-03-20,13638,213,583,2168,107.725,REPEATEDHITSASCENDINGFILL,True,False,4549,9089,2,BID,
DLTR,2026-03-18 13:35:44.931608+00:00,PUT,110.0,2026-04-17,11625,25,85,793,109.91,REPEATEDHITS,False,False,10695,930,30,ASK,SHORT
DLTR,2026-03-18 13:34:53.024981+00:00,PUT,110.0,2026-04-17,10350,23,53,793,110.161,REPEATEDHITS,False,False,8100,0,30,ASK,SHORT
DLTR,2026-03-17 19:35:06.995589+00:00,PUT,110.0,2026-05-15,10080,18,22,342,112.03,REPEATEDHITS,False,False,10080,0,59,ASK,SHORT
DLTR,2026-03-17 16:29:06.649288+00:00,PUT,110.0,2026-04-17,24585,82,391,103,114.66,REPEATEDHITSASCENDINGFILL,False,False,13500,6600,31,ASK,SHORT
DLTR,2026-03-16 19:46:38.671558+00:00,CALL,107.0,2026-03-20,17272,21,63,24,114.81,REPEATEDHITSDESCENDINGFILL,False,False,0,17272,4,BID,
DLTR,2026-03-16 18:00:04.300910+00:00,PUT,105.0,2026-03-20,10800,400,3716,1572,114.39,REPEATEDHITS,False,False,0,10800,4,BID,
DLTR,2026-03-16 16:01:26.360648+00:00,CALL,125.0,2026-04-17,20162,101,510,240,114.72,REPEATEDHITS,True,False,5769,14393,32,BID,
DLTR,2026-03-16 16:01:26.360648+00:00,PUT,120.0,2026-04-17,91260,108,111,738,114.72,REPEATEDHITS,False,False,0,91260,32,BID,
DLTR,2026-03-16 16:01:26.360648+00:00,PUT,115.0,2026-04-17,82887,148,167,296,114.72,REPEATEDHITSASCENDINGFILL,False,False,0,82887,32,BID,
DLTR,2026-03-16 15:56:56.031474+00:00,CALL,125.0,2026-04-17,51676,245,311,240,114.64,REPEATEDHITSDESCENDINGFILL,True,False,38806,12870,32,ASK,LONG
DLTR,2026-03-16 15:44:05.532127+00:00,PUT,111.0,2026-03-27,77843,339,341,44,114.29,REPEATEDHITS,True,False,52195,25648,11,ASK,SHORT
DLTR,2026-03-16 15:44:05.532127+00:00,PUT,112.0,2026-03-27,16104,61,62,5,114.29,REPEATEDHITS,True,False,2376,13728,11,BID,
DLTR,2026-03-16 15:27:05.334268+00:00,CALL,115.0,2026-06-18,23146,23,24,88,113.45,REPEATEDHITSASCENDINGFILL,True,False,1015,22131,94,BID,
DPST,2026-03-23 14:29:55.378920+00:00,CALL,100.0,2026-04-17,11590,19,58,140,94.555,REPEATEDHITS,False,False,0,11590,25,BID,
DPST,2026-03-23 14:29:55.378920+00:00,CALL,100.0,2026-04-17,14030,23,39,140,94.61,REPEATEDHITS,False,False,0,14030,25,BID,
DPST,2026-03-23 13:57:42.324412+00:00,PUT,92.0,2026-04-10,89760,136,146,0,93.37,REPEATEDHITS,False,False,0,89760,18,BID,
DPST,2026-03-23 13:47:03.853991+00:00,CALL,89.0,2026-04-17,72800,70,70,0,93.035,REPEATEDHITS,False,False,0,72800,25,BID,
DPST,2026-03-23 13:47:03.853991+00:00,CALL,91.5,2026-04-10,28862,37,37,1,93.035,REPEATEDHITS,True,False,0,28862,18,BID,
DPST,2026-03-19 19:26:01.035826+00:00,CALL,80.0,2026-04-02,17850,17,17,0,87.045,REPEATEDHITS,False,False,0,17850,14,BID,
DPST,2026-03-19 17:54:29.688607+00:00,PUT,80.0,2026-04-02,39150,87,99,38,84.36,REPEATEDHITS,False,False,0,39150,14,BID,
DPST,2026-03-19 13:51:27.678460+00:00,PUT,89.0,2026-03-27,13680,19,30,19,85.03,REPEATEDHITS,False,False,0,13680,8,BID,
DPST,2026-03-18 19:26:41.517993+00:00,CALL,91.0,2026-03-27,12250,50,50,2,85.58,REPEATEDHITS,False,False,0,6370,9,BID,
DPST,2026-03-17 14:50:41.190550+00:00,PUT,97.0,2026-03-20,28700,35,37,47,90.03,REPEATEDHITS,True,False,0,28700,3,BID,
DPST,2026-03-17 14:01:07.218714+00:00,CALL,90.0,2026-04-02,12410,17,17,3,90.355,REPEATEDHITS,False,False,0,12410,16,BID,
DPST,2026-03-17 13:44:20.296145+00:00,CALL,96.0,2026-03-20,15275,65,78,69,91.5314,REPEATEDHITS,True,False,0,15275,3,BID,
ENPH,2026-03-23 14:29:59.185011+00:00,CALL,45.0,2026-03-27,103485,1176,1245,777,43.33,REPEATEDHITSASCENDINGFILL,False,False,103400,85,4,ASK,LONG
ENPH,2026-03-23 14:21:36.749104+00:00,CALL,50.0,2026-04-17,288156,2442,2520,5772,43.7,REPEATEDHITS,False,False,288156,0,25,ASK,LONG
ENPH,2026-03-23 14:21:36.749104+00:00,CALL,43.5,2026-04-02,28350,126,126,1,43.7,REPEATEDHITS,True,False,28350,0,10,ASK,LONG
ENPH,2026-03-23 14:18:22.522143+00:00,PUT,39.5,2026-04-02,10668,157,157,4,43.475,REPEATEDHITS,False,False,10542,126,10,ASK,SHORT
ENPH,2026-03-23 14:11:56.808065+00:00,CALL,50.0,2026-08-21,12000,20,23,268,43.475,REPEATEDHITS,False,False,11400,600,151,ASK,LONG
ENPH,2026-03-23 14:02:17.277926+00:00,PUT,43.0,2026-04-17,15634,61,105,0,44.16,REPEATEDHITSASCENDINGFILL,True,False,260,15374,25,BID,
ENPH,2026-03-23 14:01:16.539235+00:00,CALL,45.0,2026-04-17,39000,130,216,3811,44.325,REPEATEDHITS,True,False,300,38700,25,BID,
ENPH,2026-03-23 14:01:02.706167+00:00,PUT,43.0,2026-04-17,11089,44,44,0,44.325,REPEATEDHITS,True,False,253,10836,25,BID,
ENPH,2026-03-20 17:54:47.049458+00:00,PUT,43.0,2026-03-27,13375,125,164,123,45.15,REPEATEDHITS,False,False,13375,0,7,ASK,SHORT
ENPH,2026-03-20 17:02:33.960148+00:00,PUT,40.0,2026-04-17,33805,245,309,2565,45.29,REPEATEDHITSASCENDINGFILL,False,False,33115,690,28,ASK,SHORT
ENPH,2026-03-20 16:32:06.545885+00:00,PUT,45.0,2026-04-17,36500,100,141,650,44.33,REPEATEDHITS,False,False,36500,0,28,ASK,SHORT
ENPH,2026-03-20 15:03:55.434908+00:00,PUT,45.0,2026-03-27,29942,161,270,136,44.955,REPEATEDHITSDESCENDINGFILL,True,False,29757,0,7,ASK,SHORT
ENPH,2026-03-20 14:28:30.554353+00:00,CALL,55.0,2026-04-17,34546,346,393,2267,46.16,REPEATEDHITSDESCENDINGFILL,False,False,34546,0,28,ASK,LONG
ENPH,2026-03-20 14:20:21.595239+00:00,CALL,42.0,2026-03-27,12740,26,32,127,46.33,REPEATEDHITS,False,False,12740,0,7,ASK,LONG
ENPH,2026-03-20 14:15:40.925676+00:00,CALL,50.0,2026-04-17,34320,156,741,5185,46.55,REPEATEDHITS,True,False,34320,0,28,ASK,LONG
ENPH,2026-03-20 14:08:26.851213+00:00,CALL,50.0,2026-04-17,86922,439,569,5185,46.11,REPEATEDHITS,False,False,86922,0,28,ASK,LONG
ENPH,2026-03-20 13:44:51.422252+00:00,CALL,45.0,2026-04-17,53130,161,180,4090,44.81,REPEATEDHITS,True,False,330,52800,28,BID,
ENPH,2026-03-19 19:21:44.161361+00:00,CALL,50.0,2026-06-18,30940,68,372,17533,44.72,REPEATEDHITS,False,False,27755,3185,91,ASK,LONG
ENPH,2026-03-19 19:11:49.534631+00:00,PUT,43.0,2026-04-02,18423,117,120,12,44.67,REPEATEDHITSASCENDINGFILL,True,False,161,18262,14,BID,
ENPH,2026-03-19 19:11:49.534631+00:00,PUT,43.5,2026-04-02,25078,141,141,2,44.67,REPEATEDHITSASCENDINGFILL,True,False,4860,20218,14,BID,
ENPH,2026-03-19 18:45:34.597948+00:00,CALL,45.0,2026-03-20,10846,293,1580,4658,43.84,REPEATEDHITSASCENDINGFILL,False,False,3631,259,1,ASK,LONG
ENPH,2026-03-19 18:44:41.344892+00:00,CALL,45.0,2026-03-27,21924,174,368,478,43.78,REPEATEDHITS,True,False,17766,4158,8,ASK,LONG
ENPH,2026-03-19 18:17:40.906705+00:00,CALL,45.0,2026-04-02,59634,391,2763,162,43.11,REPEATEDHITS,False,False,13464,46170,14,BID,
ENPH,2026-03-19 18:14:18.692258+00:00,CALL,45.0,2026-04-02,156366,1022,2055,162,43.02,REPEATEDHITS,True,False,9945,103275,14,BID,
ENPH,2026-03-19 18:13:57.465348+00:00,CALL,45.0,2026-04-02,31108,206,1028,162,42.96,REPEATEDHITS,True,False,0,6797,14,BID,
ENPH,2026-03-19 18:13:54.458516+00:00,CALL,45.0,2026-04-02,52846,350,822,162,42.95,REPEATEDHITS,False,False,11929,10868,14,ASK,LONG
ENPH,2026-03-19 18:13:54.458516+00:00,CALL,45.0,2026-04-02,58254,399,472,162,42.91,REPEATEDHITS,True,False,31098,0,14,ASK,LONG
ENPH,2026-03-19 17:03:10.603991+00:00,CALL,45.0,2026-04-17,230780,1049,1546,2966,42.41,REPEATEDHITS,False,False,230340,440,29,ASK,LONG
ENPH,2026-03-19 15:40:38.484390+00:00,CALL,44.0,2026-03-27,20929,205,438,102,41.96,REPEATEDHITSDESCENDINGFILL,False,False,18909,2020,8,ASK,LONG
ENPH,2026-03-19 15:32:54.250046+00:00,PUT,45.0,2026-03-20,14490,46,111,2978,41.905,REPEATEDHITS,False,False,14490,0,1,ASK,SHORT
ENPH,2026-03-18 18:32:29.573170+00:00,CALL,48.0,2026-05-01,135752,478,479,29,43.01,REPEATEDHITS,True,False,284,135468,44,BID,
ENPH,2026-03-18 17:55:11.886933+00:00,PUT,35.0,2026-04-17,29158,478,1793,2852,43.43,REPEATEDHITS,False,False,29158,0,30,ASK,SHORT
ENPH,2026-03-18 14:45:05.467222+00:00,PUT,40.0,2026-04-17,12961,72,122,2373,43.25,REPEATEDHITS,True,False,0,12961,30,BID,
ENPH,2026-03-18 14:10:41.745731+00:00,PUT,40.0,2026-06-18,12900,30,30,5315,43.305,REPEATEDHITS,False,False,430,12470,92,BID,
ENPH,2026-03-18 13:49:13.658600+00:00,PUT,40.0,2026-05-15,162500,500,1000,2547,43.95,REPEATEDHITS,False,False,0,0,58,MIXED,
ENPH,2026-03-18 13:46:53.486708+00:00,PUT,35.0,2026-04-17,63251,1004,1227,2852,43.79,REPEATEDHITS,False,False,63189,62,30,ASK,SHORT
ENPH,2026-03-17 18:55:16.044379+00:00,CALL,45.0,2026-03-20,11000,100,349,4823,44.58,REPEATEDHITS,False,False,0,11000,3,BID,
ENPH,2026-03-17 15:50:37.275494+00:00,PUT,30.0,2027-01-15,30600,85,103,4103,44.37,REPEATEDHITS,False,False,30600,0,304,ASK,SHORT
ENPH,2026-03-17 15:38:02.743596+00:00,PUT,50.0,2026-06-18,38335,41,91,3912,44.52,REPEATEDHITS,False,False,35530,2805,93,ASK,SHORT
ENPH,2026-03-17 15:30:10.482908+00:00,PUT,50.0,2026-06-18,11040,12,43,3912,44.81,REPEATEDHITS,False,False,0,4600,93,BID,
ENPH,2026-03-17 15:14:25.344651+00:00,CALL,50.0,2026-06-18,22785,49,54,17550,45.065,REPEATEDHITS,True,False,22785,0,93,ASK,LONG
ENPH,2026-03-17 15:07:28.956988+00:00,PUT,50.0,2026-06-18,16460,18,20,3912,44.95,REPEATEDHITSDESCENDINGFILL,True,False,1825,14635,93,BID,
ENPH,2026-03-17 13:44:55.551550+00:00,PUT,40.0,2026-09-18,25737,44,44,393,45.32,REPEATEDHITS,False,False,10530,15207,185,BID,
ENPH,2026-03-16 17:30:39.165720+00:00,CALL,48.0,2026-03-20,12000,200,607,614,45.47,REPEATEDHITS,False,False,1080,10920,4,BID,
ENPH,2026-03-16 16:42:47.558971+00:00,CALL,50.0,2026-05-15,11165,29,78,1729,45.29,REPEATEDHITS,False,False,10780,0,60,ASK,LONG
ETHA,2026-03-23 14:31:56.754880+00:00,CALL,17.0,2026-04-17,35700,350,994,10054,16.4344,REPEATEDHITS,False,False,0,35700,25,BID,
ETHA,2026-03-23 14:24:53.222171+00:00,PUT,18.0,2026-07-17,46580,137,1002,1,16.51,REPEATEDHITS,False,False,46580,0,116,ASK,SHORT
ETHA,2026-03-23 14:24:05.305747+00:00,PUT,13.0,2026-05-15,15660,270,435,66,16.49,REPEATEDHITS,False,False,0,15660,53,BID,
ETHA,2026-03-23 14:01:58.642837+00:00,CALL,17.0,2026-05-01,22257,159,159,18,16.53,REPEATEDHITSDESCENDINGFILL,True,False,22119,138,39,ASK,LONG
ETHA,2026-03-23 13:55:40.725184+00:00,PUT,14.0,2026-06-18,11099,94,162,3132,16.435,REPEATEDHITSDESCENDINGFILL,True,False,238,10625,87,BID,
ETHA,2026-03-23 13:51:42.916117+00:00,CALL,26.0,2026-07-17,40531,687,687,6,16.495,REPEATEDHITS,False,False,40414,117,116,ASK,LONG
ETHA,2026-03-23 13:51:29.485016+00:00,CALL,24.0,2027-01-15,10580,47,87,3441,16.485,REPEATEDHITSDESCENDINGFILL,False,False,6543,2912,298,ASK,LONG
ETHA,2026-03-23 13:45:39.078713+00:00,CALL,17.0,2026-04-17,30600,300,532,10054,16.365,REPEATEDHITS,False,False,30600,0,25,ASK,LONG
ETHA,2026-03-23 13:38:50.520099+00:00,CALL,17.5,2026-04-02,11100,300,316,906,16.29,REPEATEDHITS,False,False,11100,0,10,ASK,LONG
ETHA,2026-03-23 13:38:50.520099+00:00,CALL,18.0,2027-06-17,75175,155,155,4041,16.29,REPEATEDHITS,False,False,4365,7275,451,BID,
ETHA,2026-03-20 19:24:17.007343+00:00,CALL,17.0,2026-03-27,13320,555,12981,4074,16.025,REPEATEDHITS,False,False,0,13320,7,BID,
ETHA,2026-03-20 19:18:14.124045+00:00,CALL,17.0,2026-03-27,15200,608,12421,4074,16.05,REPEATEDHITS,False,False,25,15150,7,BID,
ETHA,2026-03-20 18:41:21.913406+00:00,PUT,17.0,2026-04-17,55936,304,342,1443,16.04,REPEATEDHITS,False,False,0,55936,28,BID,
ETHA,2026-03-20 18:29:25.087039+00:00,CALL,17.5,2026-03-27,15225,1015,8036,5432,16.04,REPEATEDHITS,False,False,0,15225,7,BID,
ETHA,2026-03-20 18:21:11.877066+00:00,CALL,17.0,2026-03-27,16011,593,9710,4074,16.09,REPEATEDHITS,False,False,27,15984,7,BID,
ETHA,2026-03-20 17:47:34.192774+00:00,CALL,17.0,2026-03-27,21843,809,8000,4074,16.055,REPEATEDHITS,False,False,0,21843,7,BID,
ETHA,2026-03-20 17:42:44.274428+00:00,CALL,21.0,2026-04-02,18816,3136,3141,787,16.05,REPEATEDHITS,False,False,18816,0,13,ASK,LONG
ETHA,2026-03-20 17:40:37.119178+00:00,CALL,16.0,2026-04-17,23545,173,2963,3412,16.07,REPEATEDHITSASCENDINGFILL,False,False,0,23545,28,BID,
ETHA,2026-03-20 17:40:37.119178+00:00,CALL,16.0,2026-04-17,12376,91,3054,3412,16.07,REPEATEDHITS,False,False,0,12376,28,BID,
ETHA,2026-03-20 17:40:37.119178+00:00,CALL,16.0,2026-04-17,18516,136,3190,3412,16.07,REPEATEDHITSDESCENDINGFILL,False,False,0,18516,28,BID,
ETHA,2026-03-20 17:38:13.145430+00:00,CALL,16.5,2026-03-27,21500,500,1224,5524,16.035,REPEATEDHITS,False,False,0,21500,7,BID,
ETHA,2026-03-20 17:35:38.730864+00:00,CALL,17.0,2026-03-27,12068,431,6818,4074,16.065,REPEATEDHITS,False,False,0,12068,7,BID,
ETHA,2026-03-20 17:34:58.667290+00:00,CALL,17.0,2026-03-27,10948,391,6344,4074,16.05,REPEATEDHITS,False,False,0,10948,7,BID,
ETHA,2026-03-20 17:05:22.779644+00:00,CALL,17.5,2026-03-27,10160,508,6556,5432,16.17,REPEATEDHITS,False,False,0,10160,7,BID,
ETHA,2026-03-20 15:29:51.759687+00:00,PUT,9.0,2026-04-17,88000,8000,17917,9775,16.085,REPEATEDHITS,False,False,88000,0,28,ASK,SHORT
ETHA,2026-03-20 15:25:59.248444+00:00,PUT,9.0,2026-04-17,15730,1430,9898,9775,16.085,REPEATEDHITS,False,False,15730,0,28,ASK,SHORT
ETHA,2026-03-20 15:25:57.040044+00:00,PUT,9.0,2026-04-17,92873,8443,8468,9775,16.0843,REPEATEDHITS,False,False,92873,0,28,ASK,SHORT
ETHA,2026-03-20 14:55:02.446539+00:00,PUT,12.5,2026-05-01,72675,1615,1623,13,16.06,REPEATEDHITS,True,False,45,72630,42,BID,
ETHA,2026-03-20 14:10:36.137136+00:00,CALL,20.0,2026-04-17,14000,500,566,13241,16.0997,REPEATEDHITS,False,False,0,14000,28,BID,
ETHA,2026-03-19 19:46:37.754617+00:00,PUT,13.0,2026-06-18,11640,120,379,4735,16.21,REPEATEDHITS,True,False,0,11640,91,BID,
ETHA,2026-03-19 19:15:15.228399+00:00,CALL,16.0,2026-04-17,59600,400,537,3355,16.1701,REPEATEDHITS,False,False,59600,0,29,ASK,LONG
