ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi,bullish_score_z_shadow,bearish_score_z_shadow
KTOS,SHORT,0.46064960786933246,4.606496078693325,6.03,5.0522,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned","confirmation_volume, room_to_target",4.7,NEUTRAL,resistance_ema_confluence,,,90.0,55.0,31.97,19.35,49601.0,34992.0,0.705,47116.0,1868.0,35609.0,80.7,0.834,1.72,0.46,0.11,1.6,1.92,0.21,1,1.0,0.0,0.0,5.3e-05,0.0,577420.2723138974,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,3.2e-05,0.0,0.664488,0.0,0.0,,,,,82.714286,,
CRM,SHORT,0.3620716602215974,3.6207166022159742,4.31,4.3234,watchlist_reeval_failed,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",6.1,NEGATIVE,ema_rally,-4657433.35,190.42,200.0,180.0,5.07,5.44,487789.0,375181.0,0.769,244703.0,218009.0,400258.0,83.6,0.466,1.56,0.51,0.39,1.2,0.43,0.22,4,1.0,1.7080961488469755,5e-06,8e-06,6.537213359046573e-08,1.2757309482567126e-08,1.52203,0,2,0.0,0.37078,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.216541,0.391769,0.0,0.0,,,,,2.928721,,
BMNR,SHORT,0.20141166577375325,2.0141166577375325,4.12,3.1231,watchlist_reeval_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target",trend_aligned,4.4,POSITIVE,ema_rally,11596583.17,22.86,25.0,18.0,9.34,21.27,1048412.0,464681.0,0.443,552789.0,227031.0,733273.0,19.5,0.904,0.0,0.53,1.0,1.2,0.98,0.41,1,1.0,0.0,0.0,2.9e-05,0.0,7.778768579465465e-11,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.595532,0.0,0.0,,,,,2.234694,,
MS,SHORT,0.18696122820482342,1.8696122820482342,2.47,2.8758,watchlist_reeval_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",6.0,POSITIVE,bounce_and_fail,21077504.12,191.67,200.0,160.0,4.35,16.52,143391.0,210187.0,1.466,59901.0,103487.0,190190.0,63.7,0.304,0.0,0.0,1.0,1.0,0.46,0.02,1,1.0,0.0,0.0,3e-06,0.0,791225.7701502151,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.0,0.472192,0.0,0.0,,,,,1.231591,,
SNDK,LONG,0.2548890922525916,2.548890922525916,6.03,3.5234,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",2.2,POSITIVE,trend_continuation,67351634.36,962.63,1000.0,250.0,3.94,74.01,268789.0,291699.0,1.085,248432.0,92334.0,219722.0,92.8,1.157,2.34,0.0,0.0,1.4,1.96,0.33,1,1.0,99.0,1.1e-05,0.0,0.11034179554295488,0.0,3.57377,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.727055,0.0,0.0,0.0,,,,,,,
SCHW,LONG,0.24807813688527733,2.480781368852773,3.18,3.5744,watchlist_reeval_failed,"not_extended, pullback_to_support, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.9,NEGATIVE,pullback_to_support,-19074255.07,,100.0,85.0,8.57,7.72,206511.0,255680.0,1.238,167701.0,112932.0,181558.0,63.1,0.299,0.0,0.6,0.59,1.4,0.38,0.21,1,0.7,99.0,4e-06,0.0,0.4640396353338087,0.0,2.686667,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.435781,0.0,0.0,0.0,,,,,,,
SEI,SHORT,0.5114994530821066,5.1149945308210665,3.47,4.9385,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.7,NEUTRAL,bounce_and_fail,,,70.0,60.0,6.0,9.15,17642.0,18885.0,1.07,21284.0,3101.0,12142.0,56.3,0.959,0.0,0.52,1.0,1.0,0.91,0.04,1,1.0,0.0,0.0,0.000652,0.0,0.15482459618898883,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.181873,0.0,0.0,,,,,58.402299,,
WSM,SHORT,0.5114994530821066,5.1149945308210665,3.96,5.3655,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",8.1,NEUTRAL,bounce_and_fail,,,230.0,180.0,16.52,8.81,6362.0,8823.0,1.387,3377.0,5593.0,6215.0,49.9,0.419,0.0,0.62,0.97,1.0,1.27,0.1,1,1.0,0.0,0.0,6.1e-05,0.0,1.261442791229847e-18,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.45224,0.0,0.0,,,,,9.803922,,
AAOI,SHORT,0.4032987650625552,4.032987650625552,4.42,4.2825,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,4.7,NEUTRAL,bounce_and_fail,,,200.0,20.0,37.41,86.26,112905.0,108010.0,0.957,94239.0,53338.0,73338.0,96.5,1.586,0.0,0.57,1.0,1.0,1.5,0.35,1,1.0,0.0,0.0,4.8e-05,0.0,509213.7910080803,2.752688,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,5e-06,0.0,0.123647,0.0,0.0,,,,,311.0,,
CIFR,SHORT,0.2242250600613367,2.242250600613367,2.05,2.7361,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",5.0,POSITIVE,unknown,6447242.08,18.94,20.0,10.0,5.65,47.17,856268.0,399921.0,0.467,373165.0,185136.0,697888.0,53.6,1.156,0.0,0.23,1.0,0.0,0.62,0.2,2,1.0,0.00020279843303717805,6.6e-05,0.000105,8.752831398969686,43160.25162465172,1.477337,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2e-06,0.071666,0.375759,0.0,0.0,,,,,2.148952,,
CRWD,LONG,0.1817953617940464,1.817953617940464,6.22,3.155,watchlist_reeval_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",1.9,POSITIVE,trend_continuation,5431717.58,,470.0,300.0,1.27,35.36,201913.0,171663.0,0.85,104569.0,82050.0,186957.0,71.7,0.493,1.65,0.0,1.0,1.4,1.99,0.18,1,1.0,99.0,9e-06,0.0,6.968833109301783e-08,0.0,1.836735,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.332835,0.0,0.0,0.0,,,,,,,
FN,LONG,0.382550780570952,3.82550780570952,5.02,4.3188,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.5,NEUTRAL,trend_continuation,,,760.0,610.0,9.25,12.31,3918.0,5821.0,1.486,4230.0,2611.0,2898.0,98.9,0.991,2.02,0.22,0.17,1.4,1.14,0.08,1,1.0,99.0,2.3e-05,0.0,438842.6406500921,0.0,4.6875,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4e-06,0.0,0.247044,0.0,0.0,0.0,,,,,,,
HPE,LONG,0.3000957548778772,3.0009575487787723,6.54,4.0025,watchlist_reeval_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",2.7,POSITIVE,trend_continuation,3412885.46,28.7,30.0,17.0,4.53,40.77,178813.0,161692.0,0.904,98334.0,71664.0,170507.0,76.6,0.504,2.45,0.0,1.0,1.4,1.62,0.07,1,1.0,99.0,2.2e-05,0.0,6.775626264981573e-18,0.0,1.872422,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.492039,0.0,0.0,0.0,,,,,,,
NOW,LONG,0.28230532871473,2.8230532871473004,5.26,4.2495,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",6.3,NEGATIVE,support_ema_confluence,-8498037.76,,120.0,85.0,16.45,17.52,553118.0,438071.0,0.792,304137.0,210166.0,476886.0,98.3,0.693,0.0,0.65,1.0,1.6,1.68,0.33,2,1.0,2.246072933236798e-06,5e-06,2e-06,1.926756975501734e-08,0.008578336646998811,12.770667,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.047215,0.774521,0.0,0.0,,,,,1.258303,,
DAVE,SHORT,0.27079354383201404,2.70793543832014,2.61,3.057,watchlist_reeval_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",4.6,NEUTRAL,bounce_and_fail,,,280.0,210.0,0.73,24.45,14991.0,8147.0,0.543,13628.0,2995.0,6515.0,83.6,0.802,0.0,0.0,1.0,1.0,0.3,0.31,1,1.0,0.0,0.0,0.000183,0.0,0.018852508874832707,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.303384,0.0,0.0,,,,,1.312336,,
GTES,LONG,0.5114994530821066,5.1149945308210665,6.11,5.1105,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.6,NEUTRAL,trend_continuation,,,26.0,24.0,2.08,5.77,12180.0,3779.0,0.31,8907.0,6074.0,978.0,97.5,0.49,2.07,0.59,1.0,1.4,1.05,0.0,1,1.0,99.0,0.000216,0.0,633853.3538864233,0.0,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.9e-05,0.0,0.614079,0.0,0.0,0.0,,,,,,,
WEN,LONG,0.5114994530821066,5.1149945308210665,4.55,5.1825,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.3,NEGATIVE,trend_continuation,-445825.53,,8.0,6.0,12.83,15.37,162064.0,146866.0,0.906,198268.0,1382.0,109280.0,94.2,0.509,0.0,0.83,1.0,1.4,1.04,0.27,1,1.0,99.0,0.000345,0.0,2.1477728117158967e-30,0.0,100.671141,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.079619,0.0,0.0,0.0,,,,,,,
JBTM,LONG,0.4939466308626221,4.939466308626221,3.98,4.5037,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.2,NEUTRAL,ema_pullback,,,135.0,125.0,2.45,5.14,2218.0,1117.0,0.504,894.0,1079.0,1362.0,90.9,0.531,0.0,0.95,1.0,1.2,0.83,0.0,1,1.0,99.0,8.6e-05,0.0,305135.5559886579,0.0,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.2e-05,0.0,0.501872,0.0,0.0,0.0,,,,,,,
WULF,LONG,0.467586287755653,4.67586287755653,5.22,4.8439,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.7,POSITIVE,trend_continuation,14944844.09,20.45,25.0,11.0,22.4,46.14,1507246.0,741173.0,0.492,836461.0,642643.0,769315.0,77.7,1.053,1.91,0.27,0.06,1.4,1.41,0.18,1,1.0,99.0,9.8e-05,0.0,481604.21132679813,0.0,11.544776,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.7e-05,0.0,0.302276,0.0,0.0,0.0,,,,,,,
RSP,LONG,0.44799875477516843,4.479987547751684,3.87,4.161,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern",3.8,NEUTRAL,unknown,,,205.0,180.0,1.29,11.06,71162.0,165053.0,2.319,34707.0,113954.0,87554.0,68.4,0.156,2.25,0.23,0.26,0.0,0.94,0.2,2,1.0,99.0,2.3e-05,9e-06,0.04436659189291662,3.128868743777269e-13,2.634082,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.224336,0.307276,0.0,0.0,,,,,79.545455,,
LCID,LONG,0.3847391430879011,3.8473914308790107,2.1,3.1737,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",3.1,POSITIVE,unknown,72077.68,7.01,10.0,5.0,42.66,28.67,261972.0,301450.0,1.151,296322.0,59937.0,207163.0,99.2,1.09,0.0,0.0,1.0,0.0,0.34,0.75,1,1.0,99.0,0.000255,0.0,18481.431074370335,0.0,82.306931,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.16589,0.0,0.0,0.0,,,,,,,
FIG,LONG,0.36048996706493736,3.6048996706493734,3.06,3.5204,watchlist_reeval_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.0,POSITIVE,bounce_and_fail,435498.76,19.0,20.0,17.5,5.26,7.89,210045.0,134626.0,0.641,135499.0,94004.0,115168.0,100.0,1.12,0.0,0.57,1.0,1.0,0.34,0.14,1,1.0,99.0,0.000102,0.0,314784.88232216,0.0,2.166197,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2e-05,0.0,0.525296,0.0,0.0,0.0,,,,,,,
PDD,LONG,0.33165477924189063,3.3165477924189064,2.96,4.2863,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",8.7,NEGATIVE,ema_pullback,-7298760.56,,125.0,90.0,25.5,9.64,683120.0,406972.0,0.596,300602.0,335067.0,454423.0,59.6,0.368,0.0,0.72,0.73,1.2,0.17,0.14,6,1.0,99.0,2.8e-05,1.3e-05,3.5113117652436934,4.093956027115827e-21,2.443749,1,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.1561,0.150757,0.0,0.0,,,,,2.610623,,
HUT,LONG,0.3077165054721587,3.0771650547215867,5.74,4.7206,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",7.3,NEUTRAL,trend_continuation,,,100.0,35.0,23.62,56.73,138647.0,75316.0,0.543,73936.0,53627.0,86400.0,52.9,1.03,2.32,0.0,0.0,1.4,1.78,0.25,1,1.0,99.0,0.00015,0.0,0.00011654095447374149,0.0,2.684549,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.459926,0.0,0.0,0.0,,,,,,,
RDDT,LONG,0.2737413828172656,2.7374138281726563,5.37,4.2597,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.4,NEGATIVE,trend_continuation,-6004459.58,,220.0,115.0,36.72,28.53,228091.0,182372.0,0.8,96015.0,72819.0,241629.0,82.4,0.881,1.83,0.33,1.0,1.4,0.76,0.05,1,1.0,99.0,2.5e-05,0.0,1.6434853007263783e-20,0.0,12.844828,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.167754,0.0,0.0,0.0,,,,,,,
EWZ,LONG,0.2703501901019236,2.7035019010192363,3.2,3.5118,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned",6.0,POSITIVE,unknown,169749243.08,40.7,45.0,25.0,10.51,38.61,3073829.0,1450966.0,0.472,500429.0,1642143.0,2382223.0,64.9,0.294,2.02,0.51,0.41,0.0,0.16,0.09,1,0.7,99.0,5.1e-05,0.0,8.202363215137812e-05,0.0,41.074468,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.273707,0.0,0.0,0.0,,,,,,,
MDB,LONG,0.25655562799084886,2.5655562799084883,4.56,3.8108,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.8,NEUTRAL,trend_continuation,,,500.0,250.0,87.8,6.1,106180.0,55612.0,0.524,69420.0,25158.0,67214.0,73.4,0.711,0.0,0.6,1.0,1.4,1.5,0.06,1,0.7,99.0,2.5e-05,0.0,2.2048926997524604e-13,0.0,2.641509,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.199472,0.0,0.0,0.0,,,,,,,
CAT,LONG,0.2051217772289174,2.051217772289174,5.13,3.5246,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.8,NEUTRAL,trend_continuation,,,900.0,700.0,11.27,13.46,102872.0,123042.0,1.196,74251.0,53497.0,98166.0,94.7,0.448,1.9,0.06,0.0,1.4,1.65,0.11,2,1.0,99.0,2e-06,0.0,0.0004066795724008013,0.0,1.835526,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.32078,0.0,0.0,0.0,,,,,,,
HTZ,SHORT,0.719089151494805,7.19089151494805,4.75,5.9004,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned,4.4,POSITIVE,unknown,197269.66,6.87,9.0,1.5,30.91,78.18,352612.0,560051.0,1.588,343763.0,186110.0,382790.0,92.5,1.203,0.0,0.45,1.0,1.4,1.37,0.52,2,1.0,0.0,0.0,0.001238,0.0,1039388.1794254037,,0,0,0.0,0.408478,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.3e-05,0.0,0.015557,0.0,0.0,,,,,7.349799,,
MOH,SHORT,0.5068100712615318,5.068100712615317,3.74,4.9161,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,6.3,NEUTRAL,bounce_and_fail,,,180.0,120.0,17.57,21.62,12023.0,17140.0,1.426,5089.0,9796.0,14278.0,98.0,0.718,0.0,0.46,1.0,1.0,0.71,0.57,1,1.0,0.0,0.0,9.2e-05,0.0,2.3732656807313525e-25,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.340818,0.0,0.0,,,,,93.75,,
HPQ,SHORT,0.4161554123593887,4.161554123593887,3.21,3.7438,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",3.5,POSITIVE,bounce_and_fail,4021952.21,20.59,22.0,18.0,6.82,12.6,178150.0,163382.0,0.917,145288.0,59202.0,137042.0,86.8,0.483,0.0,0.25,1.0,1.0,0.77,0.19,1,1.0,0.0,0.0,3.6e-05,0.0,0.00010563606337996312,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.253984,0.0,0.0,,,,,10.056381,,
DPZ,SHORT,0.3824202589736887,3.824202589736887,6.23,4.6811,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,4.5,NEUTRAL,retest_and_confirm,,,410.0,340.0,11.39,7.63,5473.0,12016.0,2.196,8380.0,3719.0,5390.0,,,1.53,0.83,0.81,1.4,1.66,0.0,1,1.0,0.0,0.0,2.9e-05,0.0,7.468479109610558e-22,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.621069,0.0,0.0,,,,,27.272727,,
UBS,SHORT,0.314884272420181,3.14884272420181,5.13,3.9413,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,,NEUTRAL,bounce_and_fail,,,,,,,,,,,,,,,0.0,0.36,1.0,1.0,1.87,0.91,1,1.0,0.0,0.0,4e-06,0.0,1.0372699288054251e-26,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.46111,0.0,0.0,,,,,1.237528,,
CAVA,SHORT,0.31108198808153376,3.1108198808153373,2.45,2.8465,watchlist_reeval_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",,NEUTRAL,bounce_and_fail,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.43,0.02,1,1.0,0.0,0.0,5.2e-05,0.0,5.262603903880289e-11,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.377228,0.0,0.0,,,,,4.495536,,
HL,SHORT,0.29939425246840073,2.9939425246840075,6.21,4.12,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.8,POSITIVE,trend_continuation,3955342.16,18.75,,,,,,,,93222.0,205990.0,428409.0,41.2,0.746,1.6,0.82,0.81,1.4,1.38,0.19,1,1.0,0.0,0.0,3.2e-05,0.0,1.6604189609187302e-08,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.391839,0.0,0.0,,,,,11.510504,,
AVGO,SHORT,0.20038017930238866,2.0038017930238867,0.0,1.2023,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1e-06,0.0,0.039730264937795634,,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.524047,0.0,0.0,,,,,2.076212,,
WIX,LONG,0.5357875045395162,5.357875045395161,4.82,5.3449,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.1,NEUTRAL,trend_continuation,,,120.0,70.0,55.72,9.16,25960.0,24375.0,0.939,13339.0,16148.0,20848.0,88.4,0.808,0.0,0.91,1.0,1.4,1.52,0.0,1,1.0,99.0,0.000153,0.0,594156.2027020142,0.0,9.5,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.5e-05,0.0,0.533409,0.0,0.0,0.0,,,,,,,
NN,LONG,0.5346383320662336,5.346383320662335,3.01,5.2562,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",8.4,NEUTRAL,trend_continuation,,,30.0,15.0,97.82,1.09,260039.0,27144.0,0.104,53252.0,143207.0,91539.0,45.6,0.225,0.0,0.25,0.3,1.4,0.07,1.0,2,1.0,99.0,0.000961,0.0,3.185097708857687e-10,0.0,2.723989,0,0,0.468929,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.138796,0.0,0.0,0.0,,,,,,,
LOGI,LONG,0.5114994530821066,5.1149945308210665,5.49,5.1445,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,4.7,NEUTRAL,trend_continuation,,,120.0,90.0,21.78,8.66,9227.0,12769.0,1.384,7724.0,7469.0,6803.0,87.1,0.402,1.79,0.4,1.0,1.4,0.54,0.35,1,1.0,99.0,4.7e-05,0.0,2.2424076397796595e-09,0.0,6.024096,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.393726,0.0,0.0,0.0,,,,,,,
