ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi,bullish_score_z_shadow,bearish_score_z_shadow
LQDA,LONG,0.3659934930161365,3.6599349301613646,3.37,4.241,watchlist_reeval_failed,"not_extended, retest_and_confirm, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.0,NEUTRAL,retest_and_confirm,,,55.0,30.0,50.27,18.03,126008.0,38105.0,0.302,60574.0,12782.0,90757.0,53.8,1.267,0.0,0.7,1.0,1.4,0.26,0.01,5,1.0,2.4920219469139063e-10,5.3e-05,3e-05,1.4785166837682585e-08,88.9950037718912,0.622518,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.022662,0.513527,0.0,0.0,,,,,0.250393,,
CPNG,LONG,0.3539856853946994,3.539856853946994,6.52,4.7059,watchlist_reeval_failed,"confirmation_volume, not_extended, retest_and_confirm, room_to_target, trend_aligned",momentum_aligned,4.9,POSITIVE,retest_and_confirm,2923286.44,20.77,25.0,20.0,20.34,3.73,317992.0,144606.0,0.455,117093.0,136540.0,208965.0,83.3,0.549,2.02,0.64,1.0,1.4,0.56,0.9,6,1.0,99.0,1.5e-05,0.0,29983.801772968287,0.0,0.340249,2,0,0.56998,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.409304,0.0,0.0,0.0,,,,,,0.6967794106707436,0.3498356837330293
W,SHORT,0.6557827857142857,6.557827857142858,4.36,5.6069,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target","confirmation_volume, trend_aligned",5.1,NEUTRAL,resistance_ema_confluence,,,92.5,75.0,15.47,6.38,65309.0,72172.0,1.105,56151.0,14059.0,67271.0,97.0,0.886,0.0,0.65,0.89,1.6,1.22,0.0,10,1.0,99.0,9.8e-05,0.000202,1.0051679500952265e-06,2.1243994308725864e-13,1.812352,1,2,0.000136,0.250959,,,,,,,,,,,,,,,,,,,,,,,,,,,3.270557,,
BITX,SHORT,0.46584940009271114,4.658494000927112,1.55,4.2542,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",7.3,NEUTRAL,unknown,,,20.0,14.0,1.37,29.04,146663.0,61939.0,0.422,54646.0,64791.0,89165.0,35.8,0.822,0.0,0.0,1.0,0.0,0.19,0.35,2,1.0,0.0,0.0,0.000123,0.0,1.0435030095934254e-17,,0,0,0.0,0.327716,,,,,,,,,,,,,,,,,,,,,,,,,,,1.289264,,
TSLL,SHORT,0.4338616269244188,4.338616269244188,6.24,5.0613,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.1,POSITIVE,ema_rally,2703271.13,13.04,35.0,10.0,168.05,23.41,427588.0,188942.0,0.442,265667.0,123038.0,227825.0,33.9,0.881,1.83,0.71,1.0,1.2,1.5,0.0,3,1.0,0.0,0.0,1.9e-05,0.0,8897.176358999852,,0,1,0.0,0.048413,,,,,,,,,,,,,,,,,,,,,,,,,,,5.464605,,
ACMR,SHORT,0.3581383424226826,3.581383424226826,1.82,3.2567,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",4.6,NEUTRAL,unknown,,,60.0,45.0,12.57,15.57,37537.0,14163.0,0.377,32972.0,416.0,18312.0,87.3,0.873,0.0,0.15,1.0,0.0,0.29,0.37,4,1.0,0.7970472243375115,1.8e-05,4.2e-05,0.000115591200193054,4.834142681618015e-05,0.120273,1,0,0.0,0.007111,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.030797,0.023234,0.0,0.0,,,,,0.946634,0.5445232228534875,0.6723096748518705
WGS,SHORT,0.3554095514395986,3.5540955143959865,5.83,4.486,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.8,NEUTRAL,ema_rally,,,85.0,60.0,23.19,13.04,11675.0,6576.0,0.563,11016.0,3844.0,3391.0,76.0,1.052,1.79,0.84,0.96,1.2,1.03,0.0,2,1.0,0.0,0.0,5.2e-05,0.0,6.372018736411496,,0,1,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.836565,0.0,0.0,,,,,,0.34275825604327853,0.5803881023256007
AG,LONG,0.3660691781496637,3.660691781496637,4.06,4.3083,watchlist_reeval_failed,"not_extended, room_to_target, support_ema_confluence","confirmation_volume, momentum_aligned, trend_aligned",6.3,POSITIVE,support_ema_confluence,6115513.46,20.81,25.0,10.0,20.13,51.95,604081.0,329313.0,0.545,146942.0,246341.0,540111.0,58.7,0.806,0.0,0.84,1.0,1.6,0.56,0.06,5,0.7,99.0,5.8e-05,5e-06,15970.493209149645,532.2693960626206,0.166912,0,0,0.031262,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.162917,0.33842,0.0,0.0,,,,,0.091883,0.7537307320549099,0.5388570553937357
ETHA,LONG,0.3500924943340589,3.500924943340589,5.89,4.4375,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.6,POSITIVE,trend_continuation,6580388.88,18.12,20.0,10.0,10.25,44.87,799035.0,604446.0,0.756,461162.0,333322.0,608997.0,15.3,0.615,1.65,0.31,1.0,1.4,1.31,0.23,4,1.0,1.3077515539096818,2.4e-05,1.6e-05,6074.903891696886,4645.30428087447,16.403537,0,0,0.324405,0.441451,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.272787,0.344663,0.0,0.0,,,,,14.09355,0.5617760984832362,0.6827852486864904
GAP,SHORT,0.3006573426283946,3.0065734262839463,4.82,4.4693,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",7.6,NEUTRAL,pullback_to_resistance,,,30.0,22.0,14.81,15.81,44875.0,58317.0,1.3,13642.0,23471.0,66079.0,56.5,0.445,0.0,0.82,1.0,1.4,1.54,0.07,3,1.0,5.902490775845216e-07,6e-06,1.5e-05,2.8606534716365572e-15,2.4232595867351626e-09,0.368322,0,0,0.0,1e-06,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.474846,0.365706,0.0,0.0,,,,,6.72684,0.4145065530389754,0.6581527679542841
GM,SHORT,0.28847803404796013,2.884780340479601,4.28,3.4864,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",3.8,POSITIVE,pullback_to_resistance,979380.58,79.01,80.0,60.0,1.17,24.12,191907.0,146054.0,0.761,55084.0,131194.0,151683.0,93.2,0.425,0.0,0.6,1.0,1.4,1.27,0.0,12,1.0,9.502711783703508e-11,7e-06,1.4e-05,1.4199530518717008e-07,298.85217697685454,0.26618,1,1,0.001641,0.012377,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.509044,0.524442,0.0,0.0,,,,,0.824757,0.4451736206405292,0.7084943237136289
UVXY,LONG,0.49176009911111107,4.917600991111111,2.74,4.7808,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",7.5,NEUTRAL,unknown,,,50.0,35.0,27.36,10.85,156762.0,72703.0,0.464,129573.0,47338.0,52554.0,41.1,1.027,0.0,0.46,1.0,0.0,1.16,0.12,5,1.0,30.0994308909658,0.001145,0.000311,11.216506371850132,0.5589726802052284,2.127191,0,1,0.0,0.037303,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.006668,0.05475,0.0,0.0,,,,,75.296392,0.6500080797195371,0.5
NVAX,LONG,0.3896214174769785,3.896214174769785,3.57,4.2191,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",6.0,NEUTRAL,ema_pullback,,,10.0,2.0,18.27,76.35,131833.0,70466.0,0.535,43179.0,30951.0,128169.0,71.8,0.844,0.0,0.8,1.0,1.2,0.19,0.39,1,1.0,99.0,4.2e-05,0.0,4.9370737061610775e-15,0.0,524.0,1,0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.792614,0.0,0.0,0.0,,,,,,0.6937649667124247,0.3978400915792585
TFIN,LONG,0.3741988672833563,3.7419886728335627,5.57,4.462,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, trend_aligned","momentum_aligned, room_to_target",4.6,NEUTRAL,ema_pullback,,,70.0,50.0,10.73,20.9,1150.0,2037.0,1.771,1031.0,506.0,1650.0,2.9,0.403,1.96,0.84,0.11,1.2,0.45,1.0,2,1.0,99.0,9.5e-05,0.0,2439.860127227627,0.0,,1,0,0.080824,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.447187,0.0,0.0,0.0,,,,,,0.6037223143260039,0.3978400915792585
ARKK,SHORT,0.4452938898641422,4.452938898641422,1.8,4.4465,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended","confirmation_volume, room_to_target, trend_aligned",8.4,NEGATIVE,bounce_and_fail,-3901803.45,,115.0,70.0,45.74,11.29,243860.0,347992.0,1.427,269298.0,154026.0,168528.0,54.3,0.425,0.0,0.02,0.0,1.0,0.69,0.09,6,1.0,71.30024426186917,4.1e-05,8.9e-05,5834.544862460839,40.91532169954367,0.500381,0,1,0.275259,0.510906,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.37537,0.375335,0.0,0.0,,,,,0.916022,0.48329319992928566,0.641750340328295
MNDY,SHORT,0.3662422374918207,3.662422374918207,5.76,4.5192,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.8,NEUTRAL,ema_rally,,,80.0,60.0,14.93,13.8,31031.0,29467.0,0.95,24768.0,527.0,35203.0,97.6,1.001,1.8,0.77,0.96,1.2,0.83,0.21,1,1.0,0.0,0.0,4.1e-05,0.0,0.17177749117548968,,0,0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.008995,0.0,0.0,,,,,2.920892,0.37893969352083734,0.6844872909619183
HROW,SHORT,0.35000727482421495,3.5000727482421494,5.32,4.726,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,6.9,NEUTRAL,retest_and_confirm,,,50.0,30.0,28.21,23.08,32259.0,6928.0,0.215,2538.0,5454.0,31195.0,61.4,0.741,0.0,0.76,1.0,1.4,1.76,0.4,1,1.0,0.0,0.0,3.4e-05,0.0,9.03757539378104e-19,,0,0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.241437,0.0,0.0,,,,,42.3,0.37893969352083734,0.7165163738543762
UEC,SHORT,0.337143410833306,3.37143410833306,2.94,3.8477,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",6.4,NEUTRAL,unknown,,,15.0,13.0,0.64,12.78,115032.0,48476.0,0.421,85996.0,3445.0,74067.0,31.8,0.796,0.0,0.62,1.0,0.0,1.13,0.18,1,1.0,0.0,0.0,3e-05,0.0,46.95188118806533,,0,0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.047099,0.0,0.0,,,,,3.251924,0.37893969352083734,0.690855170294801
MLM,SHORT,0.39270508110104146,3.9270508110104148,5.94,4.4255,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned","confirmation_volume, room_to_target",3.4,NEUTRAL,resistance_ema_confluence,,,680.0,600.0,11.14,1.93,1205.0,1498.0,1.243,836.0,1008.0,859.0,98.8,0.365,1.65,0.98,0.01,1.6,1.61,0.09,3,1.0,0.1479074960155103,1e-06,6e-06,7.135832198867861e-06,2.4122618498387543e-05,,0,2,0.0,0.293018,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.309582,0.310952,0.0,0.0,,,,,,,
RMD,SHORT,0.375,3.75,5.68,4.739,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.8,NEUTRAL,trend_continuation,,,250.0,200.0,12.17,10.26,2636.0,8961.0,3.399,1891.0,5346.0,4360.0,96.9,0.431,2.11,0.58,0.12,1.4,1.43,0.05,1,1.0,0.0,0.0,5e-06,0.0,1.1413739692908545e-30,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.166094,0.0,0.0,,,,,330.0,,
SYY,LONG,0.6037216753043289,6.037216753043289,3.66,5.2366,watchlist_reeval_failed,"momentum_aligned, not_extended, support_ema_confluence","confirmation_volume, room_to_target, trend_aligned",5.6,NEUTRAL,support_ema_confluence,,,80.0,70.0,6.17,7.1,70632.0,20098.0,0.285,18211.0,46729.0,25790.0,97.1,0.298,0.0,0.83,0.08,1.6,1.16,0.0,15,1.0,0.28022143022653073,3.4e-05,1.1e-05,1.000131480170213,1.7845378195409747,11.482153,2,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.488469,0.58081,0.0,0.0,,,,,14.874516,,
PRAX,LONG,0.5992473355422024,5.992473355422025,5.21,5.2792,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.6,NEUTRAL,trend_continuation,,,340.0,130.0,0.75,61.48,1957.0,7493.0,3.829,1848.0,521.0,7081.0,50.2,0.777,1.68,0.65,0.16,1.4,1.32,0.0,5,1.0,99.0,5.3e-05,0.0,0.002897609740697628,0.0,31.3125,2,0,0.653926,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.040588,0.0,0.0,0.0,,,,,,,
AS,LONG,0.5850739908100202,5.850739908100202,4.72,5.7014,watchlist_reeval_failed,"not_extended, room_to_target, support_ema_confluence, trend_aligned","confirmation_volume, momentum_aligned",6.8,NEUTRAL,support_ema_confluence,,,40.0,35.0,11.42,2.51,29155.0,6635.0,0.228,10857.0,12636.0,12297.0,68.1,0.53,1.72,0.78,0.32,1.6,0.29,0.01,5,1.0,99.0,1.8e-05,0.0,0.7439554507650326,0.0,4.920413,1,0,0.530603,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.395065,0.0,0.0,0.0,,,,,,,
IVZ,LONG,0.5756834610186145,5.756834610186145,6.1,5.7684,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.3,NEUTRAL,trend_continuation,,,26.0,15.0,2.42,40.91,74049.0,3616.0,0.049,27315.0,38522.0,11828.0,81.2,0.439,1.7,0.44,0.73,1.4,1.77,0.07,9,0.7,99.0,0.000392,2.4e-05,280.30508522968313,3.0600030527226997e-11,211.828862,0,2,0.487465,0.543647,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.475812,0.566368,0.0,0.0,,,,,242.365789,,
FLR,LONG,0.5526562906159647,5.526562906159647,5.15,5.5683,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",6.3,NEUTRAL,ema_pullback,,,70.0,37.5,48.18,20.62,67536.0,25657.0,0.38,11762.0,45256.0,36175.0,80.9,0.604,1.5,0.85,1.0,1.2,0.4,0.21,4,1.0,99.0,0.0001,1.7e-05,3.8051516188866126e-19,1.71387454247134e-25,76.351229,0,0,0.511983,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.554488,0.251618,0.0,0.0,,,,,4.238532,,
ATI,LONG,0.5500885843057788,5.500885843057787,5.15,5.3754,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,5.4,NEUTRAL,ema_pullback,,,200.0,145.0,31.36,4.76,12358.0,5420.0,0.439,7373.0,2353.0,8052.0,97.9,0.585,1.62,0.77,0.72,1.2,0.45,0.39,5,1.0,99.0,2.3e-05,0.0,6.411177587297183e-08,0.0,7.472731,0,0,0.002446,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.304925,0.0,0.0,0.0,,,,,,,
DOV,LONG,0.5472213300213942,5.472213300213942,5.61,5.2191,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.0,NEUTRAL,trend_continuation,,,220.0,210.0,1.04,3.55,6067.0,2562.0,0.422,2658.0,2994.0,2977.0,88.1,0.323,1.62,0.8,1.0,1.4,0.76,0.03,4,1.0,99.0,1.1e-05,1e-06,2.476498592419863e-10,8.016587212063446e-25,9.21819,0,0,0.420384,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.367616,0.631344,0.0,0.0,,,,,1.123596,,
BOOT,LONG,0.5426105641932177,5.426105641932177,4.23,4.5821,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",3.0,NEUTRAL,trend_continuation,,,165.0,100.0,0.79,38.91,1439.0,864.0,0.6,1834.0,28.0,441.0,94.2,0.628,0.0,0.71,1.0,1.4,1.11,0.0,4,1.0,99.0,7.3e-05,5e-06,1.0773059390106908e-12,2.4338123133626155e-21,65.244167,0,0,9e-06,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.763403,0.623421,0.0,0.0,,,,,268.0,,
SEZL,LONG,0.541253014686439,5.41253014686439,5.04,5.2783,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",5.3,NEUTRAL,trend_continuation,,,105.0,50.0,23.7,41.09,17499.0,12704.0,0.726,10048.0,8180.0,11975.0,80.4,0.953,1.89,0.0,0.09,1.4,1.54,0.13,4,0.7,99.0,0.000123,0.0,0.004809790093288227,0.0,29.139961,0,0,0.49987,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.042323,0.0,0.0,0.0,,,,,,,
REAL,LONG,0.5270550086376622,5.2705500863766215,5.85,5.5503,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,5.8,NEUTRAL,support_ema_confluence,,,15.0,10.0,24.17,17.22,64926.0,18914.0,0.291,51560.0,117.0,32163.0,86.4,0.993,1.96,0.01,1.0,1.6,1.28,0.0,2,1.0,99.0,0.001385,0.0,1.8130956465718767e-24,0.0,13.938264,0,0,0.047673,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.115894,0.0,0.0,0.0,,,,,,,
SUN,LONG,0.5114994530821066,5.1149945308210665,6.1,5.3075,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.6,NEUTRAL,trend_continuation,,,67.5,62.5,3.23,4.42,8859.0,4187.0,0.473,938.0,6198.0,5910.0,78.6,0.27,1.54,0.78,0.38,1.4,1.84,0.16,1,1.0,99.0,1e-05,0.0,38.913999880223784,0.0,14.754717,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.419964,0.0,0.0,0.0,,,,,,,
IMVT,LONG,0.5114994530821066,5.1149945308210665,5.36,5.3455,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",5.9,NEUTRAL,trend_continuation,,,30.0,22.0,2.83,24.59,26513.0,3995.0,0.151,14498.0,10228.0,5782.0,39.7,0.64,1.96,0.0,0.0,1.4,1.76,0.23,1,1.0,99.0,3.9e-05,0.0,1.0541747539282635e-27,0.0,52.736842,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.386964,0.0,0.0,0.0,,,,,,,
VSAT,LONG,0.49859074162953737,4.985907416295373,5.25,5.268,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.0,NEUTRAL,trend_continuation,,,70.0,42.0,13.52,31.89,54683.0,13032.0,0.238,33448.0,20971.0,13296.0,69.0,0.833,2.6,0.22,0.19,1.4,0.84,0.0,4,1.0,99.0,5.3e-05,4e-06,0.20540191506599467,1.0774480890664074e-12,108.793175,0,0,0.10262,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.128881,0.030732,0.0,0.0,,,,,0.024794,,
CENX,LONG,0.49567779934486816,4.956777993448681,5.5,5.1684,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.2,NEUTRAL,retest_and_confirm,,,65.0,45.0,4.17,27.88,32909.0,10854.0,0.33,4914.0,25924.0,12925.0,91.0,0.845,1.68,0.85,0.47,1.4,1.09,0.0,1,1.0,99.0,0.000135,0.0,275.3785814649733,0.0,26.338346,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.196359,0.0,0.0,0.0,,,,,,,
ZTS,LONG,0.4956480223017188,4.956480223017188,3.03,4.6472,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.3,NEUTRAL,ema_pullback,,,125.0,105.0,6.95,10.16,44496.0,11472.0,0.258,9229.0,9630.0,37109.0,96.3,0.459,0.0,0.63,1.0,1.2,0.08,0.12,3,1.0,99.0,6e-06,0.0,0.00023500379551599475,0.0,5.576784,0,0,0.399255,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.435878,0.0,0.0,0.0,,,,,,,
ROK,LONG,0.4796607548598844,4.796607548598844,4.86,4.7563,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.5,NEUTRAL,trend_continuation,,,430.0,320.0,5.89,21.2,5867.0,10828.0,1.846,11540.0,2837.0,2318.0,98.4,0.444,2.24,0.38,0.09,1.4,0.74,0.0,8,1.0,99.0,3.5e-05,4e-06,0.00090433343279776,3.213755170616637e-10,1.387993,0,0,1.3e-05,0.030972,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.329061,0.630731,0.0,0.0,,,,,0.851332,,
TT,LONG,0.4498434660615612,4.4984346606156125,5.17,4.9002,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.5,NEUTRAL,trend_continuation,,,500.0,390.0,5.02,18.08,5933.0,3859.0,0.65,3409.0,2721.0,3662.0,96.3,0.364,2.21,0.17,0.09,1.4,1.27,0.03,8,1.0,99.0,5e-06,2e-06,0.08587983720798922,3.171218564412382e-10,1.622619,0,1,0.214773,0.630056,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.424504,0.28137,0.0,0.0,,,,,2.08894,,
TSEM,LONG,0.44650960280654306,4.465096028065431,5.8,4.9125,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,4.7,NEUTRAL,ema_pullback,,,230.0,200.0,11.71,2.86,67975.0,47634.0,0.701,60049.0,43640.0,11920.0,98.8,0.964,2.62,0.72,0.46,1.2,0.32,0.48,7,1.0,99.0,0.000239,2.7e-05,0.014164775265104589,2.4406142251730105e-08,186.585831,0,0,0.342829,0.478095,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.357831,0.317425,0.0,0.0,,,,,0.440824,,
