ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,entry_price,stop_price,target_1,rr_ratio
META,SHORT,0.275710315106851,2.75710315106851,3.64,3.1706,price_validation_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",3.5,POSITIVE,pullback_to_resistance,848046004.23,671.57,750.0,600.0,11.66,10.68,1890575.0,928738.0,0.491,779943.0,634448.0,1404922.0,88.3,0.437,0.0,0.25,1.0,1.4,0.77,0.22,2,1.0,3.1540335335156975e-08,1e-06,1e-06,8.720394382735101e-07,27.64838829413067,154.0,6.085714,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.784616,0.776307,0.0,0.0,,,,
VRT,SHORT,0.27210520988458703,2.7210520988458704,2.98,3.7745,price_validation_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",7.6,NEGATIVE,bounce_and_fail,-117015.1,322.8,350.0,220.0,8.29,31.93,226152.0,240241.0,1.062,176448.0,119957.0,169988.0,60.2,0.65,0.0,0.0,1.0,1.0,0.42,0.55,2,1.0,99.0,3e-06,8e-06,1248.3522592170582,0.00035454388249188417,182.958333,4.735915,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.003145,0.162898,0.0,0.0,,,,
CVNA,SHORT,0.2631456341540499,2.631456341540499,3.15,3.5407,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.4,NEGATIVE,bounce_and_fail,-1848283.46,,600.0,200.0,49.58,50.14,187655.0,198854.0,1.06,161277.0,75501.0,149731.0,86.9,0.862,0.0,0.12,1.0,1.0,0.93,0.09,1,0.7,0.0,0.0,5e-06,0.0,8.318275001278642e-05,,9.722222,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.095211,0.0,0.0,,,,
AAOI,SHORT,0.26123438959557144,2.612343895955714,0.0,1.5674,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,22.16770828212151,9.3e-05,5.6e-05,3296.5378168021216,148.70900387392837,2.752688,311.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.233146,0.123647,0.0,0.0,,,,
MO,SHORT,0.2599820479480437,2.599820479480437,4.06,3.3579,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",4.2,POSITIVE,trend_continuation,15169074.72,66.66,70.0,60.0,5.04,9.96,157514.0,132482.0,0.841,77308.0,82050.0,130638.0,96.0,0.265,0.0,0.69,1.0,1.4,0.48,0.49,1,0.7,0.0,0.0,5e-06,0.0,1.6640344755315143e-15,,4.50774,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.466527,0.0,0.0,,,,
NVDA,SHORT,0.2420004575064266,2.420004575064266,0.0,1.452,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5,1.0,9.428875876067266,1e-06,0.0,1466735.0912795267,622231.1590727161,85.105263,2.868687,0,0,0.73508,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.6259,0.557244,0.0,0.0,,,,
TEAM,SHORT,0.19937469402264868,1.9937469402264867,6.13,3.7159,price_validation_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.4,NEUTRAL,ema_rally,,,70.0,50.0,0.55,28.18,114379.0,76945.0,0.673,76700.0,44210.0,70414.0,96.0,0.971,1.74,0.88,0.91,1.2,1.18,0.22,1,1.0,0.0,0.0,7.6e-05,0.0,9.230358426969711e-07,,1.432015,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.341933,0.0,0.0,,,,
AMZN,SHORT,0.14151578150132232,1.4151578150132234,1.71,1.9206,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",3.5,POSITIVE,unknown,54201055.25,261.64,275.0,200.0,5.1,23.56,3106213.0,1912980.0,0.616,1314209.0,1019261.0,2685723.0,83.8,0.415,0.0,0.0,1.0,0.0,0.02,0.69,2,1.0,8.28433906365978,0.0,1e-06,0.005867686486736393,0.0007082866166687556,1.240876,1.219573,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.282821,0.465222,0.0,0.0,,,,
STX,SHORT,0.1072883477516976,1.072883477516976,2.83,2.3654,price_validation_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",4.9,NEUTRAL,bounce_and_fail,,,600.0,200.0,1.36,66.21,76809.0,88544.0,1.153,54554.0,29328.0,81471.0,99.7,0.857,0.0,0.0,1.0,1.0,0.42,0.41,1,1.0,0.0,0.0,5e-06,0.0,543000.4125035125,,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,3e-06,0.0,0.757772,0.0,0.0,,,,
SYY,LONG,0.6037216753043289,6.037216753043289,3.73,5.1376,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm","confirmation_volume, room_to_target, trend_aligned",5.0,NEUTRAL,retest_and_confirm,,,80.0,70.0,4.81,8.29,71188.0,20366.0,0.286,18592.0,46733.0,26229.0,93.4,0.282,0.0,0.93,0.0,1.4,1.41,0.0,15,1.0,0.28022143022653073,3.4e-05,1.1e-05,1.000131480170213,1.7845378195409747,11.482153,14.874516,2,1,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.488469,0.58081,0.0,0.0,,,,
PRAX,LONG,0.5992473355422024,5.992473355422025,5.2,5.2362,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,3.4,NEUTRAL,retest_and_confirm,,,340.0,130.0,1.9,61.04,1976.0,7906.0,4.001,1856.0,517.0,7509.0,54.6,0.797,1.61,0.78,0.25,1.4,0.85,0.3,5,1.0,99.0,5.3e-05,0.0,0.002897609740697628,0.0,31.3125,,2,0,0.653926,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.040588,0.0,0.0,0.0,,,,
AS,LONG,0.5850739908100202,5.850739908100202,4.9,5.6154,watchlist_reeval_failed,"not_extended, room_to_target, support_ema_confluence, trend_aligned","confirmation_volume, momentum_aligned",6.1,NEUTRAL,support_ema_confluence,,,40.0,35.0,11.25,2.66,29573.0,6660.0,0.225,11349.0,12569.0,12315.0,74.4,0.557,1.7,0.8,0.32,1.6,0.48,0.0,5,1.0,99.0,1.8e-05,0.0,0.7439554507650326,0.0,4.920413,,1,0,0.530603,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.395065,0.0,0.0,0.0,,,,
IVZ,LONG,0.5756834610186145,5.756834610186145,6.12,5.5944,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.4,NEUTRAL,trend_continuation,,,26.0,15.0,1.48,41.45,74258.0,3738.0,0.05,27227.0,38859.0,11910.0,67.8,0.417,1.68,0.4,0.65,1.4,1.67,0.32,9,0.7,99.0,0.000392,2.4e-05,280.30508522968313,3.0600030527226997e-11,211.828862,242.365789,0,2,0.487465,0.543647,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.475812,0.566368,0.0,0.0,,,,
FLR,LONG,0.5526562906159647,5.526562906159647,6.89,6.1503,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.6,NEUTRAL,retest_and_confirm,,,70.0,37.5,44.0,22.86,67731.0,25949.0,0.383,11816.0,45232.0,36632.0,79.0,0.598,1.5,0.78,1.0,1.4,1.91,0.3,4,1.0,99.0,0.0001,1.7e-05,3.8051516188866126e-19,1.71387454247134e-25,76.351229,4.238532,0,0,0.511983,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.554488,0.251618,0.0,0.0,,,,
ATI,LONG,0.5500885843057788,5.500885843057787,4.94,5.3324,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.5,NEUTRAL,ema_pullback,,,200.0,145.0,31.71,4.51,14709.0,6081.0,0.413,8912.0,3689.0,8189.0,98.8,0.608,1.55,0.77,0.76,1.2,0.41,0.26,5,1.0,99.0,2.3e-05,0.0,6.411177587297183e-08,0.0,7.472731,,0,0,0.002446,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.304925,0.0,0.0,0.0,,,,
BOOT,LONG,0.5426105641932177,5.426105641932177,4.35,5.0781,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.3,NEUTRAL,retest_and_confirm,,,200.0,100.0,18.81,40.6,1458.0,1140.0,0.782,1998.0,130.0,470.0,90.6,0.615,0.0,0.49,1.0,1.4,1.46,0.0,4,1.0,99.0,7.3e-05,5e-06,1.0773059390106908e-12,2.4338123133626155e-21,65.244167,268.0,0,0,9e-06,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.763403,0.623421,0.0,0.0,,,,
SEZL,LONG,0.541253014686439,5.41253014686439,4.84,5.1183,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",4.8,NEUTRAL,trend_continuation,,,105.0,50.0,37.3,34.62,17798.0,12825.0,0.721,10363.0,8220.0,12040.0,78.6,0.94,1.87,0.75,0.69,1.4,0.02,0.12,4,0.7,99.0,0.000123,0.0,0.004809790093288227,0.0,29.139961,,0,0,0.49987,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.042323,0.0,0.0,0.0,,,,
REAL,LONG,0.5270550086376622,5.2705500863766215,5.5,5.3053,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.1,NEUTRAL,trend_continuation,,,15.0,10.0,23.56,17.63,68612.0,18892.0,0.275,51491.0,241.0,35772.0,91.9,1.04,2.01,0.17,1.0,1.4,0.89,0.03,2,1.0,99.0,0.001385,0.0,1.8130956465718767e-24,0.0,13.938264,,0,0,0.047673,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.115894,0.0,0.0,0.0,,,,
SUN,LONG,0.5114994530821066,5.1149945308210665,5.51,5.1705,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.8,NEUTRAL,trend_continuation,,,67.5,62.5,2.37,5.21,9311.0,4237.0,0.455,1344.0,6200.0,6004.0,72.5,0.264,1.56,0.69,0.27,1.4,1.58,0.0,1,1.0,99.0,1e-05,0.0,38.913999880223784,0.0,14.754717,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.419964,0.0,0.0,0.0,,,,
IMVT,LONG,0.5114994530821066,5.1149945308210665,4.88,5.1215,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.5,NEUTRAL,trend_continuation,,,30.0,22.0,3.66,23.98,26497.0,4010.0,0.151,14481.0,10236.0,5790.0,25.7,0.609,2.05,0.24,0.17,1.4,0.99,0.04,1,1.0,99.0,3.9e-05,0.0,1.0541747539282635e-27,0.0,52.736842,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.386964,0.0,0.0,0.0,,,,
VSAT,LONG,0.49859074162953737,4.985907416295373,5.22,5.159,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.5,NEUTRAL,trend_continuation,,,70.0,42.0,12.59,32.44,55014.0,13226.0,0.24,33782.0,21210.0,13248.0,73.2,0.841,2.59,0.31,0.13,1.4,0.72,0.05,4,1.0,99.0,5.3e-05,4e-06,0.20540191506599467,1.0774480890664074e-12,108.793175,0.024794,0,0,0.10262,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.128881,0.030732,0.0,0.0,,,,
ZTS,LONG,0.4956480223017188,4.956480223017188,3.28,4.5822,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.6,NEUTRAL,ema_pullback,,,125.0,110.0,7.89,5.06,44679.0,12414.0,0.278,10008.0,9842.0,37243.0,94.2,0.445,0.0,0.54,1.0,1.2,0.22,0.32,3,1.0,99.0,6e-06,0.0,0.00023500379551599475,0.0,5.576784,,0,0,0.399255,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.435878,0.0,0.0,0.0,,,,
ROK,LONG,0.4796607548598844,4.796607548598844,3.97,4.5093,watchlist_reeval_failed,"confirmation_volume, not_extended, trend_aligned","continuation_pattern, momentum_aligned, room_to_target",4.6,NEUTRAL,unknown,,,430.0,320.0,6.45,20.78,5916.0,10962.0,1.853,11609.0,2881.0,2388.0,98.8,0.456,2.14,0.58,0.18,0.0,0.34,0.72,8,1.0,99.0,3.5e-05,4e-06,0.00090433343279776,3.213755170616637e-10,1.387993,0.851332,0,0,1.3e-05,0.030972,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.329061,0.630731,0.0,0.0,,,,
TT,LONG,0.4498434660615612,4.4984346606156125,5.24,4.5212,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",3.5,NEUTRAL,trend_continuation,,,500.0,390.0,3.05,19.62,6547.0,4025.0,0.615,3711.0,2816.0,4045.0,97.6,0.366,2.3,0.0,0.0,1.4,1.42,0.12,8,1.0,99.0,5e-06,2e-06,0.08587983720798922,3.171218564412382e-10,1.622619,2.08894,0,1,0.214773,0.630056,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.424504,0.28137,0.0,0.0,,,,
TSEM,LONG,0.44650960280654306,4.465096028065431,5.82,5.0185,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,5.2,NEUTRAL,ema_pullback,,,230.0,165.0,17.51,15.7,67005.0,49557.0,0.74,58837.0,44022.0,13703.0,96.5,0.943,2.09,0.91,0.72,1.2,0.18,0.72,7,1.0,99.0,0.000239,2.7e-05,0.014164775265104589,2.4406142251730105e-08,186.585831,0.440824,0,0,0.342829,0.478095,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.357831,0.317425,0.0,0.0,,,,
BBIO,LONG,0.4380246333195209,4.380246333195209,6.63,5.1191,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",none,4.7,NEUTRAL,support_ema_confluence,,,95.0,45.0,30.21,38.32,19795.0,23194.0,1.172,10030.0,7552.0,25407.0,76.6,0.62,1.69,0.81,0.64,1.6,0.89,1.0,1,1.0,99.0,2e-05,0.0,0.002562716990435561,0.0,4.545455,,1,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.580714,0.0,0.0,0.0,,,,
VOYA,LONG,0.4216666666666667,4.216666666666667,5.64,4.7003,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",4.5,NEUTRAL,trend_continuation,,,82.5,65.0,3.22,18.68,14671.0,5115.0,0.349,18874.0,10.0,902.0,89.7,0.374,2.28,0.0,0.0,1.4,1.76,0.2,4,1.0,99.0,0.000171,0.0,0.03281624329053493,0.0,22.785441,,0,0,1e-06,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.915194,0.0,0.0,0.0,,,,
PRKS,LONG,0.4153394126984127,4.153394126984127,2.51,4.1097,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.4,NEUTRAL,ema_pullback,,,40.0,30.0,18.45,11.16,1928.0,155.0,0.08,66.0,1697.0,320.0,93.4,0.671,0.0,0.65,0.67,1.2,0.0,0.0,2,1.0,99.0,6.7e-05,0.0,24.152449534733435,0.0,29.694444,,0,0,0.446974,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.331027,0.0,0.0,0.0,,,,
B,LONG,0.403144149750673,4.03144149750673,4.47,4.7367,watchlist_reeval_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,6.9,POSITIVE,ema_pullback,4643795.9,40.8,50.0,30.0,22.55,26.47,472891.0,323663.0,0.684,73644.0,213580.0,509330.0,52.0,0.49,0.0,0.7,1.0,1.2,0.75,0.82,19,1.0,99.0,3.5e-05,1.1e-05,2.6689070975638405,0.0013047896231457446,0.767301,1.539485,2,2,0.016737,0.037582,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.025269,0.344064,0.0,0.0,,,,
DEO,LONG,0.39055555555555554,3.9055555555555554,3.48,4.2968,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.5,NEUTRAL,ema_pullback,,,85.0,70.0,7.01,11.88,17673.0,11553.0,0.654,2634.0,18024.0,8568.0,70.7,0.332,0.0,0.9,1.0,1.2,0.35,0.04,2,1.0,99.0,1e-06,0.0,0.07147950249119257,0.0,3.30942,,0,0,0.00239,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.508818,0.0,0.0,0.0,,,,
VICR,LONG,0.37962904559706107,3.7962904559706105,5.85,4.7531,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,5.5,NEUTRAL,trend_continuation,,,320.0,140.0,19.44,47.74,8580.0,7351.0,0.857,8623.0,3666.0,3642.0,78.3,0.899,2.33,0.0,0.34,1.4,1.43,0.35,4,1.0,20.9522328079398,3.3e-05,1.5e-05,6.1210610403977205e-09,8.764308457967533e-10,3.234951,2.386364,0,0,0.026341,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.270112,0.192191,0.0,0.0,,,,
SW,LONG,0.375,3.75,2.19,3.632,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.5,NEUTRAL,unknown,,,45.0,35.0,13.08,12.05,14036.0,2580.0,0.184,11699.0,2495.0,2422.0,97.8,0.525,0.0,0.61,1.0,0.0,0.23,0.35,1,1.0,99.0,4e-06,0.0,1.807293970215957e-24,0.0,12.0,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.468314,0.0,0.0,0.0,,,,
BTDR,SHORT,0.5579179213360749,5.5791792133607485,4.1,4.9396,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.6,POSITIVE,bounce_and_fail,1471628.04,12.23,15.0,7.5,22.65,38.68,415995.0,247580.0,0.595,156423.0,324502.0,182650.0,77.1,1.104,0.0,0.4,1.0,1.0,1.41,0.29,4,1.0,0.003597764387635793,3.2e-05,0.001437,0.1795783476517634,16.637957011017622,0.026152,512.974709,0,0,0.0,0.314303,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.441526,0.136181,0.0,0.0,,,,
RELY,SHORT,0.5576105641932176,5.576105641932177,1.7,4.4581,watchlist_reeval_failed,"momentum_aligned, room_to_target","confirmation_volume, continuation_pattern, not_extended, trend_aligned",5.8,NEUTRAL,unknown,,,30.0,17.5,44.86,15.5,21996.0,10811.0,0.491,7097.0,12226.0,13484.0,82.9,0.692,0.0,0.0,1.0,0.0,0.7,0.0,6,1.0,0.7687676227536498,3.7e-05,8.7e-05,9.102521727090808,11.840407240989771,2.37037,5.672811,0,1,0.418294,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.497528,0.49344,0.0,0.0,,,,
WCC,SHORT,0.5270550086376622,5.2705500863766215,4.02,4.8213,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.9,NEUTRAL,bounce_and_fail,,,330.0,270.0,4.04,14.87,4529.0,1349.0,0.298,3078.0,1938.0,862.0,94.6,0.532,0.0,0.31,1.0,1.0,1.53,0.18,2,1.0,0.0,0.0,4.2e-05,0.0,8.840587115807475,,26.248208,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.33967,0.0,0.0,,,,
AXSM,SHORT,0.5270550086376622,5.2705500863766215,2.56,4.2233,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",4.1,NEUTRAL,unknown,,,200.0,140.0,7.78,24.56,14963.0,10641.0,0.711,10224.0,5467.0,9913.0,97.6,0.768,0.0,0.4,1.0,0.0,1.06,0.1,4,1.0,5.546455747553757e-23,1.4e-05,0.000115,1.2974673112189926e-25,0.0023392728082095226,22.083333,54.236111,0,0,0.383748,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.526566,0.190368,0.0,0.0,,,,
CDNS,SHORT,0.5132065770821066,5.132065770821066,1.77,4.157,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.3,NEUTRAL,unknown,,,400.0,265.0,20.73,20.01,48380.0,55375.0,1.145,25618.0,48933.0,29204.0,99.5,0.545,0.0,0.0,0.73,0.0,0.22,0.82,14,1.0,1.596918891262211e-19,2e-06,0.000195,6.60607392712642e-19,1.6547049354284868,0.455913,0.745693,0,1,0.61199,0.007701,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.587038,0.408417,0.0,0.0,,,,
NXST,SHORT,0.5032045744787734,5.032045744787734,5.2,5.036,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",4.8,NEUTRAL,ema_rally,,,220.0,160.0,8.69,20.95,1947.0,916.0,0.47,1719.0,3.0,1141.0,95.8,0.466,1.66,0.96,0.0,1.2,1.38,0.0,1,1.0,0.0,0.0,1.2e-05,0.0,1.0284315820577096e-19,,6.833333,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.670606,0.0,0.0,,,,
SIRI,SHORT,0.490604375738742,4.90604375738742,3.39,4.17,watchlist_reeval_failed,"momentum_aligned, room_to_target, volume_capitulation_reversal","confirmation_volume, not_extended, trend_aligned",3.5,POSITIVE,unknown,10737117.96,27.39,30.0,13.0,9.55,52.53,204166.0,91264.0,0.447,86750.0,63148.0,145532.0,95.2,0.446,0.0,0.0,1.0,1.4,0.81,0.18,1,1.0,0.0,0.0,3.2e-05,0.0,7.833572536425223e-12,,54.806452,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.498151,0.0,0.0,,,,
LC,SHORT,0.47509970703629767,4.750997070362977,2.79,4.1325,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",4.6,NEUTRAL,unknown,,,22.0,14.0,26.73,19.35,12350.0,8015.0,0.649,6939.0,5113.0,8313.0,98.8,0.765,0.0,0.15,1.0,0.0,1.44,0.2,1,0.7,0.0,0.0,2e-05,0.0,17.855951572772955,,3.460123,0,1,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.365999,0.0,0.0,,,,
TFC,SHORT,0.4672716440703631,4.672716440703631,3.97,4.4274,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.5,NEUTRAL,trend_continuation,,,55.0,50.0,8.13,1.7,81734.0,80426.0,0.984,37066.0,55649.0,69445.0,59.6,0.272,0.0,0.34,1.0,1.4,1.16,0.06,6,1.0,1.282662141303823e-07,5e-06,1.1e-05,1.5357488382025272e-09,0.011973136095226466,0.788525,2.663428,0,0,0.0,0.131272,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.445758,0.830748,0.0,0.0,,,,
HUN,SHORT,0.447993452288054,4.47993452288054,4.44,4.712,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",5.7,NEUTRAL,pullback_to_resistance,,,14.0,8.0,2.75,41.28,69642.0,66482.0,0.955,100299.0,560.0,35265.0,69.0,0.684,0.0,0.79,1.0,1.4,1.18,0.08,9,1.0,0.5049384165238828,7.8e-05,0.000121,1.4014787183595195e-12,1.387771926730823e-12,1.075309,0.35514,1,0,0.412398,0.724611,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.177448,0.393115,0.0,0.0,,,,
VFC,SHORT,0.4466263295161209,4.466263295161209,5.22,5.1391,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",6.7,NEGATIVE,pullback_to_resistance,-1604948.82,19.86,30.0,10.0,51.02,49.66,171716.0,241093.0,1.404,74375.0,24622.0,313812.0,83.8,0.677,0.0,0.66,1.0,1.4,1.87,0.29,2,1.0,0.0,0.0,4.5e-05,0.0,0.41203439605536496,,7.207143,0,1,0.0,0.134591,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.73547,0.0,0.0,,,,
