ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,freight_train,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
SE,LONG,0.2741280149696721,2.741280149696721,4.88,4.3346,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",7.5,NEUTRAL,retest_and_confirm,,,100.0,80.0,12.41,10.07,134350.0,82767.0,0.616,72999.0,2262.0,141856.0,46.1,0.513,1,0.7,99.0,1.2e-05,0.0,0.0009320838171613529,0.0,2.465753,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.275225,0.0,0.0,0.0,False,0.0,0.9,1.0,1.4,1.54,0.05,False,default,2.5,False,1.0,0.2741280149696721,0.2741280149696721,n/a,2026-05-21,2026-05-21,,,,,
ORCL,LONG,0.26866342958605394,2.6866342958605394,6.21,4.5063,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.5,NEGATIVE,ema_pullback,-58847400.73,,200.0,150.0,5.39,20.96,1226103.0,1109508.0,0.905,857448.0,186574.0,1291589.0,85.1,0.699,1,1.0,99.0,1e-06,0.0,1.5558249353056735e-14,0.0,4.291667,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.86794,0.0,0.0,0.0,False,2.03,0.72,1.0,1.2,1.24,0.02,False,default,2.5,False,1.0,0.26866342958605394,0.26866342958605394,n/a,2026-05-21,2026-05-21,,,,,
BA,LONG,0.26546380894714067,2.6546380894714066,4.25,4.1823,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",7.9,NEGATIVE,retest_and_confirm,-26209587.6,219.5,250.0,200.0,13.84,8.93,529445.0,390199.0,0.737,351704.0,49222.0,518718.0,55.5,0.331,1,1.0,99.0,6e-06,0.0,0.00222032606448817,0.0,1.683295,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.61122,0.0,0.0,0.0,False,0.0,0.68,1.0,1.4,0.87,0.3,False,default,2.5,False,1.0,0.26546380894714067,0.26546380894714067,n/a,2026-05-21,2026-05-21,,,,,
CCL,LONG,0.25462928839433907,2.5462928839433907,0.0,1.5278,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,0.14642389431939382,3.8e-05,5.5e-05,4.499184035909146e-12,1.5363558170687276e-11,2.851013,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.075671,0.1452,0.0,0.0,False,,,,,,,,,,,,,,,,,2.109495,,,,
SNOW,LONG,0.2532433765974881,2.532433765974881,5.65,3.7212,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.8,POSITIVE,trend_continuation,9519138.99,165.54,200.0,140.0,20.82,15.43,306934.0,254869.0,0.83,192048.0,39439.0,330316.0,93.3,0.802,1,0.7,99.0,4e-06,0.0,0.01176969727942624,0.0,1.152824,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.291953,0.0,0.0,0.0,False,1.7,0.48,0.81,1.4,1.18,0.07,False,default,2.5,False,1.0,0.2532433765974881,0.2532433765974881,n/a,2026-05-21,2026-05-21,,,,,
ADBE,LONG,0.24020444678829778,2.4020444678829778,0.0,1.4412,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,2.1676800479595758e-28,5e-06,9e-06,9.110189724231052e-23,210136.86343624417,5.048544,0,0,0.0,0.327188,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.563475,0.389882,0.0,0.0,False,,,,,,,,,,,,,,,,,2.486697,,,,
TQQQ,LONG,0.23954596948667167,2.395459694866717,0.0,1.4373,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,99.0,0.0,0.0,81.12956095402406,3.782168698658474e-06,4.614583,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.661371,0.780894,0.0,0.0,False,,,,,,,,,,,,,,,,,2.056604,,,,
LRCX,LONG,0.23867643368984648,2.386764336898465,6.02,3.6394,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.2,POSITIVE,trend_continuation,28249354.61,302.33,310.0,240.0,2.57,20.59,270311.0,279287.0,1.033,244858.0,12887.0,291853.0,65.9,0.627,1,0.7,99.0,2e-06,0.0,23560.104703946854,0.0,5.311321,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.076655,0.0,0.0,0.0,False,1.67,0.69,0.0,1.4,1.95,0.31,False,sustained_trend,5.0,False,1.0,0.23867643368984648,0.23867643368984648,n/a,2026-05-21,2026-05-21,,,,,
ARM,LONG,0.11678055785455527,1.1678055785455528,7.87,3.1049,"wall_proximity (0.6%, 0.1 ATR to call wall)","confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,0.8,POSITIVE,trend_continuation,42596690.15,298.08,300.0,110.0,0.59,63.12,376116.0,428501.0,1.139,322117.0,58784.0,423716.0,98.2,0.878,1,0.7,99.0,2e-06,0.0,335475.42994407093,0.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.078229,0.0,0.0,0.0,False,2.5,0.16,1.0,1.4,1.99,0.82,False,sustained_trend,5.0,False,1.0,0.11678055785455527,0.11678055785455527,n/a,2026-05-21,2026-05-21,,,,,
LQDA,SHORT,0.4658057424290473,4.658057424290473,1.25,3.764,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.3,NEUTRAL,unknown,,,65.0,40.0,4.89,35.45,122592.0,26968.0,0.22,23210.0,28421.0,97929.0,1.1,0.713,1,1.0,0.0,0.0,0.000306,0.0,1.0767133646074885e-05,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.0379,0.0,0.0,False,0.0,0.0,1.0,0.0,0.1,0.15,True,default,2.5,False,1.0,0.4658057424290473,0.4658057424290473,n/a,2026-05-21,2026-05-21,76.02,,,,
GFS,SHORT,0.44796682162860746,4.479668216286075,2.01,3.7628,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.6,NEUTRAL,unknown,,,90.0,55.0,10.63,32.39,41695.0,36444.0,0.874,26425.0,19382.0,32332.0,90.5,0.715,2,1.0,0.3101128768046494,1e-05,3.3e-05,9.03300352234038e-15,2.912811494774071e-14,1238.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.705392,0.725084,0.0,0.0,False,0.0,0.0,1.0,0.0,0.01,1.0,True,default,2.5,False,1.0,0.44796682162860746,0.44796682162860746,n/a,2026-05-21,2026-05-21,954.333333,,,,
RGTI,SHORT,0.40697711228869893,4.069771122886989,2.15,3.5799,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",4.5,POSITIVE,unknown,3047114.84,22.07,25.0,14.0,13.43,36.48,343172.0,313881.0,0.915,218218.0,151271.0,287564.0,63.5,1.05,1,0.7,0.0,0.0,8.9e-05,0.0,249360.51469501288,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1.9e-05,0.0,0.427671,0.0,0.0,False,0.0,0.13,1.0,0.0,0.02,1.0,False,default,2.5,False,1.0,0.40697711228869893,0.40697711228869893,n/a,2026-05-21,2026-05-21,4.020093,,,,
FCEL,SHORT,0.3759976873706687,3.759976873706687,2.01,3.383,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.5,NEUTRAL,unknown,,,30.0,7.0,13.72,73.46,184257.0,40074.0,0.217,109437.0,61342.0,53552.0,100.0,1.861,1,1.0,0.0,0.0,0.000417,0.0,44.75724492703361,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.000968,0.0,0.0,False,0.0,0.0,1.0,0.0,0.1,0.91,True,default,2.5,False,1.0,0.3759976873706687,0.3759976873706687,n/a,2026-05-21,2026-05-21,1.830255,,,,
FORM,SHORT,0.3652723253228133,3.6527232532281326,0.0,2.1916,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,1.2956276638145345,6.3e-05,4.7e-05,2.3218672834953442e-07,1.7920791199065606e-07,5.145833,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.445361,0.757954,0.0,0.0,False,,,,,,,,,,,,,,,,,1.310559,,,,
ZM,SHORT,0.3631998807684357,3.631998807684357,5.4,4.136,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,3.5,POSITIVE,retest_and_confirm,10536291.2,96.61,100.0,65.0,3.36,32.82,200881.0,113189.0,0.563,122863.0,2518.0,188689.0,91.1,0.602,2,1.0,0.0,0.0,3.7e-05,0.0,200636.38261955764,,0,0,0.0,0.029269,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,7e-06,0.0,0.443952,0.0,0.0,False,0.0,0.81,0.8,1.4,1.61,0.78,False,default,2.5,False,1.0,0.3631998807684357,0.3631998807684357,n/a,2026-05-21,2026-05-21,3.805836,,,,
INFQ,SHORT,0.3574687063105401,3.5746870631054013,2.97,3.7983,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.6,NEUTRAL,unknown,,,15.0,10.0,2.04,31.97,106795.0,46486.0,0.435,34678.0,41406.0,77197.0,81.1,1.253,1,1.0,0.0,0.0,0.000234,0.0,3.762816125087562e-30,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.520879,0.0,0.0,False,0.0,0.49,1.0,0.0,0.48,1.0,False,default,2.5,False,1.0,0.3574687063105401,0.3574687063105401,n/a,2026-05-21,2026-05-21,1.723404,,,,
SATS,SHORT,0.35213789210871194,3.5213789210871194,5.87,4.6817,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target",trend_aligned,5.8,NEGATIVE,ema_rally,-3201808.29,128.59,150.0,120.0,16.79,6.57,428676.0,177396.0,0.414,279797.0,93678.0,232597.0,100.0,0.763,1,0.7,0.0,0.0,3.2e-05,0.0,566866.2812701794,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.055606,0.0,0.0,False,0.0,0.92,1.0,1.2,1.96,0.79,False,default,2.5,False,1.0,0.35213789210871194,0.35213789210871194,n/a,2026-05-21,2026-05-21,39.5,,,,
EWY,SHORT,0.3415582752233155,3.415582752233155,1.78,3.6018,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.8,NEGATIVE,unknown,-9316127.87,,200.0,135.0,7.28,27.58,311631.0,582164.0,1.868,510481.0,168122.0,215192.0,88.3,0.634,1,0.7,0.0,0.0,3.8e-05,0.0,449818.8653766125,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.0,0.107259,0.0,0.0,False,0.0,0.36,1.0,0.0,0.09,0.34,False,default,2.5,False,1.0,0.3415582752233155,0.3415582752233155,n/a,2026-05-21,2026-05-21,5.052897,,,,
XOP,SHORT,0.3411481205117017,3.411481205117017,5.67,4.7867,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,6.9,NEGATIVE,retest_and_confirm,-10029410.67,,180.0,155.0,5.48,9.17,164313.0,308257.0,1.876,303678.0,8891.0,160001.0,79.2,0.352,1,1.0,0.0,0.0,0.0,0.0,0.0011967062955062155,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.420457,0.0,0.0,False,0.0,0.88,1.0,1.4,1.74,0.65,False,default,2.5,False,1.0,0.3411481205117017,0.3411481205117017,n/a,2026-05-21,2026-05-21,10.311456,,,,
ASTS,SHORT,0.3398142717744459,3.398142717744459,0.0,2.0389,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,0.7,2.227164864979235,0.000131,6.3e-05,1646377.5403068683,739225.7152558027,3.479718,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.5e-05,0.0,0.242161,0.002543,0.0,0.0,False,,,,,,,,,,,,,,,,,2.597326,,,,
ANET,SHORT,0.32997717614458827,3.2997717614458826,0.0,1.9799,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,4,1.0,4.831415217278883e-18,9e-06,9e-06,5.622586757149876e-13,38791.85500376424,43.862573,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.039084,0.352639,0.0,0.0,False,,,,,,,,,,,,,,,,,31.791007,,,,
QCOM,SHORT,0.32939968617691,3.2939968617691,0.0,1.9764,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,5,1.0,99.0,1.1e-05,4e-06,327.16859059158355,9.2029850796533e-05,12.849845,0,1,0.055628,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.153183,0.495014,0.0,0.0,False,,,,,,,,,,,,,,,,,18.804878,,,,
IWM,SHORT,0.32294516655317135,3.2294516655317134,3.69,4.4017,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",8.4,NEGATIVE,trend_continuation,-116926311.73,282.62,300.0,260.0,6.2,7.96,2648981.0,7494972.0,2.829,4314309.0,760840.0,5068804.0,55.8,0.224,6,1.0,0.5671990919429019,1.6e-05,8.5e-05,1602.5858521554183,1412.7189860846477,11.398545,0,2,0.478836,0.088055,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.281356,0.291314,0.0,0.0,False,0.0,0.65,1.0,1.4,0.18,0.46,False,default,2.5,False,1.0,0.32294516655317135,0.32294516655317135,n/a,2026-05-21,2026-05-21,4.072797,,,,
AAPL,SHORT,0.3179674438067669,3.1796744380676687,1.36,2.8578,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.3,POSITIVE,unknown,1826691331.85,304.91,320.0,250.0,4.92,18.03,2779976.0,1973444.0,0.71,1530109.0,519575.0,2703736.0,16.2,0.224,2,1.0,0.0,0.0,1e-06,0.0,1436503.6888406228,,0,2,0.0,0.465109,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.349767,0.0,0.0,False,0.0,0.0,1.0,0.0,0.1,0.26,True,default,2.5,False,1.0,0.3179674438067669,0.3179674438067669,n/a,2026-05-21,2026-05-21,5.37526,,,,
MCHP,SHORT,0.313605926628415,3.13605926628415,4.88,3.972,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.7,POSITIVE,trend_continuation,7865407.08,,120.0,62.5,31.71,31.4,323333.0,132892.0,0.411,151241.0,36868.0,268116.0,53.4,0.492,1,1.0,0.0,0.0,8e-06,0.0,1.803249612262754e-13,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.423783,0.0,0.0,False,0.0,0.9,1.0,1.4,1.42,0.16,False,default,2.5,False,1.0,0.313605926628415,0.313605926628415,n/a,2026-05-21,2026-05-21,5.685279,,,,
UAL,SHORT,0.3105848649346017,3.105848649346017,3.37,3.3639,price_validation_failed,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned",4.0,POSITIVE,ema_rally,5257491.44,99.66,100.0,85.0,0.36,14.69,194055.0,192667.0,0.993,176259.0,12033.0,198430.0,69.1,0.554,1,1.0,0.0,0.0,8.9e-05,0.0,1.5964352523153985e-11,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.836246,0.0,0.0,False,0.0,0.59,1.0,1.2,0.11,0.48,False,default,2.5,False,1.0,0.3105848649346017,0.3105848649346017,n/a,2026-05-21,2026-05-21,2.567529,,,,
MDB,SHORT,0.309553187107826,3.0955318710782596,0.0,1.8573,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,0.030375089535982842,2.6e-05,3.4e-05,4.424885789581464e-12,1.4567482292816518e-10,10.554217,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.097346,0.333454,0.0,0.0,False,,,,,,,,,,,,,,,,,6.033333,,,,
AAL,SHORT,0.3057691894246095,3.057691894246095,2.19,3.6058,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",7.1,NEGATIVE,unknown,-413145.44,,15.0,10.0,10.38,26.42,937120.0,1791059.0,1.911,925277.0,270473.0,1532429.0,72.0,0.545,1,1.0,0.0,0.0,0.000134,0.0,9.910802645705559e-12,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.066552,0.0,0.0,False,0.0,0.2,1.0,0.0,0.01,0.98,False,default,2.5,False,1.0,0.3057691894246095,0.3057691894246095,n/a,2026-05-21,2026-05-21,2.564457,,,,
STX,SHORT,0.30346138760166774,3.034613876016677,1.43,3.0063,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.3,NEUTRAL,unknown,,,1000.0,200.0,23.39,75.32,91539.0,113900.0,1.244,93620.0,10107.0,101712.0,77.3,0.768,2,1.0,0.0,0.0,6e-06,0.0,0.0006760390192436664,,0,0,0.0,0.038611,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.582247,0.0,0.0,False,0.0,0.27,1.0,0.0,0.02,0.14,False,default,2.5,False,1.0,0.30346138760166774,0.30346138760166774,n/a,2026-05-21,2026-05-21,16.70709,,,,
CORZ,SHORT,0.2920455145249285,2.920455145249285,1.77,2.5912,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",3.0,POSITIVE,unknown,26582404.4,24.82,27.0,12.0,8.78,51.65,1169964.0,604082.0,0.516,876619.0,57975.0,839452.0,4.6,0.729,1,1.0,0.0,0.0,8.6e-05,0.0,5.050305437097686e-06,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.074359,0.0,0.0,False,0.0,0.37,1.0,0.0,0.15,0.25,False,default,2.5,False,1.0,0.2920455145249285,0.2920455145249285,n/a,2026-05-21,2026-05-21,2.176656,,,,
ADBE,SHORT,0.29100504842956704,2.9100504842956703,6.47,4.596,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.0,NEGATIVE,retest_and_confirm,-31957084.59,,300.0,200.0,22.9,18.07,356551.0,246940.0,0.693,204366.0,41693.0,357432.0,93.3,0.533,3,1.0,2.1676800479595758e-28,5e-06,9e-06,9.110189724231052e-23,210136.86343624417,5.048544,0,0,0.0,0.327188,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.563475,0.389882,0.0,0.0,False,1.57,0.93,0.63,1.4,1.69,0.25,False,sustained_trend,5.0,False,1.0,0.29100504842956704,0.29100504842956704,n/a,2026-05-21,2026-05-21,2.486697,,,,
AAOI,SHORT,0.28554545319926533,2.8554545319926534,0.0,1.7133,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,5,1.0,99.0,0.000643,0.000146,290654.5930199775,0.005151263211657173,27.411392,0,0,0.41619,0.02375,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-05,0.0,0.453429,0.024689,0.0,0.0,False,,,,,,,,,,,,,,,,,133.650131,,,,
CRDO,SHORT,0.2835920129258642,2.8359201292586422,3.52,3.414,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",4.7,NEUTRAL,trend_continuation,,,200.0,100.0,3.42,48.29,106878.0,101316.0,0.948,109437.0,5283.0,93474.0,89.7,1.099,2,1.0,99.0,8e-06,6.4e-05,0.000682353918795464,9.048571141100343e-07,1.310345,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.457038,0.601344,0.0,0.0,False,0.0,0.61,1.0,1.4,0.1,0.4,False,default,2.5,False,1.0,0.2835920129258642,0.2835920129258642,n/a,2026-05-21,2026-05-21,8.961039,,,,
DE,SHORT,0.2809958372297302,2.8099583722973023,7.27,4.706,poor_rr (0.2:1),"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.6,NEUTRAL,flag_breakdown,,,700.0,520.0,31.74,2.14,32273.0,34411.0,1.066,36529.0,1510.0,28645.0,37.2,0.286,1,1.0,0.0,0.0,4e-06,0.0,4.104154573675413e-13,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.638142,0.0,0.0,False,1.69,0.54,1.0,1.6,1.44,1.0,False,sustained_trend,5.0,False,1.0,0.2809958372297302,0.2809958372297302,n/a,2026-05-21,2026-05-21,150.0,531.35,595.11,520.0,0.18
FSLR,SHORT,0.28058260132835694,2.8058260132835695,0.0,1.6835,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,99.0,8.2e-05,2.9e-05,23427.77712316965,4.537381901851731e-12,55.091082,0,0,0.029218,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.075448,0.17696,0.0,0.0,False,,,,,,,,,,,,,,,,,13.071429,,,,
CCL,SHORT,0.2785188979205945,2.7851889792059445,0.0,1.6711,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,0.14642389431939382,3.8e-05,5.5e-05,4.499184035909146e-12,1.5363558170687276e-11,2.851013,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.075671,0.1452,0.0,0.0,False,,,,,,,,,,,,,,,,,2.109495,,,,
BMNR,SHORT,0.27404698245162984,2.7404698245162984,0.0,1.6443,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,4,1.0,5.756258176434202e-10,0.000256,5.4e-05,1.8006475907565348e-07,312.81564091900617,1.95901,0,1,0.000674,1e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.073975,0.493066,0.0,0.0,False,,,,,,,,,,,,,,,,,2.611943,,,,
DAL,SHORT,0.2718142456588462,2.718142456588462,1.65,3.0341,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.9,POSITIVE,unknown,10511061.36,75.67,85.0,65.0,12.36,14.08,226312.0,270773.0,1.196,237486.0,29072.0,230527.0,48.8,0.441,1,1.0,0.0,0.0,1.1e-05,0.0,0.0009228655876261466,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.331258,0.0,0.0,False,0.0,0.3,1.0,0.0,0.01,0.34,False,default,2.5,False,1.0,0.2718142456588462,0.2718142456588462,n/a,2026-05-21,2026-05-21,1.159292,,,,
TQQQ,SHORT,0.26497553290520104,2.6497553290520104,0.0,1.5899,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,99.0,0.0,0.0,81.12956095402406,3.782168698658474e-06,4.614583,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.661371,0.780894,0.0,0.0,False,,,,,,,,,,,,,,,,,2.056604,,,,
DELL,SHORT,0.26426154569063864,2.6426154569063867,1.67,2.5423,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",3.6,POSITIVE,unknown,39732811.08,253.09,300.0,100.0,18.67,60.44,240442.0,301069.0,1.252,202093.0,41465.0,297953.0,97.8,0.777,1,0.7,0.0,0.0,4e-06,0.0,1.3492523957953943e-07,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.566659,0.0,0.0,False,0.0,0.3,1.0,0.0,0.12,0.25,False,default,2.5,False,1.0,0.26426154569063864,0.26426154569063864,n/a,2026-05-21,2026-05-21,1.241611,,,,
GOOG,SHORT,0.2295876365116922,2.295876365116922,5.04,4.0199,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.8,NEGATIVE,trend_continuation,-12545777.93,383.44,400.0,330.0,4.31,13.94,1023408.0,835093.0,0.816,683605.0,157857.0,1017039.0,16.8,0.296,1,0.7,0.0,0.0,2e-06,0.0,2263250.481779425,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.524096,0.0,0.0,False,0.0,0.74,1.0,1.4,1.68,0.22,False,default,2.5,False,1.0,0.2295876365116922,0.2295876365116922,n/a,2026-05-21,2026-05-21,7.96,,,,
ETSY,SHORT,0.18647611418862348,1.8647611418862349,3.78,3.2464,price_validation_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",5.9,NEUTRAL,trend_continuation,,,80.0,40.0,31.71,34.15,91909.0,65418.0,0.712,67568.0,3513.0,86246.0,18.6,0.478,1,1.0,0.0,0.0,6e-05,0.0,4.721551795498158e-05,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.831644,0.0,0.0,False,0.0,0.94,1.0,1.4,0.3,0.15,False,default,2.5,False,1.0,0.18647611418862348,0.18647611418862348,n/a,2026-05-21,2026-05-21,,,,,
