ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bearish_vol_oi,bullish_score_z_shadow,bearish_score_z_shadow
CAVA,SHORT,0.313336710775693,3.13336710775693,2.87,3.5677,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.7,NEUTRAL,bounce_and_fail,,,135.0,65.0,42.27,31.5,73580.0,42613.0,0.579,18198.0,30288.0,67707.0,85.3,0.725,0.0,0.07,1.0,1.0,0.69,0.12,1,1.0,0.0,0.0,5.2e-05,0.0,1.0187272548533623e-10,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.377228,0.0,0.0,4.495536,,
VRT,SHORT,0.3034360304492447,3.034360304492447,1.86,3.2352,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.8,NEGATIVE,unknown,-238556.5,318.01,350.0,135.0,10.13,57.52,206917.0,189422.0,0.915,126084.0,106484.0,163771.0,91.8,0.732,0.0,0.0,1.0,0.0,0.35,0.51,4,1.0,6.100727499912052e-05,4e-06,2.3e-05,7.409297337078086e-05,0.40483135479524907,344.615385,0,0,0.0,0.000374,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.000431,0.163024,0.0,0.0,30.976787,,
STX,SHORT,0.30057753760515094,3.0057753760515094,0.0,1.8035,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5,1.0,0.00045703158293123746,3.5e-05,8e-06,0.0014674505566679194,4.81624447239362,4.099745,1,0,3.3e-05,0.48894,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.094002,0.55101,0.0,0.0,118.75,,
CRCL,SHORT,0.28818786046235195,2.8818786046235196,0.0,1.7291,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,14.084415558549264,3e-05,2.2e-05,0.001899108575450793,0.00013483758467336835,6.093117,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.852464,0.546425,0.0,0.0,5.478417,,
META,SHORT,0.27776533392539426,2.7776533392539426,4.06,3.3268,price_validation_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",3.6,POSITIVE,pullback_to_resistance,18049.83,670.25,750.0,600.0,11.92,10.46,1830096.0,892675.0,0.488,698789.0,627337.0,1396645.0,82.7,0.421,0.0,0.09,1.0,1.4,1.57,0.0,2,1.0,3.1540335335156876e-08,0.0,1e-06,0.002986063363374208,94674.43296475515,154.0,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.784616,0.776307,0.0,0.0,6.085714,,
CVNA,SHORT,0.2729632028303738,2.7296320283037376,0.0,1.6378,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,0.7,0.00526430554791932,7e-06,5e-06,0.0014994681831710156,0.2848368449592881,4.937198,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.006374,0.095211,0.0,0.0,9.722222,,
VST,SHORT,0.2719992827496944,2.7199928274969443,0.0,1.632,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,1.8069889080433337e-23,1.6e-05,1.4e-05,5.672964486727224e-25,0.031394572824855325,1.960912,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.425939,0.702832,0.0,0.0,27.1,,
DAVE,SHORT,0.27079354383201404,2.70793543832014,1.82,2.82,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.6,NEUTRAL,unknown,,,310.0,210.0,14.34,22.54,14418.0,7576.0,0.525,12907.0,2689.0,6398.0,80.3,0.784,0.0,0.0,1.0,0.0,0.39,0.43,1,1.0,0.0,0.0,0.000183,0.0,0.02444641666946031,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.303384,0.0,0.0,1.312336,,
RBLX,SHORT,0.27019530959991067,2.701953095999107,5.48,3.815,price_validation_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.1,POSITIVE,ema_rally,1561960.74,61.92,100.0,55.0,61.17,11.35,216437.0,150056.0,0.693,86290.0,104479.0,175724.0,98.4,0.887,1.71,0.5,1.0,1.2,0.85,0.22,2,1.0,99.0,1.3e-05,2.5e-05,4.509177820046228e-13,1.1088248057039012e-17,2.580858,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.429756,0.502153,0.0,0.0,4.532394,,
IGV,SHORT,0.2534446707591556,2.534446707591556,1.75,2.4922,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",3.5,POSITIVE,unknown,27132234.87,87.37,90.0,80.0,2.97,8.47,700410.0,596490.0,0.852,411838.0,340657.0,544405.0,96.0,0.386,0.0,0.03,1.0,0.0,0.33,0.4,1,1.0,0.0,0.0,0.000262,0.0,47.05680265674161,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.161042,0.0,0.0,1.676168,,
CIFR,SHORT,0.2242250600613367,2.242250600613367,4.08,3.3451,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.0,POSITIVE,bounce_and_fail,4851910.13,18.05,20.0,10.0,10.64,44.68,833925.0,386783.0,0.464,329761.0,198299.0,692648.0,55.9,1.161,0.0,0.45,1.0,1.0,1.19,0.44,2,1.0,0.00020279843303717805,6.6e-05,0.000105,8.752831398969686,43160.25162465172,1.477337,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2e-06,0.071666,0.375759,0.0,0.0,2.148952,,
AVGO,SHORT,0.20038017930238866,2.0038017930238867,1.6,2.7419,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.3,POSITIVE,unknown,101197144.8,401.56,410.0,300.0,2.06,25.32,815507.0,942630.0,1.156,412654.0,438322.0,907161.0,32.9,0.444,0.0,0.0,1.0,0.0,0.47,0.13,1,1.0,0.0,0.0,1e-06,0.0,0.07690927243229297,,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.524047,0.0,0.0,2.076212,,
NOW,SHORT,0.1761971627005522,1.761971627005522,0.0,1.0572,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,2.246072933236798e-06,5e-06,2e-06,2.4984634223821575e-08,0.011123696766078033,12.770667,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.047215,0.774521,0.0,0.0,1.258303,,
AAPL,SHORT,0.15053730920360758,1.5053730920360757,3.88,2.7767,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,4.3,POSITIVE,bounce_and_fail,782256748.26,266.33,280.0,200.0,5.09,24.94,2600873.0,1771365.0,0.681,1120943.0,1231700.0,2019595.0,92.9,0.296,0.0,0.56,1.0,1.0,0.95,0.36,1,0.7,0.0,0.0,0.0,0.0,10.925396032148766,,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.282498,0.0,0.0,1.863986,,
GS,SHORT,0.1318736154706864,1.3187361547068641,3.28,2.5034,price_validation_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",4.3,POSITIVE,pullback_to_resistance,33236045.46,927.25,1000.0,800.0,7.77,13.78,194288.0,169890.0,0.874,90152.0,64702.0,209324.0,67.2,0.319,0.0,0.24,0.64,1.4,0.86,0.14,1,1.0,0.0,0.0,4e-06,0.0,5.669124941495649e-08,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.487953,0.0,0.0,1.269841,,
LMND,LONG,0.5072593051955466,5.072593051955466,5.63,5.3653,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.7,NEUTRAL,trend_continuation,,,75.0,50.0,11.54,25.64,80807.0,49829.0,0.617,31933.0,28839.0,69864.0,76.5,0.95,1.7,0.52,1.0,1.4,0.86,0.15,3,1.0,0.4543217939391995,0.000228,3e-05,6626.034976346727,29168.90655363748,1.510479,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.312413,,
ENPH,LONG,0.49177613498113476,4.9177613498113475,5.02,4.7249,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,3.8,POSITIVE,trend_continuation,25406.42,34.14,50.0,30.0,46.24,12.25,197874.0,152286.0,0.77,106124.0,97902.0,146134.0,97.5,0.918,0.0,0.89,1.0,1.4,1.24,0.49,3,1.0,99.0,7.4e-05,0.0,18875.57965004007,0.0,1.451559,0,0,0.301031,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
C,LONG,0.48239940092687783,4.8239940092687785,4.8,5.292,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",7.2,NEGATIVE,trend_continuation,-4360711.98,132.75,140.0,100.0,5.49,24.65,753841.0,681247.0,0.904,368342.0,364227.0,702519.0,67.6,0.333,2.24,0.0,0.0,1.4,1.16,0.0,11,1.0,2.4775667208812964,6e-06,2e-06,28946.296104912803,31155.61825070721,9.682971,1,0,0.633093,0.517832,,,,,,,,,,,,,,,,,,,,,,,0.522464,,
JAZZ,LONG,0.4764931118734032,4.764931118734032,5.52,4.9585,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,4.6,NEUTRAL,trend_continuation,,,210.0,170.0,4.98,15.02,5168.0,2687.0,0.52,2958.0,2394.0,2503.0,79.8,0.407,2.41,0.42,0.38,1.4,0.54,0.36,3,1.0,99.0,3.4e-05,0.0,20943.50587094614,0.0,2.920471,1,0,0.159178,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
NUAI,LONG,0.4625,4.625,3.24,4.3645,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",5.4,POSITIVE,trend_continuation,127634.55,4.32,5.0,2.5,15.87,42.06,186811.0,65590.0,0.351,135578.0,2994.0,113829.0,19.9,1.374,0.0,0.79,0.56,1.4,0.14,0.34,1,1.0,99.0,0.000399,0.0,19132.72380571758,0.0,0.226657,1,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
STNE,LONG,0.45339945310648666,4.533994531064867,5.78,5.101,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.5,NEUTRAL,trend_continuation,,,20.0,12.0,29.95,22.03,79594.0,90752.0,1.14,11667.0,70581.0,88098.0,90.6,0.595,1.67,0.45,1.0,1.4,1.26,0.0,2,1.0,0.8788145430294105,4.9e-05,3.1e-05,6.151394770536775e-30,6.999650630873677e-30,38.904762,1,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,89.119048,,
ADBE,LONG,0.3906480644157723,3.9064806441577233,4.62,5.0792,watchlist_reeval_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,8.7,NEGATIVE,ema_pullback,-8260662.4,,400.0,220.0,60.24,11.87,307096.0,208025.0,0.677,104474.0,119858.0,290789.0,61.5,0.439,0.0,0.72,1.0,1.2,1.34,0.35,18,1.0,3.8329655323933305,1.7e-05,5e-06,6786.668261143977,4603.573220225769,0.414559,1,2,0.440722,0.16005,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.819711,0.0,0.0,0.163153,,
TTWO,SHORT,0.6591666666666667,6.591666666666667,2.51,5.0888,watchlist_reeval_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.2,NEUTRAL,bounce_and_fail,,,290.0,180.0,33.53,17.12,72415.0,61697.0,0.852,16180.0,49587.0,68345.0,100.0,0.489,0.0,0.11,1.0,1.0,0.4,0.0,9,1.0,8.297436825421562e-12,2e-05,0.000284,2.704434520449616e-07,16296.806937799212,39.182662,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,9.708077,,
EWI,SHORT,0.6000000000000001,6.000000000000001,4.32,5.416,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.6,NEUTRAL,bounce_and_fail,,,60.0,52.0,3.84,10.0,1345.0,6687.0,4.972,69.0,7591.0,372.0,80.2,0.262,0.0,0.24,1.0,1.0,1.89,0.18,1,1.0,0.0,0.0,0.000318,0.0,42906.06932058575,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,592.285714,,
BAX,SHORT,0.5532305259434824,5.532305259434825,2.0,4.3262,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended","confirmation_volume, room_to_target, trend_aligned",4.8,NEUTRAL,bounce_and_fail,,,20.0,17.5,7.27,6.14,60227.0,41157.0,0.683,28293.0,12075.0,61016.0,96.3,0.589,0.0,0.32,0.0,1.0,0.63,0.05,2,1.0,0.0,0.0,7.1e-05,0.0,47318.322329437884,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,23.022574,,
GSAT,SHORT,0.5373571598339604,5.373571598339604,3.17,4.4978,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.3,NEUTRAL,bounce_and_fail,,,90.0,60.0,12.29,25.14,65689.0,40556.0,0.617,42593.0,17057.0,46595.0,0.0,0.115,0.0,0.12,1.0,1.0,1.05,0.0,3,1.0,99.0,7e-06,7.8e-05,192.44640413957745,0.1308136978903812,1.144263,0,0,1.9e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,7.709447,,
EOSE,SHORT,0.47370950446240295,4.73709504462403,6.47,5.0295,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,3.6,POSITIVE,retest_and_confirm,2031737.02,7.08,10.0,5.5,40.94,22.48,1036011.0,371834.0,0.359,283462.0,156488.0,967895.0,79.4,1.24,2.06,0.36,1.0,1.4,1.43,0.23,2,1.0,0.2624852978650618,3.1e-05,8.8e-05,11249.245675998305,42856.66956395138,0.20878,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.390922,,
VSCO,LONG,0.5973581348682141,5.973581348682141,6.15,6.4518,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,8.1,NEUTRAL,support_ema_confluence,,,80.0,50.0,42.49,10.94,14644.0,9382.0,0.641,3322.0,6425.0,14279.0,53.2,0.667,1.76,0.04,1.0,1.6,1.69,0.06,4,1.0,99.0,8.8e-05,0.0,5.041102980744422,0.0,11.366577,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CROX,LONG,0.5829850615348807,5.829850615348807,6.91,5.5479,watchlist_reeval_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",2.8,NEUTRAL,trend_continuation,,,110.0,85.0,0.36,22.45,22272.0,23542.0,1.057,9561.0,17482.0,18771.0,87.2,0.658,2.89,0.0,1.0,1.4,1.42,0.2,7,1.0,99.0,8.8e-05,8e-06,1889.6988869101615,11.088582100933575,1.482671,4,0,1e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,0.678445,,
LYFT,LONG,0.5684518065185522,5.684518065185522,5.77,5.0133,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,2.2,POSITIVE,ema_pullback,1028206.81,14.69,15.0,12.0,1.94,18.45,359487.0,215763.0,0.6,97170.0,169564.0,308516.0,95.3,0.819,1.71,0.38,1.0,1.2,1.17,0.32,7,1.0,99.0,0.000107,5.5e-05,3945.3044291147207,2.7261801661544837e-05,1.233696,1,0,0.491179,0.001652,,,,,,,,,,,,,,,,,,,,,,,0.241976,,
NBIS,LONG,0.39999131795184617,3.9999131795184617,5.0,4.82,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",6.6,NEGATIVE,trend_continuation,-1004023.59,,200.0,10.0,24.2,93.79,381800.0,314126.0,0.823,219277.0,135334.0,341315.0,76.8,0.991,2.36,0.0,0.11,1.4,0.95,0.16,7,1.0,3.9215212063301905,3.2e-05,1.7e-05,40587.17760344257,25874.638608307163,0.927909,1,0,0.49019,0.067573,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.478637,0.28083,0.0,0.0,1.190474,0.6362860878710958,0.6052144744037568
HUBS,LONG,0.3715169082861874,3.7151690828618738,4.94,4.4996,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.8,NEUTRAL,trend_continuation,,,300.0,230.0,28.73,1.3,15630.0,11252.0,0.72,3352.0,9341.0,14189.0,95.4,0.889,0.0,0.88,1.0,1.4,1.41,0.25,3,1.0,99.0,2.4e-05,5e-06,2965.1525798258267,19.066251527700544,2.010161,1,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,6.454545,,
SPOT,LONG,0.3663107787014866,3.663107787014866,5.93,5.0106,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,7.0,NEGATIVE,trend_continuation,-6212837.13,531.28,600.0,350.0,12.91,34.14,67421.0,64300.0,0.954,31830.0,42757.0,57134.0,99.9,0.603,1.77,0.38,1.0,1.4,1.17,0.21,17,1.0,12.886334212709489,1.7e-05,2e-06,9132.029700877489,1700.7840181957938,0.373502,1,3,0.070174,0.433177,,,,,,,,,,,,,,,,,,,,,,,0.98946,,
DPST,SHORT,0.4425,4.425,4.21,4.7755,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,6.5,NEUTRAL,trend_continuation,,,130.0,65.0,9.61,45.19,18458.0,11387.0,0.617,9063.0,6517.0,14265.0,38.1,0.766,0.0,0.36,1.0,1.4,1.03,0.42,2,1.0,99.0,6.7e-05,0.000194,0.00014794812323829385,8.257918134750956e-08,57.0,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
DDOG,SHORT,0.28415539366718895,2.8415539366718896,3.55,3.5258,watchlist_reeval_failed,"confirmation_volume, not_extended, pullback_to_resistance, room_to_target","momentum_aligned, trend_aligned",5.2,NEUTRAL,pullback_to_resistance,,,140.0,75.0,7.36,42.48,120114.0,123443.0,1.028,86781.0,70963.0,85813.0,95.1,0.775,0.0,0.29,1.0,1.4,0.47,0.38,7,1.0,0.7142099739149396,4e-06,9e-06,3929.8556773288255,2200.9525606523443,0.165327,0,1,0.001472,0.245998,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.103003,0.0,0.0,0.0,0.145162,0.5815912091580266,0.3266757171056233
TE,LONG,0.484058718272251,4.84058718272251,3.27,4.9813,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",7.9,NEUTRAL,trend_continuation,,,7.0,3.0,45.68,37.57,134819.0,30172.0,0.224,31637.0,60323.0,73031.0,34.3,1.204,0.0,0.64,1.0,1.4,0.14,0.09,2,1.0,99.0,7.8e-05,0.0,3802.901641195029,0.0,3.184172,0,0,0.427726,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
OGN,LONG,0.6586518837513776,6.586518837513776,5.73,5.5723,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,2.8,NEUTRAL,trend_continuation,,,9.0,5.0,1.58,43.57,88761.0,50109.0,0.565,47904.0,27193.0,63773.0,96.9,1.015,2.88,0.11,0.56,1.4,0.7,0.08,6,1.0,99.0,0.000149,1.8e-05,1403.7639137530523,0.0028712635713409457,8.875528,2,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,162.220339,,
BULL,LONG,0.45755855385871935,4.575585538587194,7.18,5.3618,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,4.6,POSITIVE,trend_continuation,4351499.44,7.11,10.0,5.0,40.15,29.92,922101.0,127350.0,0.138,265832.0,204724.0,578895.0,73.8,0.868,2.35,0.0,1.0,1.4,1.43,1.0,3,1.0,99.0,8.4e-05,0.0,3432.318638618957,0.0,0.531202,0,0,0.476849,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
ROKU,LONG,0.3491094235551687,3.491094235551687,5.22,4.2515,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",4.7,NEUTRAL,trend_continuation,,,125.0,30.0,7.62,74.17,69666.0,65686.0,0.943,46555.0,30871.0,57926.0,85.0,0.717,2.12,0.0,0.04,1.4,1.43,0.23,4,1.0,0.009031427468920373,6e-06,3e-06,8.724395039262735,2898.0119928834433,1.693914,2,0,0.493776,0.0,2.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.459017,0.287721,0.0,0.0,0.061785,0.4328738531599878,0.6133431166161348
ERAS,SHORT,0.5576434027289965,5.576434027289965,2.06,4.4462,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.2,NEUTRAL,unknown,,,22.5,15.0,0.76,32.83,82318.0,18180.0,0.221,7863.0,37654.0,54981.0,93.0,2.043,0.0,0.0,1.0,0.0,0.33,0.72,5,1.0,3.4964471859320874,3.3e-05,6.3e-05,14665.834886963174,1048.6240823235498,3.153132,0,1,0.0,0.016768,,,,,,,,,,,,,,,,,,,,,,,4.338669,,
DAL,SHORT,0.2763677374687078,2.763677374687078,4.66,4.3798,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",8.0,NEGATIVE,pullback_to_resistance,-4759059.42,,80.0,65.0,13.19,8.04,260020.0,281091.0,1.081,194379.0,153907.0,192825.0,55.5,0.445,0.0,0.61,1.0,1.4,1.62,0.02,7,1.0,0.1438448133418314,3e-06,1e-05,1458.6228855085512,7605.190195712657,0.191401,0,0,0.071555,0.451852,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.73576,0.0,0.0,0.198223,0.2942998137380819,0.45376024594257514
KOD,LONG,0.6291241988575452,6.291241988575452,5.83,5.7146,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.1,NEUTRAL,trend_continuation,,,48.0,35.0,3.95,24.2,6566.0,4806.0,0.732,1097.0,2108.0,8167.0,8.2,0.928,2.66,0.08,0.0,1.4,1.69,0.0,4,1.0,41.08568262295988,8e-05,2.5e-05,48144.28480701871,1171.801993624764,7.299678,1,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,24.390244,,
NKE,LONG,0.5000818543049248,5.000818543049248,4.98,5.1544,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.8,POSITIVE,trend_continuation,10938350.0,46.6,50.0,42.5,7.28,8.81,1071447.0,791018.0,0.738,475277.0,427362.0,959826.0,41.5,0.338,0.0,0.78,1.0,1.4,1.68,0.12,20,1.0,1.3012209934455525,3.2e-05,1e-05,1587.6576667646518,2265.954138668332,1.212569,2,0,0.581263,0.343394,,,,,,,,,,,,,,,,,,,,,,,0.522655,,
SPXU,LONG,0.36833333333333335,3.6833333333333336,3.0,4.0017,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",6.3,NEUTRAL,bounce_and_fail,,,65.0,44.0,46.59,0.77,32816.0,20823.0,0.635,30390.0,17650.0,5599.0,69.8,0.494,0.0,0.0,1.0,1.0,0.7,0.3,3,1.0,1.7364639339728242e-11,0.0,0.0,8.67481978054737e-17,9.991361882996794e-06,66.141667,2,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COHR,LONG,0.3570424930716674,3.570424930716674,6.67,4.2062,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,2.1,NEUTRAL,trend_continuation,,,350.0,300.0,0.78,13.61,70656.0,71154.0,1.007,55413.0,38551.0,47846.0,97.8,0.989,2.21,0.2,1.0,1.4,1.48,0.38,8,1.0,61.57438742595356,2.7e-05,3e-06,30362.193974427628,1479.293351197676,0.732656,1,0,0.003213,2e-06,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.418657,0.172794,0.0,0.0,4.602972,0.642221199185485,0.694488631748467
