ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,entry_price,stop_price,target_1,rr_ratio,bullish_score_z_shadow,bearish_score_z_shadow
MOH,SHORT,0.4814230565342464,4.814230565342464,2.32,4.6431,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",7.7,NEUTRAL,unknown,,,180.0,120.0,4.13,30.58,13398.0,18479.0,1.379,7575.0,9884.0,14418.0,33.9,0.479,0.0,0.0,1.0,0.0,0.32,1.0,1,1.0,0.0,0.0,9e-05,0.0,1.3916973061395433e-27,,93.75,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.340818,0.0,0.0,,,,,,
LULU,SHORT,0.40751373614883124,4.075137361488313,7.26,5.6156,poor_rr (0.2:1),"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none,7.0,NEGATIVE,flag_breakdown,-17732249.05,144.22,200.0,140.0,38.7,2.91,168265.0,151161.0,0.898,62355.0,76852.0,180219.0,57.8,0.458,1.54,0.22,1.0,1.6,1.89,1.0,2,1.0,0.0,0.0,6.6e-05,0.0,314039.5356457577,,4.211408,0,0,0.0,0.359611,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1.6e-05,0.0,0.460279,0.0,0.0,144.2,161.5,140.0,0.24,,
CHTR,SHORT,0.39321282031724203,3.9321282031724203,3.76,4.2541,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.8,NEUTRAL,bounce_and_fail,,,400.0,200.0,63.85,18.08,72129.0,60117.0,0.833,29363.0,29780.0,73103.0,72.5,0.607,0.0,0.21,1.0,1.0,1.0,0.54,2,1.0,99.0,1.2e-05,4.9e-05,237992.2520691905,2.7118791414171397e-21,9.605405,6.980132,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4e-06,0.0,0.52301,0.580354,0.0,0.0,,,,,,
INFQ,SHORT,0.3830932815952586,3.8309328159525857,5.51,4.5685,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.0,NEUTRAL,bounce_and_fail,,,20.0,10.0,45.35,27.33,86718.0,68712.0,0.792,90592.0,36136.0,28702.0,88.4,1.3,0.0,0.87,0.97,1.0,1.86,0.81,1,1.0,0.0,0.0,0.000177,0.0,25603.924971328684,,1.723404,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,4e-06,0.0,0.520879,0.0,0.0,,,,,,
DPZ,SHORT,0.3816373145453719,3.8163731454537193,6.09,4.7952,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.3,NEUTRAL,trend_continuation,,,410.0,340.0,10.94,8.0,5543.0,12169.0,2.195,8548.0,3722.0,5442.0,95.5,0.395,1.54,0.94,0.88,1.4,1.2,0.14,1,1.0,0.0,0.0,2.9e-05,0.0,4.379561185329014e-24,,27.272727,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.621069,0.0,0.0,,,,,,
DIA,SHORT,0.375,3.75,0.0,2.25,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,2.5467339181793314,0.0,0.0,0.06569391876223737,0.025795360203629825,172.0,3.242812,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.645876,0.421066,0.0,0.0,,,,,,
GDX,SHORT,0.375,3.75,6.5,5.185,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.8,NEGATIVE,trend_continuation,-266696.86,91.96,100.0,90.0,8.72,2.15,859111.0,951921.0,1.108,453430.0,485217.0,872385.0,66.0,0.472,1.55,0.56,1.0,1.4,1.71,0.28,1,1.0,0.0,0.0,0.0,0.0,2.7133059529846395e-20,,6.822835,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.444452,0.0,0.0,,,,,,
AR,SHORT,0.3536812758843535,3.536812758843535,5.11,4.2414,price_validation_failed,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",4.7,NEUTRAL,ema_rally,,,50.0,30.0,30.42,21.75,85639.0,103968.0,1.214,108612.0,32378.0,48617.0,88.8,0.477,1.72,0.91,1.0,1.2,0.21,0.07,2,1.0,99.0,2.7e-05,4.4e-05,193238.6811879187,2.5834666082107725e-20,29500.0,3.135731,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.032448,0.255527,0.0,0.0,,,,,,
INTC,SHORT,0.3218965913981351,3.218965913981351,0.0,1.9314,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,0.0001354494919734454,3e-06,4e-06,8.268673863801513e-06,0.03052308924651622,3.461459,22.784014,0,0,0.0,0.39683,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.583915,0.076291,0.0,0.0,,,,,,
VRT,SHORT,0.31117124564273774,3.1117124564273775,2.23,3.1849,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",4.8,POSITIVE,unknown,2372200.35,,350.0,220.0,10.96,30.25,219850.0,231746.0,1.054,167534.0,116244.0,167818.0,65.4,0.657,0.0,0.11,1.0,0.0,0.69,0.43,4,1.0,99.0,3e-06,2.3e-05,12949.149053466499,0.0012263525194621708,182.958333,30.976787,0,0,0.0,0.000374,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.003145,0.163024,0.0,0.0,,,,,,
ARM,SHORT,0.3032040359853856,3.032040359853856,0.0,1.8192,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.03295036625489879,3e-06,5e-06,22912.48767889886,695363.6721865699,7.315217,2.904762,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.409889,0.745486,0.0,0.0,,,,,,
MRVL,SHORT,0.302676248046002,3.02676248046002,0.0,1.8161,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,11,1.0,99.0,8.4e-05,2e-06,295905.5271961262,11415.251907006013,105.727082,50.90184,7,0,0.397656,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.4e-05,0.0,0.657598,0.197832,0.0,0.0,,,,,,
IWM,SHORT,0.2884725830979879,2.884725830979879,0.0,1.7308,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,1.7037710066147356,1.5e-05,9e-06,508673.9983390182,597115.4531496754,5.605932,8.347458,0,0,0.414384,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,7e-06,4e-06,0.558367,0.557683,0.0,0.0,,,,,,
CRDO,SHORT,0.2860805027045859,2.860805027045859,2.69,3.2574,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",5.1,NEUTRAL,bounce_and_fail,,,200.0,60.0,9.72,67.08,119333.0,112454.0,0.942,110032.0,51840.0,69915.0,71.6,0.956,0.0,0.0,1.0,1.0,0.53,0.15,2,1.0,0.0,0.0,4.4e-05,0.0,16341.413312650744,,2.403081,0,0,0.0,0.041926,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.603376,0.0,0.0,,,,,,
LRCX,SHORT,0.27974658616588327,2.7974658616588326,5.69,4.4257,price_validation_failed,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target",trend_aligned,6.6,NEGATIVE,flag_breakdown,-232715.63,,370.0,240.0,45.45,5.66,249991.0,268567.0,1.074,157619.0,147650.0,213289.0,79.2,0.639,0.0,0.8,1.0,1.6,1.89,0.4,2,1.0,0.0,0.0,5e-06,0.0,55.6788927462965,,48.555804,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.230452,0.0,0.0,,,,,,
XLE,SHORT,0.272039296,2.72039296,3.3,3.8302,price_validation_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.4,NEGATIVE,ema_rally,-66413842.84,,60.0,45.0,5.33,21.0,1718908.0,2884837.0,1.678,626540.0,1422093.0,2555112.0,83.3,0.277,0.0,0.92,1.0,1.2,0.12,0.06,1,1.0,0.0,0.0,0.0,0.0,1995.9271264296683,,1.485872,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.483158,0.0,0.0,,,,,,
AAOI,SHORT,0.260123034567856,2.60123034567856,0.0,1.5607,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,22.16770828212153,8.6e-05,5.2e-05,34194.963188461275,1542.5574332390436,2.752688,311.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.233146,0.123647,0.0,0.0,,,,,,
GEV,SHORT,0.25584306643383503,2.55843066433835,0.0,1.5351,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,0.09623351610940008,5e-06,3e-06,3629.8646884603004,37719.33973953318,8.748387,475.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.092156,0.183548,0.0,0.0,,,,,,
CRM,SHORT,0.25263667666980894,2.5263667666980894,0.0,1.5158,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,1.708096148846978,5e-06,4e-06,1.677158150925994e-10,4.9094371884689626e-11,1.52203,1.782529,0,1,0.0,0.37078,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.216541,0.391769,0.0,0.0,,,,,,
BIDU,SHORT,0.24575020792060526,2.4575020792060527,4.69,3.5158,price_validation_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.4,POSITIVE,ema_rally,3553678.56,121.78,150.0,100.0,23.2,17.86,199412.0,120871.0,0.606,74314.0,97860.0,148109.0,85.9,0.553,0.0,0.68,1.0,1.2,1.65,0.16,1,0.7,0.0,0.0,1.9e-05,0.0,5.393930785375264e-12,,2.751269,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.286234,0.0,0.0,,,,,,
AMAT,SHORT,0.23850054691789335,2.3850054691789335,3.61,3.4155,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.7,NEGATIVE,bounce_and_fail,-3900328.48,,400.0,240.0,0.04,39.97,166992.0,161020.0,0.964,113064.0,80015.0,134933.0,98.7,0.625,0.0,0.37,1.0,1.0,1.19,0.05,1,1.0,0.0,0.0,3e-06,0.0,1.3659194557945128e-10,,6.151515,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.448193,0.0,0.0,,,,,,
CIFR,SHORT,0.20892656327716674,2.089265632771667,3.74,3.2066,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.2,POSITIVE,bounce_and_fail,5532098.51,18.63,20.0,10.0,6.92,46.54,884844.0,424845.0,0.48,408654.0,203821.0,697214.0,54.9,1.161,0.0,0.42,1.0,1.0,0.94,0.38,2,1.0,0.0002027984330371785,6.5e-05,0.000105,0.02651488505376037,130.74501936067458,1.477337,2.148952,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.071666,0.375759,0.0,0.0,,,,,,
SLV,SHORT,0.20677157574863364,2.0677157574863365,6.65,4.2289,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.0,POSITIVE,trend_continuation,34428007.74,68.43,100.0,50.0,46.08,26.96,5170473.0,2901256.0,0.561,1885718.0,3050194.0,3135817.0,53.2,0.518,1.55,0.83,1.0,1.4,1.75,0.11,1,1.0,0.0,0.0,1.7e-05,0.0,621607.2683502937,,1.495012,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,4e-06,0.0,0.250197,0.0,0.0,,,,,,
DELL,SHORT,0.19953254441064544,1.9953254441064545,2.44,2.6097,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",4.4,POSITIVE,bounce_and_fail,12297590.14,,220.0,100.0,3.17,53.1,212489.0,293686.0,1.382,136423.0,120534.0,249218.0,79.2,0.58,0.0,0.0,1.0,1.0,0.44,0.0,1,1.0,0.0,0.0,1.2e-05,0.0,4.6053417295712944e-07,,1.544803,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.405263,0.0,0.0,,,,,,
NBIS,SHORT,0.19348938141945238,1.9348938141945238,3.13,3.1264,price_validation_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",6.1,NEGATIVE,unknown,-1163942.58,,200.0,10.0,27.81,93.61,389337.0,341832.0,0.878,257553.0,128989.0,344627.0,84.4,1.039,0.0,0.25,1.0,0.0,1.63,0.25,1,1.0,0.0,0.0,1.7e-05,0.0,9.85190026213355e-05,,2.156105,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.015632,0.0,0.0,,,,,,
SNDK,SHORT,0.15212429881502054,1.5212429881502054,0.0,0.9127,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,0.5270792148277628,1.6e-05,3e-06,141959.2062441638,269331.8238522321,1.647541,1.317073,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,1e-06,0.792956,0.504428,0.0,0.0,,,,,,
AAPL,SHORT,0.15053730920360758,1.5053730920360757,2.82,3.0987,price_validation_failed,"not_extended, pullback_to_resistance, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.5,NEGATIVE,pullback_to_resistance,-98824668.49,274.41,300.0,250.0,9.35,8.87,2687018.0,1866498.0,0.695,1238112.0,1250569.0,2064835.0,66.6,0.27,0.0,0.1,1.0,1.4,0.28,0.05,1,0.7,0.0,0.0,0.0,0.0,0.03309621844119312,,1.863986,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.282498,0.0,0.0,,,,,,
NVDA,SHORT,0.13641138381433415,1.3641138381433415,3.87,2.9831,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.7,POSITIVE,bounce_and_fail,1284590159.97,198.72,200.0,150.0,0.61,24.54,8264708.0,6923580.0,0.838,3565722.0,3669511.0,7953055.0,57.6,0.414,0.0,0.23,1.0,1.0,1.53,0.11,1,1.0,0.0,0.0,0.0,0.0,620689.113568621,,1.357942,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.641318,0.0,0.0,,,,,,
AG,LONG,0.3660691781496637,3.660691781496637,3.41,4.1733,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.6,POSITIVE,ema_pullback,5446709.05,20.12,25.0,10.0,24.1,50.36,609650.0,338283.0,0.555,151064.0,248016.0,548853.0,52.3,0.789,0.0,0.63,1.0,1.2,0.42,0.15,5,0.7,99.0,5.8e-05,5e-06,15970.493209149645,532.2693960626206,0.166912,0.091883,0,0,0.031262,0.0,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.162917,0.33842,0.0,0.0,,,,,0.7537307320549099,0.5388570553937357
ETHA,LONG,0.3500924943340589,3.500924943340589,5.3,4.2605,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",4.6,POSITIVE,trend_continuation,1857619.8,17.43,20.0,10.0,14.71,42.64,815164.0,634618.0,0.779,482987.0,355996.0,610799.0,14.2,0.607,1.62,0.78,1.0,1.4,0.32,0.19,4,1.0,1.3077515539096818,2.4e-05,1.6e-05,6074.903891696886,4645.30428087447,16.403537,14.09355,0,0,0.324405,0.441451,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,1e-06,0.272787,0.344663,0.0,0.0,,,,,0.5617760984832362,0.6827852486864904
GM,SHORT,0.28847803404796013,2.884780340479601,4.84,4.2544,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",6.8,NEGATIVE,pullback_to_resistance,-187142.35,,80.0,60.0,2.29,23.28,192771.0,148458.0,0.77,57154.0,131842.0,152233.0,97.6,0.446,0.0,0.82,0.99,1.4,1.62,0.01,12,1.0,9.502711783703508e-11,7e-06,1.4e-05,1.4199530518717008e-07,298.85217697685454,0.26618,0.824757,1,1,0.001641,0.012377,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.509044,0.524442,0.0,0.0,,,,,0.4451736206405292,0.7084943237136289
UVXY,LONG,0.49176009911111107,4.917600991111111,3.3,5.0288,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",7.9,NEUTRAL,unknown,,,50.0,35.0,24.75,12.67,157823.0,74224.0,0.47,131123.0,47860.0,53064.0,43.8,1.038,0.0,0.6,1.0,0.0,1.24,0.45,5,1.0,30.0994308909658,0.001145,0.000311,11.216506371850132,0.5589726802052284,2.127191,75.296392,0,1,0.0,0.037303,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.006668,0.05475,0.0,0.0,,,,,0.6500080797195371,0.5
NVAX,LONG,0.3896214174769785,3.896214174769785,1.84,3.6001,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.5,NEUTRAL,unknown,,,10.0,2.0,24.15,75.17,137326.0,72979.0,0.531,46715.0,33199.0,130391.0,75.8,0.861,0.0,0.42,1.0,0.0,0.16,0.27,1,1.0,99.0,4.2e-05,0.0,4.9370737061610775e-15,0.0,524.0,,1,0,0.0,0.0,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.792614,0.0,0.0,0.0,,,,,0.6937649667124247,0.3978400915792585
ARKK,SHORT,0.4452938898641422,4.452938898641422,4.88,5.2105,watchlist_reeval_failed,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target",trend_aligned,7.6,NEGATIVE,flag_breakdown,-5594845.07,,78.0,70.0,2.23,8.26,243788.0,355098.0,1.457,275069.0,154565.0,169252.0,62.7,0.434,0.0,0.59,0.71,1.6,1.58,0.39,6,1.0,71.30024426186917,4.1e-05,8.9e-05,5834.544862460839,40.91532169954367,0.500381,0.916022,0,1,0.275259,0.510906,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1e-06,0.0,0.37537,0.375335,0.0,0.0,,,,,0.48329319992928566,0.641750340328295
MNDY,SHORT,0.3662422374918207,3.662422374918207,6.22,4.6372,watchlist_reeval_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none,4.7,NEUTRAL,ema_rally,,,80.0,35.0,23.51,45.96,30786.0,28456.0,0.924,23095.0,567.0,35580.0,98.1,1.026,1.9,0.7,0.46,1.2,1.54,0.42,1,1.0,0.0,0.0,4.1e-05,0.0,0.17177749117548968,,2.920892,0,0,0.0,0.0,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.008995,0.0,0.0,,,,,0.37893969352083734,0.6844872909619183
HROW,SHORT,0.35000727482421495,3.5000727482421494,4.98,4.404,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.8,NEUTRAL,ema_rally,,,50.0,30.0,29.94,22.04,32473.0,7282.0,0.224,2785.0,5605.0,31365.0,85.1,0.873,0.0,0.91,0.97,1.2,1.69,0.2,1,1.0,0.0,0.0,3.4e-05,0.0,9.03757539378104e-19,,42.3,0,0,0.0,0.0,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.241437,0.0,0.0,,,,,0.37893969352083734,0.7165163738543762
UEC,SHORT,0.337143410833306,3.37143410833306,4.68,4.4697,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,6.9,NEUTRAL,bounce_and_fail,,,15.0,13.0,1.49,12.04,117709.0,51082.0,0.434,89136.0,4443.0,75212.0,38.0,0.818,0.0,0.75,1.0,1.0,1.38,0.55,1,1.0,0.0,0.0,3e-05,0.0,46.95188118806533,,3.251924,0,0,0.0,0.0,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.047099,0.0,0.0,,,,,0.37893969352083734,0.690855170294801
MLM,SHORT,0.39270508110104146,3.9270508110104148,5.36,4.3715,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",4.0,NEUTRAL,ema_rally,,,680.0,600.0,10.5,2.5,1216.0,1505.0,1.238,843.0,1012.0,866.0,98.0,0.351,1.6,0.92,0.1,1.2,1.46,0.08,3,1.0,0.1479074960155103,1e-06,6e-06,7.135832198867861e-06,2.4122618498387543e-05,,,0,2,0.0,0.293018,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.309582,0.310952,0.0,0.0,,,,,,
RMD,SHORT,0.375,3.75,5.57,4.746,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.0,NEUTRAL,trend_continuation,,,250.0,200.0,13.61,9.11,2640.0,8989.0,3.405,1914.0,5354.0,4361.0,97.7,0.442,2.16,0.39,0.0,1.4,1.5,0.11,1,1.0,0.0,0.0,5e-06,0.0,1.1413739692908545e-30,,330.0,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.166094,0.0,0.0,,,,,,
SYY,LONG,0.6037216753043289,6.037216753043289,3.46,5.2566,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_continuation","confirmation_volume, room_to_target, trend_aligned",6.0,NEUTRAL,trend_continuation,,,80.0,70.0,5.6,7.6,71262.0,20284.0,0.285,18591.0,46753.0,26202.0,97.1,0.298,0.0,0.93,0.0,1.4,1.13,0.0,15,1.0,0.28022143022653073,3.4e-05,1.1e-05,1.000131480170213,1.7845378195409747,11.482153,14.874516,2,1,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.488469,0.58081,0.0,0.0,,,,,,
PRAX,LONG,0.5992473355422024,5.992473355422025,4.9,5.4862,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.1,NEUTRAL,trend_continuation,,,340.0,130.0,2.47,60.82,1980.0,7493.0,3.784,1848.0,523.0,7102.0,53.9,0.796,1.66,0.82,0.29,1.4,0.56,0.17,5,1.0,99.0,5.3e-05,0.0,0.002897609740697628,0.0,31.3125,,2,0,0.653926,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.040588,0.0,0.0,0.0,,,,,,
AS,LONG,0.5850739908100202,5.850739908100202,4.87,5.7464,watchlist_reeval_failed,"not_extended, room_to_target, support_ema_confluence, trend_aligned","confirmation_volume, momentum_aligned",6.8,NEUTRAL,support_ema_confluence,,,40.0,35.0,10.57,3.25,29491.0,6534.0,0.222,11141.0,12581.0,12303.0,73.8,0.557,1.72,0.73,0.24,1.6,0.51,0.07,5,1.0,99.0,1.8e-05,0.0,0.7439554507650326,0.0,4.920413,,1,0,0.530603,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.395065,0.0,0.0,0.0,,,,,,
IVZ,LONG,0.5756834610186145,5.756834610186145,5.74,5.5604,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.8,NEUTRAL,trend_continuation,,,26.0,15.0,2.89,40.64,74197.0,3729.0,0.05,27227.0,38867.0,11832.0,79.9,0.434,1.7,0.55,0.78,1.4,1.27,0.03,9,0.7,99.0,0.000392,2.4e-05,280.30508522968313,3.0600030527226997e-11,211.828862,242.365789,0,2,0.487465,0.543647,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.475812,0.566368,0.0,0.0,,,,,,
FLR,LONG,0.5526562906159647,5.526562906159647,5.24,5.5553,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",6.1,NEUTRAL,ema_pullback,,,70.0,37.5,47.34,21.07,67456.0,25670.0,0.381,11761.0,45172.0,36193.0,80.0,0.601,1.5,0.92,1.0,1.2,0.58,0.05,4,1.0,99.0,0.0001,1.7e-05,3.8051516188866126e-19,1.71387454247134e-25,76.351229,4.238532,0,0,0.511983,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.554488,0.251618,0.0,0.0,,,,,,
ATI,LONG,0.5500885843057788,5.500885843057787,5.3,5.3204,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,4.9,NEUTRAL,ema_pullback,,,200.0,145.0,30.85,5.14,14942.0,5785.0,0.387,8775.0,3772.0,8180.0,98.5,0.593,1.6,0.83,0.68,1.2,0.52,0.48,5,1.0,99.0,2.3e-05,0.0,6.411177587297183e-08,0.0,7.472731,,0,0,0.002446,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.304925,0.0,0.0,0.0,,,,,,
