ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth
DB,SHORT,0.5215668190133111,0.5215668190133111,0,0.3129,watchlist_error: No OHLCV data returned for ticker=DB,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.001898,0.0,172152.81998140944,,35.195122,0.0,0.0,0.0,0.0
RTX,SHORT,0.5171083999242989,0.5171083999242989,0,0.3103,watchlist_error: No OHLCV data returned for ticker=RTX,none,none,,,unknown,,,,,,,,,,,,,,,1835393.697219012,5.0,1.0,6.216988480327212e-06,0.000124,0.00029,0.2263987257278539,54624.21068760082,6.414201,10.8275,1.0,2.0,0.086363,2.2e-05
NFLX,SHORT,0.4823704902253944,0.4823704902253944,0,0.2894,watchlist_error: No OHLCV data returned for ticker=NFLX,none,none,,,unknown,,,,,,,,,,,,,,,1711.4871938248743,12.0,1.0,0.11211934302393738,0.000144,0.000394,8092.529864473496,101048.94931326923,0.615392,0.187735,1.0,2.0,0.321851,0.548014
GXO,SHORT,0.45,0.45,0,0.27,watchlist_error: No OHLCV data returned for ticker=GXO,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.02532,0.0,0.04157601237814895,,625.0,0.0,0.0,0.0,0.0
CF,LONG,0.3319879330698253,0.3319879330698253,0,0.1992,watchlist_error: No OHLCV data returned for ticker=CF,none,none,,,unknown,,,,,,,,,,,,,,,24.814953940065987,2.0,1.0,49.629907880131974,0.000169,5.2e-05,119650.0301144513,2410.8452992384064,0.169827,0.219789,0.0,0.0,0.0,0.0
COP,SHORT,0.6210178981680842,0.6210178981680842,0,0.3726,watchlist_error: No OHLCV data returned for ticker=COP,none,none,,,unknown,,,,,,,,,,,,,,,73.52322234906293,12.0,1.0,0.03629650396767177,0.000291,0.000592,2403.7116815648556,33112.165343882305,17.182906,4.491227,0.0,2.0,0.000527,0.059608
HUT,SHORT,0.5922398427955428,0.5922398427955428,0,0.3553,watchlist_error: No OHLCV data returned for ticker=HUT,none,none,,,unknown,,,,,,,,,,,,,,,77749.8788244979,5.0,1.0,2.2687298732390855e-06,0.000316,0.002552,0.061335226612816464,6758.7626160676,,15.753342,0.0,0.0,0.0,0.246487
ENPH,SHORT,0.47350392825084375,0.47350392825084375,0,0.2841,watchlist_error: No OHLCV data returned for ticker=ENPH,none,none,,,unknown,,,,,,,,,,,,,,,48326582.988144554,3.0,1.0,99.0,0.000394,0.000629,70054.6202937193,0.004145596213579181,0.266836,8.473733,0.0,1.0,0.0,0.349674
SHLS,SHORT,0.32722837435897173,0.32722837435897173,0,0.1963,watchlist_error: No OHLCV data returned for ticker=SHLS,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,0.7,0.0,0.0,0.001067,0.0,0.9267155724244012,,109.6,0.0,1.0,0.0,0.0
CEG,LONG,0.3549262333516663,0.3549262333516663,0,0.213,watchlist_error: No OHLCV data returned for ticker=CEG,none,none,,,unknown,,,,,,,,,,,,,,,117109.91171391746,6.0,1.0,99.0,0.000599,8.8e-05,239.93042679967579,0.0052883082774857,0.412991,0.083333,2.0,0.0,1.9e-05,0.0
GM,SHORT,0.39287917619886903,0.39287917619886903,0,0.2357,watchlist_error: No OHLCV data returned for ticker=GM,none,none,,,unknown,,,,,,,,,,,,,,,56054.626407078234,2.0,1.0,0.0,0.0,0.001426,0.0,498.16175266776304,,1.211416,0.0,0.0,0.0,3.6e-05
FIVE,SHORT,0.3899351152881544,0.3899351152881544,0,0.234,watchlist_error: No OHLCV data returned for ticker=FIVE,none,none,,,unknown,,,,,,,,,,,,,,,569.2936545489187,3.0,1.0,0.0549010544092243,0.000602,0.002935,0.013987230608013605,0.5095432413284767,1385.867198,0.47344,0.0,0.0,0.017723,0.0
LLY,LONG,0.404273488538453,0.404273488538453,0,0.2426,watchlist_error: No OHLCV data returned for ticker=LLY,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.000304,0.0,800708.0866631367,0.0,71.5,,0.0,0.0,0.0,0.0
CVS,LONG,0.38838894659327544,0.38838894659327544,0,0.233,watchlist_error: No OHLCV data returned for ticker=CVS,none,none,,,unknown,,,,,,,,,,,,,,,301549.46588091494,6.0,1.0,1.7238155694229224e-05,0.000825,0.000122,0.014601661191227718,1694.1094453759786,0.788859,0.507646,1.0,0.0,0.384756,0.429907
CVX,SHORT,0.49806354679037107,0.49806354679037107,0,0.2988,watchlist_error: No OHLCV data returned for ticker=CVX,none,none,,,unknown,,,,,,,,,,,,,,,181.26857039886704,17.0,1.0,0.042317367406019116,0.000232,0.000448,1667.7902138656218,21497.172645201408,0.624417,0.32131,1.0,2.0,0.238613,0.603362
ASTS,SHORT,0.35432206207539874,0.35432206207539874,0,0.2126,watchlist_error: No OHLCV data returned for ticker=ASTS,none,none,,,unknown,,,,,,,,,,,,,,,27.999123126462354,3.0,1.0,0.0,0.0,0.00037,0.0,37290.87335912906,0.047221,0.404621,0.0,0.0,0.0,0.096709
JPM,LONG,0.5895673603149008,0.5895673603149008,0,0.3537,watchlist_error: No OHLCV data returned for ticker=JPM,none,none,,,unknown,,,,,,,,,,,,,,,188660.42544103196,19.0,1.0,5.54267773542421,0.000852,0.000366,33738.41964041253,10434.900525153693,1.102401,0.131431,2.0,2.0,0.524959,0.481184
ABVX,SHORT,0.3742258559277811,0.3742258559277811,0,0.2245,watchlist_error: No OHLCV data returned for ticker=ABVX,none,none,,,unknown,,,,,,,,,,,,,,,2099804.9414514266,3.0,0.7,0.0,0.0,0.001189,0.0,15180.374729713318,,0.335052,0.0,0.0,0.0,0.0
GFS,LONG,0.7522748188447697,0.7522748188447697,0,0.4514,watchlist_error: No OHLCV data returned for ticker=GFS,none,none,,,unknown,,,,,,,,,,,,,,,5.549877728719523,5.0,1.0,99.0,0.004577,0.0,37928.05972290352,0.0,128.15,,1.0,0.0,0.530286,0.0
IEF,LONG,0.6346024864191484,0.6346024864191484,0,0.3808,watchlist_error: No OHLCV data returned for ticker=IEF,none,none,,,unknown,,,,,,,,,,,,,,,11.503968532315726,9.0,1.0,99.0,0.001263,0.0,35834.83894370295,0.0,0.524569,,6.0,0.0,0.705342,0.0
GLNG,LONG,0.6206476273896055,0.6206476273896055,0,0.3724,watchlist_error: No OHLCV data returned for ticker=GLNG,none,none,,,unknown,,,,,,,,,,,,,,,7399.699624139585,13.0,1.0,99.0,0.00303,0.001981,2627.759392996182,0.14394965991033526,16.678867,0.874732,2.0,4.0,0.000102,0.827428
IMVT,LONG,0.5315998842544,0.5315998842544,0,0.319,watchlist_error: No OHLCV data returned for ticker=IMVT,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.007494,0.0,37197.907777190274,0.0,52.736842,,0.0,0.0,0.0,0.0
CSIQ,LONG,0.48836369436577315,0.48836369436577315,0,0.293,watchlist_error: No OHLCV data returned for ticker=CSIQ,none,none,,,unknown,,,,,,,,,,,,,,,9.608564005798947,2.0,1.0,19.217128011597893,0.001456,0.00074,0.008655217951712793,0.0004503908152398844,279.0,0.672474,0.0,0.0,0.0,0.0
NET,LONG,0.47844848841316645,0.47844848841316645,0,0.2871,watchlist_error: No OHLCV data returned for ticker=NET,none,none,,,unknown,,,,,,,,,,,,,,,35.78172580616504,11.0,1.0,33.502729960535,0.001715,0.000844,0.04450137769412039,0.0035421095730838567,0.872774,0.905867,1.0,0.0,0.040951,0.496785
WFC,LONG,0.46337094189618755,0.46337094189618755,0,0.278,watchlist_error: No OHLCV data returned for ticker=WFC,none,none,,,unknown,,,,,,,,,,,,,,,31129.48360931542,15.0,1.0,2.4243223839782804,0.001146,0.000257,4962.838210513057,2339.546561634198,0.120513,12.626428,2.0,3.0,0.433542,0.428618
NVDL,LONG,0.45545800509744283,0.45545800509744283,0,0.2733,watchlist_error: No OHLCV data returned for ticker=NVDL,none,none,,,unknown,,,,,,,,,,,,,,,330059.3350117161,3.0,1.0,99.0,0.000627,0.000149,1957.4165905743005,0.3270239628652942,300.0,2.380952,1.0,0.0,3e-06,0.0
SLV,LONG,0.3990299791024102,0.3990299791024102,0,0.2394,watchlist_error: No OHLCV data returned for ticker=SLV,none,none,,,unknown,,,,,,,,,,,,,,,3.1733905972309504,2.0,1.0,99.0,0.000125,0.0,53900.58428092429,0.0,1.999178,0.009836,0.0,0.0,0.239613,0.0
TEL,LONG,0.3861916767112766,0.3861916767112766,0,0.2317,watchlist_error: No OHLCV data returned for ticker=TEL,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.000548,0.0,52288.37439214217,0.0,32.836066,,0.0,0.0,0.0,0.0
KPTI,LONG,0.3501910238095238,0.3501910238095238,0,0.2101,watchlist_error: No OHLCV data returned for ticker=KPTI,none,none,,,unknown,,,,,,,,,,,,,,,0.0,3.0,1.0,99.0,0.034952,0.0,0.27012349902993116,0.0,0.218766,,0.0,0.0,0.429341,0.0
KRMN,LONG,0.34817129615772424,0.34817129615772424,0,0.2089,watchlist_error: No OHLCV data returned for ticker=KRMN,none,none,,,unknown,,,,,,,,,,,,,,,1.1312109708128737,2.0,1.0,99.0,0.000332,0.0,0.0005629792918588207,0.0,12.209677,,0.0,0.0,0.469217,0.0
WMT,LONG,0.34748519166376357,0.34748519166376357,0,0.2085,watchlist_error: No OHLCV data returned for ticker=WMT,none,none,,,unknown,,,,,,,,,,,,,,,325458.10504071106,11.0,1.0,2.116232876856917,0.000277,0.000172,6872.310320382252,5682.996040837939,0.179515,0.732537,0.0,2.0,0.45867,1.6e-05
PAYX,SHORT,0.5381450091495105,0.5381450091495105,0,0.3229,watchlist_error: No OHLCV data returned for ticker=PAYX,none,none,,,unknown,,,,,,,,,,,,,,,2.4951442180825514,6.0,1.0,0.14155225269520705,8.8e-05,0.001101,0.07907943309451644,0.11173179033016416,500.0,51.641713,0.0,0.0,0.0,0.63641
LUNR,SHORT,0.5027155063171953,0.5027155063171953,0,0.3016,watchlist_error: No OHLCV data returned for ticker=LUNR,none,none,,,unknown,,,,,,,,,,,,,,,4.348542992544271,2.0,1.0,0.0,0.0,0.000999,0.0,3618.121108359206,,88.405324,0.0,1.0,0.0,0.315033
XLU,SHORT,0.49870544812852247,0.49870544812852247,0,0.2992,watchlist_error: No OHLCV data returned for ticker=XLU,none,none,,,unknown,,,,,,,,,,,,,,,245235.35187492464,5.0,1.0,0.0,0.0,0.00024,0.0,6266.396912714555,,11.540669,0.0,3.0,0.0,0.48826
LKQ,SHORT,0.45,0.45,0,0.27,watchlist_error: No OHLCV data returned for ticker=LKQ,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.010432,0.0,0.1353491845908241,,33.872483,0.0,0.0,0.0,0.0
CNC,SHORT,0.44665077092104455,0.44665077092104455,0,0.268,watchlist_error: No OHLCV data returned for ticker=CNC,none,none,,,unknown,,,,,,,,,,,,,,,0.7681870601073115,4.0,1.0,0.11741800245157762,0.000137,0.001218,6945.672617767252,19717.795888047065,4.516854,2.057678,1.0,1.0,0.0,0.511546
IBKR,SHORT,0.4425081582589746,0.4425081582589746,0,0.2655,watchlist_error: No OHLCV data returned for ticker=IBKR,none,none,,,unknown,,,,,,,,,,,,,,,40076354.084530815,5.0,1.0,2.4952369616526393e-08,0.000306,0.001281,0.0008318973335687777,22226.274734719584,0.483748,0.279906,0.0,0.0,0.395088,0.464399
DOCU,SHORT,0.43152795517773446,0.43152795517773446,0,0.2589,watchlist_error: No OHLCV data returned for ticker=DOCU,none,none,,,unknown,,,,,,,,,,,,,,,18472588.4069,2.0,1.0,0.0,0.0,0.000475,0.0,5892.232485379183,,106.187192,0.0,0.0,0.0,0.0
VG,SHORT,0.4277061461078944,0.4277061461078944,0,0.2566,watchlist_error: No OHLCV data returned for ticker=VG,none,none,,,unknown,,,,,,,,,,,,,,,8.742684312843929,5.0,1.0,0.0,0.0,0.001166,0.0,7414.495895745453,,0.682187,0.0,0.0,0.0,0.449719
SE,SHORT,0.42648591241846706,0.42648591241846706,0,0.2559,watchlist_error: No OHLCV data returned for ticker=SE,none,none,,,unknown,,,,,,,,,,,,,,,0.6699415383362547,6.0,0.7,0.522909002357445,0.000255,0.000482,0.0016230328520658317,0.000620770667457882,50.538462,176.123077,0.0,3.0,0.0,0.738365
CRDO,SHORT,0.3723411203712714,0.3723411203712714,0,0.2234,watchlist_error: No OHLCV data returned for ticker=CRDO,none,none,,,unknown,,,,,,,,,,,,,,,18.34646327114417,4.0,1.0,2.8924118794088156,0.000126,0.000659,0.02022460678172368,0.002330766113187796,0.25358,1.351825,0.0,0.0,0.0,0.262613
SHOP,SHORT,0.3585605576382258,0.3585605576382258,0,0.2151,watchlist_error: No OHLCV data returned for ticker=SHOP,none,none,,,unknown,,,,,,,,,,,,,,,39.64543207306571,8.0,1.0,0.022670648691275327,0.0001,0.000424,223.46487185719172,5914.207614443541,0.129888,0.263579,0.0,2.0,0.474383,0.36671
XLV,SHORT,0.35583333333333333,0.35583333333333333,0,0.2135,watchlist_error: No OHLCV data returned for ticker=XLV,none,none,,,unknown,,,,,,,,,,,,,,,22893577.33671187,3.0,1.0,9.748110255742654,1.9e-05,3.9e-05,9535.138903131303,489.07627493821747,0.038627,31.193548,0.0,1.0,0.0,0.0
ETHA,LONG,0.4472617203321435,0.4472617203321435,0,0.2684,watchlist_error: No OHLCV data returned for ticker=ETHA,none,none,,,unknown,,,,,,,,,,,,,,,19.796443600315072,3.0,1.0,10.63939404461708,0.000201,0.0001,27667.611601102388,5200.975071526861,3.088445,19.525974,0.0,0.0,0.139326,0.0
ETSY,LONG,0.7384409910782278,0.7384409910782278,0,0.4431,watchlist_error: No OHLCV data returned for ticker=ETSY,none,none,,,unknown,,,,,,,,,,,,,,,9.779833038164002,8.0,1.0,4.883734145254497,0.005283,0.000705,7185.710814166618,10299.49096390568,30.160531,0.519264,3.0,0.0,0.466745,0.0
AA,LONG,0.5886403153945414,0.5886403153945414,0,0.3532,watchlist_error: No OHLCV data returned for ticker=AA,none,none,,,unknown,,,,,,,,,,,,,,,7.896188223008338,5.0,0.7,99.0,0.002031,0.0,0.07774106965580355,0.0,13.485066,,1.0,0.0,0.542359,0.0
BYD,LONG,0.44943224157996947,0.44943224157996947,0,0.2697,watchlist_error: No OHLCV data returned for ticker=BYD,none,none,,,unknown,,,,,,,,,,,,,,,0.6160724347598588,2.0,1.0,99.0,0.001349,0.0,6626.595825444034,0.0,205.444444,,2.0,0.0,0.381216,0.0
NVTS,LONG,0.4474059105619154,0.4474059105619154,0,0.2684,watchlist_error: No OHLCV data returned for ticker=NVTS,none,none,,,unknown,,,,,,,,,,,,,,,0.8448232395888634,3.0,1.0,99.0,0.001599,0.0,0.000533569132720673,0.0,3.955726,,0.0,0.0,0.365716,0.0
DUOL,LONG,0.3635857502020221,0.3635857502020221,0,0.2182,watchlist_error: No OHLCV data returned for ticker=DUOL,none,none,,,unknown,,,,,,,,,,,,,,,18.725738162165225,2.0,1.0,99.0,0.00016,0.0,1064.6621284245675,0.0,29.69666,,0.0,0.0,0.050695,0.0
DOV,LONG,0.3200039783362067,0.3200039783362067,0,0.192,watchlist_error: No OHLCV data returned for ticker=DOV,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.000598,0.0,160376.70928315003,0.0,1.041667,,0.0,0.0,0.0,0.0
CHRD,LONG,0.2979915007347602,0.2979915007347602,0,0.1788,watchlist_error: No OHLCV data returned for ticker=CHRD,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.000388,0.0,7527.889767069126,0.0,62.5,,1.0,0.0,0.0,0.0
VLO,LONG,0.2891727329374689,0.2891727329374689,0,0.1735,watchlist_error: No OHLCV data returned for ticker=VLO,none,none,,,unknown,,,,,,,,,,,,,,,139393.14426165837,8.0,1.0,1.5069926471355133,0.000456,0.000228,5460.374236214081,2174.0149482188153,0.212174,0.402684,0.0,2.0,0.018592,0.444812
CMG,SHORT,0.46031350790513237,0.46031350790513237,0,0.2762,watchlist_error: No OHLCV data returned for ticker=CMG,none,none,,,unknown,,,,,,,,,,,,,,,4520.102737246432,3.0,1.0,0.0,0.0,0.000454,0.0,73.11466216857326,,37.287984,0.0,2.0,0.0,0.00127
WDC,SHORT,0.3835421120748619,0.3835421120748619,0,0.2301,watchlist_error: No OHLCV data returned for ticker=WDC,none,none,,,unknown,,,,,,,,,,,,,,,19.147654479907764,10.0,1.0,0.6710879950149824,0.000206,0.000381,2386.754402141583,2371.0297505652716,0.388391,1.016151,0.0,1.0,0.371974,0.459332
PANW,SHORT,0.35824242590813493,0.35824242590813493,0,0.2149,watchlist_error: No OHLCV data returned for ticker=PANW,none,none,,,unknown,,,,,,,,,,,,,,,19896.724379066192,7.0,1.0,2.858822612435925,8.6e-05,0.000373,611.5787221077375,35.65446368535075,4.529412,0.83551,1.0,2.0,0.0,0.002108
XLE,SHORT,0.35575181376081144,0.35575181376081144,0,0.2135,watchlist_error: No OHLCV data returned for ticker=XLE,none,none,,,unknown,,,,,,,,,,,,,,,4.095649920859446,6.0,1.0,0.22924894561289472,6e-06,0.000134,23481.870362120615,20485.913511481653,0.062988,0.427943,0.0,2.0,0.0,0.491377
GTES,SHORT,0.3496599945340099,0.3496599945340099,0,0.2098,watchlist_error: No OHLCV data returned for ticker=GTES,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.001003,0.0,5704.154774363069,,32.761905,0.0,1.0,0.0,0.0
TEM,SHORT,0.2908046721833414,0.2908046721833414,0,0.1745,watchlist_error: No OHLCV data returned for ticker=TEM,none,none,,,unknown,,,,,,,,,,,,,,,28.84189459917097,2.0,1.0,0.0,0.0,0.000607,0.0,0.06951436804372772,,0.308919,0.0,0.0,0.0,0.01704
MDB,LONG,0.5268654981627283,0.5268654981627283,0,0.3161,watchlist_error: No OHLCV data returned for ticker=MDB,none,none,,,unknown,,,,,,,,,,,,,,,215.99602198199264,5.0,1.0,99.0,0.001184,0.0,0.017322269871488192,0.0,6.425122,,0.0,0.0,0.031036,0.0
GS,LONG,0.5082846612462055,0.5082846612462055,0,0.305,watchlist_error: No OHLCV data returned for ticker=GS,none,none,,,unknown,,,,,,,,,,,,,,,16.148834881094125,11.0,1.0,11.883366221409311,0.000428,9.3e-05,20696.40116215466,7837.325173224422,0.295437,0.250236,4.0,0.0,0.644914,0.308144
RIVN,LONG,0.4370330833425348,0.4370330833425348,0,0.2622,watchlist_error: No OHLCV data returned for ticker=RIVN,none,none,,,unknown,,,,,,,,,,,,,,,4.411898678267038,2.0,1.0,8.823797356534076,0.000355,5.4e-05,14604.423629514471,1655.117750262001,5.974737,0.067872,0.0,1.0,0.0,0.0
SDOW,LONG,0.34412621760224377,0.34412621760224377,0,0.2065,watchlist_error: No OHLCV data returned for ticker=SDOW,none,none,,,unknown,,,,,,,,,,,,,,,16.513576455809794,2.0,1.0,33.02715291161959,0.000276,8.3e-05,72344.97062568415,2190.4694848895615,0.612462,0.324111,0.0,0.0,0.0,0.0
CRCL,LONG,0.34081239656078266,0.34081239656078266,0,0.2045,watchlist_error: No OHLCV data returned for ticker=CRCL,none,none,,,unknown,,,,,,,,,,,,,,,2.7422437648886455,2.0,1.0,99.0,0.000123,0.0,150000.35009400122,0.0,0.200133,0.894161,0.0,0.0,0.267219,0.0
SOLS,LONG,0.3256868340466837,0.3256868340466837,0,0.1954,watchlist_error: No OHLCV data returned for ticker=SOLS,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.000534,0.0,127367.9239842174,0.0,1.207957,,1.0,0.0,0.0,0.0
NPO,LONG,0.32334943796376087,0.32334943796376087,0,0.194,watchlist_error: No OHLCV data returned for ticker=NPO,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.004579,0.0,0.0011804630768085462,0.0,1.0,,0.0,0.0,0.0,0.0
MCHP,LONG,0.3164606900250746,0.3164606900250746,0,0.1899,watchlist_error: No OHLCV data returned for ticker=MCHP,none,none,,,unknown,,,,,,,,,,,,,,,0.8402268607390917,2.0,1.0,99.0,0.000296,0.0,276.79425045409766,0.0,588.850261,,0.0,0.0,0.295831,0.0
ULTA,LONG,0.2960528321070404,0.2960528321070404,0,0.1776,watchlist_error: No OHLCV data returned for ticker=ULTA,none,none,,,unknown,,,,,,,,,,,,,,,0.8817593515191435,4.0,1.0,0.7670410389182835,0.000256,0.000163,2194.860061799041,2861.4636641793422,9.75,2.208333,0.0,2.0,0.022657,0.352691
XHB,SHORT,0.3601777525934436,0.3601777525934436,0,0.2161,watchlist_error: No OHLCV data returned for ticker=XHB,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.001493,0.0,0.019689214920688473,,2000.0,0.0,0.0,0.0,0.0
SOFI,SHORT,0.3456583360752859,0.3456583360752859,0,0.2074,watchlist_error: No OHLCV data returned for ticker=SOFI,none,none,,,unknown,,,,,,,,,,,,,,,0.14618662292484566,2.0,1.0,0.14618662292484566,5.3e-05,0.000422,59785.29246379569,408965.5487460793,0.108018,1.587824,0.0,0.0,0.0,0.0
CAT,SHORT,0.29690492081951275,0.29690492081951275,0,0.1781,watchlist_error: No OHLCV data returned for ticker=CAT,none,none,,,unknown,,,,,,,,,,,,,,,0.988764106823921,3.0,1.0,0.503198031442286,3e-05,7.3e-05,0.06824177231763223,0.06780806765284333,1.111111,35.186445,0.0,1.0,0.0,0.495152
XYZ,SHORT,0.2877804616821744,0.2877804616821744,0,0.1727,watchlist_error: No OHLCV data returned for ticker=XYZ,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,8.4e-05,0.0,43303.9696098096,,4.333333,0.0,0.0,0.0,0.0
CVNA,SHORT,0.2413773738493445,0.2413773738493445,0,0.1448,watchlist_error: No OHLCV data returned for ticker=CVNA,none,none,,,unknown,,,,,,,,,,,,,,,0.15797800353492525,2.0,1.0,0.0,0.0,0.000233,0.0,88275.03871580254,,0.217432,0.0,1.0,0.0,0.136426
CIEN,LONG,0.49447555743646715,0.49447555743646715,0,0.2967,watchlist_error: No OHLCV data returned for ticker=CIEN,none,none,,,unknown,,,,,,,,,,,,,,,4633903.9370629145,3.0,1.0,99.0,0.000914,0.0,935.5850649612906,0.0,5.507367,,1.0,0.0,4e-06,0.0
FCX,SHORT,0.5416552947445685,0.5416552947445685,0,0.325,watchlist_error: No OHLCV data returned for ticker=FCX,none,none,,,unknown,,,,,,,,,,,,,,,237.5054404559827,8.0,1.0,1.1710690192790563,9.9e-05,0.000844,32558.4151008639,9267.43416054384,0.083819,58.278762,0.0,0.0,0.0,0.10157
BMO,LONG,0.47923400123492044,0.47923400123492044,0,0.2875,watchlist_error: No OHLCV data returned for ticker=BMO,none,none,,,unknown,,,,,,,,,,,,,,,1.9047437594381609,2.0,1.0,1.9047437594381609,0.000834,0.000438,74690.29768115943,39212.77983511583,2.463054,2.074627,0.0,0.0,0.0,0.0
ONDS,LONG,0.4080386436139572,0.4080386436139572,0,0.2448,watchlist_error: No OHLCV data returned for ticker=ONDS,none,none,,,unknown,,,,,,,,,,,,,,,18.945884525402292,2.0,1.0,99.0,0.000278,0.0,58328.07693858839,0.0,1.594581,,0.0,0.0,0.050136,0.0
DOW,SHORT,0.7510668808391253,0.7510668808391253,0,0.4506,watchlist_error: No OHLCV data returned for ticker=DOW,none,none,,,unknown,,,,,,,,,,,,,,,14.157532367595755,11.0,1.0,0.2143472246157622,0.000729,0.002725,61512.95759916892,239148.41020777056,2.468332,168.902873,1.0,0.0,0.521266,0.06264
DG,SHORT,0.5137177829474397,0.5137177829474397,0,0.3082,watchlist_error: No OHLCV data returned for ticker=DG,none,none,,,unknown,,,,,,,,,,,,,,,7929647.062656417,3.0,1.0,0.5609953090458994,8.6e-05,0.009398,31675.61347484856,28231.620625063842,0.148438,0.204772,1.0,0.0,0.0,0.0
AMD,SHORT,0.4850352823510158,0.4850352823510158,0,0.291,watchlist_error: No OHLCV data returned for ticker=AMD,none,none,,,unknown,,,,,,,,,,,,,,,1.82888963802451,10.0,1.0,0.3991956522173918,8.3e-05,0.0002,62500.708350047986,365322.08038852573,0.139427,2.354687,0.0,0.0,0.63541,0.611516
CM,SHORT,0.38377321989289864,0.38377321989289864,0,0.2303,watchlist_error: No OHLCV data returned for ticker=CM,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.000516,0.0,54240.950564239945,,25.103448,0.0,0.0,0.0,0.0
KBH,LONG,0.45,0.45,0,0.27,watchlist_error: No OHLCV data returned for ticker=KBH,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.006531,0.0,0.0015315158114357459,0.0,46.747664,,0.0,0.0,0.0,0.0
TSLA,LONG,0.4033057857142857,0.4033057857142857,0,0.242,watchlist_error: No OHLCV data returned for ticker=TSLA,none,none,,,unknown,,,,,,,,,,,,,,,4.278650864780082,7.0,1.0,4.812518607228495,6.9e-05,1.5e-05,382199.3338746035,105890.31511844485,0.282022,0.16445,0.0,1.0,0.566281,0.56818
HPE,LONG,0.35534042575290165,0.35534042575290165,0,0.2132,watchlist_error: No OHLCV data returned for ticker=HPE,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.000331,0.0,111734.15651999897,0.0,2.495798,,0.0,0.0,0.0,0.0
QQQ,LONG,0.3561421797739597,0.3561421797739597,0,0.2137,watchlist_error: No OHLCV data returned for ticker=QQQ,none,none,,,unknown,,,,,,,,,,,,,,,2.8360911871786945,2.0,1.0,99.0,8e-06,0.0,138352.74360903233,0.0,0.317179,,1.0,0.0,0.413557,0.0
TLT,LONG,0.3544295194117923,0.3544295194117923,0,0.2127,watchlist_error: No OHLCV data returned for ticker=TLT,none,none,,,unknown,,,,,,,,,,,,,,,2.8034884624583394,6.0,1.0,2.137658831302548,9.9e-05,4.6e-05,48298.83366512854,112971.3333060225,0.217988,0.258564,1.0,0.0,0.448491,0.0
REAL,LONG,0.6000000000000001,0.6000000000000001,0,0.36,watchlist_error: No OHLCV data returned for ticker=REAL,none,none,,,unknown,,,,,,,,,,,,,,,0.0,1.0,1.0,99.0,0.049728,0.0,432983.9444528204,0.0,27.786111,,0.0,0.0,0.0,0.0
DDOG,LONG,0.5913262978690774,0.5913262978690774,0,0.3548,watchlist_error: No OHLCV data returned for ticker=DDOG,none,none,,,unknown,,,,,,,,,,,,,,,13.697076086564072,6.0,1.0,99.0,0.000957,0.000411,15965.992976174135,96.65054245888194,2.991797,1.185534,1.0,0.0,0.570349,0.445388
AG,LONG,0.573101542880702,0.573101542880702,0,0.3439,watchlist_error: No OHLCV data returned for ticker=AG,none,none,,,unknown,,,,,,,,,,,,,,,1.2200177046314367,3.0,1.0,99.0,0.001346,0.0,39219.93325812063,0.0,22.874152,,2.0,0.0,0.549553,0.0
UBS,LONG,0.5594971127082983,0.5594971127082983,0,0.3357,watchlist_error: No OHLCV data returned for ticker=UBS,none,none,,,unknown,,,,,,,,,,,,,,,2585580.0226904014,3.0,1.0,99.0,0.001958,0.0,657.8811402408095,0.0,2.917258,,0.0,0.0,0.48986,0.0
