ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi,bullish_score_z_shadow,bearish_score_z_shadow
LRCX,SHORT,0.27173166473381816,2.7173166473381816,4.23,3.5277,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.5,POSITIVE,trend_continuation,12996172.49,261.4,370.0,240.0,41.62,8.14,237537.0,245858.0,1.035,128165.0,143680.0,211550.0,95.9,0.723,0.0,0.41,1.0,1.4,1.24,0.17,2,1.0,0.0,0.0,5e-06,0.0,1396.0245112873129,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.230452,0.0,0.0,,,,,48.555804,,
RBLX,SHORT,0.27113767974819214,2.7113767974819214,6.48,4.6597,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.8,NEGATIVE,retest_and_confirm,-1127075.15,,100.0,55.0,64.45,9.55,225110.0,158206.0,0.703,99413.0,104289.0,179614.0,99.0,0.909,1.73,0.71,1.0,1.4,1.47,0.17,2,1.0,99.0,1.3e-05,2.6e-05,3.424845632569974e-14,8.4218319717125805e-19,2.580858,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.429756,0.502153,0.0,0.0,,,,,4.532394,,
IWM,SHORT,0.26987342031475814,2.6987342031475814,0.0,1.6192,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5,1.0,1.4655233362543278,1.8e-05,1.3e-05,20014.696536343632,54628.12100283136,23.641631,0,1,0.599104,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.442457,0.430218,0.0,0.0,,,,,8.695279,,
BE,SHORT,0.26764980907538377,2.676498090753838,2.95,3.4632,price_validation_failed,"confirmation_volume, room_to_target, shooting_star_at_resistance","momentum_aligned, not_extended, trend_aligned",6.2,NEGATIVE,unknown,-1866586.1,,260.0,75.0,12.43,67.57,334779.0,331504.0,0.99,217534.0,208198.0,240551.0,73.0,1.215,0.0,0.0,1.0,1.2,0.23,0.52,1,1.0,0.0,0.0,2.4e-05,0.0,95353.11870869821,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.0,0.548499,0.0,0.0,,,,,8.921569,,
MO,SHORT,0.25908344310388454,2.5908344310388456,6.12,3.9514,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.1,POSITIVE,trend_continuation,3904864.03,65.07,70.0,60.0,7.59,7.78,150848.0,131528.0,0.872,72297.0,80867.0,129212.0,99.4,0.279,1.64,0.81,1.0,1.4,0.76,0.52,1,0.7,0.0,0.0,5e-06,0.0,4.3278166327259204e-13,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.466527,0.0,0.0,,,,,4.50774,,
IGV,SHORT,0.24977713192591952,2.4977713192591953,1.6,2.9089,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.9,NEGATIVE,unknown,-38242710.17,88.47,90.0,80.0,1.7,9.6,709926.0,645789.0,0.91,431300.0,372326.0,552089.0,97.0,0.394,0.0,0.0,1.0,0.0,0.19,0.41,1,1.0,0.0,0.0,0.000258,0.0,3.5740946907256395,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.161042,0.0,0.0,,,,,1.676168,,
BIDU,SHORT,0.24620228445245965,2.4620228445245966,4.1,3.301,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.2,POSITIVE,bounce_and_fail,4852929.08,123.78,150.0,100.0,21.18,19.21,197188.0,118147.0,0.599,70477.0,97285.0,147573.0,84.4,0.547,0.0,0.41,1.0,1.0,1.7,0.0,1,0.7,0.0,0.0,1.9e-05,0.0,1.352408285646426e-10,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.286234,0.0,0.0,,,,,2.751269,,
IBIT,SHORT,0.23850054691789335,2.3850054691789335,0.0,1.431,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,2e-05,5e-06,1013797.474618066,0.4985401749733038,1.811213,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6e-06,0.0,0.36312,0.430865,0.0,0.0,,,,,5.639031,,
DELL,SHORT,0.23102107074810335,2.3102107074810334,1.35,2.4201,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.3,POSITIVE,unknown,2675015.91,216.09,220.0,100.0,1.86,53.7,207532.0,286819.0,1.382,127084.0,119195.0,248072.0,84.2,0.591,0.0,0.0,1.0,0.0,0.07,0.28,2,1.0,0.0,0.0,2e-05,0.0,5.77343551588808e-06,,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.405263,0.0,0.0,,,,,1.722776,,
XLE,SHORT,0.2249113812059578,2.249113812059578,3.73,3.7436,price_validation_failed,"confirmation_volume, not_extended, room_to_target, shooting_star_at_resistance","momentum_aligned, trend_aligned",7.5,NEGATIVE,unknown,-70959704.68,,65.0,45.0,15.37,20.13,1674178.0,2851782.0,1.703,571766.0,1401728.0,2552466.0,83.1,0.276,0.0,0.71,1.0,1.2,0.31,0.5,1,1.0,0.0,0.0,0.0,0.0,50043.43753628969,,0,0,0.0,0.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.483158,0.0,0.0,,,,,1.485872,,
SATS,SHORT,0.21387379262431916,2.1387379262431914,0.0,1.2832,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,8.536101779554064e-09,0.000257,0.0001,4.208587997138178e-28,9.860679044897797e-20,2.79202,0,0,0.477696,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.236975,0.063842,0.0,0.0,,,,,1.587619,,
CMG,SHORT,0.21070545174776695,2.1070545174776694,5.07,3.9745,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,7.0,NEGATIVE,bounce_and_fail,-7541359.66,,40.0,27.5,13.48,21.99,413332.0,389022.0,0.941,174153.0,258307.0,369894.0,89.3,0.526,0.0,0.7,1.0,1.0,1.55,0.82,1,1.0,0.0,0.0,1.1e-05,0.0,492244.43488163984,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,7e-06,0.0,0.633325,0.0,0.0,,,,,1.52568,,
ARM,SHORT,0.20129252289512692,2.012925228951269,2.0,2.3465,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",3.7,POSITIVE,unknown,42665986.59,188.42,200.0,110.0,6.1,41.64,349564.0,362893.0,1.038,202673.0,169053.0,340731.0,96.3,0.762,0.0,0.0,1.0,0.0,0.0,1.0,1,1.0,0.0,0.0,4e-06,0.0,2.0698725847031346e-09,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.543282,0.0,0.0,,,,,1.842105,,
NBIS,SHORT,0.20079800356995484,2.0079800356995485,3.94,3.466,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,6.4,NEGATIVE,bounce_and_fail,-689564.03,,200.0,10.0,25.32,93.73,382789.0,326169.0,0.852,238450.0,127801.0,342707.0,76.4,0.989,0.0,0.01,1.0,1.0,1.24,0.68,1,1.0,0.0,0.0,1.7e-05,0.0,0.0024701450711968665,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.015632,0.0,0.0,,,,,2.156105,,
PG,SHORT,0.18736400287532012,1.8736400287532011,6.24,3.6488,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.2,POSITIVE,trend_continuation,16658291.32,142.74,150.0,135.0,5.06,5.45,185965.0,144337.0,0.776,96201.0,124602.0,109499.0,94.0,0.259,1.74,0.59,0.56,1.4,1.83,0.12,1,1.0,0.0,0.0,3e-06,0.0,87604.58498342895,,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.420702,0.0,0.0,,,,,1.040199,,
FSLR,SHORT,0.17658890386501397,1.7658890386501396,5.58,3.9169,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,6.8,NEGATIVE,trend_continuation,-6917915.8,,410.0,180.0,115.49,5.39,313291.0,201441.0,0.643,56952.0,79297.0,378483.0,79.5,0.617,1.6,0.74,0.14,1.4,1.18,0.52,1,1.0,0.0,0.0,9.7e-05,0.0,4.3900491413407284e-05,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.488966,0.0,0.0,,,,,1.127711,,
ASML,SHORT,0.1750327646880973,1.7503276468809732,3.54,2.8972,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.8,NEUTRAL,bounce_and_fail,,,1600.0,1400.0,9.61,4.09,69865.0,92361.0,1.322,65946.0,37438.0,58842.0,72.6,0.472,0.0,0.67,1.0,1.0,0.56,0.32,1,1.0,0.0,0.0,1e-06,0.0,652714.2896581129,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.285148,0.0,0.0,,,,,1.451613,,
AMZN,SHORT,0.1484411523461845,1.484411523461845,1.76,2.5102,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.2,NEGATIVE,unknown,-33739432.95,253.04,275.0,200.0,8.67,20.97,3041630.0,1864696.0,0.613,1290268.0,968420.0,2647638.0,78.9,0.407,0.0,0.0,1.0,0.0,0.52,0.23,2,1.0,8.284339063659795,0.0,1e-06,1.5260664094599106,0.1842110031630859,1.240876,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.282821,0.465222,0.0,0.0,,,,,1.219573,,
GS,SHORT,0.13490944307553965,1.3490944307553965,2.97,2.4855,price_validation_failed,"not_extended, pullback_to_resistance, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.6,POSITIVE,pullback_to_resistance,45844314.94,937.24,1000.0,800.0,6.7,14.64,196113.0,173865.0,0.887,96604.0,62653.0,210721.0,61.7,0.312,0.0,0.13,0.8,1.4,0.53,0.11,1,1.0,0.0,0.0,4e-06,0.0,4.305857646611055e-09,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.487953,0.0,0.0,,,,,1.269841,,
QQQ,SHORT,0.10901988776555901,1.0901988776555902,1.33,1.9641,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.1,POSITIVE,unknown,3901350025.97,652.63,660.0,600.0,1.12,8.07,3729071.0,5845901.0,1.568,3901534.0,2344000.0,3329438.0,66.6,0.21,0.0,0.0,1.0,0.0,0.05,0.28,1,1.0,0.0,0.0,5e-06,0.0,222181.1842566487,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.278435,0.0,0.0,,,,,1.093126,,
ORBS,LONG,0.4654648234965568,4.654648234965569,3.95,4.1123,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",3.0,NEUTRAL,trend_continuation,,,1.0,0.5,1.31,49.35,97545.0,55020.0,0.564,84916.0,25713.0,41936.0,2.9,1.285,0.0,0.97,1.0,1.4,0.33,0.24,1,1.0,99.0,0.000182,0.0,605.133851272888,0.0,4.004373,1,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKLO,SHORT,0.30769395280694006,3.0769395280694005,3.11,3.7115,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",6.2,NEGATIVE,unknown,-1802307.64,,200.0,50.0,194.59,26.35,331777.0,213226.0,0.643,171484.0,97231.0,276288.0,77.5,1.105,0.0,0.17,1.0,0.0,0.94,1.0,3,1.0,0.02019859805300277,3e-06,1.6e-05,3578.72691771406,88588.49778393502,0.250622,0,1,0.0,0.441747,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,1e-06,0.461233,0.750075,0.0,0.0,,,,,0.45,0.4199830792277306,0.3818682038231386
GEV,SHORT,0.2636776338406107,2.636776338406107,2.3,3.1884,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.9,NEUTRAL,unknown,,,1200.0,800.0,7.55,28.3,83351.0,101163.0,1.214,63061.0,47296.0,74157.0,67.5,0.522,0.0,0.0,1.0,0.0,0.3,1.0,8,1.0,1.7545742525481904,2e-06,4e-06,860.2150029339473,817.1165566087672,0.919405,1,0,0.331064,0.430751,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.099658,0.0,0.0,0.0,,,,,0.877918,,
MGM,LONG,0.432655491073725,4.32655491073725,4.45,4.2183,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",3.6,NEUTRAL,ema_pullback,,,40.0,30.0,2.12,23.41,84750.0,69252.0,0.817,40759.0,34817.0,78426.0,98.2,0.491,1.67,0.5,0.0,1.2,1.0,0.08,3,1.0,99.0,2.7e-05,0.0,130.10906280149416,0.0,2.869454,0,0,0.044409,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGV,LONG,0.3703493002039038,3.7034930020390378,6.45,4.5067,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,3.6,NEGATIVE,trend_continuation,-38242710.17,88.47,90.0,80.0,1.7,9.6,709926.0,645789.0,0.91,431300.0,372326.0,552089.0,97.0,0.394,1.83,0.0,1.0,1.4,1.81,0.41,3,1.0,5.7795541627458045,3.6e-05,6e-06,181214.01443331648,62708.64822113671,1.577266,1,1,0.370429,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,5e-06,0.400576,0.187359,0.0,0.0,,,,,3.071322,0.62498141263968,0.730928861270196
RGTI,LONG,0.36977965543791025,3.6977965543791025,6.23,4.6979,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.9,POSITIVE,trend_continuation,271712.1,18.96,20.0,14.0,5.46,26.18,325398.0,325141.0,0.999,290196.0,120455.0,239888.0,62.2,1.032,2.06,0.22,1.0,1.4,0.83,0.72,3,0.7,99.0,5.3e-05,0.0,59704.09079482349,0.0,0.522106,0,0,0.013018,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVAV,SHORT,0.42840225205819266,4.284022520581926,5.98,4.476,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",none,2.7,NEUTRAL,unknown,,,250.0,210.0,18.29,0.64,33460.0,22845.0,0.683,22724.0,12515.0,21066.0,78.8,0.758,1.55,0.52,0.9,1.4,0.61,1.0,7,1.0,99.0,2.1e-05,6.2e-05,6.327229825626697e-07,1.1520234740298317e-09,0.513043,0,0,0.007093,9.4e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,0.869623,,
PAAS,SHORT,0.4012059728071416,4.012059728071416,5.3,4.176,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,2.9,POSITIVE,trend_continuation,2705360.2,56.77,60.0,55.0,5.73,3.08,195683.0,67969.0,0.347,59295.0,40523.0,163834.0,66.6,0.621,0.0,0.95,1.0,1.4,1.53,0.42,12,1.0,0.3656752428520176,1.4e-05,2.9e-05,124.09060683687977,113.115493654112,0.138323,1,2,0.0,0.014135,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145739,,
WYNN,SHORT,0.2838464347376148,2.838464347376148,5.01,4.3422,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",7.1,NEGATIVE,retest_and_confirm,-1701881.98,106.56,120.0,62.5,12.6,41.35,214481.0,76442.0,0.356,49060.0,71549.0,170314.0,71.9,0.43,0.0,0.77,1.0,1.4,1.78,0.05,3,1.0,99.0,3e-06,2.5e-05,0.4818876638044896,7.193629362832469e-07,0.307292,1,1,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.367336,0.0,0.0,0.0,,,,,0.355765,0.39148401512513403,0.3498356837330293
SJM,LONG,0.497167219107514,4.97167219107514,5.08,5.0298,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.1,NEUTRAL,trend_continuation,,,100.0,90.0,3.49,6.86,26091.0,7285.0,0.279,3963.0,21671.0,7742.0,87.9,0.303,0.0,0.83,1.0,1.4,1.85,0.0,4,1.0,99.0,9.1e-05,6e-06,74074.1202476838,6.056284936513588e-32,3.143192,1,0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.413642,0.0,0.0,0.0,,,,,2.108527,0.5778538255994282,0.3978400915792585
CVS,LONG,0.48733642397180327,4.873364239718033,5.96,4.7447,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,2.6,POSITIVE,support_ema_confluence,25170972.65,77.58,80.0,70.0,3.12,9.77,203988.0,150414.0,0.737,124228.0,51173.0,179001.0,82.4,0.376,1.73,0.63,0.64,1.6,1.31,0.05,17,1.0,99.0,1.6e-05,7e-06,1.3206089086528274,2.4572252064851548e-06,11.599737,0,0,0.0,0.009661,,,,,,,,,,,,,,,,,,,,,,,,,,,0.562937,,
SQQQ,LONG,0.3948313095238095,3.9483130952380954,1.79,3.5912,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.4,POSITIVE,unknown,11508648.6,55.35,74.5,55.0,34.61,0.62,237254.0,75531.0,0.318,216111.0,46524.0,50150.0,59.7,0.609,0.0,0.0,1.0,0.0,0.04,0.75,4,1.0,13.719847034967747,0.0,0.0,10240.996722111895,2239.3099637358973,5.951728,2,0,0.284305,0.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.692842,0.0,0.0,0.0,,,,,0.167439,0.4616432144348522,0.42831868315129185
AFRM,LONG,0.32098901817174275,3.2098901817174275,6.86,4.9229,watchlist_reeval_failed,"momentum_aligned, pullback_to_support, room_to_target, trend_aligned","confirmation_volume, not_extended",6.3,NEGATIVE,pullback_to_support,-869666.46,,75.0,50.0,12.51,24.99,142466.0,138570.0,0.973,104731.0,54619.0,121686.0,94.8,0.873,2.76,0.0,1.0,1.4,1.6,0.11,2,1.0,99.0,1.2e-05,0.0,4936.609989068989,0.0,1.997113,0,0,0.001757,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDGL,SHORT,0.6037166980952381,6.037166980952381,3.13,4.9376,watchlist_reeval_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.9,NEUTRAL,bounce_and_fail,,,570.0,500.0,7.35,5.84,11504.0,2724.0,0.237,1446.0,6083.0,6699.0,87.7,0.625,0.0,0.57,1.0,1.0,0.45,0.11,7,1.0,99.0,0.000142,0.000331,67909.25999364065,9.603295294580898e-07,38.380952,1,0,0.0,0.499771,,,,,,,,,,,,,,,,,,,,,,,,,,,2.474916,,
TLT,SHORT,0.35811653562093204,3.58116535620932,5.33,4.0496,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",3.3,POSITIVE,trend_continuation,598868935.16,86.92,90.0,85.0,3.55,2.2,4670167.0,2856498.0,0.612,2052460.0,1447078.0,4027127.0,21.6,0.104,1.63,0.95,0.67,1.4,0.58,0.1,8,1.0,0.06344705282544118,1e-06,1.8e-05,44242.52107111995,99616.29219257887,0.137404,0,1,0.0,0.69585,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.0,0.461059,0.0,0.0,,,,,0.226061,,
SHAK,SHORT,0.3567281085465383,3.567281085465383,4.43,4.2126,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.5,NEUTRAL,bounce_and_fail,,,100.0,90.0,0.29,9.74,13458.0,17927.0,1.332,7405.0,6681.0,17299.0,96.8,0.652,0.0,0.73,1.0,1.0,1.7,0.0,1,1.0,0.0,0.0,5.5e-05,0.0,2.834820323833582e-06,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.181818,,
APP,SHORT,0.29487748241203926,2.9487748241203926,3.31,3.1674,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",3.5,POSITIVE,bounce_and_fail,3932499.56,480.44,600.0,200.0,25.17,58.28,184988.0,130581.0,0.706,108634.0,72357.0,134578.0,90.0,0.871,0.0,0.31,1.0,1.0,0.83,0.17,10,1.0,0.04827305568088092,2e-06,4e-06,913.8201434440132,12620.154667440313,0.80603,1,3,0.559248,0.065935,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139874,,
EWY,LONG,0.38598082882815077,3.8598082882815077,5.33,4.7489,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",6.1,NEGATIVE,trend_continuation,-4066836.74,,160.0,105.0,4.17,31.64,302382.0,234990.0,0.777,213599.0,218437.0,105336.0,75.6,0.522,2.02,0.0,0.0,1.4,1.71,0.21,4,1.0,1.796402434813133,4.5e-05,1.1e-05,127721.82056235061,213296.00442615175,0.259767,2,0,0.057091,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.760402,0.544137,0.0,0.0,,,,,0.017673,,
AMGN,SHORT,0.4546045946115649,4.546045946115649,5.3,4.903,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.2,NEUTRAL,trend_continuation,,,400.0,300.0,15.68,13.24,47705.0,41369.0,0.867,22357.0,27515.0,39202.0,97.1,0.33,1.56,0.67,0.36,1.4,1.32,0.0,5,1.0,99.0,0.0,1e-05,2541.8528410654853,3.085970730373673e-07,5.8,0,3,0.0,0.322168,,,,,,,,,,,,,,,,,,,,,,,,,,,3.437154,,
ASPI,LONG,0.4285714285714286,4.2857142857142865,5.92,5.5589,watchlist_reeval_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none,8.2,NEUTRAL,ema_pullback,,,10.0,5.0,83.65,8.17,124437.0,32627.0,0.262,26486.0,51749.0,78829.0,50.7,1.228,1.74,0.52,1.0,1.2,1.01,0.45,1,0.7,99.0,0.000461,0.0,1.8525521165614533e-20,0.0,24.32,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMH,LONG,0.423834289569241,4.23834289569241,6.1,4.6892,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",3.7,POSITIVE,trend_continuation,28696653.31,472.02,605.0,405.0,28.16,14.2,384036.0,837234.0,2.18,508877.0,352522.0,359871.0,76.9,0.395,2.39,0.0,0.0,1.4,1.98,0.33,14,1.0,2.5063587739718316,1.1e-05,7e-06,22003.65493700515,15802.43790231382,1.985273,1,2,0.114059,0.236979,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.150398,0.292652,0.0,0.0,,,,,16.447795,0.5548691424183435,0.5798336526996704
