ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,entry_price,stop_price,target_1,rr_ratio,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth
IWM,SHORT,0.5780117564678708,5.780117564678708,2.52,5.2461,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",8.0,NEGATIVE,bounce_and_fail,-164024672.17,,270.0,250.0,0.4,7.04,2678388.0,7287454.0,2.721,3877405.0,1979268.0,4109169.0,60.2,0.223,0.0,0.0,1.0,1.0,0.28,0.24,,,,,17.69021132904637,13,1.0,0.13776998153443323,1e-05,4.3e-05,56158.38769925933,254765.16670117062,2.485158,3.31343,2,0,0.50149,0.336111
ARKK,SHORT,0.5703029401155375,5.703029401155375,2.73,5.5105,price_validation_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",9.2,NEGATIVE,bounce_and_fail,-6740867.46,,78.0,70.0,1.78,8.66,268482.0,353723.0,1.317,328458.0,143308.0,150439.0,46.4,0.405,0.0,0.0,0.79,1.0,0.38,0.56,,,,,9.33190609191944,8,1.0,0.09845185543182149,3.3e-05,9.9e-05,1590.194493018362,9691.200756208691,1.247108,0.997719,0,2,0.10081,0.513278
ERAS,SHORT,0.5576434027289965,5.576434027289965,3.11,4.8012,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.4,NEUTRAL,bounce_and_fail,,,22.5,15.0,26.69,15.54,87821.0,17802.0,0.203,17464.0,13340.0,74819.0,72.9,1.536,0.0,0.49,1.0,1.0,0.62,0.0,,,,,1021.6088025379833,5,1.0,3.496447185932085,3.3e-05,6.3e-05,15568.661763956834,1113.1772436458618,3.153132,4.338669,0,1,0.0,0.016768
AXTI,SHORT,0.536108760591897,5.3610876059189705,0.0,3.2167,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,45.31410630012192,9,1.0,92.48211798353567,0.002622,0.00047,1437127.4823966648,31079.034817358148,1.136986,0.315976,1,1,0.779154,0.616902
DG,SHORT,0.535995022695763,5.359950226957631,5.02,5.766,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned","continuation_pattern, momentum_aligned",7.9,NEUTRAL,unknown,,,145.0,115.0,16.7,7.44,44649.0,49146.0,1.101,26170.0,26866.0,40759.0,46.7,0.341,2.14,0.91,1.0,0.0,0.26,0.71,,,,,708171585566492.4,5,1.0,99.0,2.1e-05,8e-05,253.55593399951445,1.0741292326475745e-12,0.462884,2.686932,0,0,0.0,0.000192
LRCX,SHORT,0.5224441567876107,5.224441567876107,0.0,3.1347,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2.0114989291525904,24,1.0,0.3736795869364241,1e-05,9e-06,8085.131252841395,25570.449794518852,4.958935,3.911034,6,3,0.581402,0.798398
SOXS,SHORT,0.5185159735400132,5.185159735400132,0.0,3.1111,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1.2776251495939117,2,1.0,2.5552502991878234,0.00027,0.000107,2832.0871538662527,1108.3404059345658,167.111111,66.444444,0,1,0.0,0.0
FSLR,SHORT,0.5162906371428571,5.162906371428571,6.48,5.8055,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, trend_aligned",room_to_target,6.4,NEGATIVE,retest_and_confirm,-30316169.01,191.68,410.0,180.0,113.9,6.09,326724.0,220055.0,0.674,95932.0,74828.0,376019.0,75.4,0.607,1.56,0.69,0.19,1.4,1.82,0.83,,,,,82.26679387441108,6,1.0,6.512690555254794,4e-06,0.000112,32625.58346544329,2504.7699709238595,1.729384,0.639613,2,1,0.000165,0.455794
UPST,SHORT,0.48334027240868604,4.83340272408686,0.0,2.9,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1.096866647781126,8,1.0,2.0761348711258583,0.000116,5.5e-05,5656.293638319898,2724.4345812912293,3.314119,4.985425,0,0,0.663,0.629801
CRDO,SHORT,0.47464164087325333,4.746416408732533,0.0,2.8478,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,274.15229275957046,13,1.0,0.3731022014296965,2.6e-05,3.7e-05,33169.784377215175,55564.17291648127,0.339019,1.000296,1,3,0.16342,0.344428
DELL,SHORT,0.45546024403556445,4.554602440355644,0.0,2.7328,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,29.099495463379377,19,1.0,0.29250771101518136,1.6e-05,2.2e-05,133.67599977998157,411.29992568209366,1.060116,0.624476,2,5,0.684501,0.329151
SNDK,SHORT,0.4531836044353249,4.531836044353249,0.0,2.7191,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2.505634842086769,12,1.0,1.8805532090987174,1.6e-05,1e-05,125340.63177617914,47607.81150147775,2.118588,3.974246,0,0,0.28581,0.567189
PDD,SHORT,0.4418890635551687,4.418890635551687,0.0,2.6513,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,48.75109896609701,23,1.0,2.8596537811189093,8e-06,6e-06,7293.137186504782,3967.221536677551,20.933944,1.825308,1,2,0.384916,0.56232
BABA,SHORT,0.43852269496718754,4.385226949671876,0.0,2.6311,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,7.419226512474079,31,1.0,12.318135704022659,1e-05,2e-06,55248.59737274642,12894.785482414733,0.873273,2.0477,15,2,0.841963,0.71211
XLV,SHORT,0.43845173809523813,4.384517380952381,6.38,5.7863,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,8.4,NEGATIVE,retest_and_confirm,-35143315.49,,150.0,70.0,2.18,52.32,118706.0,308376.0,2.598,49950.0,106290.0,270842.0,67.2,0.168,1.78,0.72,0.53,1.4,1.69,0.27,,,,,17.298022157034097,8,1.0,1.0249043743289643,0.0,0.0,2965.639434624963,964.5255723057599,0.691592,26.216456,0,2,0.033697,0.334991
KOD,SHORT,0.43417437255558,4.3417437255558,0.0,2.605,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3.892994262195538e+25,4,1.0,41.085682622959894,8e-05,2.5e-05,62727.46848165966,1526.7476278124607,7.299678,24.390244,1,1,0.0,0.0
U,SHORT,0.42253969780440626,4.225396978044063,0.0,2.5352,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,13.411374038562473,11,1.0,3.3197979063454093,0.000128,1.8e-05,36626.72484351976,29420.846992733717,6.032184,9.227069,1,0,0.374878,0.112234
OKLO,SHORT,0.39424668768251303,3.9424668768251303,0.0,2.3655,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,0.8975253095270165,8,1.0,1.1140963445280598,2.5e-05,2.1e-05,5032.383284754509,4517.00906252077,0.253805,2.98355,0,1,0.705043,0.628205
HD,SHORT,0.38876012907870594,3.8876012907870594,6.04,4.9558,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.0,NEUTRAL,retest_and_confirm,,,350.0,300.0,3.4,11.37,126576.0,106762.0,0.843,94007.0,47641.0,91690.0,63.3,0.266,1.94,0.9,0.86,1.4,0.79,0.15,,,,,5.360906594961602e+16,15,1.0,99.0,2e-06,4e-06,36.34042516482804,5.022950263527112e-08,0.297864,2.036933,0,1,3.9e-05,0.06002
OGN,SHORT,0.38692506767675094,3.8692506767675097,0.0,2.3216,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3582651611798278.0,6,1.0,99.0,0.000149,1.8e-05,1490.1794366372387,0.003048018181161609,8.875528,162.220339,2,0,0.0,0.0
VFC,SHORT,0.38180381022746895,3.8180381022746896,1.1,3.379,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.7,POSITIVE,unknown,183211.14,19.8,30.0,10.0,51.67,49.44,174063.0,254734.0,1.463,78989.0,22604.0,327204.0,28.0,0.514,0.0,0.0,1.0,0.0,0.07,0.03,,,,,0.15552244948376215,2,1.0,0.0,0.0,4.8e-05,0.0,18290.91649341408,,7.207143,0,1,0.0,0.134591
BA,SHORT,0.37858824431680116,3.7858824431680116,0.0,2.2715,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,212.86675336157722,15,1.0,0.07993894926857135,4e-06,4e-06,331.27109580404607,2072.025582241972,0.096415,0.327993,0,3,0.294879,0.525284
SPXL,SHORT,0.37704702861686007,3.770470286168601,0.0,2.2623,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,24242249.9228837,2,1.0,99.0,2.7e-05,1.1e-05,575.7097140272456,1.187409823466507e-05,0.391667,5.3,0,1,0.0,0.0
TSM,SHORT,0.3711972252040557,3.7119722520405567,5.11,4.329,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,4.7,POSITIVE,bounce_and_fail,52608793.29,367.45,370.0,300.0,0.69,18.36,799851.0,949141.0,1.187,664644.0,324766.0,759582.0,68.4,0.421,0.0,0.53,1.0,1.0,1.58,1.0,,,,,8.765232507777672,18,1.0,0.1580598036989525,3e-06,8e-06,88178.35806880958,446303.77113087085,0.147733,0.548981,3,3,0.601608,0.187263
PONY,SHORT,0.36018105974564496,3.6018105974564496,0.0,2.1611,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3519.098710391749,3,1.0,0.02796195401688031,6.9e-05,6e-06,4.86213086399666e-22,3.477676031554481e-20,0.716494,32.627119,1,1,0.020603,0.0
USO,SHORT,0.35712645798075604,3.5712645798075604,0.0,2.1428,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5,0.7,3.6846004761998525,0.000576,0.000158,24067.784969884608,9797.989683826105,0.068593,0.104665,1,1,0.221027,0.461837
ACMR,SHORT,0.3555522769182363,3.555522769182363,5.24,4.3298,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,4.9,NEUTRAL,retest_and_confirm,,,60.0,39.0,24.95,18.78,37784.0,10486.0,0.278,30183.0,299.0,17788.0,90.6,0.884,0.0,0.74,1.0,1.4,1.59,0.51,,,,,195.68375594974174,4,1.0,0.7970472243375141,1.7e-05,4.1e-05,0.002943218664418397,0.0012308842665563627,0.120273,0.946634,1,0,0.0,0.007111
WGS,SHORT,0.3505627687166889,3.505627687166889,5.95,4.5578,price_validation_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.1,NEUTRAL,ema_rally,,,90.0,60.0,35.34,9.77,12322.0,5413.0,0.439,10672.0,3780.0,3283.0,80.8,1.099,2.26,0.94,0.72,1.2,0.78,0.06,,,,,1.1414626319950669e+17,2,1.0,0.0,0.0,5e-05,0.0,183.11566004720657,,,0,1,0.0,0.0
COHR,SHORT,0.3505085974599142,3.505085974599142,0.0,2.1031,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3089186.630159176,8,1.0,61.57438742595354,2.7e-05,3e-06,39559.07898931529,1927.3799046829583,0.732656,4.602972,1,0,0.003213,2e-06
ASML,SHORT,0.34846869047619045,3.4846869047619045,5.77,4.6533,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,5.9,NEUTRAL,trend_continuation,,,1470.0,1100.0,3.15,22.81,98858.0,116345.0,1.177,123001.0,30373.0,61829.0,68.4,0.461,0.0,0.84,0.76,1.4,1.77,1.0,,,,,3.076048411899581,3,1.0,1.1876985294795412,0.0,1e-06,89563.4459023582,37704.62102938092,0.047323,5.081152,0,0,0.0,0.171895
IBKR,SHORT,0.3467606388570615,3.4676063885706148,2.65,4.0288,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",7.5,NEUTRAL,bounce_and_fail,,,80.0,50.0,1.41,36.62,84890.0,53119.0,0.626,32039.0,40406.0,65564.0,52.0,0.402,0.0,0.0,1.0,1.0,0.34,0.31,,,,,2.2016743894327155,6,1.0,0.1794843391530541,8e-06,1.2e-05,21897.753453969588,122003.69991777623,1.435473,1.975724,0,0,0.30402,0.625374
IGV,SHORT,0.34417390914499335,3.4417390914499335,0.0,2.065,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,16.6182774162011,9,1.0,35.04997774052132,9.3e-05,1.8e-05,158680.87591846444,5659.093320015625,0.354176,0.288442,1,2,0.369735,0.69086
DIA,SHORT,0.34261593904761906,3.4261593904761907,0.0,2.0557,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5.313884464572192,3,1.0,1.676149937944104,0.0,0.0,668.3629679038434,199.37445713347984,2.672515,2.394172,1,1,0.0,0.423852
SBAC,SHORT,0.3305001330789783,3.305001330789783,1.97,3.0435,price_validation_failed,"momentum_aligned, room_to_target","confirmation_volume, continuation_pattern, not_extended, trend_aligned",4.0,NEUTRAL,unknown,,,230.0,170.0,5.21,22.24,10221.0,2888.0,0.283,9568.0,2717.0,824.0,94.0,0.35,0.0,0.0,1.0,0.0,0.97,0.0,,,,,2688782624.4209714,2,1.0,0.0,0.0,6e-06,0.0,2020.7605542326041,,2.491429,0,0,0.0,0.0
META,SHORT,0.3203458616338542,3.203458616338542,2.76,3.1497,price_validation_failed,"pullback_to_resistance, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",3.6,POSITIVE,pullback_to_resistance,34998.05,,750.0,500.0,11.57,25.62,1990983.0,965271.0,0.485,958453.0,542842.0,1454959.0,84.7,0.425,0.0,0.0,1.0,1.4,0.23,0.12,,,,,5.792675620317392,9,1.0,0.25414982381633516,0.0,2e-06,114561.92152675516,128790.08565721892,0.081017,0.257892,0,2,0.05329,0.544369
NKE,SHORT,0.3099800374687078,3.099800374687078,0.0,1.8599,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,39.94493208359293,20,1.0,1.3012209934455516,3.2e-05,1e-05,2068.568401230592,2952.3248166204467,1.212569,0.522655,2,0,0.581263,0.343394
COST,SHORT,0.3091615,3.091615,0.0,1.855,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2032.7103592324606,14,1.0,0.6227055914726501,2e-06,1e-06,1311.8365458920684,2106.6721800099426,2.881463,0.390246,2,3,0.052736,0.263261
GOOGL,SHORT,0.3081647380952381,3.081647380952381,0.0,1.849,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3.7918591059437943,16,1.0,1.226069344262717,2e-06,0.0,29219.692555608868,39720.01079756735,0.117743,0.043434,2,2,0.770515,0.610973
ON,SHORT,0.30171080048211596,3.01710800482116,0.0,1.8103,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,95.86757944980864,9,1.0,99.0,3.1e-05,5e-06,41515.87620847033,107.19703071106373,1.526173,1.317685,0,1,0.592765,0.369787
ASTS,SHORT,0.2906002214597998,2.906002214597998,5.17,4.364,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target",trend_aligned,6.8,NEGATIVE,ema_rally,-5467257.53,88.92,100.0,80.0,12.44,10.05,603393.0,302103.0,0.501,360313.0,131123.0,414060.0,67.1,1.069,0.0,0.92,0.68,1.2,1.51,0.85,,,,,21.457040347191676,5,1.0,0.028308640788656074,3e-06,1.2e-05,6143.341347919806,54253.23484960098,0.02069,0.192683,0,0,0.0,0.47427
QQQ,SHORT,0.27869709844373286,2.7869709844373287,2.36,3.6615,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",7.8,NEGATIVE,bounce_and_fail,-4857815.54,,650.0,570.0,1.84,10.7,4183835.0,6329521.0,1.513,5210821.0,2013161.0,3289374.0,63.7,0.205,0.0,0.0,1.0,1.0,0.08,0.28,,,,,1.8750666795486908,4,1.0,0.23484087630157627,1e-06,2e-06,221349.30942722416,314183.3921947123,0.035318,2.193649,0,0,0.0,0.30428
DAL,SHORT,0.2763677374687078,2.763677374687078,4.1,3.6918,price_validation_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",5.4,POSITIVE,pullback_to_resistance,18405062.78,70.12,80.0,65.0,14.07,7.32,389464.0,345546.0,0.887,403035.0,145260.0,186715.0,34.1,0.423,0.0,0.55,1.0,1.4,0.85,0.3,,,,,64.40762250633809,7,1.0,0.14384481334183144,3e-06,1e-05,1548.4155195171197,8073.3647092169385,0.191401,0.198223,0,0,0.071555,0.451852
APP,SHORT,0.2755081728882297,2.7550817288822973,0.0,1.653,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,12.315365726595838,11,1.0,1.5625227174852216,3e-06,4e-06,10152.53017736508,11370.668478333295,1.997103,0.155801,2,2,0.590328,0.377163
PATH,LONG,0.3709657620500222,3.709657620500222,5.26,4.7328,watchlist_reeval_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,6.5,POSITIVE,ema_pullback,1895623.07,10.81,15.0,10.0,38.7,7.54,648836.0,207246.0,0.319,480212.0,20026.0,355844.0,45.0,0.635,0.0,0.96,1.0,1.2,1.72,0.37,,,,,313.6076513863009,4,1.0,22.948986190461564,5e-05,1.1e-05,0.4144588278020525,0.05418001793573566,0.826161,0.131374,0,0,0.003317,0.0
QCOM,LONG,0.3543101216504069,3.543101216504069,4.69,3.9586,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",3.9,POSITIVE,ema_pullback,37782055.65,134.26,145.0,125.0,8.03,6.87,313605.0,243934.0,0.778,195329.0,87659.0,274551.0,88.5,0.431,0.0,0.47,1.0,1.2,1.96,0.06,,,,,111966.6209690094,13,1.0,1.1373700740496642,6e-06,3e-06,21028.20607928687,29581.514842450346,1.07228,0.125274,2,1,0.155425,0.308743
AVGO,LONG,0.3530300044909971,3.530300044909971,6.57,4.2162,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,2.4,POSITIVE,trend_continuation,295935163.84,397.63,400.0,300.0,0.6,24.55,947869.0,1027369.0,1.084,669619.0,309451.0,996168.0,25.8,0.432,2.54,0.0,0.34,1.4,1.92,0.37,,,,,4.9341016876662085,13,1.0,0.6339718702508593,2e-06,1e-06,35807.576846352014,188271.11278708707,0.212964,0.1675,0,0,0.791947,0.077048
NET,SHORT,0.46899224518453525,4.689922451845352,3.23,4.474,watchlist_reeval_failed,"confirmation_volume, not_extended, resistance_ema_confluence","momentum_aligned, room_to_target, trend_aligned",5.8,NEGATIVE,resistance_ema_confluence,-3409392.97,,200.0,160.0,1.25,19.0,160584.0,105259.0,0.655,115578.0,46397.0,103868.0,98.3,0.828,0.0,0.99,0.0,1.6,0.03,0.61,,,,,6116.156791785524,18,1.0,1.0344512183472827,7e-06,4.5e-05,10368.906632082797,5011.791009656765,1.886654,0.570593,0,2,0.098726,0.204058
SLV,LONG,0.5155005752116845,5.155005752116844,6.34,5.5995,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.6,POSITIVE,trend_continuation,147993417.76,71.04,100.0,70.0,40.82,1.43,5897756.0,3434891.0,0.582,3259907.0,2387898.0,3684842.0,57.5,0.541,1.57,0.68,1.0,1.4,1.4,0.29,,,,,1.4871649625992196,7,1.0,5.094773250821516,4.5e-05,9e-06,395202.65907177905,103426.95402143856,13.018591,0.041813,1,2,0.514419,0.428374
GEV,SHORT,0.47660077305686277,4.766007730568628,3.77,4.614,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.5,NEUTRAL,bounce_and_fail,,,1000.0,600.0,1.88,38.87,92955.0,108613.0,1.168,90848.0,33240.0,77480.0,73.6,0.528,0.0,0.22,1.0,1.0,1.38,0.17,,,,,1667.1421184031651,15,1.0,0.2457042707663799,4e-06,8e-06,1286.375698305163,4581.0304090613,2.33303,5.190318,2,1,0.001786,0.32745
BIDU,SHORT,0.3811881356982471,3.811881356982471,2.72,3.6619,watchlist_reeval_failed,"confirmation_volume, ema_rally, room_to_target","momentum_aligned, not_extended, trend_aligned",4.7,POSITIVE,ema_rally,15779874.61,124.82,150.0,100.0,20.2,19.87,203356.0,122195.0,0.601,84139.0,83518.0,157894.0,59.3,0.488,0.0,0.0,0.26,1.2,0.26,1.0,,,,,48980.03450465007,6,1.0,99.0,1.2e-05,2.1e-05,32236.55446741592,0.6135083462244935,0.325667,2.751269,3,0,0.509213,0.0
LUNR,LONG,0.5922705962352699,5.922705962352699,5.74,5.6034,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,4.6,POSITIVE,trend_continuation,3608969.01,25.0,30.0,20.0,19.95,20.03,194542.0,122771.0,0.631,137089.0,58237.0,121987.0,72.1,1.154,1.84,0.29,0.01,1.4,1.43,0.77,,,,,4.674108130042718,6,1.0,8.682405623409192,9e-05,4.3e-05,25661.802381677102,2955.60971172421,2.538089,0.405864,0,1,0.240421,0.491092
STM,LONG,0.5546011189898563,5.546011189898563,6.09,5.7,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",5.5,NEUTRAL,trend_continuation,,,45.0,30.0,10.23,26.52,158216.0,81873.0,0.517,129031.0,32575.0,78483.0,98.8,0.643,2.29,0.0,0.0,1.4,1.4,1.0,,,,,60052.96536566958,9,1.0,9.840176418155854,3.9e-05,3e-06,40485.871857865444,14400.204374494857,3.393205,4.04535,2,0,0.105619,5e-05
B,LONG,0.4357175272622542,4.357175272622542,3.42,4.3646,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.8,POSITIVE,ema_pullback,9380031.47,42.62,50.0,30.0,17.29,29.63,482402.0,329559.0,0.683,117726.0,205350.0,488885.0,65.4,0.501,0.0,0.88,1.0,1.2,0.25,0.09,,,,,93186153833697.4,18,1.0,2.7455133463928703e-08,3.4e-05,1.1e-05,0.00031550613842344774,14364.624143876783,0.829383,1.539485,1,2,0.031382,0.037582
ACN,LONG,0.4247849387014866,4.247849387014866,4.91,4.9169,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.6,NEUTRAL,trend_continuation,,,300.0,160.0,55.72,16.95,94544.0,54637.0,0.578,49787.0,27235.0,72159.0,64.3,0.408,0.0,0.83,1.0,1.4,1.58,0.1,,,,,10756923571986.795,15,1.0,99.0,1.7e-05,4e-06,566.2751858532517,1.3509161639168202e-05,1.266236,1.116447,2,1,3.9e-05,0.263629
NTR,LONG,0.41717117777027923,4.171711777702792,5.91,4.8989,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.2,NEUTRAL,trend_continuation,,,80.0,45.0,7.92,39.3,74665.0,38552.0,0.516,46154.0,26198.0,40865.0,94.7,0.4,1.56,0.87,1.0,1.4,1.07,0.0,,,,,2259433367.90754,12,1.0,11.292183319894697,4.7e-05,1.9e-05,0.015502395997356852,0.0027456862075635195,0.608352,0.204888,0,0,0.025548,0.0
DJT,SHORT,0.6784847866666667,6.7848478666666665,6.51,6.3454,watchlist_reeval_failed,"confirmation_volume, engulfing_at_resistance, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.0,POSITIVE,unknown,1213160.07,9.84,25.0,5.0,154.07,49.19,238250.0,223313.0,0.937,62097.0,123905.0,275561.0,71.7,0.717,1.69,0.68,1.0,1.6,0.87,0.68,,,,,9.014155930929443e+21,9,1.0,0.0,0.0,0.000231,0.0,1.6569570993332974e-06,,2.655302,0,1,0.0,2e-05
DVN,SHORT,0.4168830005955876,4.168830005955876,4.13,4.1034,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",3.9,POSITIVE,ema_rally,8996848.08,45.77,50.0,40.0,9.19,12.64,269331.0,143854.0,0.534,144989.0,78599.0,189597.0,73.0,0.387,0.0,0.47,1.0,1.2,1.46,0.0,,,,,2267476.7513513085,4,1.0,99.0,1.6e-05,3.4e-05,48299.483926353394,0.3020509823258817,1.176355,2.293252,0,1,0.0,0.003119
BKNG,SHORT,0.38684772641231163,3.868477264123116,3.05,4.0292,watchlist_reeval_failed,"not_extended, pullback_to_resistance, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.9,NEGATIVE,pullback_to_resistance,-338453.98,185.69,240.0,176.0,29.31,5.17,481835.0,341067.0,0.708,219455.0,150006.0,453441.0,85.4,0.398,0.0,0.27,1.0,1.4,0.29,0.09,,,,,4.6735733475083734e+21,5,1.0,5.952882607143871e-18,0.0,6e-06,2.6160249799392015e-13,29297.010681847823,3.333333,7.277778,0,1,1.8e-05,0.0
IYR,SHORT,0.37994309828831796,3.7994309828831794,1.48,3.6837,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.7,NEUTRAL,unknown,,,102.0,45.0,0.9,55.49,57584.0,109827.0,1.907,47525.0,52768.0,67118.0,9.9,0.147,0.0,0.0,1.0,0.0,0.24,0.24,,,,,1.5458178066534913,2,1.0,0.32345338360569126,6.2e-05,0.000152,1.4740416264410743e-20,4.557199587802173e-20,0.337018,0.715961,0,0,0.0,0.0
SQQQ,SHORT,0.3718176666666667,3.7181766666666674,6.3,4.7491,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",5.0,POSITIVE,trend_continuation,12566263.89,59.18,80.0,55.0,34.93,7.23,267683.0,76521.0,0.286,257879.0,42436.0,43889.0,56.3,0.595,2.19,0.0,0.0,1.4,1.91,0.8,,,,,16.205303098394253,4,1.0,1.3590943348407345,0.0,0.0,32564.428605120378,7986.796248629899,0.094519,5.977266,0,1,0.0,0.137114
WYNN,SHORT,0.3690565774043415,3.690565774043415,3.48,3.9293,watchlist_reeval_failed,"not_extended, retest_and_confirm, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.2,POSITIVE,retest_and_confirm,546790.42,106.59,120.0,62.5,12.61,41.35,215992.0,77963.0,0.361,55605.0,71640.0,166710.0,60.2,0.414,0.0,0.56,1.0,1.4,0.47,0.04,,,,,247366282346718.66,5,1.0,99.0,3e-06,3.7e-05,1934.406193336628,0.001443842857467376,0.307292,0.310062,1,3,0.0,0.0
