ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bearish_vol_oi,bullish_score_z_shadow,bearish_score_z_shadow
PDD,SHORT,0.31218784617825013,3.1218784617825013,0.0,1.8731,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,6,1.0,99.0,2.8e-05,1.2e-05,95.73943950463187,1.1162582009161952e-19,2.443749,1,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.1561,0.150757,0.0,0.0,2.610623,,
VRT,SHORT,0.3030789902546156,3.030789902546156,1.19,2.5524,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",3.4,POSITIVE,unknown,10049603.51,314.92,350.0,135.0,11.11,57.14,198290.0,178295.0,0.899,114494.0,100507.0,161584.0,90.3,0.726,0.0,0.0,1.0,0.0,0.03,0.16,4,1.0,6.100727499912074e-05,4e-06,2.3e-05,0.001043617302101556,5.702146736415709,344.615385,0,0,0.0,0.000374,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.000431,0.163024,0.0,0.0,30.976787,,
SNOW,SHORT,0.302220478785364,3.02220478785364,0.0,1.8133,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,4.472029438665982,2.6e-05,6e-06,0.0031112971160483166,0.0006957237555610602,6.81457,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.425109,0.432589,0.0,0.0,12.748344,,
ARM,SHORT,0.2984772821269406,2.984772821269406,1.33,3.1114,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.1,NEGATIVE,unknown,-6097052.12,,200.0,110.0,15.37,36.55,324060.0,347768.0,1.073,174176.0,166235.0,331417.0,93.6,0.7,0.0,0.0,1.0,0.0,0.03,0.3,2,1.0,0.0,0.0,1e-05,0.0,1.9193411265707905e-07,,0,0,0.0,4.1e-05,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.543278,0.0,0.0,61.809942,,
SHOP,SHORT,0.2908677532587993,2.908677532587993,1.14,3.1163,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.6,NEGATIVE,unknown,-3581707.06,134.1,145.0,90.0,8.12,32.89,366344.0,237152.0,0.647,138744.0,245617.0,219135.0,91.1,0.726,0.0,0.05,1.0,0.0,0.03,0.06,1,1.0,0.0,0.0,2e-06,0.0,9.045297262301255e-11,,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.424126,0.0,0.0,104.428571,,
CIEN,SHORT,0.286613709281595,2.86613709281595,0.0,1.7197,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,3.3e-05,1e-05,0.07141235730750171,6.530439419244893e-07,22.028571,1,0,0.464773,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.613022,0.444494,0.0,0.0,8.272727,,
CRCL,SHORT,0.2840481378251077,2.8404813782510767,0.0,1.7043,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,14.084415558549262,3e-05,2.2e-05,0.026749399811392547,0.0018992197226924067,6.093117,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.852464,0.546425,0.0,0.0,5.478417,,
META,SHORT,0.2755003320710474,2.755003320710474,3.23,3.5865,price_validation_failed,"momentum_aligned, pullback_to_resistance, room_to_target","confirmation_volume, not_extended, trend_aligned",6.2,NEGATIVE,pullback_to_resistance,-26554.31,672.25,750.0,600.0,11.56,10.76,1818586.0,864697.0,0.475,664282.0,626680.0,1392321.0,80.4,0.415,0.0,0.0,1.0,1.4,0.74,0.09,2,1.0,3.15403353351569e-08,0.0,1e-06,0.042059418719694916,1333512.0972164415,154.0,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.784616,0.776307,0.0,0.0,6.085714,,
CVNA,SHORT,0.2729393565282302,2.729393565282302,0.0,1.6376,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,0.7,0.005264305547919301,7e-06,5e-06,0.021120369027127887,4.01199528311491,4.937198,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.006374,0.095211,0.0,0.0,9.722222,,
DAVE,SHORT,0.27072897020590997,2.7072897020590996,1.34,2.7356,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.9,NEUTRAL,unknown,,,310.0,210.0,20.03,18.69,13388.0,6207.0,0.464,11138.0,2398.0,6059.0,72.7,0.755,0.0,0.0,1.0,0.0,0.07,0.27,1,1.0,0.0,0.0,0.000195,0.0,0.34433364258389665,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.303384,0.0,0.0,1.312336,,
ONDS,SHORT,0.26644270354361044,2.6644270354361046,0.0,1.5987,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,0.000185,0.000109,10.06480424246875,6.915705181675948e-17,1.96531,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.176227,0.141674,0.0,0.0,3.914371,,
LRCX,SHORT,0.2577970255118429,2.577970255118429,3.32,3.705,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",7.1,NEGATIVE,bounce_and_fail,-175258.46,,370.0,240.0,40.35,8.97,227660.0,229029.0,1.006,104114.0,143516.0,209059.0,88.0,0.663,0.0,0.22,1.0,1.0,1.09,0.0,1,1.0,0.0,0.0,2e-06,0.0,517778.0638463782,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.230452,0.0,0.0,81.142857,,
BE,SHORT,0.25399768911389886,2.5399768911389886,1.91,3.563,price_validation_failed,"momentum_aligned, room_to_target","confirmation_volume, continuation_pattern, not_extended, trend_aligned",8.6,NEGATIVE,unknown,-2093910.19,,260.0,75.0,18.87,65.71,317541.0,303421.0,0.956,173944.0,211414.0,235604.0,51.4,1.143,0.0,0.0,1.0,0.0,0.67,0.23,2,1.0,0.40657126113353154,2.1e-05,6.2e-05,0.05552377718775771,0.13656591720958322,3.644377,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.320843,0.815657,0.0,0.0,93.5,,
IWM,SHORT,0.24903031657517738,2.490303165751774,1.19,2.6022,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.0,POSITIVE,unknown,586720218.23,276.78,280.0,250.0,1.16,9.68,2458388.0,6406785.0,2.606,2530759.0,2221075.0,4113339.0,68.1,0.23,0.0,0.0,1.0,0.0,0.15,0.04,1,1.0,0.0,0.0,1.8e-05,0.0,14.349178314442288,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.298213,0.0,0.0,9.689759,,
QQQ,SHORT,0.24026285011379883,2.4026285011379884,2.36,3.4693,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",7.8,NEGATIVE,bounce_and_fail,-4612927.55,,650.0,600.0,0.58,7.16,3693464.0,5656301.0,1.531,3751716.0,2325914.0,3272135.0,63.7,0.205,0.0,0.0,1.0,1.0,0.25,0.11,1,1.0,0.0,0.0,1e-06,0.0,376041.3999477107,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.539446,0.0,0.0,6.756579,,
WULF,SHORT,0.21931173193066505,2.1931173193066504,0.0,1.3159,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,0.000136,7.5e-05,68.42381689264442,0.4367215139642775,45.449125,0,0,0.005034,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.074976,0.509915,0.0,0.0,1.765654,,
SATS,SHORT,0.208275921508347,2.08275921508347,0.0,1.2497,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,8.536101779554003e-09,0.000239,9.3e-05,7.8047144841271e-26,1.828636697566388e-17,2.79202,0,0,0.477696,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.236975,0.063842,0.0,0.0,1.587619,,
SOFI,SHORT,0.20388139366370595,2.0388139366370597,1.81,2.3024,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",3.7,POSITIVE,unknown,25868542.73,19.41,20.0,15.0,3.04,22.72,2653794.0,1406568.0,0.53,1069101.0,794323.0,2196938.0,81.1,0.696,0.0,0.0,1.0,0.0,0.53,0.28,1,1.0,0.0,0.0,0.000116,0.0,2.225832858744988,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.237006,0.0,0.0,2.16299,,
UBER,SHORT,0.1963308366252687,1.9633083662526871,3.23,2.7107,price_validation_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",3.8,POSITIVE,ema_rally,149545.32,77.02,80.0,60.0,3.88,22.09,502844.0,628488.0,1.25,279276.0,253044.0,599012.0,92.0,0.459,0.0,0.37,1.0,1.2,0.53,0.13,1,0.7,0.0,0.0,4e-06,0.0,2.010538744320215e-26,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.377924,0.0,0.0,2.456979,,
BMNR,SHORT,0.19429801780201994,1.9429801780201994,0.0,1.1658,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,0.10073580588640108,5.4e-05,2.8e-05,9.347578812079719e-11,9.27930116786965e-10,2.471394,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.225744,0.595532,0.0,0.0,2.234694,,
NOW,SHORT,0.17753524656122477,1.7753524656122477,0.0,1.0652,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,2.2460729332367825e-06,6e-06,3e-06,3.5191456593563076e-07,0.15667993711517278,12.770667,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.047215,0.774521,0.0,0.0,1.258303,,
FSLR,SHORT,0.17474140590453868,1.7474140590453868,5.78,4.0077,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,7.0,NEGATIVE,trend_continuation,-17210100.05,192.21,410.0,180.0,113.21,6.39,296290.0,196958.0,0.665,40238.0,76086.0,376924.0,80.1,0.618,1.56,0.77,0.23,1.4,1.58,0.23,1,1.0,0.0,0.0,9.5e-05,0.0,0.008141229348834001,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.488966,0.0,0.0,1.127711,,
TEAM,SHORT,0.17430772676628448,1.7430772676628448,5.03,3.3205,price_validation_failed,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",4.7,NEUTRAL,ema_rally,,,105.0,50.0,48.39,29.34,86790.0,69717.0,0.803,50080.0,39075.0,67352.0,96.2,0.951,1.81,0.64,1.0,1.2,0.07,0.3,1,1.0,0.0,0.0,7.7e-05,0.0,0.044519031247187806,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.341933,0.0,0.0,1.432015,,
TSM,SHORT,0.1434059207521357,1.434059207521357,0.0,0.8604,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,0.7,99.0,1e-06,0.0,0.040408208575866376,4.867740053289199e-18,3.050272,1,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.297002,0.15846,0.0,0.0,1.473684,,
AMZN,SHORT,0.1394020892010793,1.394020892010793,3.28,2.461,price_validation_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",3.9,POSITIVE,bounce_and_fail,19587350.96,247.88,275.0,200.0,10.94,19.31,2979103.0,1786996.0,0.6,1135415.0,978837.0,2651847.0,74.2,0.4,0.0,0.0,1.0,1.0,1.15,0.13,2,1.0,8.284339063659825,0.0,1e-06,283.0049560030767,34.16144049976291,1.240876,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.282821,0.465222,0.0,0.0,1.219573,,
BURL,LONG,0.6283401503148106,6.283401503148106,4.98,5.5757,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.7,NEUTRAL,trend_continuation,,,360.0,270.0,3.14,22.64,4269.0,24374.0,5.71,16292.0,9713.0,2638.0,28.0,0.329,1.71,0.14,0.0,1.4,1.73,0.0,7,1.0,99.0,8e-05,1.7e-05,2989.0878856596196,0.000277505514505824,281.106753,0,0,0.383188,0.0,,,,,,,,,,,,,,,,,,,,,,,6.564103,,
CTRA,LONG,0.5933333333333333,5.933333333333333,3.74,5.2087,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.6,NEUTRAL,bounce_and_fail,,,34.0,20.0,7.95,36.5,107019.0,16918.0,0.158,65136.0,30627.0,28174.0,95.0,0.401,0.0,0.45,1.0,1.0,1.29,0.0,3,1.0,1.3356274547088577e-24,0.000122,1.6e-05,7.400315392597817e-20,110814.06520220042,134.233264,0,0,0.017348,0.0,,,,,,,,,,,,,,,,,,,,,,,517.241379,,
BP,LONG,0.45586008206104933,4.5586008206104935,5.45,4.8943,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.9,POSITIVE,trend_continuation,11727768.87,45.25,55.0,38.0,21.55,16.02,286538.0,153795.0,0.537,55778.0,117307.0,267248.0,94.9,0.354,1.67,0.89,0.65,1.4,0.84,0.0,16,1.0,0.04862417814991459,1.4e-05,9e-06,0.00022784589089369227,0.0036445545701301535,3.380744,0,2,0.121762,0.0,,,,,,,,,,,,,,,,,,,,,,,44.060504,,
IDYA,LONG,0.4383821597168194,4.383821597168193,5.52,4.6879,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.2,NEUTRAL,trend_continuation,,,35.0,20.0,3.15,41.06,37604.0,7591.0,0.202,40422.0,4446.0,327.0,1.6,0.513,1.69,0.62,0.19,1.4,1.63,0.0,4,1.0,99.0,6.1e-05,0.0,2163.916087690721,0.0,1.28038,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
DVA,LONG,0.42426220112785673,4.242622011278567,6.22,5.1873,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.0,NEUTRAL,retest_and_confirm,,,165.0,110.0,10.64,26.24,11035.0,9879.0,0.895,4809.0,5144.0,10961.0,93.9,0.456,1.66,0.95,0.85,1.4,1.36,0.0,2,1.0,99.0,2.6e-05,0.0,0.025116179218283328,0.0,4.613082,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
AMAT,LONG,0.4147039300310869,4.147039300310869,5.07,4.8145,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.1,NEGATIVE,trend_continuation,-3062322.27,,490.0,240.0,24.68,38.93,155141.0,146472.0,0.944,89635.0,81101.0,130877.0,95.5,0.59,1.81,0.42,0.19,1.4,1.25,0.0,18,1.0,5.235080892574826,4e-06,2e-06,12921.060478491601,4936.336512705346,0.819715,3,2,0.762343,0.542345,,,,,,,,,,,,,,,,,,,,,,,4.647333,,
TVTX,SHORT,0.6058333333333333,6.058333333333334,3.66,5.3272,watchlist_reeval_failed,"momentum_aligned, room_to_target, trend_continuation","confirmation_volume, not_extended, trend_aligned",6.0,NEUTRAL,trend_continuation,,,50.0,37.5,24.78,6.41,14750.0,14209.0,0.963,14886.0,4425.0,9648.0,20.2,0.545,0.0,0.0,1.0,1.4,1.25,0.01,2,1.0,0.0,0.0,0.000241,0.0,174.91696666290275,,0,1,0.0,0.000396,,,,,,,,,,,,,,,,,,,,,,,103.190476,,
WEX,SHORT,0.45,4.5,1.58,3.844,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.6,NEUTRAL,unknown,,,185.0,150.0,3.96,15.71,1356.0,3878.0,2.86,2948.0,0.0,2286.0,69.2,0.412,0.0,0.0,1.0,0.0,0.21,0.37,1,1.0,0.0,0.0,0.0003,0.0,6.757506352215963e-29,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4e-06,0.0,0.435826,0.0,0.0,0.0,250.0,,
XPEV,LONG,0.6557372525862608,6.557372525862608,4.2,5.8387,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.5,POSITIVE,ema_pullback,1519951.93,17.71,20.0,17.0,12.93,4.01,257959.0,132920.0,0.515,47353.0,120351.0,223175.0,60.2,0.592,0.0,0.93,1.0,1.2,0.77,0.29,9,1.0,42.183876448609034,8.9e-05,3.9e-05,21641.567980907937,1795.6028300399453,4.294693,1,0,0.080493,0.0,,,,,,,,,,,,,,,,,,,,,,,8.88567,,
EOSE,LONG,0.6065024774279698,6.065024774279698,4.15,5.0975,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.1,POSITIVE,trend_continuation,2063570.65,7.11,10.0,5.5,40.59,22.67,1031786.0,366789.0,0.355,276882.0,153710.0,967983.0,80.2,1.248,0.0,0.3,1.0,1.4,1.22,0.23,5,1.0,99.0,0.000231,2.3e-05,18407.517635496235,0.06742628102715427,2.269779,0,0,0.118891,0.0,,,,,,,,,,,,,,,,,,,,,,,0.14862,,
NU,LONG,0.5243061154191339,5.243061154191339,3.44,4.6335,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.9,POSITIVE,ema_pullback,3689401.32,15.13,17.0,13.0,12.32,14.11,674791.0,453297.0,0.672,196023.0,333364.0,598701.0,93.2,0.493,0.0,0.71,1.0,1.2,0.47,0.06,16,1.0,2.3790437100301043,1.9e-05,9e-06,4396.043200946462,3079.699056118389,1.779884,3,0,0.819045,0.495591,,,,,,,,,,,,,,,,,,,,,,,1.080208,,
SYF,LONG,0.5184372457895943,5.184372457895943,6.7,5.1422,watchlist_reeval_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",2.7,NEUTRAL,trend_continuation,,,80.0,60.0,1.66,23.75,20859.0,39161.0,1.877,25546.0,16539.0,17935.0,73.9,0.39,2.42,0.0,1.0,1.4,1.76,0.12,9,1.0,99.0,3.9e-05,8e-06,15530.503567729043,0.03892014726152703,333.625821,0,0,0.350649,0.0,,,,,,,,,,,,,,,,,,,,,,,0.213994,,
PSKY,LONG,0.4433333333333333,4.433333333333333,6.22,4.9427,watchlist_reeval_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",4.3,POSITIVE,trend_continuation,439922.38,11.84,17.0,10.0,43.64,15.5,423168.0,471978.0,1.115,62376.0,110411.0,722359.0,77.8,0.613,2.04,0.0,1.0,1.4,1.78,0.0,2,1.0,99.0,0.000228,0.0,0.027541932074440303,0.0,0.105648,0,0,0.062377,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
URA,SHORT,0.6228232142857143,6.228232142857143,2.29,5.5011,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",8.5,NEGATIVE,unknown,-1840921.66,55.41,60.0,50.0,8.32,9.73,166221.0,114613.0,0.69,19560.0,104584.0,156690.0,40.8,0.527,0.0,0.18,1.0,0.0,0.76,0.35,10,1.0,99.0,0.000149,0.000386,0.06825477516013012,0.0009036085056263156,3.722177,0,0,0.439896,0.139525,,,,,,,,,,,,,,,,,,,,,,,8.564394,,
TLN,SHORT,0.4778655242321543,4.778655242321543,3.85,4.6443,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.5,NEUTRAL,bounce_and_fail,,,370.0,260.0,6.06,25.47,36897.0,24910.0,0.675,15059.0,10368.0,36380.0,69.5,0.581,0.0,0.65,0.83,1.0,1.11,0.26,5,1.0,0.0,0.0,4.5e-05,0.0,33.47827003882044,12.5,0,1,0.0,6e-06,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.634923,0.286864,0.0,0.0,2.161804,,
CRM,LONG,0.39396805701241644,3.9396805701241644,5.25,4.4648,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",4.6,NEGATIVE,support_ema_confluence,-7252158.39,186.97,190.0,180.0,1.65,3.7,459352.0,352455.0,0.767,211277.0,207660.0,392870.0,67.8,0.444,0.0,0.67,1.0,1.6,1.77,0.21,14,1.0,40.11930959777648,1.3e-05,3e-06,14680.743369579166,914.8177970136862,0.692492,2,2,0.328717,0.339338,,,,,,,,,,,,,,,,,,,,,,,0.303166,,
REGN,LONG,0.39076942509576035,3.9076942509576034,4.13,4.3928,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",6.0,NEUTRAL,pullback_to_support,,,1000.0,700.0,33.18,6.77,18168.0,17865.0,0.983,7866.0,8786.0,19381.0,84.6,0.442,0.0,0.87,0.71,1.4,1.1,0.06,8,1.0,0.3873555579843729,9e-06,6e-06,274.84498443743655,1182.5697724488941,2.659041,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,16.705276,,
NNE,SHORT,0.5802375686488505,5.802375686488505,2.86,4.4192,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended","confirmation_volume, room_to_target, trend_aligned",3.3,NEUTRAL,ema_rally,,,26.0,25.0,3.05,0.91,56156.0,23282.0,0.415,14917.0,20321.0,44200.0,68.6,0.988,0.0,0.37,0.18,1.2,0.9,0.21,3,1.0,0.10100956799606706,5.4e-05,9.1e-05,310.1228570844489,1535.1162431291855,4.904255,0,0,0.0,0.11339,,,,,,,,,,,,,,,,,,,,,,,10.663121,,
SWK,SHORT,0.345154982907337,3.45154982907337,3.25,3.7608,watchlist_reeval_failed,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned",5.3,NEUTRAL,ema_rally,,,115.0,60.0,53.76,19.78,73870.0,18457.0,0.25,6133.0,15913.0,70281.0,92.1,0.483,0.0,0.46,0.94,1.2,0.14,0.51,1,1.0,0.0,0.0,2.5e-05,0.0,226492.00094540944,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,3.463636,,
SMR,LONG,0.563952318257179,5.639523182571789,5.03,5.2288,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,4.5,POSITIVE,retest_and_confirm,1195575.02,12.76,20.0,10.0,56.86,21.57,300676.0,162785.0,0.541,157282.0,122067.0,184112.0,75.7,1.114,0.0,0.46,1.0,1.4,1.67,0.5,5,1.0,1.8726116634177907,0.00015,8.3e-05,73284.19800154926,58702.131974171454,1.055384,0,0,0.037987,0.026525,,,,,,,,,,,,,,,,,,,,,,,0.704751,,
CNK,LONG,0.5506904931672938,5.506904931672938,4.93,5.7125,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",7.4,NEUTRAL,ema_pullback,,,35.0,23.0,16.14,23.68,63740.0,15803.0,0.248,3165.0,66441.0,9937.0,60.8,0.449,1.65,0.58,0.13,1.2,1.2,0.17,2,1.0,99.0,7.8e-05,0.0,240.165294567037,0.0,75.956739,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
