ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bearish_vol_oi,bullish_score_z_shadow,bearish_score_z_shadow
DAVE,SHORT,0.27079354383201404,2.70793543832014,2.1,2.884,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.5,NEUTRAL,unknown,,,310.0,210.0,14.11,22.7,14418.0,7576.0,0.525,12907.0,2689.0,6398.0,82.0,0.793,0.0,0.0,1.0,0.0,0.38,0.72,1,1.0,0.0,0.0,0.000183,0.0,0.02886523102686893,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.303384,0.0,0.0,1.312336,,
SNDK,SHORT,0.2579082508332409,2.579082508332409,0.0,1.5474,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,6.20760033392211,1.1e-05,2e-06,0.13028663723325365,0.020988245090665405,3.57377,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.727055,0.000127,0.0,0.0,8.5,,
IGV,SHORT,0.2534446707591556,2.534446707591556,1.95,3.0322,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.9,NEGATIVE,unknown,-35447970.69,87.81,90.0,80.0,2.42,8.96,700410.0,596490.0,0.852,411838.0,340657.0,544405.0,92.9,0.376,0.0,0.0,1.0,0.0,0.22,0.73,1,1.0,0.0,0.0,0.000262,0.0,55.562559471936616,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.161042,0.0,0.0,1.676168,,
CIFR,SHORT,0.23515874370233172,2.3515874370233174,4.51,3.5688,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.2,POSITIVE,bounce_and_fail,4703842.49,17.91,20.0,10.0,11.67,44.17,833925.0,386783.0,0.464,329761.0,198299.0,692648.0,53.6,1.139,0.0,0.5,1.0,1.0,1.3,0.7,2,1.0,0.00020279843303717813,6.6e-05,0.000105,10.334950266397076,50961.68698947696,1.477337,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2e-06,0.071666,0.375759,0.0,0.0,2.148952,,
BMNR,SHORT,0.20141166577375325,2.0141166577375325,4.09,2.8941,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,3.3,POSITIVE,bounce_and_fail,10065920.26,22.48,25.0,18.0,11.14,19.98,1031112.0,447401.0,0.434,510646.0,239193.0,728674.0,1.7,0.854,0.0,0.63,1.0,1.0,1.09,0.37,1,1.0,0.0,0.0,2.9e-05,0.0,7.778768579465465e-11,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.595532,0.0,0.0,2.234694,,
AVGO,SHORT,0.20038017930238866,2.0038017930238867,1.62,2.7479,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.3,POSITIVE,unknown,179360323.26,402.49,410.0,300.0,1.81,25.5,815507.0,942630.0,1.156,412654.0,438322.0,907161.0,32.7,0.443,0.0,0.0,1.0,0.0,0.38,0.24,1,1.0,0.0,0.0,1e-06,0.0,0.09081101524543211,,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.524047,0.0,0.0,2.076212,,
MS,SHORT,0.18696122820482342,1.8696122820482342,3.27,3.1958,price_validation_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",6.4,POSITIVE,bounce_and_fail,20491545.06,190.25,200.0,160.0,5.12,15.9,141694.0,207729.0,1.466,57015.0,103059.0,189349.0,60.6,0.298,0.0,0.0,1.0,1.0,1.1,0.18,1,1.0,0.0,0.0,3e-06,0.0,791225.7701502151,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.0,0.472192,0.0,0.0,1.231591,,
NOW,SHORT,0.17525557752053061,1.7525557752053063,0.0,1.0515,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,2.24607293323679e-06,5e-06,2e-06,2.95007341461773e-08,0.013134361627190854,12.770667,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.047215,0.774521,0.0,0.0,1.258303,,
FSLR,SHORT,0.17474426454771905,1.7474426454771905,5.56,3.9017,price_validation_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",6.8,NEGATIVE,ema_rally,-7036054.06,190.28,410.0,180.0,115.47,5.4,312368.0,199733.0,0.639,54582.0,80064.0,377455.0,77.4,0.613,1.59,0.68,0.15,1.2,1.75,0.2,1,1.0,0.0,0.0,9.4e-05,0.0,0.0006824731508468922,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.488966,0.0,0.0,1.127711,,
AAPL,SHORT,0.1505789926741492,1.505789926741492,3.64,3.2449,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,7.0,NEGATIVE,bounce_and_fail,-98184474.68,267.82,280.0,200.0,4.56,25.32,2600873.0,1771365.0,0.681,1120943.0,1231700.0,2019595.0,83.0,0.286,0.0,0.45,1.0,1.0,0.79,0.41,1,0.7,0.0,0.0,0.0,0.0,12.900217025343471,,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.282498,0.0,0.0,1.863986,,
GS,SHORT,0.1349316559693149,1.349316559693149,3.17,2.5657,price_validation_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",4.7,POSITIVE,pullback_to_resistance,15853561.29,933.01,1000.0,800.0,7.13,14.3,194288.0,169890.0,0.874,90152.0,64702.0,209324.0,62.1,0.311,0.0,0.14,0.73,1.4,0.66,0.24,1,1.0,0.0,0.0,4e-06,0.0,6.693848156522887e-08,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.487953,0.0,0.0,1.269841,,
LMND,LONG,0.5072593051955466,5.072593051955466,5.74,5.3583,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.5,NEUTRAL,trend_continuation,,,75.0,50.0,11.14,25.91,80807.0,49829.0,0.617,31933.0,28839.0,69864.0,76.3,0.948,1.71,0.49,1.0,1.4,0.91,0.23,3,1.0,0.4543217939391995,0.000228,3e-05,6626.034976346727,29168.90655363748,1.510479,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.312413,,
ENPH,LONG,0.49177613498113476,4.9177613498113475,5.97,5.0099,watchlist_reeval_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,3.8,POSITIVE,flag_breakout,421308.73,35.22,50.0,30.0,41.8,14.92,197874.0,152286.0,0.77,106124.0,97902.0,146134.0,99.1,0.937,0.0,0.97,1.0,1.6,1.68,0.72,3,1.0,99.0,7.4e-05,0.0,18875.57965004007,0.0,1.451559,0,0,0.301031,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
C,LONG,0.48239940092687783,4.8239940092687785,4.97,5.343,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",7.2,NEGATIVE,trend_continuation,-8907658.94,,140.0,100.0,5.2,24.86,753841.0,681247.0,0.904,368342.0,364227.0,702519.0,67.8,0.334,2.25,0.0,0.0,1.4,1.27,0.05,11,1.0,2.4775667208812964,6e-06,2e-06,28946.296104912803,31155.61825070721,9.682971,1,0,0.633093,0.517832,,,,,,,,,,,,,,,,,,,,,,,0.522464,,
JAZZ,LONG,0.4764931118734032,4.764931118734032,5.76,4.9505,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,4.2,NEUTRAL,trend_continuation,,,210.0,170.0,4.84,15.13,5168.0,2687.0,0.52,2958.0,2394.0,2503.0,75.1,0.391,2.42,0.4,0.36,1.4,0.59,0.59,3,1.0,99.0,3.4e-05,0.0,20943.50587094614,0.0,2.920471,1,0,0.159178,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
NUAI,LONG,0.4625,4.625,3.51,4.4455,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",5.4,POSITIVE,trend_continuation,191767.3,4.33,5.0,2.5,15.63,42.19,186811.0,65590.0,0.351,135578.0,2994.0,113829.0,19.3,1.37,0.0,0.8,0.56,1.4,0.16,0.59,1,1.0,99.0,0.000399,0.0,19132.72380571758,0.0,0.226657,1,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
STNE,LONG,0.45339945310648666,4.533994531064867,5.85,5.082,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.3,NEUTRAL,trend_continuation,,,20.0,12.0,29.45,22.33,79594.0,90752.0,1.14,11667.0,70581.0,88098.0,94.2,0.607,1.67,0.41,1.0,1.4,1.37,0.0,2,1.0,0.8788145430294105,4.9e-05,3.1e-05,6.151394770536775e-30,6.999650630873677e-30,38.904762,1,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,89.119048,,
ADBE,LONG,0.3906480644157723,3.9064806441577233,4.96,5.1612,watchlist_reeval_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,8.6,NEGATIVE,ema_pullback,-4417938.37,250.05,400.0,220.0,59.99,12.01,307096.0,208025.0,0.677,104474.0,119858.0,290789.0,63.4,0.447,0.0,0.7,1.0,1.2,1.39,0.66,18,1.0,3.8329655323933305,1.7e-05,5e-06,6786.668261143977,4603.573220225769,0.414559,1,2,0.440722,0.16005,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.819711,0.0,0.0,0.163153,,
TTWO,SHORT,0.6591666666666667,6.591666666666667,2.37,5.0068,watchlist_reeval_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.0,NEUTRAL,bounce_and_fail,,,290.0,180.0,33.12,17.37,72415.0,61697.0,0.852,16180.0,49587.0,68345.0,100.0,0.468,0.0,0.06,1.0,1.0,0.3,0.0,9,1.0,8.297436825421562e-12,2e-05,0.000284,2.704434520449616e-07,16296.806937799212,39.182662,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,9.708077,,
EWI,SHORT,0.6000000000000001,6.000000000000001,4.3,5.41,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.6,NEUTRAL,bounce_and_fail,,,60.0,52.0,3.65,10.17,1345.0,6687.0,4.972,69.0,7591.0,372.0,80.1,0.261,0.0,0.19,1.0,1.0,1.75,0.36,1,1.0,0.0,0.0,0.000318,0.0,42906.06932058575,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,592.285714,,
BAX,SHORT,0.5532305259434824,5.532305259434825,2.02,4.3322,watchlist_reeval_failed,"bounce_and_fail, not_extended","confirmation_volume, momentum_aligned, room_to_target, trend_aligned",4.8,NEUTRAL,bounce_and_fail,,,20.0,17.5,7.12,6.27,60227.0,41157.0,0.683,28293.0,12075.0,61016.0,100.0,0.625,0.0,0.31,0.0,1.0,0.6,0.12,2,1.0,0.0,0.0,7.1e-05,0.0,47318.322329437884,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,23.022574,,
GSAT,SHORT,0.5373571598339604,5.373571598339604,3.27,4.5278,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.3,NEUTRAL,bounce_and_fail,,,90.0,60.0,12.29,25.14,65689.0,40556.0,0.617,42593.0,17057.0,46595.0,0.0,0.118,0.0,0.12,1.0,1.0,1.05,0.1,3,1.0,99.0,7e-06,7.8e-05,192.44640413957745,0.1308136978903812,1.144263,0,0,1.9e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,7.709447,,
EOSE,SHORT,0.47370950446240295,4.73709504462403,6.23,4.9975,watchlist_reeval_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none,3.8,POSITIVE,ema_rally,2117871.73,,10.0,5.5,39.66,23.18,1036011.0,371834.0,0.359,283462.0,156488.0,967895.0,73.6,1.217,2.07,0.31,1.0,1.2,1.29,0.36,2,1.0,0.2624852978650618,3.1e-05,8.8e-05,11249.245675998305,42856.66956395138,0.20878,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.390922,,
VSCO,LONG,0.5973581348682141,5.973581348682141,6.31,6.4398,watchlist_reeval_failed,"momentum_aligned, room_to_target, support_ema_confluence, trend_aligned","confirmation_volume, not_extended",7.8,NEUTRAL,support_ema_confluence,,,80.0,50.0,41.48,11.57,14644.0,9382.0,0.641,3322.0,6425.0,14279.0,57.3,0.675,1.77,0.0,1.0,1.6,1.77,0.18,4,1.0,99.0,8.8e-05,0.0,5.041102980744422,0.0,11.366577,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CROX,LONG,0.5829850615348807,5.829850615348807,7.14,6.1169,watchlist_reeval_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",5.3,NEUTRAL,trend_continuation,,,120.0,85.0,8.85,22.9,22272.0,23542.0,1.057,9561.0,17482.0,18771.0,93.7,0.67,2.9,0.0,1.0,1.4,1.52,0.32,7,1.0,99.0,8.8e-05,8e-06,1889.6988869101615,11.088582100933575,1.482671,4,0,1e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,0.678445,,
LYFT,LONG,0.5684518065185522,5.684518065185522,6.05,5.1573,watchlist_reeval_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none,2.5,POSITIVE,ema_pullback,1234203.27,14.8,15.0,12.0,1.32,18.95,359487.0,215763.0,0.6,97170.0,169564.0,308516.0,88.0,0.792,1.71,0.31,1.0,1.2,1.29,0.54,7,1.0,99.0,0.000107,5.5e-05,3945.3044291147207,2.7261801661544837e-05,1.233696,1,0,0.491179,0.001652,,,,,,,,,,,,,,,,,,,,,,,0.241976,,
NBIS,LONG,0.39999131795184617,3.9999131795184617,5.2,4.9,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",6.7,NEGATIVE,trend_continuation,-1132832.33,,200.0,10.0,24.02,93.8,381800.0,314126.0,0.823,219277.0,135334.0,341315.0,73.6,0.967,2.36,0.0,0.1,1.4,0.98,0.35,7,1.0,3.9215212063301905,3.2e-05,1.7e-05,40587.17760344257,25874.638608307163,0.927909,1,0,0.49019,0.067573,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.478637,0.28083,0.0,0.0,1.190474,0.6362860878710958,0.6052144744037568
HUBS,LONG,0.3715169082861874,3.7151690828618738,5.41,4.6606,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,5.9,NEUTRAL,retest_and_confirm,,,300.0,230.0,25.97,3.42,15630.0,11252.0,0.72,3352.0,9341.0,14189.0,94.7,0.885,0.0,0.82,1.0,1.4,1.69,0.49,3,1.0,99.0,2.4e-05,5e-06,2965.1525798258267,19.066251527700544,2.010161,1,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,6.454545,,
SPOT,LONG,0.3663107787014866,3.663107787014866,6.26,5.1296,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,7.1,NEGATIVE,trend_continuation,-6033574.09,535.14,600.0,350.0,12.13,34.59,67421.0,64300.0,0.954,31830.0,42757.0,57134.0,99.7,0.601,1.77,0.29,1.0,1.4,1.42,0.38,17,1.0,12.886334212709489,1.7e-05,2e-06,9132.029700877489,1700.7840181957938,0.373502,1,3,0.070174,0.433177,,,,,,,,,,,,,,,,,,,,,,,0.98946,,
DPST,SHORT,0.4425,4.425,4.45,4.8475,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,6.5,NEUTRAL,trend_continuation,,,130.0,65.0,9.16,45.42,18458.0,11387.0,0.617,9063.0,6517.0,14265.0,39.5,0.773,0.0,0.32,1.0,1.4,0.96,0.77,2,1.0,99.0,6.7e-05,0.000194,0.00014794812323829385,8.257918134750956e-08,57.0,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
DDOG,SHORT,0.28415539366718895,2.8415539366718896,3.58,3.5148,watchlist_reeval_failed,"confirmation_volume, not_extended, pullback_to_resistance, room_to_target","momentum_aligned, trend_aligned",5.1,NEUTRAL,pullback_to_resistance,,,140.0,75.0,6.17,43.12,120114.0,123443.0,1.028,86781.0,70963.0,85813.0,94.7,0.768,0.0,0.2,1.0,1.4,0.35,0.63,7,1.0,0.7142099739149396,4e-06,9e-06,3929.8556773288255,2200.9525606523443,0.165327,0,1,0.001472,0.245998,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.103003,0.0,0.0,0.0,0.145162,0.5815912091580266,0.3266757171056233
TE,LONG,0.484058718272251,4.84058718272251,3.68,5.1443,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",8.1,NEUTRAL,trend_continuation,,,7.0,3.0,42.42,38.96,134819.0,30172.0,0.224,31637.0,60323.0,73031.0,50.3,1.256,0.0,0.73,1.0,1.4,0.4,0.15,2,1.0,99.0,7.8e-05,0.0,3802.901641195029,0.0,3.184172,0,0,0.427726,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
OGN,LONG,0.6586518837513776,6.586518837513776,5.76,6.0413,watchlist_reeval_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",5.1,NEUTRAL,trend_continuation,,,10.0,5.0,10.5,44.75,88761.0,50109.0,0.565,47904.0,27193.0,63773.0,97.7,1.054,2.91,0.0,0.44,1.4,0.96,0.06,6,1.0,99.0,0.000149,1.8e-05,1403.7639137530523,0.0028712635713409457,8.875528,2,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,162.220339,,
BULL,LONG,0.45755855385871935,4.575585538587194,7.11,5.3408,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,4.6,POSITIVE,trend_continuation,4287775.14,7.11,10.0,5.0,41.04,29.48,922101.0,127350.0,0.138,265832.0,204724.0,578895.0,74.5,0.875,2.35,0.0,1.0,1.4,1.37,1.0,3,1.0,99.0,8.4e-05,0.0,3432.318638618957,0.0,0.531202,0,0,0.476849,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
ROKU,LONG,0.3491094235551687,3.491094235551687,5.45,4.3405,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",4.8,NEUTRAL,trend_continuation,,,125.0,30.0,6.27,74.49,69666.0,65686.0,0.943,46555.0,30871.0,57926.0,77.6,0.698,2.13,0.0,0.0,1.4,1.65,0.27,4,1.0,0.009031427468920373,6e-06,3e-06,8.724395039262735,2898.0119928834433,1.693914,2,0,0.493776,0.0,2.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.459017,0.287721,0.0,0.0,0.061785,0.4328738531599878,0.6133431166161348
ERAS,SHORT,0.5576434027289965,5.576434027289965,1.86,4.3862,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.2,NEUTRAL,unknown,,,22.5,15.0,1.17,32.55,82318.0,18180.0,0.221,7863.0,37654.0,54981.0,94.9,2.116,0.0,0.0,1.0,0.0,0.06,0.8,5,1.0,3.4964471859320874,3.3e-05,6.3e-05,14665.834886963174,1048.6240823235498,3.153132,0,1,0.0,0.016768,,,,,,,,,,,,,,,,,,,,,,,4.338669,,
DAL,SHORT,0.2763677374687078,2.763677374687078,4.88,4.3658,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",7.6,NEGATIVE,pullback_to_resistance,-1186847.81,,80.0,65.0,13.78,7.55,260020.0,281091.0,1.081,194379.0,153907.0,192825.0,62.5,0.454,0.0,0.67,1.0,1.4,1.76,0.05,7,1.0,0.1438448133418314,3e-06,1e-05,1458.6228855085512,7605.190195712657,0.191401,0,0,0.071555,0.451852,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.73576,0.0,0.0,0.198223,0.2942998137380819,0.45376024594257514
KOD,LONG,0.6291241988575452,6.291241988575452,5.79,5.6426,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.8,NEUTRAL,trend_continuation,,,48.0,35.0,4.55,23.76,6566.0,4806.0,0.732,1097.0,2108.0,8167.0,6.8,0.925,2.65,0.11,0.0,1.4,1.63,0.0,4,1.0,41.08568262295988,8e-05,2.5e-05,48144.28480701871,1171.801993624764,7.299678,1,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,24.390244,,
NKE,LONG,0.5000818543049248,5.000818543049248,4.49,4.8274,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.9,POSITIVE,trend_continuation,6354248.42,46.04,50.0,42.5,8.55,7.73,1071447.0,791018.0,0.738,475277.0,427362.0,959826.0,23.9,0.319,0.0,0.63,1.0,1.4,1.19,0.26,20,1.0,1.3012209934455525,3.2e-05,1e-05,1587.6576667646518,2265.954138668332,1.212569,2,0,0.581263,0.343394,,,,,,,,,,,,,,,,,,,,,,,0.522655,,
SPXU,LONG,0.36833333333333335,3.6833333333333336,3.0,4.0217,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, room_to_target","not_extended, trend_aligned",6.4,NEUTRAL,bounce_and_fail,,,65.0,44.0,47.09,0.43,32816.0,20823.0,0.635,30390.0,17650.0,5599.0,69.4,0.485,0.0,0.0,1.0,1.0,0.61,0.39,3,1.0,1.7364639339728242e-11,0.0,0.0,8.67481978054737e-17,9.991361882996794e-06,66.141667,2,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COHR,LONG,0.3570424930716674,3.570424930716674,5.65,3.9002,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",2.1,NEUTRAL,trend_continuation,,,350.0,300.0,1.89,12.67,70656.0,71154.0,1.007,55413.0,38551.0,47846.0,98.2,0.991,2.2,0.0,0.0,1.4,1.35,0.7,8,1.0,61.57438742595356,2.7e-05,3e-06,30362.193974427628,1479.293351197676,0.732656,1,0,0.003213,2e-06,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.418657,0.172794,0.0,0.0,4.602972,0.642221199185485,0.694488631748467
DG,SHORT,0.5352955952495093,5.352955952495093,3.87,5.4175,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned",7.9,NEUTRAL,unknown,,,145.0,110.0,14.85,12.87,40331.0,47043.0,1.166,17780.0,31719.0,37875.0,49.4,0.344,1.91,0.74,1.0,0.0,0.21,0.0,5,1.0,99.0,2.5e-05,7.7e-05,26281.08457510356,1.6485038540368935e-12,0.959232,0,0,0.005554,0.0,,,,,,,,,,,,,,,,,,,,,,,4.862237,,
QBTS,SHORT,0.4300886286468066,4.3008862864680655,3.52,3.9264,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, room_to_target","not_extended, trend_aligned",3.6,POSITIVE,bounce_and_fail,1211944.56,20.85,30.0,5.0,43.78,76.04,294228.0,204997.0,0.697,150845.0,92947.0,255433.0,76.9,1.081,0.0,0.0,1.0,1.0,0.69,0.83,2,1.0,0.26385332972599795,9e-06,3.2e-05,47140.3476973902,178661.1817495111,2.049689,0,0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.041043,0.0,0.0,1.753676,0.3248371133098492,0.4821498517100328
MGA,SHORT,0.3070801644854342,3.070801644854342,2.46,3.2134,watchlist_reeval_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",4.7,NEUTRAL,bounce_and_fail,,,75.0,55.0,21.58,10.84,10096.0,6013.0,0.596,563.0,8697.0,6849.0,96.4,0.432,0.0,0.0,1.0,1.0,0.34,0.12,2,1.0,0.0,0.0,8e-06,0.0,1562.2369619018455,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.987097,,
