ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,entry_price,stop_price,target_1,rr_ratio,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train
ZM,SHORT,0.35978848530237345,3.5978848530237344,6.08,4.4229,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,4.0,POSITIVE,retest_and_confirm,842170.48,,110.0,65.0,6.97,36.79,190600.0,96093.0,0.504,95548.0,39591.0,151554.0,74.7,0.54,0.0,0.98,1.0,1.4,1.98,0.72,False,consolidation_break,3.0,False,,,,,2,1.0,0.0,0.0,3.6e-05,0.0,9.750524504651151e-17,,4.458616,0,0,0.0,8e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.49622,0.0,0.0,1.0,0.35978848530237345,0.35978848530237345,n/a,2026-08-25,2026-08-25,False
ABVX,SHORT,0.3586210174030685,3.5862101740306853,0.0,2.1517,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,1.4257604521223642e-62,0.000304,0.000223,3.2645698376216177e-62,3.4345564496076793,10.020761,6.202083,1,0,0.441379,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.558737,0.38698,0.0,0.0,,,,,,,False
ADBE,SHORT,0.35820858420254237,3.582085842025424,2.73,3.83,price_validation_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",6.1,NEGATIVE,unknown,-16027574.57,271.31,300.0,210.0,10.5,22.65,403325.0,255006.0,0.632,163592.0,133068.0,361671.0,90.0,0.546,0.0,0.61,1.0,0.0,0.87,0.25,False,default,2.5,False,,,,,6,1.0,0.04214953294353291,1.9e-05,8.5e-05,2.914504900541066e-17,6.914678994060467e-16,1.8774,34.334119,0,1,0.325955,0.145067,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.182471,0.121385,0.0,0.0,1.0,0.35820858420254237,0.35820858420254237,n/a,2026-08-25,2026-08-25,False
SPX,SHORT,0.3458399517781677,3.4583995177816766,0.0,2.075,error: No OHLCV data returned for ticker=SPX,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.0,0.0,0.0,0.0,4.975005994797652e-09,,26.770609,0,0,0.0,0.215112,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.180059,0.0,0.0,,,,,,,False
PLTR,SHORT,0.338426854589137,3.38426854589137,4.07,3.7931,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.4,POSITIVE,bounce_and_fail,132627944.4,173.89,200.0,100.0,14.83,42.58,1744523.0,1739187.0,0.997,876421.0,422923.0,2184366.0,16.8,0.472,0.0,0.47,1.0,1.0,1.31,0.29,False,default,2.5,False,,,,,5,0.7,0.0,0.0,1.7e-05,0.0,1.1496597250785368e-07,,11.74635,0,0,0.0,0.703935,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.57864,0.0,0.0,1.0,0.338426854589137,0.338426854589137,n/a,2026-08-25,2026-08-25,False
MU,SHORT,0.33708914508279764,3.370891450827976,4.93,4.1844,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target",trend_aligned,5.1,POSITIVE,ema_rally,79974752.22,924.25,1000.0,800.0,8.05,13.56,1471647.0,1651516.0,1.122,869215.0,515566.0,1738382.0,22.9,0.656,0.0,0.99,1.0,1.2,1.26,0.47,False,default,2.5,False,,,,,4,1.0,0.0,0.0,9e-06,0.0,233792.42327057407,,10.440678,0,0,0.0,0.666395,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.901738,0.0,0.0,1.0,0.33708914508279764,0.33708914508279764,n/a,2026-08-25,2026-08-25,False
NKE,SHORT,0.33516165549805516,3.3516165549805517,6.36,5.0838,price_validation_failed,"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, trend_aligned",room_to_target,7.5,NEGATIVE,flag_breakdown,-28425649.92,,45.0,35.0,13.61,11.64,1129228.0,974416.0,0.863,622085.0,241439.0,1240120.0,29.4,0.34,1.7,0.52,0.04,1.6,1.5,1.0,False,default,2.5,False,,,,,2,1.0,0.0,0.0,3e-05,0.0,4.0876110273260703e-50,,1.753258,0,1,0.0,0.464758,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.491213,0.0,0.0,1.0,0.33516165549805516,0.33516165549805516,n/a,2026-08-25,2026-08-25,False
CAVA,SHORT,0.3328013846392397,3.328013846392397,4.13,4.103,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.0,NEGATIVE,bounce_and_fail,-893263.36,71.17,100.0,50.0,40.48,29.76,78560.0,63398.0,0.807,45426.0,21059.0,75473.0,11.7,0.491,0.0,0.79,1.0,1.0,1.35,0.0,False,default,2.5,False,,,,,1,1.0,0.0,0.0,8.5e-05,0.0,2.54389373328194e-21,,2.354949,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.65767,0.0,0.0,1.0,0.3328013846392397,0.3328013846392397,n/a,2026-08-25,2026-08-25,False
CSCO,SHORT,0.3282127072029366,3.282127072029366,5.87,5.0021,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,8.0,NEGATIVE,trend_continuation,-231101.62,111.09,120.0,100.0,8.04,9.96,565812.0,437953.0,0.774,331280.0,150547.0,521938.0,38.2,0.299,1.81,0.67,1.0,1.4,0.88,0.12,False,default,2.5,False,,,,,3,1.0,99.0,1e-06,7e-06,8.221162008213247e-34,6.650903039830468e-38,1.475789,1.682822,0,1,0.0,0.145133,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.137418,0.786294,0.0,0.0,1.0,0.3282127072029366,0.3282127072029366,n/a,2026-08-25,2026-08-25,False
PCG,SHORT,0.3255688764281452,3.255688764281452,1.89,2.8148,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",3.1,POSITIVE,unknown,41744596.73,18.16,20.0,17.0,10.1,6.41,1696948.0,280773.0,0.165,1424782.0,161032.0,391907.0,93.6,0.502,0.0,0.57,0.81,0.0,0.52,0.0,False,default,2.5,False,,,,,1,1.0,0.0,0.0,6e-06,0.0,1.731525919717006e-09,,2.383253,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.440288,0.0,0.0,1.0,0.3255688764281452,0.3255688764281452,n/a,2026-08-25,2026-08-25,False
EWY,SHORT,0.3193913052079294,3.193913052079294,3.65,3.672,price_validation_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.9,POSITIVE,ema_rally,29917391.94,178.42,200.0,150.0,12.02,15.99,614738.0,503569.0,0.819,370666.0,221926.0,525715.0,31.7,0.519,0.0,0.75,1.0,1.2,0.45,0.25,False,default,2.5,False,,,,,3,1.0,0.0,0.0,3.7e-05,0.0,0.017182535913732613,,14.741264,0,0,0.0,0.515357,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.347377,0.0,0.0,1.0,0.3193913052079294,0.3193913052079294,n/a,2026-08-25,2026-08-25,False
TEAM,SHORT,0.3152520383761037,3.152520383761037,0.0,1.8915,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,0.07318766155459538,5.4e-05,2.5e-05,0.22423224475582704,9.191395379748174,63.824916,20.307692,2,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.53733,0.393092,0.0,0.0,,,,,,,False
MRNA,SHORT,0.31182036190777973,3.1182036190777973,0.0,1.8709,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.0,99.0,0.000236,2.1e-05,64213.08190739195,19.907225402007274,21.49162,13.398148,4,1,0.560012,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.315542,0.077846,0.0,0.0,,,,,,,False
TSM,SHORT,0.3087080795343062,3.087080795343062,5.74,4.3255,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, shooting_star_at_resistance, trend_aligned",none,5.3,NEGATIVE,unknown,-21620989.84,416.11,500.0,400.0,20.15,3.88,863641.0,977908.0,1.132,522218.0,261443.0,1057888.0,9.2,0.347,1.53,0.97,0.71,1.2,0.93,0.4,False,default,2.5,False,,,,,3,1.0,0.0,0.0,0.0,0.0,8.667082365973716e-09,,41.835429,0,1,0.0,0.007721,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.151401,0.0,0.0,1.0,0.3087080795343062,0.3087080795343062,n/a,2026-08-25,2026-08-25,False
TEM,SHORT,0.30096600584709066,3.0096600584709066,3.84,3.3568,price_validation_failed,"confirmation_volume, room_to_target, trend_continuation","momentum_aligned, not_extended, trend_aligned",3.5,POSITIVE,trend_continuation,5946715.79,69.0,75.0,40.0,8.71,42.02,256485.0,112616.0,0.439,144080.0,57498.0,167523.0,79.4,0.797,0.0,0.0,1.0,1.4,0.44,1.0,True,default,2.5,False,,,,,1,1.0,0.0,0.0,4.5e-05,0.0,38979.70526619067,,3.225589,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.369365,0.0,0.0,1.0,0.30096600584709066,0.30096600584709066,n/a,2026-08-25,2026-08-25,False
EOSE,SHORT,0.30078878599160047,3.007887859916005,5.7,4.3139,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.5,POSITIVE,trend_continuation,674542.54,3.54,10.0,2.0,181.31,43.74,1004620.0,337834.0,0.336,89438.0,114351.0,1138665.0,21.3,1.028,1.79,0.83,0.27,1.4,0.98,0.42,False,sustained_trend,5.0,False,,,,,1,1.0,0.0,0.0,0.000428,0.0,6.167154821720121e-19,,242.711111,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.760385,0.0,0.0,1.0,0.30078878599160047,0.30078878599160047,n/a,2026-08-25,2026-08-25,False
XPEV,SHORT,0.30006699395837677,3.0006699395837675,5.88,3.6643,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, trend_aligned",room_to_target,2.0,POSITIVE,ema_rally,1742798.73,11.38,13.0,11.0,14.24,3.34,442254.0,150034.0,0.339,243363.0,92510.0,256415.0,1.4,0.485,1.71,0.43,0.04,1.2,1.5,1.0,False,default,2.5,False,,,,,1,0.7,0.0,0.0,5.3e-05,0.0,4.1924875938941096e-54,,14.003876,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.748664,0.0,0.0,1.0,0.30006699395837677,0.30006699395837677,n/a,2026-08-25,2026-08-25,False
LABU,SHORT,0.2933976439353874,2.933976439353874,2.42,3.033,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",4.2,POSITIVE,unknown,392.26,,370.0,215.0,9.9,36.14,9390.0,12739.0,1.357,9437.0,749.0,11943.0,84.1,0.984,0.0,0.21,1.0,0.0,0.22,1.0,False,default,2.5,False,,,,,1,1.0,0.0,0.0,0.000571,0.0,2.145187212920082e-09,,2.953488,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.545375,0.0,0.0,1.0,0.2933976439353874,0.2933976439353874,n/a,2026-08-25,2026-08-25,False
MCHP,SHORT,0.29146912460385366,2.9146912460385366,6.83,4.0863,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,2.9,POSITIVE,trend_continuation,34765331.21,73.57,75.0,72.5,1.97,1.43,405425.0,184807.0,0.456,183772.0,184473.0,221987.0,22.7,0.469,1.78,0.76,1.0,1.4,1.78,0.11,False,sustained_trend,5.0,False,,,,,1,1.0,0.0,0.0,9e-06,0.0,2.840152035793898e-25,,3.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.662555,0.0,0.0,1.0,0.29146912460385366,0.29146912460385366,n/a,2026-08-25,2026-08-25,False
FN,SHORT,0.29003802889923663,2.900380288992366,0.0,1.7402,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,3.4e-05,1.7e-05,1.3117821572729587e-19,1.3983525752068303e-38,1.549911,84.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.534261,0.541302,0.0,0.0,,,,,,,False
HOOD,SHORT,0.28633227761992797,2.8633227761992797,2.33,3.2707,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.7,POSITIVE,unknown,65264602.62,109.97,120.0,70.0,9.1,36.36,969835.0,634231.0,0.654,483710.0,222000.0,898356.0,45.2,0.663,0.0,0.27,1.0,0.0,0.07,1.0,False,default,2.5,False,,,,,5,1.0,99.0,1.9e-05,5.8e-05,3.0478833867827415,3.0794085185390606e-08,1.754459,1.411822,0,0,0.0,0.190733,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.768924,0.297928,0.0,0.0,1.0,0.28633227761992797,0.28633227761992797,n/a,2026-08-25,2026-08-25,False
ASTS,SHORT,0.2817549652912093,2.817549652912093,7.55,4.0538,poor_rr (0.2:1),"confirmation_volume, flag_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none,1.9,POSITIVE,flag_breakdown,887791.07,61.65,100.0,60.0,61.6,3.04,719784.0,341473.0,0.474,298949.0,190872.0,571436.0,3.4,0.789,1.58,0.81,1.0,1.6,1.79,0.78,False,sustained_trend,5.0,False,61.88,69.31,60.0,0.25,2,0.7,0.0,0.0,0.000234,0.0,4.772510382414503e-10,,2.938508,0,0,0.0,0.375512,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.652186,0.0,0.0,1.0,0.2817549652912093,0.2817549652912093,n/a,2026-08-25,2026-08-25,False
MRK,SHORT,0.2808824755569961,2.808824755569961,1.65,2.8194,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.6,POSITIVE,unknown,32410249.01,,165.0,110.0,7.48,28.35,320589.0,229025.0,0.714,196513.0,82617.0,270484.0,64.1,0.304,0.0,0.0,1.0,0.0,0.2,0.44,True,default,2.5,False,,,,,1,0.7,0.0,0.0,3e-06,0.0,0.00029184446707806154,,138.775862,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.325324,0.0,0.0,1.0,0.2808824755569961,0.2808824755569961,n/a,2026-08-25,2026-08-25,False
NVTS,SHORT,0.27937637163794715,2.7937637163794715,0.0,1.6763,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,0.000311,0.000219,2.717056394516154,4.884180585953999e-25,1453.396714,3.585259,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.449381,0.055534,0.0,0.0,,,,,,,False
CAT,SHORT,0.27679742143238395,2.7679742143238393,6.23,4.833,price_validation_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,7.9,NEGATIVE,ema_rally,-30783811.67,809.89,1000.0,700.0,23.38,13.63,127319.0,145717.0,1.145,117572.0,37797.0,117667.0,28.0,0.376,1.66,0.6,1.0,1.2,1.6,0.16,False,default,2.5,False,,,,,2,1.0,0.0,0.0,3e-06,0.0,4.2124025200243265e-05,,15.640625,0,0,0.0,1e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.474234,0.0,0.0,1.0,0.27679742143238395,0.27679742143238395,n/a,2026-08-25,2026-08-25,False
IBIT,SHORT,0.272639463541415,2.7263946354141497,0.0,1.6358,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.9362804430851963,2.7e-05,2.8e-05,25.45318576476102,27.18542927254641,6.064815,2.770983,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.395924,0.327884,0.0,0.0,,,,,,,False
W,SHORT,0.27254105173941345,2.7254105173941348,0.0,1.6352,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7,2.1918224259076906e-11,2.3e-05,2.1e-05,3.9618867582898615e-19,1.8075765223768714e-08,13.076923,9.285714,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.511184,0.627355,0.0,0.0,,,,,,,False
CLS,SHORT,0.26401784136452855,2.6401784136452857,5.82,3.1661,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,0.5,POSITIVE,trend_continuation,3147571.65,301.12,400.0,300.0,32.86,0.35,71216.0,49127.0,0.69,49605.0,20410.0,50328.0,5.0,0.639,1.68,0.83,0.82,1.4,0.89,0.19,False,sustained_trend,5.0,False,,,,,2,0.7,0.0,0.0,2.4e-05,0.0,1.3891695772345658e-08,,9.164062,0,0,0.0,0.000223,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.125284,0.0,0.0,1.0,0.26401784136452855,0.26401784136452855,n/a,2026-08-25,2026-08-25,False
COST,SHORT,0.2638523322797444,2.638523322797444,0.0,1.5831,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1.0,1.1680896739814617e-07,1.2e-05,3e-06,9.60272518626469e-10,0.02055220031509561,2.845185,3.238201,2,0,0.04091,0.080698,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.415256,0.686156,0.0,0.0,,,,,,,False
DELL,SHORT,0.2612364095527694,2.6123640955276937,4.79,3.5432,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, resistance_ema_confluence, room_to_target",trend_aligned,4.0,POSITIVE,resistance_ema_confluence,28910923.14,451.19,500.0,100.0,10.79,77.84,296986.0,361631.0,1.218,246681.0,51133.0,360803.0,79.4,0.802,0.0,0.94,0.95,1.6,0.86,0.44,False,default,2.5,False,,,,,1,1.0,0.0,0.0,3e-06,0.0,408905.8707736858,,1.085859,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.351215,0.0,0.0,1.0,0.2612364095527694,0.2612364095527694,n/a,2026-08-25,2026-08-25,False
IREN,SHORT,0.25464250806128513,2.546425080612851,0.0,1.5279,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,4.6e-05,6.8e-05,2.1433900706607714e-09,4.473570693669188e-21,1.569347,2.962406,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.001979,0.532372,0.0,0.0,,,,,,,False
RKLB,SHORT,0.25171181785678165,2.5171181785678165,0.0,1.5103,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,0.6788479122444845,3.6e-05,1.7e-05,1.8201120450652944e-19,5.36235587452109e-19,1.919527,1.025868,1,0,0.015528,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.006469,0.161584,0.0,0.0,,,,,,,False
DRAM,SHORT,0.24771357003916994,2.4771357003916994,4.63,3.2876,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, shooting_star_at_resistance",trend_aligned,3.3,POSITIVE,unknown,33875079.33,55.65,60.0,50.0,7.6,10.33,1616564.0,825505.0,0.511,936635.0,460298.0,1045136.0,3.4,0.663,0.0,0.96,1.0,1.2,1.08,0.39,False,default,2.5,False,,,,,3,1.0,99.0,0.0,0.0,18262.08464604301,3.3614563731283025,1.715447,4.376228,0,0,0.0,0.062382,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.053493,0.164565,0.0,0.0,1.0,0.24771357003916994,0.24771357003916994,n/a,2026-08-25,2026-08-25,False
SOXL,SHORT,0.24711441693439945,2.4711441693439946,6.93,5.0546,price_validation_failed,"confirmation_volume, consolidation_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none,8.7,NEGATIVE,unknown,-13685245.2,,120.0,1.0,4.38,99.13,477241.0,940275.0,1.97,532569.0,147258.0,737689.0,41.0,1.215,1.82,0.68,1.0,1.2,1.35,0.87,False,consolidation_break,3.0,False,,,,,1,1.0,0.0,0.0,2.2e-05,0.0,24465.248430871565,,5.955056,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.582091,0.0,0.0,1.0,0.24711441693439945,0.24711441693439945,n/a,2026-08-25,2026-08-25,False
AVGO,SHORT,0.24585158532423354,2.4585158532423352,7.26,4.9473,poor_rr (1.4:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,7.7,NEGATIVE,trend_continuation,-43078778.74,358.91,400.0,300.0,11.41,16.44,1007100.0,1089902.0,1.082,647311.0,321494.0,1128197.0,60.0,0.502,2.04,0.64,1.0,1.4,1.69,0.5,False,sustained_trend,5.0,False,359.03,402.11,300.0,1.37,1,1.0,0.0,0.0,0.0,0.0,7.258441756562776e-11,,61.428571,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.066105,0.0,0.0,1.0,0.24585158532423354,0.24585158532423354,n/a,2026-08-25,2026-08-25,False
ORCL,SHORT,0.24079843017204855,2.4079843017204854,0.0,1.4448,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,1.3e-05,3e-06,1.0387053372599784e-09,8.194601503452125e-20,5.076336,284.25,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.343718,0.515223,0.0,0.0,,,,,,,False
SPCX,SHORT,0.2366164035106378,2.366164035106378,6.07,4.5241,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,7.6,NEGATIVE,trend_continuation,-8988278.65,,150.0,100.0,8.6,27.6,1856430.0,2097829.0,1.13,1597995.0,717437.0,1638827.0,60.3,0.572,1.63,0.85,1.0,1.4,0.94,0.26,False,default,2.5,False,,,,,1,1.0,0.0,0.0,0.0,0.0,0.6069051642935627,,19.596154,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.533305,0.0,0.0,1.0,0.2366164035106378,0.2366164035106378,n/a,2026-08-25,2026-08-25,False
QQQ,SHORT,0.2344606464308658,2.344606464308658,5.07,4.2133,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,7.6,NEGATIVE,retest_and_confirm,-3818771.72,,800.0,660.0,12.8,6.94,5297096.0,6390033.0,1.206,4712352.0,1430251.0,5544526.0,23.5,0.197,0.0,0.85,1.0,1.4,1.31,0.51,False,default,2.5,False,,,,,1,1.0,0.0,0.0,1e-06,0.0,29015.88881973924,,1.873016,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.500754,0.0,0.0,1.0,0.2344606464308658,0.2344606464308658,n/a,2026-08-25,2026-08-25,False
RMBS,LONG,0.5083881111187727,5.083881111187727,2.27,4.5829,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.8,NEGATIVE,unknown,-199255.96,,115.0,80.0,29.0,10.26,16392.0,13947.0,0.851,11063.0,6534.0,12742.0,15.8,0.68,0.0,0.58,1.0,0.0,0.58,0.11,False,default,2.5,False,,,,,3,1.0,99.0,0.000169,0.0,0.011883488880603485,0.0,3.19224,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.48294,0.0,0.0,0.0,1.0,0.5083881111187727,0.5083881111187727,n/a,2026-08-20,2026-08-20,
OWL,LONG,0.38270847920544415,3.8270847920544417,6.45,5.1485,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.5,NEGATIVE,trend_continuation,-3841873.42,,13.0,10.0,12.02,13.83,307893.0,526779.0,1.711,219711.0,167575.0,447386.0,16.4,0.451,2.35,0.88,0.91,1.4,0.79,0.11,False,sustained_trend,5.0,False,,,,,1,0.7,99.0,7e-05,0.0,0.003548936136548091,0.0,2.456116,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.317811,0.0,0.0,0.0,1.0,0.38270847920544415,0.38270847920544415,n/a,2026-08-20,2026-08-20,
AFRM,LONG,0.3527324916757573,3.527324916757573,6.96,4.7117,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,4.3,POSITIVE,retest_and_confirm,117549.79,77.67,80.0,55.0,2.63,29.44,95616.0,113367.0,1.186,62491.0,30269.0,116223.0,50.1,0.688,1.54,0.89,0.83,1.4,1.7,0.59,False,sustained_trend,5.0,False,,,,,3,1.0,1.8870109510588613e-11,6.5e-05,3.4e-05,1.2704866375545114e-12,0.0336639974675717,104.117647,5.661032,0,0,0.0,0.345881,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.453425,0.492198,0.0,0.0,1.0,0.3527324916757573,0.3527324916757573,n/a,2026-08-20,2026-08-20,
