ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi,bullish_score_z_shadow,bearish_score_z_shadow
UUUU,SHORT,0.3144535991706493,3.1445359917064932,1.54,3.2543,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.1,POSITIVE,unknown,4452305.31,22.58,30.0,10.0,32.63,55.79,370973.0,125095.0,0.337,102606.0,103285.0,290177.0,47.9,0.968,0.0,0.08,1.0,0.0,0.0,0.46,1,1.0,0.0,0.0,0.000157,0.0,2381.4414800253257,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.573293,0.0,0.0,,,,,31.903226,,
CAVA,SHORT,0.31393220055163185,3.1393220055163185,2.71,3.5027,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",5.6,NEUTRAL,bounce_and_fail,,,135.0,65.0,39.59,32.79,74486.0,43031.0,0.578,20279.0,29441.0,67797.0,83.0,0.72,0.0,0.0,1.0,1.0,0.39,0.32,1,1.0,0.0,0.0,5.3e-05,0.0,4.415591818781804e-12,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.377228,0.0,0.0,,,,,4.495536,,
VRT,SHORT,0.30743001283442706,3.0743001283442704,4.29,3.6442,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,4.1,POSITIVE,bounce_and_fail,12944938.29,305.13,350.0,135.0,14.71,55.75,216437.0,201421.0,0.931,152572.0,99235.0,166051.0,69.0,0.67,0.0,0.36,1.0,1.0,1.18,0.75,5,1.0,99.0,7e-06,2.3e-05,92640.53259431953,0.01754709133091313,263.786859,0,0,0.0,0.000374,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.003145,0.163024,0.0,0.0,,,,,30.976787,,
CORZ,SHORT,0.2918674062695031,2.9186740626950307,2.72,3.2553,price_validation_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",4.9,POSITIVE,bounce_and_fail,19944700.5,,27.0,12.0,27.42,43.37,1148526.0,575343.0,0.501,500689.0,575901.0,647279.0,71.1,0.924,0.0,0.0,1.0,1.0,0.26,0.46,1,1.0,0.0,0.0,9.4e-05,0.0,2.0218389025811965e-14,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.586924,0.0,0.0,,,,,13.419811,,
CCJ,SHORT,0.2814602883537667,2.814602883537667,0.0,1.6888,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,0.08431178729860253,2.1e-05,1e-05,4.092301159483864e-11,9.707542185033703e-10,2526.189815,0,0,0.000126,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.007612,0.53211,0.0,0.0,,,,,9.015152,,
CRCL,SHORT,0.28048308274992295,2.8048308274992295,0.0,1.6829,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5,1.0,99.0,0.000199,2.5e-05,524619.1969313701,5.844427278366291e-06,8.857671,2,0,0.281338,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.8e-05,0.0,0.714855,0.546425,0.0,0.0,,,,,5.478417,,
DVN,SHORT,0.276532390479144,2.7653239047914404,3.46,3.1207,price_validation_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",3.5,POSITIVE,ema_rally,15130666.17,,50.0,35.0,6.16,25.69,266163.0,136582.0,0.513,116515.0,114722.0,171508.0,83.6,0.398,0.0,0.95,1.0,1.2,0.08,0.23,2,1.0,10.805308980745988,1.3e-05,2e-05,2.6790199548510564e-12,2.4793552499283547e-13,2.03287,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.606992,0.554144,0.0,0.0,,,,,3.963504,,
LRCX,SHORT,0.27059764684494414,2.7059764684494416,2.1,2.883,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.5,POSITIVE,unknown,11650578.08,265.37,370.0,240.0,39.33,9.62,237537.0,245858.0,1.035,128165.0,143680.0,211550.0,92.2,0.687,0.0,0.24,1.0,0.0,0.53,0.32,2,1.0,0.0,0.0,5e-06,0.0,796.6735508089113,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.230452,0.0,0.0,,,,,48.555804,,
CIEN,SHORT,0.2693534464953442,2.693534464953442,0.0,1.6161,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,3.4e-05,1.1e-05,0.0002197556839125116,2.009597827230158e-09,22.028571,1,0,0.464773,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.613022,0.444494,0.0,0.0,,,,,8.272727,,
IWM,SHORT,0.26895179386532536,2.6895179386532537,0.0,1.6137,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5,1.0,1.465523336254329,1.8e-05,1.3e-05,11421.847703281517,31174.79584453196,23.641631,0,1,0.599104,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.442457,0.430218,0.0,0.0,,,,,8.695279,,
GEV,SHORT,0.25931158534541837,2.593115853454184,1.98,3.0306,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.7,NEUTRAL,unknown,,,1200.0,800.0,6.57,28.95,83351.0,101163.0,1.214,63061.0,47296.0,74157.0,71.3,0.528,0.0,0.0,1.0,0.0,0.19,0.8,1,1.0,0.0,0.0,3e-06,0.0,539701.8303037338,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.183548,0.0,0.0,,,,,475.0,,
IBIT,SHORT,0.2554106454259144,2.554106454259144,1.6,3.3571,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",8.0,NEGATIVE,unknown,-33722315.92,44.72,45.0,35.0,0.56,21.79,3903002.0,2587670.0,0.663,2108655.0,1476038.0,2905979.0,42.1,0.432,0.0,0.0,1.0,0.0,0.18,0.41,1,0.7,0.0,0.0,1.4e-05,0.0,676132.7525796425,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2e-06,0.0,0.162083,0.0,0.0,,,,,5.491989,,
IGV,SHORT,0.25343203140763554,2.5343203140763553,1.27,2.8482,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.0,NEGATIVE,unknown,-37804694.08,88.78,90.0,80.0,1.35,9.91,709926.0,645789.0,0.91,431300.0,372326.0,552089.0,90.0,0.373,0.0,0.0,1.0,0.0,0.08,0.19,1,1.0,0.0,0.0,0.000258,0.0,2.0396394799415187,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.161042,0.0,0.0,,,,,1.676168,,
AVGO,SHORT,0.2054766981197762,2.054766981197762,0.0,1.2329,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1e-06,0.0,0.0033335709094125775,,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.524047,0.0,0.0,,,,,2.076212,,
SATS,SHORT,0.2039354962549527,2.039354962549527,0.0,1.2236,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,8.536101779553882e-09,0.000257,0.0001,2.4017277035343932e-28,5.62722368022166e-20,2.79202,0,0,0.477696,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.236975,0.063842,0.0,0.0,,,,,1.587619,,
NBIS,SHORT,0.197591424625817,1.97591424625817,4.08,3.472,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.3,NEGATIVE,bounce_and_fail,-1179418.22,,200.0,10.0,28.09,93.6,382789.0,326169.0,0.852,238450.0,127801.0,342707.0,80.4,1.006,0.0,0.17,1.0,1.0,1.71,0.19,1,1.0,0.0,0.0,1.7e-05,0.0,0.0014096451953188784,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.015632,0.0,0.0,,,,,2.156105,,
TEAM,SHORT,0.19418562805481265,1.9418562805481265,3.92,3.0669,price_validation_failed,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned",4.6,NEUTRAL,unknown,,,105.0,50.0,41.87,32.44,97979.0,72735.0,0.742,61185.0,41458.0,68071.0,100.0,1.007,1.82,0.41,1.0,0.0,0.39,0.3,1,1.0,0.0,0.0,7.3e-05,0.0,0.00013699744032704756,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.341933,0.0,0.0,,,,,1.432015,,
NOW,SHORT,0.17746057347910615,1.7746057347910615,4.4,2.8473,price_validation_failed,"confirmation_volume, ema_rally, not_extended, trend_aligned","momentum_aligned, room_to_target",3.2,POSITIVE,ema_rally,5127395.09,103.14,120.0,85.0,16.34,17.6,553118.0,438071.0,0.792,304137.0,210166.0,476886.0,99.5,0.707,1.77,0.64,0.15,1.2,0.3,0.34,1,1.0,0.0,0.0,2e-06,0.0,0.000482147740731383,,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.774521,0.0,0.0,,,,,1.258303,,
FSLR,SHORT,0.17658890386501397,1.7658890386501396,5.47,3.6239,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.5,NEGATIVE,trend_continuation,-8990959.92,188.73,410.0,180.0,117.26,4.62,313291.0,201441.0,0.643,56952.0,79297.0,378483.0,86.3,0.631,1.61,0.65,0.06,1.4,1.43,0.31,1,1.0,0.0,0.0,9.7e-05,0.0,2.505282686213321e-05,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.488966,0.0,0.0,,,,,1.127711,,
AAPL,SHORT,0.15053730920360758,1.5053730920360757,1.6,2.4727,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.2,NEGATIVE,unknown,-88098992.79,273.21,280.0,200.0,2.5,26.79,2667339.0,1825855.0,0.685,1258783.0,1199920.0,2034491.0,74.2,0.275,0.0,0.12,1.0,0.0,0.17,0.31,1,0.7,0.0,0.0,0.0,0.0,0.4735525539998527,,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.282498,0.0,0.0,,,,,1.863986,,
HOOD,SHORT,0.13876028167420892,1.3876028167420893,0.0,0.8326,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,7.618199244713078e-08,2.6e-05,1.9e-05,1.1845060633719628e-11,0.00015548373379627647,1.288969,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.673487,0.76237,0.0,0.0,,,,,1.046053,,
GS,SHORT,0.13490944307553965,1.3490944307553965,2.97,3.0255,price_validation_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",7.3,NEGATIVE,pullback_to_resistance,-1351877.94,,1000.0,800.0,6.96,14.43,196113.0,173865.0,0.887,96604.0,62653.0,210721.0,58.4,0.307,0.0,0.17,0.77,1.4,0.61,0.02,1,1.0,0.0,0.0,4e-06,0.0,2.4572368700318245e-09,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.487953,0.0,0.0,,,,,1.269841,,
ORBS,LONG,0.4654648234965568,4.654648234965569,3.66,4.3653,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",4.7,NEUTRAL,trend_continuation,,,1.0,0.5,2.2,48.9,97545.0,55020.0,0.564,84916.0,25713.0,41936.0,10.2,1.457,0.0,0.95,1.0,1.4,0.29,0.03,1,1.0,99.0,0.000182,0.0,605.133851272888,0.0,4.004373,1,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKLO,SHORT,0.30769395280694006,3.0769395280694005,1.87,3.3195,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.1,NEGATIVE,unknown,-1283006.36,,200.0,50.0,176.07,30.98,331777.0,213226.0,0.643,171484.0,97231.0,276288.0,78.5,1.125,0.0,0.0,1.0,0.0,0.26,0.6,3,1.0,0.02019859805300277,3e-06,1.6e-05,3578.72691771406,88588.49778393502,0.250622,0,1,0.0,0.441747,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,1e-06,0.461233,0.750075,0.0,0.0,,,,,0.45,0.4199830792277306,0.3818682038231386
MGM,LONG,0.432655491073725,4.32655491073725,4.51,4.0563,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",2.7,NEUTRAL,ema_pullback,,,40.0,30.0,1.96,23.53,84750.0,69252.0,0.817,40759.0,34817.0,78426.0,80.9,0.458,1.67,0.48,0.0,1.2,1.05,0.11,3,1.0,99.0,2.7e-05,0.0,130.10906280149416,0.0,2.869454,0,0,0.044409,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGV,LONG,0.3703493002039038,3.7034930020390378,6.34,4.5137,watchlist_reeval_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",3.8,NEGATIVE,trend_continuation,-37804694.08,88.78,90.0,80.0,1.35,9.91,709926.0,645789.0,0.91,431300.0,372326.0,552089.0,90.0,0.373,1.83,0.0,1.0,1.4,1.92,0.19,3,1.0,5.7795541627458045,3.6e-05,6e-06,181214.01443331648,62708.64822113671,1.577266,1,1,0.370429,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,5e-06,0.400576,0.187359,0.0,0.0,,,,,3.071322,0.62498141263968,0.730928861270196
RGTI,LONG,0.36977965543791025,3.6977965543791025,4.24,4.5409,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned","continuation_pattern, momentum_aligned",7.1,NEGATIVE,unknown,-144442.67,18.38,20.0,14.0,8.81,23.83,325398.0,325141.0,0.999,290196.0,120455.0,239888.0,66.6,1.057,2.04,0.43,1.0,0.0,0.41,0.36,3,0.7,99.0,5.3e-05,0.0,59704.09079482349,0.0,0.522106,0,0,0.013018,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVAV,SHORT,0.42840225205819266,4.284022520581926,5.47,4.283,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",none,2.5,NEUTRAL,unknown,,,250.0,210.0,18.99,0.05,33460.0,22845.0,0.683,22724.0,12515.0,21066.0,80.6,0.775,1.54,0.57,0.85,1.4,0.68,0.43,7,1.0,99.0,2.1e-05,6.2e-05,6.327229825626697e-07,1.1520234740298317e-09,0.513043,0,0,0.007093,9.4e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,0.869623,,
PAAS,SHORT,0.4012059728071416,4.012059728071416,5.15,4.131,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",2.9,POSITIVE,trend_continuation,2635307.51,56.49,60.0,55.0,6.23,2.62,195683.0,67969.0,0.347,59295.0,40523.0,163834.0,68.5,0.625,0.0,1.0,1.0,1.4,1.64,0.12,12,1.0,0.3656752428520176,1.4e-05,2.9e-05,124.09060683687977,113.115493654112,0.138323,1,2,0.0,0.014135,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145739,,
WYNN,SHORT,0.2838464347376148,2.838464347376148,4.49,4.4262,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",8.3,NEGATIVE,bounce_and_fail,-1354840.5,106.72,120.0,62.5,12.53,41.39,214481.0,76442.0,0.356,49060.0,71549.0,170314.0,56.1,0.411,0.0,0.77,1.0,1.0,1.61,0.11,3,1.0,99.0,3e-06,2.5e-05,0.4818876638044896,7.193629362832469e-07,0.307292,1,1,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.367336,0.0,0.0,0.0,,,,,0.355765,0.39148401512513403,0.3498356837330293
SJM,LONG,0.497167219107514,4.97167219107514,4.22,5.0118,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.3,NEUTRAL,trend_continuation,,,100.0,90.0,5.3,5.23,26091.0,7285.0,0.279,3963.0,21671.0,7742.0,84.7,0.296,0.0,0.86,1.0,1.4,0.92,0.04,4,1.0,99.0,9.1e-05,6e-06,74074.1202476838,6.056284936513588e-32,3.143192,1,0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.413642,0.0,0.0,0.0,,,,,2.108527,0.5778538255994282,0.3978400915792585
CVS,LONG,0.48733642397180327,4.873364239718033,5.64,4.6487,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,2.6,POSITIVE,trend_continuation,24847091.68,76.38,80.0,70.0,4.67,8.41,203988.0,150414.0,0.737,124228.0,51173.0,179001.0,82.0,0.374,1.64,0.92,0.85,1.4,0.77,0.06,17,1.0,99.0,1.6e-05,7e-06,1.3206089086528274,2.4572252064851548e-06,11.599737,0,0,0.0,0.009661,,,,,,,,,,,,,,,,,,,,,,,,,,,0.562937,,
SQQQ,LONG,0.3948313095238095,3.9483130952380954,1.28,3.4582,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.5,POSITIVE,unknown,10294035.95,54.73,74.5,35.0,36.12,36.05,237254.0,75531.0,0.318,216111.0,46524.0,50150.0,58.2,0.607,0.0,0.0,1.0,0.0,0.03,0.26,4,1.0,13.719847034967747,0.0,0.0,10240.996722111895,2239.3099637358973,5.951728,2,0,0.284305,0.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.692842,0.0,0.0,0.0,,,,,0.167439,0.4616432144348522,0.42831868315129185
AFRM,LONG,0.32098901817174275,3.2098901817174275,6.8,4.9049,watchlist_reeval_failed,"momentum_aligned, pullback_to_support, room_to_target, trend_aligned","confirmation_volume, not_extended",6.3,NEGATIVE,pullback_to_support,-882736.43,,75.0,50.0,12.65,24.9,142466.0,138570.0,0.973,104731.0,54619.0,121686.0,92.9,0.871,2.76,0.0,1.0,1.4,1.58,0.07,2,1.0,99.0,1.2e-05,0.0,4936.609989068989,0.0,1.997113,0,0,0.001757,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDGL,SHORT,0.6037166980952381,6.037166980952381,3.21,5.1216,watchlist_reeval_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.7,NEUTRAL,bounce_and_fail,,,570.0,500.0,7.72,5.51,11504.0,2724.0,0.237,1446.0,6083.0,6699.0,88.3,0.626,0.0,0.61,1.0,1.0,0.59,0.01,7,1.0,99.0,0.000142,0.000331,67909.25999364065,9.603295294580898e-07,38.380952,1,0,0.0,0.499771,,,,,,,,,,,,,,,,,,,,,,,,,,,2.474916,,
TLT,SHORT,0.35811653562093204,3.58116535620932,5.53,4.1296,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,3.4,POSITIVE,retest_and_confirm,430351553.02,86.76,90.0,85.0,3.76,2.01,4670167.0,2856498.0,0.612,2052460.0,1447078.0,4027127.0,21.6,0.104,1.69,0.93,0.57,1.4,0.93,0.02,8,1.0,0.06344705282544118,1e-06,1.8e-05,44242.52107111995,99616.29219257887,0.137404,0,1,0.0,0.69585,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.0,0.461059,0.0,0.0,,,,,0.226061,,
SHAK,SHORT,0.3567281085465383,3.567281085465383,4.69,4.2706,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.4,NEUTRAL,bounce_and_fail,,,100.0,90.0,0.89,9.2,13458.0,17927.0,1.332,7405.0,6681.0,17299.0,92.6,0.645,0.0,0.79,1.0,1.0,1.84,0.05,1,1.0,0.0,0.0,5.5e-05,0.0,2.834820323833582e-06,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.181818,,
APP,SHORT,0.29487748241203926,2.9487748241203926,1.96,3.2424,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.9,NEGATIVE,unknown,-2358630.55,,600.0,200.0,24.04,58.65,184988.0,130581.0,0.706,108634.0,72357.0,134578.0,89.9,0.87,0.0,0.23,1.0,0.0,0.54,0.18,10,1.0,0.04827305568088092,2e-06,4e-06,913.8201434440132,12620.154667440313,0.80603,1,3,0.559248,0.065935,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139874,,
EWY,LONG,0.38598082882815077,3.8598082882815077,5.61,4.8329,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",6.1,NEGATIVE,trend_continuation,-3900562.42,,160.0,105.0,2.71,32.6,302382.0,234990.0,0.777,213599.0,218437.0,105336.0,78.3,0.534,2.03,0.0,0.0,1.4,1.96,0.22,4,1.0,1.796402434813133,4.5e-05,1.1e-05,127721.82056235061,213296.00442615175,0.259767,2,0,0.057091,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.760402,0.544137,0.0,0.0,,,,,0.017673,,
AMGN,SHORT,0.4546045946115649,4.546045946115649,5.52,4.969,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.2,NEUTRAL,trend_continuation,,,400.0,300.0,15.63,13.27,47705.0,41369.0,0.867,22357.0,27515.0,39202.0,93.9,0.323,1.56,0.67,0.37,1.4,1.3,0.22,5,1.0,99.0,0.0,1e-05,2541.8528410654853,3.085970730373673e-07,5.8,0,3,0.0,0.322168,,,,,,,,,,,,,,,,,,,,,,,,,,,3.437154,,
ASPI,LONG,0.4285714285714286,4.2857142857142865,6.24,5.5549,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,7.7,NEUTRAL,retest_and_confirm,,,10.0,5.0,78.25,10.87,124437.0,32627.0,0.262,26486.0,51749.0,78829.0,23.3,1.118,1.75,0.38,1.0,1.4,1.42,0.29,1,0.7,99.0,0.000461,0.0,1.8525521165614533e-20,0.0,24.32,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMH,LONG,0.423834289569241,4.23834289569241,5.98,5.1132,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",6.0,NEGATIVE,trend_continuation,-15845464.38,,605.0,405.0,26.88,15.06,384036.0,837234.0,2.18,508877.0,352522.0,359871.0,87.7,0.411,2.39,0.0,0.0,1.4,1.96,0.23,14,1.0,2.5063587739718316,1.1e-05,7e-06,22003.65493700515,15802.43790231382,1.985273,1,2,0.114059,0.236979,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.150398,0.292652,0.0,0.0,,,,,16.447795,0.5548691424183435,0.5798336526996704
