ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train
MRVL,LONG,0.29338957171439245,2.9338957171439244,0.0,1.7603,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,2.5536617281660395e-06,1.9e-05,2.7e-05,0.006478946270252487,1691.4133402483358,1.52049,2.457142,1,2,0.165579,2e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.052642,0.011203,0.0,0.0,,,,,,,False
SPCX,LONG,0.29246646038258567,2.924664603825857,1.56,3.0903,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.8,NEGATIVE,unknown,-93555200.74,,330.0,100.0,183.79,14.0,1648206.0,1661585.0,1.008,1648686.0,765572.0,895533.0,98.7,1.012,0.0,0.23,1.0,0.0,0.01,0.32,False,default,2.5,False,3,1.0,11.24406224205763,2e-06,0.0,1041827.5961133238,185311.6024591967,7.450454,7.62069,1,0,0.295283,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.531353,0.37235,0.0,0.0,1.0,0.29246646038258567,0.29246646038258567,n/a,2026-07-22,2026-07-22,False
COST,LONG,0.2903581115686352,2.903581115686352,2.92,3.8678,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.7,NEGATIVE,ema_pullback,-6615560.71,922.5,1000.0,900.0,8.42,2.42,150141.0,168397.0,1.122,165053.0,46367.0,107118.0,37.2,0.222,0.0,0.66,1.0,1.2,0.06,0.0,False,default,2.5,False,3,1.0,0.014559344370818374,6e-06,2e-06,1.0914988941325606e-05,0.0014993791840246277,10.336142,4.427083,1,1,8e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.448431,0.518506,0.0,0.0,1.0,0.2903581115686352,0.2903581115686352,n/a,2026-07-22,2026-07-22,False
CRM,LONG,0.2858485922257255,2.858485922257255,0.0,1.7151,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,4.8534321333811075e-05,6e-06,1.2e-05,1.3874788411630656e-06,0.028587580974300936,1.61011,4.59961,0,1,3.5e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.045012,0.421154,0.0,0.0,,,,,,,False
ZS,LONG,0.28547007705379146,2.8547007705379146,0.0,1.7128,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,2.7594510314460817e-10,1.1e-05,8.4e-05,3.958770801937709e-06,7173.112979401428,1.274725,1.959725,0,0,0.0,7e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.204817,0.069636,0.0,0.0,,,,,,,False
RKLB,LONG,0.2822498837737101,2.8224988377371005,2.68,3.5952,price_validation_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",6.9,NEGATIVE,unknown,-2554000.69,69.65,85.0,60.0,22.06,13.84,598186.0,406016.0,0.679,274129.0,120672.0,609401.0,86.3,1.011,0.0,0.34,1.0,0.0,1.09,0.24,False,default,2.5,False,1,1.0,99.0,4.7e-05,0.0,1.0277356813981338,0.0,5.714026,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.217827,0.0,0.0,0.0,1.0,0.2822498837737101,0.2822498837737101,n/a,2026-07-22,2026-07-22,False
FCX,LONG,0.28194815563404785,2.8194815563404783,5.03,3.7787,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",4.3,POSITIVE,support_ema_confluence,10020798.95,64.27,70.0,50.0,8.96,22.17,496637.0,534720.0,1.077,249559.0,161171.0,620627.0,67.4,0.535,0.0,0.63,0.73,1.6,1.82,0.26,False,default,2.5,False,1,1.0,99.0,4e-06,0.0,3.653678844981284e-11,0.0,10.645848,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.008985,0.0,0.0,0.0,1.0,0.28194815563404785,0.28194815563404785,n/a,2026-07-22,2026-07-22,False
DDOG,LONG,0.28143363761944495,2.8143363761944498,0.0,1.6886,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,2.7556941664519665,1e-05,1.3e-05,3454.5979897028265,3760.8650826634203,2.571013,216.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.118831,0.861278,0.0,0.0,,,,,,,False
TXN,LONG,0.27999532531559956,2.7999532531559956,4.38,3.714,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.0,NEUTRAL,retest_and_confirm,,,400.0,220.0,35.9,25.25,136363.0,97056.0,0.712,82449.0,63933.0,87037.0,95.2,0.67,0.0,0.93,0.33,1.4,1.64,0.07,False,default,2.5,False,2,1.0,99.0,7e-06,0.0,24777.25910037045,0.0,4.184313,,0,0,0.049866,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.121692,0.0,0.0,0.0,1.0,0.27999532531559956,0.27999532531559956,n/a,2026-07-22,2026-07-22,False
CVS,LONG,0.2792345416628672,2.792345416628672,6.03,3.5652,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",1.8,POSITIVE,trend_continuation,2419403.84,,110.0,50.0,0.85,54.16,199954.0,153099.0,0.766,101570.0,48601.0,202882.0,78.6,0.37,2.49,0.68,0.05,1.4,1.36,0.06,False,sustained_trend,5.0,False,1,1.0,99.0,6e-06,0.0,2.2512878208664123e-26,0.0,1.178591,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.412973,0.0,0.0,0.0,1.0,0.2792345416628672,0.2792345416628672,n/a,2026-07-22,2026-07-22,False
CBRS,LONG,0.2765982964722842,2.7659829647228418,0.0,1.6596,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,2.7e-05,5.6e-05,0.00012107207602619757,1.5440024489039728e-22,3.367893,1.439516,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,2e-06,0.394738,0.0,0.0,,,,,,,False
ORCL,LONG,0.27537053578095383,2.7537053578095385,0.0,1.6522,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,1e-06,1e-06,209355.85860096122,0.01647462768521798,24.942308,1.132931,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.198002,0.12132,0.0,0.0,,,,,,,False
