ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,entry_price,stop_price,target_1,rr_ratio,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth
ARKK,SHORT,0.5161111439387104,5.161111439387104,1.2,4.6806,price_validation_failed,confirmation_volume,"continuation_pattern, momentum_aligned, not_extended, room_to_target, trend_aligned",8.7,NEGATIVE,unknown,-4282684.07,,115.0,70.0,43.28,12.78,274435.0,375008.0,1.366,352607.0,145705.0,151131.0,35.9,0.386,0.0,0.0,0.2,0.0,0.0,1.0,,,,,143.50053832081645,7,1.0,71.38920265765171,5.5e-05,8.9e-05,73302.3039668291,770.0986413696729,0.448058,0.916022,0,1,0.276162,0.510906
JNUG,SHORT,0.49461538,4.9461538,0.0,2.9677,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6.5262512749974264e+16,9,1.0,4.4280854952640886e-07,0.001518,0.000882,1.0548908896069111e-06,2.977841356990325,9.674722,0.701923,1,1,0.129492,0.0
HUN,SHORT,0.4912576705964439,4.9125767059644385,5.07,4.8773,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,4.5,NEUTRAL,bounce_and_fail,,,15.0,8.0,11.61,40.48,76750.0,69523.0,0.906,111392.0,21.0,34860.0,72.2,0.687,0.0,0.77,1.0,1.0,1.38,0.91,,,,,1.8455984423355192,9,1.0,0.5049384165238839,7.6e-05,0.000117,3.974285114794956e-09,3.935415671236583e-09,1.075309,0.35514,1,0,0.412398,0.724611
SIRI,SHORT,0.462816431765427,4.62816431765427,2.04,4.0061,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.4,NEUTRAL,unknown,,,30.0,13.0,19.36,48.28,142697.0,83257.0,0.583,68023.0,30921.0,127010.0,65.4,0.369,0.0,0.0,1.0,0.0,0.04,1.0,,,,,451825.2496809011,3,1.0,2.6422403798834837e-06,8e-06,4e-05,5.869561650683027e-14,1.1107168173211138e-08,0.743326,27.597174,0,0,0.0,2e-06
BA,SHORT,0.46106671877671135,4.610667187767113,0.0,2.7664,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,146.10633037773934,11,1.0,2.91800587534203,6e-06,2e-06,25460.698760590156,4985.929207093147,0.696268,3.286893,2,3,0.442295,0.239461
CRDO,SHORT,0.4401063458661898,4.401063458661898,3.43,4.8495,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, room_to_target","not_extended, trend_aligned",8.1,NEGATIVE,bounce_and_fail,-1009520.27,154.81,200.0,60.0,29.12,61.26,125758.0,149904.0,1.192,161753.0,47425.0,66484.0,32.4,0.832,0.0,0.0,0.94,1.0,0.62,0.87,,,,,162.33318840640342,11,1.0,0.054388232344692124,1.5e-05,4.1e-05,2618.143800242374,27507.460843468227,0.208854,0.744157,1,3,0.153675,0.159349
HAYW,SHORT,0.4388757833933558,4.388757833933558,0.0,2.6333,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,36188635.24368228,2,1.0,99.0,5e-05,3.6e-05,70.45889580817064,1.946989582053144e-06,,1545.0,0,0,0.0,0.0
AVAV,SHORT,0.42840225205819266,4.284022520581926,5.37,4.453,price_validation_failed,"confirmation_volume, not_extended, retest_and_confirm, room_to_target, trend_aligned",momentum_aligned,3.5,NEUTRAL,retest_and_confirm,,,400.0,200.0,97.48,1.26,33135.0,24346.0,0.735,25493.0,12238.0,19750.0,59.4,0.677,1.54,0.76,0.74,1.4,0.39,0.55,,,,,8574448.808562526,7,1.0,99.0,2.1e-05,6.2e-05,6.542356642584777e-07,1.1911924547463618e-09,0.513043,0.869623,0,0,0.007093,9.4e-05
TEM,SHORT,0.4282333666057191,4.282333666057191,3.15,3.7862,price_validation_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",3.5,POSITIVE,bounce_and_fail,5093757.47,56.8,70.0,50.0,23.09,12.08,209407.0,120780.0,0.577,116784.0,46910.0,166493.0,80.3,0.791,0.0,0.0,1.0,1.0,0.15,1.0,,,,,2109.4063353310876,3,1.0,0.44203792469918857,2.6e-05,4.3e-05,81120.97348138949,367031.73618685844,0.34057,,0,0,0.002019,0.0
WDC,SHORT,0.42183391476783016,4.218339147678302,0.0,2.531,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,48.25318349200406,15,1.0,0.09911628805784733,6e-06,5e-06,916.839852541873,13875.214717586734,1.581709,16.294774,1,0,0.272979,0.253366
ALB,SHORT,0.41704702861686005,4.170470286168601,0.0,2.5023,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1036.6550074030433,7,1.0,17.99831093407988,2.3e-05,1.1e-05,15389.756559392683,641.3000343098354,1.460949,3.022672,2,1,0.24599,0.02375
SOXX,SHORT,0.40931326671209817,4.093132667120981,0.0,2.4559,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1226.2749661272912,6,1.0,0.017350321663776935,8e-06,1.1e-05,7.442334905025654,428.94506795014416,18.864754,9.985397,0,0,4.4e-05,0.353394
PAAS,SHORT,0.4012059728071416,4.012059728071416,3.4,3.886,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",4.3,POSITIVE,trend_continuation,8212535.64,60.38,95.0,55.0,57.35,8.9,227831.0,85165.0,0.374,114117.0,951.0,197928.0,65.5,0.605,0.0,0.28,1.0,1.4,0.01,0.7,,,,,79532741.90252076,12,1.0,0.36567524285201786,1.4e-05,2.9e-05,128.30970713810376,116.96143836753019,0.138323,0.145739,1,2,0.0,0.014135
MRVL,SHORT,0.399461707352591,3.99461707352591,1.67,3.4983,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.0,POSITIVE,unknown,42730743.42,137.2,180.0,75.0,31.2,45.34,597014.0,643926.0,1.079,482272.0,256551.0,502117.0,60.5,0.607,0.0,0.0,1.0,0.0,0.2,0.46,,,,,29.435567470507177,16,1.0,0.11226972056478711,4e-06,7e-06,679.7245570853489,6054.388963167523,2.371102,0.271762,4,5,0.42597,0.695159
U,SHORT,0.3876389868229541,3.8763898682295412,0.0,2.3258,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4.199875968047268,6,1.0,3.1480716170628886,9.9e-05,1.4e-05,4267.268750242313,2711.0366404075785,9.593716,12.077364,1,0,0.31449,0.076833
META,SHORT,0.3822056728882297,3.822056728882297,1.56,3.639,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.3,NEGATIVE,unknown,-46671.72,686.1,750.0,600.0,9.3,12.56,2026964.0,995849.0,0.491,1011988.0,551815.0,1459010.0,80.9,0.414,0.0,0.0,1.0,0.0,0.05,0.51,,,,,6.033427009364327,27,1.0,0.5706896656236738,2e-06,4e-06,224463.12162328768,314655.2463016619,0.251574,0.280987,4,2,0.526168,0.750928
UEC,SHORT,0.37495678059558757,3.7495678059558757,3.36,4.0828,price_validation_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",6.0,NEUTRAL,bounce_and_fail,,,25.0,12.0,61.71,22.38,120754.0,57241.0,0.474,102210.0,2146.0,73639.0,26.3,0.784,0.0,0.25,1.0,1.0,0.11,1.0,,,,,1.4473104356207516e+16,2,1.0,0.0,0.0,3.4e-05,0.0,441.85867800573453,,1.802815,0,0,0.0,0.0
VFC,SHORT,0.3723801496288613,3.723801496288613,2.0,3.4619,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.0,POSITIVE,unknown,537463.53,21.3,30.0,10.0,40.81,53.06,173753.0,255080.0,1.468,79441.0,22644.0,326748.0,58.4,0.549,0.0,0.0,1.0,0.0,0.0,1.0,,,,,0.15552244948376215,2,1.0,0.0,0.0,4.7e-05,0.0,1168.4388393304798,,7.207143,0,1,0.0,0.134591
NUE,SHORT,0.36737748241203927,3.6737748241203927,0.0,2.2043,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,41151175818.25999,6,1.0,99.0,4e-06,4e-06,3.4857778764035235e-05,4.15394558415574e-08,4.139766,4.464169,1,0,0.016438,0.0
CAVA,SHORT,0.35908134331813096,3.5908134331813097,1.92,3.3514,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.9,NEUTRAL,unknown,,,135.0,65.0,40.18,32.51,90505.0,62001.0,0.685,56651.0,23502.0,72353.0,77.8,0.682,0.0,0.0,1.0,0.0,0.06,0.86,,,,,0.0,1,1.0,0.0,0.0,5.6e-05,0.0,8.643535821412295e-06,,4.495536,0,0,0.0,0.0
ACMR,SHORT,0.3581383424226826,3.581383424226826,2.3,3.4007,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",4.6,NEUTRAL,unknown,,,60.0,39.0,14.51,25.57,38080.0,12116.0,0.318,31980.0,361.0,17855.0,91.2,0.885,0.0,0.13,1.0,0.0,0.17,1.0,,,,,195.6837559497407,4,1.0,0.7970472243375142,1.8e-05,4.2e-05,0.00018801523703785281,7.86299026778187e-05,0.120273,0.946634,1,0,0.0,0.007111
LNG,SHORT,0.3568056534896208,3.5680565348962077,0.0,2.1408,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2.401264495946912e+18,23,1.0,2.4405462645793996,1.7e-05,1.4e-05,6217.584166790176,2335.3182177323856,0.464996,0.327918,2,1,0.000784,0.000406
VICR,SHORT,0.3438515973051366,3.438515973051366,0.0,2.0631,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,20.294119313008107,4,1.0,20.952232807940025,3.6e-05,1.6e-05,1.735798158111138e-05,2.4853649355977125e-06,3.234951,2.386364,0,0,0.026341,0.0
FDX,SHORT,0.33849409365039035,3.3849409365039036,0.0,2.031,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1832999039747648.2,7,1.0,99.0,2e-06,3e-06,40.52334503369416,4.466767803665849e-14,0.377017,2.310517,1,0,3e-06,0.324296
AFRM,SHORT,0.33360521877671134,3.3360521877671134,0.0,2.0016,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,252.7641023593204,4,1.0,99.0,1.9e-05,2e-06,3809.3506001921737,7.45556399228938,1.739623,13.0,0,0,0.004394,0.0
UBER,SHORT,0.3196541528630683,3.196541528630683,0.0,1.9179,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,59.97098389135783,17,1.0,24.636264680675037,4e-06,5e-06,10402.753592593966,475.0353977503844,0.324177,0.317009,0,0,0.022184,0.549516
UBS,SHORT,0.3124336302218354,3.124336302218354,2.03,3.2512,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.4,NEUTRAL,unknown,,,50.0,35.0,12.64,21.15,65723.0,69700.0,1.061,67014.0,33.0,68376.0,77.8,0.323,0.0,0.0,1.0,0.0,0.03,1.0,,,,,2.0595894529587853e+22,12,1.0,99.0,3e-06,6e-06,5.018970848210389,0.00014223510075789025,1.378284,1.192373,0,0,1.8e-05,0.378276
OKLO,SHORT,0.30769395280694006,3.0769395280694005,2.11,3.3915,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.1,NEGATIVE,unknown,-1025551.07,,200.0,50.0,174.73,31.32,354932.0,231403.0,0.652,230268.0,64586.0,291481.0,75.4,1.087,0.0,0.0,1.0,0.0,0.11,1.0,,,,,49.50838654127966,3,1.0,0.02019859805300277,3e-06,1.6e-05,3578.72691771406,88588.49778393502,0.250622,0.45,0,1,0.0,0.441747
CVS,SHORT,0.29822657020973387,2.9822657020973384,0.0,1.7894,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2.614685319940495e+17,19,1.0,99.0,1.9e-05,7e-06,1.2473517290764229,2.8366767438806533e-06,9.637248,0.562937,1,0,0.0,0.009661
LQDA,SHORT,0.29819834267239026,2.9819834267239025,0.0,1.7892,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5.6098899281015224e+16,5,1.0,2.4920219469139017e-10,5.3e-05,3e-05,2.404886049273961e-08,144.7551085325804,0.622518,0.250393,0,1,0.0,0.0
IGV,SHORT,0.29795035676339254,2.9795035676339254,0.0,1.7877,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,1.1380397617888744,3,1.0,5.7795541627458045,3.6e-05,6e-06,187375.31964706763,64840.752200182724,1.577266,3.071322,1,1,0.370429,0.0
WYNN,SHORT,0.2838464347376148,2.838464347376148,1.49,2.8462,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.9,POSITIVE,unknown,623374.73,111.92,120.0,62.5,7.22,44.16,216363.0,78266.0,0.362,56177.0,71644.0,166808.0,66.6,0.42,0.0,0.0,1.0,0.0,0.01,0.48,,,,,5884609887242.654,3,1.0,99.0,3e-06,2.5e-05,0.4982719207546245,7.438213901382751e-07,0.307292,0.355765,1,1,0.0,0.0
INTC,SHORT,0.28211916888848565,2.8211916888848565,0.0,1.6927,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5.688671686290541,9,1.0,2.0435748532233364,4e-06,3e-06,182452.3278101271,71424.76920670443,0.099303,0.081741,1,0,0.548086,0.682548
GEV,SHORT,0.2636776338406107,2.636776338406107,2.01,3.0014,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.4,NEUTRAL,unknown,,,1100.0,600.0,9.86,40.08,94341.0,113142.0,1.199,95856.0,33539.0,78088.0,72.2,0.526,0.0,0.03,1.0,0.0,0.32,0.66,,,,,8.132367709651383,8,1.0,1.7545742525481904,2e-06,4e-06,860.2150029339473,817.1165566087672,0.919405,0.877918,1,0,0.331064,0.430751
PLTR,SHORT,0.2594415,2.5944149999999997,3.75,3.7422,price_validation_failed,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned",6.6,NEGATIVE,ema_rally,-17966684.95,147.84,150.0,120.0,1.5,18.8,1934204.0,1946894.0,1.007,1330147.0,591266.0,1959685.0,76.9,0.601,0.0,0.69,1.0,1.2,0.02,0.85,,,,,11.539470169233505,5,1.0,3.2837201766531243,0.0,1e-06,132759.82007694786,10107.424882063264,0.055097,0.08942,0,0,0.0,0.652181
LCID,SHORT,0.2590332954641359,2.590332954641359,0.0,1.5542,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,27.98931842935843,4,1.0,56.07464124686599,0.000174,2.2e-05,5389.041602537238,288.3143689932264,3.239116,0.665159,0,0,0.038063,0.0
MRK,SHORT,0.25833333333333336,2.5833333333333335,0.0,1.55,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,106524025103.88828,16,1.0,0.12906589133469354,3e-06,1e-06,876.2644730118832,14936.415970870421,0.345854,0.135532,1,2,0.412284,0.0
UTHR,SHORT,0.24960521877671135,2.4960521877671136,0.0,1.4976,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5936061520035479.0,3,1.0,99.0,8e-06,2e-06,16.3415693885343,2.7529312715809973e-15,7.035714,1.6,0,0,0.0,0.0
LITE,SHORT,0.24889712965799365,2.4889712965799364,0.0,1.4934,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,19.188139433804913,6,1.0,24.82992253221731,8.8e-05,1.1e-05,915486.0144074601,73740.54536171824,3.584285,0.35169,0,0,0.482629,0.359971
SIG,SHORT,0.2475015405800337,2.4750154058003373,1.82,3.1035,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.6,NEUTRAL,unknown,,,100.0,85.0,5.95,9.94,33491.0,6483.0,0.194,18325.0,17633.0,4016.0,32.8,0.417,0.0,0.48,1.0,0.0,0.23,0.11,,,,,0.0,1,1.0,0.0,0.0,1.5e-05,0.0,5.2681380439881986e-14,,6.733333,0,0,0.0,0.0
PATH,LONG,0.3709657620500222,3.709657620500222,5.63,4.7638,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,6.1,POSITIVE,trend_continuation,752758.15,10.78,15.0,10.0,39.27,7.15,653680.0,214376.0,0.328,488222.0,22131.0,357703.0,40.3,0.621,0.0,0.99,1.0,1.4,1.66,0.58,,,,,313.6076513863009,4,1.0,22.948986190461564,5e-05,1.1e-05,0.4144588278020525,0.05418001793573566,0.826161,0.131374,0,0,0.003317,0.0
QCOM,LONG,0.3543101216504069,3.543101216504069,5.16,4.1396,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,4.1,POSITIVE,trend_continuation,49265946.95,136.65,145.0,125.0,6.12,8.52,319834.0,246385.0,0.77,199642.0,88157.0,278420.0,82.4,0.416,0.0,0.47,1.0,1.4,1.95,0.34,,,,,111966.6209690094,13,1.0,1.1373700740496642,6e-06,3e-06,21028.20607928687,29581.514842450346,1.07228,0.125274,2,1,0.155425,0.308743
AVGO,LONG,0.3530300044909971,3.530300044909971,0.0,2.1182,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4.9341016876662085,13,1.0,0.6339718702508593,2e-06,1e-06,35807.576846352014,188271.11278708707,0.212964,0.1675,0,0,0.791947,0.077048
NET,SHORT,0.46899224518453525,4.689922451845352,4.95,5.01,watchlist_reeval_failed,"not_extended, resistance_ema_confluence, trend_aligned","confirmation_volume, momentum_aligned, room_to_target",5.9,NEGATIVE,resistance_ema_confluence,-3124291.1,,250.0,160.0,27.18,18.61,161764.0,107005.0,0.661,117536.0,45997.0,105236.0,97.2,0.803,1.69,0.96,0.0,1.6,0.4,0.31,,,,,6116.156791785524,18,1.0,1.0344512183472827,7e-06,4.5e-05,10368.906632082797,5011.791009656765,1.886654,0.570593,0,2,0.098726,0.204058
BIDU,SHORT,0.3811881356982471,3.811881356982471,3.07,3.8269,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",5.0,POSITIVE,bounce_and_fail,14764127.71,127.39,150.0,100.0,17.8,21.46,213639.0,123318.0,0.577,93970.0,84188.0,158799.0,56.2,0.476,0.0,0.0,1.0,1.0,0.07,1.0,,,,,48980.03450465007,6,1.0,99.0,1.2e-05,2.1e-05,32236.55446741592,0.6135083462244935,0.325667,2.751269,3,0,0.509213,0.0
STM,LONG,0.5546011189898563,5.546011189898563,0.0,3.3276,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,60052.96536566958,9,1.0,9.840176418155854,3.9e-05,3e-06,40485.871857865444,14400.204374494857,3.393205,4.04535,2,0,0.105619,5e-05
B,LONG,0.4357175272622542,4.357175272622542,5.01,4.8816,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,6.0,POSITIVE,retest_and_confirm,12692925.72,43.71,50.0,30.0,14.38,31.37,481477.0,331250.0,0.688,116586.0,205815.0,490326.0,64.9,0.501,0.0,0.6,1.0,1.4,1.55,0.46,,,,,93186153833697.4,18,1.0,2.7455133463928703e-08,3.4e-05,1.1e-05,0.00031550613842344774,14364.624143876783,0.829383,1.539485,1,2,0.031382,0.037582
ACN,LONG,0.4247849387014866,4.247849387014866,5.24,5.0959,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",7.0,NEUTRAL,trend_continuation,,,300.0,170.0,51.02,14.42,96486.0,54218.0,0.562,50841.0,27548.0,72315.0,58.2,0.396,0.0,0.8,1.0,1.4,1.99,0.05,,,,,10756923571986.795,15,1.0,99.0,1.7e-05,4e-06,566.2751858532517,1.3509161639168202e-05,1.266236,1.116447,2,1,3.9e-05,0.263629
NTR,LONG,0.41717117777027923,4.171711777702792,3.67,4.2069,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",5.1,NEUTRAL,trend_continuation,,,80.0,45.0,13.72,36.03,75185.0,38428.0,0.511,46057.0,26498.0,41058.0,87.4,0.383,0.0,0.24,1.0,1.4,0.03,1.0,,,,,2259433367.90754,12,1.0,11.292183319894697,4.7e-05,1.9e-05,0.015502395997356852,0.0027456862075635195,0.608352,0.204888,0,0,0.025548,0.0
DJT,SHORT,0.6784847866666667,6.7848478666666665,3.59,5.5294,watchlist_reeval_failed,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned",5.3,POSITIVE,ema_rally,634615.86,,25.0,5.0,140.15,51.97,239912.0,224293.0,0.935,63585.0,124468.0,276152.0,58.2,0.67,0.0,0.18,1.0,1.2,0.21,1.0,,,,,9.014155930929443e+21,9,1.0,0.0,0.0,0.000231,0.0,1.6569570993332974e-06,,2.655302,0,1,0.0,2e-05
BKNG,SHORT,0.38684772641231163,3.868477264123116,1.54,3.0362,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",3.2,POSITIVE,unknown,4828917.32,191.97,240.0,176.0,24.98,8.35,482905.0,342725.0,0.71,220560.0,150147.0,454923.0,84.9,0.401,0.0,0.0,1.0,0.0,0.01,0.53,,,,,4.6735733475083734e+21,5,1.0,5.952882607143871e-18,0.0,6e-06,2.6160249799392015e-13,29297.010681847823,3.333333,7.277778,0,1,1.8e-05,0.0
IYR,SHORT,0.37994309828831796,3.7994309828831794,1.42,3.4857,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.8,NEUTRAL,unknown,,,110.0,45.0,6.99,56.23,59096.0,110418.0,1.868,48986.0,53302.0,67226.0,2.3,0.136,0.0,0.0,1.0,0.0,0.02,0.4,,,,,1.5458178066534913,2,1.0,0.32345338360569126,6.2e-05,0.000152,1.4740416264410743e-20,4.557199587802173e-20,0.337018,0.715961,0,0,0.0,0.0
SQQQ,SHORT,0.3718176666666667,3.7181766666666674,7.65,5.0341,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,4.4,POSITIVE,trend_continuation,6798609.34,56.35,74.5,55.0,32.19,2.41,294315.0,75744.0,0.257,278417.0,44180.0,47462.0,42.1,0.559,2.26,0.0,1.0,1.4,1.99,1.0,,,,,16.205303098394253,4,1.0,1.3590943348407345,0.0,0.0,32564.428605120378,7986.796248629899,0.094519,5.977266,0,1,0.0,0.137114
EXPE,LONG,0.5949601728312105,5.949601728312105,7.19,5.5718,"wall_proximity (0.3%, 0.1 ATR)","confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",none,2.2,NEUTRAL,support_ema_confluence,,,270.0,230.0,0.32,14.54,31487.0,38447.0,1.221,27520.0,12877.0,29537.0,91.7,0.604,1.87,0.19,1.0,1.6,1.98,0.55,,,,,161670944682372.16,6,1.0,99.0,8.5e-05,1e-05,40485.097174658105,3.132521760346849e-10,5.381238,0.30458,0,0,0.0,0.023675
NUGT,SHORT,0.5933333333333333,5.933333333333333,3.74,5.1887,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",5.5,NEUTRAL,trend_continuation,,,300.0,210.0,29.8,9.14,20698.0,20045.0,0.968,22854.0,5591.0,12298.0,65.4,0.926,0.0,0.32,1.0,1.4,0.02,1.0,,,,,52.14197603451903,2,1.0,0.0,0.0,0.000214,0.0,1.2640137570084044e-20,,10.630631,0,0,0.0,0.03694
OSCR,SHORT,0.52549892,5.2549892,1.56,4.0155,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.6,POSITIVE,unknown,3053476.5,16.17,35.0,15.0,116.58,7.18,430876.0,167229.0,0.388,164781.0,95243.0,338081.0,61.2,0.804,0.0,0.0,1.0,0.0,0.03,0.53,,,,,17372330.86858016,10,1.0,99.0,0.000127,0.000231,29501.347986719516,0.006839703810453821,0.607035,1.107132,0,0,0.031533,0.366994
CAR,SHORT,0.33408120280081455,3.3408120280081457,0.0,2.0045,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.4940000068781965,5,1.0,0.24968540352822194,6e-06,2.2e-05,30540.780819499334,81544.69688105553,1.459199,0.767572,1,1,0.423241,0.532343
IRDM,LONG,0.7125118976600695,7.125118976600695,0.0,4.2751,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,174338923899354.78,6,1.0,99.0,0.000271,1.1e-05,33051.49675476977,6.736651167126721e-12,14.435633,0.462908,3,1,0.260777,0.0
OWL,LONG,0.6307456274809822,6.307456274809821,4.91,5.8667,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,6.2,NEGATIVE,trend_continuation,-4944412.56,,12.0,8.0,19.46,20.36,621768.0,983139.0,1.581,861611.0,256926.0,486370.0,91.3,0.655,0.0,0.14,1.0,1.4,1.83,0.54,,,,,12790657731.777374,10,1.0,99.0,6.6e-05,3.9e-05,27956.18441237129,0.0008608059572367954,29.091721,0.071265,0,0,0.416768,0.0
SYY,LONG,0.546354969797203,5.46354969797203,4.66,5.2898,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_support","confirmation_volume, room_to_target, trend_aligned",5.8,NEUTRAL,pullback_to_support,,,80.0,70.0,5.09,8.05,76315.0,22434.0,0.294,27126.0,46201.0,25422.0,97.0,0.293,0.0,0.98,0.0,1.4,1.98,0.31,,,,,3.9776995302618383,17,1.0,2.9386650914406323,3.8e-05,1.4e-05,2.74135884345317,0.508831934009366,12.09994,13.848584,1,1,0.421586,0.843996
EQT,LONG,0.5380792811579398,5.380792811579398,1.82,4.7964,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",7.8,NEGATIVE,unknown,-13754372.15,56.54,70.0,50.0,23.92,11.49,143318.0,162178.0,1.132,115370.0,77471.0,112655.0,38.3,0.351,0.0,0.08,0.96,0.0,0.08,0.7,,,,,3038705728770496.5,9,1.0,99.0,4.7e-05,3e-06,57619.102633275674,3.8672170876392144e-12,54.699323,0.229936,0,1,0.040314,0.369075
