ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bearish_vol_oi
AXTI,LONG,0.5574916556647382,5.574916556647382,5.46,5.2855,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.3,POSITIVE,ema_pullback,507183.79,76.01,105.0,45.0,37.71,40.98,196017.0,83148.0,0.424,134590.0,40361.0,104214.0,92.3,1.835,2.38,0.59,0.33,1.2,0.69,0.26,10,1.0,99.0,0.002727,0.0,12805.135379913241,0.0,12.172617,1,0,0.635169,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.6e-05,0.0,0.519083,0.0,0.0,0.0,
NPO,LONG,0.5114994530821066,5.1149945308210665,5.23,4.7665,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.2,NEUTRAL,trend_continuation,,,300.0,270.0,2.04,8.17,1104.0,1425.0,1.291,1162.0,615.0,752.0,90.0,0.495,1.87,0.01,0.0,1.4,1.64,0.32,1,1.0,99.0,0.000107,0.0,9.699261400317273e-23,0.0,18.181818,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.53186,0.0,0.0,0.0,
TSEM,LONG,0.5055910408598469,5.055910408598469,5.8,5.288,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.1,NEUTRAL,ema_pullback,,,230.0,200.0,14.94,0.05,67005.0,49557.0,0.74,58837.0,44022.0,13703.0,96.4,0.941,2.35,0.95,0.6,1.2,0.42,0.29,5,0.7,99.0,0.00038,0.0,98289.63518994249,0.0,77.459954,3,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.2e-05,0.0,0.533476,0.0,0.0,0.0,
FN,LONG,0.4104620236025331,4.1046202360253305,0.0,2.4628,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,4,1.0,99.0,8e-05,0.000228,47.16858091506918,6.068255364831271e-12,12.911932,0,0,0.0,0.292166,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.247044,0.471274,0.0,0.0,51.613636
SMH,LONG,0.4050286950334849,4.050286950334849,0.0,2.4302,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,99.0,2.5e-05,0.0,434720.00909295835,0.0,16.448158,3,0,0.642279,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,9e-06,0.0,0.364533,0.0,0.0,0.0,
BURL,LONG,0.3837241909623386,3.837241909623386,5.1,4.6086,price_validation_failed,"not_extended, retest_and_confirm, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.8,NEUTRAL,retest_and_confirm,,,360.0,270.0,8.36,18.73,5382.0,28912.0,5.372,17566.0,13822.0,2906.0,66.9,0.404,1.56,1.0,0.56,1.4,0.58,0.0,3,1.0,99.0,5.8e-05,0.0,65417.694372291626,0.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.020512,0.0,0.0,0.0,
CRCL,LONG,0.3780443380332703,3.780443380332703,5.37,4.7612,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.3,NEGATIVE,ema_pullback,-13788134.33,,120.0,65.0,20.74,34.6,394362.0,290664.0,0.737,235826.0,155223.0,293977.0,83.8,0.939,1.56,0.93,1.0,1.2,0.67,0.0,3,1.0,99.0,0.000159,0.0,2798.8314578458435,0.0,9.779189,2,0,0.281338,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.714855,0.0,0.0,0.0,
IWM,LONG,0.3580361391166189,3.580361391166189,0.0,2.1482,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,8,1.0,1.702904838142588,3.3e-05,2.2e-05,9737.84527501197,17155.119399919044,20.034491,0,1,0.416216,0.003636,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.558004,0.557219,0.0,0.0,8.521368
ANET,LONG,0.3537520728118873,3.537520728118873,5.87,4.2898,price_validation_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",3.8,POSITIVE,trend_continuation,2428175.68,176.78,195.0,105.0,10.26,40.63,168226.0,128288.0,0.763,106905.0,63459.0,126150.0,90.3,0.667,2.64,0.0,0.0,1.4,1.62,0.21,4,1.0,99.0,1.6e-05,0.0,33.53026528716475,0.0,2.430199,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.201858,0.0,0.0,0.0,
EL,LONG,0.34697150165283397,3.4697150165283395,4.61,4.4579,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.7,NEUTRAL,ema_pullback,,,105.0,75.0,35.1,3.5,107183.0,92321.0,0.861,39716.0,68194.0,143621.0,67.9,0.147,0.0,0.84,1.0,1.2,1.58,0.0,2,0.7,99.0,4.5e-05,0.0,1.0154286074617515e-07,0.0,8.16675,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.297568,0.0,0.0,0.0,
SOXX,LONG,0.34362334562018493,3.4362334562018493,0.0,2.0617,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,12.91379298733104,2e-05,2.3e-05,315665.0541889395,24444.023107588906,17.652174,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.288876,0.464288,0.0,0.0,
VMI,LONG,0.3414994530821066,3.4149945308210663,5.94,4.1895,price_validation_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",3.5,NEUTRAL,trend_continuation,,,500.0,440.0,0.27,11.77,881.0,677.0,0.768,962.0,326.0,270.0,63.1,0.316,2.25,0.0,0.0,1.4,2.0,0.29,1,1.0,99.0,9.1e-05,0.0,4.70556311671368e-07,0.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.785622,0.0,0.0,0.0,
NVTS,LONG,0.3353059460815589,3.353059460815589,6.43,4.4255,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,4.1,POSITIVE,trend_continuation,1646070.79,17.2,20.0,7.0,16.28,59.3,323940.0,141793.0,0.438,219096.0,90520.0,156117.0,94.2,1.383,2.66,0.0,0.42,1.4,1.34,0.61,1,1.0,99.0,0.000186,0.0,2633.8600510549363,0.0,4.884892,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.417933,0.0,0.0,0.0,
CIEN,LONG,0.3249270907927443,3.2492709079274427,5.44,4.3366,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",5.4,NEUTRAL,ema_pullback,,,600.0,480.0,15.5,7.6,38191.0,34994.0,0.916,37129.0,18019.0,18037.0,84.0,0.862,2.3,0.22,0.0,1.2,1.72,0.0,3,1.0,99.0,3.3e-05,1e-05,8.792936735777051e-07,8.04086895255217e-12,22.028571,1,0,0.464773,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.613022,0.444494,0.0,0.0,8.272727
CHTR,LONG,0.3216485157398508,3.216485157398508,3.46,4.1262,price_validation_failed,"confirmation_volume, room_to_target, trend_continuation","momentum_aligned, not_extended, trend_aligned",7.4,NEUTRAL,trend_continuation,,,400.0,160.0,121.84,11.26,74726.0,64151.0,0.858,31989.0,32674.0,74214.0,54.8,0.483,0.0,0.0,1.0,1.4,0.06,1.0,1,1.0,99.0,1.2e-05,0.0,13625.312108804234,0.0,9.605405,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.52301,0.0,0.0,0.0,
WULF,LONG,0.3172877571933929,3.1728775719339293,3.5,3.8164,price_validation_failed,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned",5.9,POSITIVE,unknown,16896765.91,20.02,25.0,11.0,24.91,45.04,1564104.0,765778.0,0.49,860920.0,676066.0,792896.0,51.4,0.995,1.91,0.54,0.24,0.0,0.53,0.28,2,1.0,99.0,0.000159,0.0,80.84382466836352,0.0,50.231848,0,0,1e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.302273,0.0,0.0,0.0,
SLB,LONG,0.2905570975860172,2.905570975860172,7.04,4.4648,weak_relative_strength (-7.4% vs SPY),"confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,4.5,POSITIVE,unknown,34186060.7,56.28,65.0,42.5,15.48,24.49,469679.0,296380.0,0.631,163650.0,142947.0,459462.0,83.6,0.398,2.24,0.29,1.0,1.2,1.78,0.53,1,0.7,99.0,7e-06,0.0,283801.7396324466,0.0,4.324242,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.453049,0.0,0.0,0.0,
GOOGL,LONG,0.28841788033124394,2.884178803312439,5.96,3.7301,price_validation_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",2.5,POSITIVE,trend_continuation,1146700814.6,344.67,350.0,300.0,1.53,12.97,1542596.0,1299529.0,0.842,742096.0,628768.0,1471261.0,61.6,0.355,2.38,0.0,0.02,1.4,1.92,0.24,3,1.0,2.419142073894171,2e-06,1e-06,1045866.4619295208,864658.9823854006,50.5,0,0,0.492074,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.526899,0.482822,0.0,0.0,1.199234
FIG,LONG,0.2846305615704112,2.8463056157041122,3.39,3.8002,price_validation_failed,"confirmation_volume, hammer_at_support, not_extended, room_to_target","momentum_aligned, trend_aligned",6.8,NEGATIVE,unknown,-2143511.93,,20.0,15.0,14.48,14.14,241529.0,155750.0,0.645,163867.0,111376.0,122036.0,92.8,1.061,0.0,0.28,1.0,1.2,0.43,0.48,2,1.0,99.0,0.000145,0.0,4369.887333741601,0.0,2.938552,0,0,0.012092,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.166533,0.0,0.0,0.0,
AAOI,LONG,0.251299203500168,2.51299203500168,5.95,3.7815,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, trend_aligned",room_to_target,3.7,POSITIVE,retest_and_confirm,7610582.48,162.28,200.0,20.0,23.19,87.68,131190.0,120124.0,0.916,122488.0,54221.0,74605.0,98.3,1.606,2.46,0.2,0.07,1.4,1.46,0.37,2,1.0,22.167708282121524,9.3e-05,5.6e-05,1957.698378585878,88.31307024031803,2.752688,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.233146,0.123647,0.0,0.0,311.0
GOOG,LONG,0.25042909792365303,2.50429097923653,6.05,3.8071,price_validation_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",3.7,POSITIVE,trend_continuation,464464681.94,342.62,350.0,300.0,2.14,12.45,993908.0,747559.0,0.752,516191.0,424020.0,801256.0,63.1,0.357,2.41,0.0,0.19,1.4,1.85,0.2,1,1.0,99.0,0.0,0.0,362304.71151153324,0.0,16.802469,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.247208,0.0,0.0,0.0,
MSFT,LONG,0.24802900107324782,2.480290010732478,5.84,3.7921,price_validation_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",4.0,POSITIVE,trend_continuation,1494974927.04,424.66,450.0,400.0,5.98,5.8,2683112.0,1291002.0,0.481,1159777.0,836833.0,1977504.0,99.7,0.385,2.17,0.0,1.0,1.4,1.19,0.08,1,1.0,99.0,0.0,0.0,1117.1722346449124,0.0,2.395833,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.29198,0.0,0.0,0.0,
GEV,LONG,0.2460872520919488,2.4608725209194877,6.69,4.1174,price_validation_failed,"confirmation_volume, consolidation_breakout, momentum_aligned, room_to_target, trend_aligned",not_extended,4.4,NEUTRAL,unknown,,,1200.0,800.0,4.45,30.36,93980.0,117442.0,1.25,81701.0,52238.0,77483.0,65.2,0.517,2.29,0.0,1.0,1.2,1.67,0.53,2,1.0,0.09623351610940008,5e-06,3e-06,207.81365302018455,2159.4727224134476,8.748387,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.092156,0.183548,0.0,0.0,475.0
RBLX,LONG,0.2326279147138443,2.326279147138443,0.0,1.3958,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,1.4e-05,2.8e-05,7.820277937867317e-17,1.9230375272530882e-21,2.580858,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.429756,0.502153,0.0,0.0,4.532394
TSM,LONG,0.23097709048179985,2.3097709048179986,6.75,4.3599,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.9,NEGATIVE,trend_continuation,-45810323.14,,450.0,300.0,11.96,25.36,735705.0,903001.0,1.227,470142.0,416527.0,752037.0,96.4,0.476,1.92,0.13,1.0,1.4,1.67,0.63,2,0.7,99.0,3e-06,0.0,36510.85084035767,0.0,2.198684,2,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.268693,0.0,0.0,0.0,
MU,LONG,0.22496081795736014,2.2496081795736016,5.31,2.9178,price_validation_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",1.0,POSITIVE,trend_continuation,533568067.75,496.19,500.0,300.0,0.78,39.53,1268655.0,1472302.0,1.161,988554.0,653088.0,1099315.0,89.7,0.759,2.08,0.0,0.0,1.4,1.69,0.14,1,0.7,99.0,3e-06,0.0,1097625.6572259222,0.0,3.733068,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.471011,0.0,0.0,0.0,
VST,LONG,0.21520361138744143,2.152036113874414,0.0,1.2912,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,1.8069889080433463e-23,1.7e-05,1.4e-05,9.838635952796197e-29,5.444768315401406e-06,1.960912,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.425939,0.702832,0.0,0.0,27.1
ARM,LONG,0.1870353818219228,1.870353818219228,0.0,1.1222,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,0.422236955039536,1e-06,5e-06,16809.387143224834,39810.3172699578,1.643478,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.1238,0.745486,0.0,0.0,2.904762
CRWD,LONG,0.17468423909225148,1.7468423909225148,5.78,3.7074,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.5,NEGATIVE,trend_continuation,-10709193.61,,470.0,300.0,4.68,33.18,210430.0,179831.0,0.855,117996.0,84225.0,188040.0,73.6,0.498,1.75,0.37,1.0,1.4,1.26,0.01,1,1.0,99.0,9e-06,0.0,1.364324583394596e-11,0.0,1.836735,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.332835,0.0,0.0,0.0,
VG,LONG,0.16746909126763976,1.6746909126763976,3.53,2.7163,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.1,POSITIVE,ema_pullback,2487585.57,11.91,12.5,7.5,5.13,36.92,496528.0,283509.0,0.571,208674.0,106209.0,465154.0,92.6,0.934,0.0,0.47,1.0,1.2,0.65,0.21,1,1.0,99.0,6.8e-05,0.0,2.488377905486317e-07,0.0,1.140794,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.497685,0.0,0.0,0.0,
USO,LONG,0.1588973881579075,1.5889738815790748,5.81,3.7575,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.1,NEGATIVE,trend_continuation,-7876376.16,,150.0,100.0,13.34,24.44,728239.0,1047340.0,1.438,714529.0,525406.0,535644.0,82.9,0.76,2.04,0.52,0.42,1.4,1.43,0.0,1,1.0,99.0,0.000448,0.0,29912.1992120247,0.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.1e-05,0.0,0.851281,0.0,0.0,0.0,
BE,LONG,0.15461697540250707,1.5461697540250707,0.0,0.9277,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,88.72009115653832,9e-06,2.2e-05,19316.92832934723,217.7289053419063,1.207569,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.007523,0.548499,0.0,0.0,8.921569
AMZN,LONG,0.1427319063174447,1.427319063174447,0.0,0.8564,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,8.28433906365981,0.0,1e-06,0.003484613542907117,0.00042062662043768436,1.240876,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.282821,0.465222,0.0,0.0,1.219573
FCX,LONG,0.12574871383681027,1.2574871383681028,1.93,2.8277,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",8.1,NEGATIVE,unknown,-2562340.65,61.16,70.0,35.0,14.55,42.73,576333.0,593236.0,1.029,241089.0,335674.0,592806.0,61.5,0.474,0.0,0.42,1.0,0.0,0.23,0.28,1,0.7,99.0,1.8e-05,0.0,58586.07972469011,0.0,1.107675,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.381911,0.0,0.0,0.0,
QQQ,LONG,0.07065465877764888,0.7065465877764888,0.0,0.4239,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,1.6389405115836357,1e-06,1e-06,431474.3929514159,263264.2185008297,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.51287,0.462769,0.0,0.0,7.475248
CDNS,SHORT,0.6814994530821066,6.814994530821066,1.39,4.9445,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.6,NEUTRAL,unknown,,,400.0,265.0,20.11,20.43,48380.0,55375.0,1.145,25618.0,48933.0,29204.0,100.0,0.56,0.0,0.0,0.78,0.0,0.14,0.48,1,1.0,0.0,0.0,0.000184,0.0,11193977.712796021,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2.7e-05,0.0,0.209118,0.0,0.0,10.699911
FN,SHORT,0.540365673189473,5.40365673189473,1.67,4.2628,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.3,NEUTRAL,unknown,,,760.0,610.0,5.36,15.44,3998.0,7956.0,1.99,5410.0,2694.0,3850.0,98.9,1.036,0.0,0.06,1.0,0.0,0.47,0.14,4,1.0,99.0,8e-05,0.000228,47.16858091506918,6.068255364831271e-12,12.911932,0,0,0.0,0.292166,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.247044,0.471274,0.0,0.0,51.613636
IP,SHORT,0.47076020131717283,4.707602013171728,6.94,4.9758,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,2.7,NEUTRAL,trend_continuation,,,37.5,32.5,15.12,0.23,32149.0,39498.0,1.229,16296.0,16874.0,38477.0,100.0,0.551,2.06,0.26,1.0,1.4,1.98,0.24,1,1.0,0.0,0.0,2e-05,0.0,4.287634590481394e-24,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.412671,0.0,0.0,36.372263
INSM,SHORT,0.45738373384680325,4.573837338468032,5.7,4.9169,price_validation_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",4.6,NEUTRAL,trend_continuation,,,170.0,60.0,25.69,55.64,23469.0,15819.0,0.674,16409.0,3249.0,19630.0,90.3,0.617,2.11,0.0,0.0,1.4,1.88,0.32,1,1.0,0.0,0.0,2.4e-05,0.0,1.0956520403698446e-05,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.283682,0.0,0.0,2.690252
URA,SHORT,0.4202589150877482,4.202589150877482,4.08,5.1053,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",8.9,NEGATIVE,bounce_and_fail,-1944181.69,55.38,60.0,50.0,8.28,9.76,187756.0,122550.0,0.653,30584.0,111607.0,168115.0,48.1,0.545,0.0,0.55,1.0,1.0,1.34,0.2,1,1.0,0.0,0.0,0.000331,0.0,2.5833952164050025e-14,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.148329,0.0,0.0,18.164502
TER,SHORT,0.3919158921560139,3.9191589215601392,1.41,3.3226,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.7,NEUTRAL,unknown,,,440.0,350.0,5.34,16.21,39106.0,24753.0,0.633,28475.0,12734.0,22650.0,94.6,0.823,0.0,0.0,1.0,0.0,0.18,0.23,3,1.0,0.0,0.0,3.8e-05,0.0,128568.38276536595,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.0,0.286259,0.0,0.0,11.386939
FFIV,SHORT,0.38510922292337646,3.851092229233765,4.77,4.3365,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target",trend_aligned,4.9,NEUTRAL,ema_rally,,,330.0,270.0,9.0,10.81,3030.0,3667.0,1.21,3164.0,1149.0,2384.0,97.3,0.541,0.0,0.92,1.0,1.2,1.3,0.35,2,1.0,0.0,0.0,0.000143,0.0,3.541497756913367e-14,,0,0,0.0,0.492759,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.451255,0.0,0.0,
APH,SHORT,0.372534734053995,3.72534734053995,3.46,3.9607,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.3,NEUTRAL,bounce_and_fail,,,150.0,95.0,0.16,36.57,54460.0,80971.0,1.487,72343.0,31607.0,31481.0,98.8,0.62,0.0,0.33,1.0,1.0,1.13,0.0,2,1.0,0.0,0.0,7e-06,0.0,944.8284396008264,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.53164,0.0,0.0,15.995671
APLD,SHORT,0.3706259295658262,3.7062592956582616,3.83,4.0021,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, pullback_to_resistance, room_to_target",trend_aligned,5.0,POSITIVE,pullback_to_resistance,15231777.28,35.05,40.0,25.0,14.22,28.61,558573.0,262687.0,0.47,302580.0,161220.0,357460.0,30.7,1.066,0.0,0.08,1.0,1.4,0.85,0.49,4,1.0,0.0,0.0,0.000265,0.0,79.78970762466662,,0,0,0.0,0.584186,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.3847,0.0,0.0,4.821407
MRVL,SHORT,0.3683932673748326,3.683932673748326,0.0,2.2104,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,1e-05,0.0,519568.54905928555,,0,1,0.0,0.336907,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.192819,0.0,0.0,25.596639
LULU,SHORT,0.34427414111861976,3.442741411186198,4.04,4.4134,price_validation_failed,"confirmation_volume, momentum_aligned, trend_aligned","continuation_pattern, not_extended, room_to_target",7.4,NEGATIVE,unknown,-12772949.0,,200.0,140.0,38.94,2.74,187206.0,165068.0,0.882,81832.0,83324.0,187118.0,52.0,0.438,1.69,0.0,0.0,0.0,1.82,0.53,2,1.0,0.0,0.0,7.6e-05,0.0,17979.100792043497,,0,0,0.0,0.359611,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.460279,0.0,0.0,4.211408
ESI,SHORT,0.3414994530821066,3.4149945308210663,2.03,3.8165,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",7.5,NEUTRAL,unknown,,,41.0,36.0,1.62,10.77,13172.0,13515.0,1.026,20174.0,25.0,6488.0,46.4,0.354,0.0,0.0,1.0,0.0,0.23,0.8,1,1.0,0.0,0.0,6.6e-05,0.0,2.778933864644028e-25,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.363654,0.0,0.0,
TLN,SHORT,0.3215168709006889,3.215168709006889,1.46,2.9656,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.6,NEUTRAL,unknown,,,370.0,260.0,1.51,28.67,36637.0,26099.0,0.712,15846.0,10718.0,36172.0,93.5,0.618,0.0,0.27,1.0,0.0,0.01,0.18,1,1.0,0.0,0.0,3.4e-05,0.0,1767.883601960895,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.534105,0.0,0.0,7.388889
