ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,freight_train,bearish_vol_oi,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,entry_price,stop_price,target_1,rr_ratio
NET,SHORT,0.2158233653688976,2.158233653688976,1.78,2.9731,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.8,NEGATIVE,unknown,-1846084.96,,260.0,190.0,2.04,25.43,155859.0,102101.0,0.655,73456.0,91823.0,92681.0,86.3,0.753,2,1.0,0.0,0.0,1.5e-05,0.0,3.027793644451298e-24,,0,0,0.0,0.000159,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.253131,0.0,0.0,False,1.397383,0.0,0.0,1.0,0.0,0.16,0.62,True,default,2.5,False,1.0,0.2158233653688976,0.2158233653688976,n/a,2026-05-07,2026-05-07,,,,
RBLX,SHORT,0.18160452677007527,1.8160452677007526,5.45,4.363,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",9.1,NEGATIVE,trend_continuation,-886151.42,,80.0,35.0,78.19,22.04,275767.0,166678.0,0.604,105867.0,123369.0,213209.0,42.4,0.641,1,1.0,0.0,0.0,3.2e-05,0.0,8.24345833988051e-06,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.482937,0.0,0.0,False,1.386076,2.16,0.57,0.15,1.4,1.06,0.11,False,sustained_trend,5.0,False,1.0,0.18160452677007527,0.18160452677007527,n/a,2026-05-07,2026-05-07,,,,
MS,SHORT,0.16912463870978534,1.6912463870978534,4.3,3.5956,price_validation_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",7.3,POSITIVE,pullback_to_resistance,31246275.32,190.6,200.0,160.0,4.94,16.05,157180.0,227383.0,1.447,53915.0,115786.0,214862.0,46.1,0.281,1,1.0,0.0,0.0,3e-06,0.0,3.0513924667301814e-14,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.461863,0.0,0.0,False,1.231591,0.0,0.63,1.0,1.4,1.1,0.17,False,default,2.5,False,1.0,0.16912463870978534,0.16912463870978534,n/a,2026-05-07,2026-05-07,,,,
VST,SHORT,0.2559966586004701,2.559966586004701,6.46,4.678,watchlist_reeval_failed,"confirmation_volume, engulfing_at_resistance, momentum_aligned, not_extended, trend_aligned",room_to_target,7.3,NEGATIVE,unknown,-11471685.08,,175.0,150.0,11.14,4.74,157858.0,213229.0,1.351,118119.0,106326.0,146642.0,36.6,0.532,2,1.0,99.0,7e-06,1.4e-05,0.4170501019454241,7.706266622900177e-18,1.474551,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.253723,0.702832,0.0,0.0,,27.1,1.5,0.93,0.03,1.6,1.62,0.77,False,default,2.5,False,1.0,0.2559966586004701,0.2559966586004701,n/a,2026-05-04,2026-05-04,,,,
NOW,SHORT,0.17951274085453622,1.7951274085453623,5.33,3.1966,watchlist_reeval_failed,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",3.5,POSITIVE,ema_rally,10952056.07,94.14,100.0,80.0,6.21,15.03,706191.0,542231.0,0.768,369715.0,292203.0,586504.0,84.0,0.554,1,1.0,0.0,0.0,3e-06,0.0,2.7304774487589964e-18,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.774521,0.0,0.0,,1.258303,1.76,0.95,0.77,1.2,0.38,0.26,False,default,2.5,False,1.0,0.17951274085453622,0.17951274085453622,n/a,2026-05-04,2026-05-04,,,,
WIX,LONG,0.37252677712620275,3.7252677712620272,4.71,4.4756,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",6.0,NEUTRAL,retest_and_confirm,,,120.0,70.0,48.51,13.37,28868.0,28373.0,0.983,16619.0,18842.0,21780.0,93.4,0.916,1,1.0,99.0,0.000147,0.0,1.490639670887614e-09,0.0,9.5,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.533409,0.0,0.0,0.0,,,0.0,0.67,0.89,1.4,1.72,0.02,False,default,2.5,False,1.0,0.37252677712620275,0.37252677712620275,n/a,2026-05-04,2026-05-04,,,,
GLD,LONG,0.270073228,2.70073228,5.01,4.1934,watchlist_reeval_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,6.7,POSITIVE,ema_pullback,527365163.86,432.63,500.0,360.0,15.5,16.84,3123384.0,1804455.0,0.578,1041974.0,1405251.0,2480614.0,53.6,0.24,1,1.0,99.0,0.0,0.0,265.3155101269288,0.0,1.236371,1,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.327802,0.0,0.0,0.0,,,0.0,0.83,1.0,1.2,1.62,0.36,False,default,2.5,False,1.0,0.270073228,0.270073228,n/a,2026-05-04,2026-05-04,,,,
VEEV,SHORT,0.4397924123461608,4.397924123461608,6.46,5.077,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",confirmation_volume,4.7,NEUTRAL,unknown,,,175.0,150.0,3.59,11.21,23095.0,13501.0,0.585,10272.0,9171.0,17153.0,90.7,0.536,1,1.0,0.0,0.0,1.9e-05,0.0,422118.24385010725,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,4e-06,0.0,0.265734,0.0,0.0,,5.827869,1.58,0.86,0.98,1.4,1.54,0.11,False,default,2.5,False,1.0,0.4397924123461608,0.4397924123461608,n/a,2026-05-04,2026-05-04,,,,
W,SHORT,0.4168336974231232,4.168336974231232,5.21,5.1072,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",7.3,NEUTRAL,trend_continuation,,,92.5,20.0,40.51,69.62,70374.0,80122.0,1.139,58054.0,19633.0,72809.0,41.6,0.618,1,1.0,0.0,0.0,0.000147,0.0,18.323282192709794,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.570937,0.0,0.0,,32.541667,1.84,0.77,0.08,1.4,0.89,0.22,False,sustained_trend,5.0,False,1.0,0.4168336974231232,0.4168336974231232,n/a,2026-05-04,2026-05-04,,,,
SO,SHORT,0.3492857142857143,3.492857142857143,4.96,4.6344,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",7.0,NEUTRAL,retest_and_confirm,,,100.0,70.0,8.53,24.03,60923.0,46731.0,0.767,23507.0,27120.0,57027.0,56.7,0.196,1,0.7,0.0,0.0,4e-06,0.0,0.020673508496315295,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.530375,0.0,0.0,,9.353488,0.0,0.37,1.0,1.4,1.96,0.23,False,default,2.5,False,1.0,0.3492857142857143,0.3492857142857143,n/a,2026-05-04,2026-05-04,,,,
META,SHORT,0.27528249819615513,2.7528249819615516,4.4,4.0964,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern",7.0,NEGATIVE,unknown,-57833.13,616.75,750.0,600.0,21.58,2.74,2084991.0,997983.0,0.479,721031.0,799680.0,1562263.0,29.8,0.311,2,1.0,0.0,0.0,1e-06,0.0,0.2847201315602857,,0,0,0.0,1e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.623018,0.0,0.0,,125.0,1.98,0.66,1.0,0.0,0.6,0.15,False,default,2.5,False,1.0,0.27528249819615513,0.27528249819615513,n/a,2026-05-04,2026-05-04,,,,
MA,SHORT,0.2490504747620667,2.490504747620667,5.51,3.9383,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.2,NEUTRAL,trend_continuation,,,550.0,480.0,9.73,4.23,70065.0,76891.0,1.097,42738.0,40173.0,64045.0,57.8,0.255,1,1.0,0.0,0.0,2e-06,0.0,0.5223301837698461,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.480924,0.0,0.0,,4.13253,1.6,0.95,0.46,1.4,0.81,0.3,False,sustained_trend,5.0,False,1.0,0.2490504747620667,0.2490504747620667,n/a,2026-05-04,2026-05-04,,,,
CCL,SHORT,0.22460806608360567,2.2460806608360566,5.7,3.693,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,4.3,POSITIVE,retest_and_confirm,4104174.68,26.87,30.0,25.0,11.59,7.01,589202.0,554512.0,0.941,250049.0,446631.0,447034.0,77.7,0.534,1,1.0,0.0,0.0,3.6e-05,0.0,0.5662839150656502,2.851013,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.188353,0.0,0.0,,2.413542,1.52,0.97,0.85,1.4,0.83,0.13,False,default,2.5,False,1.0,0.22460806608360567,0.22460806608360567,n/a,2026-05-04,2026-05-04,,,,
IRDM,LONG,0.5084507660823141,5.0845076608231405,6.55,5.8473,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.7,NEUTRAL,trend_continuation,,,45.0,35.0,12.02,12.87,39372.0,6035.0,0.153,13452.0,26970.0,4985.0,70.0,0.639,1,1.0,99.0,0.0003,0.0,7.347294900845327,0.0,23.642384,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.106736,0.0,0.0,0.0,,,2.42,0.81,0.54,1.4,1.38,0.0,False,sustained_trend,5.0,False,1.0,0.5084507660823141,0.5084507660823141,n/a,2026-05-04,2026-05-04,,,,
ADBE,LONG,0.22769997123615043,2.2769997123615044,4.82,4.2045,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",8.1,NEGATIVE,retest_and_confirm,-4185775.68,257.1,300.0,220.0,16.66,14.45,355832.0,245189.0,0.689,132006.0,141138.0,327877.0,70.4,0.454,1,0.7,99.0,6e-06,0.0,0.022336764653937566,0.0,5.048544,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.563475,0.0,0.0,0.0,,,0.0,0.6,1.0,1.4,1.7,0.12,False,default,2.5,False,1.0,0.22769997123615043,0.22769997123615043,n/a,2026-05-04,2026-05-04,,,,
NVT,SHORT,0.5270550086376622,5.2705500863766215,3.12,4.7313,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",5.8,NEUTRAL,bounce_and_fail,,,200.0,125.0,20.66,24.59,47264.0,10850.0,0.23,23668.0,26001.0,8445.0,77.1,0.504,2,1.0,0.0,0.0,4.6e-05,0.0,2.596288471754619,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.501635,0.0,0.0,,20.97619,0.0,0.0,1.0,1.0,0.94,0.18,True,default,2.5,False,1.0,0.5270550086376622,0.5270550086376622,n/a,2026-05-04,2026-05-04,,,,
AXSM,SHORT,0.4779271120355208,4.779271120355208,3.3,4.3196,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal","confirmation_volume, trend_aligned",4.7,NEUTRAL,unknown,,,250.0,160.0,14.12,26.96,18506.0,17069.0,0.922,12018.0,6355.0,17202.0,4.2,0.311,1,1.0,0.0,0.0,8.9e-05,0.0,1.70683033756806e-20,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.190368,0.0,0.0,,3.472222,0.0,0.06,1.0,1.4,0.84,0.0,False,default,2.5,False,1.0,0.4779271120355208,0.4779271120355208,n/a,2026-05-04,2026-05-04,,,,
TER,SHORT,0.31362267195284255,3.1362267195284255,4.74,4.0301,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.2,NEUTRAL,ema_rally,,,440.0,300.0,26.18,13.97,52713.0,36495.0,0.692,41661.0,19670.0,27877.0,72.2,0.67,3,0.7,0.027112214612116988,1.3e-05,3.7e-05,3.6672896390217136,67.63168725771905,3.1875,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.230132,0.432533,0.0,0.0,,15.8125,0.0,0.86,1.0,1.2,1.48,0.21,False,default,2.5,False,1.0,0.31362267195284255,0.31362267195284255,n/a,2026-05-04,2026-05-04,,,,
SOFI,SHORT,0.2556551672205785,2.556551672205785,6.33,3.8373,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.3,POSITIVE,trend_continuation,1946918.07,15.97,20.0,15.0,25.16,6.13,3042718.0,1546799.0,0.508,1217818.0,894159.0,2477540.0,2.0,0.5,1,1.0,0.0,0.0,4e-05,0.0,77.50131906919059,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.595327,0.0,0.0,,20.459215,2.02,0.75,0.29,1.4,1.69,0.18,False,sustained_trend,5.0,False,1.0,0.2556551672205785,0.2556551672205785,n/a,2026-05-04,2026-05-04,,,,
RIOT,SHORT,0.1766496785152999,1.766496785152999,1.65,2.3182,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.7,POSITIVE,unknown,9612414.83,23.48,30.0,15.0,27.52,36.24,575400.0,342880.0,0.596,409430.0,221714.0,287136.0,26.0,0.823,1,1.0,0.0,0.0,0.000138,0.0,1.3002926978457782e-09,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.238926,0.0,0.0,,1.468522,0.0,0.0,1.0,0.0,0.19,0.46,True,default,2.5,False,1.0,0.1766496785152999,0.1766496785152999,n/a,2026-05-04,2026-05-04,,,,
SOUN,SHORT,0.15852680886154974,1.5852680886154973,3.31,2.5056,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,3.6,POSITIVE,bounce_and_fail,3162145.4,,10.0,8.0,6.21,15.03,628901.0,280338.0,0.446,397273.0,241627.0,270339.0,86.5,1.097,1,1.0,0.0,0.0,9.6e-05,0.0,3.8060034694046103,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.045459,0.0,0.0,,1.301149,0.0,0.27,1.0,1.0,0.63,0.41,False,default,2.5,False,1.0,0.15852680886154974,0.15852680886154974,n/a,2026-05-04,2026-05-04,,,,
SPOT,LONG,0.37261849628400934,3.7261849628400934,3.6,4.6431,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",8.5,NEGATIVE,bounce_and_fail,-6609896.65,434.85,600.0,400.0,38.06,7.96,84353.0,79419.0,0.942,48910.0,48973.0,65889.0,61.4,0.473,2,1.0,99.0,3.2e-05,0.0,0.004473248355290653,0.0,17.133242,2,0,0.221132,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.586648,0.0,0.0,0.0,,,0.0,0.36,1.0,1.0,1.11,0.14,False,default,2.5,False,1.0,0.37261849628400934,0.37261849628400934,n/a,2026-05-05,2026-05-05,,,,
CIFR,SHORT,0.2207061055001345,2.207061055001345,4.16,3.0115,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",3.3,POSITIVE,pullback_to_resistance,8590382.87,20.16,25.0,12.0,23.79,40.58,958924.0,503371.0,0.525,365252.0,333853.0,763190.0,2.6,0.94,1,1.0,0.0,0.0,0.000114,0.0,6.743257119738656e-13,15.957143,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.375759,0.0,0.0,,2.148952,0.0,0.56,1.0,1.4,0.92,0.28,False,default,2.5,False,1.0,0.2207061055001345,0.2207061055001345,n/a,2026-05-05,2026-05-05,,,,
U,LONG,0.2994253471593407,2.994253471593407,5.25,4.3121,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned","continuation_pattern, momentum_aligned",6.2,POSITIVE,unknown,9178770.94,27.39,29.0,20.0,5.92,26.95,475115.0,267007.0,0.562,315575.0,114420.0,312127.0,39.0,0.714,1,1.0,99.0,6.6e-05,0.0,7.223436782280862e-19,0.0,17.873832,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.263663,0.0,0.0,0.0,,,2.19,0.57,1.0,0.0,0.49,1.0,False,default,2.5,False,1.0,0.2994253471593407,0.2994253471593407,n/a,2026-05-05,2026-05-05,,,,
CCJ,LONG,0.2876722634177669,2.876722634177669,5.95,4.6834,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,7.3,NEGATIVE,trend_continuation,-12838478.42,118.92,140.0,90.0,17.6,24.4,181548.0,245430.0,1.352,176525.0,116033.0,134420.0,59.9,0.581,3,1.0,0.08431178729860192,2.1e-05,1e-05,1.2389018856324589e-26,2.9388580774470254e-25,2526.189815,0,0,0.000126,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.007612,0.53211,0.0,0.0,,9.015152,1.52,0.99,0.78,1.4,1.01,0.26,False,sustained_trend,5.0,False,1.0,0.2876722634177669,0.2876722634177669,n/a,2026-05-05,2026-05-05,,,,
EWZ,LONG,0.2672054282319263,2.672054282319263,5.19,4.133,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,6.2,POSITIVE,ema_pullback,124359187.45,39.01,45.0,30.0,15.38,23.08,3193170.0,1575605.0,0.493,526979.0,1715630.0,2526166.0,57.3,0.288,1,0.7,99.0,5.3e-05,0.0,2.0835146591860317e-21,0.0,41.074468,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.273707,0.0,0.0,0.0,,,1.53,0.7,1.0,1.2,0.38,0.37,False,default,2.5,False,1.0,0.2672054282319263,0.2672054282319263,n/a,2026-05-05,2026-05-05,,,,
SOXX,SHORT,0.31236980880851506,3.123698088085151,3.22,3.8478,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, room_to_target","not_extended, trend_aligned",6.6,NEGATIVE,bounce_and_fail,-517501.19,,600.0,320.0,22.14,34.86,66857.0,222959.0,3.335,158494.0,51260.0,80062.0,97.3,0.441,1,1.0,0.0,0.0,7.6e-05,0.0,0.0006984117106196534,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.306808,0.0,0.0,,26.473684,0.0,0.0,1.0,1.0,0.61,0.61,True,default,2.5,False,1.0,0.31236980880851506,0.31236980880851506,n/a,2026-05-05,2026-05-05,,,,
LIN,SHORT,0.29233120827725617,2.923312082772562,5.14,4.1437,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target","confirmation_volume, trend_aligned",5.7,NEUTRAL,resistance_ema_confluence,,,550.0,490.0,11.08,1.04,23787.0,28400.0,1.194,11591.0,20430.0,20166.0,40.9,0.215,1,1.0,0.0,0.0,1e-06,0.0,175969.7195265576,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.431078,0.0,0.0,,3.241935,0.0,0.79,1.0,1.6,1.69,0.06,False,default,2.5,False,1.0,0.29233120827725617,0.29233120827725617,n/a,2026-05-05,2026-05-05,,,,
CVS,SHORT,0.2658245213758945,2.658245213758945,3.17,2.9201,watchlist_reeval_failed,"room_to_target, trend_continuation","confirmation_volume, momentum_aligned, not_extended, trend_aligned",3.2,POSITIVE,trend_continuation,31890615.96,86.47,90.0,70.0,4.08,19.05,213063.0,168517.0,0.791,120487.0,65842.0,195251.0,2.6,0.255,1,0.7,0.0,0.0,6e-06,0.0,0.0022741362984242137,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.497321,0.0,0.0,,9.546392,0.0,0.0,1.0,1.4,0.52,0.24,True,default,2.5,False,1.0,0.2658245213758945,0.2658245213758945,n/a,2026-05-05,2026-05-05,,,,
FDX,SHORT,0.2073809603190464,2.073809603190464,4.44,3.9289,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",7.8,NEUTRAL,retest_and_confirm,,,400.0,340.0,6.7,9.3,43767.0,56336.0,1.287,28625.0,30469.0,41009.0,40.1,0.303,1,1.0,0.0,0.0,1.2e-05,0.0,9.986967533884395e-13,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.494568,0.0,0.0,,1.745283,0.0,0.88,1.0,1.4,1.17,0.0,False,default,2.5,False,1.0,0.2073809603190464,0.2073809603190464,n/a,2026-05-05,2026-05-05,,,,
TEAM,SHORT,0.19302650772582403,1.9302650772582401,1.64,2.7971,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.7,NEUTRAL,unknown,,,100.0,50.0,6.38,46.81,134942.0,90098.0,0.668,79017.0,62661.0,83362.0,46.5,0.69,1,1.0,0.0,0.0,5.9e-05,0.0,4.1474559308682216e-20,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.341933,0.0,0.0,,1.432015,0.0,0.0,1.0,0.0,0.32,0.32,True,default,2.5,False,1.0,0.19302650772582403,0.19302650772582403,n/a,2026-05-05,2026-05-05,,,,
POET,SHORT,0.15431747080161906,1.5431747080161906,3.26,2.5496,watchlist_reeval_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.0,POSITIVE,ema_rally,3574251.48,9.73,10.0,7.0,2.77,28.06,1026503.0,262472.0,0.256,333739.0,379780.0,575456.0,93.0,1.376,1,1.0,0.0,0.0,0.000365,0.0,6.182313299827053e-05,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.687531,0.0,0.0,,,0.0,0.67,0.83,1.2,0.32,0.25,False,default,2.5,False,1.0,0.15431747080161906,0.15431747080161906,n/a,2026-05-05,2026-05-05,,,,
TEVA,SHORT,0.2785002067212804,2.7850020672128037,4.28,3.7765,watchlist_reeval_failed,"confirmation_volume, engulfing_at_resistance, momentum_aligned, not_extended, room_to_target",trend_aligned,5.5,POSITIVE,unknown,14827443.1,35.78,41.0,26.0,14.65,27.29,352303.0,175517.0,0.498,78300.0,143280.0,306240.0,27.4,0.355,1,1.0,0.0,0.0,7e-06,0.0,10510.873839179116,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.396827,0.0,0.0,,1.970646,0.0,0.14,1.0,1.6,0.99,0.54,False,default,2.5,False,1.0,0.2785002067212804,0.2785002067212804,n/a,2026-05-05,2026-05-05,,,,
APLD,SHORT,0.25456567206458613,2.5456567206458613,3.02,3.0388,watchlist_reeval_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.3,POSITIVE,bounce_and_fail,4532477.47,,60.0,25.0,47.09,38.71,588475.0,296880.0,0.504,310091.0,184309.0,390955.0,15.9,1.004,1,1.0,0.0,0.0,6.7e-05,0.0,8.042690694085946e-12,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.297247,0.0,0.0,,4.86,0.0,0.14,1.0,1.0,0.57,0.31,False,default,2.5,False,1.0,0.25456567206458613,0.25456567206458613,n/a,2026-05-05,2026-05-05,,,,
NN,LONG,0.5346383320662336,5.346383320662335,6.47,5.7542,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.7,NEUTRAL,trend_continuation,,,20.0,12.0,3.57,37.86,280053.0,24431.0,0.087,39834.0,149576.0,115786.0,19.2,0.211,2,1.0,99.0,0.001197,0.0,2.90260951528404e-26,0.0,2.723989,0,0,0.468929,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.138796,0.0,0.0,0.0,,,1.63,0.88,1.0,1.4,1.55,0.0,False,sustained_trend,5.0,False,1.0,0.5346383320662336,0.5346383320662336,n/a,2026-05-05,2026-05-05,,,,
XP,LONG,0.524476885988979,5.24476885988979,3.55,4.5474,watchlist_reeval_failed,"not_extended, room_to_target, support_ema_confluence","confirmation_volume, momentum_aligned, trend_aligned",4.3,POSITIVE,support_ema_confluence,2225149.36,18.82,20.0,18.0,6.35,4.28,213694.0,40145.0,0.188,69127.0,20189.0,164523.0,97.7,0.567,1,1.0,99.0,0.0001,0.0,27816.387513006262,0.0,197.159091,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.314454,0.0,0.0,0.0,,,0.0,0.7,0.55,1.6,0.49,0.2,False,default,2.5,False,1.0,0.524476885988979,0.524476885988979,n/a,2026-05-05,2026-05-05,,,,
