ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,entry_price,stop_price,target_1,rr_ratio
VRT,SHORT,0.2672964574548211,2.672964574548211,1.43,2.7055,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.7,POSITIVE,unknown,27981813.42,328.44,350.0,220.0,6.49,33.06,226152.0,240241.0,1.062,176448.0,119957.0,169988.0,64.9,0.657,0.0,0.0,1.0,0.0,0.1,0.33,2,1.0,99.0,3e-06,8e-06,1041.5175329261092,0.0002958008583559471,182.958333,4.735915,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.003145,0.162898,0.0,0.0,,,,
AAOI,SHORT,0.260108395462005,2.6010839546200497,0.0,1.5607,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,22.16770828212151,9.3e-05,5.6e-05,2750.3470345034902,124.06997599845151,2.752688,311.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.233146,0.123647,0.0,0.0,,,,
MO,SHORT,0.2599820479480437,2.599820479480437,3.84,3.2719,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",4.1,POSITIVE,trend_continuation,14376478.37,66.77,70.0,60.0,4.84,10.14,157514.0,132482.0,0.841,77308.0,82050.0,130638.0,99.4,0.28,0.0,0.65,1.0,1.4,0.4,0.4,1,0.7,0.0,0.0,5e-06,0.0,1.3883269476730554e-15,,4.50774,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.466527,0.0,0.0,,,,
AVGO,SHORT,0.2079621147426507,2.079621147426507,2.8,2.9598,price_validation_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",5.4,POSITIVE,bounce_and_fail,265270786.62,421.4,450.0,300.0,6.77,28.82,886810.0,1014852.0,1.144,553110.0,427201.0,921351.0,55.5,0.47,0.0,0.0,1.0,1.0,0.45,0.35,1,1.0,0.0,0.0,1e-06,0.0,1.8738949638112896e-05,,2.076212,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.524047,0.0,0.0,,,,
PG,SHORT,0.18100880040238443,1.8100880040238443,3.96,2.953,price_validation_failed,"confirmation_volume, not_extended, retest_and_confirm, room_to_target","momentum_aligned, trend_aligned",4.3,POSITIVE,retest_and_confirm,75641030.99,149.27,150.0,135.0,0.49,9.56,196991.0,152552.0,0.774,106609.0,131165.0,111769.0,78.3,0.23,0.0,0.33,1.0,1.4,0.57,0.67,1,1.0,0.0,0.0,3e-06,0.0,281.02809428781853,,1.040199,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.420702,0.0,0.0,,,,
SNDK,SHORT,0.1478436426308031,1.478436426308031,0.0,0.8871,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,0.527079214827763,1.7e-05,4e-06,11417.970528649512,21662.72204905791,1.647541,1.317073,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.792956,0.504428,0.0,0.0,,,,
AMZN,SHORT,0.13963218032431682,1.3963218032431681,1.64,1.9102,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",3.6,POSITIVE,unknown,44652699.62,262.23,275.0,200.0,4.87,23.73,3106213.0,1912980.0,0.616,1314209.0,1019261.0,2685723.0,83.0,0.413,0.0,0.0,1.0,0.0,0.1,0.54,2,1.0,8.284339063659782,0.0,1e-06,0.004895491884223821,0.0005909333076066944,1.240876,1.219573,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.282821,0.465222,0.0,0.0,,,,
GOOGL,SHORT,0.1368796046974698,1.368796046974698,0.0,0.8213,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,2.419142073894171,2e-06,1e-06,1469325.2819325104,1214749.0614863227,50.5,1.199234,0,0,0.492074,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.526899,0.482822,0.0,0.0,,,,
SYY,LONG,0.6037216753043289,6.037216753043289,3.72,5.1346,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm","confirmation_volume, room_to_target, trend_aligned",5.0,NEUTRAL,retest_and_confirm,,,80.0,70.0,4.84,8.27,71188.0,20366.0,0.286,18592.0,46733.0,26229.0,94.7,0.287,0.0,0.93,0.0,1.4,1.39,0.0,15,1.0,0.28022143022653073,3.4e-05,1.1e-05,1.000131480170213,1.7845378195409747,11.482153,14.874516,2,1,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.488469,0.58081,0.0,0.0,,,,
PRAX,LONG,0.5992473355422024,5.992473355422025,5.26,5.3142,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",3.7,NEUTRAL,retest_and_confirm,,,340.0,130.0,0.46,61.59,1976.0,7906.0,4.001,1856.0,517.0,7509.0,51.1,0.785,1.62,0.67,0.14,1.4,1.2,0.24,5,1.0,99.0,5.3e-05,0.0,0.002897609740697628,0.0,31.3125,,2,0,0.653926,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.040588,0.0,0.0,0.0,,,,
AS,LONG,0.5850739908100202,5.850739908100202,5.03,5.6744,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,6.2,NEUTRAL,support_ema_confluence,,,40.0,35.0,10.54,3.27,29573.0,6660.0,0.225,11349.0,12569.0,12315.0,73.2,0.549,1.7,0.73,0.26,1.6,0.74,0.0,5,1.0,99.0,1.8e-05,0.0,0.7439554507650326,0.0,4.920413,,1,0,0.530603,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.395065,0.0,0.0,0.0,,,,
IVZ,LONG,0.5756834610186145,5.756834610186145,6.19,5.6754,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.7,NEUTRAL,trend_continuation,,,26.0,15.0,0.97,41.75,74258.0,3738.0,0.05,27227.0,38859.0,11910.0,67.8,0.417,1.68,0.34,0.59,1.4,1.87,0.31,9,0.7,99.0,0.000392,2.4e-05,280.30508522968313,3.0600030527226997e-11,211.828862,242.365789,0,2,0.487465,0.543647,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.475812,0.566368,0.0,0.0,,,,
FLR,LONG,0.5526562906159647,5.526562906159647,6.65,6.0383,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.4,NEUTRAL,retest_and_confirm,,,70.0,37.5,43.3,23.23,67731.0,25949.0,0.383,11816.0,45232.0,36632.0,78.7,0.594,1.51,0.72,1.0,1.4,1.82,0.21,4,1.0,99.0,0.0001,1.7e-05,3.8051516188866126e-19,1.71387454247134e-25,76.351229,4.238532,0,0,0.511983,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.554488,0.251618,0.0,0.0,,,,
ATI,LONG,0.5500885843057788,5.500885843057787,5.56,5.5184,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.5,NEUTRAL,retest_and_confirm,,,200.0,145.0,28.87,6.57,14709.0,6081.0,0.413,8912.0,3689.0,8189.0,98.8,0.61,1.56,0.99,0.55,1.4,0.77,0.29,5,1.0,99.0,2.3e-05,0.0,6.411177587297183e-08,0.0,7.472731,,0,0,0.002446,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.304925,0.0,0.0,0.0,,,,
BOOT,LONG,0.5426105641932177,5.426105641932177,6.21,5.6361,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.3,NEUTRAL,retest_and_confirm,,,200.0,100.0,17.88,41.06,1458.0,1140.0,0.782,1998.0,130.0,470.0,91.6,0.621,1.71,0.42,1.0,1.4,1.69,0.0,4,1.0,99.0,7.3e-05,5e-06,1.0773059390106908e-12,2.4338123133626155e-21,65.244167,268.0,0,0,9e-06,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.763403,0.623421,0.0,0.0,,,,
SEZL,LONG,0.541253014686439,5.41253014686439,4.74,5.1683,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.2,NEUTRAL,trend_continuation,,,105.0,50.0,34.98,35.72,17798.0,12825.0,0.721,10363.0,8220.0,12040.0,80.9,0.964,1.88,0.64,0.6,1.4,0.23,0.0,4,0.7,99.0,0.000123,0.0,0.004809790093288227,0.0,29.139961,,0,0,0.49987,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.042323,0.0,0.0,0.0,,,,
REAL,LONG,0.5270550086376622,5.2705500863766215,5.49,5.3623,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.4,NEUTRAL,trend_continuation,,,15.0,10.0,23.36,17.76,68612.0,18892.0,0.275,51491.0,241.0,35772.0,88.3,1.016,2.01,0.16,1.0,1.4,0.92,0.0,2,1.0,99.0,0.001385,0.0,1.8130956465718767e-24,0.0,13.938264,,0,0,0.047673,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.115894,0.0,0.0,0.0,,,,
SUN,LONG,0.5114994530821066,5.1149945308210665,5.49,5.0445,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.2,NEUTRAL,trend_continuation,,,67.5,62.5,3.34,4.32,9311.0,4237.0,0.455,1344.0,6200.0,6004.0,94.7,0.292,1.55,0.87,0.42,1.4,1.25,0.0,1,1.0,99.0,1e-05,0.0,38.913999880223784,0.0,14.754717,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.419964,0.0,0.0,0.0,,,,
IMVT,LONG,0.5114994530821066,5.1149945308210665,4.87,5.1585,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.7,NEUTRAL,trend_continuation,,,30.0,22.0,3.66,23.98,26497.0,4010.0,0.151,14481.0,10236.0,5790.0,53.8,0.671,2.05,0.24,0.17,1.4,0.99,0.03,1,1.0,99.0,3.9e-05,0.0,1.0541747539282635e-27,0.0,52.736842,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.386964,0.0,0.0,0.0,,,,
VSAT,LONG,0.49859074162953737,4.985907416295373,5.21,5.156,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.5,NEUTRAL,trend_continuation,,,70.0,42.0,12.22,32.67,55014.0,13226.0,0.24,33782.0,21210.0,13248.0,82.4,0.892,2.6,0.28,0.11,1.4,0.82,0.0,4,1.0,99.0,5.3e-05,4e-06,0.20540191506599467,1.0774480890664074e-12,108.793175,0.024794,0,0,0.10262,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.128881,0.030732,0.0,0.0,,,,
ZTS,LONG,0.4956480223017188,4.956480223017188,3.43,4.5872,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",5.4,NEUTRAL,ema_pullback,,,125.0,110.0,7.59,5.32,44679.0,12414.0,0.278,10008.0,9842.0,37243.0,95.7,0.455,0.0,0.59,1.0,1.2,0.29,0.35,3,1.0,99.0,6e-06,0.0,0.00023500379551599475,0.0,5.576784,,0,0,0.399255,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.435878,0.0,0.0,0.0,,,,
ROK,LONG,0.4796607548598844,4.796607548598844,3.84,4.4503,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned","continuation_pattern, momentum_aligned",4.5,NEUTRAL,unknown,,,430.0,320.0,6.84,20.49,5916.0,10962.0,1.853,11609.0,2881.0,2388.0,98.8,0.461,2.14,0.64,0.23,0.0,0.2,0.62,8,1.0,99.0,3.5e-05,4e-06,0.00090433343279776,3.213755170616637e-10,1.387993,0.851332,0,0,1.3e-05,0.030972,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.329061,0.630731,0.0,0.0,,,,
TT,LONG,0.4498434660615612,4.4984346606156125,5.27,4.5302,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",3.5,NEUTRAL,trend_continuation,,,500.0,390.0,2.83,19.79,6547.0,4025.0,0.615,3711.0,2816.0,4045.0,98.2,0.376,2.31,0.0,0.0,1.4,1.54,0.02,8,1.0,99.0,5e-06,2e-06,0.08587983720798922,3.171218564412382e-10,1.622619,2.08894,0,1,0.214773,0.630056,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.424504,0.28137,0.0,0.0,,,,
VOYA,LONG,0.4216666666666667,4.216666666666667,5.69,4.6953,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",4.4,NEUTRAL,trend_continuation,,,82.5,65.0,2.74,19.05,14671.0,5115.0,0.349,18874.0,10.0,902.0,91.0,0.377,2.28,0.0,0.0,1.4,1.87,0.14,4,1.0,99.0,0.000171,0.0,0.03281624329053493,0.0,22.785441,,0,0,1e-06,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.915194,0.0,0.0,0.0,,,,
PRKS,LONG,0.4153394126984127,4.153394126984127,2.51,4.1097,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.4,NEUTRAL,ema_pullback,,,40.0,30.0,18.87,10.85,1928.0,155.0,0.08,66.0,1697.0,320.0,93.1,0.669,0.0,0.62,0.69,1.2,0.0,0.0,2,1.0,99.0,6.7e-05,0.0,24.152449534733435,0.0,29.694444,,0,0,0.446974,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.331027,0.0,0.0,0.0,,,,
B,LONG,0.403144149750673,4.03144149750673,4.47,4.7367,watchlist_reeval_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,6.9,POSITIVE,ema_pullback,4482211.51,41.18,50.0,30.0,21.43,27.14,472891.0,323663.0,0.684,73644.0,213580.0,509330.0,52.4,0.492,0.0,0.81,1.0,1.2,0.95,0.51,19,1.0,99.0,3.5e-05,1.1e-05,2.6689070975638405,0.0013047896231457446,0.767301,1.539485,2,2,0.016737,0.037582,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.025269,0.344064,0.0,0.0,,,,
DEO,LONG,0.39055555555555554,3.9055555555555554,3.41,4.3558,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.9,NEUTRAL,ema_pullback,,,85.0,70.0,7.21,11.71,17673.0,11553.0,0.654,2634.0,18024.0,8568.0,64.3,0.324,0.0,0.94,1.0,1.2,0.27,0.0,2,1.0,99.0,1e-06,0.0,0.07147950249119257,0.0,3.30942,,0,0,0.00239,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.508818,0.0,0.0,0.0,,,,
VICR,LONG,0.37962904559706107,3.7962904559706105,5.79,4.7351,watchlist_reeval_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",5.5,NEUTRAL,trend_continuation,,,320.0,140.0,17.15,48.75,8580.0,7351.0,0.857,8623.0,3666.0,3642.0,83.3,0.936,2.34,0.0,0.23,1.4,1.54,0.28,4,1.0,20.9522328079398,3.3e-05,1.5e-05,6.1210610403977205e-09,8.764308457967533e-10,3.234951,2.386364,0,0,0.026341,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.270112,0.192191,0.0,0.0,,,,
SW,LONG,0.375,3.75,2.19,3.632,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.5,NEUTRAL,unknown,,,45.0,35.0,12.39,12.59,14036.0,2580.0,0.184,11699.0,2495.0,2422.0,93.7,0.504,0.0,0.68,1.0,0.0,0.37,0.14,1,1.0,99.0,4e-06,0.0,1.807293970215957e-24,0.0,12.0,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.468314,0.0,0.0,0.0,,,,
BTDR,SHORT,0.5579179213360749,5.5791792133607485,3.81,4.7926,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.3,POSITIVE,bounce_and_fail,1668232.79,12.31,15.0,7.5,22.02,38.99,415995.0,247580.0,0.595,156423.0,324502.0,182650.0,76.9,1.103,0.0,0.37,1.0,1.0,1.32,0.13,4,1.0,0.003597764387635793,3.2e-05,0.001437,0.1795783476517634,16.637957011017622,0.026152,512.974709,0,0,0.0,0.314303,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.441526,0.136181,0.0,0.0,,,,
RELY,SHORT,0.5576105641932176,5.576105641932177,1.6,4.3681,watchlist_reeval_failed,"momentum_aligned, room_to_target","confirmation_volume, continuation_pattern, not_extended, trend_aligned",5.5,NEUTRAL,unknown,,,30.0,17.5,44.4,15.76,21996.0,10811.0,0.491,7097.0,12226.0,13484.0,88.5,0.725,0.0,0.0,1.0,0.0,0.6,0.0,6,1.0,0.7687676227536498,3.7e-05,8.7e-05,9.102521727090808,11.840407240989771,2.37037,5.672811,0,1,0.418294,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.497528,0.49344,0.0,0.0,,,,
WCC,SHORT,0.5270550086376622,5.2705500863766215,3.66,4.6933,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.8,NEUTRAL,bounce_and_fail,,,330.0,270.0,3.46,15.35,4529.0,1349.0,0.298,3078.0,1938.0,862.0,96.4,0.546,0.0,0.23,1.0,1.0,1.32,0.11,2,1.0,0.0,0.0,4.2e-05,0.0,8.840587115807475,,26.248208,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.33967,0.0,0.0,,,,
AXSM,SHORT,0.5270550086376622,5.2705500863766215,1.93,4.0943,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",4.4,NEUTRAL,unknown,,,200.0,140.0,6.64,25.35,14963.0,10641.0,0.711,10224.0,5467.0,9913.0,97.8,0.776,0.0,0.26,1.0,0.0,0.68,0.0,4,1.0,5.546455747553757e-23,1.4e-05,0.000115,1.2974673112189926e-25,0.0023392728082095226,22.083333,54.236111,0,0,0.383748,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.526566,0.190368,0.0,0.0,,,,
CDNS,SHORT,0.5132065770821066,5.132065770821066,1.55,4.151,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.6,NEUTRAL,unknown,,,400.0,265.0,20.47,20.19,48380.0,55375.0,1.145,25618.0,48933.0,29204.0,100.0,0.567,0.0,0.0,0.74,0.0,0.22,0.59,14,1.0,1.596918891262211e-19,2e-06,0.000195,6.60607392712642e-19,1.6547049354284868,0.455913,0.745693,0,1,0.61199,0.007701,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.587038,0.408417,0.0,0.0,,,,
NXST,SHORT,0.5032045744787734,5.032045744787734,4.93,4.895,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",4.5,NEUTRAL,ema_rally,,,220.0,160.0,7.95,21.49,1947.0,916.0,0.47,1719.0,3.0,1141.0,98.3,0.483,1.66,0.89,0.0,1.2,1.18,0.0,1,1.0,0.0,0.0,1.2e-05,0.0,1.0284315820577096e-19,,6.833333,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.670606,0.0,0.0,,,,
SIRI,SHORT,0.490604375738742,4.90604375738742,2.79,4.01,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",3.6,POSITIVE,bounce_and_fail,7937296.91,27.59,30.0,13.0,8.7,52.9,204166.0,91264.0,0.447,86750.0,63148.0,145532.0,92.7,0.437,0.0,0.0,1.0,1.0,0.69,0.1,1,1.0,0.0,0.0,3.2e-05,0.0,7.833572536425223e-12,,54.806452,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.498151,0.0,0.0,,,,
LC,SHORT,0.47509970703629767,4.750997070362977,2.78,4.1095,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",4.5,NEUTRAL,unknown,,,22.0,14.0,26.44,19.54,12350.0,8015.0,0.649,6939.0,5113.0,8313.0,98.8,0.766,0.0,0.13,1.0,0.0,1.38,0.27,1,0.7,0.0,0.0,2e-05,0.0,17.855951572772955,,3.460123,0,1,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.365999,0.0,0.0,,,,
TFC,SHORT,0.4672716440703631,4.672716440703631,3.96,4.3444,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.1,NEUTRAL,trend_continuation,,,55.0,50.0,8.15,1.68,81734.0,80426.0,0.984,37066.0,55649.0,69445.0,66.4,0.278,0.0,0.34,1.0,1.4,1.18,0.04,6,1.0,1.282662141303823e-07,5e-06,1.1e-05,1.5357488382025272e-09,0.011973136095226466,0.788525,2.663428,0,0,0.0,0.131272,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.445758,0.830748,0.0,0.0,,,,
HUN,SHORT,0.447993452288054,4.47993452288054,4.93,4.739,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",5.1,NEUTRAL,pullback_to_resistance,,,14.0,8.0,4.28,40.41,69642.0,66482.0,0.955,100299.0,560.0,35265.0,82.7,0.724,0.0,0.92,1.0,1.4,1.62,0.0,9,1.0,0.5049384165238828,7.8e-05,0.000121,1.4014787183595195e-12,1.387771926730823e-12,1.075309,0.35514,1,0,0.412398,0.724611,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.177448,0.393115,0.0,0.0,,,,
VFC,SHORT,0.4466263295161209,4.466263295161209,4.85,5.0281,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",6.7,NEGATIVE,pullback_to_resistance,-1633603.45,20.04,30.0,10.0,49.7,50.1,171716.0,241093.0,1.404,74375.0,24622.0,313812.0,81.5,0.663,0.0,0.57,1.0,1.4,1.74,0.15,2,1.0,0.0,0.0,4.5e-05,0.0,0.41203439605536496,,7.207143,0,1,0.0,0.134591,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.73547,0.0,0.0,,,,
PWR,SHORT,0.391915088273824,3.91915088273824,2.57,3.6906,watchlist_reeval_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",4.8,NEUTRAL,bounce_and_fail,,,700.0,550.0,10.97,12.81,15870.0,12021.0,0.757,10319.0,7488.0,10084.0,96.0,0.489,0.0,0.0,1.0,1.0,0.41,0.16,14,1.0,6.29171805409185,8e-06,1.2e-05,0.022687043746516707,0.0036058582968068755,3.734366,2.068976,0,1,0.040095,0.026148,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.394805,0.509483,0.0,0.0,,,,
LION,SHORT,0.38005334376589367,3.800533437658937,2.74,3.9423,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",6.1,NEUTRAL,unknown,,,12.0,8.0,4.21,30.53,130570.0,31067.0,0.238,23322.0,88477.0,49838.0,63.1,0.744,0.0,0.42,1.0,0.0,1.29,0.04,2,1.0,0.0,0.0,0.0001,0.0,3.7369973909227503,,0.163182,0,2,0.0,0.09405,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.274528,0.0,0.0,,,,
CM,SHORT,0.375,3.75,1.66,3.433,watchlist_reeval_failed,"momentum_aligned, room_to_target","confirmation_volume, continuation_pattern, not_extended, trend_aligned",5.3,NEUTRAL,unknown,,,115.0,95.0,5.02,13.24,11055.0,9446.0,0.854,6341.0,3394.0,10766.0,62.9,0.209,0.0,0.0,1.0,0.0,0.66,0.0,1,1.0,0.0,0.0,1e-06,0.0,6.2153452380451816e-27,,25.103448,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.452756,0.0,0.0,,,,
WMG,SHORT,0.3492857142857143,3.492857142857143,3.26,3.7844,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",5.3,NEUTRAL,unknown,,,36.0,24.0,24.22,17.18,19790.0,246.0,0.012,172.0,17432.0,2432.0,80.4,0.416,0.0,0.59,1.0,0.0,1.67,0.0,1,0.7,0.0,0.0,3.1e-05,0.0,53.83051176495643,,26.410256,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.649599,0.0,0.0,,,,
