ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bearish_vol_oi,bullish_score_z_shadow,bearish_score_z_shadow
DPZ,SHORT,0.38201762522495236,3.8201762522495235,6.06,4.7881,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.3,NEUTRAL,retest_and_confirm,,,410.0,340.0,11.28,7.72,5291.0,9482.0,1.792,5707.0,3689.0,5377.0,95.1,0.39,1.54,0.84,0.8,1.4,1.48,0.0,1,1.0,0.0,0.0,2.9e-05,0.0,1.166380504945277e-21,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.621069,0.0,0.0,27.272727,,
RSP,SHORT,0.34669415543161086,3.466941554316109,0.0,2.0802,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,2.3e-05,9e-06,0.06928897717364023,4.886472134036338e-13,2.634082,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.224336,0.307276,0.0,0.0,79.545455,,
PDD,SHORT,0.3200191600663631,3.200191600663631,0.0,1.9201,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,6,1.0,99.0,2.8e-05,1.3e-05,5.483747801470134,6.3936852845801355e-21,2.443749,1,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.1561,0.150757,0.0,0.0,2.610623,,
LITE,SHORT,0.31906170237775844,3.1906170237775844,0.0,1.9144,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,6,1.0,14.228964629612765,9e-05,4.9e-05,0.31591219880646854,0.022202051029700673,13.5,1,0,0.153539,0.277727,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.584221,0.8145,0.0,0.0,6.2475,,
CAVA,SHORT,0.31108198808153376,3.1108198808153373,2.79,3.5324,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.7,NEUTRAL,bounce_and_fail,,,135.0,65.0,41.93,31.66,73580.0,42613.0,0.579,18198.0,30288.0,67707.0,87.1,0.729,0.0,0.06,1.0,1.0,0.65,0.08,1,1.0,0.0,0.0,5.2e-05,0.0,8.218806678907551e-11,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.377228,0.0,0.0,4.495536,,
CRDO,SHORT,0.3098132229585376,3.0981322295853757,0.0,1.8589,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.9e-05,0.0,364932.7667463185,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4e-06,0.0,0.373851,0.0,0.0,2.684211,,
VRT,SHORT,0.30751655693924107,3.0751655693924107,3.01,3.1206,price_validation_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",3.4,POSITIVE,bounce_and_fail,12585345.45,314.26,350.0,135.0,11.37,57.04,206917.0,189422.0,0.915,126084.0,106484.0,163771.0,88.8,0.719,0.0,0.0,1.0,1.0,0.58,0.43,4,1.0,6.100727499912064e-05,4e-06,2.3e-05,5.9776139442499084e-05,0.32660661887379117,344.615385,0,0,0.0,0.000374,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.000431,0.163024,0.0,0.0,30.976787,,
HL,SHORT,0.3043178319832277,3.0431783198322773,6.32,4.6776,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.3,POSITIVE,retest_and_confirm,3110745.84,18.39,25.0,10.0,35.94,45.62,474713.0,241758.0,0.509,84793.0,206538.0,425140.0,48.0,0.763,1.59,0.62,0.66,1.4,1.8,0.24,1,1.0,0.0,0.0,3.2e-05,0.0,2.5931388139854997e-08,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.391839,0.0,0.0,11.510504,,
STX,SHORT,0.30290878442848895,3.0290878442848896,0.0,1.8175,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5,1.0,0.0004570315829312379,3.5e-05,8e-06,0.0011838980824995062,3.885611388953927,4.099745,1,0,3.3e-05,0.48894,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.094002,0.55101,0.0,0.0,118.75,,
IWM,SHORT,0.2966763011331633,2.966763011331633,0.0,1.7801,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5,1.0,1.4655233362543276,1.7e-05,1.3e-05,212596.54887007579,580261.1083995231,23.641631,0,1,0.599104,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5e-06,3e-06,0.442457,0.430218,0.0,0.0,8.695279,,
CRCL,SHORT,0.28818786046235195,2.8818786046235196,0.0,1.7291,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,14.08441555854931,3e-05,2.2e-05,0.001532147703865263,0.00010878319355858835,6.093117,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.852464,0.546425,0.0,0.0,5.478417,,
META,SHORT,0.27776533392539426,2.7776533392539426,3.97,3.2998,price_validation_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",3.6,POSITIVE,pullback_to_resistance,225091077.12,671.05,750.0,600.0,11.77,10.59,1830096.0,892675.0,0.488,698789.0,627337.0,1396645.0,83.3,0.423,0.0,0.07,1.0,1.4,1.5,0.0,2,1.0,3.154033533515692e-08,0.0,1e-06,0.0024090724379484205,76380.68563155417,154.0,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.784616,0.776307,0.0,0.0,6.085714,,
VST,SHORT,0.2757199322218244,2.757199322218244,0.0,1.6543,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,1.8069889080433337e-23,1.6e-05,1.4e-05,4.57678914455175e-25,0.02532826363338138,1.960912,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.425939,0.702832,0.0,0.0,27.1,,
RBLX,SHORT,0.27557697546243054,2.755769754624305,5.33,3.7969,price_validation_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.1,POSITIVE,ema_rally,1836760.76,62.2,100.0,55.0,60.81,11.55,216437.0,150056.0,0.693,86290.0,104479.0,175724.0,98.5,0.889,1.71,0.48,1.0,1.2,0.8,0.14,2,1.0,99.0,1.3e-05,2.5e-05,3.637878598733644e-13,8.945688529918935e-18,2.580858,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.429756,0.502153,0.0,0.0,4.532394,,
DAVE,SHORT,0.27079354383201404,2.70793543832014,2.78,3.108,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",4.6,NEUTRAL,bounce_and_fail,,,270.0,210.0,0.25,22.03,14418.0,7576.0,0.525,12907.0,2689.0,6398.0,80.1,0.781,0.0,0.0,1.0,1.0,0.44,0.33,1,1.0,0.0,0.0,0.000183,0.0,0.019722685502042134,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.303384,0.0,0.0,1.312336,,
CVNA,SHORT,0.2707235529881771,2.7072355298817707,0.0,1.6243,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,0.7,0.00526430554791932,7e-06,5e-06,0.0012097290084213115,0.22979840311500319,4.937198,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.006374,0.095211,0.0,0.0,9.722222,,
IGV,SHORT,0.2534446707591556,2.534446707591556,1.82,3.0132,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.0,NEGATIVE,unknown,-5639421.71,86.9,90.0,80.0,3.58,7.93,700410.0,596490.0,0.852,411838.0,340657.0,544405.0,95.3,0.381,0.0,0.11,1.0,0.0,0.45,0.25,1,1.0,0.0,0.0,0.000262,0.0,37.96411278099451,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.161042,0.0,0.0,1.676168,,
SATS,SHORT,0.2040211867947329,2.0402118679473293,0.0,1.2241,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,8.536101779553949e-09,0.000236,9.2e-05,4.470371470198915e-27,1.0474035070449952e-18,2.79202,0,0,0.477696,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.236975,0.063842,0.0,0.0,1.587619,,
AVGO,SHORT,0.20038017930238866,2.0038017930238867,1.57,3.2129,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",8.7,NEGATIVE,unknown,-520094.5,401.15,410.0,300.0,2.21,25.21,815507.0,942630.0,1.156,412654.0,438322.0,907161.0,30.4,0.441,0.0,0.0,1.0,0.0,0.53,0.04,1,1.0,0.0,0.0,1e-06,0.0,0.06204825078793357,,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.524047,0.0,0.0,2.076212,,
MU,SHORT,0.19501275141327967,1.9501275141327967,0.0,1.1701,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,0.09111041339460067,1.2e-05,6e-06,0.006894919198034064,0.15135304387594112,3.471081,1,0,0.14717,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.374721,0.759607,0.0,0.0,2.280851,,
PG,SHORT,0.18907746252303748,1.8907746252303748,6.22,3.6714,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,4.3,POSITIVE,retest_and_confirm,8186944.57,142.45,150.0,135.0,5.29,5.24,173711.0,139221.0,0.801,81525.0,122366.0,109041.0,93.6,0.256,1.77,0.51,0.48,1.4,1.92,0.13,1,1.0,0.0,0.0,3e-06,0.0,930537.8374762335,,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.0,0.420702,0.0,0.0,1.040199,,
NOW,SHORT,0.1761971627005522,1.761971627005522,0.0,1.0572,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,2.2460729332367986e-06,5e-06,2e-06,2.0156904377547366e-08,0.008974287557305366,12.770667,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.047215,0.774521,0.0,0.0,1.258303,,
AAPL,SHORT,0.15053730920360758,1.5053730920360757,3.61,3.1757,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.7,NEGATIVE,bounce_and_fail,-102555379.28,267.35,280.0,200.0,4.71,25.21,2600873.0,1771365.0,0.681,1120943.0,1231700.0,2019595.0,92.9,0.296,0.0,0.49,1.0,1.0,0.84,0.28,1,0.7,0.0,0.0,0.0,0.0,8.8143040692142,,0,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.282498,0.0,0.0,1.863986,,
GS,SHORT,0.1318736154706864,1.3187361547068641,3.33,2.9784,price_validation_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",6.6,NEGATIVE,pullback_to_resistance,-5828288.17,,1000.0,800.0,8.1,13.52,194288.0,169890.0,0.874,90152.0,64702.0,209324.0,70.7,0.323,0.0,0.3,0.59,1.4,0.96,0.09,1,1.0,0.0,0.0,4e-06,0.0,4.5736915068039884e-08,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.487953,0.0,0.0,1.269841,,
LMND,LONG,0.5072593051955466,5.072593051955466,5.53,5.3553,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.8,NEUTRAL,trend_continuation,,,75.0,50.0,11.91,25.4,80807.0,49829.0,0.617,31933.0,28839.0,69864.0,76.4,0.949,1.7,0.55,1.0,1.4,0.82,0.06,3,1.0,0.4543217939391995,0.000228,3e-05,6626.034976346727,29168.90655363748,1.510479,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.312413,,
ENPH,LONG,0.49177613498113476,4.9177613498113475,4.61,5.1019,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.3,NEGATIVE,trend_continuation,-12607.99,33.89,50.0,30.0,47.54,11.48,197874.0,152286.0,0.77,106124.0,97902.0,146134.0,98.5,0.924,0.0,0.77,1.0,1.4,1.12,0.32,3,1.0,99.0,7.4e-05,0.0,18875.57965004007,0.0,1.451559,0,0,0.301031,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
C,LONG,0.48239940092687783,4.8239940092687785,4.64,5.224,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",7.1,NEGATIVE,trend_continuation,-8790680.96,,140.0,100.0,5.86,24.39,753841.0,681247.0,0.904,368342.0,364227.0,702519.0,69.5,0.337,2.23,0.0,0.0,1.4,1.0,0.0,11,1.0,2.4775667208812964,6e-06,2e-06,28946.296104912803,31155.61825070721,9.682971,1,0,0.633093,0.517832,,,,,,,,,,,,,,,,,,,,,,,0.522464,,
JAZZ,LONG,0.4764931118734032,4.764931118734032,5.38,5.1765,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.9,NEUTRAL,trend_continuation,,,210.0,170.0,5.17,14.86,5168.0,2687.0,0.52,2958.0,2394.0,2503.0,79.6,0.404,2.41,0.45,0.41,1.4,0.47,0.24,3,1.0,99.0,3.4e-05,0.0,20943.50587094614,0.0,2.920471,1,0,0.159178,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
NUAI,LONG,0.4625,4.625,3.17,4.1435,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",4.4,POSITIVE,trend_continuation,175933.7,4.37,5.0,2.5,14.68,42.66,186811.0,65590.0,0.351,135578.0,2994.0,113829.0,7.7,1.258,0.0,0.83,0.53,1.4,0.22,0.19,1,1.0,99.0,0.000399,0.0,19132.72380571758,0.0,0.226657,1,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
STNE,LONG,0.45339945310648666,4.533994531064867,5.85,5.122,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.5,NEUTRAL,trend_continuation,,,20.0,12.0,29.41,22.36,79594.0,90752.0,1.14,11667.0,70581.0,88098.0,92.3,0.602,1.67,0.41,1.0,1.4,1.38,0.0,2,1.0,0.8788145430294105,4.9e-05,3.1e-05,6.151394770536775e-30,6.999650630873677e-30,38.904762,1,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,89.119048,,
ADBE,LONG,0.3906480644157723,3.9064806441577233,4.33,4.9522,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",8.5,NEGATIVE,ema_pullback,-10008883.83,247.42,400.0,220.0,61.67,11.08,307096.0,208025.0,0.677,104474.0,119858.0,290789.0,63.3,0.446,0.0,0.83,1.0,1.2,1.06,0.25,18,1.0,3.8329655323933305,1.7e-05,5e-06,6786.668261143977,4603.573220225769,0.414559,1,2,0.440722,0.16005,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.819711,0.0,0.0,0.163153,,
TTWO,SHORT,0.6591666666666667,6.591666666666667,2.56,5.1038,watchlist_reeval_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.2,NEUTRAL,bounce_and_fail,,,290.0,180.0,33.65,17.04,72415.0,61697.0,0.852,16180.0,49587.0,68345.0,100.0,0.494,0.0,0.12,1.0,1.0,0.43,0.0,9,1.0,8.297436825421562e-12,2e-05,0.000284,2.704434520449616e-07,16296.806937799212,39.182662,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,9.708077,,
EWI,SHORT,0.6000000000000001,6.000000000000001,4.4,5.5,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.9,NEUTRAL,bounce_and_fail,,,60.0,52.0,4.2,9.69,1345.0,6687.0,4.972,69.0,7591.0,372.0,80.5,0.265,0.0,0.34,1.0,1.0,1.94,0.12,1,1.0,0.0,0.0,0.000318,0.0,42906.06932058575,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,592.285714,,
BAX,SHORT,0.5532305259434824,5.532305259434825,3.11,4.6592,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.8,NEUTRAL,bounce_and_fail,,,20.0,17.5,7.74,5.73,60227.0,41157.0,0.683,28293.0,12075.0,61016.0,97.9,0.6,0.0,0.38,1.0,1.0,0.72,0.01,2,1.0,0.0,0.0,7.1e-05,0.0,47318.322329437884,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,23.022574,,
GSAT,SHORT,0.5373571598339604,5.373571598339604,3.37,4.5778,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.4,NEUTRAL,bounce_and_fail,,,90.0,60.0,12.49,25.01,65689.0,40556.0,0.617,42593.0,17057.0,46595.0,0.0,0.117,0.0,0.14,1.0,1.0,1.23,0.0,3,1.0,99.0,7e-06,7.8e-05,192.44640413957745,0.1308136978903812,1.144263,0,0,1.9e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,7.709447,,
EOSE,SHORT,0.47370950446240295,4.73709504462403,6.53,5.0675,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,3.7,POSITIVE,retest_and_confirm,2031347.98,7.06,10.0,5.5,41.85,21.98,1036011.0,371834.0,0.359,283462.0,156488.0,967895.0,78.3,1.236,2.06,0.39,1.0,1.4,1.52,0.15,2,1.0,0.2624852978650618,3.1e-05,8.8e-05,11249.245675998305,42856.66956395138,0.20878,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.390922,,
VSCO,LONG,0.5973581348682141,5.973581348682141,6.09,6.5338,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,8.6,NEUTRAL,support_ema_confluence,,,80.0,50.0,44.77,9.52,14644.0,9382.0,0.641,3322.0,6425.0,14279.0,44.6,0.642,1.76,0.18,1.0,1.6,1.52,0.03,4,1.0,99.0,8.8e-05,0.0,5.041102980744422,0.0,11.366577,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CROX,LONG,0.5829850615348807,5.829850615348807,6.62,5.6809,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.9,NEUTRAL,trend_continuation,,,110.0,85.0,2.38,20.89,22272.0,23542.0,1.057,9561.0,17482.0,18771.0,89.6,0.663,2.86,0.1,1.0,1.4,1.06,0.2,7,1.0,99.0,8.8e-05,8e-06,1889.6988869101615,11.088582100933575,1.482671,4,0,1e-06,0.0,,,,,,,,,,,,,,,,,,,,,,,0.678445,,
LYFT,LONG,0.5684518065185522,5.684518065185522,5.63,5.2313,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,3.5,POSITIVE,ema_pullback,784795.05,14.65,15.0,12.0,2.35,18.12,359487.0,215763.0,0.6,97170.0,169564.0,308516.0,94.5,0.817,1.7,0.42,1.0,1.2,1.09,0.21,7,1.0,99.0,0.000107,5.5e-05,3945.3044291147207,2.7261801661544837e-05,1.233696,1,0,0.491179,0.001652,,,,,,,,,,,,,,,,,,,,,,,0.241976,,
NBIS,LONG,0.39999131795184617,3.9999131795184617,4.66,4.698,watchlist_reeval_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",6.5,NEGATIVE,trend_continuation,-1206129.96,,200.0,10.0,26.01,93.7,381800.0,314126.0,0.823,219277.0,135334.0,341315.0,76.3,0.985,2.36,0.0,0.21,1.4,0.64,0.06,7,1.0,3.9215212063301905,3.2e-05,1.7e-05,40587.17760344257,25874.638608307163,0.927909,1,0,0.49019,0.067573,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.478637,0.28083,0.0,0.0,1.190474,0.6362860878710958,0.6052144744037568
HUBS,LONG,0.3715169082861874,3.7151690828618738,4.62,4.3436,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.5,NEUTRAL,trend_continuation,,,300.0,190.0,32.16,16.3,15630.0,11252.0,0.72,3352.0,9341.0,14189.0,95.7,0.892,0.0,0.94,1.0,1.4,1.07,0.21,3,1.0,99.0,2.4e-05,5e-06,2965.1525798258267,19.066251527700544,2.010161,1,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,6.454545,,
SPOT,LONG,0.3663107787014866,3.663107787014866,5.75,4.9566,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,7.0,NEGATIVE,trend_continuation,-6246364.87,529.51,600.0,350.0,13.31,33.9,67421.0,64300.0,0.954,31830.0,42757.0,57134.0,99.8,0.602,1.76,0.43,1.0,1.4,1.05,0.12,17,1.0,12.886334212709489,1.7e-05,2e-06,9132.029700877489,1700.7840181957938,0.373502,1,3,0.070174,0.433177,,,,,,,,,,,,,,,,,,,,,,,0.98946,,
DPST,SHORT,0.4425,4.425,4.28,4.7565,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, pullback_to_resistance, room_to_target",trend_aligned,6.3,NEUTRAL,pullback_to_resistance,,,130.0,65.0,10.22,44.89,18458.0,11387.0,0.617,9063.0,6517.0,14265.0,32.7,0.753,0.0,0.41,1.0,1.4,1.12,0.35,2,1.0,99.0,6.7e-05,0.000194,0.00014794812323829385,8.257918134750956e-08,57.0,0,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
DDOG,SHORT,0.28415539366718895,2.8415539366718896,3.48,3.4448,watchlist_reeval_failed,"not_extended, pullback_to_resistance, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.9,NEUTRAL,pullback_to_resistance,,,130.0,75.0,0.08,42.26,120114.0,123443.0,1.028,86781.0,70963.0,85813.0,94.7,0.769,0.0,0.33,1.0,1.4,0.52,0.23,7,1.0,0.7142099739149396,4e-06,9e-06,3929.8556773288255,2200.9525606523443,0.165327,0,1,0.001472,0.245998,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.103003,0.0,0.0,0.0,0.145162,0.5815912091580266,0.3266757171056233
TE,LONG,0.484058718272251,4.84058718272251,4.37,5.2713,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",7.7,NEUTRAL,retest_and_confirm,,,7.0,5.0,38.48,1.09,134819.0,30172.0,0.224,31637.0,60323.0,73031.0,55.5,1.268,0.0,0.84,1.0,1.4,0.96,0.17,2,1.0,99.0,7.8e-05,0.0,3802.901641195029,0.0,3.184172,0,0,0.427726,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
OGN,LONG,0.6586518837513776,6.586518837513776,5.69,5.5603,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,2.8,NEUTRAL,trend_continuation,,,9.0,5.0,1.81,43.44,88761.0,50109.0,0.565,47904.0,27193.0,63773.0,96.5,0.959,2.88,0.13,0.57,1.4,0.68,0.03,6,1.0,99.0,0.000149,1.8e-05,1403.7639137530523,0.0028712635713409457,8.875528,2,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,162.220339,,
