ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio,bullish_score_z_shadow,bearish_score_z_shadow
DAL,SHORT,0.2763677374687078,2.763677374687078,5.05,4.3968,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",7.5,NEGATIVE,pullback_to_resistance,-5876511.7,,80.0,65.0,13.93,7.43,260020.0,281091.0,1.081,194379.0,153907.0,192825.0,66.3,0.462,0.0,0.69,1.0,1.4,1.77,0.2,7,1.0,0.1438448133418314,3e-06,1e-05,1458.6228855085512,7605.190195712657,0.191401,0,0,0.071555,0.451852,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.73576,0.0,0.0,0.198223,,,,,0.2942998137380819,0.45376024594257514
KOD,LONG,0.6291241988575452,6.291241988575452,5.83,5.7946,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.5,NEUTRAL,trend_continuation,,,48.0,35.0,4.03,24.14,6566.0,4806.0,0.732,1097.0,2108.0,8167.0,10.2,0.956,2.65,0.09,0.0,1.4,1.68,0.0,4,1.0,41.08568262295988,8e-05,2.5e-05,48144.28480701871,1171.801993624764,7.299678,1,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,24.390244,,,,,,
NKE,LONG,0.5000818543049248,5.000818543049248,4.67,5.0814,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.9,POSITIVE,trend_continuation,9585795.51,46.44,50.0,42.5,7.78,8.39,1071447.0,791018.0,0.738,475277.0,427362.0,959826.0,43.1,0.341,0.0,0.72,1.0,1.4,1.49,0.06,20,1.0,1.3012209934455525,3.2e-05,1e-05,1587.6576667646518,2265.954138668332,1.212569,2,0,0.581263,0.343394,,,,,,,,,,,,,,,,,,,,,,,0.522655,,,,,,
SPXU,LONG,0.36833333333333335,3.6833333333333336,4.12,4.2577,watchlist_reeval_failed,"confirmation_volume, engulfing_at_support, momentum_aligned, room_to_target","not_extended, trend_aligned",5.9,NEUTRAL,unknown,,,65.0,44.0,45.45,1.54,32816.0,20823.0,0.635,30390.0,17650.0,5599.0,78.2,0.522,0.0,0.0,1.0,1.6,0.9,0.62,3,1.0,1.7364639339728242e-11,0.0,0.0,8.67481978054737e-17,9.991361882996794e-06,66.141667,2,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COHR,LONG,0.3570424930716674,3.570424930716674,5.2,3.7652,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",2.1,NEUTRAL,trend_continuation,,,350.0,300.0,1.81,12.74,70656.0,71154.0,1.007,55413.0,38551.0,47846.0,98.9,0.996,2.2,0.0,0.0,1.4,1.36,0.24,8,1.0,61.57438742595356,2.7e-05,3e-06,30362.193974427628,1479.293351197676,0.732656,1,0,0.003213,2e-06,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.418657,0.172794,0.0,0.0,4.602972,,,,,0.642221199185485,0.694488631748467
DG,SHORT,0.5352955952495093,5.352955952495093,5.96,6.0045,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,7.7,NEUTRAL,retest_and_confirm,,,145.0,110.0,16.83,11.37,40331.0,47043.0,1.166,17780.0,31719.0,37875.0,50.2,0.346,1.91,0.98,1.0,1.4,0.66,0.02,5,1.0,99.0,2.5e-05,7.7e-05,26281.08457510356,1.6485038540368935e-12,0.959232,0,0,0.005554,0.0,,,,,,,,,,,,,,,,,,,,,,,4.862237,,,,,,
QBTS,SHORT,0.4300886286468066,4.3008862864680655,3.39,3.9074,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,3.7,POSITIVE,bounce_and_fail,1231633.22,20.36,30.0,5.0,47.35,75.44,294228.0,204997.0,0.697,150845.0,92947.0,255433.0,76.9,1.081,0.0,0.1,1.0,1.0,0.9,0.39,2,1.0,0.26385332972599795,9e-06,3.2e-05,47140.3476973902,178661.1817495111,2.049689,0,0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.041043,0.0,0.0,1.753676,,,,,0.3248371133098492,0.4821498517100328
MGA,SHORT,0.3070801644854342,3.070801644854342,2.59,3.3124,watchlist_reeval_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.0,NEUTRAL,bounce_and_fail,,,75.0,55.0,21.62,10.82,10096.0,6013.0,0.596,563.0,8697.0,6849.0,98.8,0.493,0.0,0.0,1.0,1.0,0.34,0.24,2,1.0,0.0,0.0,8e-06,0.0,1562.2369619018455,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.987097,,,,,,
BNO,LONG,0.5580309111548247,5.580309111548248,6.79,6.1272,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.5,NEUTRAL,retest_and_confirm,,,60.0,45.0,19.83,10.13,109102.0,19549.0,0.179,43246.0,60083.0,25322.0,84.7,0.877,1.96,0.74,0.56,1.4,1.93,0.2,10,1.0,0.017460636523177447,0.00663,0.001814,385.15478465060653,51469.74432032559,1.221136,0,1,0.083882,0.000112,,,,,,,,,,,,,,,,,,,,,,,10.080147,,,,,,
DE,LONG,0.4485305825806723,4.485305825806723,6.06,5.1807,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.6,NEUTRAL,ema_pullback,,,700.0,400.0,19.19,31.89,26558.0,23030.0,0.867,9991.0,15175.0,24422.0,93.5,0.369,1.53,0.99,1.0,1.2,1.33,0.01,8,1.0,40.1710414173236,8e-06,0.0,0.0008119333884705983,0.0001414833551425726,4.354753,1,0,0.121134,0.0,,,,,,,,,,,,,,,,,,,,,,,2.893617,,,,,,
DOCN,LONG,0.381564488990346,3.81564488990346,5.35,4.0328,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",2.6,NEUTRAL,trend_continuation,,,95.0,80.0,0.31,15.53,69619.0,48484.0,0.696,62915.0,734.0,54454.0,99.4,1.032,1.9,0.23,0.0,1.4,1.73,0.08,3,1.0,42.99884859697642,2.9e-05,1e-05,59643.09788990318,2774.1718597598515,1.675781,0,0,0.02446,0.0,,,,,,,,,,,,,,,,,,,,,,,0.609375,,,,,,
SBAC,SHORT,0.3305001330789783,3.305001330789783,4.57,3.9635,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.7,NEUTRAL,bounce_and_fail,,,230.0,200.0,7.93,6.15,7799.0,3288.0,0.422,7116.0,3051.0,920.0,98.1,0.427,0.0,0.56,0.95,1.0,1.94,0.13,2,1.0,0.0,0.0,6e-06,0.0,1240.5406419128349,,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2.491429,,,,,,
XLF,SHORT,0.2963571428571429,2.963571428571429,3.78,3.9758,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.8,NEGATIVE,bounce_and_fail,-11328218.67,52.37,53.0,50.0,1.34,4.4,2288286.0,3227847.0,1.411,771744.0,1802843.0,2941546.0,73.2,0.189,0.0,0.28,1.0,1.0,1.3,0.2,9,1.0,0.03854159451719499,0.0,0.0,3012.026908841787,22328.581045810122,0.04693,0,0,0.263035,0.609,,,,,,,,,,,,,,,,,,,,,,,0.213139,,,,,,
AKAM,LONG,0.6732109199634623,6.732109199634623,4.75,5.8311,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.2,NEUTRAL,trend_continuation,,,115.0,80.0,17.25,18.43,93106.0,54409.0,0.584,47124.0,24120.0,76271.0,93.5,0.675,0.0,0.61,1.0,1.4,1.72,0.02,11,1.0,99.0,9.3e-05,0.0,2562.7768676673386,0.0,0.458485,8,0,0.60747,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOC,LONG,0.6429086190476191,6.429086190476191,6.57,6.3055,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.6,NEUTRAL,ema_pullback,,,15.0,5.0,6.53,64.49,141278.0,50564.0,0.358,44457.0,39269.0,108116.0,9.1,1.033,1.66,0.98,1.0,1.2,1.46,0.27,8,1.0,99.0,0.00044,0.000115,0.0006946551562798369,6.522153541996488e-23,19.077364,0,1,0.234054,0.0,,,,,,,,,,,,,,,,,,,,,,,166.909695,,,,,,
AEHR,LONG,0.6329962169689197,6.329962169689197,7.38,5.939,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,2.8,NEUTRAL,trend_continuation,,,95.0,15.0,1.37,83.99,52438.0,24332.0,0.464,17162.0,12783.0,46825.0,97.6,1.393,2.95,0.0,1.0,1.4,1.6,0.43,3,1.0,99.0,9.4e-05,0.0,27333.58010923672,0.0,2.648199,0,0,0.358209,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WING,LONG,0.6325000000000001,6.325000000000001,4.21,5.3255,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,4.5,NEUTRAL,trend_continuation,,,250.0,140.0,32.14,26.0,13287.0,12541.0,0.944,5583.0,4649.0,15596.0,98.3,0.948,0.0,0.85,1.0,1.4,0.62,0.34,7,1.0,99.0,0.000124,3.9e-05,299.4363463351794,2.0137715534223983e-13,3.366529,1,0,0.051981,0.0,,,,,,,,,,,,,,,,,,,,,,,1.79511,,,,,,
SANM,LONG,0.6005145484156116,6.005145484156116,5.91,5.3156,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",2.7,NEUTRAL,trend_continuation,,,175.0,145.0,0.54,16.7,7111.0,713.0,0.1,5224.0,1421.0,1179.0,98.8,0.812,2.49,0.0,0.0,1.4,1.62,0.39,6,1.0,23.806364297090784,7e-05,8e-06,0.0008700226443989561,7.309160135008736e-05,329.75,2,2,0.309784,0.368627,,,,,,,,,,,,,,,,,,,,,,,361.5,,,,,,
EL,LONG,0.5040055879179972,5.040055879179972,4.03,4.969,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.2,NEUTRAL,trend_continuation,,,80.0,75.0,5.46,1.13,89040.0,88341.0,0.992,32991.0,67161.0,128282.0,82.0,0.166,0.0,0.9,1.0,1.4,0.7,0.02,6,1.0,65.12930612785708,4.6e-05,9e-06,254.43443077881898,3.9066043522609006,5.475464,1,0,0.069711,0.286679,,,,,,,,,,,,,,,,,,,,,,,0.308576,,,,,,
CVI,LONG,0.47067457999999995,4.706745799999999,5.94,5.2154,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.4,NEUTRAL,retest_and_confirm,,,35.0,25.0,12.11,19.92,25647.0,9383.0,0.366,17628.0,6164.0,11238.0,98.8,0.725,1.64,0.98,0.71,1.4,1.1,0.12,7,1.0,99.0,0.000164,6.6e-05,1467.4676391777634,6.24249121312789e-05,0.511243,0,0,0.00334,0.068555,,,,,,,,,,,,,,,,,,,,,,,2.640408,,,,,,
SMCI,LONG,0.4318674230792957,4.318674230792957,5.85,4.6543,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.7,POSITIVE,trend_continuation,15362533.64,28.41,30.0,10.0,5.52,64.83,1198138.0,1083702.0,0.904,686034.0,399510.0,1196296.0,90.2,0.847,1.8,0.38,1.0,1.4,1.08,0.19,7,1.0,19.303734674620078,3.9e-05,3e-06,71503.77049422443,22224.850796846666,0.406177,1,0,0.683424,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.388285,0.0,0.0,0.0,0.150655,,,,,,
EA,LONG,0.42877759582849473,4.287775958284947,5.42,5.0299,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.3,NEUTRAL,trend_continuation,,,210.0,200.0,3.17,1.74,72404.0,103142.0,1.425,7359.0,109739.0,58448.0,38.5,0.068,1.86,0.63,0.23,1.4,1.27,0.04,4,1.0,99.0,2.3e-05,4e-06,50.8592750806566,9.164300355924583e-31,37.1086,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRMI,LONG,0.41338612565215616,4.133861256521562,3.64,4.1589,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",5.0,POSITIVE,trend_continuation,647277.85,5.04,7.5,5.0,48.22,1.19,303567.0,122375.0,0.403,270913.0,29079.0,125950.0,16.7,1.351,0.0,0.39,1.0,1.4,0.03,0.82,2,1.0,4.120716907185797,3.8e-05,9e-06,72517.20708193672,17598.20165162999,6.985455,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,8e-06,0.0,0.793432,0.0,0.0,0.515684,,,,,,
STZ,LONG,0.3644503502097339,3.6445035020973386,4.73,4.6013,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",6.8,NEUTRAL,ema_pullback,,,165.0,150.0,5.13,4.43,49643.0,41101.0,0.828,15676.0,31113.0,43955.0,18.7,0.285,1.7,0.87,0.8,1.2,0.15,0.0,2,1.0,99.0,7e-06,0.0,1708.035554308165,0.0,10.693878,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EWA,SHORT,0.5719047619047619,5.719047619047619,4.78,5.0935,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.0,NEUTRAL,bounce_and_fail,,,31.0,29.0,5.16,1.63,3258.0,40004.0,12.279,5944.0,36302.0,1016.0,86.9,0.275,0.0,0.79,1.0,1.0,1.94,0.05,7,0.7,2.4723467236052088e-05,0.000139,0.000355,4.033926266983137e-09,0.00040790458600208106,692.870157,0,0,6.5e-05,0.0,,,,,,,,,,,,,,,,,,,,,,,332.808851,,,,,,
HD,SHORT,0.38876012907870594,3.8876012907870594,6.33,4.7628,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,4.6,NEUTRAL,retest_and_confirm,,,360.0,320.0,4.68,6.96,108297.0,98487.0,0.909,56418.0,51704.0,98662.0,100.0,0.328,1.82,0.76,1.0,1.4,1.14,0.21,14,1.0,99.0,1e-06,4e-06,19.35683771167051,2.2932768824774787e-08,0.298708,0,1,3.9e-05,0.06002,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.868307,0.231884,0.0,0.0,2.036933,,,,,0.44941964036555015,0.3104069009409817
UPRO,SHORT,0.3866988819047619,3.866988819047619,3.78,4.0675,watchlist_reeval_failed,"confirmation_volume, engulfing_at_resistance, momentum_aligned, room_to_target","not_extended, trend_aligned",5.0,NEUTRAL,unknown,,,130.0,80.0,6.5,34.46,52643.0,35868.0,0.681,40851.0,18038.0,29622.0,76.6,0.493,0.0,0.0,0.84,1.6,0.95,0.39,6,1.0,2.7824593292552324e-08,0.0,0.0,0.00012674784432314254,911.049034862756,6.152174,1,1,0.0,0.355429,,,,,,,,,,,,,,,,,,,,,,,2.543677,,,,,,
IBKR,SHORT,0.3399353605514067,3.399353605514067,4.39,4.2367,watchlist_reeval_failed,"confirmation_volume, engulfing_at_resistance, momentum_aligned, not_extended, room_to_target",trend_aligned,6.1,NEUTRAL,unknown,,,80.0,50.0,0.48,37.2,79353.0,44730.0,0.564,14808.0,43178.0,66097.0,71.5,0.435,0.0,0.02,1.0,1.6,1.34,0.43,6,1.0,0.17948433915305406,8e-06,1.2e-05,9997.632693841779,55701.977905249805,1.435473,0,0,0.30402,0.625374,,,,,,,,,,,,,,,,,,,,,,,1.975724,,,,,,
XLI,SHORT,0.3380044933333334,3.380044933333334,4.2,4.45,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",7.5,NEGATIVE,bounce_and_fail,-1582159.12,171.44,185.0,145.0,7.91,15.42,100853.0,574629.0,5.698,245504.0,329336.0,100642.0,89.4,0.234,0.0,0.68,1.0,1.0,1.32,0.2,12,1.0,1.8651249519484125,0.0,0.0,482.3785918422224,129.31535534343237,3.72505,0,0,0.250022,0.650487,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.437899,0.0,0.0,0.0,0.922511,,,,,0.4722029344889863,0.3208031877121165
HIMX,SHORT,0.3364447157560159,3.3644471575601593,2.12,3.3982,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.4,NEUTRAL,unknown,,,12.0,7.0,3.09,39.86,74953.0,17312.0,0.231,18721.0,20080.0,53464.0,95.7,0.788,0.0,0.0,1.0,0.0,0.31,0.81,2,1.0,99.0,1e-05,4.2e-05,953.7793385069807,7.233361289970991e-08,10.131313,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.029518,,,,,,
DLO,SHORT,0.31988017679871,3.1988017679871,4.41,3.9024,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.9,NEUTRAL,bounce_and_fail,,,16.0,11.47,20.3,13.76,103531.0,15886.0,0.153,39380.0,14400.0,65637.0,73.8,0.744,0.0,0.79,0.79,1.0,1.82,0.01,4,1.0,4.509451255108207e-16,2e-05,3.3e-05,4.0212730856466064e-14,29.724777717993934,0.524579,0,1,0.0,0.081132,,,,,,,,,,,,,,,,,,,,,,,0.497905,,,,,,
ORBS,LONG,0.4654648234965568,4.654648234965569,3.46,4.4253,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",5.3,NEUTRAL,trend_continuation,,,1.0,0.5,7.12,46.44,93490.0,51913.0,0.555,78625.0,26291.0,40487.0,6.6,1.371,0.0,0.81,1.0,1.4,0.16,0.09,1,1.0,99.0,0.000182,0.0,605.133851272888,0.0,4.004373,1,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKLO,SHORT,0.30769395280694006,3.0769395280694005,4.9,4.3085,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,6.5,NEGATIVE,bounce_and_fail,-1793825.99,,200.0,50.0,219.44,20.14,326131.0,201918.0,0.619,154801.0,98436.0,274812.0,73.0,1.061,0.0,0.56,1.0,1.0,1.73,0.61,3,1.0,0.02019859805300277,3e-06,1.6e-05,3578.72691771406,88588.49778393502,0.250622,0,1,0.0,0.441747,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,1e-06,0.461233,0.750075,0.0,0.0,0.45,,,,,0.4199830792277306,0.3818682038231386
GEV,SHORT,0.2636776338406107,2.636776338406107,3.66,3.4164,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.0,NEUTRAL,bounce_and_fail,,,1000.0,600.0,0.88,39.47,78330.0,92077.0,1.176,54583.0,42455.0,73369.0,87.2,0.553,0.0,0.3,1.0,1.0,1.06,0.29,8,1.0,1.7545742525481904,2e-06,4e-06,860.2150029339473,817.1165566087672,0.919405,1,0,0.331064,0.430751,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.099658,0.0,0.0,0.0,0.877918,,,,,,
MGM,LONG,0.432655491073725,4.32655491073725,4.74,4.6053,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",5.1,NEUTRAL,ema_pullback,,,45.0,30.0,15.06,23.29,81202.0,68591.0,0.845,39704.0,35038.0,75051.0,82.4,0.46,1.66,0.49,0.0,1.2,1.27,0.13,3,1.0,99.0,2.7e-05,0.0,130.10906280149416,0.0,2.869454,0,0,0.044409,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGV,LONG,0.3703493002039038,3.7034930020390378,6.52,4.7877,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.9,NEGATIVE,trend_continuation,-37936272.66,86.74,90.0,80.0,3.83,7.71,700410.0,596490.0,0.852,411838.0,340657.0,544405.0,94.7,0.38,1.79,0.43,1.0,1.4,1.5,0.4,3,1.0,5.7795541627458045,3.6e-05,6e-06,181214.01443331648,62708.64822113671,1.577266,1,1,0.370429,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,5e-06,0.400576,0.187359,0.0,0.0,3.071322,,,,,0.62498141263968,0.730928861270196
RGTI,LONG,0.36977965543791025,3.6977965543791025,5.99,4.9859,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.7,NEGATIVE,trend_continuation,-48545.58,18.26,20.0,14.0,9.59,23.29,311670.0,317666.0,1.019,266676.0,123056.0,239604.0,67.5,1.058,2.08,0.42,1.0,1.4,0.72,0.38,3,0.7,99.0,5.3e-05,0.0,59704.09079482349,0.0,0.522106,0,0,0.013018,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVAV,SHORT,0.42840225205819266,4.284022520581926,5.78,4.356,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, shooting_star_at_resistance, trend_aligned",none,2.4,NEUTRAL,unknown,,,400.0,210.0,90.41,0.03,31639.0,21491.0,0.679,20146.0,12645.0,20339.0,77.6,0.754,1.53,0.53,0.84,1.2,0.68,1.0,7,1.0,99.0,2.1e-05,6.2e-05,6.327229825626697e-07,1.1520234740298317e-09,0.513043,0,0,0.007093,9.4e-05,,,,,,,,,,,,,,,,,,,,,,,0.869623,,,,,,
PAAS,SHORT,0.4012059728071416,4.012059728071416,5.62,4.052,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,1.8,POSITIVE,trend_continuation,2492311.08,55.63,60.0,55.0,7.89,1.1,194007.0,65715.0,0.339,56141.0,39955.0,163626.0,69.5,0.628,0.0,0.9,1.0,1.4,1.99,0.33,12,1.0,0.3656752428520176,1.4e-05,2.9e-05,124.09060683687977,113.115493654112,0.138323,1,2,0.0,0.014135,,,,,,,,,,,,,,,,,,,,,,,0.145739,,,,,,
WYNN,SHORT,0.2838464347376148,2.838464347376148,4.35,4.1842,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",7.3,NEGATIVE,retest_and_confirm,-547511.8,107.63,120.0,62.5,11.46,41.95,214319.0,75140.0,0.351,47333.0,71896.0,170230.0,71.3,0.428,0.0,0.59,1.0,1.4,1.25,0.11,3,1.0,99.0,3e-06,2.5e-05,0.4818876638044896,7.193629362832469e-07,0.307292,1,1,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.367336,0.0,0.0,0.0,0.355765,,,,,0.39148401512513403,0.3498356837330293
KORU,LONG,0.8042983991012855,8.042983991012855,5.42,6.6475,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.0,NEUTRAL,trend_continuation,,,565.0,335.0,22.36,27.45,4875.0,11135.0,2.284,9821.0,4188.0,2001.0,77.7,1.521,1.93,0.48,1.0,1.4,0.59,0.01,26,1.0,99.0,0.002506,0.000301,2592.462873250173,20.666016419094845,46.556044,19,1,0.008318,0.381616,,,,,,,,,,,,,,,,,,,,,,,25.767857,,,,,,
SJM,LONG,0.497167219107514,4.97167219107514,5.28,4.9898,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",4.6,NEUTRAL,retest_and_confirm,,,100.0,90.0,4.45,6.0,25635.0,7210.0,0.281,3896.0,21255.0,7694.0,86.8,0.3,0.0,1.0,1.0,1.4,1.75,0.13,4,1.0,99.0,9.1e-05,6e-06,74074.1202476838,6.056284936513588e-32,3.143192,1,0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.413642,0.0,0.0,0.0,2.108527,,,,,0.5778538255994282,0.3978400915792585
CVS,LONG,0.48733642397180327,4.873364239718033,6.11,4.8097,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",none,2.7,POSITIVE,support_ema_confluence,22789349.29,77.39,80.0,70.0,3.41,9.51,203751.0,149099.0,0.732,121007.0,52763.0,179080.0,81.8,0.373,1.64,0.67,0.65,1.6,1.21,0.34,17,1.0,99.0,1.6e-05,7e-06,1.3206089086528274,2.4572252064851548e-06,11.599737,0,0,0.0,0.009661,,,,,,,,,,,,,,,,,,,,,,,0.562937,,,,,,
