ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio,bullish_score_z_shadow,bearish_score_z_shadow
TT,LONG,0.4498434660615612,4.4984346606156125,5.72,4.8252,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",4.3,NEUTRAL,trend_continuation,,,500.0,390.0,3.03,19.64,6097.0,3912.0,0.642,3421.0,2667.0,3921.0,96.4,0.365,2.27,0.0,0.0,1.4,1.86,0.19,8,1.0,99.0,5e-06,2e-06,0.08587983720798922,3.171218564412382e-10,1.622619,0,1,0.214773,0.630056,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.424504,0.28137,0.0,0.0,2.08894,,,,,,
TSEM,LONG,0.44650960280654306,4.465096028065431,6.31,5.1055,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,4.9,NEUTRAL,ema_pullback,,,230.0,165.0,15.44,17.19,66186.0,48825.0,0.738,59080.0,43824.0,12107.0,98.8,0.958,2.51,0.96,0.65,1.2,0.04,0.94,7,1.0,99.0,0.000239,2.7e-05,0.014164775265104589,2.4406142251730105e-08,186.585831,0,0,0.342829,0.478095,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.357831,0.317425,0.0,0.0,0.440824,,,,,,
BBIO,LONG,0.4380246333195209,4.380246333195209,4.61,4.7331,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.8,NEUTRAL,ema_pullback,,,95.0,45.0,29.96,38.44,19738.0,23198.0,1.175,9981.0,7555.0,25400.0,18.6,0.501,1.78,0.76,0.72,1.2,0.1,0.04,1,1.0,99.0,2e-05,0.0,0.002562716990435561,0.0,4.545455,1,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.580714,0.0,0.0,0.0,,,,,,,
VOYA,LONG,0.4216666666666667,4.216666666666667,7.72,5.2643,watchlist_reeval_failed,"confirmation_volume, flag_breakout, momentum_aligned, room_to_target, trend_aligned",not_extended,4.2,NEUTRAL,flag_breakout,,,82.5,65.0,2.51,19.23,14465.0,5008.0,0.346,18600.0,10.0,863.0,86.5,0.364,2.19,0.0,1.0,1.6,1.94,1.0,4,1.0,99.0,0.000171,0.0,0.03281624329053493,0.0,22.785441,0,0,1e-06,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.915194,0.0,0.0,0.0,,,,,,,
PRKS,LONG,0.4153394126984127,4.153394126984127,4.96,4.7847,watchlist_reeval_failed,"not_extended, room_to_target, support_ema_confluence, trend_aligned","confirmation_volume, momentum_aligned",6.1,NEUTRAL,support_ema_confluence,,,40.0,35.0,13.09,1.05,1924.0,155.0,0.081,66.0,1697.0,316.0,94.8,0.677,1.57,0.91,0.44,1.6,0.45,0.0,2,1.0,99.0,6.7e-05,0.0,24.152449534733435,0.0,29.694444,0,0,0.446974,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.331027,0.0,0.0,0.0,,,,,,,
B,LONG,0.403144149750673,4.03144149750673,3.14,4.3177,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.8,POSITIVE,ema_pullback,2910740.24,40.37,50.0,30.0,23.84,25.7,470977.0,317115.0,0.673,71474.0,214171.0,502447.0,52.0,0.49,0.0,0.53,1.0,1.2,0.2,0.21,19,1.0,99.0,3.5e-05,1.1e-05,2.6689070975638405,0.0013047896231457446,0.767301,2,2,0.016737,0.037582,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.025269,0.344064,0.0,0.0,1.539485,,,,,,
DEO,LONG,0.39055555555555554,3.9055555555555554,3.23,4.2218,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.5,NEUTRAL,ema_pullback,,,85.0,70.0,6.88,11.98,17630.0,11749.0,0.666,2597.0,18220.0,8562.0,71.0,0.331,0.0,0.87,1.0,1.2,0.05,0.11,2,1.0,99.0,1e-06,0.0,0.07147950249119257,0.0,3.30942,0,0,0.00239,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.508818,0.0,0.0,0.0,,,,,,,
VICR,LONG,0.37962904559706107,3.7962904559706105,6.65,4.8931,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.0,NEUTRAL,trend_continuation,,,320.0,100.0,22.28,61.79,8205.0,6488.0,0.791,7963.0,3482.0,3248.0,83.0,0.927,2.22,0.02,1.0,1.4,1.29,0.71,4,1.0,20.9522328079398,3.3e-05,1.5e-05,6.1210610403977205e-09,8.764308457967533e-10,3.234951,0,0,0.026341,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.270112,0.192191,0.0,0.0,2.386364,,,,,,
SW,LONG,0.375,3.75,4.42,4.241,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,5.2,NEUTRAL,trend_continuation,,,45.0,35.0,10.2,14.29,12942.0,2565.0,0.198,11346.0,1762.0,2399.0,97.6,0.522,0.0,0.9,1.0,1.4,0.72,0.39,1,1.0,99.0,4e-06,0.0,1.807293970215957e-24,0.0,12.0,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.468314,0.0,0.0,0.0,,,,,,,
BTDR,SHORT,0.5579179213360749,5.5791792133607485,2.39,4.4266,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",4.6,POSITIVE,unknown,1974811.26,12.57,15.0,7.5,19.24,40.38,420559.0,247420.0,0.588,155840.0,329037.0,183102.0,72.5,1.094,0.0,0.14,1.0,0.0,1.11,0.15,4,1.0,0.003597764387635793,3.2e-05,0.001437,0.1795783476517634,16.637957011017622,0.026152,0,0,0.0,0.314303,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.441526,0.136181,0.0,0.0,512.974709,,,,,,
RELY,SHORT,0.5576105641932176,5.576105641932177,2.99,4.7651,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",5.4,NEUTRAL,bounce_and_fail,,,30.0,17.5,46.13,14.76,21955.0,10748.0,0.49,7007.0,12224.0,13472.0,85.0,0.702,0.0,0.0,1.0,1.0,0.92,0.07,6,1.0,0.7687676227536498,3.7e-05,8.7e-05,9.102521727090808,11.840407240989771,2.37037,0,1,0.418294,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.497528,0.49344,0.0,0.0,5.672811,,,,,,
WCC,SHORT,0.5270550086376622,5.2705500863766215,2.51,4.1683,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",3.9,NEUTRAL,unknown,,,330.0,270.0,3.29,15.49,4515.0,1347.0,0.298,3068.0,1931.0,863.0,94.7,0.522,0.0,0.15,1.0,0.0,1.11,0.25,2,1.0,0.0,0.0,4.2e-05,0.0,8.840587115807475,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.33967,0.0,0.0,26.248208,,,,,,
AXSM,SHORT,0.5270550086376622,5.2705500863766215,3.68,4.5793,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.2,NEUTRAL,bounce_and_fail,,,200.0,140.0,8.16,24.29,14868.0,10633.0,0.715,10133.0,5456.0,9912.0,96.0,0.732,0.0,0.4,1.0,1.0,1.19,0.1,4,1.0,5.546455747553757e-23,1.4e-05,0.000115,1.2974673112189926e-25,0.0023392728082095226,22.083333,0,0,0.383748,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.526566,0.190368,0.0,0.0,54.236111,,,,,,
CDNS,SHORT,0.5132065770821066,5.132065770821066,4.0,4.806,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",5.2,NEUTRAL,pullback_to_resistance,,,400.0,265.0,25.37,16.94,47730.0,50020.0,1.048,20085.0,48866.0,28799.0,97.6,0.53,0.0,0.2,1.0,1.4,1.17,0.23,14,1.0,1.596918891262211e-19,2e-06,0.000195,6.60607392712642e-19,1.6547049354284868,0.455913,0,1,0.61199,0.007701,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.587038,0.408417,0.0,0.0,0.745693,,,,,,
NXST,SHORT,0.5032045744787734,5.032045744787734,4.66,4.874,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",4.8,NEUTRAL,retest_and_confirm,,,220.0,160.0,6.29,22.7,1981.0,914.0,0.461,1753.0,2.0,1140.0,97.2,0.471,1.71,0.71,0.11,1.4,0.73,0.0,1,1.0,0.0,0.0,1.2e-05,0.0,1.0284315820577096e-19,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.670606,0.0,0.0,6.833333,,,,,,
SIRI,SHORT,0.490604375738742,4.90604375738742,0.0,2.9436,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,3.2e-05,0.0,7.833572536425223e-12,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.498151,0.0,0.0,54.806452,,,,,,
LC,SHORT,0.47509970703629767,4.750997070362977,3.2,4.2355,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",4.5,NEUTRAL,bounce_and_fail,,,22.0,14.0,25.39,20.21,12234.0,8000.0,0.654,6927.0,5110.0,8197.0,97.6,0.742,0.0,0.0,1.0,1.0,1.12,0.08,1,0.7,0.0,0.0,2e-05,0.0,17.855951572772955,,0,1,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.365999,0.0,0.0,3.460123,,,,,,
TFC,SHORT,0.4672716440703631,4.672716440703631,2.78,4.2304,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",5.3,NEUTRAL,trend_continuation,,,55.0,50.0,7.09,2.65,81273.0,80337.0,0.988,36882.0,55570.0,69158.0,61.4,0.274,0.0,0.07,1.0,1.4,0.24,0.07,6,1.0,1.282662141303823e-07,5e-06,1.1e-05,1.5357488382025272e-09,0.011973136095226466,0.788525,0,0,0.0,0.131272,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.445758,0.830748,0.0,0.0,2.663428,,,,,,
HUN,SHORT,0.447993452288054,4.47993452288054,4.65,4.655,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",5.1,NEUTRAL,pullback_to_resistance,,,14.0,8.0,4.21,40.45,69519.0,66215.0,0.952,99956.0,535.0,35243.0,83.0,0.726,0.0,0.89,1.0,1.4,1.36,0.0,9,1.0,0.5049384165238828,7.8e-05,0.000121,1.4014787183595195e-12,1.387771926730823e-12,1.075309,1,0,0.412398,0.724611,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.177448,0.393115,0.0,0.0,0.35514,,,,,,
VFC,SHORT,0.4466263295161209,4.466263295161209,5.42,5.2191,watchlist_reeval_failed,"confirmation_volume, consolidation_breakdown, momentum_aligned, not_extended, room_to_target",trend_aligned,6.8,NEGATIVE,unknown,-1177480.4,20.51,30.0,10.0,46.23,51.26,171531.0,232453.0,1.355,65624.0,24577.0,313783.0,85.4,0.69,0.0,0.52,1.0,1.2,1.8,0.91,2,1.0,0.0,0.0,4.5e-05,0.0,0.41203439605536496,,0,1,0.0,0.134591,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.73547,0.0,0.0,7.207143,,,,,,
LYV,SHORT,0.4432168882515555,4.432168882515555,6.53,5.3951,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.1,NEUTRAL,retest_and_confirm,,,180.0,120.0,17.26,21.82,71363.0,75001.0,1.051,18731.0,28289.0,99344.0,87.7,0.409,1.58,0.68,1.0,1.4,1.8,0.07,2,1.0,0.0,0.0,3.8e-05,0.0,247.42578448979492,,0,0,0.0,0.024999,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.337332,0.0,0.0,81.767857,,,,,,
PWR,SHORT,0.391915088273824,3.91915088273824,1.25,3.1746,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.2,NEUTRAL,unknown,,,700.0,550.0,10.57,13.12,14765.0,11414.0,0.773,9945.0,6507.0,9727.0,95.0,0.483,0.0,0.0,1.0,0.0,0.07,0.18,14,1.0,6.29171805409185,8e-06,1.2e-05,0.022687043746516707,0.0036058582968068755,3.734366,0,1,0.040095,0.026148,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.394805,0.509483,0.0,0.0,2.068976,,,,,,
LION,SHORT,0.38005334376589367,3.800533437658937,5.19,4.9573,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal","confirmation_volume, trend_aligned",7.5,NEUTRAL,unknown,,,12.0,8.0,8.21,27.86,130345.0,30957.0,0.238,23079.0,88375.0,49848.0,52.1,0.721,0.0,0.73,1.0,1.4,1.94,0.13,2,1.0,0.0,0.0,0.0001,0.0,3.7369973909227503,,0,2,0.0,0.09405,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.274528,0.0,0.0,0.163182,,,,,,
CM,SHORT,0.375,3.75,2.4,3.755,watchlist_reeval_failed,"momentum_aligned, room_to_target","confirmation_volume, continuation_pattern, not_extended, trend_aligned",5.8,NEUTRAL,unknown,,,115.0,95.0,5.62,12.74,11136.0,9264.0,0.832,6432.0,3264.0,10704.0,54.9,0.199,0.0,0.0,1.0,0.0,1.4,0.0,1,1.0,0.0,0.0,1e-06,0.0,6.2153452380451816e-27,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.452756,0.0,0.0,25.103448,,,,,,
INOD,SHORT,0.35299805766621684,3.5299805766621684,4.72,4.241,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.3,NEUTRAL,bounce_and_fail,,,50.0,40.0,12.11,10.31,29133.0,13787.0,0.473,20985.0,5713.0,16222.0,73.7,1.083,0.0,0.74,1.0,1.0,1.7,0.29,4,1.0,0.0,0.0,0.000331,0.0,2.329098872575209e-19,,0,0,0.0,1.2e-05,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.553245,0.0,0.0,0.381383,,,,,,
WMG,SHORT,0.3492857142857143,3.492857142857143,4.53,4.0654,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.8,NEUTRAL,bounce_and_fail,,,36.0,24.0,24.7,16.87,19791.0,245.0,0.012,172.0,17431.0,2433.0,86.5,0.435,0.0,0.61,1.0,1.0,1.92,0.0,1,0.7,0.0,0.0,3.1e-05,0.0,53.83051176495643,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.649599,0.0,0.0,26.410256,,,,,,
CNC,LONG,0.4856408604073658,4.856408604073658,6.13,5.2872,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.1,POSITIVE,trend_continuation,7023833.6,40.27,50.0,20.0,24.25,50.3,280873.0,81597.0,0.291,42604.0,63869.0,255997.0,79.8,0.581,1.78,0.03,1.0,1.4,1.78,0.14,7,1.0,22.33758568439564,3.7e-05,1.7e-05,1.5810694876086084e-11,1.7695169813193998e-12,2.430559,3,1,0.023518,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.595843,0.413698,0.0,0.0,2.871044,,,,,,
KRE,LONG,0.4406023233011959,4.406023233011959,5.9,5.653,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,8.4,NEGATIVE,trend_continuation,-68592876.68,,75.0,50.0,7.51,28.33,542940.0,1202786.0,2.215,371000.0,677835.0,696891.0,29.8,0.259,2.03,0.47,1.0,1.4,0.61,0.38,5,1.0,6.388716376120775,0.0,0.0,19.280844436656746,12.07181117554263,41.997613,2,0,0.60489,0.0,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.259757,0.546142,0.0,0.0,0.75142,,,,,,
ISRG,LONG,0.32781496233525087,3.2781496233525087,4.93,4.2381,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,5.6,NEUTRAL,trend_continuation,,,500.0,420.0,3.9,12.73,56386.0,50564.0,0.897,42048.0,22368.0,42534.0,50.2,0.309,0.0,0.51,1.0,1.4,1.5,0.51,5,1.0,99.0,3e-06,0.0,9.694623790487823,1.1206791545904201e-29,2.352879,1,0,0.499094,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.423689,0.553946,0.0,0.0,0.232759,,,,,,
BBBY,LONG,0.31811511061086256,3.1811511061086257,5.52,4.4066,watchlist_reeval_failed,"not_extended, pullback_to_support, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.8,NEUTRAL,pullback_to_support,,,7.5,5.0,34.05,10.63,42688.0,17532.0,0.411,15007.0,23587.0,21626.0,93.4,1.143,1.88,0.52,1.0,1.4,0.5,0.22,1,1.0,99.0,0.000208,0.0,29.815983765695456,0.0,0.591981,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.790474,0.0,0.0,0.0,,,,,,,
ALB,LONG,0.27396563681152525,2.7396563681152526,5.13,4.0288,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.6,NEUTRAL,trend_continuation,,,260.0,70.0,35.95,63.4,94213.0,113613.0,1.206,26797.0,70732.0,110297.0,84.7,0.686,1.94,0.76,0.75,1.4,0.28,0.0,6,1.0,17.998310934040003,2.1e-05,1.1e-05,5.716265817037662,0.15880006290552948,2.17699,1,1,0.24599,0.02375,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.224251,0.241316,0.0,0.0,3.022672,,,,,,
AR,SHORT,0.35894424755586624,3.5894424755586622,5.2,4.2547,watchlist_reeval_failed,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",4.5,NEUTRAL,ema_rally,,,50.0,30.0,31.41,21.16,85639.0,103968.0,1.214,108612.0,32378.0,48617.0,91.3,0.481,1.73,0.82,1.0,1.2,0.38,0.08,7,1.0,99.0,4.1e-05,6.3e-05,13.195632849397997,8.186626668734193e-17,4643.479849,0,0,7e-06,0.270444,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.030481,0.207107,0.0,0.0,2.125439,,,,,,
CRWV,SHORT,0.25330921079879287,2.5330921079879287,2.7,2.7765,watchlist_reeval_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",3.5,POSITIVE,bounce_and_fail,19803461.03,121.68,150.0,35.0,23.41,71.2,1020917.0,906074.0,0.888,776168.0,488778.0,662045.0,87.2,1.024,0.0,0.0,1.0,1.0,0.48,0.23,3,1.0,0.0,0.0,4e-06,0.0,60663.504895804006,0.017054,0,0,0.0,0.411209,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.174566,0.0,0.0,2.151785,,,,,,
DLTR,SHORT,0.24089435548906477,2.4089435548906475,5.52,3.7805,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.6,NEUTRAL,ema_rally,,,117.0,100.0,13.88,2.67,43814.0,36487.0,0.833,28861.0,20649.0,30791.0,63.9,0.421,1.87,0.71,0.23,1.2,1.51,0.0,7,1.0,0.8254566171376378,8e-06,1.9e-05,0.0011780316680848357,0.0010703454702772183,0.618534,1,2,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.646359,0.639089,0.0,0.0,0.709593,,,,,,
CRS,LONG,0.46778260990770315,4.6778260990770315,4.86,4.8169,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.1,NEUTRAL,ema_pullback,,,500.0,420.0,15.81,2.72,4732.0,3527.0,0.745,4458.0,1669.0,2132.0,98.6,0.624,1.74,0.73,0.37,1.2,0.73,0.1,6,1.0,99.0,2.7e-05,1.5e-05,2.4967740908234994e-08,9.53333613508518e-11,6.7,0,0,0.000505,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.206887,0.456267,0.0,0.0,33.866667,,,,,,
KWEB,LONG,0.4434476194752232,4.434476194752232,2.38,3.9712,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.2,POSITIVE,unknown,51107728.43,28.61,33.0,25.0,15.34,12.62,2342374.0,807053.0,0.345,863671.0,1187576.0,1098180.0,76.3,0.338,0.0,0.49,1.0,0.0,0.07,0.83,11,1.0,0.0032325435946356307,0.000199,0.000121,48.79892016713762,18115.364104522097,1326.879084,3,0,0.550854,0.001333,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,5e-06,0.315954,0.220647,0.0,0.0,0.156334,,,,,,
ENTG,LONG,0.4106898327504081,4.106898327504081,5.77,4.8244,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",5.2,NEUTRAL,trend_continuation,,,160.0,100.0,7.31,32.93,14887.0,5628.0,0.378,11151.0,52.0,9312.0,94.8,0.708,2.34,0.0,0.0,1.4,1.54,0.49,6,1.0,99.0,3.4e-05,3e-06,0.0005469467092251271,1.2099796011193158e-17,0.134922,0,0,0.635633,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.886975,0.343376,0.0,0.0,0.78125,,,,,,
CLF,LONG,0.3518330092844316,3.518330092844316,4.49,4.1862,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.4,POSITIVE,trend_continuation,2024398.5,9.42,10.0,8.0,6.21,15.03,433642.0,230146.0,0.531,222000.0,145386.0,296402.0,30.7,0.625,0.0,0.84,1.0,1.4,0.96,0.29,8,1.0,99.0,7.1e-05,4.2e-05,9740.168643742722,0.02332693711441365,2.621699,0,1,1.7e-05,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.012902,0.269214,0.0,0.0,1.435956,,,,,,
UVIX,LONG,0.3296306442247263,3.296306442247263,4.6,3.6482,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",3.1,POSITIVE,pullback_to_support,676392.96,5.92,6.0,4.0,0.76,32.83,239906.0,134815.0,0.562,239284.0,59578.0,75859.0,25.8,1.275,0.0,0.52,1.0,1.4,1.38,0.3,3,1.0,99.0,0.00164,0.0,7.572650144679105,0.0,7.331695,2,0,0.272995,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.101104,0.0,0.0,0.0,,,,,,,
HUT,SHORT,0.43837650281091556,4.383765028109155,1.4,3.8119,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.0,NEUTRAL,unknown,,,100.0,35.0,22.08,57.27,142480.0,82756.0,0.581,82344.0,55626.0,87266.0,60.8,1.055,0.0,0.0,1.0,0.0,0.22,0.17,9,1.0,0.0003455987658210363,2.2e-05,4.3e-05,0.0035336789782758706,5.112401038066407,4.188192,1,2,0.623308,0.422985,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.16165,0.091128,0.0,0.0,8.98864,,,,,,
SPXS,SHORT,0.41624988917780303,4.16249889177803,5.55,4.8662,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",5.6,NEUTRAL,trend_continuation,,,40.0,20.0,29.12,35.44,52596.0,30907.0,0.588,45693.0,12147.0,25663.0,70.1,0.499,2.35,0.0,0.0,1.4,1.65,0.15,5,1.0,8.589248043676014e-09,0.00016,0.000521,6.85446814003758e-08,1.9950722418257276,9.609756,1,4,0.0,0.000628,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.36619,0.177979,0.0,0.0,7.409777,,,,,,
XLK,SHORT,0.3945759106027832,3.9457591060278316,1.63,4.0419,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",7.9,NEGATIVE,unknown,-8450238.33,156.9,160.0,130.0,2.04,17.09,272901.0,524247.0,1.921,159442.0,224138.0,413568.0,78.9,0.275,0.0,0.0,1.0,0.0,0.53,0.1,6,1.0,0.4565176775526284,0.0,0.0,7.593164962905839,16.632795040079213,3.732106,0,1,0.109825,0.388298,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.555008,0.203956,0.0,0.0,31.16665,,,,,,
