ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_score_z_shadow,bearish_score_z_shadow
GFS,LONG,0.6072281420984065,6.072281420984065,0.0,3.6434,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0,99.0,4e-05,1e-06,36554.46111565818,0.01953308165805463,106.874101,0.330214,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2e-06,0.0,0.327567,0.382587,0.0,0.0,,
CIEN,LONG,0.5415384608422907,5.415384608422907,5.44,5.0597,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.6,NEUTRAL,trend_continuation,,,510.0,480.0,1.56,4.42,32405.0,25870.0,0.798,22561.0,18167.0,17547.0,63.5,0.808,2.31,0.17,0.0,1.4,1.51,0.06,32,1.0,0.0026418709296964654,0.000105,2.4e-05,0.02168007979081132,15.666640929259477,3.150589,0.292384,2,2,0.810482,0.362633,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.514122,0.473182,0.0,0.0,,
DAVE,LONG,0.5338261215083833,5.338261215083833,0.0,3.203,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,14,1.0,0.00011304403486443944,0.000483,0.000501,4.129571333315765,65755.15823441885,2.978641,16.995941,1,0,0.0,2e-06,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,7.2e-05,0.134227,0.676202,0.0,0.0,,
DOCS,LONG,0.5290084372090907,5.290084372090908,4.83,4.914,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",4.1,NEUTRAL,support_ema_confluence,,,25.0,17.5,4.17,27.08,24710.0,13255.0,0.536,19009.0,108.0,18848.0,96.5,0.91,0.0,0.83,1.0,1.6,1.1,0.3,3,1.0,17.62479008646084,8.5e-05,2.1e-05,3.0864670741103163e-09,3.502415698535104e-10,9.040708,0.455247,0,0,0.127348,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.362001,0.57089,0.0,0.0,,
DFTX,LONG,0.5261444414343728,5.261444414343728,5.76,5.5587,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,6.0,NEUTRAL,trend_continuation,,,25.0,7.0,9.17,69.43,40312.0,5959.0,0.148,2013.0,16300.0,27958.0,94.5,0.871,2.55,0.21,0.0,1.4,0.6,1.0,7,0.7,0.8064514229727477,0.000206,0.000113,0.031203470843433116,0.05158975061124058,6.146532,0.896981,0,0,0.013673,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.705373,0.719477,0.0,0.0,,
WRBY,LONG,0.5221612257805193,5.221612257805193,6.97,5.7818,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",none,5.4,NEUTRAL,support_ema_confluence,,,30.0,20.0,17.97,21.35,41713.0,30338.0,0.727,6876.0,41009.0,24166.0,96.4,0.844,1.66,0.42,1.0,1.6,1.73,0.56,3,1.0,1.9347470663236004,6.9e-05,3e-05,0.00586440934418926,0.006062197427525025,2.673645,0.049048,0,0,0.342177,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.363977,0.119551,0.0,0.0,,
POET,LONG,0.5053253601093693,5.053253601093694,0.0,3.032,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,7,1.0,0.9590390469890993,0.000293,0.000265,26583.043355805203,36957.88812667931,8.281961,3.846112,1,0,0.452888,0.316143,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.3e-05,6.7e-05,0.119373,0.580743,0.0,0.0,,
USO,LONG,0.5051218690650315,5.051218690650315,6.26,5.6236,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.1,NEGATIVE,ema_pullback,-7847772.61,,150.0,100.0,23.21,17.86,617850.0,930351.0,1.506,562150.0,490657.0,495394.0,82.9,0.72,1.87,0.98,0.93,1.2,1.27,0.01,4,1.0,8.070998568334904,0.000386,3.6e-05,114301.77303976408,42486.108282142304,6.515884,4.952381,2,0,0.478937,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.000141,1.8e-05,0.515684,0.521293,0.0,0.0,,
ADI,LONG,0.47645390012382083,4.764539001238209,7.05,5.6573,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,5.8,NEUTRAL,trend_continuation,,,450.0,320.0,17.82,16.22,37812.0,32275.0,0.854,17804.0,27473.0,24810.0,99.5,0.43,2.2,0.0,1.0,1.4,1.84,0.6,10,1.0,0.0002448117452000828,1e-05,2e-06,6.0320040951915095,57491.83402377364,7.287326,7.030254,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.516371,0.551627,0.0,0.0,,
MRVL,LONG,0.47200357044745694,4.7200357044745695,0.0,2.832,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0,99.0,6e-06,0.0,81243.21499712115,0.0,3.191135,,3,0,0.62127,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2e-06,0.0,0.457277,0.0,0.0,0.0,,
FLG,LONG,0.4600913053771558,4.600913053771558,6.78,5.0945,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.8,POSITIVE,trend_continuation,2676698.89,14.88,15.0,12.0,0.84,19.33,159201.0,138182.0,0.868,112902.0,51808.0,132673.0,43.2,0.348,2.21,0.08,1.0,1.4,1.94,0.14,1,0.7,99.0,7.4e-05,0.0,79.63215158347018,0.0,4.095104,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.344058,0.0,0.0,0.0,,
SPY,LONG,0.43531562368214827,4.353156236821483,0.0,2.6119,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,20,1.0,0.41318132304926164,0.0,0.0,227825.8387475471,296904.63917380065,2.568461,0.870533,0,0,0.708368,0.805385,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.441119,0.385232,0.0,0.0,,
TSCO,LONG,0.42637404779254456,4.263740477925445,2.04,3.2639,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",2.6,NEUTRAL,unknown,,,45.0,43.0,1.41,3.1,20076.0,20951.0,1.044,11519.0,13736.0,15772.0,97.5,0.397,0.0,0.56,1.0,0.0,0.21,0.27,1,1.0,99.0,7e-06,0.0,2.406263536232438e-12,0.0,16.595238,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.527446,0.0,0.0,0.0,,
WT,LONG,0.42334949038420866,4.233494903842087,6.89,5.4437,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.3,NEUTRAL,trend_continuation,,,20.0,10.0,10.68,44.66,42692.0,1297.0,0.03,415.0,18724.0,24850.0,97.1,0.518,2.17,0.1,1.0,1.4,1.85,0.37,2,1.0,99.0,7.7e-05,0.0,42392.82079523925,0.0,0.518227,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.1e-05,0.0,0.612687,0.0,0.0,0.0,,
VECO,LONG,0.42085899456631914,4.208589945663191,7.83,5.7133,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,6.3,NEUTRAL,trend_continuation,,,55.0,42.0,18.12,9.8,1379.0,122.0,0.088,536.0,779.0,186.0,98.8,0.834,2.52,0.0,1.0,1.4,1.91,1.0,1,1.0,99.0,2.4e-05,0.0,43994.00870153157,0.0,,,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2e-06,0.0,0.136542,0.0,0.0,0.0,,
IBM,LONG,0.4152000512619521,4.152000512619521,0.0,2.4912,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,19,1.0,99.0,4e-06,3e-06,15572.812129647245,0.010486272829340086,1.096557,0.520958,4,3,0.536911,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.339389,0.192171,0.0,0.0,,
META,LONG,0.3802459091473658,3.802459091473658,0.0,2.2815,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,25,1.0,0.3184399233323433,3e-06,1e-05,250830.9943204895,853327.6052102695,0.178157,0.962652,6,4,0.84296,0.631792,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,3e-06,0.404261,0.470581,0.0,0.0,,
WEX,LONG,0.37221860170614834,3.7221860170614836,6.83,4.6901,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,3.9,NEUTRAL,trend_continuation,,,185.0,150.0,3.55,16.04,1356.0,3878.0,2.86,2948.0,0.0,2286.0,78.1,0.447,1.87,0.24,1.0,1.4,1.9,0.42,1,1.0,99.0,9e-06,0.0,47875.94640047993,0.0,,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4e-06,0.0,0.435826,0.0,0.0,0.0,,
BSX,LONG,0.3620266485716971,3.6202664857169706,0.0,2.1722,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,15,1.0,1.3970892186541295,1e-05,7e-06,0.00849322318839898,0.009118841239696382,1.479736,0.564594,0,1,0.099372,0.055942,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.244032,0.719903,0.0,0.0,,
NUE,LONG,0.3586089673017234,3.5860896730172342,0.0,2.1517,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5,1.0,99.0,4e-06,3e-06,6.531597809238426e-09,1.167540051569241e-11,4.139766,5.568841,1,0,0.016438,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.095609,0.09961,0.0,0.0,,
OKTA,LONG,0.3547301520391605,3.5473015203916045,5.24,4.4257,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.4,NEUTRAL,retest_and_confirm,,,82.5,50.0,8.9,34.0,87786.0,97143.0,1.107,47613.0,31719.0,105597.0,69.5,0.599,0.0,0.71,1.0,1.4,1.83,0.29,5,1.0,5.3994781653241683e-05,1.6e-05,9e-06,0.67212059817022,18671.820986886087,2.645553,0.221352,1,0,0.459686,2e-05,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.22018,0.428614,0.0,0.0,,
CHTR,LONG,0.3496945256141489,3.4969452561414887,4.96,4.5965,price_validation_failed,"ema_pullback, momentum_aligned, trend_aligned","confirmation_volume, not_extended, room_to_target",6.8,NEUTRAL,ema_pullback,,,400.0,200.0,63.64,18.18,69684.0,57099.0,0.819,23993.0,29898.0,72892.0,69.3,0.599,1.65,0.0,0.04,1.2,1.93,0.14,11,1.0,99.0,3.3e-05,1.5e-05,0.28132807469848703,0.0017003197308016634,0.711177,0.552777,2,2,0.41879,0.126065,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.289946,0.243652,0.0,0.0,,
TH,LONG,0.3423365525567088,3.423365525567088,8.15,5.4767,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, room_to_target, trend_aligned",not_extended,6.6,NEUTRAL,flag_breakout,,,17.0,10.0,10.75,34.85,15184.0,6418.0,0.423,2215.0,6521.0,12866.0,84.3,0.612,2.94,0.0,1.0,1.6,1.8,0.81,1,1.0,99.0,2.4e-05,0.0,30846.446510413232,0.0,,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2e-06,0.0,0.118717,0.0,0.0,0.0,,
LRCX,LONG,0.3320161137637613,3.320161137637613,0.0,1.9921,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,14,1.0,0.20551223835148036,1e-06,9e-06,40040.907811517274,53136.726418612314,9.235769,11.214861,2,3,3e-06,0.000126,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.465366,0.230566,0.0,0.0,,
SATS,LONG,0.3244437149455764,3.244437149455764,0.0,1.9467,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,25,1.0,0.4095711132906002,7.7e-05,0.000114,46688.06368725725,75995.0464802938,0.251416,3.275673,1,5,0.6885,0.593051,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6e-06,1.5e-05,0.253344,0.238393,0.0,0.0,,
TLRY,LONG,0.31880116615258663,3.1880116615258665,5.75,4.559,price_validation_failed,"confirmation_volume, engulfing_at_support, momentum_aligned, not_extended, room_to_target",trend_aligned,6.2,NEUTRAL,unknown,,,15.0,7.0,111.27,1.41,93185.0,27970.0,0.3,26256.0,44697.0,50202.0,3.2,0.777,0.0,0.6,1.0,1.6,1.63,0.92,1,1.0,99.0,6.5e-05,0.0,1.166705419363774e-29,0.0,13.457906,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,2e-05,0.0,0.0,0.0,,
JPM,LONG,0.316749762603583,3.1674976260358303,6.52,4.3197,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.9,POSITIVE,trend_continuation,449994.96,315.26,320.0,250.0,1.49,20.71,293499.0,323466.0,1.102,137426.0,188951.0,290588.0,42.1,0.237,1.91,0.12,1.0,1.4,1.94,0.15,21,1.0,9.113310107722565,3e-06,1e-06,73839.80451479142,8912.65456855704,0.321631,0.278786,3,1,0.682991,8.3e-05,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.520237,0.644778,0.0,0.0,,
CVNA,LONG,0.31425809498985713,3.142580949898571,0.0,1.8855,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,11,1.0,0.4452192313412198,5e-06,1.2e-05,32.243884824773126,16.093886414683915,11.150685,1.333405,0,0,0.29701,0.667443,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.174458,0.136413,0.0,0.0,,
NRG,LONG,0.31364402271062464,3.136440227106246,0.0,1.8819,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,7e-06,5e-06,41134.67347631279,0.21625824683968384,2.245009,44.086957,0,0,1e-06,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.446829,0.18043,0.0,0.0,,
TLN,LONG,0.31080440267208703,3.1080440267208704,0.0,1.8648,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5,1.0,99.0,1.5e-05,4e-05,2.687439815060565,3.186497548212943e-05,12.5,0.452255,0,0,0.0,6e-06,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.634923,0.286864,0.0,0.0,,
EXPE,LONG,0.30997335059708286,3.0997335059708284,0.0,1.8598,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,6,1.0,1.838903251741049e-05,1.1e-05,5.2e-05,0.004831120301772659,131.35874052097682,5.851365,19.96784,0,0,0.0,0.603184,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.149606,0.414038,0.0,0.0,,
SGML,LONG,0.3046113046262183,3.0461130462621835,7.47,5.1041,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,6.7,NEUTRAL,trend_continuation,,,25.0,17.0,18.26,19.58,20912.0,19301.0,0.923,15591.0,8425.0,16197.0,59.3,1.179,2.65,0.0,1.0,1.4,1.72,0.7,1,1.0,99.0,4.9e-05,0.0,79302.92616489907,0.0,,,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.008341,0.0,0.0,0.0,,
SOXS,LONG,0.30400969751756657,3.0400969751756657,3.05,3.715,price_validation_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",6.4,NEUTRAL,bounce_and_fail,,,25.0,17.0,31.23,10.76,86554.0,34326.0,0.397,85056.0,12176.0,23648.0,66.9,1.171,0.0,0.0,1.0,1.0,0.31,0.74,3,1.0,99.0,0.000314,0.000108,7.253848855239166,0.01326671530126211,135.055556,66.444444,0,1,0.002337,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.39989,0.222657,0.0,0.0,,
TSM,LONG,0.2984269814480326,2.984269814480326,3.95,3.7171,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern",5.2,NEGATIVE,unknown,-49911964.74,,370.0,300.0,0.76,18.3,691502.0,827665.0,1.197,382470.0,438018.0,698679.0,65.8,0.416,1.83,0.62,0.56,0.0,0.62,0.33,15,1.0,0.4843602152880425,3e-06,1e-06,21790.44629336356,51414.97258936884,0.916661,0.239803,4,4,0.003678,0.230435,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.492697,0.219306,0.0,0.0,,
CSCO,LONG,0.29763604364371943,2.9763604364371945,5.2,3.7082,price_validation_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",3.3,POSITIVE,trend_continuation,32630050.18,87.78,90.0,70.0,2.55,20.24,359963.0,255558.0,0.71,99778.0,225883.0,289860.0,99.3,0.357,1.81,0.0,0.0,1.4,1.88,0.11,20,1.0,1.3936313431227354,3e-06,1e-06,4089.1774947866406,3586.2307699971625,0.480004,9.041447,3,1,0.00021,3e-06,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.165308,0.37092,0.0,0.0,,
ONDS,LONG,0.28724606857556706,2.8724606857556707,7.26,4.7542,weak_relative_strength (-10.9% vs SPY),"confirmation_volume, engulfing_at_support, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.7,POSITIVE,unknown,5276894.02,10.57,30.0,5.0,183.55,52.74,963087.0,478305.0,0.497,421613.0,429755.0,590024.0,12.6,1.087,1.55,0.69,1.0,1.6,1.45,0.96,2,1.0,99.0,0.000168,0.0,334672.912144089,0.0,0.571844,,0,0,0.277296,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.4e-05,0.0,0.378059,0.0,0.0,0.0,,
AMZN,LONG,0.27592968174091415,2.7592968174091412,5.37,3.8706,price_validation_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",4.4,POSITIVE,trend_continuation,41094677.5,247.34,275.0,200.0,11.19,19.14,2979103.0,1786996.0,0.6,1135415.0,978837.0,2651847.0,75.4,0.401,2.51,0.0,0.49,1.4,0.77,0.2,11,1.0,8.453462225817098,1e-06,0.0,302507.20183456445,161032.5298548265,0.122519,0.132954,1,1,0.701151,0.338762,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.288245,0.483891,0.0,0.0,,
MRK,LONG,0.27345075787899137,2.7345075787899136,5.58,3.4213,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,1.9,POSITIVE,ema_pullback,17112125.59,118.21,120.0,100.0,1.5,15.42,229319.0,200283.0,0.873,52710.0,136112.0,240780.0,90.6,0.326,1.54,0.87,0.68,1.2,1.24,0.04,15,1.0,0.00041199791989092677,2e-06,1e-06,0.6628988123381726,4424.711014105586,0.35005,2.624934,1,2,0.24769,0.000791,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.185001,0.583665,0.0,0.0,,
HAL,LONG,0.2700990066008081,2.700990066008081,0.0,1.6206,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,4,1.0,1.260734417471288e-05,2e-06,2e-06,0.3532773916195028,28021.555271576322,2.678244,1.619119,0,2,0.0,0.381279,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1e-06,0.466705,0.406405,0.0,0.0,,
IWM,LONG,0.2700496072004444,2.700496072004444,0.0,1.6203,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,17,1.0,1.0606903785596309,1.8e-05,1.4e-05,76853.83006337991,81513.47515635232,0.509211,0.670951,1,1,0.727512,0.787346,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4e-06,3e-06,0.409216,0.313915,0.0,0.0,,
UBER,LONG,0.251987430802124,2.51987430802124,0.0,1.5119,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,20,1.0,2.410703424255653,5e-06,6e-06,7.9710861675392275,4.041326092288918,0.212897,0.434152,0,1,0.628618,0.315971,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.35737,0.404418,0.0,0.0,,
ZETA,LONG,0.2509491676163725,2.5094916761637247,0.0,1.5057,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,9,1.0,0.0561607660663825,8.8e-05,0.00014,0.0033135108083749746,0.047200364816368454,1.010673,1.131063,1,0,0.115876,0.428326,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.386678,0.322932,0.0,0.0,,
MPT,LONG,0.24631223921952172,2.463122392195217,6.42,4.0576,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,4.5,POSITIVE,support_ema_confluence,599280.46,5.22,7.0,4.0,33.97,23.44,250094.0,243823.0,0.975,23392.0,116542.0,353983.0,87.5,0.443,1.95,0.02,1.0,1.6,1.74,0.1,3,1.0,99.0,5.1e-05,9e-06,6.373599180715075e-08,7.130080739096373e-12,0.283719,0.43564,0,0,0.182792,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.740568,0.839103,0.0,0.0,,
NVDA,LONG,0.22718845054433856,2.271884505443386,6.16,4.3039,price_validation_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",6.6,NEGATIVE,trend_continuation,-27362.5,199.33,200.0,150.0,0.34,24.75,7979352.0,6697521.0,0.839,3102100.0,3689796.0,7884977.0,40.3,0.38,2.18,0.0,0.82,1.4,1.57,0.19,7,1.0,29.72621369171636,0.0,0.0,207994.18243854155,41981.97279928096,0.099725,0.017884,2,0,0.736394,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.458462,0.858504,0.0,0.0,,
BB,LONG,0.22353227225317945,2.2353227225317944,0.0,1.3412,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,99.0,2.3e-05,0.0,47261.49024635692,0.0,0.24278,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6e-06,0.0,0.392126,0.0,0.0,0.0,,
