ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio,bullish_score_z_shadow,bearish_score_z_shadow
PRKS,LONG,0.4153394126984127,4.153394126984127,2.73,4.0557,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",5.8,NEUTRAL,trend_continuation,,,40.0,30.0,16.31,12.77,1924.0,155.0,0.081,66.0,1697.0,316.0,98.8,0.774,0.0,0.82,0.51,1.4,0.0,0.0,2,1.0,99.0,6.7e-05,0.0,24.152449534733435,0.0,29.694444,0,0,0.446974,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.331027,0.0,0.0,0.0,,,,,,,
B,LONG,0.403144149750673,4.03144149750673,1.7,3.9257,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.0,POSITIVE,unknown,2525493.96,39.81,50.0,30.0,25.53,24.68,470977.0,317115.0,0.673,71474.0,214171.0,502447.0,47.1,0.463,0.0,0.39,1.0,0.0,0.07,0.24,19,1.0,99.0,3.5e-05,1.1e-05,2.6689070975638405,0.0013047896231457446,0.767301,2,2,0.016737,0.037582,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.025269,0.344064,0.0,0.0,1.539485,,,,,,
DEO,LONG,0.39055555555555554,3.9055555555555554,3.3,4.2828,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.7,NEUTRAL,ema_pullback,,,85.0,70.0,7.24,11.68,17630.0,11749.0,0.666,2597.0,18220.0,8562.0,73.0,0.335,0.0,0.93,1.0,1.2,0.12,0.04,2,1.0,99.0,1e-06,0.0,0.07147950249119257,0.0,3.30942,0,0,0.00239,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.508818,0.0,0.0,0.0,,,,,,,
VICR,LONG,0.37962904559706107,3.7962904559706105,6.39,4.8551,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.2,NEUTRAL,trend_continuation,,,320.0,100.0,26.22,60.56,8205.0,6488.0,0.791,7963.0,3482.0,3248.0,77.8,0.888,2.2,0.16,1.0,1.4,1.11,0.52,4,1.0,20.9522328079398,3.3e-05,1.5e-05,6.1210610403977205e-09,8.764308457967533e-10,3.234951,0,0,0.026341,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.270112,0.192191,0.0,0.0,2.386364,,,,,,
SW,LONG,0.375,3.75,4.14,4.157,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.2,NEUTRAL,trend_continuation,,,45.0,35.0,10.59,13.98,12942.0,2565.0,0.198,11346.0,1762.0,2399.0,98.2,0.537,0.0,0.86,1.0,1.4,0.65,0.23,1,1.0,99.0,4e-06,0.0,1.807293970215957e-24,0.0,12.0,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.468314,0.0,0.0,0.0,,,,,,,
BTDR,SHORT,0.5579179213360749,5.5791792133607485,4.51,5.0426,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.5,POSITIVE,bounce_and_fail,1604122.68,12.06,15.0,7.5,24.58,37.71,420559.0,247420.0,0.588,155840.0,329037.0,183102.0,86.5,1.129,0.0,0.45,1.0,1.0,1.83,0.23,4,1.0,0.003597764387635793,3.2e-05,0.001437,0.1795783476517634,16.637957011017622,0.026152,0,0,0.0,0.314303,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.441526,0.136181,0.0,0.0,512.974709,,,,,,
RELY,SHORT,0.5576105641932176,5.576105641932177,3.32,4.8641,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",5.4,NEUTRAL,bounce_and_fail,,,30.0,17.5,47.89,13.73,21955.0,10748.0,0.49,7007.0,12224.0,13472.0,89.2,0.726,0.0,0.0,1.0,1.0,1.27,0.05,6,1.0,0.7687676227536498,3.7e-05,8.7e-05,9.102521727090808,11.840407240989771,2.37037,0,1,0.418294,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.497528,0.49344,0.0,0.0,5.672811,,,,,,
WCC,SHORT,0.5270550086376622,5.2705500863766215,2.7,4.2253,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",3.9,NEUTRAL,unknown,,,330.0,270.0,3.68,15.17,4515.0,1347.0,0.298,3068.0,1931.0,863.0,95.5,0.536,0.0,0.21,1.0,0.0,1.23,0.26,2,1.0,0.0,0.0,4.2e-05,0.0,8.840587115807475,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.33967,0.0,0.0,26.248208,,,,,,
AXSM,SHORT,0.5270550086376622,5.2705500863766215,4.29,4.8223,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.5,NEUTRAL,bounce_and_fail,,,200.0,140.0,9.51,23.34,14868.0,10633.0,0.715,10133.0,5456.0,9912.0,96.9,0.751,0.0,0.59,1.0,1.0,1.63,0.06,4,1.0,5.546455747553757e-23,1.4e-05,0.000115,1.2974673112189926e-25,0.0023392728082095226,22.083333,0,0,0.383748,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.526566,0.190368,0.0,0.0,54.236111,,,,,,
CDNS,SHORT,0.5132065770821066,5.132065770821066,4.38,4.94,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",5.3,NEUTRAL,pullback_to_resistance,,,400.0,265.0,26.82,15.98,47730.0,50020.0,1.048,20085.0,48866.0,28799.0,100.0,0.556,0.0,0.36,1.0,1.4,1.45,0.16,14,1.0,1.596918891262211e-19,2e-06,0.000195,6.60607392712642e-19,1.6547049354284868,0.455913,0,1,0.61199,0.007701,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.587038,0.408417,0.0,0.0,0.745693,,,,,,
NXST,SHORT,0.5032045744787734,5.032045744787734,5.34,5.078,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",4.8,NEUTRAL,retest_and_confirm,,,220.0,160.0,8.48,21.1,1981.0,914.0,0.461,1753.0,2.0,1140.0,96.3,0.464,1.69,0.93,0.0,1.4,1.32,0.0,1,1.0,0.0,0.0,1.2e-05,0.0,1.0284315820577096e-19,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.670606,0.0,0.0,6.833333,,,,,,
SIRI,SHORT,0.490604375738742,4.90604375738742,0.0,2.9436,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,3.2e-05,0.0,7.833572536425223e-12,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.498151,0.0,0.0,54.806452,,,,,,
LC,SHORT,0.47509970703629767,4.750997070362977,3.78,4.4095,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.5,NEUTRAL,bounce_and_fail,,,22.0,14.0,27.68,18.75,12234.0,8000.0,0.654,6927.0,5110.0,8197.0,98.3,0.749,0.0,0.16,1.0,1.0,1.57,0.05,1,0.7,0.0,0.0,2e-05,0.0,17.855951572772955,,0,1,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.365999,0.0,0.0,3.460123,,,,,,
TFC,SHORT,0.4672716440703631,4.672716440703631,3.17,4.0274,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",3.7,NEUTRAL,trend_continuation,,,55.0,50.0,7.85,1.95,81273.0,80337.0,0.988,36882.0,55570.0,69158.0,67.0,0.278,0.0,0.21,1.0,1.4,0.47,0.08,6,1.0,1.282662141303823e-07,5e-06,1.1e-05,1.5357488382025272e-09,0.011973136095226466,0.788525,0,0,0.0,0.131272,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.445758,0.830748,0.0,0.0,2.663428,,,,,,
HUN,SHORT,0.447993452288054,4.47993452288054,4.86,4.678,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",4.9,NEUTRAL,pullback_to_resistance,,,14.0,8.0,4.71,40.16,69519.0,66215.0,0.952,99956.0,535.0,35243.0,76.6,0.708,0.0,0.93,1.0,1.4,1.48,0.05,9,1.0,0.5049384165238828,7.8e-05,0.000121,1.4014787183595195e-12,1.387771926730823e-12,1.075309,1,0,0.412398,0.724611,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.177448,0.393115,0.0,0.0,0.35514,,,,,,
VFC,SHORT,0.4466263295161209,4.466263295161209,5.6,5.2731,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, pullback_to_resistance, room_to_target",trend_aligned,6.8,NEGATIVE,pullback_to_resistance,-1017454.0,20.27,30.0,10.0,48.04,50.65,171531.0,232453.0,1.355,65624.0,24577.0,313783.0,85.9,0.695,0.0,0.61,1.0,1.4,1.99,0.6,2,1.0,0.0,0.0,4.5e-05,0.0,0.41203439605536496,,0,1,0.0,0.134591,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.73547,0.0,0.0,7.207143,,,,,,
PWR,SHORT,0.391915088273824,3.91915088273824,1.46,3.2376,watchlist_reeval_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.2,NEUTRAL,unknown,,,700.0,550.0,10.86,12.9,14765.0,11414.0,0.773,9945.0,6507.0,9727.0,94.1,0.481,0.0,0.0,1.0,0.0,0.26,0.2,14,1.0,6.29171805409185,8e-06,1.2e-05,0.022687043746516707,0.0036058582968068755,3.734366,0,1,0.040095,0.026148,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.394805,0.509483,0.0,0.0,2.068976,,,,,,
LION,SHORT,0.38005334376589367,3.800533437658937,5.35,4.8853,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal","confirmation_volume, trend_aligned",6.9,NEUTRAL,unknown,,,12.0,8.0,9.24,27.17,130345.0,30957.0,0.238,23079.0,88375.0,49848.0,61.0,0.736,0.0,0.81,1.0,1.4,1.97,0.17,2,1.0,0.0,0.0,0.0001,0.0,3.7369973909227503,,0,2,0.0,0.09405,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.274528,0.0,0.0,0.163182,,,,,,
CM,SHORT,0.375,3.75,3.92,4.191,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",5.7,NEUTRAL,bounce_and_fail,,,115.0,95.0,6.5,12.02,11136.0,9264.0,0.832,6432.0,3264.0,10704.0,57.3,0.203,0.0,0.0,1.0,1.0,1.92,0.0,1,1.0,0.0,0.0,1e-06,0.0,6.2153452380451816e-27,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.452756,0.0,0.0,25.103448,,,,,,
INOD,SHORT,0.35299805766621684,3.5299805766621684,5.32,4.341,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.9,NEUTRAL,ema_rally,,,50.0,40.0,15.66,7.47,29133.0,13787.0,0.473,20985.0,5713.0,16222.0,73.9,1.093,0.0,0.94,0.96,1.2,1.98,0.25,4,1.0,0.0,0.0,0.000331,0.0,2.329098872575209e-19,,0,0,0.0,1.2e-05,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.553245,0.0,0.0,0.381383,,,,,,
WMG,SHORT,0.3492857142857143,3.492857142857143,4.66,4.0844,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.7,NEUTRAL,bounce_and_fail,,,36.0,24.0,25.48,16.35,19791.0,245.0,0.012,172.0,17431.0,2433.0,91.3,0.453,0.0,0.71,1.0,1.0,1.94,0.0,1,0.7,0.0,0.0,3.1e-05,0.0,53.83051176495643,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.649599,0.0,0.0,26.410256,,,,,,
CNC,LONG,0.4856408604073658,4.856408604073658,5.99,5.2452,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.1,POSITIVE,trend_continuation,7396053.53,40.18,50.0,20.0,24.41,50.24,280873.0,81597.0,0.291,42604.0,63869.0,255997.0,83.1,0.596,1.78,0.05,1.0,1.4,1.69,0.07,7,1.0,22.33758568439564,3.7e-05,1.7e-05,1.5810694876086084e-11,1.7695169813193998e-12,2.430559,3,1,0.023518,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.595843,0.413698,0.0,0.0,2.871044,,,,,,
KRE,LONG,0.4406023233011959,4.406023233011959,5.55,5.588,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",8.6,NEGATIVE,trend_continuation,-72267015.22,,75.0,50.0,8.21,27.86,542940.0,1202786.0,2.215,371000.0,677835.0,696891.0,33.9,0.263,2.02,0.61,1.0,1.4,0.24,0.27,5,1.0,6.388716376120775,0.0,0.0,19.280844436656746,12.07181117554263,41.997613,2,0,0.60489,0.0,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.259757,0.546142,0.0,0.0,0.75142,,,,,,
ISRG,LONG,0.32781496233525087,3.2781496233525087,4.76,4.2471,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,5.9,NEUTRAL,trend_continuation,,,500.0,420.0,4.43,12.28,56386.0,50564.0,0.897,42048.0,22368.0,42534.0,46.1,0.302,0.0,0.59,1.0,1.4,1.38,0.39,5,1.0,99.0,3e-06,0.0,9.694623790487823,1.1206791545904201e-29,2.352879,1,0,0.499094,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.423689,0.553946,0.0,0.0,0.232759,,,,,,
BBBY,LONG,0.31811511061086256,3.1811511061086257,5.32,4.3266,watchlist_reeval_failed,"not_extended, pullback_to_support, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.7,NEUTRAL,pullback_to_support,,,7.5,5.0,37.24,8.51,42688.0,17532.0,0.411,15007.0,23587.0,21626.0,92.8,1.134,1.86,0.68,1.0,1.4,0.21,0.16,1,1.0,99.0,0.000208,0.0,29.815983765695456,0.0,0.591981,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.790474,0.0,0.0,0.0,,,,,,,
ALB,LONG,0.27396563681152525,2.7396563681152526,5.08,4.1338,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",6.2,NEUTRAL,trend_continuation,,,260.0,70.0,38.19,62.79,94213.0,113613.0,1.206,26797.0,70732.0,110297.0,69.0,0.665,1.92,0.9,0.85,1.4,0.01,0.0,6,1.0,17.998310934040003,2.1e-05,1.1e-05,5.716265817037662,0.15880006290552948,2.17699,1,1,0.24599,0.02375,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.224251,0.241316,0.0,0.0,3.022672,,,,,,
CRWV,SHORT,0.25330921079879287,2.5330921079879287,3.12,2.9025,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",3.5,POSITIVE,bounce_and_fail,34062565.05,118.38,150.0,35.0,26.74,70.43,1020917.0,906074.0,0.888,776168.0,488778.0,662045.0,86.4,1.02,0.0,0.06,1.0,1.0,0.92,0.15,3,1.0,0.0,0.0,4e-06,0.0,60663.504895804006,0.017054,0,0,0.0,0.411209,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.174566,0.0,0.0,2.151785,,,,,,
DLTR,SHORT,0.24089435548906477,2.4089435548906475,5.52,3.8205,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",4.8,NEUTRAL,ema_rally,,,117.0,100.0,14.47,2.16,43814.0,36487.0,0.833,28861.0,20649.0,30791.0,61.1,0.415,1.88,0.65,0.18,1.2,1.62,0.0,7,1.0,0.8254566171376378,8e-06,1.9e-05,0.0011780316680848357,0.0010703454702772183,0.618534,1,2,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.646359,0.639089,0.0,0.0,0.709593,,,,,,
CRS,LONG,0.46778260990770315,4.6778260990770315,4.8,4.7989,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.1,NEUTRAL,ema_pullback,,,500.0,420.0,18.52,0.45,4732.0,3527.0,0.745,4458.0,1669.0,2132.0,98.4,0.62,1.72,0.96,0.56,1.2,0.27,0.09,6,1.0,99.0,2.7e-05,1.5e-05,2.4967740908234994e-08,9.53333613508518e-11,6.7,0,0,0.000505,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.206887,0.456267,0.0,0.0,33.866667,,,,,,
KWEB,LONG,0.4434476194752232,4.434476194752232,2.03,3.8262,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.0,POSITIVE,unknown,42105727.69,28.26,33.0,25.0,16.79,11.52,2342374.0,807053.0,0.345,863671.0,1187576.0,1098180.0,78.9,0.343,0.0,0.26,1.0,0.0,0.01,0.76,11,1.0,0.0032325435946356307,0.000199,0.000121,48.79892016713762,18115.364104522097,1326.879084,3,0,0.550854,0.001333,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,5e-06,0.315954,0.220647,0.0,0.0,0.156334,,,,,,
ENTG,LONG,0.4106898327504081,4.106898327504081,5.56,4.7414,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",5.1,NEUTRAL,trend_continuation,,,160.0,100.0,8.23,32.35,14887.0,5628.0,0.378,11151.0,52.0,9312.0,89.4,0.674,2.34,0.0,0.09,1.4,1.34,0.39,6,1.0,99.0,3.4e-05,3e-06,0.0005469467092251271,1.2099796011193158e-17,0.134922,0,0,0.635633,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.886975,0.343376,0.0,0.0,0.78125,,,,,,
CLF,LONG,0.3518330092844316,3.518330092844316,4.04,3.9112,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",4.7,POSITIVE,trend_continuation,1204871.76,9.16,10.0,8.0,9.23,12.62,433642.0,230146.0,0.531,222000.0,145386.0,296402.0,16.9,0.593,0.0,0.92,1.0,1.4,0.49,0.23,8,1.0,99.0,7.1e-05,4.2e-05,9740.168643742722,0.02332693711441365,2.621699,0,1,1.7e-05,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.012902,0.269214,0.0,0.0,1.435956,,,,,,
UVIX,LONG,0.3296306442247263,3.296306442247263,5.41,4.4512,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, pullback_to_support, room_to_target",trend_aligned,5.9,POSITIVE,pullback_to_support,725309.59,6.17,20.0,4.0,224.04,35.19,239906.0,134815.0,0.562,239284.0,59578.0,75859.0,31.4,1.339,0.0,0.66,1.0,1.4,1.9,0.45,3,1.0,99.0,0.00164,0.0,7.572650144679105,0.0,7.331695,2,0,0.272995,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.101104,0.0,0.0,0.0,,,,,,,
HUT,SHORT,0.43837650281091556,4.383765028109155,2.89,4.1989,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",5.7,NEUTRAL,bounce_and_fail,,,100.0,35.0,26.12,55.86,142480.0,82756.0,0.581,82344.0,55626.0,87266.0,65.0,1.08,0.0,0.0,1.0,1.0,0.7,0.2,9,1.0,0.0003455987658210363,2.2e-05,4.3e-05,0.0035336789782758706,5.112401038066407,4.188192,1,2,0.623308,0.422985,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.16165,0.091128,0.0,0.0,8.98864,,,,,,
SPXS,SHORT,0.41624988917780303,4.16249889177803,4.71,4.5142,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",5.1,NEUTRAL,trend_continuation,,,40.0,20.0,26.58,36.71,52596.0,30907.0,0.588,45693.0,12147.0,25663.0,75.7,0.525,2.31,0.0,0.05,1.4,0.71,0.24,5,1.0,8.589248043676014e-09,0.00016,0.000521,6.85446814003758e-08,1.9950722418257276,9.609756,1,4,0.0,0.000628,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.36619,0.177979,0.0,0.0,7.409777,,,,,,
XLK,SHORT,0.3945759106027832,3.9457591060278316,3.14,4.4949,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",7.9,NEGATIVE,bounce_and_fail,-10807608.97,,160.0,130.0,2.91,16.38,272901.0,524247.0,1.921,159442.0,224138.0,413568.0,78.9,0.275,0.0,0.0,1.0,1.0,1.05,0.09,6,1.0,0.4565176775526284,0.0,0.0,7.593164962905839,16.632795040079213,3.732106,0,1,0.109825,0.388298,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.555008,0.203956,0.0,0.0,31.16665,,,,,,
MT,SHORT,0.38139724242649814,3.8139724242649815,5.4,4.587,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.3,NEUTRAL,trend_continuation,,,70.0,27.0,17.94,54.51,34726.0,21641.0,0.623,8504.0,12363.0,35500.0,86.4,0.546,0.0,0.82,1.0,1.4,1.97,0.21,3,1.0,8.472605782679468e-16,1e-06,4e-06,3.135129889920749e-26,1.8501568291598606e-11,0.362069,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.633992,0.614065,0.0,0.0,22.861111,,,,,,
FDS,SHORT,0.29887363744002476,2.9887363744002475,5.64,4.5864,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target","confirmation_volume, trend_aligned",7.0,NEUTRAL,resistance_ema_confluence,,,310.0,120.0,37.39,46.82,4485.0,3960.0,0.883,2490.0,3752.0,2203.0,57.9,0.441,0.0,1.0,1.0,1.6,1.96,0.09,1,1.0,0.0,0.0,1.1e-05,0.0,3.929177570371148e-27,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.308865,0.0,0.0,77.0,,,,,,
GFS,LONG,0.6072281420984065,6.072281420984065,0.0,3.6434,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0,99.0,4e-05,1e-06,36554.46111565818,0.01953308165805463,106.874101,1,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,2e-06,0.0,0.327567,0.382587,0.0,0.0,0.330214,,,,,,
DOCS,LONG,0.5290084372090907,5.290084372090908,3.22,4.631,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",5.1,NEUTRAL,trend_continuation,,,25.0,22.5,8.7,2.17,27315.0,17239.0,0.631,23832.0,600.0,20122.0,97.2,0.976,0.0,0.74,1.0,1.4,0.02,0.06,3,1.0,17.62479008646084,8.5e-05,2.1e-05,3.0864670741103163e-09,3.502415698535104e-10,9.040708,0,0,0.127348,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.362001,0.57089,0.0,0.0,0.455247,,,,,,
USO,LONG,0.5051218690650315,5.051218690650315,5.93,5.5246,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.1,NEGATIVE,trend_continuation,-7633996.9,,150.0,100.0,11.14,25.91,701932.0,999803.0,1.424,660271.0,512728.0,528736.0,85.1,0.807,1.99,0.3,0.28,1.4,1.96,0.0,4,1.0,8.070998568334904,0.000386,3.6e-05,114301.77303976408,42486.108282142304,6.515884,2,0,0.478937,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.000141,1.8e-05,0.515684,0.521293,0.0,0.0,4.952381,,,,,,
ADI,LONG,0.47645390012382083,4.764539001238209,0.0,2.8587,watchlist_reeval_failed,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0,0.0002448117452000828,1e-05,2e-06,6.0320040951915095,57491.83402377364,7.287326,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,1e-06,0.516371,0.551627,0.0,0.0,7.030254,,,,,,
FLG,LONG,0.4600913053771558,4.600913053771558,4.38,4.4145,watchlist_reeval_failed,"not_extended, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned, room_to_target",4.0,POSITIVE,trend_continuation,405321.15,14.21,15.0,12.0,5.6,15.52,145789.0,145685.0,0.999,100168.0,55130.0,136176.0,76.0,0.388,2.19,0.64,0.07,1.4,0.04,0.03,1,0.7,99.0,7.4e-05,0.0,79.63215158347018,0.0,4.095104,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.344058,0.0,0.0,0.0,,,,,,,
