ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth
ADBE,LONG,0.3659794997256771,3.659794997256771,0.0,2.1959,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,196.82986007074544,12.0,1.0,12.053963347264832,6e-06,8e-06,32389.88134047065,2687.073156549812,0.4633,0.402998,1.0,2.0,0.531775,0.090595
DIA,LONG,0.3637422955891128,3.637422955891128,0.0,2.1825,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,24.83220019946061,5.0,1.0,0.42271398389050685,0.0,0.0,100206.29751461353,355581.91117437475,0.606085,0.513275,0.0,0.0,0.503386,0.071439
NFLX,LONG,0.3610935381369797,3.610935381369797,5.48,4.3695,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",4.6,POSITIVE,ema_pullback,75376705.4,93.7,100.0,5.0,6.65,94.67,2849890.0,2544535.0,0.893,1036450.0,1319916.0,3038059.0,89.5,0.438,1.87,0.75,0.17,1.2,1.19,0.3,8.871891912076261,7.0,1.0,2.098073989768158,1e-06,0.0,46084.21200128916,29286.677353313342,0.093608,0.018916,2.0,1.0,0.460958,0.507875
SLV,LONG,0.35654553917386783,3.5654553917386784,0.0,2.1393,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.6552401445884137,2.0,1.0,7.3104802891768275,2.1e-05,3e-06,710750.9272221674,97223.56112148127,0.055728,0.418273,1.0,0.0,0.0,0.0
BMNR,LONG,0.3529981488480225,3.529981488480225,0.0,2.118,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.58,0.0,0.0,0.0,0.0,155.9603907482435,3.0,1.0,0.012758364998413608,1.6e-05,5e-06,206.63752621990795,32392.477601260278,2.56127,0.307424,0.0,0.0,0.494268,0.0
INTC,LONG,0.3519020760020377,3.519020760020377,0.0,2.1114,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,15.458938456194819,13.0,1.0,1.368993414241916,2e-06,4e-06,61840.803406383326,20076.64991519914,0.478561,0.110357,0.0,2.0,0.514851,0.581898
IONQ,LONG,0.34525844002328127,3.4525844002328125,0.0,2.0716,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.26,0.0,0.0,0.0,0.0,3.240649357279749,2.0,1.0,3.240649357279749,2.2e-05,9e-06,227555.32257110573,70219.05102442777,0.339929,0.16517,0.0,0.0,0.0,0.0
KOD,LONG,0.33926297600633254,3.3926297600633255,0.0,2.0356,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,6.2e-05,0.0,37764.875851686425,0.0,5.578947,,0.0,0.0,0.0,0.0
QQQ,LONG,0.3377375098334202,3.377375098334202,0.0,2.0264,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.472445856640487,5.0,1.0,2.721600273782353,1e-06,0.0,87434.53815482103,48189.22473503535,0.0367,0.289447,1.0,1.0,0.451099,0.48892
BABA,LONG,0.3263994835053699,3.263994835053699,0.0,1.9584,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.07,0.0,0.0,0.0,0.0,9.187868374210431,13.0,1.0,1.2857032142179339,3e-06,2e-06,20387.14631070156,13591.54791284681,0.27542,0.776672,1.0,1.0,0.241201,0.539396
AVGO,LONG,0.3103954485495735,3.103954485495735,0.0,1.8624,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,26.621878716326357,10.0,1.0,1.7609939243168813,0.0,0.0,46180.21635737126,17482.633233307086,0.083464,0.05986,0.0,3.0,0.045585,0.527383
XLK,LONG,0.2975105664461205,2.9751056644612053,0.0,1.7851,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,148.22688928492724,8.0,1.0,0.14428117743380792,0.0,0.0,18849.93247282704,78388.32261321759,0.322683,1.20079,1.0,2.0,0.441385,0.184145
TSEM,LONG,0.29274651333333335,2.9274651333333335,0.0,1.7565,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,19.45792217360575,4.0,1.0,0.1027858978032586,9e-06,6e-06,4061.5315390047617,39514.48229579992,1.731778,1.668997,0.0,0.0,0.457091,0.473272
PONY,LONG,0.28460971090756915,2.8460971090756915,0.0,1.7077,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,47.53584066500455,2.0,1.0,99.0,6.8e-05,0.0,5433.356997028096,0.0,0.716494,,1.0,0.0,0.020603,0.0
RDDT,LONG,0.28017559802280106,2.8017559802280108,0.0,1.6811,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.23,0.0,0.0,0.0,0.0,749.5333152261339,2.0,1.0,99.0,1.1e-05,0.0,40950.97520954396,0.0,0.37903,,0.0,0.0,0.002661,0.0
BX,LONG,0.2778232655684092,2.778232655684092,0.0,1.6669,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3907044.6513882973,7.0,1.0,99.0,3e-06,7e-06,11085.846681779512,26.047324496513237,0.924151,1.931325,0.0,0.0,0.035326,0.181593
HII,SHORT,0.656828959786374,6.56828959786374,0.0,3.941,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3.4055713548497297,14.0,1.0,0.6900285898888103,4.4e-05,6.3e-05,70214.59173878879,76317.04624380457,2.655894,2.789836,0.0,5.0,0.782224,0.307588
IREN,SHORT,0.5928784708056034,5.928784708056034,5.82,6.0904,price_validation_failed,"momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned","confirmation_volume, room_to_target",6.9,NEGATIVE,resistance_ema_confluence,-14554119.55,,50.0,25.0,33.1,33.45,941030.0,706400.0,0.751,498396.0,382652.0,766382.0,15.6,0.959,1.56,0.44,0.0,1.6,1.92,0.31,2.917362055448313,7.0,1.0,0.31494198379299904,2.2e-05,7e-05,79814.58383587287,190069.7301641729,12.646506,36.590974,2.0,0.0,0.51539,0.301306
ARM,SHORT,0.5499464644829979,5.499464644829979,0.0,3.2997,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.8449184111461057,23.0,1.0,4.444834186744238,1e-05,5e-06,16873.671738841753,3479.889637593275,2.529205,12.202393,0.0,8.0,0.393955,0.844611
FAS,SHORT,0.5492556251141223,5.492556251141223,5.76,5.3943,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",4.6,NEUTRAL,retest_and_confirm,,,167.91,80.0,43.92,31.43,34310.0,20695.0,0.603,25669.0,2047.0,27289.0,100.0,0.737,2.42,0.5,0.01,1.4,1.42,0.01,116.08705817111361,4.0,1.0,0.0,0.0,0.000158,0.0,1052.232976603106,,52.791667,0.0,2.0,0.0,0.500801
NUGT,SHORT,0.5377962744392333,5.377962744392333,0.0,3.2268,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,384.70219913713316,3.0,1.0,0.0,0.0,0.000276,0.0,470.5883973071218,,10.753754,0.0,0.0,0.0,0.039391
LITE,SHORT,0.5314971680605944,5.314971680605945,0.0,3.189,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,35.13224646358888,13.0,1.0,0.4516888515006801,1.4e-05,1.6e-05,25642.9727631675,127735.47216283243,0.64547,5.339286,1.0,1.0,0.665575,0.231639
OXY,SHORT,0.5257447418420066,5.257447418420066,0.0,3.1545,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,86.94885285386437,26.0,1.0,5.084708251643606,5.4e-05,7e-06,49191.41010796847,26259.03692281051,5.626327,12.929162,3.0,1.0,0.535907,0.601279
PYPL,SHORT,0.5243634018749617,5.243634018749617,5.41,5.2048,price_validation_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.8,POSITIVE,ema_rally,13157387.97,45.15,90.0,40.0,99.29,11.43,1401575.0,579015.0,0.413,314092.0,444573.0,1221925.0,69.7,0.432,1.55,1.0,1.0,1.2,0.61,0.06,2.8137749957761073,6.0,1.0,0.4817364024061918,4e-06,9e-06,51800.85445419266,53764.72921234119,73.241613,27.622897,1.0,2.0,0.01704,0.671957
GEV,SHORT,0.516466343678,5.164663436780001,0.0,3.0988,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.67,0.0,0.0,0.0,0.0,8.826772285384484,22.0,1.0,0.28957566666800405,5e-06,9e-06,13545.700276993826,32384.601259362105,1.594438,1.558394,2.0,3.0,0.543938,0.652966
STX,SHORT,0.47961648676137036,4.796164867613704,4.63,4.8071,price_validation_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target","confirmation_volume, trend_aligned",5.1,NEUTRAL,resistance_ema_confluence,,,420.0,200.0,10.27,47.49,68273.0,76882.0,1.126,44029.0,29621.0,71505.0,94.1,0.764,0.0,0.67,0.29,1.6,1.89,0.19,75.79309779697411,4.0,1.0,0.0,0.0,1.1e-05,0.0,71695.80406554395,,4.063836,0.0,0.0,0.0,0.006869
RBRK,SHORT,0.46852432991789117,4.685243299178912,5.21,5.1656,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.3,NEUTRAL,trend_continuation,,,65.0,45.0,37.16,5.04,60334.0,17582.0,0.291,40096.0,3672.0,34148.0,53.3,0.635,2.03,0.25,0.0,1.4,1.53,0.0,33.835937789738914,3.0,0.7,0.0,0.0,3.4e-05,0.0,47688.14839942355,,14.486897,0.0,1.0,0.0,0.040665
DIS,SHORT,0.45753942857142854,4.575394285714285,0.0,2.7452,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,314.614386423141,12.0,1.0,0.05401839612396149,4e-06,8e-06,122.26397557937699,1616.6975955324215,0.486345,13.791894,0.0,1.0,0.409931,0.590552
UNH,SHORT,0.4529351718062035,4.529351718062035,0.0,2.7176,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,10.806288830473205,20.0,1.0,0.6572751984295624,6e-06,3e-06,18891.469210751384,35129.232831203,1.541323,0.172898,2.0,5.0,0.62706,0.442935
COHR,SHORT,0.4500765532037347,4.500765532037347,0.0,2.7005,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,341.09744702247565,3.0,1.0,0.5175963214147067,8e-06,4e-06,24797.696094330706,95818.67207461232,0.234182,4.052174,0.0,0.0,0.014218,0.0
XLK,SHORT,0.41830293277977443,4.183029327797744,5.78,5.2855,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",7.3,NEGATIVE,retest_and_confirm,-13572649.78,,150.0,45.0,12.97,66.11,230142.0,454299.0,1.974,81455.0,221368.0,381618.0,99.4,0.33,2.1,0.18,0.0,1.4,1.98,0.12,148.22688928492724,8.0,1.0,0.14428117743380792,0.0,0.0,18849.93247282704,78388.32261321759,0.322683,1.20079,1.0,2.0,0.441385,0.184145
ONON,SHORT,0.4065278499639078,4.065278499639078,0.0,2.4392,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2.9241423942509748,6.0,1.0,10.944991146274305,0.000119,4e-06,57305.84679471216,26179.028392462053,714.603357,3.291339,1.0,1.0,0.396962,0.0
INTC,SHORT,0.4026109229359811,4.026109229359811,5.6,5.0731,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",6.9,NEGATIVE,retest_and_confirm,-1198574.22,44.12,50.0,35.0,13.35,20.65,2602593.0,2301374.0,0.884,1263811.0,1340967.0,2299189.0,87.3,0.681,1.53,0.78,0.09,1.4,1.61,0.2,15.458938456194819,13.0,1.0,1.368993414241916,2e-06,4e-06,61840.803406383326,20076.64991519914,0.478561,0.110357,0.0,2.0,0.514851,0.581898
META,SHORT,0.3977814275216657,3.977814275216657,0.0,2.3867,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.8190685625031577,6.0,1.0,0.13443816764702968,0.0,1e-06,91737.53756345298,136475.4357621295,1.14922,0.889996,0.0,5.0,0.0,0.640348
UPRO,SHORT,0.39575185714285716,3.9575185714285714,0.0,2.3745,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1038.6843419659983,6.0,1.0,0.0006089758311279901,0.0,0.0,5.268520263922217,4325.721970084982,72.9,20.05822,1.0,2.0,0.45372,0.110526
EEM,SHORT,0.3906699277292298,3.906699277292298,5.47,4.9943,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",7.0,NEGATIVE,retest_and_confirm,-216637505.77,55.6,65.0,50.0,16.9,10.08,2371912.0,3375971.0,1.423,1638975.0,2516386.0,1592522.0,100.0,0.381,1.81,0.25,0.0,1.4,1.86,0.14,38.87321786002702,7.0,1.0,0.0760439220028494,6e-06,2.5e-05,8719.277996804285,152881.43601145962,0.01028,0.018558,0.0,0.0,0.17114,0.465255
LMT,SHORT,0.3825,3.825,0.0,2.295,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,,,0.0,0.64,0.0,0.0,0.0,0.0,272.17520346105306,11.0,1.0,0.0031755619720489742,3e-06,5e-06,7.8654950727748405,4334.545034394211,85.071429,90.142943,0.0,1.0,0.702742,0.00479
QBTS,SHORT,0.38234544762214484,3.8234544762214484,0.0,2.2941,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,350.3246354339434,5.0,1.0,99.0,3.1e-05,2.6e-05,36937.347471351946,158.15622312258193,3.367118,4.073161,0.0,0.0,0.485679,0.365993
