ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,entry_price,stop_price,target_1,rr_ratio,bullish_score_z_shadow,bearish_score_z_shadow
GFS,LONG,0.619456389590043,6.19456389590043,0.0,3.7167,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,1.461996056042097e-25,3.1e-05,1e-06,7.004452991690506e-28,0.023955102213657473,128.15,0.330214,1,0,0.530286,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.099607,0.382587,0.0,0.0,,,,,,
YPF,LONG,0.5970614669289354,5.970614669289354,5.45,6.0003,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.9,NEUTRAL,ema_pullback,,,50.0,40.0,22.16,2.27,73395.0,38888.0,0.53,26382.0,22469.0,63432.0,55.5,0.477,1.79,0.66,1.0,1.2,0.78,0.01,5,1.0,99.0,0.0001,0.0,0.005671782947324773,0.0,2.911707,,2,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.54494,0.0,0.0,0.0,,,,,,
CIEN,LONG,0.5415384608422907,5.415384608422907,5.55,5.0927,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.6,NEUTRAL,trend_continuation,,,510.0,480.0,1.83,4.16,32405.0,25870.0,0.798,22561.0,18167.0,17547.0,63.3,0.806,2.31,0.19,0.0,1.4,1.46,0.19,32,1.0,0.0026418709296964745,0.000105,2.4e-05,0.026588151141782396,19.21335257666944,3.150589,0.292384,2,2,0.810482,0.362633,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.514122,0.473182,0.0,0.0,,,,,,
DAVE,LONG,0.5346773258413466,5.346773258413466,0.0,3.2081,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,13,1.0,54.01810527487081,0.000483,0.00039,5.064449384891416,0.21094799712100673,2.978641,16.995941,1,0,0.0,0.435115,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.134227,0.33694,0.0,0.0,,,,,,
POET,LONG,0.5256628505458483,5.256628505458483,6.99,5.7653,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.2,POSITIVE,flag_breakout,2287164.19,,10.0,5.0,14.03,42.99,591846.0,55204.0,0.093,56302.0,94753.0,495995.0,81.2,1.109,1.78,0.04,1.0,1.6,1.57,1.0,6,1.0,3.0335590616335195,0.000293,0.000173,32601.0781036084,21493.616864708925,8.281961,5.693918,1,0,0.452888,0.001094,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.6e-05,1e-05,0.119373,0.219642,0.0,0.0,,,,,,
USO,LONG,0.5206933104714496,5.206933104714496,6.63,5.8325,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.2,NEGATIVE,ema_pullback,-9841466.17,,150.0,100.0,22.76,18.16,617850.0,930351.0,1.506,562150.0,490657.0,495394.0,82.8,0.715,2.03,1.0,0.91,1.2,1.32,0.17,4,1.0,99.0,0.00041,0.0,105136.49762171035,0.0,5.070713,,2,0,0.478951,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.000172,0.0,0.515664,0.0,0.0,0.0,,,,,,
VST,LONG,0.5133172408473886,5.133172408473886,0.0,3.0799,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,15,1.0,99.0,1.4e-05,2.3e-05,14269.645767628745,0.10212888301450383,4.281257,4.958231,4,2,0.485655,0.00107,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.401707,0.702267,0.0,0.0,,,,,,
CRS,LONG,0.46778260990770315,4.6778260990770315,5.2,4.7589,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.3,NEUTRAL,trend_continuation,,,510.0,420.0,14.45,5.75,3478.0,3133.0,0.901,3167.0,1380.0,2064.0,94.3,0.566,1.82,0.21,0.0,1.4,1.74,0.03,6,1.0,99.0,2.7e-05,1.5e-05,2.4967740908234994e-08,9.53333613508518e-11,6.7,33.866667,0,0,0.000505,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.206887,0.456267,0.0,0.0,,,,,,
KWEB,LONG,0.4434476194752232,4.434476194752232,4.45,4.5922,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.2,POSITIVE,trend_continuation,83699660.24,30.19,33.0,25.0,9.31,17.19,2210083.0,781429.0,0.354,805615.0,1113544.0,1072353.0,76.3,0.338,0.0,0.36,1.0,1.4,1.46,0.24,11,1.0,0.0032325435946356307,0.000199,0.000121,48.79892016713762,18115.364104522097,1326.879084,0.156334,3,0,0.550854,0.001333,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,5e-06,0.315954,0.220647,0.0,0.0,,,,,,
WT,LONG,0.4371862311514775,4.371862311514775,7.19,5.6029,poor_rr (0.9:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.3,NEUTRAL,trend_continuation,,,20.0,10.0,11.36,44.32,42692.0,1297.0,0.03,415.0,18724.0,24850.0,97.3,0.525,2.17,0.15,1.0,1.4,1.76,0.71,2,1.0,99.0,7.7e-05,0.0,51989.97132418462,0.0,0.518227,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.6e-05,0.0,0.612687,0.0,0.0,0.0,17.96,15.8,20.0,0.95,,
VECO,LONG,0.43456551079737804,4.34565510797378,7.73,5.7518,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,6.3,NEUTRAL,trend_continuation,,,55.0,42.0,20.24,8.18,1379.0,122.0,0.088,536.0,779.0,186.0,98.8,0.801,2.51,0.0,1.0,1.4,1.82,1.0,1,1.0,99.0,2.4e-05,0.0,53953.6461108862,0.0,,,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3e-06,0.0,0.136542,0.0,0.0,0.0,,,,,,
IBM,LONG,0.4165715371391819,4.165715371391819,0.0,2.4994,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,19,1.0,99.0,4e-06,3e-06,19098.28222962217,0.012860220515361193,1.096557,0.520958,4,3,0.536911,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.339389,0.192171,0.0,0.0,,,,,,
ENTG,LONG,0.4106898327504081,4.106898327504081,5.86,4.9514,price_validation_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",5.7,NEUTRAL,trend_continuation,,,160.0,100.0,9.63,31.48,14519.0,5434.0,0.374,10862.0,29.0,9062.0,88.3,0.656,2.13,0.0,0.0,1.4,1.73,0.6,6,1.0,99.0,3.4e-05,3e-06,0.0005469467092251271,1.2099796011193158e-17,0.134922,0.78125,0,0,0.635633,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.886975,0.343376,0.0,0.0,,,,,,
HUT,LONG,0.3919758527218324,3.919758527218324,0.0,2.3519,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,9,1.0,0.0003455987658210363,2.2e-05,4.3e-05,0.0035336789782758706,5.112401038066407,4.188192,8.98864,1,2,0.623308,0.422985,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.16165,0.091128,0.0,0.0,,,,,,
PONY,LONG,0.37205500863766217,3.7205500863766217,4.48,4.3843,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.9,NEUTRAL,trend_continuation,,,12.5,10.0,10.04,11.97,96487.0,23551.0,0.244,83699.0,15535.0,20804.0,70.7,0.902,0.0,0.48,1.0,1.4,1.38,0.22,3,1.0,99.0,0.000322,6e-06,155.4289276323665,5.105127910908821e-25,0.375774,32.627119,1,1,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.367252,0.303496,0.0,0.0,,,,,,
BSX,LONG,0.3620266485716971,3.6202664857169706,0.0,2.1722,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,15,1.0,1.3970892186541317,1e-05,7e-06,0.010415971896457323,0.011183221254643369,1.479736,0.564594,0,1,0.099372,0.055942,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.244032,0.719903,0.0,0.0,,,,,,
XLK,LONG,0.35968498203135457,3.5968498203135457,0.0,2.1581,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,6,1.0,0.4565176775526284,0.0,0.0,7.593164962905839,16.632795040079213,3.732106,31.16665,0,1,0.109825,0.388298,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.555008,0.203956,0.0,0.0,,,,,,
NUE,LONG,0.3586089673017234,3.5860896730172342,0.0,2.1517,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5,1.0,99.0,4e-06,3e-06,8.010261559229597e-09,1.4318550325799222e-11,4.139766,5.568841,1,0,0.016438,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.095609,0.09961,0.0,0.0,,,,,,
OKTA,LONG,0.3547301520391605,3.5473015203916045,5.46,4.4917,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,5.4,NEUTRAL,trend_continuation,,,82.5,50.0,10.03,33.32,87786.0,97143.0,1.107,47613.0,31719.0,105597.0,68.5,0.577,0.0,0.8,1.0,1.4,1.72,0.55,5,1.0,5.399478165324165e-05,1.6e-05,9e-06,0.8242794409469382,22898.863993205483,2.645553,0.221352,1,0,0.459686,2e-05,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2e-06,0.22018,0.428614,0.0,0.0,,,,,,
CLF,LONG,0.3518330092844316,3.518330092844316,5.3,4.3292,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,4.9,POSITIVE,retest_and_confirm,2070463.36,9.64,10.0,8.0,3.73,17.01,394232.0,201216.0,0.51,172694.0,131408.0,291346.0,36.2,0.634,0.0,0.55,1.0,1.4,1.36,1.0,8,1.0,99.0,7.1e-05,4.2e-05,9740.168643742722,0.02332693711441365,2.621699,1.435956,0,1,1.7e-05,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.012902,0.269214,0.0,0.0,,,,,,
CHTR,LONG,0.3496945256141489,3.4969452561414887,5.08,4.6125,price_validation_failed,"ema_pullback, momentum_aligned, trend_aligned","confirmation_volume, not_extended, room_to_target",6.7,NEUTRAL,ema_pullback,,,400.0,200.0,63.63,18.19,69684.0,57099.0,0.819,23993.0,29898.0,72892.0,69.5,0.601,1.65,0.0,0.04,1.2,1.99,0.21,11,1.0,99.0,3.3e-05,1.5e-05,0.34501687460026154,0.0020852486904162524,0.711177,0.552777,2,2,0.41879,0.126065,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.289946,0.243652,0.0,0.0,,,,,,
LRCX,LONG,0.3475716693193169,3.475716693193169,0.0,2.0854,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,14,1.0,99.0,1e-06,7e-06,36829.241090565505,9.051774938374907,6.956103,4.222061,2,3,3e-06,0.035686,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.465366,0.687385,0.0,0.0,,,,,,
CAR,LONG,0.34555902020734947,3.4555902020734948,0.0,2.0734,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,9,1.0,0.5294313890812595,2.1e-05,8.6e-05,13289.620534747335,7171.910311340555,2.9903,6.988145,0,2,0.005167,0.011798,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.288622,0.05972,0.0,0.0,,,,,,
NTR,LONG,0.3434991500847242,3.434991500847242,0.0,2.061,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,14,1.0,0.9027462600653924,2.9e-05,3.9e-05,21.420650909082724,23.728318639094745,1.017751,0.613291,0,0,0.506304,0.214686,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.208198,0.114735,0.0,0.0,,,,,,
U,LONG,0.33884924714401454,3.3884924714401454,5.95,4.3392,price_validation_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",4.3,POSITIVE,trend_continuation,4508344.69,25.75,30.0,20.0,16.46,22.36,364383.0,188497.0,0.517,166092.0,105554.0,281234.0,79.2,0.844,2.05,0.0,1.0,1.4,1.47,0.03,4,1.0,3.019447746980009,8.9e-05,1.4e-05,1.8810913818060144,0.6229918645512061,9.033226,12.077364,0,0,0.285288,0.076833,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.267325,0.252142,0.0,0.0,,,,,,
UVIX,LONG,0.3296306442247263,3.296306442247263,4.8,3.8682,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, pullback_to_support, room_to_target",trend_aligned,3.9,POSITIVE,pullback_to_support,377426.13,5.9,6.0,4.0,1.61,32.26,210982.0,117531.0,0.557,191231.0,64653.0,72629.0,46.1,1.395,0.0,0.39,1.0,1.4,1.56,0.46,3,1.0,99.0,0.00164,0.0,7.572650144679105,0.0,7.331695,,2,0,0.272995,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.101104,0.0,0.0,0.0,,,,,,
SGML,LONG,0.3293644271252997,3.2936442712529965,7.8,5.2668,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,6.4,NEUTRAL,trend_continuation,,,25.0,17.0,17.87,19.85,20912.0,19301.0,0.923,15591.0,8425.0,16197.0,62.9,1.188,2.65,0.0,1.0,1.4,1.75,1.0,1,1.0,99.0,4.9e-05,0.0,97256.0159926901,0.0,,,1,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.008341,0.0,0.0,0.0,,,,,,
CVNA,LONG,0.31904197384335753,3.190419738433575,0.0,1.9143,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,11,1.0,0.44521923134121955,5e-06,1.2e-05,39.54345608463316,19.737320553296755,11.150685,1.333405,0,0,0.29701,0.667443,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.174458,0.136413,0.0,0.0,,,,,,
TLRY,LONG,0.31880116615258663,3.1880116615258665,5.5,4.484,price_validation_failed,"confirmation_volume, engulfing_at_support, momentum_aligned, not_extended, room_to_target",trend_aligned,6.2,NEUTRAL,unknown,,,15.0,5.0,114.75,28.42,93185.0,27970.0,0.3,26256.0,44697.0,50202.0,4.7,0.797,0.0,0.72,1.0,1.6,1.18,1.0,1,1.0,99.0,6.5e-05,0.0,1.4308314511429126e-29,0.0,13.457906,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,2e-05,0.0,0.0,0.0,,,,,,
JPM,LONG,0.31679633114185285,3.1679633114185286,6.54,4.866,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.6,NEGATIVE,trend_continuation,-52633464.78,,320.0,250.0,1.79,20.48,293499.0,323466.0,1.102,137426.0,188951.0,290588.0,45.6,0.24,1.91,0.17,1.0,1.4,1.87,0.19,20,1.0,99.0,3e-06,1e-06,90556.11887328149,1.0064458163704475,0.321631,0.299716,3,1,0.682991,0.767556,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1e-06,0.0,0.520237,0.428921,0.0,0.0,,,,,,
EXPE,LONG,0.31412714184686963,3.1412714184686963,0.0,1.8848,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,6,1.0,1.8389032517410486e-05,1.1e-05,5.2e-05,0.005924819373686342,161.09654948069735,5.851365,19.96784,0,0,0.0,0.603184,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.149606,0.414038,0.0,0.0,,,,,,
TLN,LONG,0.31080440267208703,3.1080440267208704,0.0,1.8648,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5,1.0,99.0,1.5e-05,4e-05,3.2958391609590936,3.9078766887524486e-05,12.5,0.452255,0,0,0.0,6e-06,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.634923,0.286864,0.0,0.0,,,,,,
SOXS,LONG,0.31043479938179,3.1043479938179,3.33,3.8512,price_validation_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",6.5,NEUTRAL,bounce_and_fail,,,25.0,17.0,30.96,10.95,86554.0,34326.0,0.397,85056.0,12176.0,23648.0,66.4,1.165,0.0,0.0,1.0,1.0,0.33,1.0,3,1.0,99.0,0.000314,0.000108,8.896020290685763,0.016270116853280885,135.055556,66.444444,0,1,0.002337,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.39989,0.222657,0.0,0.0,,,,,,
SATS,LONG,0.3102114187537141,3.102114187537141,0.0,1.8613,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,32,1.0,0.21727621126346092,0.000122,0.000134,11931.058078893506,48451.71096293576,0.192494,2.662924,2,6,0.003401,0.309305,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2e-06,1.2e-05,0.190692,0.260941,0.0,0.0,,,,,,
SPXS,LONG,0.31018208624057697,3.10182086240577,0.0,1.8611,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5,1.0,8.589248043676014e-09,0.00016,0.000521,6.85446814003758e-08,1.9950722418257276,9.609756,7.409777,1,4,0.0,0.000628,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.36619,0.177979,0.0,0.0,,,,,,
ALK,LONG,0.3073327431371481,3.0733274313714807,0.0,1.844,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,4.7994554742207714e-08,1.3e-05,1.9e-05,4.123683221534059e-09,0.04295990705282635,4.392857,0.595918,0,0,0.0,0.273429,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.848794,0.515743,0.0,0.0,,,,,,
ON,LONG,0.29859593274277774,2.9859593274277776,0.0,1.7916,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,4,1.0,0.04027931624531947,5e-06,7e-06,1.0657109096768362,26.45801887961973,2.644068,28.0,0,0,0.469301,0.437805,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.176665,0.559785,0.0,0.0,,,,,,
CSCO,LONG,0.2897999285363184,2.897999285363184,5.28,3.693,price_validation_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",3.3,POSITIVE,trend_continuation,33854121.07,87.31,90.0,70.0,3.03,19.87,359963.0,255558.0,0.71,99778.0,225883.0,289860.0,99.1,0.355,1.8,0.0,0.0,1.4,1.91,0.17,20,1.0,1.3936313431227354,3e-06,1e-06,5014.9109378759085,4398.104004322338,0.480004,9.041447,3,1,0.00021,3e-06,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.165308,0.37092,0.0,0.0,,,,,,
TSM,LONG,0.28300754932104843,2.8300754932104843,4.25,3.69,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned","continuation_pattern, momentum_aligned",5.0,NEGATIVE,unknown,-51569528.63,,370.0,300.0,0.97,18.13,691502.0,827665.0,1.197,382470.0,438018.0,698679.0,68.4,0.422,1.82,0.65,0.59,0.0,0.54,0.65,12,1.0,5.234956555260649,3e-06,1e-06,112.33274623837303,30.04148039694514,0.120007,0.067346,4,4,0.498567,0.367206,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.466867,0.43947,0.0,0.0,,,,,,
MSFT,LONG,0.26518444106921446,2.651844410692145,0.0,1.5911,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5,1.0,0.0003426834809844939,0.0,0.0,111.07538479552112,81033.51267211154,6.419355,0.075846,0,1,0.0,0.52598,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.2055,0.610605,0.0,0.0,,,,,,
UBER,LONG,0.251987430802124,2.51987430802124,0.0,1.5119,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,20,1.0,2.410703424255649,5e-06,6e-06,9.775630248211945,4.956226637161537,0.212897,0.434152,0,1,0.628618,0.315971,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.35737,0.404418,0.0,0.0,,,,,,
ZETA,LONG,0.2509491676163725,2.5094916761637247,0.0,1.5057,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,9,1.0,0.056160766066382393,8.8e-05,0.00014,0.0040636440009940615,0.05788587707212979,1.010673,1.131063,1,0,0.115876,0.428326,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.386678,0.322932,0.0,0.0,,,,,,
HL,LONG,0.244595847885676,2.44595847885676,0.0,1.4676,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,5,1.0,13.008084704382261,5e-05,5.7e-05,0.0065630254432144436,0.00033635622729319214,1.902176,11.974213,0,0,0.142264,0.000621,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.09798,0.412727,0.0,0.0,,,,,,
LWLG,LONG,0.24201886788117744,2.4201886788117744,7.76,4.7581,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended,6.1,NEUTRAL,trend_continuation,,,15.0,3.0,9.01,78.2,54414.0,19694.0,0.362,14116.0,15154.0,44838.0,95.2,1.542,2.85,0.0,1.0,1.4,1.5,1.0,1,1.0,99.0,1.4e-05,0.0,0.0290856941780244,0.0,2.047445,,0,0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.100801,0.0,0.0,0.0,,,,,,
IWM,LONG,0.24133900084239918,2.413390008423992,0.0,1.448,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,16,1.0,0.9192139814444475,1.6e-05,1.4e-05,91891.06667367838,99967.00281830056,0.569078,0.670951,0,1,0.685573,0.787346,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4e-06,3e-06,0.416765,0.313915,0.0,0.0,,,,,,
WDC,LONG,0.2401095757057779,2.401095757057779,0.0,1.4407,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,14,1.0,0.00010314427488303754,4e-06,4e-06,3.3794263381511973,32764.07092864207,1.334543,15.192796,1,1,0.079299,0.43818,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.227101,0.028444,0.0,0.0,,,,,,
