ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_z_shadow,bearish_score_z_shadow,bullish_zscore_tier,bearish_zscore_tier
LYB,6228.357248130656,13883.704821350284,3,3,27810.613156942683,6,56.833333,0.821052,1.114669,0.527435,6,2,0,4107.5500667009255,0.0,4106.894436428807,8306.61654559039,3,3,134407.5,212560.0,552.7045947785989,7122.985044911103,0,0,-7655.3475732196275,SHORT,2076.1190827102187,4627.901607116762,0.340614,0.4017,0.4486091665210804,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,21350204442.0,6e-06,1e-05,0.0,0.0,0.077735,0.51576,0.0,0.0,0.0009724118044631409,0.0021676146566600458,0.2006053467017735,0.1507598151462407,0.2051,0.0,0.418,0.3111,0.3,0.6,0.1719,0.3623,0.0,0.0187,0.3111,0.0,0.6,0.2155,0.6295327835750167,0.658730806589319,3,3
MCD,2.3401653769632802e-05,2.2687921295449223e-05,2,5,4.6089575065082025e-05,7,67.285714,0.339809,0.325017,0.345726,7,0,0,0.0,0.0,2.3401653769632802e-05,2.2687921295449223e-05,2,5,206156.0,212029.0,8.439446857192543e-06,1.3480858117782339e-05,0,0,7.137324741835795e-07,LONG,1.1700826884816401e-05,4.537584259089845e-06,0.0,0.0,1.0314586984364558,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,221189721173.0,1e-06,1e-06,0.0,0.0,0.360635,0.594187,0.0,0.0,5.289950555914299e-13,2.0514444500523809e-13,0.07555555555555556,0.12222222222222223,0.0,0.0,0.0,0.1556,0.0,0.6,0.0,0.0,0.0,0.0,0.6222,0.0,0.6,0.0,0.4017813956332555,0.470250679286463,3,3
META,42265.82915930323,128215.96793045728,4,4,307088.19119550864,8,65.625,0.538762,0.374125,0.703398,8,4,0,42265.82915930323,0.0,13115.569516505184,43979.97590564728,4,4,619730.0,2251580.0,14711.341359490047,72836.19055394144,1,0,-85950.13877115404,SHORT,10566.457289825808,32053.99198261432,0.689689,0.656985,0.32964559595437976,1.0,0.25,0.0,-0.05769230769230771,-0.3076923076923077,31-90,0.0,0,0.0,1505981238385.0,0.0,1e-06,0.0,0.0,0.369399,0.568074,0.0,0.0,7.016327309068722e-05,0.00021284456383393406,0.20878730952380953,0.16028237352380953,0.0,0.0,0.0,0.4667,0.6,0.6,0.4212,0.0,0.0,0.1383,0.4667,0.0,0.6,0.3978,0.5481286469153805,0.5948215279624839,3,3
MRNA,44.51699865225732,0.0,1,0,44.51699865225732,1,93.0,0.075982,0.075982,,1,0,0,0.0,0.0,44.51699865225732,0.0,1,0,133515.0,0.0,3.9234524111591056,0.0,0,0,44.51699865225732,LONG,44.51699865225732,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,21216145857.0,6e-06,0.0,0.0,0.0,0.088134,0.0,0.0,0.0,2.098260398109466e-05,0.0,0.054795743590662395,0.03428571428571428,0.2051,0.0,0.0,0.0,0.0,0.3429,0.0,0.0,0.0,0.0,0.0,0.0,0.3429,0.0,0.42608804516697885,0.4381188514560893,3,3
MRVL,37973.07127803671,18579.243571066807,2,7,66402.36611552592,9,65.777778,0.350672,0.872272,0.201643,9,1,3,180.5368553061303,4192.764201408036,37792.53442273058,8909.729159950548,2,7,651357.5,562670.0,13420.872237194315,4392.134985354561,0,1,19393.827706969903,LONG,18986.535639018355,2654.177653009544,0.004754,0.520447,2.04384377290643,1.0,0.0,0.14285714285714285,-0.3076923076923077,-0.16483516483516486,91+,0.5,0,0.0,122130967000.0,5e-06,5e-06,0.0,0.0,0.354033,0.266753,0.0,0.0,0.0015546045450551746,0.00021732224989339058,0.1323565907814767,0.24485180113068306,0.1649,0.0,0.2531,0.1556,0.15,0.6,0.0,0.1649,0.0,0.0,0.9333,0.45,0.6,0.3003,0.5079650155310417,0.5372108434546947,3,3
MSFT,27956.279911647594,16888.74628647834,1,2,52433.78976296564,3,72.333333,2.213939,6.419355,0.111231,3,0,1,0.0,9299.98272163863,27956.279911647594,9299.98272163863,1,2,265740.0,188740.0,5745.002161619833,8049.2816002416075,1,1,11067.533625169253,LONG,27956.279911647594,8444.37314323917,0.0,0.449338,1.6553200242003911,1.0,1.0,0.5,0.6923076923076923,0.1923076923076923,31-90,0.0,0,0.0,3139481717042.0,0.0,0.0,0.0,0.0,0.2055,0.53062,0.0,0.0,8.904743658767927e-05,2.6897347729087607e-05,0.23,0.11550826984126984,0.0,0.0,1.7,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.1556,0.15,0.6,0.2495,0.3825760229525625,0.35359259434266715,2,2
MT,7.890728348440598e-24,9.313224940279508e-09,1,2,9.313224940279524e-09,3,58.333333,15.36143,0.362069,22.861111,3,0,0,0.0,0.0,7.890728348440598e-24,9.313224940279508e-09,1,2,25915.0,205630.0,5.002655872314541e-24,5.7189291363466995e-09,0,0,-9.3132249402795e-09,SHORT,7.890728348440598e-24,4.656612470139754e-09,0.0,0.0,8.47260578267938e-16,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,47235468327.0,1e-06,4e-06,0.0,0.0,0.633992,0.614065,0.0,0.0,1.670509180477464e-30,9.85829639266647e-16,0.06,0.25798010182018777,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1242,0.0,1.7,0.1556,0.0,0.6,0.0,0.38045905421634757,0.5523902121014879,3,3
MU,74978.34064901307,49572.59473406236,3,3,185467.7405228912,6,76.833333,0.34816,0.249245,0.447075,6,2,0,40657.705446342494,0.0,34320.63520267058,25079.828157933825,3,3,778058.5,480905.0,5914.575447470512,16684.559726861105,2,3,25405.745914950712,LONG,24992.78021633769,16524.198244687454,0.542259,0.494079,1.5124957862553419,1.0,0.6666666666666666,1.0,0.3589743589743589,0.6923076923076923,91+,0.6667,0,0.0,513197934589.0,2e-06,1e-06,0.0,0.0,0.071032,0.352143,0.0,0.0,0.0004870007950510055,0.0003219848937607482,0.15688309346352486,0.11925961111111111,0.0418,0.0,0.0,0.3111,0.3,0.6,0.3159,0.0,0.0,0.0,0.3111,0.0,0.6,0.2815,0.5816361392868873,0.5055445051856932,3,3
NBIS,30534.27417709851,13825.968946363144,1,1,44360.24312346165,2,76.5,0.979293,0.34989,1.608696,2,0,0,0.0,0.0,30534.27417709851,13825.968946363144,1,1,440330.0,216414.0,14614.845479500767,3882.7501422051855,0,0,16708.305230735365,LONG,30534.27417709851,13825.968946363144,0.0,0.0,2.208472642717052,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,31436631072.0,1.4e-05,7e-06,0.0,0.0,0.478637,0.28083,0.0,0.0,0.009712960051974143,0.004398044088979263,0.113380571081548,0.15988706757662458,0.5139,0.0199,0.0,0.0,0.0,0.6,0.0,0.245,0.0,0.7539,0.0,0.0,0.6,0.0,0.6362860878710958,0.6052144744037568,3,3
NCLH,23.533875790416957,0.5859702108582795,2,1,24.705816212133513,3,42.0,0.361904,0.335723,0.414266,3,0,0,0.0,0.0,20.085445800149603,0.5859702108582795,2,1,316252.0,41250.0,4.653586612949481,0.49457853226013815,0,0,22.94790557955868,LONG,11.766937895208478,0.5859702108582795,0.14653,0.0,40.16223923046622,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,9561903005.0,3.3e-05,4e-06,0.0,0.0,0.19774,0.844034,0.0,0.0,1.2306062808894262e-05,6.128175641939379e-07,0.1957067987372972,0.07242454626463221,1.1683,0.0,0.0,0.1556,0.0,0.6,0.0332,0.1242,0.0,0.0,0.0,0.0,0.6,0.0,0.6059934358105278,0.4337881909909481,3,3
NFLX,45264.15425208738,13360.467154917842,6,2,82003.66874375087,8,63.125,0.345246,0.349053,0.333823,8,4,0,34865.006002862734,0.0,12846.598644318248,9452.950195454601,6,2,458354.0,147835.5,23561.123411198336,5665.574445684511,6,2,31903.687097169535,LONG,7544.02570868123,6680.233577458921,0.716186,0.292469,3.387917033681426,1.0,1.0,1.0,0.6923076923076923,0.6923076923076923,31-90,0.6667,0,0.0,409947010511.0,1e-06,0.0,0.0,0.0,0.581074,0.428187,0.0,0.0,0.00018402441084464997,0.0001629535868338689,0.24179106349206347,0.08930334126984127,0.0,0.0,0.0,0.7778,0.6,0.6,0.4401,0.0,0.0,0.0,0.1556,0.0,0.6,0.1375,0.5113985900383395,0.3171108893683867,2,2
NLY,0.8177806981560687,0.0,1,0,1.6355613963121374,1,94.0,1.264127,1.264127,,1,0,0,0.0,0.0,0.8177806981560687,0.0,1,0,60085.0,0.0,0.26996498365031224,0.0,0,0,0.8177806981560687,LONG,0.8177806981560687,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,16379223053.0,4e-06,0.0,0.0,0.0,0.330119,0.0,0.0,0.0,4.992792976259548e-07,0.0,0.0986708965503465,0.03428571428571428,0.1242,0.0,0.5196,0.0,0.0,0.3429,0.0,0.0,0.0,0.0,0.0,0.0,0.3429,0.0,0.4372060187674512,0.3498356837330293,3,3
NN,6116.250920123637,6444.764037803934,2,1,19005.778995731507,3,62.0,0.110561,0.015522,0.300638,3,1,0,2742.3606362234773,0.0,3373.8902839001603,6444.764037803934,2,1,114520.0,66700.0,4616.68820707735,5124.710406684825,0,1,-328.513117680297,SHORT,3058.1254600618186,6444.764037803934,0.448373,0.0,0.9490263544556026,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,3095649032.0,3.7e-05,2.2e-05,1e-06,2e-06,0.754823,0.795174,0.0,0.0,0.009878786091219331,0.020818781364372492,0.2469006932549956,0.1468130747520628,1.2941,0.0206,0.0,0.1556,0.15,0.6,0.2488,0.8018,0.0663,0.0,0.0,0.0,0.6,0.0,0.7002466608675292,0.6671329284418769,3,3
NTR,37736.208141156014,5701.838168763637,5,3,49139.884478683285,8,62.0,0.963906,1.172786,0.615772,8,0,0,0.0,0.0,18631.680450794745,2093.325202829257,5,3,479515.0,92670.0,7855.880236644154,1087.1387458381146,2,0,32034.36997239238,LONG,7547.241628231202,1900.6127229212125,0.506265,0.632868,6.61825310088353,1.0,0.4,0.0,0.09230769230769231,-0.3076923076923077,31-90,0.0,0,0.0,23955899394.0,2e-05,4e-06,0.0,0.0,0.208179,0.190665,0.0,0.0,0.00315047308560725,0.0007933798233420701,0.2701578792696694,0.14947015337574332,0.7317,0.0,0.4575,0.6222,0.0,0.6,0.2902,0.1242,0.0,0.0787,0.3111,0.0,0.6,0.3806,0.7503091972382815,0.5951092213020416,3,3
NVAX,5.3745058484679964e-15,0.0,1,0,5.3745058484679964e-15,1,43.0,524.0,524.0,,1,1,0,5.3745058484679964e-15,0.0,5.3745058484679964e-15,0.0,1,0,61000.0,0.0,4.259910416236764e-15,0.0,0,0,5.3745058484679964e-15,LONG,5.3745058484679964e-15,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,1440353754.0,4.2e-05,0.0,0.0,0.0,0.792614,0.0,0.0,0.0,3.731379068192435e-20,0.0,0.3896214174769785,0.06,1.4462,0.0,1.7,0.0,0.15,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6568951478914421,0.3498356837330293,3,3
NVDA,230184.30795064228,25511.138220903686,5,3,281206.58439244964,8,53.875,0.261666,0.33197,0.144491,8,2,1,27705.664713279955,7135.599426842097,95947.91735367036,13303.81824901503,5,3,2175911.0,249320.5,142936.84434221094,16201.312953373877,5,3,204673.16972973858,LONG,46036.86159012846,8503.71274030123,0.583169,0.478509,9.022894468974753,1.0,1.0,1.0,0.6923076923076923,0.6923076923076923,31-90,0.4,0,0.0,4900824000000.0,0.0,0.0,0.0,0.0,0.620967,0.635068,0.0,0.0,9.393698200573712e-05,1.735159789517279e-05,0.18673429365079366,0.13314746825396825,0.0,0.0,0.0,0.6222,0.3,0.6,0.3451,0.0,0.0,0.0,0.3111,0.15,0.6,0.2704,0.6052497630657131,0.4693524357910839,3,3
OKLO,18566.398756871917,6754.457534768448,2,1,29630.200071452105,3,81.333333,0.509669,0.326865,0.875278,3,0,0,0.0,0.0,14257.054977060177,6754.457534768448,2,1,181550.0,67760.0,9542.534762394158,5066.3501737277065,2,1,11811.941222103469,LONG,9283.199378435958,6754.457534768448,0.232104,0.0,2.7487623782223394,1.0,1.0,1.0,0.6923076923076923,0.6923076923076923,91+,0.0,0,0.0,11596130726.0,1.6e-05,6e-06,1e-06,0.0,0.461233,0.750075,0.0,0.0,0.008005428360359758,0.005824751112562136,0.1450360163855429,0.10637714987692272,0.5878,0.0127,0.0,0.1556,0.0,0.6,0.0944,0.2051,0.0035,0.2552,0.0,0.0,0.6,0.0,0.4315556122202261,0.3939843335409646,2,2
ON,911.2436044076208,13318.30239558409,3,2,14229.545999991711,5,68.4,8.527248,2.036331,28.0,5,0,0,0.0,0.0,374.7914903650929,7487.476833997097,3,2,262871.0,224598.0,124.50407007651398,7455.382058109044,0,0,-12407.05879117647,SHORT,303.7478681358736,6659.151197792045,0.588703,0.437805,0.06842040204086063,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,32707644195.0,8e-06,7e-06,0.0,0.0,0.136631,0.559785,0.0,0.0,9.286754690278408e-05,0.002035961733621288,0.2589333491904053,0.29418022370360875,0.2844,0.0,1.0447,0.3111,0.0,0.6,0.3491,0.245,0.0,1.7,0.1556,0.0,0.6,0.2413,0.6331313175430308,0.6959471461665897,3,3
ORCL,7120.283932869722,159820.22887077162,1,3,167566.49290266048,4,55.5,0.216415,0.286378,0.193094,4,0,0,0.0,0.0,7120.283932869722,124809.8270960471,1,3,123895.0,2529331.0,5745.785985008777,78673.55482493919,0,0,-152699.9449379019,SHORT,7120.283932869722,53273.40962359054,0.0,0.219061,0.04455183166223021,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,503480612760.0,0.0,5e-06,0.0,0.0,0.80696,0.492616,0.0,0.0,0.0001414212136955476,0.0010581025023298166,0.06,0.1161020074798894,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1649,0.0,0.0,0.3111,0.0,0.6,0.085,0.39596622044176333,0.4374007850973018,2,2
PCT,0.4558074486262137,2344.880183608863,3,1,4690.216174666351,4,61.5,1.979355,2.583168,0.167915,4,0,0,0.0,0.0,0.4558074430204624,2344.880183608863,3,1,462998.0,30920.0,0.05116343575352417,420.3128598203381,0,0,-2344.4243761602365,SHORT,0.1519358162087379,2344.880183608863,0.0,0.0,0.00019438411046005265,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.25,1222658046.0,0.000379,2.5e-05,0.0,0.0,0.112248,0.179247,0.0,0.0,1.2426681090907236e-06,0.0191785445757322,0.522766535111111,0.15644209799318423,2.9,0.0,1.4166,0.3111,0.0,0.6,0.0,0.905,0.0595,0.0,0.0,0.0,0.6,0.0,0.6821600198925654,0.6662821995158467,3,3
PDD,112508.19675023734,17074.980061490813,4,7,146658.15687321898,11,75.727273,1.09557,0.537274,1.414597,11,0,1,0.0,3459.427881419263,100066.78365686067,8183.445927693451,4,7,2432816.0,436346.0,19326.276319925546,4932.387026656489,0,0,95433.21668874653,LONG,28127.049187559336,2439.282865927259,0.110582,0.520735,6.589067533026114,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,145883027753.0,1.7e-05,3e-06,0.0,0.0,0.171777,0.288866,0.0,0.0,0.00192805493694457,0.00016720813267306873,0.17237765910324823,0.2689017357201671,0.6242,0.0,0.0253,0.4667,0.0,0.6,0.0076,0.0832,0.0,0.6219,0.9333,0.15,0.6,0.3005,0.48024452636738413,0.48028880656748507,3,3
PLAB,0.0,14.491495155571812,0,1,28.982990311143624,1,30.0,0.808,,0.808,1,0,0,0.0,0.0,0.0,14.491495155571812,0,1,0.0,35001.0,0.0,13.343778438353207,0,0,-14.491495155571812,SHORT,0.0,14.491495155571812,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,2852794142.0,0.0,1.2e-05,0.0,0.0,0.0,0.920801,0.0,0.0,0.0,5.0797549469911284e-05,0.06,0.12482552961255491,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4388,0.0,0.2094,0.0,0.0,0.6,0.0,0.34237864145599123,0.6171893981309099,3,3
PLTR,6217.067251552097,10985.752543008468,1,2,18905.829699154718,3,71.666667,0.068275,0.042485,0.08117,3,0,0,0.0,0.0,6217.067251552097,9282.742638414315,1,2,60750.0,145155.0,2947.186566814164,1953.8109995027294,1,0,-4768.685291456371,SHORT,6217.067251552097,5492.876271504234,0.0,0.15502,0.5659209259641254,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,335448403239.0,0.0,0.0,0.0,0.0,0.474048,0.221031,0.0,0.0,0.00018533602162126156,0.00016374727732988115,0.06,0.07948555555555556,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.1556,0.0,0.6,0.0393,0.33333414159145763,0.37247479242497805,2,2
PONY,78239.01965780769,1.2848966053538034e-22,1,1,78239.01965780769,2,55.5,32.627119,,32.627119,2,0,1,0.0,1.2848966053538034e-22,78239.01965780769,1.2848966053538034e-22,1,1,1125000.0,25414.0,28733.4004334092,3.899615804576324e-23,0,0,78239.01965780769,LONG,78239.01965780769,1.2848966053538034e-22,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.5,4094919945.0,0.000275,6e-06,7e-06,0.0,0.367252,0.303496,0.0,0.0,0.19106361225288299,3.1377819899084827e-28,0.422104056024997,0.2655100293049481,2.9,0.721,0.0,0.0,0.0,0.6,0.0,0.2051,0.0,1.7,0.0,0.15,0.6,0.0,0.6110192449491793,0.6459374032502535,3,3
QBTS,0.0,6396.076526884011,0,1,6396.076526884011,1,62.0,0.207501,,0.207501,1,0,0,0.0,0.0,0.0,6396.076526884011,0,1,0.0,63127.0,0.0,262.5145931389543,0,1,-6396.076526884011,SHORT,0.0,6396.076526884011,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,7954538566.0,0.0,8e-06,0.0,0.0,0.0,0.041043,0.0,0.0,0.0,0.008040788882742607,0.06,0.08972680612268591,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2844,0.0128,0.0,0.0,0.0,0.6,0.0,0.3244574987225619,0.4821498517100328,3,3
QQQ,11398.647906752418,0.0,1,0,22797.295813504836,1,62.0,0.704834,0.704834,,1,0,0,0.0,0.0,11398.647906752418,0.0,1,0,106100.0,0.0,4019.050462695082,0.0,1,0,11398.647906752418,LONG,11398.647906752418,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,419318673913.0,0.0,0.0,0.0,0.0,0.35259,0.0,0.0,0.0,0.00027183735463966966,0.0,0.073928712,0.06,0.0,0.0,0.1393,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.5889018089322979,0.4381188514560893,3,3
QXO,0.0,2.438248428883686,0,2,4.876496857767372,2,40.5,1.06422,,1.06422,2,0,0,0.0,0.0,0.0,2.438248428883686,0,2,0.0,249718.0,0.0,0.5405613185820068,0,0,-2.438248428883686,SHORT,0.0,1.219124214441843,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,17713779725.0,0.0,1.4e-05,0.0,0.0,0.0,0.221701,0.0,0.0,0.0,6.882349410280042e-07,0.06,0.16531707360351566,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.5139,0.0,0.3837,0.1556,0.0,0.6,0.0,0.34237864145599123,0.5862374819485892,3,3
RBLX,7.765566895695483,1333.5832327772603,2,1,2674.932032450216,3,62.333333,1.295426,1.200209,1.485859,3,1,0,0.870570207651018,0.0,6.894996688044465,1333.5832327772603,2,1,422210.0,25235.0,0.8867081003725128,0.8236066914276109,0,0,-1325.8176658815648,SHORT,3.8827834478477414,1333.5832327772603,0.112106,0.0,0.00582308378272218,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,39923091078.0,1.1e-05,1e-06,0.0,0.0,0.114185,0.000618,0.0,0.0,9.725658367138274e-07,0.0003340380708927982,0.1791090350368275,0.127038412,0.4007,0.0,0.4761,0.1556,0.15,0.6,0.0086,0.0,0.0,0.6704,0.0,0.0,0.6,0.0,0.4377517536036124,0.5971438583317039,3,3
RCL,3.488714000418923e-08,3.250071854077598e-05,3,1,3.257049282078436e-05,4,71.5,0.66464,0.812593,0.220779,4,0,0,0.0,0.0,3.23885119337113e-08,3.250071854077598e-05,3,1,106390.0,138100.0,1.728173239747961e-08,1.618603940067826e-05,0,0,-3.246583140077179e-05,SHORT,1.1629046668063077e-08,3.250071854077598e-05,0.07162,0.0,0.0010734267293327439,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,77230419940.0,1e-06,2e-06,0.0,0.0,0.495361,0.498021,0.0,0.0,1.505759864713624e-15,4.208279401565557e-12,0.11236743511111111,0.06418205378098515,0.0,0.0,0.2126,0.3111,0.0,0.6,0.0,0.0418,0.0,0.0,0.0,0.0,0.6,0.0,0.47572804815630376,0.40013900131136027,3,3
RKLB,46601.31882716752,9422.479431253669,4,2,65446.277689674855,6,81.333333,0.210703,0.198748,0.234614,6,3,2,39072.438350653356,9422.479431253669,21916.131238570422,6739.706360957052,4,2,665701.0,113690.0,19088.59254308698,1628.2358576799265,0,1,37178.83939591385,LONG,11650.32970679188,4711.239715626834,0.52971,0.284721,4.945759676863224,1.0,0.0,0.5,-0.3076923076923077,0.1923076923076923,91+,0.75,0,0.0,48119374075.0,1.4e-05,2e-06,0.0,0.0,0.409615,0.172803,0.0,0.0,0.0024211307671278925,0.000979073357912716,0.23375479614319822,0.12293196647939784,0.5139,0.0,0.0,0.4667,0.45,0.6,0.3069,0.0418,0.0,0.0,0.1556,0.3,0.6,0.1319,0.6383570970503971,0.49432766228692426,3,3
RKT,0.0,12574.99327520027,0,3,25149.98655040054,3,62.0,0.213376,,0.213376,3,0,0,0.0,0.0,0.0,5798.577155776244,0,3,0.0,195689.5,0.0,5965.401530585123,0,0,-12574.99327520027,SHORT,0.0,4191.664425066757,0.0,0.53888,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,16146664383.0,0.0,1.2e-05,0.0,0.0,0.0,0.474386,0.0,0.0,0.0,0.0025959940243013573,0.06,0.16634121215223746,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4388,0.0,0.0,0.3111,0.0,0.6,0.3135,0.34237864145599123,0.6624436318817891,3,3
ROKU,5791.958253126283,3327.555111803632,1,2,12447.068476733548,3,54.333333,5.965958,0.43609,8.730892,3,0,0,0.0,0.0,5791.958253126283,3316.1886910023813,1,2,80500.0,101815.0,2658.607173085137,957.4065822328996,0,0,2464.403141322651,LONG,5791.958253126283,1663.777555901816,0.0,0.003416,1.7406047559004583,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,15188091306.0,5e-06,7e-06,0.0,0.0,0.459017,0.287721,0.0,0.0,0.003813486590535699,0.0010954487449285656,0.07648653922592114,0.2700512951321802,0.1649,0.0,0.0,0.0,0.0,0.6,0.0,0.245,0.0,1.7,0.1556,0.0,0.6,0.0,0.43184866953967677,0.6364376768852954,2,3
SAP,1.2501171143952223e-16,2.563915253521869e-06,2,7,2.5639152537718925e-06,9,53.222222,6.935699,2.095715,8.318552,9,0,0,0.0,0.0,1.2501157504473036e-16,2.49760668611995e-06,2,7,78300.0,741997.0,9.425669664366465e-17,9.107311530702725e-07,0,0,-2.5639152533968573e-06,SHORT,6.250585571976111e-17,3.6627360764598133e-07,1e-06,0.025862,4.8758129297683485e-11,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,222629536923.0,0.0,3e-06,0.0,0.0,0.753983,0.355211,0.0,0.0,2.8076173801403433e-24,1.6452156919890776e-14,0.1840641755555556,0.3316566397201671,0.0,0.0,1.0851,0.1556,0.0,0.6,0.0,0.0832,0.0,1.7,0.9333,0.0,0.6,0.0,0.46245136206544585,0.6055505387614905,3,3
SCHW,2300.0329439152283,4101.441272266021,3,4,10513.08987231731,7,57.142857,2.476044,0.994451,3.587239,7,0,0,0.0,0.0,2277.17878738181,3649.822248766798,3,4,769578.0,194311.0,1001.4365297496925,1238.074850662641,0,0,-1801.4083283507925,SHORT,766.6776479717428,1025.3603180665052,0.009936,0.110112,0.5607865116753151,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,161693978019.0,5e-06,1e-06,0.0,0.0,0.434133,0.301863,0.0,0.0,4.741534949938912e-05,6.341363671230968e-05,0.14122031833703225,0.2773889523809524,0.1649,0.0,0.3362,0.3111,0.0,0.6,0.0,0.0,0.0,1.7,0.4667,0.0,0.6,0.0072,0.4859859086299124,0.479871377411596,2,2
SE,11.121330683329127,0.0,1,0,11.121330683329127,1,37.0,,,,1,0,0,0.0,0.0,11.121330683329127,0.0,1,0,52925.0,0.0,6.2488074595871606,0.0,0,0,11.121330683329127,LONG,11.121330683329127,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,51647697229.0,1e-06,0.0,0.0,0.0,0.561876,0.0,0.0,0.0,2.1533062033760025e-06,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3685320448292166,0.3498356837330293,3,3
