ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_z_shadow,bearish_score_z_shadow,bullish_zscore_tier,bearish_zscore_tier
ANET,1740.7028561000448,5.3042553230657585,4,1,2111.0648102355285,5,38.0,54.147847,66.484809,4.8,5,2,0,375.73297564005986,0.0,1354.8927414639263,5.3042553230657585,4,1,628380.5,391950.0,546.9532562197985,2.798610150214889,0,0,1735.398600776979,LONG,435.1757140250112,5.3042553230657585,0.22164,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,206361220302.0,3e-06,2e-06,0.0,0.0,0.307546,0.527616,0.0,0.0,2.1088056825218998e-05,2.5703740825447866e-07,0.3236785444820719,0.23418205378098517,0.0832,0.0,1.7,0.4667,0.3,0.6,0.0869,0.0418,0.0,1.7,0.0,0.0,0.6,0.0,0.6017294703677686,0.5492014491938069,3,3
APG,0.0,1.9733155896941303e-07,0,3,3.9466311793882606e-07,3,104.0,0.080187,,0.080187,3,0,0,0.0,0.0,0.0,9.958021400605415e-08,0,3,0.0,285600.0,0.0,9.19615491735187e-08,0,0,-1.9733155896941303e-07,SHORT,0.0,6.577718632313768e-08,0.0,0.495366,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,20170572067.0,0.0,1.4e-05,0.0,0.0,0.0,0.466026,0.0,0.0,0.0,3.2610471386060603e-14,0.03428571428571428,0.14503181201621407,0.0,0.0,0.0,0.0,0.0,0.3429,0.0,0.5139,0.0,0.0,0.3111,0.0,0.3429,0.2824,0.37893969352083734,0.6106540527848524,3,3
APLD,7577.265716387477,2948.2973029706,3,1,16685.16872108463,4,64.5,6.521841,8.557223,0.415695,4,0,0,0.0,0.0,4365.957317631526,2948.2973029706,3,1,181537.0,30350.0,2426.176124024001,962.5928827294576,0,1,4628.968413416877,LONG,2525.755238795826,2948.2973029706,0.423808,0.0,2.570048043917719,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,9010313565.0,2e-05,3e-06,0.0,0.0,0.224904,0.326491,0.0,0.0,0.0028031823982319153,0.003272136182277914,0.3574075344442726,0.06832330638683377,0.7317,0.0,1.7,0.3111,0.0,0.6,0.2313,0.0832,0.0,0.0,0.0,0.0,0.6,0.0,0.7139086331604537,0.4668351776217482,3,3
AR,11325.05763117647,3.2419816184032473e-15,3,1,22650.03670384371,4,55.0,4643.529717,6965.162378,0.264395,4,0,0,0.0,0.0,11324.979033332535,3.2419816184032473e-15,3,1,433641.0,40089.0,345.21701781474013,3.4271323890826636e-16,0,0,11325.05763117647,LONG,3775.0192103921568,3.2419816184032473e-15,7e-06,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,11316697000.0,3.8e-05,4e-06,0.0,0.0,0.030481,0.105711,0.0,0.0,0.0033357959574177487,2.864777256476203e-21,0.39360384559967615,0.07242454626463221,1.3249,0.0,1.7,0.3111,0.0,0.6,0.0,0.1242,0.0,0.0,0.0,0.0,0.6,0.0,0.7392677809963274,0.4747944714041813,3,3
ARKK,11669.089724921678,163.66128679817467,2,4,11832.751011719853,6,52.0,0.777475,0.500381,0.916022,6,0,1,0.0,14.684714647456552,8457.067028433035,80.04582785611913,2,4,237470.0,511003.0,4380.229491152308,61.427813569898845,0,0,11505.428438123503,LONG,5834.544862460839,40.91532169954367,0.275259,0.510906,71.30024426186917,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,5723514000.0,4.1e-05,8.9e-05,1e-06,0.0,0.37537,0.375335,0.0,0.0,0.010193990723986765,7.1486366067321e-05,0.23190973991761812,0.4452938898641422,1.4162,0.0219,0.0003,0.1556,0.0,0.6,0.1252,2.6599,0.0,0.2829,0.4667,0.15,0.6,0.2935,0.48329319992928566,0.641750340328295,3,3
ARM,1388.2512647542321,8609.916371770569,4,9,18192.99134113876,13,65.076923,0.544296,0.290476,0.657105,13,2,3,278.68828940439533,2847.204400960578,756.1549245230996,2219.8578051143795,4,9,362714.5,460988.0,669.8437939133952,4617.450125931141,0,0,-7221.665107016337,SHORT,347.06281618855803,956.6573746411743,0.455318,0.742174,0.16123864678940522,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,176152535537.0,2e-06,3e-06,0.0,0.0,0.516205,0.536014,0.0,0.0,1.9702402530314933e-05,5.43084646340633e-05,0.16622857759050896,0.29432046225984965,0.0418,0.0,0.0,0.4667,0.3,0.6,0.2538,0.0832,0.0,0.1068,1.2444,0.45,0.6,0.4587,0.49341835277939483,0.48239952632617455,3,3
AS,560.4399171789443,0.0,5,0,1120.6294440323204,5,65.0,4.920413,4.920413,,5,1,0,154.50696464316007,0.0,263.0686877317917,0.0,5,0,375735.0,0.0,221.42955419116572,0.0,0,0,560.4399171789443,LONG,112.08798343578886,0.0,0.530603,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.2,0,0.0,20695036732.0,1.8e-05,0.0,0.0,0.0,0.395065,0.0,0.0,0.0,5.416177071213949e-05,0.0,0.4040126578701105,0.06,0.6603,0.0,1.7,0.6222,0.15,0.6,0.3076,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.7283993207521461,0.3978400915792585,3,3
ATI,4.829697574430643e-05,0.0,5,0,4.8296975747202844e-05,5,51.8,7.472731,7.472731,,5,0,0,0.0,0.0,4.817883084255473e-05,0.0,5,0,507859.0,0.0,1.4726968217079402e-05,0.0,0,0,4.829697574430643e-05,LONG,9.659395148861286e-06,0.0,0.002446,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,0.2,22547930993.0,2.3e-05,0.0,0.0,0.0,0.304925,0.0,0.0,0.0,4.2839385803779705e-12,0.0,0.37587090004994284,0.06,0.8365,0.0,1.7,0.6222,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.7551671071467733,0.3978400915792585,3,3
AVGO,66514.43955429467,18431.358339849554,6,4,113277.26208333862,10,74.1,0.67068,0.857416,0.390575,10,1,1,23710.14335302422,4424.522184125249,23710.14335302422,6856.9941681123255,6,4,898474.5,489542.5,22638.321694306804,9606.268234372286,3,0,48083.08121444512,LONG,11085.73992571578,4607.8395849623885,0.643534,0.627971,3.6087649281109684,1.0,0.5,0.0,0.1923076923076923,-0.3076923076923077,91+,0.1667,0,0.0,1924832003523.0,0.0,0.0,0.0,0.0,0.337182,0.514965,0.0,0.0,5.7593285572068965e-05,2.3938918183658147e-05,0.21590592292063493,0.15937888095238095,0.0,0.0,0.243,0.7778,0.15,0.6,0.3882,0.0,0.0,0.0,0.4667,0.15,0.6,0.3771,0.5608711012346081,0.4890879548346904,3,3
AVTX,1.1529937477272336e-06,1.0302930473074922e-06,10,7,3.3362805427619596e-06,17,53.352941,3.113927,4.725771,0.811291,17,0,1,0.0,1.6362631516764292e-07,9.369768970077258e-07,2.6317153685518067e-07,10,7,1385065.0,905564.0,1.1570182644284566e-07,4.4376509723000625e-07,0,0,1.2270070041974136e-07,LONG,1.1529937477272335e-07,1.4718472104392747e-07,0.187353,0.744566,1.119093010226945,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,328837362.0,0.004212,0.002754,0.0,0.0,0.100349,0.430717,0.0,0.0,3.506273559411517e-12,4.475912352195779e-12,0.6662394999999999,0.5255415499047619,2.9,0.0,1.7,1.4,0.0,0.6,0.0624,2.9,0.0,0.2117,0.9333,0.15,0.6,0.4604,0.7733203466642585,0.6929889797552201,3,3
AXSM,3.9096559972466414e-23,0.7048926693359084,2,2,1.4097853386718169,4,45.5,38.159722,22.083333,54.236111,4,0,0,0.0,0.0,2.409333954721634e-23,0.7048926693359084,2,2,138329.0,1116400.0,2.058693807544285e-23,0.13418909252212993,0,0,-0.7048926693359084,SHORT,1.9548279986233207e-23,0.3524463346679542,0.383748,0.0,5.546455747553731e-23,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,9667460088.0,1.4e-05,0.000115,0.0,0.0,0.526566,0.190368,0.0,0.0,2.0220698930526793e-29,3.645697333733375e-07,0.3172178278892299,0.5355555555555556,0.5139,0.0,1.7,0.1556,0.0,0.6,0.2027,2.9,0.0,1.7,0.1556,0.0,0.6,0.0,0.6586137626619829,0.7392677809963274,3,3
AZO,1.9051369304006417e-05,2.689413027547333e-05,1,2,7.283962985495308e-05,3,35.333333,1.8,1.8,,3,0,1,0.0,1.0535354181457105e-06,1.9051369304006417e-05,2.5840594857327618e-05,1,2,78480.0,134155.5,6.702077963289607e-06,1.827253367943928e-05,0,0,-7.842760971466911e-06,SHORT,1.9051369304006417e-05,1.3447065137736664e-05,0.0,0.039173,0.7083839153326597,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,58861462232.0,1e-06,2e-06,0.0,0.0,0.35179,0.679425,0.0,0.0,3.236645605050761e-12,2.28452787746516e-12,0.1484,0.09473760933654071,0.0,0.0,0.884,0.0,0.0,0.6,0.0,0.0418,0.0,0.0,0.1556,0.15,0.6,0.0,0.4563373710478502,0.46624933603031504,3,3
B,4423.21721897923,1.5726881228272966,11,8,4500.394797478237,19,65.105263,1.092431,0.767301,1.539485,19,2,2,4349.1850166827,1.5135837957535425,4349.1850166827,1.5135837957535425,11,8,2505590.0,793885.5,93.23023955941832,0.5411059962179426,0,0,4421.6445308564025,LONG,402.1106562708391,0.19658601535341208,0.016737,0.037582,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.1818,0,0.0,72543105104.0,3.5e-05,1.1e-05,0.0,0.0,0.025269,0.344064,0.0,0.0,5.543058236814664e-05,2.7099200547258128e-08,0.3713397055051108,0.30964842208444654,1.2316,0.0,0.1818,1.4,0.3,0.6,0.0,0.4007,0.0,0.7068,1.0889,0.3,0.6,0.0,0.6901253100766002,0.6552379612228393,3,3
BBBY,6397.338769775793,0.0,1,0,6397.338769775793,1,62.0,0.591981,0.591981,,1,0,0,0.0,0.0,6397.338769775793,0.0,1,0,82458.0,0.0,5056.93250001368,0.0,0,0,6397.338769775793,LONG,6397.338769775793,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,396113032.0,0.000208,0.0,1.3e-05,0.0,0.790474,0.0,0.0,0.0,0.16150286036980963,0.0,0.41769041649985417,0.06,2.9,0.6144,0.0625,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.5965574506628507,0.3978400915792585,3,3
BBIO,0.3861115329945754,0.0,1,0,0.3861115329945754,1,32.0,4.545455,4.545455,,1,1,0,0.3861115329945754,0.0,0.3861115329945754,0.0,1,0,300000.0,0.0,0.22422020567147186,0.0,0,0,0.3861115329945754,LONG,0.3861115329945754,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,14878975349.0,2e-05,0.0,0.0,0.0,0.580714,0.0,0.0,0.0,2.59501426635891e-07,0.0,0.3181672804760186,0.06,0.7317,0.0,1.7,0.0,0.15,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.65764484407572,0.3978400915792585,3,3
BE,225.1423284224241,15558.726093857933,3,6,31043.013727712005,9,55.0,15.522554,59.279551,0.936888,9,0,2,0.0,9346.210389745716,201.2653402283965,9343.587532734191,3,6,281857.0,1553397.5,47.01914423963103,6523.305203384728,0,0,-15333.58376543551,SHORT,75.0474428074747,2593.121015642989,0.106053,0.399463,0.014470486019501481,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.3333,0,0.0,58314751970.0,5e-06,2.7e-05,0.0,0.0,0.21088,0.42298,0.0,0.0,1.2869375290506735e-05,0.00044467667752012716,0.27803000747988943,0.3161094139756797,0.1649,0.0,1.7,0.3111,0.0,0.6,0.0043,0.9723,0.0,0.2971,0.7778,0.3,0.6,0.2139,0.4490783282840407,0.542476098419781,3,3
BIIB,354.2366066482214,20955.549977854782,3,4,42265.33656235754,7,83.0,20.853163,1.205211,35.589127,7,0,0,0.0,0.0,354.2365836782819,20954.367231679294,3,4,304247.0,353195.0,171.8280946460498,15416.705902962934,0,1,-20601.31337120656,SHORT,118.07886888274048,5238.8874944636955,0.0,5.6e-05,0.016904190394552678,1.0,0.0,0.25,-0.3076923076923077,-0.05769230769230771,91+,0.0,1,0.1429,26027624941.0,1.2e-05,1.4e-05,0.0,1e-06,0.485066,0.735686,0.0,0.0,4.5366747504009414e-05,0.0020128181139613477,0.18294698872366605,0.3280612247146268,0.4388,0.0,0.4795,0.3111,0.0,0.6,0.0,0.5139,0.0,1.7,0.4667,0.0,0.6,0.0,0.5868592939379346,0.7333526660886344,3,3
BK,0.0,166.47499272411005,0,2,166.47499272411005,2,71.5,0.360361,,0.360361,2,0,2,0.0,166.47499272411005,0.0,166.47499272411005,0,2,0.0,83050.0,0.0,12.860257638144374,0,0,-166.47499272411005,SHORT,0.0,83.23749636205503,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,92801189470.0,0.0,1e-06,0.0,0.0,0.0,0.07725,0.0,0.0,0.0,8.96944283122183e-06,0.06,0.10555555555555556,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.1556,0.3,0.6,0.0,0.37893969352083734,0.4643058081611491,3,3
BKNG,3943.7358444139954,1.2028263045432248,2,1,3944.938670718539,3,64.333333,1.856542,1.856542,,3,0,1,0.0,1.2028263045432248,3926.5942129650057,1.2028263045432248,2,1,136259.0,104770.0,2325.285993892095,0.9361712427213543,0,0,3942.5330181094523,LONG,1971.8679222069977,1.2028263045432248,0.004347,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,152039979137.0,1e-06,1e-06,0.0,0.0,0.589615,0.77831,0.0,0.0,0.00012969404056746084,7.911250128884742e-08,0.16780041155555558,0.075,0.0,0.0,0.9224,0.1556,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.15,0.6,0.0,0.48065122800648796,0.43180610889320137,3,3
BKR,3.8264663398602207e-07,0.0,2,0,7.652932679720441e-07,2,75.0,6.117801,6.117801,,2,0,0,0.0,0.0,3.8264663398602207e-07,0.0,2,0,186369.0,0.0,2.5760746812998885e-08,0.0,0,0,3.8264663398602207e-07,LONG,1.9132331699301104e-07,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,59076778568.0,3e-06,0.0,0.0,0.0,0.067323,0.0,0.0,0.0,3.238553652223765e-14,0.0,0.2538788619423893,0.06,0.0832,0.0,1.7,0.1556,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.5598112824176413,0.3978400915792585,3,3
BNS,0.0,1.5612036030577391e-24,0,1,3.1224072061154782e-24,1,51.0,,,,1,0,0,0.0,0.0,0.0,1.5612036030577391e-24,0,1,0.0,87500.0,0.0,9.941874100343039e-25,0,0,-1.5612036030577391e-24,SHORT,0.0,1.5612036030577391e-24,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,94651567301.0,0.0,1e-06,0.0,0.0,0.0,0.636808,0.0,0.0,0.0,1.6494218189678567e-31,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.37893969352083734,0.43180610889320137,3,3
BOOT,4.869366174665436e-10,3.6669012100856127e-19,3,1,4.869366181999239e-10,4,43.5,115.933125,65.244167,268.0,4,0,0,0.0,0.0,4.869323292974705e-10,3.6669012100856127e-19,3,1,364274.0,25575.0,3.7172906886351113e-10,2.286023370973801e-19,0,0,4.869366170998535e-10,LONG,1.623122058221812e-10,3.6669012100856127e-19,9e-06,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,4961268092.0,7.3e-05,5e-06,0.0,0.0,0.763403,0.623421,0.0,0.0,3.2715870783904656e-16,7.3910563631875855e-25,0.48955129286454646,0.24648653922592115,2.2844,0.0,1.7,0.3111,0.0,0.6,0.0,0.1649,0.0,1.7,0.0,0.0,0.6,0.0,0.7392677809963274,0.5922133471295484,3,3
BTDR,27.056156166768247,7520.269048120668,1,3,15008.478375370049,4,46.25,384.737569,0.026152,512.974709,4,0,0,0.0,0.0,27.056156166768247,5156.62724257826,1,3,78739.0,3563113.0,11.946001573635746,1036.8771785614206,0,0,-7493.2128919539,SHORT,27.056156166768247,2506.756349373556,0.0,0.314303,0.003597764387635791,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.25,2478974586.0,3.2e-05,0.001437,0.0,0.0,0.441526,0.136181,0.0,0.0,0.0001091425314304059,0.010112069577197175,0.1736240714508556,0.5685722376778096,1.1362,0.0,0.0,0.0,0.0,0.6,0.0,2.9,0.0215,1.7,0.3111,0.0,0.6,0.1531,0.32484528073439733,0.5881629792755713,3,3
