ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_z_shadow,bearish_score_z_shadow,bullish_zscore_tier,bearish_zscore_tier
CRS,3.976584412390486e-05,3.0367277529986466e-08,5,1,3.982657867896483e-05,6,81.666667,15.755556,6.7,33.866667,6,0,0,0.0,0.0,3.974577376505242e-05,3.0367277529986466e-08,5,1,600357.0,337725.0,8.227048554950007e-06,1.3855571604480913e-08,0,0,3.973547684637487e-05,LONG,7.953168824780971e-06,3.0367277529986466e-08,0.000505,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,22199692770.0,2.7e-05,1.5e-05,0.0,0.0,0.206887,0.456267,0.0,0.0,3.582558059329832e-12,1.3679143150586254e-14,0.3894552601344099,0.28510178707283906,0.9723,0.0,1.7,0.6222,0.0,0.6,0.0,0.551,0.0,1.7,0.0,0.0,0.6,0.0,0.7075103794887,0.6354013608258656,3,3
CRWD,12788.980395644834,2937.47134233514,7,2,18687.257394301192,9,65.555556,0.212121,0.208815,0.223694,9,1,2,21.921784627904717,2937.47134233514,7363.072978323118,2725.5515541429713,7,2,629099.0,78997.5,3574.502673581487,382.3679957299396,0,0,9851.509053309694,LONG,1826.9971993778333,1468.73567116757,0.424264,0.072144,4.353737928036516,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.1429,0,0.0,107519693456.0,6e-06,1e-06,0.0,0.0,0.279162,0.130169,0.0,0.0,0.0001699220989804524,0.00013660154934952608,0.21200507692399573,0.10555555555555556,0.2051,0.0,0.0,0.9333,0.15,0.6,0.2316,0.0,0.0,0.0,0.1556,0.3,0.6,0.0,0.49999496085689527,0.5978772890867654,3,3
CRWV,23426.230195745662,215323.291164551,1,5,238749.52136029664,6,76.5,1.751484,0.152443,2.071292,6,0,1,0.0,15079.225336767915,23426.230195745662,114855.68783818597,1,5,207220.0,2120049.0,7495.737389958023,46878.17589131198,1,1,-191897.06096880534,SHORT,23426.230195745662,43064.658232910195,0.0,0.46659,0.10879561643818288,1.0,1.0,0.2,0.6923076923076923,-0.1076923076923077,31-90,0.2,0,0.0,48963431265.0,4e-06,4.3e-05,0.0,1e-06,0.319972,0.217711,0.0,0.0,0.004784433931714909,0.008795269677861331,0.07242454626463221,0.4194553116386881,0.1242,0.0,0.0,0.0,0.0,0.6,0.0,1.476,0.016,1.0685,0.6222,0.15,0.6,0.2619,0.39577436836070357,0.523494225094564,2,2
CVNA,25192.16963298999,58116.61664097546,2,11,141425.4029149409,13,63.230769,2.935021,11.150685,1.441264,13,0,1,0.0,473.2631499776257,17709.849273057913,18817.34599327313,2,11,293400.0,843087.5,4394.968980517645,8049.041707378625,0,3,-32924.447007985465,SHORT,12596.084816494995,5283.328785543224,0.29701,0.676214,0.43347619130374676,1.0,0.0,0.2727272727272727,-0.3076923076923077,-0.034965034965035,31-90,0.0909,0,0.0,55314558423.0,5e-06,1.5e-05,0.0,0.0,0.174458,0.138498,0.0,0.0,0.002277173528200398,0.0009551425404394796,0.27611423763861953,0.375265881929982,0.1649,0.0,1.7,0.1556,0.0,0.6,0.1407,0.551,0.0,0.6401,1.4,0.15,0.6,0.4116,0.544218449353982,0.6618756005971423,3,3
CZR,16.452803982932622,0.1019075447359894,2,2,16.554711527668612,4,59.75,0.137202,0.048274,0.31506,4,0,1,0.0,0.10190754473598934,16.452803982932622,0.10190754473598934,2,2,144630.0,192704.0,4.333159553268751,0.03221446997402001,0,0,16.35089643819663,LONG,8.226401991466311,0.0509537723679947,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,5539842192.0,2.6e-05,3.5e-05,0.0,0.0,0.263369,0.316115,0.0,0.0,1.484952405927001e-05,9.19769383351321e-08,0.16943304219720268,0.21371879306066632,0.9388,0.0,0.0,0.1556,0.0,0.6,0.0,1.2316,0.0,0.0,0.1556,0.15,0.6,0.0,0.5454566159757059,0.5877839041586507,3,3
DAL,0.0,6136.117765414646,0,1,12272.235530829292,1,62.0,0.039993,,0.039993,1,0,0,0.0,0.0,0.0,6136.117765414646,0,1,0.0,63525.0,0.0,4514.712474279783,0,0,-6136.117765414646,SHORT,0.0,6136.117765414646,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,47119617713.0,0.0,1e-06,0.0,0.0,0.0,0.73576,0.0,0.0,0.0,0.001302242688552571,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2942998137380819,0.45376024594257514,3,3
DDOG,19406.068520320478,0.0,1,0,19406.068520320478,1,91.0,2.844237,2.844237,,1,0,0,0.0,0.0,19406.068520320478,0.0,1,0,169020.0,0.0,1998.8865263605633,0.0,1,0,19406.068520320478,LONG,19406.068520320478,0.0,0.0,0.0,99.0,0.7,1.0,0.0,0.6923076923076923,-0.3076923076923077,91+,0.0,0,0.0,41562853183.0,4e-06,0.0,0.0,0.0,0.103003,0.0,0.0,0.0,0.004669089591822808,0.0,0.2061183765503465,0.03428571428571428,0.1242,0.0,1.5941,0.0,0.0,0.3429,0.0,0.0,0.0,0.0,0.0,0.0,0.3429,0.0,0.5815912091580266,0.3266757171056233,3,3
DEO,29.67508490450976,0.0,2,0,29.67508490450976,2,48.0,3.30942,3.30942,,2,0,0,0.0,0.0,29.604165775348235,0.0,2,0,137530.0,0.0,15.099204226041483,0.0,0,0,29.67508490450976,LONG,14.83754245225488,0.0,0.00239,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,199165888337.0,1e-06,0.0,0.0,0.0,0.508818,0.0,0.0,0.0,7.449841223387066e-07,0.0,0.24555555555555555,0.06,0.0,0.0,1.7,0.1556,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.49967869684077637,0.3498356837330293,3,3
DLTR,1.0447124103171013,1.265617585015861,3,4,3.3550424057744013,7,47.714286,0.670568,0.618534,0.709593,7,1,2,1.8111572010199176e-17,1.2656173913662734,1.0447124103171013,1.2656173912419357,3,4,168715.5,386843.0,0.6752592364143656,0.808841766009872,0,0,-0.2209051746987598,SHORT,0.34823747010570044,0.31640439625396527,0.0,0.0,0.8254566171376393,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,20899800127.0,8e-06,1.9e-05,0.0,0.0,0.646359,0.639089,0.0,0.0,1.6662239255380246e-07,1.513911110782391e-07,0.1426157960475481,0.22053415815286195,0.2844,0.0,0.0806,0.3111,0.15,0.6,0.0,0.6962,0.0,0.1425,0.4667,0.3,0.6,0.0,0.4834079864913898,0.6339967693878629,3,3
DVN,16117.182996335814,0.0,5,0,16117.182996335814,5,74.0,0.762774,0.762774,,5,0,0,0.0,0.0,14735.563807057557,0.0,5,0,620572.0,0.0,5958.927785797138,0.0,0,0,16117.182996335814,LONG,3223.436599267163,0.0,0.085723,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,27422600000.0,2.3e-05,0.0,0.0,0.0,0.369725,0.0,0.0,0.0,0.0011754671691477697,0.0,0.2237395320499428,0.06,0.8365,0.0,0.1787,0.6222,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.746054184248021,0.3498356837330293,3,3
EEM,7141.74730052587,2725.0763665517165,1,1,19733.647334155172,2,66.5,15.975312,0.728402,31.222222,2,0,0,0.0,0.0,7141.74730052587,2725.0763665517165,1,1,98319.0,37390.0,1825.5413999133934,1310.1304928208563,0,0,4416.670933974154,LONG,7141.74730052587,2725.0763665517165,0.0,0.0,2.620751252399933,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,0.5,27956207225.0,4e-06,1e-06,0.0,0.0,0.255616,0.480768,0.0,0.0,0.0025546195315576717,0.0009747661206756263,0.0879558822646322,0.23,0.1242,0.0,0.1553,0.0,0.0,0.6,0.0,0.0,0.0,1.7,0.0,0.0,0.6,0.0,0.5796280358460936,0.5377996430909243,3,3
ELF,528.9284422854064,8.752017251763098,4,1,1066.608901822257,5,55.6,1.672143,1.165247,3.699725,5,1,0,528.0323811415519,0.0,528.0323811415519,8.752017251763098,4,1,263476.0,346498.0,160.0009155200703,2.663217224992078,0,0,520.1764250336433,LONG,132.2321105713516,8.752017251763098,0.001694,0.0,60.43503195550186,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.25,0,0.0,3945870610.0,6.7e-05,8.8e-05,0.0,0.0,0.3025,0.304298,0.0,0.0,0.0003351151713800154,2.2180193211563767e-05,0.3803606174815407,0.4937354364471283,2.1346,0.0,0.4524,0.4667,0.15,0.6,0.0,2.6374,0.0,1.7,0.0,0.0,0.6,0.0,0.7653143959559112,0.694945719872199,3,3
ENTG,0.8711159597124577,3.8542421909981675e-15,5,1,0.8711159597124616,6,33.833333,0.242643,0.134922,0.78125,6,0,0,0.0,0.0,0.3174060542634594,3.8542421909981675e-15,5,1,749760.0,63000.0,0.7726583460952825,1.3234540717705126e-15,0,0,0.8711159597124538,LONG,0.17422319194249153,3.8542421909981675e-15,0.635633,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,22201120000.0,3.4e-05,3e-06,0.0,0.0,0.886975,0.343376,0.0,0.0,7.847495619252161e-08,1.7360575461950422e-21,0.2804889970464371,0.08744830638683378,1.2001,0.0,0.0,0.6222,0.0,0.6,0.3826,0.0832,0.0,0.1913,0.0,0.0,0.6,0.0,0.6459845379859913,0.4374402914123364,3,3
ENVX,9.915908968357738e-06,0.0,1,0,1.9831817936715476e-05,1,98.0,0.420957,0.420957,,1,0,0,0.0,0.0,9.915908968357738e-06,0.0,1,0,31076.0,0.0,1.739912908988625e-06,0.0,0,0,9.915908968357738e-06,LONG,9.915908968357738e-06,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,1438025806.0,2.2e-05,0.0,0.0,0.0,0.175467,0.0,0.0,0.0,6.895501406848702e-11,0.0,0.11446927062411194,0.03428571428571428,0.8018,0.0,0.0,0.0,0.0,0.3429,0.0,0.0,0.0,0.0,0.0,0.0,0.3429,0.0,0.5129812557939417,0.3498356837330293,3,3
ETHA,15376.900563234969,11758.273593530714,2,2,38691.08940246462,4,52.0,15.248544,16.403537,14.09355,4,0,0,0.0,0.0,10388.561757778027,6567.5764402419945,2,2,175338.0,115302.0,4202.990507965162,5031.433307243953,0,0,3618.6269697042553,LONG,7688.4502816174845,5879.136796765357,0.324405,0.441451,1.3077515539096818,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,7255426926.0,2.4e-05,1.6e-05,1e-06,1e-06,0.272787,0.344663,0.0,0.0,0.010596826844283602,0.00810308870412205,0.35102766219653125,0.3300304984486096,0.8709,0.0236,1.7,0.1556,0.0,0.6,0.1603,0.5878,0.0131,1.7,0.1556,0.0,0.6,0.2439,0.5617760984832362,0.6827852486864904,3,3
EXE,2499.449383475462,1.0823807273690536e-10,3,2,4998.898766951141,5,76.2,150.290515,250.30512,0.268608,5,0,0,0.0,0.0,2499.4493831774257,1.0823790748209614e-10,3,2,550840.0,62935.0,549.7188689417302,2.5587061235681646e-11,0,0,2499.449383475354,LONG,833.1497944918207,5.411903636845268e-11,0.0,2e-06,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,23034961273.0,2.4e-05,3e-06,0.0,0.0,0.219936,0.236396,0.0,0.0,0.00036168925339951914,2.3494303171191913e-17,0.34819685245642173,0.08387886194238933,0.8709,0.0,1.7,0.3111,0.0,0.6,0.0,0.0832,0.0,0.0,0.1556,0.0,0.6,0.0,0.717198729140689,0.5650906510005068,3,3
FAS,4.38475746808981e-07,189.85191685403458,2,5,379.51453010339714,7,43.285714,2.569189,1.292096,3.207735,7,0,2,0.0,7.179785054753926,3.5911089684843305e-07,173.0654780316471,2,5,276793.0,204081.0,1.9309181171936954e-07,41.332399836350824,0,0,-189.85191641555883,SHORT,2.192378734044905e-07,37.970383370806914,0.181002,0.088419,2.3095671303972028e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.4,0,0.0,2267262870.0,0.000122,9e-05,0.0,0.0,0.440371,0.217407,0.0,0.0,9.669715686937109e-13,0.00016747234682499304,0.42520394069841266,0.5904494997941638,2.9,0.0,0.5386,0.1556,0.0,0.6,0.0579,2.6823,0.0,1.7,0.6222,0.3,0.6,0.0,0.7035395244096613,0.4269778516668399,3,3
FDS,0.0,1.2515915106038976e-24,0,1,2.5031830212077952e-24,1,51.0,77.0,,77.0,1,0,0,0.0,0.0,0.0,1.2515915106038976e-24,0,1,0.0,92151.0,0.0,3.8657237158640864e-25,0,0,-1.2515915106038976e-24,SHORT,0.0,1.2515915106038976e-24,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,8478616187.0,0.0,1.1e-05,0.0,0.0,0.0,0.308865,0.0,0.0,0.0,1.476174275376357e-30,0.06,0.2700745531955577,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4007,0.0,1.7,0.0,0.0,0.6,0.0,0.34275825604327853,0.6064932196460682,3,3
FIG,60.64384731210678,841.5148629790394,1,2,1743.6735732701854,3,52.0,0.513325,0.698894,0.420541,3,1,1,60.64384731210678,315.77170884847357,60.64384731210678,525.7431541305658,1,2,172170.0,182741.5,9.841871038861944,54.86305617768284,0,0,-780.8710156669326,SHORT,60.64384731210678,420.7574314895197,0.0,0.375242,0.0720650935355105,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,8346091281.0,2.1e-05,2.2e-05,0.0,0.0,0.16229,0.065196,0.0,0.0,7.266137557129694e-05,0.000504137107207754,0.1652147070099666,0.19039925475109606,0.7669,0.0,0.1352,0.0,0.15,0.6,0.0,0.8018,0.0,0.0,0.1556,0.15,0.6,0.1966,0.35077335839468604,0.7536258933528838,3,3
FSLR,305.0669627241372,4988.4663706704505,1,3,10256.503859629533,4,70.25,0.973689,3.411765,0.160997,4,1,2,305.0669627241372,4962.970526234944,305.0669627241372,4570.403687684333,1,3,66294.0,145415.0,130.60305982369294,3003.1118299604345,0,1,-4683.399407946314,SHORT,305.0669627241372,1662.822123556817,0.0,0.083806,0.061154459117489485,1.0,0.0,0.3333333333333333,-0.3076923076923077,0.025641025641025605,31-90,0.6667,0,0.0,20436305697.0,3e-06,7e-06,0.0,0.0,0.428113,0.601909,0.0,0.0,0.00014927696191632147,0.0008136608192355016,0.25332330638683376,0.1456068506877357,0.0832,0.0,1.7,0.0,0.15,0.6,0.0,0.245,0.0,0.0,0.3111,0.3,0.6,0.0,0.6197726615097231,0.5258467005084594,3,3
FTNT,145.87445100087066,2.9986850917583007e-06,6,3,290.3247214664756,9,72.777778,0.483046,0.502522,0.444095,9,1,0,3.036320049943294e-09,0.0,144.45026744484707,2.898710341338149e-06,6,3,364717.0,1232841.0,12.009922562887239,7.624366932836097e-07,0,0,145.87444800218557,LONG,24.31240850014511,9.99561697252767e-07,0.009763,0.03334,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.1667,0,0.0,60555346033.0,6e-06,2e-05,0.0,0.0,0.081913,0.255589,0.0,0.0,4.014907038413407e-06,1.6506580553730959e-13,0.1734593030827259,0.16427839158712973,0.2051,0.0,0.0017,0.7778,0.15,0.6,0.0,0.7317,0.0,0.0,0.3111,0.0,0.6,0.0,0.5312416424144195,0.6063401141928225,3,3
GAP,3.620467480921842e-15,6.1337960844223495e-09,2,2,6.133799704889831e-09,4,48.5,13.801654,20.876469,6.72684,4,1,0,2.5087711799254943e-32,0.0,3.620467480921842e-15,6.133792758863636e-09,2,2,88999.5,151552.0,1.7191641162839845e-15,2.2431682204411802e-09,0,0,-6.133792463954868e-09,SHORT,1.810233740460921e-15,3.0668980422111747e-09,0.0,1e-06,5.902490775845216e-07,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,10066639074.0,9e-06,1.5e-05,0.0,0.0,0.474846,0.365706,0.0,0.0,1.7982503665363072e-21,3.0465958098491124e-15,0.2929121683999709,0.3006573426283946,0.3236,0.0,1.7,0.1556,0.15,0.6,0.0,0.551,0.0,1.7,0.1556,0.0,0.6,0.0,0.5581934139802612,0.6581527679542841,3,3
GDX,0.0,39865.685822880965,0,4,79731.37164576193,4,76.5,0.85581,,0.85581,4,0,0,0.0,0.0,0.0,21798.833812231856,0,4,0.0,339220.0,0.0,13486.472788912517,0,2,-39865.685822880965,SHORT,0.0,9966.421455720241,0.0,0.453193,0.0,1.0,0.0,0.5,-0.3076923076923077,0.1923076923076923,91+,0.0,0,0.0,52.3404,0.0,0.0,0.0,0.0,0.0,0.338298,0.0,0.0,0.0,0.0,0.06,0.1560898180952381,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.242,0.4667,0.0,0.6,0.2523,0.42387284385429236,0.5620406726445196,3,3
GEO,0.0,2.397556671421242e-09,0,2,4.795113342842484e-09,2,74.5,0.334119,,0.334119,2,0,0,0.0,0.0,0.0,2.397553231355144e-09,0,2,0.0,68570.0,0.0,1.1453504628896626e-09,0,0,-2.397556671421242e-09,SHORT,0.0,1.198778335710621e-09,0.0,1e-06,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2499126653.0,0.0,2.7e-05,0.0,0.0,0.0,0.477716,0.0,0.0,0.0,4.7967890473721455e-15,0.06,0.17278859346774317,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.9723,0.0,0.0,0.1556,0.0,0.6,0.0,0.34275825604327853,0.5885000044286873,3,3
GM,3.5942094348087347e-07,3782.2986918034735,2,10,3782.2986921628944,12,59.666667,0.731661,0.26618,0.824757,12,1,1,3.58831057569517e-07,8.172303623275064e-07,3.58831057569517e-07,3735.4852373675703,2,10,488818.0,1021262.5,1.829610420402968e-07,1983.5981304828654,0,0,-3782.2986914440526,SHORT,1.7971047174043674e-07,378.22986918034735,0.001641,0.012377,9.502711783703539e-11,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.1,0,0.0,73510665806.0,7e-06,1.4e-05,0.0,0.0,0.509044,0.524442,0.0,0.0,2.4446856761535225e-14,5.145237973745518e-05,0.11505129513218015,0.28847803404796013,0.245,0.0,0.0,0.1556,0.15,0.6,0.0,0.5139,0.0,0.2208,1.4,0.15,0.6,0.0,0.44517217262323056,0.7084943237136289,3,3
GOOG,73212.79388203175,0.0,2,0,73212.79388203175,2,62.0,0.172477,0.172477,,2,0,0,0.0,0.0,42025.77679969221,0.0,2,0,792783.0,0.0,24238.34159065664,0.0,1,0,73212.79388203175,LONG,36606.396941015875,0.0,0.425978,0.0,99.0,1.0,0.5,0.0,0.1923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,1879382770000.0,0.0,0.0,0.0,0.0,0.331067,0.0,0.0,0.0,0.00019477882592813103,0.0,0.0988396984126984,0.06,0.0,0.0,0.0,0.1556,0.0,0.6,0.2328,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4567544707208565,0.25381016901233877,3,3
GOOGL,25248.674468610483,0.0,2,0,30585.20578541991,2,76.5,0.061195,0.061195,,2,0,0,0.0,0.0,19912.143151801058,0.0,2,0,199015.0,0.0,9420.060733500999,0.0,1,0,25248.674468610483,LONG,12624.337234305242,0.0,0.211359,0.0,99.0,1.0,0.5,0.0,0.1923076923076923,-0.3076923076923077,91+,0.0,0,0.0,1989260960000.0,0.0,0.0,0.0,0.0,0.383266,0.0,0.0,0.0,6.346244906100828e-05,0.0,0.08350976984126984,0.06,0.0,0.0,0.0,0.1556,0.0,0.6,0.0795,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.29466780063439973,0.33093946391314955,2,2
HD,7545.321818855255,1.7662244375642305e-09,5,1,7546.511277776506,6,62.5,0.216783,0.220695,0.197222,6,0,0,0.0,0.0,7544.132313224063,1.7662244375642305e-09,5,1,513547.5,25000.0,6552.145907196323,4.095586273764263e-10,0,0,7545.321818853488,LONG,1509.064363771051,1.7662244375642305e-09,0.000158,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,348006406220.0,1e-06,0.0,0.0,0.0,0.868307,0.231884,0.0,0.0,4.336312024144355e-05,5.075264150303234e-17,0.12222222222222223,0.06,0.0,0.0,0.0,0.6222,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.44941964036555015,0.3104069009409817,3,3
HIMS,0.0,3681.238653631184,0,1,7362.477307262368,1,35.0,0.88862,,0.88862,1,0,1,0.0,3681.238653631184,0.0,3681.238653631184,0,1,0.0,37350.0,0.0,64.57959690444909,0,0,-3681.238653631184,SHORT,0.0,3681.238653631184,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,6327752141.0,0.0,6e-06,0.0,0.0,0.0,0.017543,0.0,0.0,0.0,0.005817608799464486,0.06,0.12228139156052596,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2051,0.0035,0.2643,0.0,0.15,0.6,0.0,0.43916692631703547,0.5181255779238723,3,3
HL,4.1811431433111,0.32142650039037973,2,4,4.502769269367165,6,46.5,6.804982,1.902176,9.256385,6,0,0,0.0,0.0,3.5863186342883524,0.32122685953129254,2,4,649194.0,893345.5,0.40966927113046847,0.13266553097915745,0,0,3.859716642920721,LONG,2.09057157165555,0.08035662509759493,0.142264,0.000621,13.008084704381897,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,13098635112.0,5e-05,6.8e-05,0.0,0.0,0.09798,0.412727,0.0,0.0,1.596022451026461e-06,6.134732696231697e-08,0.3418085257431051,0.4926580082636214,1.6789,0.0,0.9535,0.1556,0.0,0.6,0.0302,2.1599,0.0,1.7,0.4667,0.0,0.6,0.0,0.6703808229423772,0.7301230253554588,3,3
HTZ,2.3318178838921817,0.0,3,0,2.3318178838921817,3,54.0,3.120775,3.120775,,3,0,0,0.0,0.0,1.3850268296061972,0.0,3,0,159025.0,0.0,0.20220163147002654,0.0,0,0,2.3318178838921817,LONG,0.7772726279640606,0.0,0.406031,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2320839838.0,6.9e-05,0.0,0.0,0.0,0.086714,0.0,0.0,0.0,3.349100680010219e-06,0.0,0.5014809568602876,0.06,2.1851,0.0,1.7,0.3111,0.0,0.6,0.2186,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.722779016583824,0.3498356837330293,3,3
HUN,8.727467003069911e-10,1.7284220644473512e-09,3,6,4.329590829201693e-09,9,39.666667,0.595196,1.075309,0.35514,9,1,0,5.128277582468776e-10,0.0,5.128277582468776e-10,4.759890902611479e-10,3,6,181153.0,280875.0,1.54867439693594e-10,6.79468376703785e-10,0,0,-8.556753641403601e-10,SHORT,2.9091556676899704e-10,2.8807034407455856e-10,0.412398,0.724611,0.5049384165238857,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2323024809.0,7.8e-05,0.000121,0.0,0.0,0.177448,0.393115,0.0,0.0,1.2523136457342804e-15,1.2400657236138823e-15,0.408080571375648,0.47239284920634916,2.4053,0.0,0.3912,0.3111,0.15,0.6,0.2231,2.9,0.0,0.0,0.7778,0.0,0.6,0.4462,0.6624135130004466,0.6505910330226471,3,3
HUT,3.3768307982006656,9770.957341755417,3,6,19546.5635381484,9,65.333333,7.388491,4.188192,8.98864,9,1,2,0.9321878016489212,4129.124553975451,1.2720238393679364,5637.989217573336,3,6,180652.0,353572.5,0.5840452607143427,890.406129781009,0,2,-9767.580510957216,SHORT,1.1256102660668885,1628.4928902925694,0.623308,0.422985,0.0003455987658210363,1.0,0.0,0.3333333333333333,-0.3076923076923077,0.025641025641025605,91+,0.3333,0,0.0,8305457572.0,2.2e-05,4.3e-05,0.0,0.0,0.16165,0.091128,0.0,0.0,1.3552658072225095e-06,0.001960750357430842,0.3936738103066516,0.5084483367287779,0.8018,0.0,1.7,0.3111,0.15,0.6,0.3738,1.476,0.0,1.7,0.7778,0.3,0.6,0.2307,0.6864003101131532,0.8577004881708062,3,3
IBIT,100193.57683481791,91386.19962728689,5,7,259796.5978364797,12,62.5,1.567959,1.188284,1.839156,12,0,0,0.0,0.0,32679.029157790064,40765.98815664737,5,7,996678.0,812857.0,41777.762432396696,22539.797914412655,2,1,8807.377207531026,LONG,20038.71536696358,13055.171375326698,0.673841,0.553915,1.0963753525526982,1.0,0.4,0.14285714285714285,0.09230769230769231,-0.16483516483516486,31-90,0.0,0,0.0,59919175993.0,1.7e-05,1.4e-05,1e-06,0.0,0.407132,0.28668,0.0,0.0,0.003344290877649016,0.00217879688079353,0.2724346803730895,0.32821299938129345,0.6242,0.0,0.468,0.6222,0.0,0.6,0.4099,0.5139,0.0,0.9106,0.9333,0.0,0.6,0.3242,0.31311981248505705,0.3604240997066839,2,2
IGV,16539.290844689596,319239.8926429206,2,4,349281.9226365439,6,62.0,0.486614,0.264429,0.597707,6,1,1,8748.100888793591,13480.863736276804,8748.100888793591,292256.2897577101,2,4,156920.0,3551584.0,6625.250188466462,55789.37041118187,1,0,-302700.601798231,SHORT,8269.645422344798,79809.97316073015,0.471072,0.084525,0.05180834609285278,1.0,0.5,0.0,0.1923076923076923,-0.3076923076923077,31-90,0.25,0,0.0,12295525858.0,1.3e-05,0.000289,1e-06,5e-06,0.400576,0.187359,0.0,0.0,0.006725735456824085,0.0649097680590882,0.16544365744715023,0.44288997204371955,0.4765,0.0073,0.0,0.1556,0.15,0.6,0.2651,2.9,0.2458,0.0664,0.4667,0.15,0.6,0.0,0.62498141263968,0.730928861270196,3,3
