ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_concentration,bearish_concentration,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
PLTR,15420.034752065938,164630.82194056697,4,6,209605.74171859236,10,69.6,0.088285,0.09577,0.083296,10,0,0,0.0,0.0,3865.6179336646505,121246.72843603125,4,6,0.0,-149210.78718850104,SHORT,3855.0086880164845,27438.470323427828,0.250688,0.736476,0.09366432464045336,1.0,7481292179.187055,2e-06,2.2e-05,0.2751782965562323,0.35302584084224203
PPL,0.0,10.186744733217136,0,1,20.373489466434272,1,93.0,,,,1,0,0,0.0,0.0,0.0,10.186744733217136,0,1,0.0,-10.186744733217136,SHORT,0.0,10.186744733217136,0.0,1.0,0.0,0.7,388807970.74407804,0.0,0.0,0.065,0.15527380592586332
QQQ,20407.120162501367,0.0,1,0,40814.240325002735,1,56.0,0.047262,0.047262,,1,0,0,0.0,0.0,20407.120162501367,0.0,1,0,0.0,20407.120162501367,LONG,20407.120162501367,0.0,1.0,0.0,99.0,1.0,41537768904.985,0.0,0.0,0.2946256180372758,0.115
RDDT,0.0,9579.255391662835,0,2,19158.42074198282,2,61.0,0.328092,,0.328092,2,0,0,0.0,0.0,0.0,9579.165350319985,0,2,0.0,-9579.255391662835,SHORT,0.0,4789.627695831417,0.0,0.999991,0.0,1.0,692712070.70224,0.0,1.4e-05,0.115,0.30498278580856
RKLB,93397.15925892736,55807.31893473181,3,3,165613.98023572256,6,84.833333,6.859676,1.575785,12.143567,6,1,0,4103.176608407044,0.0,70545.95976390976,24517.64593048142,3,3,0.0,37589.84032419555,LONG,31132.386419642455,18602.439644910603,0.755333,0.439327,1.6735647051627387,1.0,1354917889.3688622,6.9e-05,4.1e-05,0.39231880863430524,0.32979392184436956
RVMD,109.85585589695084,10763.497607446603,2,7,10882.260062368801,9,59.333333,8.290608,18.651656,5.330308,9,0,0,0.0,0.0,106.22565758354611,10752.3391704661,2,7,0.0,-10653.641751549652,SHORT,54.92792794847542,1537.6425153495147,0.966955,0.998963,0.010206334400162668,1.0,227620338.6020096,0.0,4.7e-05,0.23985574929036244,0.35730210268164464
SBUX,94.57585740004033,37.37466760260089,3,4,161.712944469145,7,34.428571,0.10178,0.119185,0.088725,7,0,0,0.0,0.0,48.775025473907654,19.234847657687162,3,4,0.0,57.20118979743945,LONG,31.525285800013446,9.343666900650222,0.515724,0.514649,2.530480228095964,1.0,769338749.0957924,0.0,0.0,0.2180850977775715,0.20400692061391346
SCCO,0.0,0.7319816443533499,0,1,1.4639632887066998,1,59.0,4.301887,,4.301887,1,0,0,0.0,0.0,0.0,0.7319816443533499,0,1,0.0,-0.7319816443533499,SHORT,0.0,0.7319816443533499,0.0,1.0,0.0,1.0,297432821.946579,0.0,0.0,0.115,0.1826641869394457
SCHW,55.39973026125266,7009.854189184181,3,2,14130.068619392874,5,68.2,3.620274,0.254762,8.668542,5,0,1,0.0,7009.414969686187,55.29944346514126,7009.414969686187,3,2,0.0,-6954.454458922929,SHORT,18.466576753750886,3504.9270945920907,0.99819,0.999937,0.007903121629367325,1.0,909160414.8846679,0.0,8e-06,0.23615965807642492,0.31190422561821907
SHLS,0.0,5663.590218226369,0,1,11327.180436452738,1,119.0,109.6,,109.6,1,0,1,0.0,5663.590218226369,0.0,5663.590218226369,0,1,0.0,-5663.590218226369,SHORT,0.0,5663.590218226369,0.0,1.0,0.0,0.7,41367499.18826029,0.0,0.000137,0.065,0.4119615942441572
SHOO,0.0,1.5548788299571852,0,1,3.1097576599143704,1,31.0,42.372881,,42.372881,1,0,0,0.0,0.0,0.0,1.5548788299571852,0,1,0.0,-1.5548788299571852,SHORT,0.0,1.5548788299571852,0.0,1.0,0.0,1.0,52336891.16455269,0.0,0.0,0.115,0.20841825585846163
SM,0.0,3006.3811797801086,0,1,6012.762359560217,1,56.0,0.423913,,0.423913,1,0,0,0.0,0.0,0.0,3006.3811797801086,0,1,0.0,-3006.3811797801086,SHORT,0.0,3006.3811797801086,0.0,1.0,0.0,1.0,232808975.2213055,0.0,1.3e-05,0.115,0.2900591508603414
SMH,282891.9211219186,39876.658507205764,4,2,362645.23813633015,6,62.666667,8.754876,12.866619,0.53139,6,0,0,0.0,0.0,91645.600456499,22448.277910071174,4,2,0.0,243015.26261471282,LONG,70722.98028047965,19938.329253602882,0.32396,0.562943,7.094173175789031,1.0,3997509441.3496094,7.1e-05,1e-05,0.3771441548013799,0.2992876039726345
SNDK,19603.68088982015,69508.15163294748,1,7,121751.96643117984,8,82.0,0.654309,,0.654309,8,0,1,0.0,9761.461168708864,19603.68088982015,18326.65864483632,1,7,0.0,-49904.470743127335,SHORT,19603.68088982015,9929.735947563926,1.0,0.263662,0.2820342712224825,1.0,13641609783.607893,1e-06,5e-06,0.295014587342122,0.32241950782746
SOFI,4706.403310614008,0.0,1,0,9412.806621228016,1,56.0,0.235568,0.235568,,1,0,0,0.0,0.0,4706.403310614008,0.0,1,0,0.0,4706.403310614008,LONG,4706.403310614008,0.0,1.0,0.0,99.0,1.0,1290789501.7390752,4e-06,0.0,0.2807988531191491,0.115
SOXL,17773.526020188514,23174.640038413592,1,2,40948.16605860211,3,51.333333,0.699573,0.221337,0.938691,3,0,0,0.0,0.0,17773.526020188514,11799.33943540195,1,2,0.0,-5401.114018225078,SHORT,17773.526020188514,11587.320019206796,1.0,0.509149,0.7669386014508811,1.0,4550519082.19794,4e-06,5e-06,0.2965418139828424,0.28579943700869215
SOXS,4877.9620117010245,15092.042015869558,1,1,35062.04604344014,2,56.0,4.552239,1.328358,7.776119,2,1,1,4877.9620117010245,15092.042015869558,4877.9620117010245,15092.042015869558,1,1,0.0,-10214.080004168532,SHORT,4877.9620117010245,15092.042015869558,1.0,1.0,0.32321418179009564,1.0,2190147622.7168655,2e-06,7e-06,0.29975086111104077,0.3221829688324781
SPY,0.0,21950.140106912368,0,1,21950.140106912368,1,56.0,1.960248,,1.960248,1,0,1,0.0,21950.140106912368,0.0,21950.140106912368,0,1,0.0,-21950.140106912368,SHORT,0.0,21950.140106912368,0.0,1.0,0.0,1.0,58829483394.85289,0.0,0.0,0.115,0.3187777788847883
SQQQ,44096.12221347874,0.0,2,0,44096.12221347874,2,45.5,5.231884,5.231884,,2,1,0,32326.501017903196,0.0,32326.501017903196,0.0,2,0,0.0,44096.12221347874,LONG,22048.06110673937,0.0,0.733092,0.0,99.0,1.0,4803571705.837501,9e-06,0.0,0.3234301528392731,0.115
TEM,0.12401239124449723,11949.086580999126,1,3,12166.089796263517,4,52.25,0.61011,1.319239,0.373733,4,1,0,0.12401239124449723,0.0,0.12401239124449723,11732.20737812598,1,3,0.0,-11948.962568607882,SHORT,0.12401239124449723,3983.0288603330423,1.0,0.98185,1.0378399252851333e-05,1.0,246631693.9836937,0.0,4.8e-05,0.19872614382014997,0.3352386430496631
TLT,0.0,35646.88635237228,0,2,63336.47730325929,2,87.5,0.455299,,0.455299,2,0,1,0.0,7957.295401485271,0.0,27689.59095088701,0,2,0.0,-35646.88635237228,SHORT,0.0,17823.44317618614,0.0,0.776774,0.0,1.0,3867265630.974827,0.0,9e-06,0.115,0.3187975906112824
TQQQ,35479.38717293699,9139.986789220126,1,1,44619.373962157115,2,90.0,0.192802,0.277038,0.108567,2,0,0,0.0,0.0,35479.38717293699,9139.986789220126,1,1,0.0,26339.400383716868,LONG,35479.38717293699,9139.986789220126,1.0,1.0,3.881776636130597,1.0,4798698263.319898,7e-06,2e-06,0.3073798910148902,0.2964640188123969
TSLA,44791.38276204183,54359.70804583956,4,3,134883.95063525412,7,72.714286,0.237236,0.375607,0.052742,7,0,0,0.0,0.0,16836.498629588295,25213.604876209785,4,3,0.0,-9568.325283797727,SHORT,11197.845690510458,18119.902681946518,0.375887,0.463829,0.8239812974026809,1.0,22104076582.031826,2e-06,2e-06,0.29414661058373776,0.2947712307721653
TZA,0.0,3891.8831133043354,0,1,7783.766226608671,1,42.0,0.30382,,0.30382,1,0,0,0.0,0.0,0.0,3891.8831133043354,0,1,0.0,-3891.8831133043354,SHORT,0.0,3891.8831133043354,0.0,1.0,0.0,1.0,1149088685.3028767,0.0,3e-06,0.115,0.28591352522112684
U,0.0,29.107762911916705,0,1,29.107762911916705,1,30.0,0.695533,,0.695533,1,0,0,0.0,0.0,0.0,29.107762911916705,0,1,0.0,-29.107762911916705,SHORT,0.0,29.107762911916705,0.0,1.0,0.0,1.0,276265493.5714363,0.0,0.0,0.115,0.21888184754858364
ULTA,0.03658807784559152,2.868579492553518,1,3,3.267654217226778,4,35.25,17.689394,4.375,22.127525,4,1,0,0.03658807784559152,0.0,0.03658807784559152,2.401068366560222,1,3,0.0,-2.8319914147079266,SHORT,0.03658807784559152,0.956193164184506,1.0,0.837023,0.01275477215833471,1.0,457845111.9607056,0.0,0.0,0.1985554682736036,0.20176824705700386
UPRO,13.569638444033936,0.0,1,0,27.139276888067872,1,92.0,12.5,12.5,,1,1,0,13.569638444033936,0.0,13.569638444033936,0.0,1,0,0.0,13.569638444033936,LONG,13.569638444033936,0.0,1.0,0.0,99.0,0.7,482416895.05835724,0.0,0.0,0.18197758590714924,0.065
USAR,50.406047029993026,11.212322950818427,3,1,72.83069293162988,4,31.0,0.974144,1.261801,0.111173,4,2,0,0.21437146947369273,0.0,50.191675560519336,11.212322950818427,3,1,0.0,39.1937240791746,LONG,16.802015676664343,11.212322950818427,0.995747,1.0,4.495593576022863,1.0,212582988.77191713,0.0,0.0,0.2752381159871479,0.20650619759103306
UVIX,0.0,0.3119832031587816,0,2,0.6239664063175632,2,46.0,4.329672,,4.329672,2,0,0,0.0,0.0,0.0,0.16613767809909394,0,2,0.0,-0.3119832031587816,SHORT,0.0,0.1559916015793908,0.0,0.532521,0.0,1.0,623319492.1334872,0.0,0.0,0.115,0.16190151014128062
UVXY,19745.56502058733,0.4313075985770706,2,1,20031.7809348771,3,75.333333,0.865008,1.288506,0.018011,3,1,0,19460.21172149472,0.0,19460.21172149472,0.4313075985770706,2,1,0.0,19745.133712988754,LONG,9872.782510293666,0.4313075985770706,0.985548,1.0,99.0,1.0,525579883.8161316,3.8e-05,0.0,0.3509518408907259,0.17780240072625042
VIAV,0.0,13839.533888850128,0,1,27679.067777700257,1,56.0,5.050505,,5.050505,1,0,0,0.0,0.0,0.0,13839.533888850128,0,1,0.0,-13839.533888850128,SHORT,0.0,13839.533888850128,0.0,1.0,0.0,1.0,200593507.12739468,0.0,6.9e-05,0.115,0.35512889194146285
VRT,11728.427630176246,6534.597738335934,5,7,28531.791855177355,12,59.916667,0.205232,0.101377,0.279414,12,0,2,0.0,2700.5757636400776,7530.767790421499,3511.8759229776847,5,7,0.0,5193.829891840312,LONG,2345.685526035249,933.5139626194192,0.642095,0.537428,1.7948201403997892,1.0,2855395065.9758787,4e-06,2e-06,0.30261854361561463,0.313170163020823
VSAT,910.1389801895803,8.869185709116632,2,3,921.252459228949,5,73.4,10.898001,21.275862,0.52014,5,0,0,0.0,0.0,882.3060276891158,4.016764421427348,2,3,0.0,901.2697944804636,LONG,455.0694900947901,2.956395236372211,0.969419,0.45289,99.0,1.0,72277340.11804962,1.3e-05,0.0,0.27693193445390535,0.1803072449429951
VST,499.3117768307813,42.76689206896357,5,4,962.883615593784,9,49.222222,0.377727,0.266954,0.4885,9,0,2,0.0,42.118593271879064,377.51762328616985,41.926160440758984,5,4,0.0,456.54488476181774,LONG,99.86235536615627,10.691723017240893,0.756076,0.980342,11.675194354212557,1.0,700246516.2278084,1e-06,0.0,0.26843116963507946,0.2513670225111997
WULF,16207.828862963968,69.289633348699,5,1,17329.40587544686,6,58.0,0.716257,0.743034,0.582372,6,0,1,0.0,69.289633348699,15155.541483829777,69.289633348699,5,1,0.0,16138.53922961527,LONG,3241.5657725927936,69.289633348699,0.935075,1.0,99.0,1.0,457559667.9592819,3.5e-05,0.0,0.34845860013435564,0.2412635820670358
XBI,8078.03129843786,33942.88048755277,3,2,84041.82357198125,5,90.2,0.545427,0.078157,1.246332,5,0,1,0.0,31522.646086806584,2872.007867541984,31522.646086806584,3,2,0.0,-25864.84918911491,SHORT,2692.6770994792864,16971.440243776386,0.355533,0.928697,0.2379889738998481,0.7,1179823642.4667754,7e-06,2.9e-05,0.21855042755021448,0.2912265062251566
XLF,0.0,42281.76752872972,0,3,42281.76752872972,3,67.333333,0.194021,,0.194021,3,0,0,0.0,0.0,0.0,18364.539133977392,0,3,0.0,-42281.76752872972,SHORT,0.0,14093.922509576572,0.0,0.434337,0.0,1.0,3197950980.1477203,0.0,1.3e-05,0.115,0.2982979797875572
XLI,3694.6615048538783,16721.36498585712,1,3,24110.687995564876,4,68.25,49.554195,0.10819,74.277197,4,0,1,0.0,9553.52385339355,3694.6615048538783,9553.52385339355,1,3,0.0,-13026.70348100324,SHORT,3694.6615048538783,5573.78832861904,1.0,0.571336,0.22095453977464233,1.0,2496668852.120533,1e-06,7e-06,0.27526652867060186,0.33934885024464845
XLU,0.0,4309.068543226476,0,2,4309.068543226476,2,43.0,0.662192,,0.662192,2,0,2,0.0,4309.068543226476,0.0,4255.715334168034,0,2,0.0,-4309.068543226476,SHORT,0.0,2154.534271613238,0.0,0.987618,0.0,1.0,1352190484.837553,0.0,3e-06,0.115,0.3078097335351157
XOP,26.130001543486987,465.59286047264374,1,1,491.7228620161307,2,57.5,2.352796,0.265591,4.44,2,0,1,0.0,465.59286047264374,26.130001543486987,465.59286047264374,1,1,0.0,-439.46285892915677,SHORT,26.130001543486987,465.59286047264374,1.0,1.0,0.05612199791242777,1.0,1130455164.5398133,0.0,0.0,0.21618704966422447,0.26864516058239596
ZS,2.990425002394885,4971.979211181264,2,6,4976.716684389091,8,68.75,0.77132,0.259155,0.942042,8,2,4,2.990425002394885,342.3913366871665,2.2910493404238745,4629.556044469506,2,6,0.0,-4968.988786178869,SHORT,1.4952125011974424,828.663201863544,0.766128,0.931129,0.0006014556528454203,1.0,533256341.99403536,0.0,9e-06,0.22821027365337182,0.35111576870959976
