ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_concentration,bearish_concentration,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
PLTR,14128.874091325062,150845.84387450802,4,6,192054.89359639862,10,69.6,0.088285,0.09577,0.083296,10,0,0,0.0,0.0,3541.939428028759,111094.41629684094,4,6,0.0,-136716.96978318295,SHORT,3532.2185228312655,25140.97397908467,0.250688,0.736476,0.09366432464045336,1.0,7481292179.187055,2e-06,2e-05,0.27497717266794175,0.3528016722313205
PPL,0.0,9.333781411667113,0,1,18.667562823334226,1,93.0,,,,1,0,0,0.0,0.0,0.0,9.333781411667113,0,1,0.0,-9.333781411667113,SHORT,0.0,9.333781411667113,0.0,1.0,0.0,0.7,388807970.74407804,0.0,0.0,0.065,0.15445889636241178
QQQ,18698.37753147043,0.0,1,0,37396.75506294086,1,56.0,0.047262,0.047262,,1,0,0,0.0,0.0,18698.37753147043,0.0,1,0,0.0,18698.37753147043,LONG,18698.37753147043,0.0,1.0,0.0,99.0,1.0,41537768904.985,0.0,0.0,0.2944003412450158,0.115
RDDT,0.0,8777.158773868383,0,2,17554.235045795842,2,61.0,0.328092,,0.328092,2,0,0,0.0,0.0,0.0,8777.076271927459,0,2,0.0,-8777.158773868383,SHORT,0.0,4388.5793869341915,0.0,0.999991,0.0,1.0,692712070.70224,0.0,1.3e-05,0.115,0.30484316423813457
RKLB,85576.7658681848,51134.42318913105,3,3,151746.67970188733,6,84.833333,6.859676,1.575785,12.143567,6,1,0,3759.606680969781,0.0,64638.95828914556,22464.718007269705,3,3,0.0,34442.34267905375,LONG,28525.588622728264,17044.80772971035,0.755333,0.439327,1.6735647051627385,1.0,1354917889.3688622,6.3e-05,3.8e-05,0.39194685107713434,0.33002438739590606
RVMD,100.65733191391269,9862.241228575496,2,7,9971.059386209517,9,59.333333,8.290608,18.651656,5.330308,9,0,0,0.0,0.0,97.33109979308271,9852.017117301533,2,7,0.0,-9761.583896661583,SHORT,50.32866595695634,1408.8916040822137,0.966955,0.998963,0.010206334400162675,1.0,227620338.6020096,0.0,4.3e-05,0.2391634337161246,0.35686547392454976
SBUX,86.65676846838846,34.245186943662745,3,4,148.1722880706138,7,34.428571,0.10178,0.119185,0.088725,7,0,0,0.0,0.0,44.69096242663675,17.624262531890224,3,4,0.0,52.41158152472572,LONG,28.88558948946282,8.561296735915686,0.515724,0.514649,2.5304802280959593,1.0,769338749.0957924,0.0,0.0,0.21736208602044568,0.2031926805100322
SCCO,0.0,0.6706908678557902,0,1,1.3413817357115805,1,59.0,4.301887,,4.301887,1,0,0,0.0,0.0,0.0,0.6706908678557902,0,1,0.0,-0.6706908678557902,SHORT,0.0,0.6706908678557902,0.0,1.0,0.0,1.0,297432821.946579,0.0,0.0,0.115,0.18223651304226612
SCHW,50.76096300300109,6422.900390951556,3,2,12946.920265431818,5,68.2,3.620274,0.254762,8.668542,5,0,1,0.0,6422.49794847426,50.66907348796025,6422.49794847426,3,2,0.0,-6372.139427948555,SHORT,16.920321001000364,3211.450195475778,0.99819,0.999937,0.007903121629367325,1.0,909160414.8846679,0.0,7e-06,0.23541672864461644,0.3113157919235777
SHLS,0.0,5189.362695013361,0,1,10378.725390026722,1,119.0,109.6,,109.6,1,0,1,0.0,5189.362695013361,0.0,5189.362695013361,0,1,0.0,-5189.362695013361,SHORT,0.0,5189.362695013361,0.0,1.0,0.0,0.7,41367499.18826029,0.0,0.000125,0.065,0.41132430211848153
SHOO,0.0,1.4246846760697867,0,1,2.8493693521395733,1,31.0,42.372881,,42.372881,1,0,0,0.0,0.0,0.0,1.4246846760697867,0,1,0.0,-1.4246846760697867,SHORT,0.0,1.4246846760697867,0.0,1.0,0.0,1.0,52336891.16455269,0.0,0.0,0.115,0.20781216159093568
SM,0.0,2754.6488605644354,0,1,5509.297721128871,1,56.0,0.423913,,0.423913,1,0,0,0.0,0.0,0.0,2754.6488605644354,0,1,0.0,-2754.6488605644354,SHORT,0.0,2754.6488605644354,0.0,1.0,0.0,1.0,232808975.2213055,0.0,1.2e-05,0.115,0.28980145847277733
SMH,259204.6256218164,36537.67947284244,4,2,332279.9845675013,6,62.666667,8.754876,12.866619,0.53139,6,0,0,0.0,0.0,83971.86975861235,20568.623693664238,4,2,0.0,222666.94614897395,LONG,64801.1564054541,18268.83973642122,0.32396,0.562943,7.094173175789032,1.0,3997509441.3496094,6.5e-05,9e-06,0.37700115737316403,0.2990200328475853
SNDK,17962.212373203332,63688.0486025539,1,7,111557.34936634336,8,82.0,0.654309,,0.654309,8,0,1,0.0,8944.10797495566,17962.212373203332,16792.118608740162,1,7,0.0,-45725.83622935056,SHORT,17962.212373203332,9098.2926575077,1.0,0.263662,0.2820342712224825,1.0,13641609783.607893,1e-06,5e-06,0.29486666228930963,0.3225544246693937
SOFI,4312.323601589274,0.0,1,0,8624.647203178549,1,56.0,0.235568,0.235568,,1,0,0,0.0,0.0,4312.323601589274,0.0,1,0,0.0,4312.323601589274,LONG,4312.323601589274,0.0,1.0,0.0,99.0,1.0,1290789501.7390752,3e-06,0.0,0.2798175971504504,0.115
SOXL,16285.301254881348,21234.16558258132,1,2,37519.46683746266,3,51.333333,0.699573,0.221337,0.938691,3,0,0,0.0,0.0,16285.301254881348,10811.349255958401,1,2,0.0,-4948.864327699974,SHORT,16285.301254881348,10617.08279129066,1.0,0.509149,0.7669386014508809,1.0,4550519082.19794,4e-06,5e-06,0.296627797902598,0.2859505375050772
SOXS,4469.517234801092,13828.345062234064,1,1,32126.20735926922,2,56.0,4.552239,1.328358,7.776119,2,1,1,4469.517234801092,13828.345062234064,4469.517234801092,13828.345062234064,1,1,0.0,-9358.827827432971,SHORT,4469.517234801092,13828.345062234064,1.0,1.0,0.32321418179009564,1.0,2190147622.7168655,2e-06,6e-06,0.2995690802159834,0.321678122243128
SPY,0.0,20112.19629812823,0,1,20112.19629812823,1,56.0,1.960248,,1.960248,1,0,1,0.0,20112.19629812823,0.0,20112.19629812823,0,1,0.0,-20112.19629812823,SHORT,0.0,20112.19629812823,0.0,1.0,0.0,1.0,58829483394.85289,0.0,0.0,0.115,0.31864909571630873
SQQQ,40403.8362226422,0.0,2,0,40403.8362226422,2,45.5,5.231884,5.231884,,2,1,0,29619.71681898144,0.0,29619.71681898144,0.0,2,0,0.0,40403.8362226422,LONG,20201.9181113211,0.0,0.733092,0.0,99.0,1.0,4803571705.837501,8e-06,0.0,0.3229793475227542,0.115
TEM,0.11362850277771899,10948.557673429337,1,3,11147.390630370144,4,52.25,0.61011,1.319239,0.373733,4,1,0,0.11362850277771899,0.0,0.11362850277771899,10749.838344991307,1,3,0.0,-10948.44404492656,SHORT,0.11362850277771899,3649.5192244764457,1.0,0.98185,1.0378399252851354e-05,1.0,246631693.9836937,0.0,4.4e-05,0.19862501978696734,0.33497073434119473
TLT,0.0,32662.07742838996,0,2,58033.145034639114,2,87.5,0.455299,,0.455299,2,0,1,0.0,7291.009822140805,0.0,25371.067606249155,0,2,0.0,-32662.07742838996,SHORT,0.0,16331.03871419498,0.0,0.776774,0.0,1.0,3867265630.974827,0.0,8e-06,0.115,0.3184489023781924
TQQQ,32508.603402248467,8374.671303770187,1,1,40883.27470601865,2,90.0,0.192802,0.277038,0.108567,2,0,0,0.0,0.0,32508.603402248467,8374.671303770187,1,1,0.0,24133.932098478283,LONG,32508.603402248467,8374.671303770187,1.0,1.0,3.881776636130596,1.0,4798698263.319898,7e-06,2e-06,0.30776482450297715,0.2963821799082017
TSLA,41040.88075005467,49808.0246231583,4,3,123589.75748810696,7,72.714286,0.237236,0.375607,0.052742,7,0,0,0.0,0.0,15426.73366831092,23102.402453188995,4,3,0.0,-8767.143873103632,SHORT,10260.220187513667,16602.6748743861,0.375887,0.463829,0.8239812974026812,1.0,22104076582.031826,2e-06,2e-06,0.2940332158740893,0.2947611465157099
TZA,0.0,3566.0053540841736,0,1,7132.010708168347,1,42.0,0.30382,,0.30382,1,0,0,0.0,0.0,0.0,3566.0053540841736,0,1,0.0,-3566.0053540841736,SHORT,0.0,3566.0053540841736,0.0,1.0,0.0,1.0,1149088685.3028767,0.0,3e-06,0.115,0.2858116315912375
U,0.0,26.670492244351987,0,1,26.670492244351987,1,30.0,0.695533,,0.695533,1,0,0,0.0,0.0,0.0,26.670492244351987,0,1,0.0,-26.670492244351987,SHORT,0.0,26.670492244351987,0.0,1.0,0.0,1.0,276265493.5714363,0.0,0.0,0.115,0.21810208201524475
ULTA,0.033524460446154467,2.6283856763562605,1,3,2.9940448093347567,4,35.25,17.689394,4.375,22.127525,4,1,0,0.033524460446154467,0.0,0.033524460446154467,2.2000205045742764,1,3,0.0,-2.594861215910106,SHORT,0.033524460446154467,0.8761285587854202,1.0,0.837023,0.012754772158334668,1.0,457845111.9607056,0.0,0.0,0.19852310769757708,0.2012757476942878
UPRO,12.433416404257665,0.0,1,0,24.86683280851533,1,92.0,12.5,12.5,,1,1,0,12.433416404257665,0.0,12.433416404257665,0.0,1,0,0.0,12.433416404257665,LONG,12.433416404257665,0.0,1.0,0.0,99.0,0.7,482416895.05835724,0.0,0.0,0.18122949105979322,0.065
USAR,46.18541419517653,10.273485228181054,3,1,66.73238465153864,4,31.0,0.974144,1.261801,0.111173,4,2,0,0.19642157424842047,0.0,45.98899262092811,10.273485228181054,3,1,0.0,35.911928966995475,LONG,15.395138065058843,10.273485228181054,0.995747,1.0,4.495593576022864,1.0,212582988.77191713,0.0,0.0,0.2744930287860858,0.2056913251432882
UVIX,0.0,0.28586001697876495,0,2,0.5717200339575299,2,46.0,4.329672,,4.329672,2,0,0,0.0,0.0,0.0,0.1522265269455831,0,2,0.0,-0.28586001697876495,SHORT,0.0,0.14293000848938248,0.0,0.532521,0.0,1.0,623319492.1334872,0.0,0.0,0.115,0.1617636560814385
UVXY,18092.216167059767,0.39519306233150825,2,1,18354.466459030853,3,75.333333,0.865008,1.288506,0.018011,3,1,0,17830.756261213344,0.0,17830.756261213344,0.39519306233150825,2,1,0.0,18091.820973997437,LONG,9046.108083529884,0.39519306233150825,0.985548,1.0,99.0,1.0,525579883.8161316,3.4e-05,0.0,0.3499004691660223,0.17749579363581586
VIAV,0.0,12680.712783218092,0,1,25361.425566436184,1,56.0,5.050505,,5.050505,1,0,0,0.0,0.0,0.0,12680.712783218092,0,1,0.0,-12680.712783218092,SHORT,0.0,12680.712783218092,0.0,1.0,0.0,1.0,200593507.12739468,0.0,6.3e-05,0.115,0.35480321313479596
VRT,10746.37508542429,5987.438431034422,5,7,26142.748781268827,12,59.916667,0.205232,0.101377,0.279414,12,0,2,0.0,2474.4493480108813,6900.196506211906,3217.81717991653,5,7,0.0,4758.936654389868,LONG,2149.275017084858,855.3483472906318,0.642095,0.537428,1.7948201403997883,1.0,2855395065.9758787,4e-06,2e-06,0.3025379736035411,0.3128501540313656
VSAT,833.9306145197054,8.126545120781877,2,3,844.1135323009239,5,73.4,10.898001,21.275862,0.52014,5,0,0,0.0,0.0,808.4281894090092,3.6804300170113207,2,3,0.0,825.8040693989235,LONG,416.9653072598527,2.708848373593959,0.969419,0.45289,99.0,1.0,72277340.11804962,1.2e-05,0.0,0.2764863140287086,0.17958125011787196
VST,457.50306925947353,39.185906065400935,5,4,882.2588008436059,9,49.222222,0.377727,0.266954,0.4885,9,0,2,0.0,38.59189105669045,345.90706521928956,38.415571140059356,5,4,0.0,418.3171631940726,LONG,91.50061385189471,9.796476516350234,0.756076,0.980342,11.67519435421258,1.0,700246516.2278084,1e-06,0.0,0.2678594638580825,0.2505520319038983
WULF,14850.704098956812,63.48782743739835,5,1,15878.36847506804,6,58.0,0.716257,0.743034,0.582372,6,0,1,0.0,63.48782743739835,13886.527550282983,63.48782743739835,5,1,0.0,14787.216271519414,LONG,2970.1408197913624,63.48782743739835,0.935075,1.0,99.0,1.0,457559667.9592819,3.2e-05,0.0,0.34803150625338014,0.24054948052785868
XBI,7401.636180237552,31100.752522057377,3,2,77004.77740458985,5,90.2,0.545427,0.078157,1.246332,5,0,1,0.0,28883.170806487313,2631.526984357744,28883.170806487313,3,2,0.0,-23699.116341819827,SHORT,2467.212060079184,15550.376261028689,0.355533,0.928697,0.23798897389984824,0.7,1179823642.4667754,6e-06,2.6e-05,0.2177652987307747,0.29061507132758646
XLF,0.0,38741.402297557186,0,3,38741.402297557186,3,67.333333,0.194021,,0.194021,3,0,0,0.0,0.0,0.0,16826.827263435018,0,3,0.0,-38741.402297557186,SHORT,0.0,12913.800765852395,0.0,0.434337,0.0,1.0,3197950980.1477203,0.0,1.2e-05,0.115,0.29820209618106863
XLI,3385.29763722823,15321.2404718228,1,3,22091.835746279263,4,68.25,49.554195,0.10819,74.277197,4,0,1,0.0,8753.581805967315,3385.29763722823,8753.581805967315,1,3,0.0,-11935.94283459457,SHORT,3385.29763722823,5107.080157274267,1.0,0.571336,0.22095453977464227,1.0,2496668852.120533,1e-06,6e-06,0.2749812533974438,0.3387396085553874
XLU,0.0,3948.2587346296073,0,2,3948.2587346296073,2,43.0,0.662192,,0.662192,2,0,2,0.0,3948.2587346296073,0.0,3899.37293214762,0,2,0.0,-3948.2587346296073,SHORT,0.0,1974.1293673148036,0.0,0.987618,0.0,1.0,1352190484.837553,0.0,3e-06,0.115,0.30764605387778254
XOP,23.942066781956825,426.6075277525891,1,1,450.5495945345459,2,57.5,2.352796,0.265591,4.44,2,0,1,0.0,426.6075277525891,23.942066781956825,426.6075277525891,1,1,0.0,-402.66546097063224,SHORT,23.942066781956825,426.6075277525891,1.0,1.0,0.05612199791242788,1.0,1130455164.5398133,0.0,0.0,0.21545572962139728,0.2681148601799876
ZS,2.740028736493414,4555.6621232681755,2,6,4560.0029152015695,8,68.75,0.77132,0.259155,0.942042,8,2,4,2.740028736493414,313.72199633761136,2.0992136651005553,4241.910962118875,2,6,0.0,-4552.922094531682,SHORT,1.370014368246707,759.2770205446959,0.766128,0.931129,0.0006014556528454203,1.0,533256341.99403536,0.0,9e-06,0.22767132136305873,0.3512689302731758
