ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium,bearish_score_raw,checks_passed,checks_failed
CORZ,0.0,2.5496832036865932e-14,0,1,2.5496832036865932e-14,1,39.0,13.419811,,13.419811,1,0,0,0.0,0.0,0.0,2.5496832036865932e-14,0,1,0.0,617594.0,0.0,1.496469550010454e-14,0,0,-2.5496832036865932e-14,SHORT,0.0,2.5496832036865932e-14,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,6549459244.0,0.0,9.4e-05,0.0,0.0,0.0,0.586924,0.0,0.0,0.0,3.892967508763985e-20,0.12429088141583951,2.9186740626950307,0.6429,0.0,0.0,0.0,0.0,0.6,0.0,0.6187,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.5070708271351712,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,617594.0,0.0,900351.0,0.2918674062695031,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
CRCL,2646329.0483525433,7.370240056116283e-06,4,1,5292658.096712457,5,76.8,8.18182,8.857671,5.478417,5,2,0,744514.092450937,0.0,1901814.9557978008,7.370240056116283e-06,4,1,4361789.0,540000.0,1891742.180370443,4.027280018011934e-06,0,0,2646329.0483451732,LONG,661582.2620881358,7.370240056116283e-06,0.281338,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,21902253699.0,0.000199,2.5e-05,8.6e-05,0.0,0.714855,0.546425,0.0,0.0,0.30206127240610947,3.3650601245901872e-12,0.49598078506049903,2.8048308274992295,0.6643,1.0993,1.7,0.4667,0.3,0.6,0.1295,0.5048,0.0,1.7,0.0,0.0,0.6,0.0,0.7195465881365245,0.32049519762896644,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,8723578.0,540000.0,0.0,0.0,0.28048308274992295,none,none
META,0.0001632186149296164,5174.916918136952,1,1,5174.9172445741815,2,62.0,80.042857,154.0,6.085714,2,1,0,0.0001632186149296164,0.0,0.0001632186149296164,5174.916918136952,1,1,722137.5,1991545.0,0.00012806396623805534,4017.322308256356,0,0,-5174.916754918337,SHORT,0.0001632186149296164,5174.916918136952,0.0,0.0,3.154033533515695e-08,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1462871964972.0,0.0,1e-06,0.0,0.0,0.784616,0.776307,0.0,0.0,1.115740945467777e-12,3.537505018927615e-05,0.2867020039261928,2.757145479176144,0.417,0.0,1.7,0.0,0.15,0.6,0.0,0.4571,0.0,1.7,0.0,0.0,0.6,0.0,0.245,0.23,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,3113569.0,1444275.0,1991545.0,837000.0,0.0,0.2757145479176144,"momentum_aligned, room_to_target","confirmation_volume, continuation_pattern, not_extended, trend_aligned"
LRCX,0.0,2009.3244508507619,0,2,2009.3244508507619,2,33.5,48.555804,,48.555804,2,0,0,0.0,0.0,0.0,2009.3244508481707,0,2,0.0,1614983.0,0.0,463.05363078710144,0,0,-2009.3244508507619,SHORT,0.0,1004.6622254253809,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,322644963270.0,0.0,5e-06,0.0,0.0,0.0,0.230452,0.0,0.0,0.0,3.1138320438761855e-05,0.09643274173285854,2.7059764684494416,0.3643,0.0,0.0,0.0,0.0,0.6,0.0,0.2504,0.0,1.7,0.1556,0.0,0.6,0.0,0.06,0.26204209478147666,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,642744.0,0.0,0.0,1614983.0,0.0,0.0,0.27059764684494414,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
IWM,57615.06162918161,39313.6432589587,4,1,154543.76651732193,5,87.0,20.652361,23.641631,8.695279,5,0,1,0.0,39313.6432589587,23097.66651077717,39313.6432589587,4,1,1337632.5,992000.0,25492.160082256716,16913.455946550595,0,0,18301.418370222913,LONG,14403.765407295403,39313.6432589587,0.599104,0.0,1.4655233362543276,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,76037689213.0,1.8e-05,1.3e-05,0.0,0.0,0.442457,0.430218,0.0,0.0,0.0018942928903253444,0.005170283798187456,0.33750417896713325,2.6902371246202526,0.2519,0.0,1.7,0.4667,0.0,0.6,0.3565,0.2395,0.0007,1.7,0.0,0.15,0.6,0.0,0.37835003088598346,0.29272658438824595,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,2233110.0,2675265.0,992000.0,0.0,0.0,0.2690237124620253,none,none
CIEN,0.0005542552133813145,2.5342463337273896e-09,2,1,0.0011085129610089628,3,32.333333,17.44329,22.028571,8.272727,3,1,0,0.0002966521663066597,0.0,0.0002966521663066597,2.5342463337273896e-09,2,1,2399167.5,752400.0,0.00033977068808806453,1.1264582712370966e-09,0,0,0.0005542526791349808,LONG,0.00027712760669065724,2.5342463337273896e-09,0.464773,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,71537706172.0,3.4e-05,1.1e-05,0.0,0.0,0.613022,0.444494,0.0,0.0,3.8738676639191086e-11,3.5425322802973775e-16,0.3327095903771712,2.6846929220177618,0.461,0.0,1.7,0.1556,0.15,0.6,0.2606,0.3847,0.0,1.7,0.0,0.0,0.6,0.0,0.40661804466548473,0.2700745531955577,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,4798335.0,752400.0,1500000.0,0.0,0.2684692922017762,none,none
IBIT,0.0,852651.6729467586,0,1,852651.6729467586,1,100.0,5.491989,,5.491989,1,0,0,0.0,0.0,0.0,852651.6729467586,0,1,0.0,869176.0,0.0,138200.42345165744,0,1,-852651.6729467586,SHORT,0.0,852651.6729467586,0.0,0.0,0.0,0.7,0.0,1.0,-0.3076923076923077,0.6923076923076923,91+,0.0,0,0.0,60827959338.0,0.0,1.4e-05,0.0,2e-06,0.0,0.162083,0.0,0.0,0.0,0.1401743017892261,0.04301094108672872,2.6635458743898113,0.0873,0.0,0.0,0.0,0.0,0.3429,0.0,0.085,0.5357,1.7,0.0,0.0,0.3429,0.0,0.03428571428571428,0.30924859856904785,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,869176.0,0.0,0.0,0.2663545874389811,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
GEV,0.0,680602.539582937,0,1,680602.539582937,1,30.0,475.0,,475.0,1,0,0,0.0,0.0,0.0,680602.539582937,0,1,0.0,805600.0,0.0,124922.97303809019,0,1,-680602.539582937,SHORT,0.0,680602.539582937,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,8-30,0.0,0,0.0,266382131044.0,0.0,3e-06,0.0,0.0,0.0,0.183548,0.0,0.0,0.0,0.025549857151286083,0.07877971406246198,2.615066353705102,0.1878,0.0,0.0,0.0,0.0,0.6,0.0,0.2291,0.0859,1.7,0.0,0.0,0.6,0.0,0.06,0.24691563149724208,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,805600.0,0.0,0.0,0.2615066353705102,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
MO,0.0,3.1145541172898093e-13,0,1,3.1145541172898093e-13,1,101.0,4.50774,,4.50774,1,0,0,0.0,0.0,0.0,3.1145541172898093e-13,0,1,0.0,529904.0,0.0,1.4530231056638744e-13,0,0,-3.1145541172898093e-13,SHORT,0.0,3.1145541172898093e-13,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,108088211325.0,0.0,5e-06,0.0,0.0,0.0,0.466527,0.0,0.0,0.0,2.881492883553191e-20,0.08931159430955771,2.5916071275940364,0.5503,0.0,0.0,0.0,0.0,0.3429,0.0,0.5487,0.0,1.7,0.0,0.0,0.3429,0.0,0.03428571428571428,0.22077225351163543,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,529904.0,0.0,0.0,0.25916071275940367,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
BE,0.0,68621.77251801516,0,1,68621.77251801516,1,31.0,8.921569,,8.921569,1,0,0,0.0,0.0,0.0,68621.77251801516,0,1,0.0,1471680.0,0.0,37638.96084236914,0,0,-68621.77251801516,SHORT,0.0,68621.77251801516,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,61975906176.0,0.0,2.4e-05,0.0,1e-06,0.0,0.548499,0.0,0.0,0.0,0.011072330644612464,0.09138130172881848,2.5630337733038857,0.3138,0.0,0.0,0.0,0.0,0.6,0.0,0.2375,0.0256,1.7,0.0,0.0,0.6,0.0,0.06,0.3196428626997531,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,1353892.0,0.0,1471680.0,0.0,1832985.0,0.25630337733038855,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
IGV,0.0,2.5721310025955892,0,1,2.5721310025955892,1,62.0,1.676168,,1.676168,1,0,0,0.0,0.0,0.0,2.5721310025955892,0,1,0.0,3271825.0,0.0,0.41421998603769095,0,0,-2.5721310025955892,SHORT,0.0,2.5721310025955892,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12687887836.0,0.0,0.000258,0.0,0.0,0.0,0.161042,0.0,0.0,0.0,2.027233402314252e-06,0.1325230148571595,2.5343203140763553,0.7252,0.0,0.0,0.0,0.0,0.6,0.0,1.1345,0.0,0.7998,0.0,0.0,0.6,0.0,0.06,0.429979424,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,3271825.0,0.0,0.0,0.25343203140763554,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
NBIS,0.0,0.0017776632317607142,0,1,0.0017776632317607142,1,30.0,2.156105,,2.156105,1,0,0,0.0,0.0,0.0,0.0017776632317607142,0,1,0.0,546228.0,0.0,2.778893035670284e-05,0,0,-0.0017776632317607142,SHORT,0.0,0.0017776632317607142,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,31318598665.0,0.0,1.7e-05,0.0,0.0,0.0,0.015632,0.0,0.0,0.0,5.676062491733821e-10,0.09065759912771697,1.9820800489697643,0.3066,0.0,0.0,0.0,0.0,0.6,0.0,0.2559,0.0,1.1262,0.0,0.0,0.6,0.0,0.06,0.23503564329372445,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,546228.0,685500.0,560881.0,0.19820800489697643,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
TEAM,0.0,0.00017276355307239998,0,1,0.00017276355307239998,1,31.0,1.432015,,1.432015,1,0,0,0.0,0.0,0.0,0.00017276355307239998,0,1,0.0,876599.0,0.0,5.9073531615009204e-05,0,0,-0.00017276355307239998,SHORT,0.0,0.00017276355307239998,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12079656748.0,0.0,7.3e-05,0.0,0.0,0.0,0.341933,0.0,0.0,0.0,1.430202502244147e-10,0.09028085459352216,1.9418562805481265,0.3028,0.0,0.0,0.0,0.0,0.6,0.0,0.7081,0.0,0.6338,0.0,0.0,0.6,0.0,0.06,0.3518172017534354,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,876599.0,0.0,0.0,0.19418562805481265,"not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern, momentum_aligned"
NOW,1.3656633822824231e-09,0.0006080227236051375,1,1,0.0012160481785370395,2,49.5,7.014485,12.770667,1.258303,2,0,1,0.0,0.0006080227236051375,1.3656633822824231e-09,0.0006080227236051375,1,1,561750.0,255190.0,6.4479542643099e-11,0.0004709262148085397,0,0,-0.0006080213579417552,SHORT,1.3656633822824231e-09,0.0006080227236051375,0.0,0.0,2.2460729332368066e-06,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,104746440000.0,5e-06,2e-06,0.0,0.0,0.047215,0.774521,0.0,0.0,1.3037802356647377e-16,5.8047101515348633e-11,0.29054861986612923,1.7147867086230473,0.6055,0.0,1.7,0.0,0.0,0.6,0.0,0.4491,0.0,0.5156,0.0,0.15,0.6,0.0,0.24648653922592115,0.13074665778098515,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,551200.0,0.0,1123500.0,510380.0,756801.0,741000.0,0.17147867086230473,none,none
AAPL,0.0,0.597183579490365,0,1,1.19436715898073,1,91.0,1.863986,,1.863986,1,0,1,0.0,0.597183579490365,0.0,0.597183579490365,0,1,0.0,752095.5,0.0,0.16870294689515483,0,0,-0.597183579490365,SHORT,0.0,0.597183579490365,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,1.0,0,0.0,3907679033800.0,0.0,0.0,0.0,0.0,0.0,0.282498,0.0,0.0,0.0,1.5282308867359489e-09,0.05708853514045109,1.5053730920360757,0.228,0.0,0.0,0.0,0.0,0.3429,0.0,0.085,0.0,0.9275,0.0,0.15,0.3429,0.0,0.03428571428571428,0.14203676228571427,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1303930.0,698022.0,0.0,1504191.0,29927824.0,0.0,0.15053730920360758,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned"
AMZN,1.0982481057306979,0.13256918835544615,1,1,1.230817294086144,2,77.0,1.230225,1.240876,1.219573,2,0,0,0.0,0.0,1.0982481057306979,0.13256918835544615,1,1,1262404.0,3392080.0,0.31060793923878305,0.061674140333887656,0,0,0.9656789173752517,LONG,1.0982481057306979,0.13256918835544615,0.0,0.0,8.28433906365981,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,2682764074622.0,0.0,1e-06,0.0,0.0,0.282821,0.465222,0.0,0.0,4.093718549908047e-09,4.941514969933578e-10,0.13463536121653097,1.4479481676172348,0.2426,0.0,0.5038,0.0,0.0,0.6,0.0,0.3586,0.0,0.4893,0.0,0.0,0.6,0.0,0.11037956800000001,0.108930964,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,512469.0,3044947.0,1262404.0,3392080.0,2042237.0,670000.0,0.14479481676172348,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
