ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_z_shadow,bearish_score_z_shadow,bullish_zscore_tier,bearish_zscore_tier,bearish_score_raw,checks_passed,checks_failed
VFC,0.0,135.15886067565884,0,2,135.15886067565884,2,30.0,7.207143,,7.207143,2,0,1,0.0,116.96774972744322,0.0,116.96774972744322,0,2,0.0,371805.0,0.0,99.40525692007306,0,0,-135.15886067565884,SHORT,0.0,67.57943033782942,0.0,0.134591,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.5,0,0.0,8216530203.0,0.0,4.5e-05,0.0,0.0,0.0,0.73547,0.0,0.0,0.0,8.224813719196818e-05,0.06,4.165221243124736,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.535,0.0,1.7,0.1556,0.15,0.6,0.0247,0.34237864145599123,0.7918724792013837,3,3,0.4165221243124736,"confirmation_volume, room_to_target, shooting_star_at_resistance","momentum_aligned, not_extended, trend_aligned"
KWEB,73692.45350390126,30390.285739393927,6,4,114864.22828606084,10,61.1,796.197759,1326.879084,0.175773,10,3,0,56872.425032874584,0.0,33098.67447849555,19608.796696628277,6,4,842009.0,402291.5,23283.455265045952,13398.148307540238,2,0,43302.16776450733,LONG,12282.075583983542,7597.571434848482,0.550854,0.354768,2.424868727324145,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.5,0,0.0,4223436000.0,0.000199,9.5e-05,6e-06,3e-06,0.315954,0.450941,0.0,0.0,0.029080766428054176,0.017989076748998876,0.6850329555340295,4.0956879524422165,2.9,0.1005,1.7,0.7778,0.45,0.6,0.322,2.7925,0.0545,0.0,0.4667,0.0,0.6,0.182,0.5719255503989473,0.44249394834973976,2,2,0.40956879524422163,none,none
IVZ,229869.86234607137,2.0075339837136514e-08,5,4,229869.86234611153,9,98.777778,225.40083,211.828862,242.365789,9,0,2,0.0,8.800876824691094e-09,117816.30827763453,9.16144654271754e-09,5,4,4317320.0,268423.5,109374.75063579397,1.137002233566553e-08,0,0,229869.8623460513,LONG,45973.97246921428,5.0188349592841284e-09,0.487465,0.543647,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,2,0.2222,11007546407.0,0.000392,2.4e-05,1e-05,0.0,0.475812,0.566368,0.0,0.0,0.041765867496119,4.559449284803845e-15,0.5994359129757673,3.99727193726263,2.9,0.1525,1.7,0.6222,0.0,0.3429,0.2768,0.8709,0.0,1.7,0.4667,0.3,0.3429,0.3169,0.8737216235527762,0.7289273105204525,3,3,0.39972719372626303,none,none
CVNA,19905.182935193898,45919.89902680922,2,11,111744.98098881233,13,63.230769,2.935021,11.150685,1.441264,13,0,1,0.0,373.9411775178914,13993.149247188881,14868.219760652804,2,11,293400.0,843087.5,3472.6132296737505,6359.819339600132,0,3,-26014.71609161532,SHORT,9952.591467596949,4174.536275164474,0.29701,0.676214,0.433476191303747,1.0,0.0,0.2727272727272727,-0.3076923076923077,-0.034965034965035,31-90,0.0909,0,0.0,55314558423.0,5e-06,1.5e-05,0.0,0.0,0.174458,0.138498,0.0,0.0,0.0017992716115507528,0.0007546903372600524,0.27611423763861953,3.7526588192998203,0.1649,0.0,1.7,0.1556,0.0,0.6,0.1407,0.551,0.0,0.6401,1.4,0.15,0.6,0.4116,0.544218449353982,0.6618756005971423,3,3,0.375265881929982,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
SIRI,0.0,1.2848159633996907e-09,0,1,1.2848159633996907e-09,1,73.0,54.806452,,54.806452,1,0,0,0.0,0.0,0.0,1.2848159633996907e-09,0,1,0.0,269823.0,0.0,6.400321685685614e-10,0,0,-1.2848159633996907e-09,SHORT,0.0,1.2848159633996907e-09,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,8530012906.0,0.0,3.2e-05,0.0,0.0,0.0,0.498151,0.0,0.0,0.0,1.5062298000697665e-15,0.06,3.436240714508556,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.1362,0.0,1.7,0.0,0.0,0.6,0.0,0.34237864145599123,0.6661382580424814,3,3,0.3436240714508556,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
UEC,0.0,51.11188834935377,0,1,51.11188834935377,1,30.0,3.251924,,3.251924,1,0,0,0.0,0.0,0.0,51.11188834935377,0,1,0.0,218352.0,0.0,2.407328320084632,0,0,-51.11188834935377,SHORT,0.0,51.11188834935377,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,7338605122.0,0.0,3e-05,0.0,0.0,0.0,0.047099,0.0,0.0,0.0,6.964796102208613e-05,0.06,3.37143410833306,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0714,0.0,1.7,0.0,0.0,0.6,0.0,0.34237864145599123,0.7572618937049297,3,3,0.337143410833306,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned"
ALB,2670.3091671839743,148.36443136081442,2,4,2964.1814143762654,6,56.666667,2.740778,2.17699,3.022672,6,1,1,656.8706244822125,0.6670374070400045,2013.4385427017617,144.8407784244369,2,4,486498.0,267130.0,598.8183838044646,36.05698946986883,0,0,2521.94473582316,LONG,1335.1545835919871,37.091107840203605,0.24599,0.02375,17.998310934040006,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.5,0,0.0,23304287755.0,2.1e-05,1.1e-05,0.0,0.0,0.224251,0.241316,0.0,0.0,0.000572922286932166,1.5916001480133458e-05,0.2917086477083793,3.317412198622244,0.7669,0.0,1.1404,0.1556,0.15,0.6,0.1043,0.4007,0.0,1.7,0.4667,0.15,0.6,0.0,0.736468636193843,0.6895391665095735,3,3,0.3317412198622244,none,none
SAP,1.2501171143952223e-16,2.563915253521869e-06,2,7,2.5639152537718925e-06,9,53.222222,6.935699,2.095715,8.318552,9,0,0,0.0,0.0,1.2501157504473036e-16,2.49760668611995e-06,2,7,78300.0,741997.0,9.425669664366465e-17,9.107311530702725e-07,0,0,-2.5639152533968573e-06,SHORT,6.250585571976111e-17,3.6627360764598133e-07,1e-06,0.025862,4.8758129297683485e-11,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,222629536923.0,0.0,3e-06,0.0,0.0,0.753983,0.355211,0.0,0.0,2.8076173801403433e-24,1.6452156919890776e-14,0.1840641755555556,3.3165663972016715,0.0,0.0,1.0851,0.1556,0.0,0.6,0.0,0.0832,0.0,1.7,0.9333,0.0,0.6,0.0,0.46245136206544585,0.6055505387614905,3,3,0.3316566397201671,"confirmation_volume, not_extended, retest_and_confirm, room_to_target, trend_aligned",momentum_aligned
UNP,17639.623377794775,21382.308757658542,4,5,51801.61981499772,9,60.777778,24.619524,3.700412,41.354814,9,1,2,9822.005500455665,21382.30875724349,9822.005500455665,21382.308757243372,4,5,328100.0,415115.0,8671.091923284219,11080.456782175786,1,0,-3742.6853798637676,SHORT,4409.905844448694,4276.461751531709,0.443185,0.0,0.8249634582363216,1.0,0.25,0.0,-0.05769230769230771,-0.3076923076923077,91+,0.4,0,0.0,149024331264.0,2e-06,3e-06,0.0,0.0,0.464027,0.518207,0.0,0.0,0.00029591851257070533,0.00028696399542675074,0.3203619347333661,3.30545528609056,0.0418,0.0,1.7,0.4667,0.15,0.6,0.2451,0.0832,0.0,1.7,0.6222,0.3,0.6,0.0,0.6851272550972941,0.7014913556509587,3,3,0.330545528609056,none,none
ETHA,12149.807783393771,9290.60856174894,2,2,30571.134750913174,4,52.0,15.248544,16.403537,14.09355,4,0,0,0.0,0.0,8208.353041229822,5189.263663606513,2,2,175338.0,115302.0,3320.924563256861,3975.505161562846,0,0,2859.1992216448307,LONG,6074.903891696886,4645.30428087447,0.324405,0.441451,1.3077515539096818,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,7255426926.0,2.4e-05,1.6e-05,0.0,1e-06,0.272787,0.344663,0.0,0.0,0.008372910310663206,0.006402523694681438,0.3500924943340589,3.293138179552195,0.8709,0.0142,1.7,0.1556,0.0,0.6,0.1603,0.5878,0.0059,1.7,0.1556,0.0,0.6,0.2439,0.5617760984832362,0.6827852486864904,3,3,0.32931381795521947,none,none
IBIT,79166.3244922247,72207.31869601157,5,7,205274.0546453028,12,62.5,1.567959,1.188284,1.839156,12,0,0,0.0,0.0,25820.80317046286,32210.58224097486,5,7,996678.0,812857.0,33010.019222438335,17809.454578344532,2,1,6959.005796213125,LONG,15833.264898444939,10315.331242287368,0.673841,0.553915,1.0963753525526978,1.0,0.4,0.14285714285714285,0.09230769230769231,-0.16483516483516486,31-90,0.0,0,0.0,59919175993.0,1.7e-05,1.4e-05,1e-06,0.0,0.407132,0.28668,0.0,0.0,0.002642437022213831,0.0017215409042828705,0.2724346803730895,3.2821299938129345,0.6242,0.0,0.468,0.6222,0.0,0.6,0.4099,0.5139,0.0,0.9106,0.9333,0.0,0.6,0.3242,0.3139862608501164,0.3717473237172437,2,2,0.32821299938129345,none,none
