ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_score_raw,checks_passed,checks_failed
TT,0.4293991860399461,9.513655693237146e-10,5,3,0.4293991869913117,8,61.75,1.822471,1.622619,2.08894,8,0,1,0.0,3.0731901481723024e-10,0.33717586414791173,3.5195151157442793e-10,5,3,547141.0,163720.0,0.18228180964053312,2.6768539814837193e-10,0,0,0.42939918508858055,LONG,0.08587983720798922,3.171218564412382e-10,0.214773,0.630056,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,105378333290.0,5e-06,2e-06,0.0,0.0,0.424504,0.28137,0.0,0.0,8.149667443652659e-09,3.0093648906793995e-17,4.4984346606156125,0.39702017396825395,2.4309,0.0,0.7634,0.6222,0.0,0.6,0.082,1.45,0.0,1.0805,0.3111,0.15,0.6,0.3786,0.22324492487671482,0.2562022277492392,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4498434660615612,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
TSEM,0.056659101060418354,7.321842675519031e-08,4,3,0.0938939032187527,7,52.714286,106.8094,186.585831,0.440824,7,0,0,0.0,0.0,0.037234728939907584,3.82130563527615e-08,4,3,6034802.0,678417.0,0.018866374156546344,2.3241347209222678e-08,0,0,0.0566590278419916,LONG,0.014164775265104589,2.4406142251730105e-08,0.342829,0.478095,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.1429,25260669828.0,0.000239,2.7e-05,0.0,0.0,0.357831,0.317425,0.0,0.0,5.607442463542178e-09,9.661716184848472e-15,4.465096028065431,0.20438844801156747,1.525,0.0,1.7,0.4667,0.0,0.6,0.1734,0.8627,0.0,0.0,0.3111,0.0,0.6,0.2701,0.5840115952380952,0.21535093473758446,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.44650960280654306,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target"
KWEB,449.3057343266932,185.29074554172033,6,4,700.3316348424377,10,61.1,796.197759,1326.879084,0.175773,10,3,0,346.7533713066393,0.0,201.80389625666808,119.55559056769616,6,4,842009.0,402291.5,141.96012574028845,81.6890275422655,2,0,264.01498878497284,LONG,74.88428905444887,46.32268638543008,0.550854,0.354768,2.424868727324144,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.5,0,0.0,4223436000.0,0.000199,9.5e-05,0.0,0.0,0.315954,0.450941,0.0,0.0,0.00017730655573909224,0.00010968009550856241,4.434476194752232,0.1873618527109206,0.5847,0.0,1.7,0.7778,0.45,0.6,0.322,0.625,0.0,0.0,0.4667,0.0,0.6,0.182,0.674981634920635,0.40411760377008676,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4434476194752232,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned
BBIO,0.002562716990435561,0.0,1,0,0.002562716990435561,1,32.0,4.545455,4.545455,,1,1,0,0.002562716990435561,0.0,0.002562716990435561,0.0,1,0,300000.0,0.0,0.0014882045253004907,0.0,0,0,0.002562716990435561,LONG,0.002562716990435561,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,14878975349.0,2e-05,0.0,0.0,0.0,0.580714,0.0,0.0,0.0,1.722374646321192e-09,0.0,4.380246333195209,0.13623743771351862,1.9302,0.0,1.7,0.0,0.15,0.6,0.0,0.7624,0.0,0.0,0.0,0.0,0.6,0.0,0.3181672804760186,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4380246333195209,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target
PCT,0.0027790756132951263,14.296825016807402,3,1,28.596429109228097,4,61.5,1.979355,2.583168,0.167915,4,0,0,0.0,0.0,0.002779075579116644,14.296825016807402,3,1,462998.0,30920.0,0.00031194544324266165,2.5626637348766237,0,0,-14.294045941194106,SHORT,0.0009263585377650421,14.296825016807402,0.0,0.0,0.0001943841104600521,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.25,1222658046.0,0.000379,2.5e-05,0.0,0.0,0.112248,0.179247,0.0,0.0,7.576595441347482e-09,0.00011693232677427947,4.360863186783994,0.13663504654287995,2.0332,0.0,1.4166,0.3111,0.0,0.6,0.0,0.7664,0.0,0.0,0.0,0.0,0.6,0.0,0.522766535111111,0.15049519762896646,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.43608631867839937,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned
TEL,8.20365340805815e-09,0.0003283640327701476,2,4,0.0006567352242801535,6,40.5,7.314743,18.455416,1.744406,6,1,0,8.20365340805815e-09,0.0,8.20365340805815e-09,0.0003283629878565978,2,4,330498.0,466116.0,1.787638596900173e-09,0.00021540439754303716,0,0,-0.0003283558291167395,SHORT,4.101826704029075e-09,8.20910081925369e-05,0.0,3e-06,2.4983410451048537e-05,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.1667,72225911956.0,5e-06,6e-06,0.0,0.0,0.217908,0.655993,0.0,0.0,5.679162218855618e-16,1.1365866621739121e-11,4.2341020470882365,0.4091976824132664,1.6285,0.0,1.7,0.1556,0.15,0.6,0.0,2.1791,0.0,0.8462,0.4667,0.0,0.6,0.0,0.2770420947814767,0.21179630397161478,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4234102047088237,none,none
VOYA,0.13126497316213973,0.0,4,0,0.13126497316213973,4,34.75,22.785441,22.785441,,4,0,0,0.0,0.0,0.13126482692444472,0.0,4,0,1179651.0,0.0,0.12013296630885908,0.0,0,0,0.13126497316213973,LONG,0.03281624329053493,0.0,1e-06,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,6906209817.0,0.000171,0.0,0.0,0.0,0.915194,0.0,0.0,0.0,4.751700883711354e-08,0.0,4.216666666666667,0.205,1.45,0.0,1.7,0.4667,0.0,0.6,0.0,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.5666666666666667,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4216666666666667,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
PRKS,48.30489906946687,0.0,2,0,48.30489906946687,2,62.0,29.694444,29.694444,,2,0,0,0.0,0.0,26.71385717630239,0.0,2,0,117390.0,0.0,15.99024224724812,0.0,0,0,48.30489906946687,LONG,24.152449534733435,0.0,0.446974,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1753950389.0,6.7e-05,0.0,0.0,0.0,0.331027,0.0,0.0,0.0,0.00013770315104809635,0.0,4.153394126984127,0.205,1.45,0.0,1.7,0.1556,0.0,0.6,0.2478,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.48379656751328665,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4153394126984127,"confirmation_volume, not_extended, support_ema_confluence, trend_aligned","momentum_aligned, room_to_target"
ENTG,0.004196580101640854,1.8567718689239388e-17,5,1,0.004196580101640872,6,33.833333,0.242643,0.134922,0.78125,6,0,0,0.0,0.0,0.001529096002215424,1.8567718689239388e-17,5,1,749760.0,63000.0,0.003722262925432456,6.375708034164632e-18,0,0,0.004196580101640836,LONG,0.0008393160203281708,1.8567718689239388e-17,0.635633,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,22201120000.0,3.4e-05,3e-06,0.0,0.0,0.886975,0.343376,0.0,0.0,3.78051206573439e-10,8.36341530933547e-24,4.066064495723246,0.16812471081031982,2.4612,0.0,0.0,0.6222,0.0,0.6,0.3826,0.89,0.0,0.1913,0.0,0.0,0.6,0.0,0.2804889970464371,0.08744830638683378,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.40660644957232467,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none
AXSM,2.594934622437985e-25,0.004678545616419045,2,2,0.00935709123283809,4,45.5,38.159722,22.083333,54.236111,4,0,0,0.0,0.0,1.5991340671725526e-25,0.004678545616419045,2,2,138329.0,1116400.0,1.3664055973102368e-25,0.0008906459350501277,0,0,-0.004678545616419045,SHORT,1.2974673112189926e-25,0.0023392728082095226,0.383748,0.0,5.546455747553757e-23,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,9667460088.0,1.4e-05,0.000115,0.0,0.0,0.526566,0.190368,0.0,0.0,1.3420974065664978e-31,2.4197387803164653e-09,4.048672903740531,0.5270550086376622,1.3904,0.0,1.7,0.1556,0.0,0.6,0.2027,2.815,0.0,1.7,0.1556,0.0,0.6,0.0,0.3172178278892299,0.5355555555555556,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4048672903740531,none,none
EXE,12.041037052304624,5.214343018552714e-13,3,2,24.08207410461029,5,76.2,150.290515,250.30512,0.268608,5,0,0,0.0,0.0,12.041037050868841,5.214335057442184e-13,3,2,550840.0,62935.0,2.64825737742064,1.2326504966866985e-13,0,0,12.041037052304102,LONG,4.013679017434875,2.607171509276357e-13,0.0,2e-06,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,23034961273.0,2.4e-05,3e-06,0.0,0.0,0.219936,0.236396,0.0,0.0,1.742429244775607e-06,1.1318323822546662e-19,4.038240912180012,0.15013489297440372,1.4271,0.0,1.7,0.3111,0.0,0.6,0.0,0.7458,0.0,0.0,0.1556,0.0,0.6,0.0,0.34819685245642173,0.08387886194238933,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.40382409121800117,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned"
B,29.357978073202247,0.010438316985165957,11,8,29.870224599914668,19,65.105263,1.092431,0.767301,1.539485,19,2,2,28.86660818017357,0.010046027063066431,28.86660818017357,0.010046027063066431,11,8,2505590.0,793885.5,0.618791977251445,0.003591453276154203,0,0,29.34753975621708,LONG,2.6689070975638405,0.0013047896231457446,0.016737,0.037582,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.1818,0,0.0,72543105104.0,3.5e-05,1.1e-05,0.0,0.0,0.025269,0.344064,0.0,0.0,3.679063770068312e-07,1.7986404376751706e-10,4.03144149750673,0.31454127724188236,1.5497,0.0,0.1818,1.4,0.3,0.6,0.0,0.4497,0.0,0.7068,1.0889,0.3,0.6,0.0,0.3713397055051108,0.30964842208444654,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.403144149750673,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
LVS,86.25813103380206,57.93141448177336,2,4,145.92316385889114,6,77.333333,13.583303,28.266728,6.241591,6,0,4,0.0,57.93141448177336,84.5794734936195,35.42631239827486,2,4,317892.0,274281.0,63.34913821752128,11.806611488105865,0,0,28.3267165520287,LONG,43.12906551690103,14.48285362044334,0.019461,0.388478,1.4889698759373635,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,38728934074.0,8e-06,7e-06,0.0,0.0,0.721313,0.203957,0.0,0.0,1.1136135436749597e-05,3.739543565224573e-06,4.0185228732966385,0.5046589190702916,1.563,0.0,1.7,0.1556,0.0,0.6,0.0,1.4739,0.0,1.7,0.4667,0.6,0.6,0.2061,0.27399992849199256,0.3817679776718627,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4018522873296639,none,none
UNP,107.54946481170971,130.36876208024813,4,4,315.83647610616686,8,61.375,27.656392,3.700412,51.612372,8,1,2,59.885146770278496,130.36876207771755,59.885146770278496,130.36876207771684,4,4,328100.0,383265.0,52.86798225274481,67.55797282454597,1,0,-22.81929726853842,SHORT,26.887366202927428,32.59219052006203,0.443185,0.0,0.8249634582363214,1.0,0.25,0.0,-0.05769230769230771,-0.3076923076923077,91+,0.5,0,0.0,149024331264.0,2e-06,3e-06,0.0,0.0,0.464027,0.518207,0.0,0.0,1.8042265967492146e-06,2.187038199978514e-06,3.9733894158630942,0.3771427920886789,0.8116,0.0,1.7,0.4667,0.15,0.6,0.2451,0.7048,0.0,1.7,0.4667,0.3,0.6,0.0,0.3203619347333661,0.31498997305350046,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.39733894158630945,none,none
PWR,0.15880930622561695,0.02524100807764813,7,7,0.18405031503046718,14,58.357143,2.965725,3.734366,2.068976,14,0,1,0.0,8.066321141471936e-21,0.15244191947623623,0.02458099976806228,7,7,694964.0,1097449.0,0.06269868123331294,0.012859870981121988,0,0,0.13356829814796883,LONG,0.022687043746516707,0.0036058582968068755,0.040095,0.026148,6.29171805409185,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,90052941325.0,8e-06,1.2e-05,0.0,0.0,0.394805,0.509483,0.0,0.0,2.5193006927602105e-09,4.0041538274617547e-10,3.96390421002807,0.391915088273824,0.7306,0.0,1.7,0.9333,0.0,0.6,0.0,1.1689,0.0,1.0669,0.9333,0.15,0.6,0.0,0.35177770626977034,0.3189052309458883,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.39639042100280697,none,none
HUT,0.016267800832181507,47.071351060916534,3,6,94.16509786679666,9,65.333333,7.388491,4.188192,8.98864,9,1,2,0.004490792225507475,19.891957835475534,0.0061279441314177376,27.160876918778765,3,6,180652.0,353572.5,0.0028136239409280125,4.2895100301588265,0,2,-47.05508326008435,SHORT,0.005422600277393836,7.845225176819422,0.623308,0.422985,0.0003455987658210368,1.0,0.0,0.3333333333333333,-0.3076923076923077,0.025641025641025605,91+,0.3333,0,0.0,8305457572.0,2.2e-05,4.3e-05,0.0,0.0,0.16165,0.091128,0.0,0.0,6.528960301567158e-09,9.445867501951789e-06,3.919758527218324,0.4415307161757054,0.7849,0.0,1.7,0.3111,0.15,0.6,0.3738,0.8068,0.0,1.7,0.7778,0.3,0.6,0.2307,0.3936738103066516,0.5084483367287779,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3919758527218324,none,none
DEO,0.14295900498238515,0.0,2,0,0.14295900498238515,2,48.0,3.30942,3.30942,,2,0,0,0.0,0.0,0.14261735379008786,0.0,2,0,137530.0,0.0,0.07274005176823184,0.0,0,0,0.14295900498238515,LONG,0.07147950249119257,0.0,0.00239,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,199165888337.0,1e-06,0.0,0.0,0.0,0.508818,0.0,0.0,0.0,3.58894302071674e-09,0.0,3.9055555555555554,0.205,1.45,0.0,1.7,0.1556,0.0,0.6,0.0,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.24555555555555555,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.39055555555555554,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned
HUN,4.2044361550785586e-12,8.326631560384938e-12,3,6,2.0857699275848436e-11,9,39.666667,0.595196,1.075309,0.35514,9,1,0,2.4705353424339803e-12,0.0,2.4705353424339803e-12,2.2930659489322445e-12,3,6,181153.0,280875.0,7.460701512399395e-13,3.2733224980868644e-12,0,0,-4.12219540530638e-12,SHORT,1.4014787183595195e-12,1.387771926730823e-12,0.412398,0.724611,0.5049384165238828,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2323024809.0,7.8e-05,0.000121,0.0,0.0,0.177448,0.393115,0.0,0.0,6.032990749516871e-18,5.973986680444544e-18,3.8261955026888606,0.447993452288054,2.1507,0.0,0.3912,0.3111,0.15,0.6,0.2231,2.656,0.0,0.0,0.7778,0.0,0.6,0.4462,0.408080571375648,0.47239284920634916,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.38261955026888606,none,none
VICR,1.8363183121193162e-08,8.764308457967533e-10,3,1,2.059974033530401e-08,4,68.25,3.022804,3.234951,2.386364,4,0,0,0.0,0.0,1.787948759867582e-08,8.764308457967533e-10,3,1,243821.5,110500.0,5.028146420482142e-09,1.6844244142063853e-10,0,0,1.7486752275396408e-08,LONG,6.1210610403977205e-09,8.764308457967533e-10,0.026341,0.0,20.9522328079398,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,7336603189.0,3.3e-05,1.5e-05,0.0,0.0,0.270112,0.192191,0.0,0.0,8.343181282552149e-15,1.194600311913848e-15,3.7962904559706105,0.26751194499176095,1.1852,0.0,1.7,0.3111,0.0,0.6,0.0,0.7924,0.0,1.2827,0.0,0.0,0.6,0.0,0.37793878286428134,0.24337453907283907,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.37962904559706107,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
HTZ,0.011233476350751628,0.0,3,0,0.011233476350751628,3,54.0,3.120775,3.120775,,3,0,0,0.0,0.0,0.0066723333082803985,0.0,3,0,159025.0,0.0,0.0009741014771747781,0.0,0,0,0.011233476350751628,LONG,0.0037444921169172093,0.0,0.406031,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2320839838.0,6.9e-05,0.0,0.0,0.0,0.086714,0.0,0.0,0.0,1.613421165738025e-08,0.0,3.791190971941825,0.12796991997464585,0.9615,0.0,1.7,0.3111,0.0,0.6,0.2186,0.6797,0.0,0.0,0.0,0.0,0.6,0.0,0.5014809568602876,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3791190971941825,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
LCID,5.701121258407532,0.10167022261111945,3,1,5.904461703629771,4,77.5,2.595626,3.239116,0.665159,4,0,0,0.0,0.0,5.484121389007709,0.10167022261111945,3,1,438716.0,56187.5,0.43631368920613983,0.002644848122354818,0,0,5.599451035796413,LONG,1.9003737528025109,0.10167022261111945,0.038063,0.0,56.07464124686605,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,0.25,2392094974.0,0.000183,2.3e-05,0.0,0.0,0.076531,0.026014,0.0,0.0,7.944390893580427e-06,4.2502586108071246e-07,3.7696661094630683,0.151912343470677,1.1586,0.0,1.7,0.3111,0.0,0.6,0.0,0.8068,0.0,0.1123,0.0,0.0,0.6,0.0,0.5511111111111111,0.15487948982772057,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.37696661094630685,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
NPO,1.673303947654437e-17,0.0,1,0,1.673303947654437e-17,1,78.0,18.181818,18.181818,,1,0,0,0.0,0.0,1.673303947654437e-17,0.0,1,0,655500.0,0.0,8.899641154256274e-18,0.0,0,0,1.673303947654437e-17,LONG,1.673303947654437e-17,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,5984924442.0,0.00011,0.0,0.0,0.0,0.53186,0.0,0.0,0.0,2.7958647830402084e-23,0.0,3.75,0.1578720852059578,1.45,0.0,1.7,0.0,0.0,0.6,0.0,0.9787,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.375,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target"
SW,1.807293970215957e-24,0.0,1,0,1.807293970215957e-24,1,49.0,12.0,12.0,,1,0,0,0.0,0.0,1.807293970215957e-24,0.0,1,0,82500.0,0.0,8.463817648453855e-25,0.0,0,0,1.807293970215957e-24,LONG,1.807293970215957e-24,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,22144477766.0,4e-06,0.0,0.0,0.0,0.468314,0.0,0.0,0.0,8.16137544228216e-31,0.0,3.75,0.205,1.45,0.0,1.7,0.0,0.0,0.6,0.0,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.24242454626463222,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.375,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
