ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_score_raw,checks_passed,checks_failed
SMMT,3833.2974666534765,0.0,4,0,3833.2974666534765,4,97.0,125.003496,125.003496,,4,0,0,0.0,0.0,3315.7755115478444,0.0,4,0,361993.0,0.0,1348.5304631697961,0.0,1,0,3833.2974666534765,LONG,958.3243666633691,0.0,0.135007,0.0,99.0,0.7,0.25,0.0,-0.05769230769230771,-0.3076923076923077,91+,0.0,0,0.0,19500623405.0,1.9e-05,0.0,0.0,0.0,0.351794,0.0,0.0,0.0,0.0004914326823098655,0.0,4.534837255811759,0.08802205649966316,2.0003,0.0,1.7,0.4667,0.0,0.3429,0.025,0.5374,0.0,0.0,0.0,0.0,0.3429,0.0,0.3230680484385763,0.03428571428571428,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4534837255811759,none,not_extended
KWEB,43835.06106170205,18077.292419072222,6,4,68325.59130981038,10,61.1,796.197759,1326.879084,0.175773,10,3,0,33829.87138447155,0.0,19688.344570444282,11664.054590036116,6,4,842009.0,402291.5,13849.880615206623,7969.725816547478,2,0,25757.768642629828,LONG,7305.843510283675,4519.323104768056,0.550854,0.354768,2.4248687273241436,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.5,0,0.0,4223436000.0,0.000199,9.5e-05,3e-06,2e-06,0.315954,0.450941,0.0,0.0,0.017298340759238865,0.01070058384871478,4.529529233813323,0.19076633561906092,0.6281,0.0516,1.7,0.7778,0.45,0.6,0.322,0.635,0.024,0.0,0.4667,0.0,0.6,0.182,0.6801446973247665,0.4065186205648874,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.45295292338133225,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned
TSEM,5.5277619779468665,7.143319041910687e-06,4,3,9.160455045345406,7,52.714286,106.8094,186.585831,0.440824,7,0,0,0.0,0.0,3.6326859240794978,3.728133274523513e-06,4,3,6034802.0,678417.0,1.840636786896215,2.2674668855477605e-06,0,0,5.5277548346278245,LONG,1.3819404944867166,2.3811063473035624e-06,0.342829,0.478095,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.1429,25260669828.0,0.000239,2.7e-05,0.0,0.0,0.357831,0.317425,0.0,0.0,5.470719913194523e-07,9.426140967426931e-13,4.465096028065431,0.20438844801156747,1.525,0.0,1.7,0.4667,0.0,0.6,0.1734,0.8627,0.0,0.0,0.3111,0.0,0.6,0.2701,0.5840115952380952,0.21535093473758446,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.44650960280654306,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target"
TT,41.89294304937593,9.281690536578659e-08,5,3,41.892943142192834,8,61.75,1.822471,1.622619,2.08894,8,0,1,0.0,2.9982585911401556e-08,32.89547286905786,3.43370111306118e-08,5,3,547141.0,163720.0,17.783735317788064,2.6115860263265723e-08,0,0,41.892942956559025,LONG,8.378588609875186,3.0938968455262196e-08,0.214773,0.630056,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,105378333290.0,5e-06,2e-06,0.0,0.0,0.424504,0.28137,0.0,0.0,7.950959507793128e-07,2.9359895425673986e-15,4.4534065139808305,0.39702017396825395,2.3858,0.0,0.7634,0.6222,0.0,0.6,0.082,1.45,0.0,1.0805,0.3111,0.15,0.6,0.3786,0.22324492487671482,0.2562022277492392,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4453406513980831,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
BBIO,0.2500231961827653,0.0,1,0,0.2500231961827653,1,32.0,4.545455,4.545455,,1,1,0,0.2500231961827653,0.0,0.2500231961827653,0.0,1,0,300000.0,0.0,0.14519186214395208,0.0,0,0,0.2500231961827653,LONG,0.2500231961827653,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,14878975349.0,2e-05,0.0,0.0,0.0,0.580714,0.0,0.0,0.0,1.6803791277170783e-07,0.0,4.435085598130309,0.13330864229040565,1.9851,0.0,1.7,0.0,0.15,0.6,0.0,0.7331,0.0,0.0,0.0,0.0,0.6,0.0,0.3181672804760186,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4435085598130309,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target
PCT,0.2711315255889929,1394.8235015058633,3,1,2789.9181345373154,4,61.5,1.979355,2.583168,0.167915,4,0,0,0.0,0.0,0.2711315222544798,1394.8235015058633,3,1,462998.0,30920.0,0.030433948440371415,250.0180004763682,0,0,-1394.5523699802743,SHORT,0.09037717519633097,1394.8235015058633,0.0,0.0,0.00019438411046005246,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.25,1222658046.0,0.000379,2.5e-05,0.0,0.0,0.112248,0.179247,0.0,0.0,7.391860340019466e-07,0.011408124340809052,4.360863186783994,0.13708986941113271,2.0332,0.0,1.4166,0.3111,0.0,0.6,0.0,0.7439,0.027,0.0,0.0,0.0,0.6,0.0,0.522766535111111,0.15319327672510982,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.43608631867839937,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned
TEL,8.003629168235685e-07,0.03203577503526874,2,4,0.06407224848984272,6,40.5,7.314743,18.455416,1.744406,6,1,0,8.003629168235685e-07,0.0,8.003629168235685e-07,0.03203567309165716,2,4,330498.0,466116.0,1.7440517906766157e-07,0.02101523349887329,0,0,-0.03203497467235192,SHORT,4.0018145841178424e-07,0.008008943758817185,0.0,3e-06,2.4983410451048398e-05,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.1667,72225911956.0,5e-06,6e-06,0.0,0.0,0.217908,0.655993,0.0,0.0,5.540690973283586e-14,1.1088740234524462e-09,4.2484715068530186,0.4135579986025413,1.6429,0.0,1.7,0.1556,0.15,0.6,0.0,2.2227,0.0,0.8462,0.4667,0.0,0.6,0.0,0.2770420947814767,0.21179630397161478,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4248471506853018,none,none
PRKS,4712.711275458205,0.0,2,0,4712.711275458205,2,62.0,29.694444,29.694444,,2,0,0,0.0,0.0,2606.251091523705,0.0,2,0,117390.0,0.0,1560.036277636012,0.0,0,0,4712.711275458205,LONG,2356.3556377291025,0.0,0.446974,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1753950389.0,6.7e-05,0.0,1e-06,0.0,0.331027,0.0,0.0,0.0,0.0134345626450276,0.0,4.188871474779195,0.205,1.45,0.0355,1.7,0.1556,0.0,0.6,0.2478,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.4873443022927935,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.41888714747791955,"confirmation_volume, not_extended, support_ema_confluence, trend_aligned","momentum_aligned, room_to_target"
ENTG,0.40942576724826274,1.811499431982572e-15,5,1,0.40942576724826457,6,33.833333,0.242643,0.134922,0.78125,6,0,0,0.0,0.0,0.14918130685948672,1.811499431982572e-15,5,1,749760.0,63000.0,0.3631505457381999,6.220253373974976e-16,0,0,0.4094257672482609,LONG,0.08188515344965255,1.811499431982572e-15,0.635633,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,22201120000.0,3.4e-05,3e-06,0.0,0.0,0.886975,0.343376,0.0,0.0,3.68833434753078e-08,8.1594957010392815e-22,4.106898327504081,0.16399613136887892,2.5021,0.0,0.0,0.6222,0.0,0.6,0.3826,0.8487,0.0,0.1913,0.0,0.0,0.6,0.0,0.2804889970464371,0.08744830638683378,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4106898327504081,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none
AXSM,2.531664052677898e-23,0.456447174178663,2,2,0.912894348357326,4,45.5,38.159722,22.083333,54.236111,4,0,0,0.0,0.0,1.560143441868208e-23,0.456447174178663,2,2,138329.0,1116400.0,1.3330894359250355e-23,0.08689299059533455,0,0,-0.456447174178663,SHORT,1.265832026338949e-23,0.2282235870893315,0.383748,0.0,5.546455747553717e-23,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,9667460088.0,1.4e-05,0.000115,0.0,0.0,0.526566,0.190368,0.0,0.0,1.3093739356733397e-29,2.360739894572932e-07,4.0461536763587445,0.5270550086376622,1.3879,0.0,1.7,0.1556,0.0,0.6,0.2027,2.815,0.0,1.7,0.1556,0.0,0.6,0.0,0.3172178278892299,0.5355555555555556,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4046153676358744,none,none
B,2864.2161966070316,1.018380642552525,11,8,2914.1918725478977,19,65.105263,1.092431,0.767301,1.539485,19,2,2,2816.2772819233105,0.9801081448402662,2816.2772819233105,0.9801081448402662,11,8,2505590.0,793885.5,60.370438289545234,0.35038852530201625,0,0,2863.197815964479,LONG,260.3832906006392,0.12729758031906563,0.016737,0.037582,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.1818,0,0.0,72543105104.0,3.5e-05,1.1e-05,0.0,0.0,0.025269,0.344064,0.0,0.0,3.589359598370456e-05,1.754785380865183e-08,4.040997480305697,0.3166971358303071,1.5592,0.0,0.1818,1.4,0.3,0.6,0.0,0.4712,0.0,0.7068,1.0889,0.3,0.6,0.0,0.3713397055051108,0.30964842208444654,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.40409974803056975,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
EXE,1174.7448432300869,5.087205151241696e-11,3,2,2349.4896864602756,5,76.2,150.290515,250.30512,0.268608,5,0,0,0.0,0.0,1174.7448430900095,5.0871973842416436e-11,3,2,550840.0,62935.0,258.3686674293132,1.202595597204441e-11,0,0,1174.744843230036,LONG,391.581614410029,2.543602575620848e-11,0.0,2e-06,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,23034961273.0,2.4e-05,3e-06,0.0,0.0,0.219936,0.236396,0.0,0.0,0.0001699944748198965,1.1042356639871082e-17,4.038176556767775,0.14690023422827975,1.4271,0.0,1.7,0.3111,0.0,0.6,0.0,0.7134,0.0,0.0,0.1556,0.0,0.6,0.0,0.34819685245642173,0.08387886194238933,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4038176556767775,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned"
LVS,8415.495623712042,5651.891122655632,2,4,14236.521614078212,6,77.333333,13.583303,28.266728,6.241591,6,0,4,0.0,5651.891122655632,8251.722829033919,3456.253612023071,2,4,317892.0,274281.0,6180.45381978619,1151.8738711146839,0,0,2763.6045010564103,LONG,4207.747811856021,1412.972780663908,0.019461,0.388478,1.4889698759373635,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,38728934074.0,8e-06,7e-06,0.0,0.0,0.721313,0.203957,0.0,0.0,0.0010864610432645032,0.00036483647547957764,3.9914427090882616,0.5035118938320671,1.5359,0.0,1.7,0.1556,0.0,0.6,0.0,1.4624,0.0,1.7,0.4667,0.6,0.6,0.2061,0.27399992849199256,0.3817679776718627,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.39914427090882615,none,none
PWR,15.4937164245154,2.462557331926057,7,7,17.95627382738858,14,58.357143,2.965725,3.734366,2.068976,14,0,1,0.0,7.869645383217512e-19,14.872502926359534,2.3981657554524523,7,7,694964.0,1097449.0,6.116994087487156,1.2546317276538752,0,0,13.031159092589343,LONG,2.213388060645057,0.3517939045608653,0.040095,0.026148,6.291718054091837,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,90052941325.0,8e-06,1.2e-05,0.0,0.0,0.394805,0.509483,0.0,0.0,2.457874254941841e-07,3.906523200516519e-08,3.9295471658443852,0.38226874524224436,0.6962,0.0,1.7,0.9333,0.0,0.6,0.0,1.0725,0.0,1.0669,0.9333,0.15,0.6,0.0,0.35177770626977034,0.3189052309458883,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.39295471658443853,none,none
UNP,10492.71575453959,12719.006702396044,4,5,30813.564479370856,9,60.777778,24.619524,3.700412,41.354814,9,1,2,5842.500695652024,12719.006702149154,5842.500695652024,12719.006702149085,4,5,328100.0,415115.0,5157.893730715222,6591.075158225161,1,0,-2226.2909478564543,SHORT,2623.1789386348973,2543.8013404792086,0.443185,0.0,0.8249634582363213,1.0,0.25,0.0,-0.05769230769230771,-0.3076923076923077,91+,0.4,0,0.0,149024331264.0,2e-06,3e-06,0.0,0.0,0.464027,0.518207,0.0,0.0,0.00017602353363276472,0.0001706970478513879,3.917464461393652,0.38905787426831334,0.7557,0.0,1.7,0.4667,0.15,0.6,0.2451,0.6684,0.0,1.7,0.6222,0.3,0.6,0.0,0.3203619347333661,0.330545528609056,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3917464461393652,none,none
DEO,13.947333038412806,0.0,2,0,13.947333038412806,2,48.0,3.30942,3.30942,,2,0,0,0.0,0.0,13.914000944624604,0.0,2,0,137530.0,0.0,7.096647933216409,0.0,0,0,13.947333038412806,LONG,6.973666519206403,0.0,0.00239,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,199165888337.0,1e-06,0.0,0.0,0.0,0.508818,0.0,0.0,0.0,3.5014362034760505e-07,0.0,3.9055555555555554,0.205,1.45,0.0,1.7,0.1556,0.0,0.6,0.0,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.24555555555555555,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.39055555555555554,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned
HUT,1.5871153834412959,4592.364152895047,3,6,9186.913274226948,9,65.333333,7.388491,4.188192,8.98864,9,1,2,0.43812962172746917,1940.6945421285482,0.5978530534134693,2649.863127182681,3,6,180652.0,353572.5,0.2745021214564959,418.49217521910634,0,2,-4590.777037511605,SHORT,0.5290384611470986,765.3940254825078,0.623308,0.422985,0.00034559876582103606,1.0,0.0,0.3333333333333333,-0.3076923076923077,0.025641025641025605,91+,0.3333,0,0.0,8305457572.0,2.2e-05,4.3e-05,0.0,0.0,0.16165,0.091128,0.0,0.0,6.369768992988827e-07,0.0009215555179799645,3.88142564324131,0.4300208817749863,0.7465,0.0,1.7,0.3111,0.15,0.6,0.3738,0.6917,0.0,1.7,0.7778,0.3,0.6,0.2307,0.3936738103066516,0.5084483367287779,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.388142564324131,none,none
PONY,46539.53072584484,7.643051421903795e-23,1,1,46539.53072584484,2,55.5,32.627119,,32.627119,2,0,1,0.0,7.643051421903795e-23,46539.53072584484,7.643051421903795e-23,1,1,1125000.0,25414.0,17091.714315661215,2.3196391052678223e-23,0,0,46539.53072584484,LONG,46539.53072584484,7.643051421903795e-23,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.5,4094919945.0,0.000275,6e-06,4e-06,0.0,0.367252,0.303496,0.0,0.0,0.11365186951376369,1.8664715121564592e-28,3.8507667017141016,0.320115736578129,2.815,0.4358,0.0,0.0,0.0,0.6,0.0,0.7512,0.0,1.7,0.0,0.15,0.6,0.0,0.39357721708930354,0.2655100293049481,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3850766701714102,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned"
HUN,4.10192217698005e-10,8.123608825841867e-10,3,6,2.0349139828663784e-09,9,39.666667,0.595196,1.075309,0.35514,9,1,0,2.4102979178081004e-10,0.0,2.4102979178081004e-10,2.237155642818213e-10,3,6,181153.0,280875.0,7.27879217587212e-11,3.193511246708254e-10,0,0,-4.0216866488618177e-10,SHORT,1.3673073923266832e-10,1.353934804306978e-10,0.412398,0.724611,0.504938416523885,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2323024809.0,7.8e-05,0.000121,0.0,0.0,0.177448,0.393115,0.0,0.0,5.885892337565144e-16,5.828326925573432e-16,3.822150451330054,0.4406063776039777,2.1467,0.0,0.3912,0.3111,0.15,0.6,0.2231,2.5821,0.0,0.0,0.7778,0.0,0.6,0.4462,0.408080571375648,0.47239284920634916,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3822150451330054,none,none
VICR,1.7915445806873194e-06,8.550614137928024e-08,3,1,2.0097470529870687e-06,4,68.25,3.022804,3.234951,2.386364,4,0,0,0.0,0.0,1.7443543911461308e-06,8.550614137928024e-08,3,1,243821.5,110500.0,4.905548461323526e-07,1.6433542109407126e-08,0,0,1.7060384393080393e-06,LONG,5.971815268957731e-07,8.550614137928024e-08,0.026341,0.0,20.952232807940096,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,7336603189.0,3.3e-05,1.5e-05,0.0,0.0,0.270112,0.192191,0.0,0.0,8.139755027110449e-13,1.165473164849399e-13,3.7558273766174106,0.269343321692066,1.1447,0.0,1.7,0.3111,0.0,0.6,0.0,0.8107,0.0,1.2827,0.0,0.0,0.6,0.0,0.37793878286428134,0.24337453907283907,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.37558273766174105,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
NPO,1.6325048873488605e-15,0.0,1,0,1.6325048873488605e-15,1,78.0,18.181818,18.181818,,1,0,0,0.0,0.0,1.6325048873488605e-15,0.0,1,0,655500.0,0.0,8.682647106845183e-16,0.0,0,0,1.6325048873488605e-15,LONG,1.6325048873488605e-15,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,5984924442.0,0.00011,0.0,0.0,0.0,0.53186,0.0,0.0,0.0,2.7276950664448512e-21,0.0,3.75,0.1578720852059578,1.45,0.0,1.7,0.0,0.0,0.6,0.0,0.9787,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.375,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target"
SW,1.7632279200616467e-22,0.0,1,0,1.7632279200616467e-22,1,49.0,12.0,12.0,,1,0,0,0.0,0.0,1.7632279200616467e-22,0.0,1,0,82500.0,0.0,8.257449996516668e-23,0.0,0,0,1.7632279200616467e-22,LONG,1.7632279200616467e-22,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,22144477766.0,4e-06,0.0,0.0,0.0,0.468314,0.0,0.0,0.0,7.962382038057617e-29,0.0,3.75,0.205,1.45,0.0,1.7,0.0,0.0,0.6,0.0,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.24242454626463222,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.375,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none
LCID,556.2114600138873,9.919126500786556,3,1,576.0497130154604,4,77.5,2.595626,3.239116,0.665159,4,0,0,0.0,0.0,535.0405694625412,9.919126500786556,3,1,438716.0,56187.5,42.56753419154251,0.2580360544832329,0,0,546.2923335131007,LONG,185.4038200046291,9.919126500786556,0.038063,0.0,56.07464124686599,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,0.25,2392094974.0,0.000183,2.3e-05,0.0,0.0,0.076531,0.026014,0.0,0.0,0.0007750688079687805,4.1466273741631785e-05,3.725811363805691,0.14806603632342552,1.1147,0.0,1.7,0.3111,0.0,0.6,0.0,0.7684,0.0,0.1123,0.0,0.0,0.6,0.0,0.5511111111111111,0.15487948982772057,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3725811363805691,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
