ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score,bullish_score_raw,checks_passed,checks_failed
BE,176432.7600647803,100997.88834728985,6,4,343946.1684571551,10,63.4,0.582011,0.870471,0.149321,10,2,0,96387.91444387253,0.0,61956.333967856815,74099.69316721996,6,4,1.5139427284279494,2127405.5,412433.5,75434.87171749046,LONG,29405.460010796716,25249.47208682246,0.648839,0.266324,1.7468955336779044,1.0,37458797667.0,5.7e-05,1.1e-05,5.021624263434539,0.2678763947874725,0.5021624263434539,none,trend_aligned
RKLB,485290.2615200314,276896.0594211736,3,4,1042342.9712701868,7,90.714286,2.07347,3.71333,0.843575,7,1,1,125533.62755454278,33357.474239959156,356496.0430576803,152860.5462576083,3,4,1.6254912229324683,644477.5,353171.0,208394.2020988578,LONG,161763.42050667712,69224.0148552934,0.265396,0.44795,1.7526080455405801,0.7,37417352907.0,1.7e-05,9e-06,4.951724953873551,0.33172724484518895,0.49517249538735514,none,trend_aligned
BABA,81825.75164246728,181525.84512689814,7,10,411919.0020767341,17,80.588235,4.934296,11.207471,0.543073,17,1,2,746.0113811967841,37822.5480502464,40285.121088763335,59729.18837915998,7,10,35.98166712199026,1012335.0,572497.0,-99700.09348443086,SHORT,11689.39309178104,18152.584512689813,0.507672,0.67096,0.45076639960147746,1.0,289606737455.0,3e-06,2e-06,4.933244626514788,0.4243988758928514,0.4933244626514788,none,trend_aligned
FIG,99814.22202174923,0.0,4,0,99814.22202174923,4,49.75,1.992437,1.992437,,4,0,0,0.0,0.0,86714.83429995578,0.0,4,0,14.09993831377286,372439.0,0.0,99814.22202174923,LONG,24953.555505437307,0.0,0.131238,0.0,99.0,1.0,9770926104.0,3.8e-05,0.0,4.913608991908827,0.18,0.4913608991908827,none,trend_aligned
GEV,112015.44392693721,100448.03575093797,10,12,285096.23466921237,22,72.136364,1.551037,1.474757,1.620383,22,4,2,102532.88323536362,23641.599366878483,65615.2472620132,40362.14899620724,10,12,31.898803687082914,1343127.5,1826692.0,11567.40817599924,LONG,11201.54439269372,8370.669645911497,0.41423,0.598179,1.115158132157813,1.0,235331565608.0,6e-06,8e-06,4.8140784835532715,0.4732793923279047,0.4814078483553272,none,none
MSFT,1883500.3126623647,609359.4468930834,8,6,2800468.0198038383,14,66.785714,0.396279,0.427314,0.354899,14,4,2,1238915.4128528351,209159.66474451887,426474.2847552112,230422.20211327565,8,6,1.7888216538478887,2288033.0,826582.5,1274140.8657692813,LONG,235437.53908279559,101559.9078155139,0.773574,0.621862,3.090951198452231,1.0,2717557472944.0,1e-06,0.0,4.68961366904837,0.3789010006876551,0.46896136690483703,none,trend_aligned
OKLO,1031.3231465682152,43.27974817914392,1,1,1074.6028947473592,2,30.5,12.886364,19.375,6.397727,2,0,0,0.0,0.0,1031.3231465682152,43.27974817914392,1,1,23.82923168358913,325063.0,186370.0,988.0433983890713,LONG,1031.3231465682152,43.27974817914392,0.0,0.0,23.82923168358913,1.0,8992598906.0,3.6e-05,2.1e-05,4.388757833933558,0.39611199569824707,0.4388757833933558,none,trend_aligned
IGV,563306.1821895922,0.0,3,0,563306.1821895922,3,49.0,0.13384,0.13384,,3,1,0,74094.13288142894,0.0,288599.90501717286,0.0,3,0,0.0,567259.0,0.0,563306.1821895922,LONG,187768.7273965307,0.0,0.487668,0.0,99.0,1.0,9788215199.0,5.8e-05,0.0,4.280339318753759,0.05,0.42803393187537586,none,trend_aligned
CRWD,122973.23027450795,62213.821980953406,5,3,185367.2483444833,8,66.5,0.473287,0.728534,0.047877,8,2,0,44393.57564620138,0.0,64592.23168215795,48782.91079995706,5,3,152.995025909115,1954025.0,215805.0,60759.408293554545,LONG,24594.64605490159,20737.940660317803,0.474746,0.215883,1.9766223382346753,1.0,99573964016.0,2e-05,2e-06,4.266645949046412,0.27638999483480053,0.4266645949046412,none,trend_aligned
AAPL,1213646.3485743261,1329196.7921657015,10,14,3401808.010918659,24,74.291667,0.437236,0.254525,0.567744,24,2,3,64409.81370335692,312068.40744061524,310633.7058144429,483213.9896964803,10,14,1.2802555629763006,1960931.5,2062487.0,-115550.44359137537,SHORT,121364.63485743261,94942.62801183583,0.744049,0.636462,0.9130674673062478,1.0,3712713494600.0,1e-06,1e-06,4.261685277432673,0.4250641542986811,0.42616852774326736,none,none
OKTA,90555.22934044317,4.809460417417104,4,5,90564.84826127799,9,52.555556,0.415356,0.454512,0.384031,9,0,0,0.0,0.0,90548.52279049771,1.7978893079038902,4,5,12152.39187005116,669077.0,386870.0,90550.41988002576,LONG,22638.807335110792,0.9618920834834208,7.4e-05,0.626177,99.0,1.0,13431132594.0,5e-05,2.9e-05,4.261363622240288,0.36045671090237963,0.4261363622240288,none,trend_aligned
COUR,41.769227324800596,105698.55020476111,1,3,211438.86963684703,4,49.75,0.531104,0.172394,0.650674,4,1,3,41.769227324800596,105698.55020476111,41.769227324800596,45119.535249581066,1,3,2.61771092352003,118355.0,118432.5,-105656.78097743631,SHORT,41.769227324800596,35232.850068253705,0.0,0.57313,0.0003951731338214621,1.0,982288000.0,0.00012,0.000121,4.259341400192013,0.5998291599908928,0.4259341400192013,none,none
APLD,149882.34616873553,0.0,1,0,149882.34616873553,1,49.0,17.423077,17.423077,,1,0,0,0.0,0.0,149882.34616873553,0.0,1,0,0.0,192369.0,0.0,149882.34616873553,LONG,149882.34616873553,0.0,0.0,0.0,99.0,1.0,7189549438.0,2.7e-05,0.0,4.220911801437206,0.05,0.4220911801437206,none,trend_aligned
DOW,46177.534537761174,29811.74254465197,5,6,99204.06412409875,11,64.181818,93.198789,2.41006,168.856062,11,0,0,0.0,0.0,44678.51566790359,22445.011962785375,5,6,54.04947692451586,421678.0,1698618.0,16365.791993109204,LONG,9235.506907552235,4968.623757441995,0.032462,0.247108,1.5489713312999585,1.0,28321069822.0,1.5e-05,6e-05,4.203874449791265,0.5755201873586966,0.42038744497912645,none,none
ARM,138476.26905678943,176867.6281028798,6,13,491917.86432155216,19,56.105263,6.765794,1.860088,9.029965,19,0,9,0.0,96768.97926228505,88732.88148921797,62342.31501512354,6,13,103.48308297511898,551284.0,750457.0,-38391.359046090365,SHORT,23079.378176131573,13605.202161759984,0.35922,0.64752,0.7829373330898122,1.0,163548326642.0,3e-06,5e-06,4.161535900133835,0.6440221130701412,0.4161535900133835,none,none
LUV,5631.046140865659,0.0,2,0,5631.046140865659,2,85.0,0.826493,0.826493,,2,0,0,0.0,0.0,4852.762902195654,0.0,2,0,6.235214458027459,1428640.0,0.0,5631.046140865659,LONG,2815.5230704328296,0.0,0.138213,0.0,99.0,1.0,19421800145.0,7.4e-05,0.0,4.146926982112284,0.18,0.4146926982112284,none,trend_aligned
GOOG,861297.2078645158,224004.2591353227,8,8,2092735.4009825666,16,84.0,0.305536,0.289496,0.321576,16,1,1,839441.1459679405,14334.139611157392,839441.1459679405,68746.53477589072,8,8,51.632146875886775,1775796.5,1885600.0,637292.9487291931,LONG,107662.15098306448,28000.532391915338,0.025376,0.693102,3.8450037119347784,1.0,1879382770000.0,1e-06,1e-06,4.106489488893303,0.3982479934962482,0.41064894888933023,none,none
SLV,190227.1937739037,582880.5707529425,2,3,1467803.8196079044,5,55.4,0.722115,1.399744,0.270362,5,0,0,0.0,0.0,111815.48432811582,364371.3735917318,2,3,3.873093769022192,198560.0,637619.5,-392653.37697903876,SHORT,95113.59688695185,194293.52358431416,0.4122,0.374878,0.326357067500424,1.0,33322736224.0,6e-06,1.9e-05,4.0707525313352075,0.4351367500003707,0.4070752531335207,none,none
AMAT,189129.6613678864,737450.0233538297,7,11,1143183.5561549198,18,77.333333,0.7503,1.069048,0.527175,18,2,2,135197.27041069433,301514.0647762966,133410.68656981472,196757.7084599718,7,11,20.764702691941196,634692.0,1257829.0,-548320.3619859433,SHORT,27018.5230525552,67040.91121398452,0.294607,0.733192,0.25646437775911723,1.0,268676620473.0,2e-06,5e-06,4.052471113415504,0.4916241147357157,0.4052471113415504,none,none
HOOD,279943.46586338937,267641.3527771534,8,6,688820.067934881,14,86.428571,1.094825,0.334976,2.107957,14,0,1,0.0,10360.388367487723,195387.10361229634,126500.75150708537,8,6,144.71527627467918,595253.5,1715568.0,12302.113086235942,LONG,34992.93323292367,44606.89212952557,0.302048,0.52735,1.0459649189431466,1.0,55580344909.0,1.1e-05,3.1e-05,4.0142742986209505,0.5703240536661335,0.40142742986209506,none,none
META,724453.4105023347,534341.2114399255,6,4,1737878.1879639733,10,64.1,0.190089,0.275081,0.062602,10,3,1,389766.35461494897,146132.88411340435,218338.85351344215,196519.76995502718,6,4,1.2825331596639133,968882.0,662260.0,190112.19906240923,LONG,120742.23508372245,133585.30285998137,0.698616,0.63222,1.3557880152086734,1.0,1197567304140.0,1e-06,1e-06,3.81979597454937,0.329680827451022,0.38197959745493704,none,none
TSM,5385098.220303585,138338.04838698736,3,2,6287224.593488651,5,76.4,0.089047,0.141523,0.010334,5,0,1,0.0,93341.1138224845,4748390.686790769,93341.1138224845,3,2,30.763367483423266,6425710.0,178037.5,5246760.1719165975,LONG,1795032.740101195,69169.02419349368,0.118235,0.325268,38.927094050360544,1.0,890560819860.0,7e-06,0.0,3.7908618354306722,0.32874774880671476,0.3790861835430672,none,trend_aligned
UNG,22.95032166126143,2789.110281549688,1,1,5601.170884760637,2,114.0,0.254747,0.190256,0.319238,2,0,0,0.0,0.0,22.95032166126143,2789.110281549688,1,1,243.05631291063906,66669.0,35000.0,-2766.1599598884263,SHORT,22.95032166126143,2789.110281549688,0.0,0.0,0.008228545788626813,0.7,822871397.0,8.1e-05,4.3e-05,3.720444981102251,0.2858129818543105,0.3720444981102251,none,trend_aligned
HYG,59636.07258081311,60789.95256585386,2,1,180062.09772748008,3,72.666667,0.050646,0.065865,0.020208,3,0,0,0.0,0.0,31185.920949341016,60789.95256585386,2,1,1.8869132648026696,712500.0,700000.0,-1153.8799850407522,SHORT,29818.036290406555,60789.95256585386,0.477063,0.0,0.9810185740186135,1.0,16735326168.0,4.3e-05,4.2e-05,3.7188175560182417,0.35801279963114163,0.3718817556018242,none,none
ADBE,189538.5904620597,169033.03383585456,6,4,527377.9957401849,10,80.3,0.348591,0.426235,0.232125,10,0,1,0.0,1274.3746723244221,104132.84691400701,64883.16834709689,6,4,17.586028743999933,635007.0,237563.5,20505.556626205158,LONG,31589.765077009954,42258.25845896364,0.450598,0.616151,1.1213109423695122,1.0,97363696000.0,7e-06,2e-06,3.677810444238785,0.3597595987565917,0.3677810444238785,none,trend_aligned
GS,198061.69451859719,435147.13184945023,5,4,830193.5667771173,9,80.0,0.330692,0.342031,0.316517,9,1,1,238.16604455365595,2017.5954741532187,84555.09666403507,430351.0096856122,5,4,84.77997561838696,428017.5,764222.5,-237085.43733085305,SHORT,39612.338903719436,108786.78296236256,0.573087,0.011022,0.4551602895250645,1.0,244120823754.0,2e-06,3e-06,3.6738763852352987,0.36491345548003545,0.36738763852352985,none,none
GOOGL,336260.08094320295,178165.58298951978,5,7,801062.7693450068,12,84.833333,0.304661,0.199691,0.379639,12,0,1,0.0,4830.511269043179,178906.92280115766,105177.40097444518,5,7,12.353354222874922,1032237.0,651785.0,158094.49795368317,LONG,67252.01618864058,25452.22614135997,0.467951,0.409665,1.8873458908333758,1.0,1635516240000.0,1e-06,0.0,3.652964750747536,0.36078904766900693,0.3652964750747536,none,trend_aligned
C,81490.26570154568,40835.753777192804,5,6,227827.14329287125,11,72.090909,0.739174,1.453871,0.143592,11,1,2,75968.09289939447,14596.439468159633,75968.09289939447,16792.20577690144,5,6,150.74031539161683,539692.0,620134.5,40654.511924352875,LONG,16298.053140309135,6805.958962865468,0.067765,0.588787,1.9955616870983008,1.0,196640949802.0,3e-06,3e-06,3.582851859637404,0.3262925858064839,0.3582851859637404,none,none
SHEL,1.0338477202579635,94534.16857123817,2,4,189070.4038036358,6,74.166667,9.727225,4.222328,12.479674,6,1,1,1.0328134391834791,94065.84189912578,1.0328134391834791,94065.84189912578,2,4,15356.154216091672,310040.5,845033.0,-94533.13472351791,SHORT,0.5169238601289817,23633.542142809543,0.001,0.004954,1.0936233278223483e-05,1.0,262190208154.0,1e-06,3e-06,3.5583333333333336,0.4528307634866133,0.35583333333333333,none,none
NVDA,1522339.8681626967,1052576.4257155757,5,5,4112681.6523347558,10,64.7,0.343766,0.41898,0.268552,10,2,1,937470.8575347064,455299.1492120654,578861.6718525777,455299.1492120654,5,5,0.8139800010268524,1673857.0,1138728.0,469763.442447121,LONG,304467.97363253933,210515.28514311515,0.619755,0.567443,1.446298654397243,1.0,4161132000000.0,0.0,0.0,3.50731157187354,0.33449458575878266,0.35073115718735404,none,none
GLD,522177.5059606521,318955.96291497356,4,3,1105268.3402679022,7,77.142857,0.210091,0.184821,0.260632,7,0,0,0.0,0.0,233674.30038192953,157506.2192069791,4,3,2.1962895927210844,573525.0,354354.5,203221.54304567853,LONG,130544.37649016302,106318.65430499119,0.5525,0.506182,1.6371460849592356,1.0,409.401097,0.0,0.0,3.50146269051054,0.32515719318954195,0.350146269051054,none,trend_aligned
XLV,2132.539858230398,288.6973315098724,2,1,4553.777047970668,3,69.0,54.354865,81.519314,0.025966,3,0,1,0.0,288.6973315098724,2120.888568978848,288.6973315098724,2,1,194.41944885477042,77670.0,88200.0,1843.8425267205255,LONG,1066.269929115199,288.6973315098724,0.005464,0.0,7.386766781242218,1.0,145.742962,0.0,0.0,3.433333333333333,0.1925,0.3433333333333333,none,none
LITE,155148.7834904627,44304.62715315084,4,3,347735.64434414933,7,52.714286,3.353269,0.778935,6.785714,7,0,0,0.0,0.0,138100.52347630297,34122.91692891799,4,3,5.382070461731719,358210.0,877930.0,110844.15633731186,LONG,38787.19587261567,14768.20905105028,0.109883,0.229811,3.501864104490695,1.0,49180320000.0,7e-06,1.8e-05,3.4186020981422685,0.4669002436509975,0.3418602098142268,none,none
UBER,179123.46586969725,1841.459025182332,4,1,360066.9267753896,5,74.2,0.582315,0.113649,2.456979,5,0,0,0.0,0.0,135527.24655997448,1841.459025182332,4,1,16774.396392277486,444590.0,610375.0,177282.00684451492,LONG,44780.86646742431,1841.459025182332,0.243386,0.0,97.27257757036507,1.0,145200082601.0,3e-06,4e-06,3.265613167442063,0.3081295557453726,0.3265613167442063,none,none
YPF,3382.159449902162,19037.81202078295,1,4,41457.783491468064,5,101.4,7.377871,27.272727,2.404157,5,0,0,0.0,0.0,3382.159449902162,19010.01436243105,1,4,1070.7105323399592,62392.0,144060.0,-15655.652570880786,SHORT,3382.159449902162,4759.453005195737,0.0,0.00146,0.17765484007353213,0.7,17179902798.0,4e-06,8e-06,3.192822443168012,0.3373418597235294,0.3192822443168012,none,none
ASTS,197257.9435125877,50459.87598554186,1,1,298177.6954836714,2,66.0,0.094019,0.148219,0.039819,2,0,1,0.0,50459.87598554186,197257.9435125877,50459.87598554186,1,1,1.9546019452079857,259050.0,69225.0,146798.06752704585,LONG,197257.9435125877,50459.87598554186,0.0,0.0,3.9092038904159714,1.0,25711090247.0,1e-05,3e-06,3.153734876626091,0.24837406392450784,0.3153734876626091,none,trend_aligned
MU,393483.86200011196,279282.6637795544,4,6,1071186.6987037363,10,75.2,0.386029,0.284286,0.453858,10,1,0,109176.78120733291,0.0,179086.26940304274,87158.1355185534,4,6,1.3827343732055142,478790.5,305955.0,114201.19822055753,LONG,98370.96550002799,46547.11062992574,0.54487,0.687921,1.4089090123785832,1.0,400864345768.0,1e-06,1e-06,3.153404642124537,0.3092967543053053,0.3153404642124537,none,trend_aligned
KOD,3282.444040307871,0.0,1,0,3282.444040307871,1,84.0,5.578947,5.578947,,1,0,0,0.0,0.0,3282.444040307871,0.0,1,0,0.0,75000.0,0.0,3282.444040307871,LONG,3282.444040307871,0.0,0.0,0.0,99.0,1.0,2109205497.0,3.6e-05,0.0,3.088757833933558,0.05,0.3088757833933558,none,not_extended
COHR,82558.61717214822,8328.358613880637,3,1,127292.55603729507,4,56.25,1.578643,0.341877,4.052174,4,0,0,0.0,0.0,50231.95860776166,8328.358613880637,3,1,5.088760041420566,181320.0,186945.0,74230.25855826758,LONG,27519.539057382743,8328.358613880637,0.39156,0.0,9.912951759131762,1.0,45612459773.0,4e-06,4e-06,3.0754884228976866,0.36145595810818004,0.30754884228976864,none,none
WULF,19454.538145433253,7650.238934458308,1,2,30022.293323101214,3,72.666667,0.354077,0.04584,0.508196,3,1,0,19454.538145433253,0.0,19454.538145433253,4732.722691248653,1,2,0.5432025730278583,366805.0,112274.0,11804.299210974945,LONG,19454.538145433253,3825.119467229154,0.0,0.381363,2.542997455648851,1.0,6509445719.0,5.6e-05,1.7e-05,3.003631444705878,0.16127200734221758,0.30036314447058776,"ema_pullback, not_extended","confirmation_volume, momentum_aligned, room_to_target, trend_aligned"
