ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_concentration,bearish_concentration,flow_imbalance_ratio,dte_score,bullish_score,bearish_score,bearish_score_raw
WFC,0.0,72500.06171432967,0,1,72500.06171432967,1,90.0,0.24,,0.24,1,0,0,0.0,0.0,0.0,72500.06171432967,0,1,-72500.06171432967,SHORT,0.0,72500.06171432967,0.0,1.0,0.0,1.0,0.05,5.441762052135854,0.5421257616614291
PLTR,0.0,48985.07915311261,0,1,48985.07915311261,1,56.0,0.11,,0.11,1,0,0,0.0,0.0,0.0,48985.07915311261,0,1,-48985.07915311261,SHORT,0.0,48985.07915311261,0.0,1.0,0.0,1.0,0.05,5.239752533174404,0.5280610924000554
QCOM,0.0,40612.22229493847,0,1,40612.22229493847,1,56.0,0.12,,0.12,1,0,0,0.0,0.0,0.0,40612.22229493847,0,1,-40612.22229493847,SHORT,0.0,40612.22229493847,0.0,1.0,0.0,1.0,0.05,5.145964029585954,0.5215311808876061
TLT,0.0,37361.2526466455,0,1,37361.2526466455,1,119.0,0.14,,0.14,1,0,1,0.0,37361.2526466455,0.0,37361.2526466455,0,1,-37361.2526466455,SHORT,0.0,37361.2526466455,0.0,1.0,0.0,0.7,0.0,5.104819010658595,0.5186665085397811
HIMS,0.0,41328.813196419935,0,1,41328.813196419935,1,119.0,0.63,,0.63,1,0,0,0.0,0.0,0.0,41328.813196419935,0,1,-41328.813196419935,SHORT,0.0,41328.813196419935,0.0,1.0,0.0,0.7,0.0,4.456329207487019,0.4735161876644458
CRM,2511.7308911530768,526.826911020054,1,3,3038.5578021731308,4,44.0,6.82,0.93,8.79,4,0,0,0.0,0.0,2511.7308911530768,223.6341701341815,1,3,1984.9039801330227,LONG,2511.7308911530768,175.608970340018,1.0,0.42,4.7676586723518115,1.0,0.42306264055825993,4.128902272806583,0.45071948200809214
ALAB,0.0,613.1568351843991,0,2,613.1568351843991,2,44.0,1.65,,1.65,2,0,0,0.0,0.0,0.0,477.54592914946807,0,2,-613.1568351843991,SHORT,0.0,306.57841759219957,0.0,0.78,0.0,1.0,0.05,3.5392895730494955,0.40966840848926633
U,0.0,136.66735106098872,0,1,136.66735106098872,1,30.0,0.7,,0.7,1,0,0,0.0,0.0,0.0,136.66735106098872,0,1,-136.66735106098872,SHORT,0.0,136.66735106098872,0.0,1.0,0.0,1.0,0.05,2.3111155592457093,0.32415827318291673
HPQ,0.0,1.2036469810402848,0,1,1.2036469810402848,1,32.0,1.0,,1.0,1,0,0,0.0,0.0,0.0,1.2036469810402848,0,1,-1.2036469810402848,SHORT,0.0,1.2036469810402848,0.0,1.0,0.0,1.0,0.05,0.24533956182689218,0.18033110938810187
RDDT,0.0,0.42276391526828766,0,1,0.42276391526828766,1,32.0,0.34,,0.34,1,0,0,0.0,0.0,0.0,0.42276391526828766,0,1,-0.42276391526828766,SHORT,0.0,0.42276391526828766,0.0,1.0,0.0,1.0,0.05,0.0,0.1632496381209776
