ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bearish_score_raw,checks_passed,checks_failed
TEL,1.048794157461207e-06,0.041979623219022606,2,4,0.0839601616454735,6,40.5,7.314743,18.455416,1.744406,6,1,0,1.048794157461207e-06,0.0,1.048794157461207e-06,0.04197948963229343,2,4,330498.0,466116.0,2.285402396741237e-07,0.02753832498733809,0,0,-0.04197857442486515,SHORT,5.243970787306035e-07,0.010494905804755652,0.0,3e-06,2.4983410451048486e-05,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,0.1667,72225911956.0,5e-06,6e-06,0.0,0.0,0.217908,0.655993,0.0,0.0,7.26051169904322e-14,1.4530665685674062e-09,0.4248471506853018,4.135579986025412,1.6429,0.0,1.7,0.1556,0.15,0.6,0.0,2.2227,0.0,0.8462,0.4667,0.0,0.6,0.0,0.2770420947814767,0.21179630397161478,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4135579986025413,none,none
SPXS,1.3447365734093435e-05,1565.6045402011962,1,4,3130.226333559247,5,36.8,7.959772,9.609756,7.409777,5,1,4,1.3447365734093435e-05,1565.6045402011962,1.3447365734093435e-05,1564.6217799063618,1,4,69628.0,226838.5,4.924286005325052e-06,278.93038736629615,0,0,-1565.6045267538304,SHORT,1.3447365734093435e-05,391.40113505029905,0.0,0.000628,8.589248043676031e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,435516020.0,0.00016,0.000521,0.0,1e-06,0.36619,0.177979,0.0,0.0,3.0876856686221173e-10,0.008987066309301298,0.30674177796086954,4.118296846821808,0.6174,0.0,1.7,0.0,0.15,0.6,0.0,0.7348,0.0168,1.7,0.4667,0.6,0.6,0.0,0.5349999999999999,0.6283473971321609,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.4118296846821808,"confirmation_volume, momentum_aligned, pullback_to_resistance, room_to_target, trend_aligned",not_extended
SMG,2.1780035376076878e-14,23358.37579827713,2,1,46716.75159655426,3,72.0,4.832929,6.750887,0.997015,3,0,0,0.0,0.0,1.1149577478876054e-14,23358.37579827713,2,1,537740.0,400000.0,1.0481536249283512e-14,11629.498082823688,0,0,-23358.37579827713,SHORT,1.0890017688038439e-14,23358.37579827713,0.488083,0.0,9.324293591373477e-19,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3832945288.0,0.00014,0.000104,0.0,3e-06,0.481245,0.497873,0.0,0.0,2.841161788072577e-20,0.06094106240286394,0.5547752229233764,3.9829074601769987,2.815,0.0,1.7,0.1556,0.0,0.6,0.2772,2.815,0.2299,0.338,0.0,0.0,0.6,0.0,0.5632757698412698,0.40679129293559324,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.39829074601769987,none,none
TT,54.896438834791724,1.216271094213197e-07,5,3,54.896438956418834,8,61.75,1.822471,1.622619,2.08894,8,0,1,0.0,3.9289127804990976e-08,43.106169747238326,4.499515894788112e-08,5,3,547141.0,163720.0,23.303775458707506,3.422217732162154e-08,0,0,54.89643871316461,LONG,10.979287766958345,4.054236980710657e-08,0.214773,0.630056,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,105378333290.0,5e-06,2e-06,0.0,0.0,0.424504,0.28137,0.0,0.0,1.041892334427369e-06,3.8473155288511176e-15,0.4453406513980831,3.9702017396825395,2.3858,0.0,0.7634,0.6222,0.0,0.6,0.082,1.45,0.0,1.0805,0.3111,0.15,0.6,0.3786,0.22324492487671482,0.2562022277492392,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.39702017396825395,none,none
FAS,2.7005242317603495e-07,116.92772191886515,2,5,233.73885381529533,7,43.285714,2.569189,1.292096,3.207735,7,0,2,0.0,4.421951193492256,2.2117247895374843e-07,106.58913759927019,2,5,276793.0,204081.0,1.1892313777843459e-07,25.456173603029235,0,0,-116.92772164881272,SHORT,1.3502621158801748e-07,23.38554438377303,0.181002,0.088419,2.3095671303971982e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.4,0,0.0,2267262870.0,0.000122,9e-05,0.0,0.0,0.440371,0.217407,0.0,0.0,5.95547227340328e-13,0.00010314438918047924,0.20757883321216772,3.9610377658165223,0.7237,0.0,0.5386,0.1556,0.0,0.6,0.0579,0.7388,0.0,1.7,0.6222,0.3,0.6,0.0,0.42520394069841266,0.5904494997941638,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.39610377658165224,none,none
XLK,4468.971082048333,9789.261844155304,3,3,14506.246054338279,6,72.5,17.449378,3.732106,31.16665,6,0,1,0.0,2631.782834056737,3978.1659675228293,5988.110356770428,3,3,192389.0,469330.0,2551.3972528560043,1996.5807916720692,0,0,-5320.290762106971,SHORT,1489.6570273494444,3263.0872813851015,0.109825,0.388298,0.4565176775526278,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,152.071217,0.0,0.0,0.0,0.0,0.555008,0.203956,0.0,0.0,0.0,0.0,0.35968498203135457,3.9457591060278316,0.9787,0.0,1.7,0.3111,0.0,0.6,0.007,0.9787,0.0,1.7,0.3111,0.15,0.6,0.2059,0.2618128968253968,0.29670382539682544,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.3945759106027832,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
MLM,9.350781953389674e-06,6.322047364258721e-05,1,2,8.192203754936656e-05,3,35.0,,,,3,0,2,0.0,6.322047364258721e-05,9.350781953389674e-06,4.469574823694451e-05,1,2,31900.0,215649.0,2.8948346594377604e-06,1.9658559471393388e-05,0,0,-5.386969168919753e-05,SHORT,9.350781953389674e-06,3.1610236821293604e-05,0.0,0.293018,0.14790749601551081,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,37515298853.0,1e-06,6e-06,0.0,0.0,0.309582,0.310952,0.0,0.0,2.4925249802833213e-12,8.425958952147815e-12,0.17298055609840857,3.9270508110104148,1.1298,0.0,0.0,0.0,0.0,0.6,0.0,2.7336,0.0,0.0,0.1556,0.3,0.6,0.1379,0.06,0.13985258486050367,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.39270508110104146,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target",trend_aligned
VRSN,1.3454086932298978e-06,1.5518139682483723,1,2,1.5518153136570654,3,49.0,4.113591,0.798611,7.428571,3,0,0,0.0,0.0,1.3454086932298978e-06,1.5518139682483723,1,2,131970.0,162850.0,8.927591003815623e-07,1.3325805741192749,0,0,-1.5518126228396791,SHORT,1.3454086932298978e-06,0.7759069841241861,0.0,0.0,8.669909671895422e-07,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,25130385000.0,5e-06,6e-06,0.0,0.0,0.66356,0.858724,0.0,0.0,5.353713018045277e-13,3.087525257269979e-07,0.22074102579844687,3.9232987147126703,1.4044,0.0,0.2031,0.0,0.0,0.6,0.0,1.4677,0.0,1.7,0.1556,0.0,0.6,0.0,0.09679208722592114,0.2660655848605037,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.392329871471267,none,none
CVNA,15515.5821136316,35793.389406154194,2,11,87102.36092594,13,63.230769,2.935021,11.150685,1.441264,13,0,1,0.0,291.47760481963223,10907.30273014426,11589.397863410371,2,11,293400.0,843087.5,2706.813390728663,4957.316871324045,0,3,-20277.807292522593,SHORT,7757.7910568158,3253.9444914685632,0.29701,0.676214,0.4334761913037468,1.0,0.0,0.2727272727272727,-0.3076923076923077,-0.034965034965035,31-90,0.0909,0,0.0,55314558423.0,5e-06,1.5e-05,0.0,0.0,0.174458,0.138498,0.0,0.0,0.0014024863034231656,0.00058826185804198,0.31258306795719526,3.9010394712805323,0.5296,0.0,1.7,0.1556,0.0,0.6,0.1407,0.6994,0.0,0.6401,1.4,0.15,0.6,0.4116,0.27611423763861953,0.375265881929982,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.39010394712805324,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
UNP,13749.636256183676,16666.963995688784,4,5,40378.040657826,9,60.777778,24.619524,3.700412,41.354814,9,1,2,7656.002628009847,16666.963995365262,7656.002628009847,16666.96399536517,4,5,328100.0,415115.0,6758.894866155301,8636.933286175803,1,0,-2917.327739505108,SHORT,3437.409064045919,3333.392799137757,0.443185,0.0,0.8249634582363213,1.0,0.25,0.0,-0.05769230769230771,-0.3076923076923077,91+,0.4,0,0.0,149024331264.0,2e-06,3e-06,0.0,0.0,0.464027,0.518207,0.0,0.0,0.00023066092864771663,0.00022368111105511862,0.3917464461393652,3.8905787426831333,0.7557,0.0,1.7,0.4667,0.15,0.6,0.2451,0.6684,0.0,1.7,0.6222,0.3,0.6,0.0,0.3203619347333661,0.330545528609056,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.38905787426831334,none,none
VST,88.26531302414969,120.21628057954128,8,6,294.05675118709,14,50.5,23.296563,39.015133,4.958231,14,4,2,5.936758800819319,0.021976737763640373,81.80656831436477,120.08770130358496,8,6,666295.0,1254437.0,3.188969461147527,84.43165602998519,0,0,-31.950967555391586,SHORT,11.033164128018711,20.03604676325688,0.073174,0.00107,0.734220960743739,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,55078542686.0,1.2e-05,2.3e-05,0.0,0.0,0.027934,0.702267,0.0,0.0,2.0031692179871616e-06,3.637722747582734e-06,0.4583773953120539,3.886946716039908,0.5949,0.0,1.7,1.0889,0.6,0.6,0.0,0.5092,0.0,1.7,0.7778,0.3,0.6,0.0,0.44277041850144383,0.42142645560549835,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3886946716039908,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
PWR,20.3029387316986,3.2269307933298896,7,7,23.529869617997473,14,58.357143,2.965725,3.734366,2.068976,14,0,1,0.0,1.0312369458553298e-18,19.488901657132924,3.142552184856554,7,7,694964.0,1097449.0,8.015698285526014,1.6440672076001586,0,0,17.07600793836871,LONG,2.9004198188140857,0.4609901133328414,0.040095,0.026148,6.291718054091849,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,90052941325.0,8e-06,1.2e-05,0.0,0.0,0.394805,0.509483,0.0,0.0,3.2207940974926127e-07,5.119101125960267e-08,0.39295471658443853,3.8226874524224437,0.6962,0.0,1.7,0.9333,0.0,0.6,0.0,1.0725,0.0,1.0669,0.9333,0.15,0.6,0.0,0.35177770626977034,0.3189052309458883,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.38226874524224436,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
MT,6.1506213746032485e-24,7.2594211655367855e-09,1,2,7.259421165536798e-09,3,58.333333,15.36143,0.362069,22.861111,3,0,0,0.0,0.0,6.1506213746032485e-24,7.2594211655367855e-09,1,2,25915.0,205630.0,3.899442583665051e-24,4.4577593135374504e-09,0,0,-7.25942116553678e-09,SHORT,6.1506213746032485e-24,3.6297105827683927e-09,0.0,0.0,8.472605782679439e-16,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,47235468327.0,1e-06,4e-06,0.0,0.0,0.633992,0.614065,0.0,0.0,1.3021192744452005e-30,7.684290452337136e-16,0.12953604212678704,3.796582278393881,0.6954,0.0,0.0,0.0,0.0,0.6,0.0,1.341,0.0,1.7,0.1556,0.0,0.6,0.0,0.06,0.25798010182018777,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.37965822783938813,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned
HAYW,3.1764810999871202,8.777565328445663e-08,1,1,3.1764811877627737,2,34.0,1545.0,,1545.0,2,0,0,0.0,0.0,3.1764810999871202,8.777565328445663e-08,1,1,160000.0,115875.0,1.4820317672785701,3.5466896846300346e-08,0,0,3.176481012211467,LONG,3.1764810999871202,8.777565328445663e-08,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3316760953.0,4.8e-05,3.5e-05,0.0,0.0,0.466564,0.404063,0.0,0.0,9.577057692728814e-06,2.646426876349464e-13,0.205,3.75,1.45,0.0,0.0,0.0,0.0,0.6,0.0,1.45,0.0,1.7,0.0,0.0,0.6,0.0,0.22218840815086524,0.3531632375051108,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.375,none,none
CM,0.0,7.945993629939435e-25,0,1,1.589198725987887e-24,1,51.0,25.103448,,25.103448,1,0,0,0.0,0.0,0.0,7.945993629939435e-25,0,1,0.0,65082.0,0.0,3.597598526724018e-25,0,0,-7.945993629939435e-25,SHORT,0.0,7.945993629939435e-25,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,101241473937.0,0.0,1e-06,0.0,0.0,0.0,0.452756,0.0,0.0,0.0,7.848555854574011e-32,0.205,3.75,1.45,0.0,0.0,0.0,0.0,0.6,0.0,1.45,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.23,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.375,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
RMD,0.0,1.495654440389861e-30,0,1,1.495654440389861e-30,1,56.0,330.0,,330.0,1,0,0,0.0,0.0,0.0,1.495654440389861e-30,0,1,0.0,172260.0,0.0,2.484191062866638e-31,0,0,-1.495654440389861e-30,SHORT,0.0,1.495654440389861e-30,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,33232156836.0,0.0,5e-06,0.0,0.0,0.0,0.166094,0.0,0.0,0.0,4.5006240424625e-37,0.205,3.75,1.45,0.0,0.0,0.0,0.0,0.6,0.0,1.45,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.24648653922592115,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.375,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none
LION,0.0,955.5111204960799,0,2,1911.0222409921598,2,63.0,0.163182,,0.163182,2,0,2,0.0,955.5111204960799,0.0,865.6448931762895,0,2,0.0,360047.5,0.0,262.3149202525023,0,0,-955.5111204960799,SHORT,0.0,477.75556024803996,0.0,0.09405,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,3612831163.0,0.0,0.0001,0.0,0.0,0.0,0.274528,0.0,0.0,0.0,0.0013223855162147248,0.1402232196078752,3.7402912132466586,0.8022,0.0,0.0,0.0,0.0,0.6,0.0,2.6847,0.0,0.0,0.1556,0.3,0.6,0.0,0.06,0.3955555555555555,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.37402912132466587,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned"
UBS,1.5838832131136658,3.206175062282252e-05,6,3,1.5839552184036017,9,40.333333,0.716461,0.449664,1.250054,9,0,0,0.0,0.0,1.5838551364365137,1.9933553191147147e-05,6,3,426870.0,632620.5,1.4498119712113655,2.706400892158559e-05,0,0,1.5838511513630429,LONG,0.2639805355189443,1.0687250207607508e-05,1.8e-05,0.378276,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,146160784170.0,3e-06,4e-06,0.0,0.0,0.915351,0.844121,0.0,0.0,1.8060968748765593e-08,7.311981984974258e-13,0.322385255411671,3.695991509205267,1.8461,0.0,0.0,0.7778,0.0,0.6,0.0,2.0761,0.0,0.51,0.3111,0.0,0.6,0.1988,0.14610108416461157,0.17441618651860047,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3695991509205267,none,none
CRS,2.4491349050553784e-05,1.870287454189493e-08,5,1,2.4528754799637573e-05,6,81.666667,15.755556,6.7,33.866667,6,0,0,0.0,0.0,2.4478987935756537e-05,1.870287454189493e-08,5,1,600357.0,337725.0,5.0669493444503555e-06,8.53349521269923e-09,0,0,2.4472646176011887e-05,LONG,4.898269810110757e-06,1.870287454189493e-08,0.000505,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,22199692770.0,2.7e-05,1.5e-05,0.0,0.0,0.206887,0.456267,0.0,0.0,2.206458377987164e-12,8.42483485499828e-15,0.45933467130813876,3.6200299619323424,1.6711,0.0,1.7,0.6222,0.0,0.6,0.0,1.32,0.0,1.7,0.0,0.0,0.6,0.0,0.3894552601344099,0.28510178707283906,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3620029961932342,none,none
INTC,0.0,54873.83779865899,0,5,98688.67104411029,5,68.6,7.037452,,7.037452,5,0,0,0.0,0.0,0.0,30589.04114087624,0,5,0.0,854014.5,0.0,8617.569687587378,0,2,-54873.83779865899,SHORT,0.0,10974.767559731798,0.0,0.442557,0.0,1.0,0.0,0.4,-0.3076923076923077,0.09230769230769231,91+,0.0,0,0.0,342157500000.0,0.0,2e-06,0.0,0.0,0.0,0.155384,0.0,0.0,0.0,0.0003207519215487545,0.11669690253834819,3.612415344402726,0.567,0.0,0.0,0.0,0.0,0.6,0.0,0.4455,0.0,1.7,0.6222,0.0,0.6,0.2447,0.06,0.32087263314606457,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.36124153444027257,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned"
THC,0.0,1.0971313067114814e-08,0,1,2.194262613422963e-08,1,38.0,3.47651,,3.47651,1,0,0,0.0,0.0,0.0,1.0971313067114814e-08,0,1,0.0,167500.0,0.0,3.1844157499024878e-09,0,0,-1.0971313067114814e-08,SHORT,0.0,1.0971313067114814e-08,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,17100404320.0,0.0,1e-05,0.0,0.0,0.0,0.290249,0.0,0.0,0.0,6.415820855348532e-15,0.1454501030711981,3.559834744456233,0.8545,0.0,0.0,0.0,0.0,0.6,0.0,1.2598,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.2662331240351296,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3559834744456233,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target"
ODFL,215.95694522678212,1663.8315282297806,2,1,3543.620001686343,3,73.666667,6.399335,0.813288,17.571429,3,0,1,0.0,1663.8315282297806,215.95694522046898,1663.8315282297806,2,1,157770.0,35056.0,80.55016095084984,418.28085002432846,0,0,-1447.8745830029984,SHORT,107.97847261339106,1663.8315282297806,0.0,0.0,0.12979495914261685,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,1.0,0,0.0,45386762793.0,3e-06,1e-06,0.0,0.0,0.372992,0.251396,0.0,0.0,2.3790741169591542e-05,0.00036658960142590155,0.2688949014479952,3.540841820063221,1.7204,0.0,0.213,0.1556,0.0,0.6,0.0,1.0908,0.0,1.7,0.0,0.15,0.6,0.0,0.10518244594238933,0.245,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3540841820063221,none,none
WMG,0.0,6881.9492272524985,0,1,13763.898454504997,1,91.0,26.410256,,26.410256,1,0,0,0.0,0.0,0.0,6881.9492272524985,0,1,0.0,136475.0,0.0,4470.507987739964,0,0,-6881.9492272524985,SHORT,0.0,6881.9492272524985,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,4445717114.0,0.0,3.1e-05,0.0,1e-06,0.0,0.649599,0.0,0.0,0.0,0.015479953066695504,0.17928571428571427,3.5368932997443348,1.45,0.0,0.0,0.0,0.0,0.3429,0.0,1.45,0.044,1.7,0.0,0.0,0.3429,0.0,0.03428571428571428,0.319085438909566,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3536893299744335,none,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, room_to_target, trend_aligned"
