ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bearish_score_raw,checks_passed,checks_failed
SPXS,6.85446814003758e-08,7.9802889673029105,1,4,15.955568621213695,5,36.8,7.959772,9.609756,7.409777,5,1,4,6.85446814003758e-08,7.9802889673029105,6.85446814003758e-08,7.975279585344065,1,4,69628.0,226838.5,2.510035214581676e-08,1.4217799168228802,0,0,-7.980288898758229,SHORT,6.85446814003758e-08,1.9950722418257276,0.0,0.000628,8.589248043676014e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,435516020.0,0.00016,0.000521,0.0,0.0,0.36619,0.177979,0.0,0.0,1.573872791186322e-12,4.580938817877991e-05,0.31018208624057697,4.16249889177803,0.6518,0.0,1.7,0.0,0.15,0.6,0.0,0.7958,0.0,1.7,0.4667,0.6,0.6,0.0,0.5349999999999999,0.6266666666666667,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.41624988917780303,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target"
CSCO,55164.020316635,39582.93603890105,11,9,134339.25467579026,20,54.8,4.332654,0.480004,9.041447,20,3,1,55152.444503143044,4.750732747625865e-13,55152.44450310729,39582.804222576444,11,9,879856.5,374233.5,9118.472163353632,14682.083386025599,1,1,15581.08427773395,LONG,5014.9109378759085,4398.104004322338,0.00021,3e-06,1.3936313431227354,1.0,0.09090909090909091,0.1111111111111111,-0.2167832167832168,-0.1965811965811966,31-90,0.2727,0,0.0,340678274873.0,3e-06,1e-06,0.0,0.0,0.165308,0.37092,0.0,0.0,0.00014720371998318342,0.0001290984582436872,0.2897999285363184,4.060211072896149,0.448,0.0,0.0,1.4,0.45,0.6,0.0,0.3658,0.0,1.7,1.2444,0.15,0.6,0.0,0.25332330638683376,0.36944444444444446,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.40602110728961494,none,none
XLK,22.77949488871752,49.89838512023764,3,3,73.94206670449503,6,72.5,17.449378,3.732106,31.16665,6,0,1,0.0,13.4148739197327,20.277734999824776,30.522938448419573,3,3,192389.0,469330.0,13.005127939624629,10.17708575504125,0,0,-27.118890231520123,SHORT,7.593164962905839,16.632795040079213,0.109825,0.388298,0.4565176775526284,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,154.345534,0.0,0.0,0.0,0.0,0.555008,0.203956,0.0,0.0,0.0,0.0,0.35968498203135457,3.9457591060278316,0.9787,0.0,1.7,0.3111,0.0,0.6,0.007,0.9787,0.0,1.7,0.3111,0.15,0.6,0.2059,0.2618128968253968,0.29670382539682544,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.3945759106027832,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned"
POET,130404.3124144336,42987.23372941785,4,2,216363.11615012176,6,75.166667,7.41928,8.281961,5.693918,6,1,0,71345.75881534928,0.0,71345.75881534928,42940.20986049411,4,2,281457.5,166457.5,15558.16477382944,9446.500744762008,2,1,87417.07868501576,LONG,32601.0781036084,21493.616864708925,0.452888,0.001094,3.0335590616335195,1.0,0.5,0.5,0.1923076923076923,0.1923076923076923,31-90,0.25,0,0.0,960430765.0,0.000293,0.000173,1.6e-05,1e-05,0.119373,0.219642,0.0,0.0,0.33944225124450694,0.22379142409821623,0.5256628505458483,3.8377256766353423,0.8685,1.2194,1.7,0.4667,0.15,0.6,0.2521,0.5461,0.8361,1.7,0.1556,0.0,0.6,0.0,0.7288153094301558,0.6191663759548414,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.38377256766353424,none,none
VST,128426.8119086587,0.612773298087023,9,6,190798.49536548206,15,52.266667,4.571389,4.281257,4.958231,15,4,2,0.030261186361677465,0.00011202108413019199,66055.72751271933,0.6121178964507924,9,6,763086.5,1254437.0,49505.862201677366,0.4303698640402615,2,0,128426.19913536061,LONG,14269.645767628745,0.10212888301450383,0.485655,0.00107,99.0,1.0,0.2222222222222222,0.0,-0.0854700854700855,-0.3076923076923077,31-90,0.4444,0,0.0,55078542686.0,1.4e-05,2.3e-05,1e-06,0.0,0.401707,0.702267,0.0,0.0,0.002590781286458372,1.854240835614251e-08,0.5133172408473886,3.8302256588969623,0.7133,0.0,1.7,1.2444,0.6,0.6,0.2755,0.4524,0.0,1.7,0.7778,0.3,0.6,0.0,0.49338578820669027,0.42142645560549835,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.38302256588969624,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned"
SMTC,32.05244392659276,113012.89630326774,1,1,113044.94874719433,2,60.5,14.17437,0.848739,27.5,2,0,0,0.0,0.0,32.05244392659276,113012.89630326774,1,1,156886.0,115497.0,6.365579026515768,35921.58402608166,0,1,-112980.84385934116,SHORT,32.05244392659276,113012.89630326774,0.0,0.0,0.00028361757794951735,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,10011770198.0,1.6e-05,1.2e-05,0.0,4e-06,0.198599,0.317854,0.0,0.0,3.2014761917923077e-05,0.11288003426790974,0.21260853805475136,3.8213029088574197,1.2889,0.0,0.2371,0.0,0.0,0.6,0.0,1.0885,0.4328,1.7,0.0,0.0,0.6,0.0,0.14249117047395848,0.3171644425253218,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.38213029088574196,none,none
MT,3.135129889920749e-26,3.700313658319721e-11,1,2,3.7003136583197276e-11,3,58.333333,15.36143,0.362069,22.861111,3,0,0,0.0,0.0,3.135129889920749e-26,3.700313658319721e-11,1,2,25915.0,205630.0,1.9876461667040423e-26,2.2722345621291513e-11,0,0,-3.700313658319718e-11,SHORT,3.135129889920749e-26,1.8501568291598606e-11,0.0,0.0,8.472605782679468e-16,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,47235468327.0,1e-06,4e-06,0.0,0.0,0.633992,0.614065,0.0,0.0,6.637236807343551e-33,3.916880460148423e-18,0.13247637057049838,3.8139724242649815,0.7248,0.0,0.0,0.0,0.0,0.6,0.0,1.3584,0.0,1.7,0.1556,0.0,0.6,0.0,0.06,0.25798010182018777,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.38139724242649814,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned"
WDC,23.65598436705838,229348.4965004945,7,7,458706.4338444833,14,48.0,8.26367,1.334543,15.192796,14,1,1,0.15512660674515416,30058.235426638243,21.780086601650023,128852.60902224909,7,7,520536.0,529775.0,5.332519913901349,6524.9590130659735,0,3,-229324.84051612744,SHORT,3.3794263381511973,32764.07092864207,0.079299,0.43818,0.00010314427488303754,1.0,0.0,0.42857142857142855,-0.3076923076923077,0.12087912087912084,31-90,0.1429,0,0.0,126298406703.0,4e-06,4e-06,0.0,0.0,0.227101,0.028444,0.0,0.0,2.6757474036059436e-07,0.002594179276203317,0.2401095757057779,3.8047668257173077,0.1503,0.0,0.5675,0.9333,0.15,0.6,0.0,0.1799,0.0,1.7,0.9333,0.15,0.6,0.2416,0.23750680359796555,0.37491359388367984,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3804766825717308,none,none
CRS,1.2483870454117497e-07,9.53333613508518e-11,5,1,1.2502937126387667e-07,6,81.666667,15.755556,6.7,33.866667,6,0,0,0.0,0.0,1.2477569676015044e-07,9.53333613508518e-11,5,1,600357.0,337725.0,2.5827543874012745e-08,4.3497419654700577e-11,0,0,1.247433711798241e-07,LONG,2.4967740908234994e-08,9.53333613508518e-11,0.000505,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,22199692770.0,2.7e-05,1.5e-05,0.0,0.0,0.206887,0.456267,0.0,0.0,1.1246885786624783e-14,4.2943549867357824e-17,0.46778260990770315,3.6200299619323424,1.7556,0.0,1.7,0.6222,0.0,0.6,0.0,1.32,0.0,1.7,0.0,0.0,0.6,0.0,0.3894552601344099,0.28510178707283906,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3620029961932342,none,none
QLD,0.0,0.007130843965744572,0,2,0.014261687931489145,2,37.5,114.022727,,114.022727,2,0,1,0.0,5.288872933111446e-19,0.0,0.0071308439657445715,0,2,0.0,140892.5,0.0,0.0018366006706790582,0,0,-0.007130843965744572,SHORT,0.0,0.003565421982872286,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,76.7526,0.0,0.0,0.0,0.0,0.0,0.257557,0.0,0.0,0.0,0.0,0.1578720852059578,3.5842764076151337,0.9787,0.0,0.0,0.0,0.0,0.6,0.0,0.9787,0.0,1.7,0.1556,0.15,0.6,0.0,0.06,0.26055555555555554,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,0.35842764076151334,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned"
CVNA,79.08691216926633,177.6358849796708,2,9,434.35868212860794,11,65.727273,3.118365,11.150685,1.333405,11,0,0,0.0,0.0,55.59732704225369,59.07414135064545,2,9,293400.0,647111.5,13.797323962667964,24.231817071769278,0,0,-98.54897281040448,SHORT,39.54345608463316,19.737320553296755,0.29701,0.667443,0.44521923134121955,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,55314558423.0,5e-06,1.2e-05,0.0,0.0,0.174458,0.136413,0.0,0.0,7.14883336539316e-06,3.568196351196018e-06,0.31904197384335753,3.560541861206308,0.5941,0.0,1.7,0.1556,0.0,0.6,0.1407,0.7441,0.0,0.5667,1.2444,0.0,0.6,0.4053,0.27611423763861953,0.3255291569141422,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3560541861206308,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned"
HL,0.013126050886428887,0.0010090686818795764,2,3,0.014135746262147014,5,40.4,7.945398,1.902176,11.974213,5,0,0,0.0,0.0,0.011258691528876572,0.0010084419403437205,2,3,649194.0,747395.5,0.0012860931843644988,0.00041648287342023054,0,0,0.01211698220454931,LONG,0.0065630254432144436,0.00033635622729319214,0.142264,0.000621,13.008084704382261,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,13098635112.0,5e-05,5.7e-05,0.0,0.0,0.09798,0.412727,0.0,0.0,5.010465126402281e-09,2.567872334920204e-10,0.244595847885676,3.455693481393233,0.7067,0.0,0.9535,0.1556,0.0,0.6,0.0302,0.8446,0.0,1.7,0.3111,0.0,0.6,0.0,0.3418085257431051,0.4483577790691807,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3455693481393233,none,none
SVIX,0.0,0.0784562740647485,0,3,0.07845627684957979,3,35.0,11.29965,,11.29965,3,0,2,0.0,0.07845627127991722,0.0,0.07817741125020776,0,3,0.0,168847.5,0.0,0.05680883009730707,0,0,-0.0784562740647485,SHORT,0.0,0.026152091354916168,0.0,0.003554,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.6667,0,0.0,437395500.0,0.0,0.000386,0.0,0.0,0.0,0.724083,0.0,0.0,0.0,5.979049019689541e-07,0.09212340567000668,3.4176511365767155,0.3212,0.0,0.0,0.0,0.0,0.6,0.0,0.5065,0.0,1.7,0.3111,0.3,0.6,0.0,0.06,0.5811111111111111,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.34176511365767154,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned"
AGIO,0.0,3.145616266861149e-20,0,1,6.291232533722298e-20,1,45.0,0.217949,,0.217949,1,0,0,0.0,0.0,0.0,3.145616266861149e-20,0,1,0.0,43875.0,0.0,2.8389613451287936e-20,0,0,-3.145616266861149e-20,SHORT,0.0,3.145616266861149e-20,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2058928924.0,0.0,2.1e-05,0.0,0.0,0.0,0.902514,0.0,0.0,0.0,1.5277925479574007e-25,0.13146700452861523,3.4149945308210663,0.7147,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,0.0,0.0,0.0,0.6,0.0,0.06,0.1366899150099666,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3414994530821066,"confirmation_volume, momentum_aligned, not_extended, pullback_to_resistance, room_to_target",trend_aligned
SIG,0.0,1.2106096589841467e-17,0,1,1.2106096589841467e-17,1,43.0,6.733333,,6.733333,1,0,0,0.0,0.0,0.0,1.2106096589841467e-17,0,1,0.0,54717.0,0.0,5.495501045391103e-18,0,0,-1.2106096589841467e-17,SHORT,0.0,1.2106096589841467e-17,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3789610065.0,0.0,1.4e-05,0.0,0.0,0.0,0.453945,0.0,0.0,0.0,3.1945494080382296e-23,0.13340526119708018,3.4039588689188376,0.7341,0.0,0.0,0.0,0.0,0.6,0.0,1.104,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.2813945580479601,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.34039588689188377,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned"
FRMI,0.0,42426.614653853874,0,1,84853.22930770775,1,59.0,6.401961,,6.401961,1,0,0,0.0,0.0,0.0,42426.614653853874,0,1,0.0,47768.0,0.0,33662.62458277774,0,1,-42426.614653853874,SHORT,0.0,42426.614653853874,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,4125450625.0,0.0,1.2e-05,0.0,8e-06,0.0,0.793432,0.0,0.0,0.0,0.10284116454273132,0.12489737754411233,3.4031689874328075,0.649,0.0,0.0,0.0,0.0,0.6,0.0,0.7088,0.3944,1.7,0.0,0.0,0.6,0.0,0.06,0.31331787464379984,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.34031689874328075,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none
SOXX,0.0,64804.59990589521,0,4,129543.87016197358,4,38.5,3.120809,,3.120809,4,0,0,0.0,0.0,0.0,64739.270256078365,0,4,0.0,575039.0,0.0,32790.502887016286,0,1,-64804.59990589521,SHORT,0.0,16201.149976473802,0.0,0.001008,0.0,1.0,0.0,0.25,-0.3076923076923077,-0.05769230769230771,31-90,0.0,0,0.0,27645636158.0,0.0,2.1e-05,0.0,1e-06,0.0,0.506056,0.0,0.0,0.0,0.005860291976600281,0.10995156457456756,3.381798759139975,0.4995,0.0,0.0,0.0,0.0,0.6,0.0,0.6115,0.0036,1.7,0.4667,0.0,0.6,0.0,0.06,0.3537197974701062,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3381798759139975,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned"
