ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_score_raw,checks_passed,checks_failed
CVNA,79.08691216926633,177.6358849796708,2,9,434.35868212860794,11,65.727273,3.118365,11.150685,1.333405,11,0,0,0.0,0.0,55.59732704225369,59.07414135064545,2,9,293400.0,647111.5,13.797323962667964,24.231817071769278,0,0,-98.54897281040448,SHORT,39.54345608463316,19.737320553296755,0.29701,0.667443,0.44521923134121955,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,55314558423.0,5e-06,1.2e-05,0.0,0.0,0.174458,0.136413,0.0,0.0,7.14883336539316e-06,3.568196351196018e-06,3.190419738433575,0.3560541861206308,0.5941,0.0,1.7,0.1556,0.0,0.6,0.1407,0.7441,0.0,0.5667,1.2444,0.0,0.6,0.4053,0.27611423763861953,0.3255291569141422,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.31904197384335753,none,none
TLRY,1.4308314511429126e-29,0.0,1,0,1.4308314511429126e-29,1,87.0,13.457906,13.457906,,1,0,0,0.0,0.0,1.4308314511429126e-29,0.0,1,0,51660.0,0.0,2.8598323351755917e-34,0.0,0,0,1.4308314511429126e-29,LONG,1.4308314511429126e-29,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,799523828.0,6.5e-05,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,1.7896045133790718e-34,0.0,3.1880116615258665,0.07824058075827942,0.888,0.0,1.7,0.0,0.0,0.6,0.0,0.1824,0.0,0.0,0.0,0.0,0.6,0.0,0.4383429360195294,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.31880116615258663,"confirmation_volume, engulfing_at_support, momentum_aligned, not_extended, room_to_target",trend_aligned
JPM,996117.3076060964,9.058012347334028,11,9,996135.4090076905,20,63.15,0.311769,0.321631,0.299716,20,3,1,8.305256812730798,1.582086618216859,315777.7840043028,2.105480721151857,11,9,2912433.0,995697.5,518217.4567180326,3.8852616123196304,4,0,996108.2495937491,LONG,90556.11887328149,1.0064458163704475,0.682991,0.767556,99.0,1.0,0.36363636363636365,0.0,0.05594405594405594,-0.3076923076923077,31-90,0.2727,0,0.0,836862175639.0,3e-06,1e-06,1e-06,0.0,0.520237,0.428921,0.0,0.0,0.0010820911914693225,1.2026422577910862e-08,3.1679633114185286,0.27256523329572124,0.3015,0.0,0.0,1.4,0.45,0.6,0.4164,0.2544,0.0,0.0,1.2444,0.15,0.6,0.4768,0.29496552067254805,0.2471270158730159,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.31679633114185285,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume
EXPE,0.011849638747372684,644.3861979227894,2,4,644.3980475615367,6,78.0,15.262348,5.851365,19.96784,6,0,0,0.0,0.0,0.011849638743355295,255.7027589952838,2,4,345991.0,1608207.0,0.0017727809010472581,266.80046170428386,0,0,-644.3743482840421,SHORT,0.005924819373686342,161.09654948069735,0.0,0.603184,1.8389032517410486e-05,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,31106316159.0,1.1e-05,5.2e-05,0.0,0.0,0.149606,0.414038,0.0,0.0,1.9046997861789917e-09,5.1789015663973836e-05,3.1412714184686963,0.5222863325090494,0.6857,0.0,1.7,0.1556,0.0,0.6,0.0,2.0968,0.0,1.7,0.4667,0.0,0.6,0.3594,0.2856301087511132,0.4861167939556487,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.31412714184686963,none,none
TLN,3.2958391609590936,0.00015631506755009794,1,4,3.296151790184755,5,54.2,2.861804,12.5,0.452255,5,0,0,0.0,0.0,3.2958391609590936,0.0001563141581113593,1,4,256500.0,661849.0,2.092603094721209,4.48412535576814e-05,0,0,3.2956828458915433,LONG,3.2958391609590936,3.9078766887524486e-05,0.0,6e-06,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,16694670807.0,1.5e-05,4e-05,0.0,0.0,0.634923,0.286864,0.0,0.0,1.974186373041368e-06,2.3407928996802343e-11,3.1080440267208704,0.1963385603182946,0.808,0.0,1.7,0.0,0.0,0.6,0.0,0.8967,0.0,0.0,0.4667,0.0,0.6,0.0,0.28510178707283906,0.2452670608478954,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.31080440267208703,none,none
SOXS,17.792040581371527,0.016270116853280885,2,1,17.82458081507809,3,50.666667,112.185185,135.055556,66.444444,3,0,1,0.0,0.016270116853280885,17.75046636041436,0.016270116853280885,2,1,513000.0,175870.5,7.114864974564366,0.003622656029966357,0,0,17.775770464518246,LONG,8.896020290685763,0.016270116853280885,0.002337,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1631232246.0,0.000314,0.000108,0.0,0.0,0.39989,0.222657,0.0,0.0,5.4535583835471605e-05,9.974126549531737e-08,3.1043479938179,0.31119323790476766,0.6488,0.0,1.7,0.1556,0.0,0.6,0.0,0.6619,0.0,1.7,0.0,0.15,0.6,0.0,0.5355555555555556,0.5349999999999999,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.31043479938179,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned"
SATS,178965.87118340257,823679.0863699078,15,17,1675483.6165706369,32,62.4375,1.50491,0.192494,2.662924,32,2,6,178380.06677363068,624407.5611965552,178357.24306678894,568910.8501668659,15,17,2552030.0,2802390.0,34127.388030717004,255924.12667581099,1,5,-644713.2151865052,SHORT,11931.058078893506,48451.71096293576,0.003401,0.309305,0.21727621126346092,1.0,0.06666666666666667,0.29411764705882354,-0.24102564102564106,-0.01357466063348417,31-90,0.3529,0,0.0,20984223755.0,0.000122,0.000134,2e-06,1.2e-05,0.190692,0.260941,0.0,0.0,0.005685727629572499,0.023089589364196028,3.102114187537141,0.5550865501855391,0.7992,0.0029,0.0,1.4,0.3,0.6,0.0,0.9548,0.0757,1.4708,1.4,0.9,0.6,0.1495,0.5202895397491818,0.7496019425307077,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3102114187537141,none,none
SPXS,6.85446814003758e-08,7.9802889673029105,1,4,15.955568621213695,5,36.8,7.959772,9.609756,7.409777,5,1,4,6.85446814003758e-08,7.9802889673029105,6.85446814003758e-08,7.975279585344065,1,4,69628.0,226838.5,2.510035214581676e-08,1.4217799168228802,0,0,-7.980288898758229,SHORT,6.85446814003758e-08,1.9950722418257276,0.0,0.000628,8.589248043676014e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,435516020.0,0.00016,0.000521,0.0,0.0,0.36619,0.177979,0.0,0.0,1.573872791186322e-12,4.580938817877991e-05,3.10182086240577,0.41624988917780303,0.6518,0.0,1.7,0.0,0.15,0.6,0.0,0.7958,0.0,1.7,0.4667,0.6,0.6,0.0,0.5349999999999999,0.6266666666666667,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.31018208624057697,none,none
ALK,4.123683221534059e-09,0.0859198141056527,1,2,0.17183963233498864,3,32.0,1.861565,4.392857,0.595918,3,0,0,0.0,0.0,4.123683221534059e-09,0.062426878389246945,1,2,70110.0,97722.5,3.5001587105622114e-09,0.044312541315110844,0,0,-0.08591980998196948,SHORT,4.123683221534059e-09,0.04295990705282635,0.0,0.273429,4.7994554742207714e-08,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,5204721830.0,1.3e-05,1.9e-05,0.0,0.0,0.848794,0.515743,0.0,0.0,7.922965638173325e-15,8.254025566785449e-08,3.0733274313714807,0.15815259379623187,0.7733,0.0,1.7,0.0,0.0,0.6,0.0,0.6369,0.0,0.0652,0.1556,0.0,0.6,0.1239,0.27765466579154596,0.16408093275603658,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.3073327431371481,none,none
ON,2.1314218193536725,52.91603775923946,2,2,55.04745957859313,4,69.75,11.096045,2.644068,28.0,4,0,0,0.0,0.0,1.1311444152539214,29.749107288672967,2,2,148836.0,224598.0,0.376547790091574,29.621588906650807,0,0,-50.78461593988578,SHORT,1.0657109096768362,26.45801887961973,0.469301,0.437805,0.04027931624531947,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,32707644195.0,5e-06,7e-06,0.0,0.0,0.176665,0.559785,0.0,0.0,3.258293086848948e-07,8.089246269734203e-06,2.9859593274277776,0.31656254011655993,0.5087,0.0,1.458,0.1556,0.0,0.6,0.2638,0.4688,0.0,1.7,0.1556,0.0,0.6,0.2413,0.26421736163861953,0.29418022370360875,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.29859593274277774,none,none
CSCO,55164.020316635,39582.93603890105,11,9,134339.25467579026,20,54.8,4.332654,0.480004,9.041447,20,3,1,55152.444503143044,4.750732747625865e-13,55152.44450310729,39582.804222576444,11,9,879856.5,374233.5,9118.472163353632,14682.083386025599,1,1,15581.08427773395,LONG,5014.9109378759085,4398.104004322338,0.00021,3e-06,1.3936313431227354,1.0,0.09090909090909091,0.1111111111111111,-0.2167832167832168,-0.1965811965811966,31-90,0.2727,0,0.0,340678274873.0,3e-06,1e-06,0.0,0.0,0.165308,0.37092,0.0,0.0,0.00014720371998318342,0.0001290984582436872,2.897999285363184,0.40602110728961494,0.448,0.0,0.0,1.4,0.45,0.6,0.0,0.3658,0.0,1.7,1.2444,0.15,0.6,0.0,0.25332330638683376,0.36944444444444446,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.2897999285363184,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target"
TSM,786.3292236686112,150.2074019847257,7,5,991.6936427953968,12,62.0,0.098065,0.120007,0.067346,12,4,4,653.153844848588,132.56552156658088,394.29112496802657,95.05038484266576,7,5,2717206.0,457857.5,367.1107935465286,64.08161434992178,0,0,636.1218216838855,LONG,112.33274623837303,30.04148039694514,0.498567,0.367206,5.234956555260649,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5714,0,0.0,890560819860.0,3e-06,1e-06,0.0,0.0,0.466867,0.43947,0.0,0.0,1.261370854559178e-06,3.373321588711683e-07,2.8300754932104843,0.22996932870020553,0.4121,0.0,0.0,0.9333,0.6,0.6,0.2847,0.2866,0.0,0.0,0.6222,0.6,0.6,0.1909,0.25012571114873855,0.2013083650793651,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.28300754932104843,"confirmation_volume, not_extended, room_to_target, trend_aligned","continuation_pattern, momentum_aligned"
MSFT,111.07538479552112,324134.05068844615,1,4,648379.1767616878,5,72.2,1.344548,6.419355,0.075846,5,0,1,0.0,46546.01136892775,111.07538479552112,153646.03479654915,1,4,265740.0,445416.0,22.825938492880674,197917.90960320822,0,3,-324022.9753036506,SHORT,111.07538479552112,81033.51267211154,0.0,0.52598,0.0003426834809844939,1.0,0.0,0.75,-0.3076923076923077,0.4423076923076923,31-90,0.25,0,0.0,3139481717042.0,0.0,0.0,0.0,0.0,0.2055,0.610605,0.0,0.0,3.538016615690811e-07,0.0002581111150679381,2.651844410692145,0.21130723727866718,0.3518,0.0,1.7,0.0,0.0,0.6,0.0,0.5921,0.0,0.0,0.4667,0.15,0.6,0.3043,0.23,0.15209380952380952,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.26518444106921446,none,none
UBER,107.53193273033139,44.60603973445383,11,9,225.7834623468061,20,48.95,0.312462,0.212897,0.434152,20,0,1,0.0,30.511809905946112,39.93547321713585,30.511809905946112,11,9,870151.0,939220.0,37.02665319293389,18.01370633384259,0,0,62.92589299587756,LONG,9.775630248211945,4.956226637161537,0.628618,0.315971,2.410703424255649,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,158721904609.0,5e-06,6e-06,0.0,0.0,0.35737,0.404418,0.0,0.0,6.158967328607546e-07,3.122585158848015e-07,2.51987430802124,0.24686519187870615,0.1423,0.0,0.0,1.4,0.0,0.6,0.3776,0.3199,0.0,0.0,1.2444,0.15,0.6,0.1543,0.25424496779734973,0.2353809737493926,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.251987430802124,none,none
ZETA,0.016254576003976246,0.28942938536064894,4,5,0.4266199890416551,9,47.555556,1.077557,1.010673,1.131063,9,1,0,0.0018835149536563138,0.0,0.014371060678302206,0.16545927346702363,4,5,348258.0,555218.0,0.005748455934853776,0.0743386472655787,0,0,-0.2731748093566727,SHORT,0.0040636440009940615,0.05788587707212979,0.115876,0.428326,0.056160766066382393,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,3964323429.0,8.8e-05,0.00014,0.0,0.0,0.386678,0.322932,0.0,0.0,1.0250535996300168e-08,1.460170394995534e-07,2.5094916761637247,0.30711242687512036,0.9342,0.0,0.3473,0.4667,0.15,0.6,0.0113,1.1853,0.0,0.4291,0.6222,0.0,0.6,0.2345,0.42126186711379504,0.4785863633650793,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.2509491676163725,none,none
HL,0.013126050886428887,0.0010090686818795764,2,3,0.014135746262147014,5,40.4,7.945398,1.902176,11.974213,5,0,0,0.0,0.0,0.011258691528876572,0.0010084419403437205,2,3,649194.0,747395.5,0.0012860931843644988,0.00041648287342023054,0,0,0.01211698220454931,LONG,0.0065630254432144436,0.00033635622729319214,0.142264,0.000621,13.008084704382261,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,13098635112.0,5e-05,5.7e-05,0.0,0.0,0.09798,0.412727,0.0,0.0,5.010465126402281e-09,2.567872334920204e-10,2.44595847885676,0.3455693481393233,0.7067,0.0,0.9535,0.1556,0.0,0.6,0.0302,0.8446,0.0,1.7,0.3111,0.0,0.6,0.0,0.3418085257431051,0.4483577790691807,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.244595847885676,none,none
LWLG,0.0290856941780244,0.0,1,0,0.0581713883560488,1,30.0,2.047445,2.047445,,1,0,0,0.0,0.0,0.0290856941780244,0.0,1,0,26250.0,0.0,0.002931877754850242,0.0,0,0,0.0290856941780244,LONG,0.0290856941780244,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,1866342270.0,1.4e-05,0.0,0.0,0.0,0.100801,0.0,0.0,0.0,1.5584330187208586e-07,0.0,2.4201886788117744,0.13578195607308974,0.7679,0.0,1.0523,0.0,0.0,0.6,0.0,0.7578,0.0,0.0,0.0,0.0,0.6,0.0,0.21662081804796013,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.24201886788117744,"confirmation_volume, momentum_aligned, room_to_target, trend_aligned, trend_continuation",not_extended
IWM,735128.533389427,799736.0225464045,8,8,2333359.2203371557,16,71.1875,0.620014,0.569078,0.670951,16,0,1,0.0,66.65445377109951,231143.96171440967,170067.0707373935,8,8,1273899.0,1049506.0,306373.7697651919,239701.13297429614,4,7,-64607.489156977506,SHORT,91891.06667367838,99967.00281830056,0.685573,0.787346,0.9192139814444475,1.0,0.5,0.875,0.1923076923076923,0.5673076923076923,31-90,0.125,0,0.0,77540208467.0,1.6e-05,1.4e-05,4e-06,3e-06,0.416765,0.313915,0.0,0.0,0.011850763428471552,0.01289227934702356,2.413390008423992,0.2668840572353845,0.2304,0.0288,0.047,1.0889,0.0,0.6,0.4183,0.1895,0.0332,0.1162,1.0889,0.15,0.6,0.491,0.27707357057667925,0.29932478779281635,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.24133900084239918,none,none
WDC,23.65598436705838,229348.4965004945,7,7,458706.4338444833,14,48.0,8.26367,1.334543,15.192796,14,1,1,0.15512660674515416,30058.235426638243,21.780086601650023,128852.60902224909,7,7,520536.0,529775.0,5.332519913901349,6524.9590130659735,0,3,-229324.84051612744,SHORT,3.3794263381511973,32764.07092864207,0.079299,0.43818,0.00010314427488303754,1.0,0.0,0.42857142857142855,-0.3076923076923077,0.12087912087912084,31-90,0.1429,0,0.0,126298406703.0,4e-06,4e-06,0.0,0.0,0.227101,0.028444,0.0,0.0,2.6757474036059436e-07,0.002594179276203317,2.401095757057779,0.3804766825717308,0.1503,0.0,0.5675,0.9333,0.15,0.6,0.0,0.1799,0.0,1.7,0.9333,0.15,0.6,0.2416,0.23750680359796555,0.37491359388367984,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.2401095757057779,none,none
SAP,49339.98211581711,1.0186901628832064e-08,3,7,49339.9821158273,10,53.8,6.268168,1.483939,8.318552,10,0,0,0.0,0.0,49339.98211581711,9.923445630298468e-09,3,7,132766.0,741997.0,17752.07848727833,3.618500515528263e-09,1,0,49339.982115806924,LONG,16446.66070527237,1.4552716612617234e-09,0.0,0.025862,99.0,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.0,0,0.0,222629536923.0,1e-06,3e-06,0.0,0.0,0.359791,0.355211,0.0,0.0,0.000738745672860143,6.536741177182848e-17,2.3799022983435374,0.4594001881342711,0.7997,0.0,0.6691,0.3111,0.0,0.6,0.0,1.3607,0.0,1.7,0.9333,0.0,0.6,0.0,0.15801896311111113,0.3316566397201671,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.23799022983435372,none,none
BB,57960.84045726594,0.0,1,0,57960.84045726594,1,59.0,0.24278,0.24278,,1,0,0,0.0,0.0,57960.84045726594,0.0,1,0,64500.0,0.0,22727.951682215982,0.0,1,0,57960.84045726594,LONG,57960.84045726594,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,2857108464.0,2.3e-05,0.0,8e-06,0.0,0.392126,0.0,0.0,0.0,0.2028653836127726,0.0,2.3695788376509315,0.10124085709584717,1.0067,0.7629,0.0,0.0,0.0,0.6,0.0,0.4124,0.0,0.0,0.0,0.0,0.6,0.0,0.21993816472686822,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.23695788376509314,none,not_extended
NFLX,143.49429627272113,227453.81339124596,5,4,455128.4850104483,9,59.0,0.6622,0.291137,1.126029,9,3,0,102.17658887464047,0.0,51.04187296167222,119404.47202531253,5,4,355354.0,299466.0,74.3211245333768,121828.18171807774,0,3,-227310.31909497324,SHORT,28.698859254544224,56863.45334781149,0.644293,0.475039,0.000630872237898667,1.0,0.0,0.75,-0.3076923076923077,0.4423076923076923,31-90,0.0,0,0.0,409947010511.0,1e-06,1e-06,0.0,0.0,0.589358,0.535617,0.0,0.0,7.000626548970566e-07,0.0013870927678416548,2.3515235489342157,0.19886982685029772,0.2905,0.0,0.0,0.6222,0.45,0.6,0.3888,0.2284,0.0,0.4257,0.4667,0.0,0.6,0.2679,0.20610029365079363,0.17602513866666666,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.23515235489342157,none,none
SHOP,0.034498921827974004,1.1214787698414115,8,5,1.1850119404433301,13,52.307692,0.591968,0.354247,0.972323,13,1,0,7.424782534537622e-08,0.0,0.02850096655150584,0.6849830156114353,8,5,387718.5,950668.0,0.000317611604265639,0.22698314728500668,0,0,-1.0869798480134374,SHORT,0.0043123652284967505,0.2242957539682823,0.173859,0.389214,0.030761992786410484,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,160794854716.0,2e-06,6e-06,0.0,0.0,0.009027,0.202434,0.0,0.0,2.6819049876399094e-10,1.3949187265005416e-08,2.290030345374369,0.22888700586087715,0.3984,0.0,0.0,1.0889,0.15,0.6,0.0528,0.5389,0.0,0.3212,0.6222,0.0,0.6,0.2066,0.19334658552701692,0.19550835838431319,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.2290030345374369,none,none
