ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_concentration,bearish_concentration,flow_imbalance_ratio,dte_score,bullish_score,bearish_score,bearish_score_raw
WFC,0.0,79825.0170977362,0,1,79825.0170977362,1,90.0,0.24,,0.24,1,0,0,0.0,0.0,0.0,79825.0170977362,0,1,-79825.0170977362,SHORT,0.0,79825.0170977362,0.0,1.0,0.0,1.0,0.05,5.4378316304550305,0.5425583887940455
PLTR,0.0,53934.22692988294,0,1,53934.22692988294,1,56.0,0.11,,0.11,1,0,0,0.0,0.0,0.0,53934.22692988294,0,1,-53934.22692988294,SHORT,0.0,53934.22692988294,0.0,1.0,0.0,1.0,0.05,5.237164204537178,0.5285956148938333
QCOM,0.0,44715.42868259061,0,1,44715.42868259061,1,56.0,0.12,,0.12,1,0,0,0.0,0.0,0.0,44715.42868259061,0,1,-44715.42868259061,SHORT,0.0,44715.42868259061,0.0,1.0,0.0,1.0,0.05,5.144018984143811,0.5221144152357959
TLT,0.0,41136.0012776631,0,1,41136.0012776631,1,119.0,0.14,,0.14,1,0,1,0.0,41136.0012776631,0.0,41136.0012776631,0,1,-41136.0012776631,SHORT,0.0,41136.0012776631,0.0,1.0,0.0,0.7,0.0,5.103160649628317,0.5192714242313037
HIMS,0.0,45504.41947253271,0,1,45504.41947253271,1,119.0,0.63,,0.63,1,0,0,0.0,0.0,0.0,45504.41947253271,0,1,-45504.41947253271,SHORT,0.0,45504.41947253271,0.0,1.0,0.0,0.7,0.0,4.453901300833272,0.47409487677543827
CRM,2765.5005608302495,580.0542259595258,1,3,3345.5547867897753,4,44.0,6.82,0.93,8.79,4,0,0,0.0,0.0,2765.5005608302495,246.22877598283057,1,3,2185.4463348707236,LONG,2765.5005608302495,193.35140865317524,1.0,0.42,4.767658672351811,1.0,0.4243460182154265,4.1438848874565,0.4525234181017887
ALAB,0.0,675.1063888062101,0,2,675.1063888062101,2,44.0,1.65,,1.65,2,0,0,0.0,0.0,0.0,525.7942001417103,0,2,-675.1063888062101,SHORT,0.0,337.55319440310507,0.0,0.78,0.0,1.0,0.05,3.5528563002210807,0.41139866407465375
U,0.0,150.47537032633272,0,1,150.47537032633272,1,30.0,0.7,,0.7,1,0,0,0.0,0.0,0.0,150.47537032633272,0,1,-150.47537032633272,SHORT,0.0,150.47537032633272,0.0,1.0,0.0,1.0,0.05,2.328368475663873,0.3261967606782643
HPQ,0.0,1.325255986950268,0,1,1.325255986950268,1,32.0,1.0,,1.0,1,0,0,0.0,0.0,0.0,1.325255986950268,0,1,-1.325255986950268,SHORT,0.0,1.325255986950268,0.0,1.0,0.0,1.0,0.05,0.25589764526382225,0.18199078660299461
RDDT,0.0,0.4654773522479208,0,1,0.4654773522479208,1,32.0,0.34,,0.34,1,0,0,0.0,0.0,0.0,0.4654773522479208,0,1,-0.4654773522479208,SHORT,0.0,0.4654773522479208,0.0,1.0,0.0,1.0,0.05,0.0,0.16418500200157077
