as_of,ticker,direction,conviction_grade,conviction_score,sector,bullish_premium_share,unusual_premium_share,vrp_proxy,far_otm_call_share,far_otm_put_share,dollar_delta_weighted_flow,sector_relative_pct,prem_momentum_z3d,realized_vol_regime,aggressor_bull_share,aggressor_net_prem_bps,ask_side_ratio,directional_sweep_share,gex_total,vanna_total,charm_total,iv_skew_25d,atm_iv_30d,atm_iv_60d,atm_iv_90d,term_slope_30_90,expiry_concentration_top1,max_pain_dist_pct,dealer_net_delta_at_spot,dealer_net_gamma_at_spot,perc_3_day_total_latest,momentum_composite,momentum_score,ret_5d,ret_21d,ret_63d,ret_126d,dist_52w_high,px_vs_sma50,px_vs_sma200,rsi_14,bollinger_z,rel_volume,atr_pct,gap_pct,beta_63d,resid_mom_21d,rel_strength_spy_63d,rel_strength_sector_63d,rel_vol_3d_20d,rel_vol_5d_20d,vol_trend_10d,up_down_vol_ratio_10d,setup_price_score,setup_trend,setup_extension,setup_room,setup_pattern_pts,setup_momentum,setup_confirm_vol,setup_extended,setup_ext_cap_atr,setup_state_rank,setup_is_breakout,setup_is_pullback,setup_is_trend_cont,setup_is_reversal,setup_pattern,setup_family
2026-06-11,ADBE,BEARISH,A-,7.2,Technology,0.38757907806355624,0.39925448638168914,-46.53962264150944,0.0,1.0,30392.700000000026,-0.08003819366434514,2.688125,0.49779323942636894,0.70317866,0.42996969,0.5722777,0.26910646,-88559.8491,24293668.290799998,-75372769.2783,0.01170803120259001,0.431,0.432,0.468,0.08584686774942003,0.4177588313274934,-0.1258780625107081,11274419.59065,-49350874.13,,0.467547,46.7547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11,FSLR,BEARISH,A-,6.9,Technology,0.4650190290200107,1.0,-13.81320754716981,0.5098790088179138,0.04756790413715951,303627.00788166915,-0.05008237849172473,1.655906,1.420885805222589,0.66572698,0.66252068,0.47714347,0.27762497,101339.54129999998,8086552.757900001,-3178152.0602000006,0.03679567371412396,0.722,0.75,0.709,-0.018005540166205,0.18446753044628614,-0.02033244286138327,12079676.0104,59652215.88,,0.463857,46.3857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11,LULU,BEARISH,A-,6.9,Consumer Cyclical,0.2373171753163975,0.5855295325724823,-18.82264150943396,,,,,,1.7298709714787524,0.0,-0.23121343,0.0,-1.0,6065.439399999974,14955750.1444,-15646477.7377,0.045152611279864,0.422,0.472,0.485,0.14928909952606637,0.40950588235294116,-0.004100075307505605,4132957.60902,-8548810.6,,0.780342,78.0342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11,LUNR,BEARISH,B+,6.4,,0.482163597029473,1.0,-35.2,0.33329249414780565,0.2839245018777492,665428.7533592193,0.0,2.026644,1.1710312646418284,0.69642815,4.7537252,0.58996959,-0.0209405,132312.34739999997,4851750.8844,-85553120.16610001,-0.27657235090137,1.094,1.145,1.145,0.04661791590493595,0.40373712514811777,-0.16018398272448628,528570.3119,318896.34,,0.449624,44.9624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11,SATS,BULLISH,B+,6.4,Technology,0.5138132082620996,0.0,-62.013207547169806,0.0,0.0,204692.59391771015,0.914494870066652,2.486849,1.476967943507128,0.8169789,1.36506162,0.50237673,0.43779913,316579.8881,15385850.1157,-97184374.5278,0.3815187812573,0.862,0.786,0.734,-0.14849187935034802,0.37966629293746423,-0.09439124487004098,10740318.34372,20329327.43,,0.618311,61.8311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11,MARA,BULLISH,B+,6.3,,0.5544664210539728,0.6770213545003988,-52.305660377358485,0.19812514524358577,0.12092383858613263,-516030.2797953219,0.07164031620553382,8.74202,1.8191367242508856,,,,,7479234.3111,22146127.8979,-8598565.7546,-0.811483175824068,0.817,0.875,0.899,0.1003671970624236,0.47631168095956267,0.07440370238519045,1518703.2443,29290036.47,,0.304545,30.4545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11,META,BEARISH,B+,6.3,Communication Services,0.48910418637501274,0.045981082617593455,8.611320754716978,0.5618675917895345,0.0,235986.0786167935,,4.195056,0.9606600833060922,0.41259782,0.00995603,0.36619421,-0.00267951,33064.04619999998,87808504.1954,-162839009.8666,0.00982768292775998,0.337,0.406,0.392,0.16320474777448069,0.582657452923716,-0.011897461057279464,156088878.56039,80532386.41,,0.604327,60.4327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11,WULF,BULLISH,B+,6.3,Financial Services,0.5624788714550888,0.0,-41.68490566037736,1.0,0.0,27658.099999999995,,3.213797,1.518037660124451,0.45191667,-0.39903051,0.58549033,-0.02405733,5839368.3099,28066979.47,-51846983.8156,-0.0304077560628222,0.952,0.974,0.981,0.030462184873949607,0.3111241505934016,0.08987485779294656,5032010.7712,41735622.72,,0.420353,42.0353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11,UPBD,BEARISH,B+,6.1,Technology,0.027679272773999928,,16.364150943396226,,,,-0.29440949599340976,,1.257988354044937,,,,,13284.481200000002,157176.0858,-111761.3993,,0.511,0.516,0.522,0.02152641878669278,0.4266666666666667,-0.05152471083070455,,,,0.836364,83.6364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11,CHWY,BEARISH,B,5.9,,0.415202286604659,0.0,23.858490566037734,,,,-1.1783596837944663,4.106176,0.8054154312880535,0.3083746,-1.20065687,0.55367027,-0.16073823,-389612.65260000003,8676014.8653,-48240827.1998,0.0596853660417329,0.539,0.532,0.564,0.04638218923933193,0.3192747881589083,-0.05067400737573158,409297.15827,-1404319.81,,0.757509,75.7509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11,CRWV,BULLISH,B,5.8,Technology,0.502982244422969,0.7335958267869928,-2.6490566037735803,0.04195661461465615,0.08729423504696789,9161829.964140201,-0.1538043885269228,0.350264,0.7101019511570418,1.0,0.26883258,0.97989516,1.0,174622.7446000001,32957335.994000003,-89782869.30770001,0.1351613383757291,0.878,0.915,0.932,0.061503416856492084,0.4758492234887002,0.04200795133400397,16093103.78364,41664333.44,,0.705685,70.5685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11,COIN,BEARISH,B,5.7,Technology,0.4855291339579568,0.0,-23.637735849056604,0.6941184204640798,0.17243295931880379,-340332.0567511069,0.050456826181382475,0.009279,1.2965878063448726,0.61450715,1.06539492,0.78878185,-0.14972274,95378.27420000004,28944696.3614,-101194090.2573,0.0816354926637569,0.685,0.747,0.75,0.09489051094890502,0.5358889988934832,0.0055317297532474765,14937190.04225,18356406.77,,0.386674,38.6674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11,MSTR,BEARISH,B,5.7,Technology,0.4545679369005081,1.0,-62.3,0.12164138877882923,0.7304571850606478,651427.6600023328,0.7566651688759082,-0.292755,1.3423192718296988,0.89598943,1.3106172,0.20246274,0.21604545,126871.29999999993,55383148.1428,-273683692.17870003,0.2348309945886061,0.736,0.774,0.792,0.0760869565217392,0.4557740672832412,0.02063941723998379,24616174.34816,119602549.75,,0.417897,41.7897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-11,KLAC,BULLISH,B,5.5,Technology,0.5428503087052712,0.4160370870655793,-15.400000000000006,0.0,0.0,-296337.9999202521,0.05008237849172473,5.475607,1.7598280893947051,0.5720208,0.03679419,0.43571676,0.0,-73.1795,7027.6984,-8568.6606,,0.742,0.746,0.778,0.048517520215633464,0.4604393718355788,-6.055093143083631,,,,0.4259,42.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,TYRA,BULLISH,A-,7.0,Healthcare,0.9557861999749255,,-21.17692307692308,1.0,0.0,724.9999999999999,,-0.934849,0.9791791203804884,1.0,0.09535348,1.0,0.0,7685.547099999999,140987.1539,-153108.4772,,0.939,0.954,1.079,0.14909478168264112,0.9977827050997783,-0.24311845142958616,,,,0.697917,69.7917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,ADBE,BEARISH,A-,6.8,Technology,0.38757907806355624,0.39925448638168914,-52.2,,,,0.030239833159541193,3.28239,0.6059255900480718,1.0,0.03436574,0.0,0.0,-31067.94380000001,23364770.9234,-18740292.0403,,0.406,0.409,0.454,0.11822660098522164,0.4854044137484487,-0.08588113221206045,10400568.10492,-16194618.33,,0.596032,59.6032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,LULU,BEARISH,B+,6.7,Consumer Cyclical,0.2373171753163975,0.5855295325724823,-19.584615384615386,,,,,,0.952794245196814,,,,,-55630.21350000001,14153228.2903,-5876406.785,,0.421,0.47,0.488,0.15914489311163896,0.38978439425051337,-0.11765464471478315,3186231.1871,-9510058.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,UPBD,BEARISH,B+,6.6,Technology,0.02582393684967936,,23.069230769230764,,,,-0.030239833159541193,1.21326,1.274978256980765,,,,,22350.263499999997,127438.34330000001,-144606.4466,,0.462,0.471,0.475,0.028138528138528043,0.43624772313296906,-0.05736188210415019,,,,0.666667,66.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,META,BEARISH,B+,6.5,Communication Services,0.4943578508337219,0.0715871051558771,34.17692307692308,0.06883991395555747,0.0,-5218641.707057941,,0.762526,0.4089156056133802,0.0,-0.00283882,0.01781952,-1.0,108037.27730000002,76640305.26359999,-75242021.38509999,0.00604283946594902,0.331,0.399,0.381,0.15105740181268879,0.5474345603627959,0.04233870967741943,148525770.48042,501116712.41,,0.684375,68.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,TRIP,BEARISH,B+,6.5,Consumer Cyclical,0.3134115298311279,1.0,-51.65384615384616,0.0,0.0,-238091.71734908764,,-0.516561,0.9211103541397345,1.0,2.48401441,0.47120425,0.0,889135.0708999999,3651293.4499,1368028.9736000001,,0.509,0.598,0.593,0.16502946954813352,0.7520993669601166,0.23693246852346436,173785.76274,1697929.76,,0.513542,51.3542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,FSLR,BEARISH,B+,6.4,Technology,0.4650190290200107,1.0,-11.853846153846163,,,,0.07194994786235666,4.639092,1.0745551754952989,0.67090038,0.60637731,0.39673316,0.24558148,88560.65370000001,8844479.3955,-1702932.2836000002,,0.696,0.715,0.686,-0.014367816091953877,0.26202964652223487,0.19699237142752865,11635663.34856,68614034.72,,0.375397,37.5397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,ACLS,BULLISH,B+,6.2,Technology,0.7480350946739426,,-17.853846153846163,0.6218155367580366,0.0,-64462.591850988116,-0.35140771637122,6.093059,1.1052032482878063,,,,,6621.7020999999995,123006.0548,-101349.19769999999,,0.802,0.803,0.802,0.0,0.874413469500414,0.3412384716732543,,,,0.455556,45.5556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,ALAB,BULLISH,B+,6.1,Technology,0.5310483877342976,0.6062027270986211,-14.707692307692312,0.2460465093373336,0.06050163327549867,-4374240.21714926,-0.1616266944734098,2.075275,0.8854224657777019,0.40796128,-0.13305529,0.56893659,-0.09441047,14580.9872,1479855.5579,-162830.3824,,1.043,1.09,1.088,0.043144774688398994,0.4523903439570843,0.38517503298279776,2562904.35513,23560530.99,,0.42284,42.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,COIN,BULLISH,B+,6.1,,0.5038822226605163,0.0,-59.61538461538461,0.6886870273544597,0.16339280969496214,177873.7129800669,1.187283737024221,2.460412,1.027177214856099,0.61304731,0.98314974,0.79902878,-0.13300767,111551.6733,24637820.7401,-38295371.0073,,0.667,0.705,0.714,0.07046476761619179,0.3950516431165428,0.020439194128483315,12831007.61766,36034823.03,,0.57284,57.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,MARA,BULLISH,B+,6.0,,0.5544664210539728,0.6770213545003988,-28.93846153846154,0.3111333837167449,0.34041748790470205,-282759.76276719786,0.0,1.288477,1.3836193742523035,0.53393641,0.50477429,0.86139416,0.02062027,6465019.9956,19066159.4062,-13342805.7686,,0.803,0.85,0.853,0.06226650062266492,0.4990554835924007,0.22663080026899793,1650445.54411,15018774.4,,0.533333,53.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,SATS,BULLISH,B+,6.0,Technology,0.5138132082620996,0.0,-63.9,0.08137592509819647,0.002459461765604407,343900.2566306384,1.4150156412930137,1.605845,1.5689716544936823,1.0,0.25102291,0.81468531,1.0,271212.80370000005,17663753.3994,-42577588.6378,,0.648,0.628,0.619,-0.044753086419753126,0.3322134944612286,-0.0005220114842526734,10064348.03785,32282034.09,,0.715741,71.5741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,WULF,BULLISH,B+,6.0,Financial Services,0.5624788714550888,0.0,-33.48461538461539,0.25603621348830097,0.32604202477443034,-730068.0456543905,,,1.3071594835348048,0.0,-0.22017708,0.0,0.0,5604123.3077,22428646.966900002,-9144018.4533,,0.957,0.966,0.975,0.018808777429467103,0.6676652021479608,0.361362426822778,4398302.25384,42702330.86,,0.330208,33.0208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,LUNR,BEARISH,B,5.8,,0.482163597029473,1.0,-35.2,,,,-0.06271626297577874,1.02369,1.1335683540663164,0.70377998,4.31888375,0.57604479,-0.02043337,114200.73849999998,4438480.8780000005,-8947477.5055,,1.032,1.076,1.094,0.06007751937984501,0.55037940639708,-0.0748601722079547,435899.53464,793876.04,,0.384921,38.4921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-12,PRIM,BULLISH,B,5.8,Industrials,0.6416096195984162,,-21.353846153846163,0.23161826338270894,0.15240496482910768,-5802.870196725869,,1.306211,1.492794485363063,0.54907762,0.03714289,0.45499965,0.30125748,19500.931,570680.4481,-1286952.6876,,0.657,0.745,0.722,0.09893455098934542,0.9029430181590482,-0.03939813898237977,,,,0.577083,57.7083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,MYE,BEARISH,A-,7.4,Consumer Cyclical,0.11889392516569186,,-81.93962264150943,,,,,,1.60572628640368,,,,,542.4951,-5821.9836,12628.7151,,0.255,0.501,0.563,1.2078431372549017,0.9675405742821473,0.906820723071189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,TLN,BULLISH,A-,7.2,Utilities,0.6746572491879014,0.5959595930103546,-24.279245283018867,0.2878467644137024,0.08258212178029563,-637001.3351314518,,20.125306,1.3225698494380176,0.45741722,-0.58046129,0.6990763,0.01742034,10899.832299999998,1096315.423,-48680.072999999975,,0.557,0.564,0.554,-0.005385996409335732,0.2498048399687744,0.1801302146129732,,,,0.509722,50.9722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,HIMS,BULLISH,A-,6.9,Consumer Defensive,0.5476960035734326,0.6892544625103403,24.558490566037737,0.18366409168389367,0.09634715119863635,92592.84799412385,,0.730461,1.487116463618197,0.59673603,2.78059904,0.62058769,0.00923477,1232615.2442,13053259.2382,-15311920.535799999,,0.898,1.009,0.985,0.0968819599109131,0.47196488909392414,0.1350841327252713,2019166.919,12677350.44,,0.633333,63.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,LITE,BEARISH,A-,6.9,Technology,0.4850383307881708,0.21644652639774864,11.296226415094345,0.03915203494570559,0.13908335457097543,-1614263.4612146236,0.12336887486046419,0.054793,0.8542254830016542,0.55368091,0.39675919,0.72014677,0.07686063,2163.5523999999996,1611523.2544,236692.69999999995,,0.918,0.981,0.991,0.07952069716775594,0.5598412342754714,0.09671883115416748,,,,0.426852,42.6852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,TRIP,BEARISH,A-,6.8,Consumer Cyclical,0.3134115298311279,1.0,-44.17924528301887,,,,,9.864732,0.9085191896032875,0.96396247,2.31932295,0.47700898,0.0,1156303.3072000002,4437668.0962000005,803221.4139,,0.451,0.553,0.542,0.20177383592017745,0.6411645226811103,0.20886075949367092,148511.12045,1924795.94,,0.518056,51.8056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,ADBE,BEARISH,B+,6.5,Technology,0.37993642358980645,0.5294916918785384,-48.42641509433963,,,,-0.0036567997228531676,-1.221952,0.919047012074727,0.70769662,0.62894716,0.56065718,0.13952756,-41784.94260000001,23125781.2703,-25604226.887,,0.395,0.407,0.448,0.13417721518987338,0.4052414017797145,-0.06357315135274423,11195866.2145,-10272418.25,,0.471429,47.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,BE,BEARISH,B+,6.4,Industrials,0.4177142598514005,0.31073661826049354,46.93962264150944,0.0736492763541355,0.4211054710480048,7233145.308396619,,1.344385,1.1251672097459364,0.25141991,-3.49993648,0.7450265,-0.16335221,45594.39060000001,4493220.2833,5547811.9844,,1.067,1.16,1.143,0.07122774133083418,0.3339059089806806,0.3763642033052697,5384551.42665,43162907.65,,0.683333,68.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,ELVN,BULLISH,B+,6.4,Healthcare,0.9688940423370674,,-32.5433962264151,1.0,0.0,845.2499999999998,,6.099796,1.5785320221729848,,,,,-3777.9177999999956,-298339.7404,367891.65059999994,,0.696,0.629,0.604,-0.132183908045977,0.9973105134474327,0.0789776652083813,,,,0.45,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,AAOI,BULLISH,B+,6.3,Technology,0.5446641059145748,0.7897224395677789,-8.198113207547166,,,,1.3289580045421305,1.838003,1.2553173501100459,0.57710043,1.05561578,0.73166808,-0.05403777,45562.5086,1694853.3549000002,-3634761.4771000003,,1.272,1.323,1.349,0.06053459119496852,0.6626953938019435,0.34373840842297493,3715535.90088,11274758.89,,0.62381,62.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,COIN,BULLISH,B+,6.3,Technology,0.5223033080960561,0.0,-40.64528301886792,0.6965834855369839,0.16474150513333502,219740.36945571395,0.22498941452711807,1.214887,1.004457219832785,0.58815601,0.9289489,0.75907851,-0.14327761,132016.4294,23784902.999700002,-39095523.2713,,0.66,0.698,0.712,0.07878787878787868,0.43026706231454004,0.023352088860383053,13695412.6452,42146698.78,,0.553704,55.3704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,WDC,BEARISH,B+,6.2,Technology,0.4929190620071347,0.036170589785859575,1.486792452830187,0.34609313579197726,0.06612133433418456,4826553.526704147,-0.29466107240463474,5.615093,1.4379340907735065,0.33295073,-0.38075843,0.70742189,-0.31277058,9036.9005,1152069.3549000002,5436976.1476,,0.92,0.973,0.967,0.05108695652173905,0.4339944493332431,0.3998293490679278,4129029.8924,46960248.97,,0.646605,64.6605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,AMD,BULLISH,B+,6.1,Technology,0.5178380112280875,1.0,0.986792452830187,0.0,0.0,-334920.46132808784,-0.3843488971861891,,1.1791580897460023,0.68053443,0.00041666,0.31946557,0.0,105506.31019999999,17012755.3158,24614511.787,,0.696,0.744,0.744,0.06896551724137938,0.5555404133537185,0.4209273385415129,46254135.8928,246115555.76,,0.524383,52.4383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,HOOD,BULLISH,B,5.9,Technology,0.511086721651884,0.7190223048079104,-16.73018867924528,,,,0.003656799722853031,4.182346,0.6461133968930708,0.61994809,0.22719627,0.35270458,0.12968323,934083.7018,27805096.6826,-19276051.2222,,0.645,0.681,0.67,0.038759689922480654,0.5092206494387344,0.11971830985915495,12736073.7144,86627819.35,,0.596429,59.6429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,KORU,BULLISH,B,5.9,,0.6657739734367427,0.692983284645292,-9.113207547169807,,,,,,1.0922594845119105,,,,,91.50990000000002,110967.1948,-1087653.0872,,2.29,2.2,2.152,-0.06026200873362441,0.7582867783985102,0.18303323420803239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,ARM,BULLISH,B,5.8,Technology,0.5402659683801828,0.20920113129443435,-5.953846153846158,0.26869488304365924,0.03888158327334165,-3252276.099996512,-0.5825859347934873,0.916674,1.0064956161579186,0.58128379,0.04220754,0.27370685,-0.02648012,23506.183000000005,3525078.8400999997,8664520.1756,,1.009,1.045,1.005,-0.003964321110009915,0.48552341757477396,0.5116949069778798,5244087.0008,39650746.84,,0.382407,38.2407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,HIMS,BULLISH,A,7.7,Consumer Defensive,0.5647944258340082,0.713086661520315,18.174074074074078,0.18259455687422727,0.09668163782789319,9697.715742798015,,2.472206,1.6845298475697763,0.6394423,1.12802043,0.64117644,-0.03396599,1443383.1911,12005431.2865,-22237902.780700002,,0.882,1.002,0.989,0.12131519274376415,0.4901554498735772,0.14163090128755357,1901514.14586,14462890.74,,0.605019,60.5019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,MYE,BEARISH,A-,7.4,Consumer Cyclical,0.11889392516569186,,-70.93333333333334,,,,0.0,,1.3987381053646846,,,,,520.2762,-1108.4814000000001,8902.5501,,0.474,0.439,0.426,-0.10126582278481011,0.6666666666666666,0.35815147625160465,,,,0.583333,58.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,HOOD,BULLISH,A-,7.0,Technology,0.5559479334205769,0.7190223048079104,-6.351851851851848,0.0,0.0,408900.19963031437,0.35009676378883997,5.954669,0.6386902519823477,,,,,1049624.2979000001,25420250.3585,518522.19270000234,,0.682,0.711,0.698,0.02346041055718461,0.5390565877792591,0.21575863818794117,11662433.8237,105272289.87,,0.725455,72.5455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,TRIP,BEARISH,A-,6.8,Consumer Cyclical,0.3134115298311279,1.0,-38.83333333333334,,,,0.5798455406078723,,0.9149422205630499,,,,,926937.6069,3817070.0143999998,3008256.2702,,0.492,0.562,0.559,0.13617886178861802,0.3140916808149406,0.22118380062305296,146145.12648,1810325.96,,0.630556,63.0556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,META,BEARISH,B+,6.7,Communication Services,0.4315585173329917,0.36147808003238185,23.633333333333333,0.04591467703573273,0.0,-4384595.271619402,,24.240982,1.0304249276367692,0.38991705,0.00050151,0.39851785,-0.0795563,90114.03839999996,76048947.8639,-182954413.808,-0.066249563636348,0.343,0.408,0.392,0.14285714285714282,0.364184463204249,-0.03497877416412317,142688535.88262,-20491180.59,,0.586458,58.6458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,TLN,BULLISH,B+,6.6,Utilities,0.6872256244371011,0.5959595930103546,-31.896296296296285,,,,,1.206646,1.305722462315759,0.39174433,-0.43827729,0.43143862,-0.05548295,11920.652,996785.6631,445947.5115,,0.584,0.57,0.559,-0.042808219178082044,0.25248618784530386,0.1942077758949626,,,,0.406944,40.6944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,BE,BEARISH,B+,6.4,Industrials,0.4177142598514005,0.31073661826049354,45.1925925925926,,,,,,1.160470926310757,,,,,52585.548200000005,4123119.6826,25760128.324500002,,1.051,1.154,1.138,0.08277830637488104,0.3719471790988262,0.3799090533278214,4895287.42792,49032750.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,MSTR,BEARISH,B+,6.4,Technology,0.46655219241001883,1.0,-47.73333333333334,0.0691851827579045,0.6425138674917851,564310.537759595,1.209816148801204,-1.049401,1.0380701342487648,0.82361326,1.09453017,0.12097018,0.09253726,538338.0205999999,48248314.1822,-136312461.5002,,0.728,0.767,0.777,0.06730769230769237,0.4663595039750466,-0.0647216633132126,20535457.3424,19824567.49,,0.396044,39.6044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,KRYS,BEARISH,B+,6.3,Healthcare,0.10195937042956953,,-11.277777777777779,0.07396730205425384,0.8351906515006179,-64218.32921653954,,0.609306,0.9071547801797699,,,,,2960.2938999999997,3991.0698,225113.3274,,0.409,0.467,0.474,0.15892420537897312,0.7175379426644182,0.18559669584945174,,,,0.565152,56.5152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,WDC,BEARISH,B+,6.2,Technology,0.4929190620071347,0.036170589785859575,1.451851851851842,1.0,0.0,-97239.89999999998,-0.07552951295559616,1.975845,1.3536580730995518,0.36149862,-0.2134723,0.71650036,-0.27666899,10421.0398,1491548.4187,11139527.4638,,0.934,0.987,0.978,0.04710920770877936,0.3820581821556164,0.3946897785114871,5088446.5237,61330436.19,,0.56734,56.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,PLTR,BEARISH,B,5.9,Technology,0.46221657548059697,0.327169180687324,-74.1925925925926,0.2569689118532326,0.055134041349092965,-1632387.687230624,-0.1730996667025051,-0.365267,0.7513336326844121,0.48185177,0.0232267,0.36452289,0.06961848,430337.1956,64444523.577700004,-77044965.5666,,0.473,0.538,0.537,0.1353065539112052,0.5732076147225507,0.01781635449977161,23460493.90751,15919366.84,,0.54638,54.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,BTDR,BULLISH,B,5.8,Technology,0.5277039144844727,0.7739770389250995,-19.79629629629629,0.11629914344228101,0.0036316338281249683,-202179.8181503478,0.0,-0.163959,0.9014421373286747,,,,,4218041.635100001,13796157.157300001,-46625455.2403,,1.331,1.356,1.287,-0.03305785123966945,0.42487890973635917,0.26809433450799675,3076561.17945,14293127.4,,0.430152,43.0152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,CXW,BULLISH,B,5.7,Real Estate,0.5393690370083043,1.0,-34.640740740740746,0.9607664342569991,0.0,2914314.9089370705,,-0.473208,0.7641077404758785,0.68955836,0.36039775,0.98286901,0.0,547159.0401999999,536011.3379,148509.52279999998,,0.54,0.521,0.489,-0.09444444444444453,0.9193035788310073,0.39662821650399294,,,,0.723343,72.3343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-16,GTES,BULLISH,B,5.7,Industrials,0.9633266825302331,,27.337037037037035,0.12022190985568278,0.0,-5228.112516443194,,347.284487,1.5370387375635364,,,,,9103.383999999998,-32543.967000000004,901073.6278,,0.382,0.428,0.429,0.12303664921465965,0.911017564232835,0.09008189262966337,,,,0.556061,55.6061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
